HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US01107,01107,21481,7728,11432,1809,3773,2131,1658,8696,2095,1020,1005,3083,17.64,66.47,14.35,57.96,41.8,0.83,0.06,0.09,0.01,0.08,56.15,32.43,27.08,10.04,9.46
050US01109,01109,28050,10200,16307,1868,4402,3338,3509,12982,2303,1330,1243,3922,24.41,68.63,13.98,64.56,35.03,0.94,0.2,0.1,0.04,0.08,52.58,27.88,27.37,6.86,6.62
050US01111,01111,20075,7827,11046,1510,3392,1802,1524,7998,2057,1022,1067,3029,16.57,64.26,15.09,75.58,24.25,0.68,0.05,0.06,0,0.05,58.79,29.89,23.23,9.68,9.99
050US01113,01113,47356,17829,27678,3630,8090,4687,4186,20953,5067,2429,2173,5014,18.74,68.99,10.59,60.28,39.4,0.96,0.1,0.13,0.02,0.08,57.16,30.97,24.72,9.2,8.85
050US01115,01115,41205,15229,24089,3326,7201,3745,3274,18515,4232,1953,1802,4176,17.03,70.48,10.13,89.64,10.02,0.69,0.13,0.08,0.03,0.11,50.08,31.4,15.61,7.04,9.06
050US01117,01117,66298,24481,40343,5689,11395,6244,5994,33087,6099,2666,2073,5289,18.46,75.67,7.98,88.96,10.48,0.64,0.16,0.27,0.01,0.12,36.44,31.17,12.39,5.7,10.88
050US01119,01119,16908,5995,8657,1580,3126,1894,1762,7004,1318,734,709,2437,21.62,69.26,14.41,30.46,69.26,1.25,0.03,0.09,0.04,0.12,53.53,34.39,33.65,10.86,12.38
050US01121,01121,73826,25614,41570,5894,13723,7323,6336,31754,7435,3603,3291,8126,18.5,69.58,11.01,68.98,30.81,0.81,0.06,0.09,0.01,0.06,50.86,32.68,20.8,9.04,6.06
050US01123,01123,38676,14778,21676,2734,6673,3488,2808,15797,3966,2123,2028,5355,16.28,65.17,13.85,72.64,27.02,0.61,0.03,0.07,0.01,0.22,51.69,30.11,17.35,5.46,10.17
050US01125,01125,137541,50198,86923,9787,20678,15174,18259,69244,13299,6057,5153,13323,24.31,72.49,9.69,72.22,27.2,0.88,0.08,0.29,0.01,0.21,39.95,27.12,20.85,7.76,6.73
050US01127,01127,68660,26246,39520,5245,11489,6206,5490,29822,6906,3562,2990,8646,17.03,67.81,12.59,92.55,7.05,0.51,0.14,0.14,0.02,0.09,54.37,29.85,16.39,8.5,9.25
050US01129,01129,16821,5863,9104,1476,3279,1747,1348,7372,1548,669,657,1820,18.4,72.09,10.82,67.06,28.1,0.81,4.63,0.05,0.01,0.16,53.54,35.06,23.45,9.8,10.08
050US01131,01131,14755,4992,7039,1482,3046,1625,1051,5596,1207,660,619,2145,18.14,68.61,14.54,31.11,68.8,2.45,0.02,0.03,0.01,0.03,58.4,37.76,45.28,9.7,12.62
050US01133,01133,21953,8484,12811,1609,3700,2054,1647,9706,2315,1111,984,2528,16.86,68.4,11.52,99.39,0.31,0.56,0.12,0.13,0,0.05,57.1,30.13,18.22,7.95,9.03
050US02013,02013,7768,442.0675952,5737,628,1002,854,1540,5382,424,144,81,107,30.82,90.27,1.38,61.47,4.24,3.82,24.9,6.87,0.59,1.93,22.89,24.77,12.38,6.64,3.03
050US02016,02016,NA,1205.932405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38,6.64,3.03
050US02020,02020,174431,69895,116051,16422,29093,15576,20367,101572,15399,5355,3070,3520,20.61,84.32,2.02,85.22,5.31,2.99,5.13,2.11,0.21,2.02,11.65,31.45,7.35,8.28,13.48
050US02050,02050,10999,3075,6007,1278,2410,1327,1172,5564,780,283,253,431,22.72,84.12,3.92,15.1,0.24,0.55,84.07,0.22,0.05,0.32,54.14,41.47,31.33,11.49,12.72
050US02060,02060,1094,297,829,57,129,87,220,747,95,19,22,25,28.06,85.28,2.29,60.33,4.3,2.74,32.91,0.18,0.27,2.01,18.14,21.94,4.14,12.96,17.17
050US02068,02068,NA,556.3018232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.29,15.53,18.69
050US02070,02070,NA,424.5546072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,17.01,14.27
050US02090,02090,53983,22094,35979,5451,8756,4662,7050,31943,4082,1486,989,1276,21.7,85.49,2.36,85.41,5.57,2.86,5.53,1.34,0.17,1.98,13.41,30.99,9.54,11.61,17.52
050US02100,02100,1131.68,714,703.93,92.29,192.65,119.23,80.83,596.82,99.7,53.89,43.79,52.54,17.68,77.92,4.64,85.12,0.18,0.77,12.74,0.3,0,1.67,22.08,33.16,13.95,7.7,19.89
050US02105,02105,1105.81,1004.579173,659.41,122.09,197.76,103.01,87.43,569.75,84.25,42.92,27.98,61.05,17.22,80.45,5.52,55.81,0.14,1.18,42.04,0.29,0.32,1.41,29.1,34.85,13.11,16.68,18.94
050US02110,02110,19528,7533,12842,1681,3106,1697,1805,10958,1793,716,503,771,17.93,80.63,3.95,84.28,0.73,1.96,11.21,2.52,0.06,1.19,8.89,30.29,4.14,6.91,6.61
050US02122,02122,25282,10364,15842,2455,4713,2196,2249,13366,2383,885,653,827,17.58,81.22,3.27,91.37,0.16,1.42,6.87,0.74,0.05,0.81,17.96,34.07,11.7,13.53,17.54
050US02130,02130,12649,4275.473804,7960.94,1133.42,2126.49,1185.55,1166.6,6524.75,1232.21,556.34,381.13,694.66,18.6,77.36,5.49,80.67,0.39,1.71,15.67,2.15,0.16,0.96,19.03,31.57,7.42,5.02,6.76
050US02150,02150,9939,3462,6636,985,1586,879,1265,5892,733,291,197,255,21.57,85.15,2.57,70.89,0.72,3.06,18.96,7.52,0.48,1.43,21.65,30.67,10.63,7.27,12.56
050US02164,02164,4616,991.4453928,2667,450,943,600,494,2456,362,140,96,169,23.7,83.38,3.66,23.09,0.02,0.5,76.26,0.11,0.04,0.48,43.64,38.56,22.7,17.01,14.27
050US02170,02170,17816,7443,10668,1811,3465,1626,1280,9111,1636,621,442,730,16.31,80.75,4.1,94.54,0.51,1.26,3.86,0.27,0.07,0.75,18.59,36.02,13.76,14.21,23.43
050US02180,02180,6537,2059,3654,733,1357,720,669,3232,526,212,138,339,21.25,81.41,5.19,19.55,0.34,0.41,79.15,0.47,0.02,0.47,45.55,38.92,28.38,17.26,15.44
050US02185,02185,4199,1144,2586,416,741,504,470,2335,376,112,71,148,23.2,83.16,3.52,21.77,0.52,0.76,76.8,0.5,0.07,0.33,43.57,34.89,11.22,7.47,14.34
050US02188,02188,4831,0,2559,571,1066,608,510,2347,377,127,94,249,23.14,82.47,5.15,14.14,0.14,0.31,85.14,0.08,0.04,0.46,51.76,41.88,NA,NA,NA
050US02195,02195,3804,1215.41359,2375.42,362.08,653.22,318.29,357.76,1951.65,339.87,155.44,123.98,217.74,17.77,78,5.72,78.03,0.15,1.44,19.3,1.36,0.03,1.14,22.89,31.83,6.51,9.15,9.56
050US02198,02198,2489,1285.999349,1516.06,256.58,456.51,262.45,236.4,1297.25,233.79,84.66,61.87,98.34,20.04,80.77,3.95,54.42,0.29,0.81,43.2,0.13,0.37,1.6,30.9,35.14,11.03,7.71,13.37
050US02220,02220,7803,2659,4866,795,1334,731,803,4191,694,265,163,361,19.66,80.99,4.63,73.92,0.56,1.38,21.39,2.92,0.09,1.11,18.86,33.01,4.87,6.62,8.24
050US02230,02230,548.32,336.4208271,341.07,44.71,93.35,57.77,39.17,289.18,48.3,26.11,21.21,25.46,17.68,77.92,4.64,85.12,0.18,0.77,12.74,0.3,0,1.67,22.08,33.15,13.11,16.68,18.94
050US02240,02240,5676,2073,3527,638,1074,472,712,3248,353,139,82,142,20.86,87.39,2.5,78.81,5,3.51,12.77,1.43,0.23,1.76,20.38,35.36,16.54,19.29,19.63
050US02261,02261,6107,3700,4000.86,536.23,994.91,573.54,588.17,3396.6,588.9,233.37,141.19,215.81,19.02,80.69,3.53,82.83,0.69,2.37,12.7,1.98,0.14,1.65,19.69,30.95,12.09,8.37,27.32
050US02270,02270,4665,1139,2373,559,1194,579,465,2127,355,163,89,178,22.38,83.17,3.82,6.35,0.06,0.21,93.18,0.13,0.04,0.24,65.42,45.32,38.07,22.45,16.86
050US02275,02275,2363,704.9617344,1475.58,224.92,405.78,197.71,222.24,1212.35,211.13,96.56,77.02,135.26,17.77,78,5.72,78.03,0.15,1.44,19.3,1.36,0.03,1.14,22.89,31.83,6.56,9.14,9.59
050US02282,02282,4613.19,220.7595771,2882.73,458.68,789.33,431.45,403.4,2468.65,396.85,177.71,111.83,210.15,18.1,80.57,4.56,68.94,0.41,1.76,27.78,1.11,0.23,1.53,24.43,32.96,13.11,16.68,18.94
050US02290,02290,7873,2247.698177,4820,788,1446,787,837,4296,640,232,163,308,20.63,82.94,3.91,41.83,1.49,1.14,55.46,0.25,0.01,0.97,33.08,34.87,29.29,15.53,18.69
050US04001,04001,52108,15510,25996,6792,12424,6288,4438,23395,3944,1536,1207,2810,20.58,81.77,5.39,22.84,0.52,3.81,74.91,0.11,0.02,1.6,50.7,44.72,40.02,12.56,18.52
050US04003,04003,85686,32342,49766,7236,14807,8115,7438,38210,8484,4157,3995,8797,18.15,70.32,10.27,85.5,3.76,26.66,0.58,1.49,0.18,8.49,31.2,31.65,14.95,10.06,10.4
050US04005,04005,75008,26340,46695,7243,13305,8940,11113,41127,5609,2296,1875,3553,26.73,82.22,4.74,65.64,1.7,9.75,27.88,0.42,0.03,4.33,25.61,33.01,20.37,7.74,16.89
050US04007,04007,37080,14915,20569,3154,6501,3227,2526,14778,3616,2172,2119,4740,15.52,65.89,12.78,81.3,0.24,20.83,13.71,0.24,0,4.5,38.33,31.74,16.24,7.11,13.87
050US04009,04009,22862,7199,12413,2357,4429,2349,1943,9989,2030,894,909,2254,18.77,73.38,9.86,74.73,2.07,23.87,12,0.18,0.08,10.93,39.45,35.85,19.34,5.71,8.5
050US04011,04011,11406,4189,6347,1317,2315,1004,917,4924,1159,558,400,733,16.84,75.01,6.43,82.04,0.16,47.75,2.06,0.25,0.01,15.49,31.69,37.93,8.81,5.42,13.89
050US04012,04012,11467,4852.900565,6568.64,1030.4,2003.19,1052.31,1129.81,5057.67,1024.07,556.42,533.75,1261.5,19.03,70.56,11,77,2.67,29.42,3.59,1,0.07,15.67,38.4,31.72,15.97,8.01,12.99
050US04013,04013,1509052,599726,910446,113284,230726,137374,147384,708125,140340,73407,68438,174732,18.87,69.72,11.58,86.64,3.19,13.19,1.52,0.82,0.05,7.78,24.98,28.09,10.54,5.36,9.17
050US04015,04015,55865,28356,32752,3718,7999,4399,3508,20836,6063,4221,4480,8548,14.15,58.27,15.3,95.73,0.18,3.84,2.63,0.35,0.04,1.08,30.91,26.07,11.22,6.63,25.55
050US04017,04017,67629,22919,35146,8181,15398,7352,5501,29949,5495,2456,2069,4081,19.01,79.15,6.03,48.12,0.88,6.71,47.51,0.27,0.03,3.19,40.27,42,29.66,10.04,20.15
050US04019,04019,531443,216247,326720,38064,77297,48693,56908,253575,49409,26394,24510,62194,19.87,69.42,11.7,83.34,2.84,20.97,2.81,0.88,0.05,10.08,25.39,26.82,13.05,6.48,9.61
050US04021,04021,90918,31723,51206,8041,16621,8679,7631,39369,8814,4317,4043,9713,17.94,70.43,10.68,68.03,3.32,29.42,9.35,0.32,0.02,18.97,44.99,33,18.25,7.74,10.44
050US04023,04023,20459,6358,11133,2060,4041,2005,1453,8663,1978,974,839,1904,16.9,72.16,9.31,80.72,0.34,74.44,0.28,0.42,0.05,18.2,45.96,36.28,18.12,5.23,5.65
050US04025,04025,68145,31658,38305,4299,8958,5282,4101,24723,6792,4731,5301,13341,13.77,55.73,19.58,95.86,0.28,6.17,1.47,0.24,0.04,2.11,26.14,24.21,12.96,7.96,15.98
050US04027,04027,79087,29452.10046,45303.36,7106.6,13815.81,7257.69,7792.19,34882.33,7062.93,3837.58,3681.25,8700.5,19.03,70.56,11,77,2.67,29.42,3.59,1,0.07,15.67,38.4,31.72,15.97,8.01,12.99
050US05001,05001,24175,9629,13838,1919,3754,2034,1865,9827,2700,1252,1302,3421,16.13,64.12,14.15,79.75,19.88,0.49,0.18,0.14,0,0.05,51.19,28.61,19.63,4.81,7.48
050US05003,05003,26538,9654,14469,2217,4819,2522,1897,11126,2586,1209,1172,3409,16.65,68.44,12.85,72.46,27.27,0.61,0.1,0.08,0.02,0.08,47.74,32.63,20.9,9.51,6.14
050US05005,05005,27409,12612,13936,1416,3330,1804,1294,8541,2484,1805,2342,7491,11.3,48.48,27.33,99.43,0.09,0.54,0.24,0.13,0,0.1,42.7,21.82,12.1,8.24,11.35
050US05007,05007,78115,31787,44301,5494,11692,6668,6034,31853,7599,4248,4762,12467,16.26,62.78,15.96,98.12,0.06,0.73,1.21,0.3,0.02,0.29,38.25,27.33,11.13,5.39,9.96
050US05009,05009,26067,10670,14680,1842,3831,2227,1843,10594,2698,1412,1338,4352,15.61,62.4,16.7,99.55,0.01,0.58,0.25,0.08,0.01,0.11,40.34,26.99,17.26,5.83,8.33
050US05011,05011,13803,5511,7347,1012,2117,1247,947,5205,1363,758,805,2543,15.9,60.38,18.42,70.54,29.14,0.57,0.07,0.07,0,0.19,53.42,28.35,26.24,8.47,8.55
050US05013,05013,6079,2272,3360,442,894,644,497,2488,573,324,334,1024,18.77,62.91,16.84,71.62,28.06,0.25,0.05,0.1,0.1,0.07,52.67,27.88,24.7,10.35,6.65
050US05015,05015,16203,7242,9117,1046,2176,1241,977,6127,1715,1013,1064,3062,13.69,57.7,18.9,99.16,0.02,0.68,0.46,0.14,0.01,0.22,42.91,24.83,18.51,6.74,11.2
050US05017,05017,17793,6496,8777,1680,3421,1806,1281,6643,1620,823,858,2748,17.35,66,15.44,46.18,52.91,1.21,0.1,0.64,0.01,0.17,58.91,35.23,39.98,6.74,7.74
050US05019,05019,23326,8759,14155,1500,3167,2728,2999,11044,2022,1119,1115,3359,24.55,67.35,14.4,77.74,21.77,0.73,0.1,0.16,0.05,0.18,44.08,24.92,18.08,6.88,7.14
050US05021,05021,20616,8547,11217,1339,3021,1829,1311,7883,2200,1189,1163,3821,15.23,59.39,18.53,99.72,0.01,0.65,0.14,0.07,0,0.06,62.01,27.06,22.52,9.83,7.44
050US05023,05023,16909,7346,9510,1054,2418,1358,1057,6296,1914,1091,1102,3034,14.28,57.77,17.94,99.51,0.02,0.46,0.24,0.07,0,0.15,50.48,25.81,20.14,10.11,12.81
050US05025,05025,7868,3054,4256,531,1337,713,514,3201,773,384,373,1269,15.59,64.43,16.13,84.61,15.18,0.22,0.06,0.11,0,0.04,54.43,29.78,17.48,6.06,9.33
050US05027,05027,26644,10415,14956,1929,4042,2743,2404,11116,2680,1341,1306,4230,19.32,64.13,15.88,64.82,34.69,0.8,0.22,0.11,0.01,0.16,47.45,27.99,22.84,5.46,8.45
050US05029,05029,19505,7457,10693,1498,3259,1878,1465,7912,1987,1033,1001,2815,17.14,64.95,14.43,84.15,15.25,0.56,0.31,0.08,0.02,0.19,49.1,30.75,17.47,6.69,8.81
050US05031,05031,63239,24111,38891,4549,9543,6661,7119,30869,5906,2833,2627,6912,21.79,71.1,10.93,94.69,4.55,0.66,0.31,0.24,0.01,0.2,46.02,27.57,14.99,6.47,7.37
050US05033,05033,36892,13725,20873,3069,6353,3444,2768,16337,3497,1651,1610,4375,16.84,69.82,11.86,95.99,1.25,0.68,2.13,0.46,0.01,0.16,47.46,31.56,16.13,6.09,8.44
050US05035,05035,49499,16580,26777,4653,9834,5330,4102,21888,4361,2108,1857,4798,19.05,73.49,9.69,56.42,42.84,1.19,0.16,0.26,0.04,0.27,53.85,36.21,31.37,10,5.3
050US05037,05037,20434,7130,10856,1891,3801,2063,1573,8659,1749,959,826,2549,17.79,70.23,12.47,74.81,24.8,0.67,0.09,0.08,0.02,0.19,56.49,34.4,22.42,7.99,7
050US05039,05039,10515,4106,5637,820,1724,830,765,4057,995,547,578,1794,15.17,62.78,17.06,62.13,37.63,0.73,0.13,0.02,0.03,0.06,48.06,29.33,17.3,11.46,9.04
050US05041,05041,19760,7235,10224,1932,3601,2029,1579,8190,1596,848,884,2709,18.26,69.45,13.71,56.84,42.73,1.18,0.11,0.11,0.01,0.2,53.77,34.55,27.04,7.28,8.22
050US05043,05043,17910,6620,10141,1416,2892,1970,1731,8101,1588,780,740,2393,20.66,69.29,13.36,72.25,27.28,0.65,0.17,0.13,0.02,0.15,48.39,30.02,17.76,9.08,6.34
050US05045,05045,46192,16750,28541,3190,7071,5609,5856,23036,4049,2030,1906,4910,24.82,72.08,10.63,91.35,8.01,0.45,0.28,0.16,0.01,0.19,38.05,27.58,13.57,6.59,7.53
050US05047,05047,14705,5619,8069,1009,2336,1476,1056,6108,1444,715,739,2354,17.22,64.28,16.01,97.38,1.05,0.95,0.78,0.4,0,0.4,48.86,29.12,18.09,11.98,8.1
050US05049,05049,9975,4192,5409,624,1488,771,590,3597,1033,630,665,1938,13.64,57.23,19.43,99.22,0.01,0.35,0.57,0.07,0,0.13,51.34,26.35,21.72,7.64,10.19
050US05051,05051,70531,32993,39461,4260,9442,5633,4881,27092,7277,4255,4467,13738,14.91,57.84,19.48,90.89,8.16,0.85,0.32,0.26,0.01,0.36,40.14,24.57,15.46,6.62,14.62
050US05053,05053,13008,4845,7428,893,2220,1244,921,5750,1308,581,584,1672,16.64,68.13,12.85,96.3,3.23,0.65,0.27,0.09,0,0.11,46.56,30.04,15.47,7.59,7.04
050US05055,05055,30744,11912,17563,2235,4827,2869,2290,13223,3075,1554,1468,4362,16.78,65.98,14.19,99.44,0.02,0.48,0.4,0.06,0,0.08,55.22,28.69,17.96,7.75,5.74
050US05057,05057,23635,9501,12655,1929,3721,2070,1645,9345,2231,1091,1310,4008,15.72,63.44,16.96,69.44,29.88,0.69,0.33,0.1,0.04,0.21,43.76,29.5,19.14,6.27,9.71
050US05059,05059,26819,10512,15261,2011,4169,2358,1988,11174,2844,1446,1365,3810,16.2,64.71,14.21,88.09,11.24,0.67,0.4,0.07,0.01,0.19,45.98,28.89,16.85,7.08,7.89
050US05061,05061,13459,5140,7144,1068,2131,1191,912,5287,1231,658,719,2365,15.63,63.05,17.57,80.67,18.47,0.89,0.28,0.4,0.03,0.14,51.92,29.35,16.12,4.63,6.26
050US05063,05063,30147,11630,17296,2280,4707,2640,2413,13014,3035,1546,1338,4227,16.76,66.34,14.02,97.2,1.83,0.72,0.43,0.3,0.01,0.23,49.79,28.61,15.65,6.11,6.27
050US05065,05065,10768,5037,5628,596,1364,788,529,3552,1029,695,867,2665,12.23,51.19,24.75,99.59,0.03,0.85,0.22,0.03,0.01,0.12,48.87,22.98,21.16,7.27,14.95
050US05067,05067,21646,8291,12029,1661,3458,1980,1576,8850,2183,1165,1124,3205,16.43,64.53,14.81,86.38,13.34,0.57,0.18,0.07,0,0.03,58.78,29.62,23.23,9.32,6.09
050US05069,05069,90718,32742,51384,7519,15098,9466,8410,40329,8371,4428,3920,11053,19.71,69.39,12.18,58.68,40.59,0.81,0.21,0.27,0.01,0.23,42.41,31.17,22.65,7.61,6.58
050US05071,05071,17423,7100,9590,1246,2638,1501,1372,6911,1720,946,956,3006,16.49,61.96,17.25,97.4,1.57,0.51,0.59,0.28,0,0.17,52.2,27.7,17.97,7.84,9.93
050US05073,05073,10213,4473,5167,841,1754,968,639,3873,918,502,515,1810,15.73,63.33,17.72,58.54,41.02,1.39,0.2,0,0,0.24,58.84,31.69,31.99,7.34,19.81
050US05075,05075,18447,7395,10215,1251,2890,1650,1400,7416,1844,906,1037,3103,16.53,62.65,16.82,98.77,0.46,0.56,0.49,0.08,0.01,0.2,59.04,27.8,22.62,8.55,8.09
050US05077,05077,15539,5247,7557,1354,3196,1721,1025,5873,1413,760,661,2282,17.67,67.08,14.69,44.48,54.83,1.26,0.07,0.36,0.01,0.24,68.09,36.68,44.27,14.69,5.81
050US05079,05079,13369,4206,7739,995,2055,1273,1248,6284,1102,564,563,1806,18.86,69.82,13.51,63.93,35.86,0.61,0.11,0.04,0,0.06,58.36,28.6,26.71,5.7,6.85
050US05081,05081,13952,5501,7529,1178,2582,1283,1017,5839,1277,643,592,1841,16.49,68.8,13.2,74.33,24.87,0.63,0.61,0.1,0.03,0.06,47.81,32.84,19.44,7.79,13.92
050US05083,05083,20144,7797,10723,1389,3261,2010,1310,8042,1883,1077,1061,3431,16.48,63.01,17.03,97.45,1.52,0.64,0.72,0.11,0,0.19,53.5,29.74,22.28,7.83,9.47
050US05085,05085,34518,12417,19135,2764,6372,3397,2534,15243,3219,1520,1393,4007,17.18,70.63,11.61,87.2,12.22,0.61,0.34,0.08,0.02,0.14,46.66,32.96,17.83,5.41,8.13
050US05087,05087,11373,4735,6363,821,1764,999,711,4538,1162,700,614,1774,15.04,62.63,15.6,99.16,0,0.47,0.61,0.05,0,0.18,52.15,28.45,21.18,5.49,13.54
050US05089,05089,11334,5346,6116,712,1714,876,572,3971,1075,762,892,2208,12.78,56.44,19.48,99.22,0.02,0.55,0.45,0.15,0,0.16,43.82,26.56,23.46,6.26,19.36
050US05091,05091,37766,14658,20969,3216,6310,3409,2905,15788,3563,1939,1899,5051,16.72,67.03,13.37,74.99,24.19,0.74,0.35,0.21,0,0.25,45.1,31.1,19.19,6.29,8.06
050US05093,05093,59517,21478,32892,5916,10582,5809,5738,26411,5079,2558,2407,6564,19.4,72.1,11.03,71.82,27.16,1.25,0.15,0.34,0.05,0.47,53.14,33.71,26.33,8.44,8.01
050US05095,05095,14052,5418,7202,1209,2419,1468,942,5373,1339,697,764,2251,17.15,64.05,16.02,58.64,40.83,0.66,0.38,0.11,0.01,0.01,60.19,32.73,34.75,8.19,9.19
050US05097,05097,7771,3573,4328,469,1114,646,481,2936,848,465,480,1459,14.5,58.15,18.77,98.93,0.14,0.59,0.67,0.08,0,0.18,52.48,25.53,22.72,10.14,18.22
050US05099,05099,11097,4427,5779,883,1787,946,772,4210,978,542,653,2044,15.48,62,18.42,69.06,30.62,0.64,0.21,0.05,0,0.05,52,29.5,22.25,6.12,10.1
050US05101,05101,7756,3015,4367,618,1292,675,520,3239,769,395,411,1032,15.41,66.39,13.31,99.28,0.06,0.68,0.43,0.08,0,0.15,54.74,30.39,31.73,10.45,9.85
050US05103,05103,30541,12064,16986,2340,4627,2630,2240,12022,3231,1696,1723,4902,15.95,62.18,16.05,63.66,36.02,0.93,0.17,0.07,0,0.08,48.04,28.33,20.97,6.19,7.18
050US05105,05105,7266,3026,3975,517,1265,671,457,2920,729,387,395,1053,15.52,64.71,14.49,97.69,1.83,0.15,0.36,0.06,0,0.07,48.76,30.8,16.72,9.51,15.27
050US05107,05107,34772,12294,17314,3480,6695,3758,2482,13696,3077,1557,1471,4796,17.95,68.65,13.79,46.3,52.94,1.36,0.18,0.25,0.03,0.29,58.29,36.41,39.76,12.8,7
050US05109,05109,10373,4189,5732,738,1618,908,755,4211,973,565,551,1717,16.03,63.31,16.55,95.51,3.99,0.34,0.4,0.02,0,0.08,51.78,28.19,18.48,7.23,8.36
050US05111,05111,27032,10193,15159,2040,4650,2672,1974,11500,2627,1454,1297,3464,17.19,67.29,12.81,92.68,6.91,0.48,0.31,0.06,0,0.04,60.57,31.11,22.52,7.56,7.14
050US05113,05113,17007,6933,9048,1178,2658,1546,985,6445,1718,890,1001,3117,14.88,60.45,18.33,99,0.01,0.75,0.6,0.12,0.01,0.26,50.11,28.47,22.98,5.72,8.87
050US05115,05115,39021,14816,23178,2838,6186,4097,3774,18226,3692,1740,1732,4607,20.17,69.83,11.81,96.76,2.14,0.64,0.64,0.27,0.01,0.18,42.47,28.79,16.42,7.32,8.11
050US05117,05117,10140,4043,5615,706,1685,974,730,4144,1018,545,542,1500,16.8,64.45,14.79,85.59,13.97,0.9,0.23,0.1,0.03,0.08,57.24,29.83,23.64,5.71,9.52
050US05119,05119,340613,132698,207294,28291,53987,29047,33905,164552,31529,15666,13373,33215,18.48,72.47,9.75,74.78,23.9,0.98,0.31,0.49,0.02,0.5,28.31,29.39,12.75,5.07,6.17
050US05121,05121,16834,6636,9270,1203,2769,1543,1140,6772,1722,933,863,2572,15.94,63.82,15.28,98.69,0.92,0.7,0.16,0.13,0,0.1,57.77,29.65,19.24,11.44,8.39
050US05123,05123,30858,10663,15884,3192,6021,3177,2306,12737,2596,1286,1322,3704,17.77,71.13,12,53.09,45.98,1.21,0.12,0.47,0.01,0.32,54.95,36.52,33.78,9.79,6.87
050US05125,05125,53161,18776,31842,3786,9366,5005,3983,25074,5557,2416,2111,4851,16.91,71.91,9.13,96.61,2.74,0.62,0.34,0.14,0.01,0.16,39.81,30.98,9.6,5.59,6.41
050US05127,05127,9685,3784,5324,611,1534,949,563,3838,1040,526,518,1618,15.61,61.78,16.71,98.97,0.02,0.85,0.76,0.06,0.01,0.18,57.58,28.32,23.89,9.13,6.61
050US05129,05129,8847,3645,4892,595,1319,809,526,3411,943,545,533,1501,15.09,60.19,16.97,99.56,0,0.52,0.33,0.02,0.01,0.08,58.43,27.74,30.6,10.93,10.64
050US05131,05131,95172,39113,55914,7293,14727,8377,8190,42453,9186,4924,4504,12085,17.41,67.74,12.7,92.01,5.17,0.95,1.04,1.16,0.02,0.61,35.63,28.55,13.31,6.38,8.46
050US05133,05133,14060,5457,7698,994,2374,1240,937,5747,1318,742,699,2186,15.48,64.83,15.55,93.15,5.57,0.97,0.78,0.07,0,0.43,47.48,29.7,17.07,7.08,7.33
050US05135,05135,14607,6796,7617,888,2021,1186,799,4850,1394,907,1233,3314,13.59,53.12,22.69,98.51,0.68,0.51,0.57,0.1,0.02,0.12,46.28,25.17,23.66,10.74,16.98
050US05137,05137,9022,3852,5095,625,1367,816,531,3654,973,498,515,1390,14.93,62.58,15.41,99.32,0.08,0.31,0.52,0.01,0.01,0.06,58.07,28.12,30.23,11.31,14.85
050US05139,05139,48573,19561,27076,3721,7457,4182,3725,19651,4771,2615,2732,7626,16.28,63.47,15.7,70.74,28.76,0.56,0.21,0.16,0.02,0.11,41.99,28.56,20.15,5.95,7.57
050US05141,05141,13357,5756,7414,835,2017,1065,694,4652,1469,935,1068,2381,13.17,56.18,17.83,99.26,0.38,0.7,0.15,0.04,0,0.16,47.63,26.67,19.49,11.88,12.82
050US05143,05143,100494,38461,63914,6880,14062,11064,13762,51982,8778,4356,3695,10741,24.7,72.57,10.69,96.75,1.47,0.91,0.79,0.47,0.02,0.51,36.23,25.71,14.89,5.12,6.21
050US05145,05145,50835,18414,29561,3434,8079,5490,5095,22889,4813,2407,2332,6881,20.82,67.67,13.54,96.41,2.94,0.5,0.29,0.16,0,0.19,51.4,28.31,18.46,9.92,5.38
050US05147,05147,11222,4415,5762,934,1952,1107,790,4405,969,529,589,1844,16.9,64.97,16.43,68.46,31.1,0.63,0.15,0.05,0.01,0.22,61.63,32.22,32.93,5.96,9.08
050US05149,05149,17026,6700,9470,1087,2632,1514,1151,6751,1731,961,1003,2861,15.65,61.49,16.8,97.21,2.07,0.55,0.44,0.07,0,0.21,51.32,27.58,19.77,5.81,7.18
050US06001,06001,1105379,444434,713707,72537,150081,95979,110499,555686,109272,57189,46408,114206,18.68,70.41,10.33,67,18.42,11.76,0.67,7.37,0.4,6.13,23.99,25.1,11.28,6.86,4.13
050US06003,06003,1097,782,759,57,160,117,152,638,103,37,44,58,24.52,77.94,5.29,84.96,0.27,3.83,13.31,0.36,0.09,1,13.91,25.52,18.79,7.19,50.64
