GEOID,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
"84327","84327",17.2692193050193,"841",0,0,0
"84328","84328",58.1167366795367,"1637",0,0,0
"84329","84329",481.041698455598,"88",0,0,0
"84330","84330",28.9923988416988,"348",0,0,0
"84331","84331",55.787822007722,"265",0,0,0
"84332","84332",4.17996525096525,"7570",0,0,0
"84333","84333",25.0801594594595,"2870",0,0,0
"84334","84334",0.908362162162162,"342",0,0,0
"84335","84335",65.4192111969112,"12885",0,0,0
"84336","84336",281.226203861004,"184",0,0,0
"84337","84337",174.251024324324,"12422",1,0.00573884718254943,8.05023345677025e-05
"84338","84338",10.9674776061776,"417",0,0,0
"84339","84339",56.3544351351351,"5402",0,0,0
"84340","84340",12.0861942084942,"3755",0,0,0
"84341","84341",12.2460081081081,"23426",0,0,0
"84401","84401",29.5011536679537,"38644",0,0,0
"84403","84403",35.9973494208494,"37828",1,0.0277798231283331,2.64354446441789e-05
"84404","84404",93.1780038610039,"62937",1,0.010732146628637,1.58889047777937e-05
"84405","84405",18.011511969112,"32271",2,0.111040094992015,6.19751479656658e-05
"84414","84414",16.2625640926641,"29750",0,0,0
"84501","84501",144.148057915058,"13469",1,0.00693731163960093,7.42445615858638e-05
"84511","84511",430.690495752896,"4439",0,0,0
"84512","84512",280.15818957529,"781",0,0,0
"84513","84513",11.2890277992278,"1575",1,0.0885815871645212,0.000634920634920635
"84515","84515",318.299565637066,"0",0,0,
"84516","84516",23.4670984555985,"166",0,0,0
"84518","84518",66.1654042471042,"827",0,0,0
"84520","84520",5.66221505791506,"1073",0,0,0
"84521","84521",57.2773818532819,"834",0,0,0
"84522","84522",54.8192571428571,"295",0,0,0
"84523","84523",113.878775289575,"1755",0,0,0
"84525","84525",1086.59590888031,"960",0,0,0
"84526","84526",321.954933590734,"3794",0,0,0
"84528","84528",175.425025868726,"2393",0,0,0
"84529","84529",1.26921583011583,"230",0,0,0
"84530","84530",277.7624003861,"388",0,0,0
"84531","84531",569.503796138996,"913",0,0,0
"84532","84532",1467.34305173745,"10043",1,0.000681503891551413,9.95718410833416e-05
"84533","84533",1380.44985675676,"187",0,0,0
"84534","84534",436.088233204633,"2702",0,0,0
"84535","84535",1881.0503965251,"3170",0,0,0
"84536","84536",597.300938996139,"1869",0,0,0
"84537","84537",93.6356803088803,"1443",0,0,0
"84539","84539",40.3462393822394,"268",0,0,0
"84540","84540",1017.69159305019,"146",0,0,0
"84542","84542",6.69986872586873,"1522",0,0,0
"84601","84601",13.9787826254826,"34312",1,0.0715369876470537,2.91443226859408e-05
"84604","84604",125.241417374517,"46467",0,0,0
"84606","84606",11.3200806949807,"35744",0,0,0
"84620","84620",16.1459741312741,"923",0,0,0
"84621","84621",7.31477606177606,"91",0,0,0
"84622","84622",19.38008996139,"1771",0,0,0
"84623","84623",20.8291845559846,"287",0,0,0
"84624","84624",489.573690733591,"5723",1,0.00204259342143483,0.000174733531364669
"84626","84626",88.3037702702703,"197",0,0,0
"84627","84627",33.305922007722,"7357",0,0,0
"84628","84628",20.6008714285714,"523",0,0,0
"84629","84629",259.506104247104,"2638",0,0,0
"84630","84630",99.36618996139,"454",0,0,0
"84631","84631",165.486167181467,"3066",0,0,0
"84632","84632",26.4236567567568,"1133",0,0,0
"84633","84633",42.4168254826255,"1331",0,0,0
"84634","84634",42.0649127413127,"3388",0,0,0
"84635","84635",37.8774498069498,"732",0,0,0
"84636","84636",65.5295625482625,"490",0,0,0
"84637","84637",133.773366409266,"765",0,0,0
"84638","84638",46.7124455598456,"316",0,0,0
"84639","84639",211.518374517375,"1000",0,0,0
"84640","84640",35.2231926640927,"95",0,0,0
"84642","84642",50.1171571428571,"3662",1,0.0199532466925356,0.000273074822501365
"84643","84643",25.8163687258687,"411",0,0,0
"84645","84645",84.3165065637066,"3072",0,0,0
"84646","84646",38.8557185328185,"1847",0,0,0
"84647","84647",109.737382625483,"4403",0,0,0
"84648","84648",155.064050965251,"6111",1,0.00644894799133098,0.000163639338897071
"84649","84649",227.218365637066,"996",0,0,0
"84651","84651",108.930593822394,"25829",1,0.00918015742786138,3.87161717449379e-05
"84652","84652",11.7935150579151,"809",0,0,0
"84653","84653",22.1844972972973,"9086",0,0,0
"84654","84654",245.815456756757,"2653",1,0.00406809243484447,0.000376931775348662
"84655","84655",45.5371231660232,"12405",0,0,0
"84656","84656",18.9698833976834,"312",0,0,0
"84657","84657",20.8287046332046,"665",0,0,0
"84660","84660",139.463828957529,"41519",0,0,0
"84662","84662",79.0218405405405,"1321",0,0,0
"84663","84663",136.800714285714,"33466",1,0.00730990335263496,2.98810733281539e-05
"84664","84664",17.0824444015444,"9350",0,0,0
"84665","84665",22.5676513513514,"524",0,0,0
"84667","84667",16.3185745173745,"384",0,0,0
"84701","84701",267.94375019305,"8860",1,0.00373212660970637,0.000112866817155756
"84710","84710",30.7765312741313,"160",0,0,0
"84711","84711",36.2952312741313,"718",0,0,0
"84712","84712",203.641973359073,"109",0,0,0
"84713","84713",101.757581853282,"3521",1,0.00982727755305585,0.000284010224368077
"84714","84714",397.418147490348,"344",0,0,0
"84715","84715",28.5968969111969,"278",1,0.0349688290692987,0.00359712230215827
"84716","84716",254.851603861004,"245",0,0,0
"84718","84718",29.3772,"294",0,0,0
"84719","84719",60.4245447876448,"77",0,0,0
"84720","84720",310.836949034749,"21533",1,0.00321712075448343,4.64403473737984e-05
"84721","84721",253.444221235521,"23086",0,0,0
"84722","84722",13.8962416988417,"679",0,0,0
"84723","84723",15.6779378378378,"830",0,0,0
"84724","84724",3.86190926640927,"1208",0,0,0
"84725","84725",167.992837451737,"1699",0,0,0
"84726","84726",375.242497297297,"864",0,0,0
"84728","84728",336.323599227799,"39",0,0,0
"84729","84729",99.5054034749035,"236",0,0,0
"84730","84730",11.0799521235521,"294",0,0,0
"84731","84731",77.3300239382239,"225",0,0,0
"84732","84732",9.42200193050193,"33",0,0,0
"84733","84733",109.92695019305,"155",0,0,0
"84734","84734",863.187846332046,"281",0,0,0
"84735","84735",127.565486486486,"237",0,0,0
"84736","84736",8.74670424710425,"242",0,0,0
"84737","84737",197.224956756757,"17541",2,0.0101407044670653,0.00011401858502936
"84738","84738",22.0626027027027,"8517",0,0,0
"84739","84739",27.8088749034749,"543",0,0,0
"84740","84740",48.0972888030888,"170",0,0,0
"84741","84741",1353.93668841699,"5981",1,0.000738586972755123,0.000167196121049992
"84742","84742",27.7971953667954,"213",0,0,0
"84743","84743",31.4734416988417,"17",0,0,0
"84744","84744",38.5668127413127,"306",0,0,0
"84745","84745",17.2681181467181,"4312",0,0,0
"84746","84746",9.27030077220077,"933",0,0,0
"84747","84747",67.236249034749,"1287",0,0,0
"84749","84749",39.5327092664093,"287",0,0,0
"84750","84750",126.382013513514,"785",0,0,0
"84751","84751",298.856313899614,"1991",1,0.00334608958717165,0.000502260170768458
"84752","84752",33.0781027027027,"905",0,0,0
"84753","84753",352.045459073359,"12",0,0,0
"84754","84754",63.3333926640927,"3841",0,0,0
"84755","84755",80.147461003861,"47",0,0,0
"84756","84756",145.583611196911,"349",0,0,0
"84757","84757",51.0933818532819,"1111",0,0,0
"84758","84758",77.0307637065637,"585",0,0,0
"84759","84759",496.763886100386,"2098",0,0,0
"84760","84760",143.046671428571,"506",0,0,0
"84761","84761",151.996026254826,"3250",1,0.00657911936673573,0.000307692307692308
"84762","84762",224.245732046332,"236",0,0,0
"84763","84763",16.7543579150579,"319",0,0,0
"84764","84764",52.0342652509652,"270",0,0,0
"84765","84765",9.53382625482626,"6689",0,0,0
"84766","84766",53.5695907335907,"344",0,0,0
"84767","84767",261.676350579151,"540",0,0,0
"84770","84770",52.3896054054054,"41454",5,0.0954387795309509,0.000120615622135379
"84772","84772",6.8008277992278,"260",0,0,0
"84773","84773",100.301498069498,"260",0,0,0
"84774","84774",41.5190494208494,"2011",0,0,0
"84775","84775",502.804219305019,"301",0,0,0
"84776","84776",9.99396525096525,"619",0,0,0
"84779","84779",206.327362162162,"600",0,0,0
"84780","84780",36.7831494208494,"24872",0,0,0
"84781","84781",71.7745065637066,"245",0,0,0
"84782","84782",24.5628293436293,"932",0,0,0
"84783","84783",47.3125471042471,"849",0,0,0
"84784","84784",14.1363003861004,"2916",0,0,0
"84790","84790",44.7509644787645,"44224",0,0,0
"85003","85003",1.85136254826255,"8419",2,1.08028543727264,0.00023755790473928
"85004","85004",2.03989459459459,"6552",2,0.980442815672776,0.000305250305250305
"85006","85006",3.90363590733591,"28176",4,1.02468572760154,0.000141964792731403
"85007","85007",4.56649884169884,"14751",2,0.437972299858496,0.000135584028201478
"85008","85008",10.4734942084942,"62992",4,0.381916476046353,6.3500127000254e-05
"85009","85009",15.6212432432432,"49536",3,0.192046174128785,6.0562015503876e-05
"85012","85012",2.19412432432432,"7012",0,0,0
"85013","85013",3.7175416988417,"20902",1,0.268994965224352,4.78423117405033e-05
"85014","85014",4.17956756756757,"27395",5,1.19629600889786,0.000182515057492243
"85015","85015",4.88290656370656,"39866",2,0.40959210951639,5.01680630110871e-05
"85016","85016",9.0320888030888,"35167",3,0.332149081503058,8.53072482725282e-05
"85017","85017",5.2423444015444,"41993",4,0.763017400921159,9.52539708999119e-05
"85018","85018",11.119994980695,"38833",5,0.449640490726868,0.000128756470012618
"85019","85019",3.75006216216216,"26659",0,0,0
"85020","85020",8.89092586872587,"34782",2,0.224948450760912,5.75010062676097e-05
"85021","85021",6.72569227799228,"42002",2,0.297367158254381,4.7616780153326e-05
"85022","85022",9.35260193050193,"51426",0,0,0
"85023","85023",7.30371235521236,"34488",3,0.410750020550717,8.69867780097425e-05
"85024","85024",28.1771038610039,"24675",1,0.0354898077862418,4.05268490374873e-05
"85027","85027",14.0571911196911,"36539",1,0.0711379671433231,2.73680177344755e-05
"85028","85028",10.0229984555985,"19389",2,0.199541086318623,0.000103151271339419
"85029","85029",9.54823397683398,"45958",2,0.209462818449194,4.35179946908046e-05
"85031","85031",4.05200231660232,"32737",3,0.740374700110132,9.16394293918196e-05
"85032","85032",12.4237594594595,"72830",6,0.482945602704147,8.23836331182205e-05
"85033","85033",6.09641312741313,"65759",2,0.328061756675708,3.04140878054715e-05
"85034","85034",11.4225513513514,"4772",2,0.175092231015743,0.000419111483654652
"85035","85035",5.71544594594595,"58327",0,0,0
"85037","85037",8.18631428571429,"55567",0,0,0
"85040","85040",10.1743308880309,"35358",1,0.098286561642732,2.82821426551276e-05
"85041","85041",15.8718293436293,"62491",2,0.126009419374381,3.20046086636476e-05
"85042","85042",15.0290652509653,"46570",2,0.13307547519441,4.29461026411853e-05
"85043","85043",18.9030640926641,"39757",1,0.052901476453655,2.51528032799255e-05
"85044","85044",14.410550965251,"41449",2,0.138787198686762,4.82520688074501e-05
"85045","85045",3.61796795366795,"7063",0,0,0
"85048","85048",19.7111312741313,"35252",1,0.0507327553194469,2.83671848405764e-05
"85050","85050",14.5805664092664,"30647",1,0.0685844412302439,3.26296211700982e-05
"85051","85051",6.31653861003861,"44042",2,0.316629110256919,4.54111984015258e-05
"85053","85053",5.20908532818533,"29976",2,0.383944564927435,6.67200427008273e-05
"85054","85054",8.99810115830116,"6896",1,0.111134558548217,0.000145011600928074
"85083","85083",9.84448223938224,"19605",0,0,0
"85085","85085",25.6139011583012,"22211",1,0.0390413000276575,4.50227364819234e-05
"85086","85086",58.3378945945946,"42272",0,0,0
"85087","85087",74.9653162162162,"8510",0,0,0
"85118","85118",159.460525482625,"12908",0,0,0
"85119","85119",44.0411185328185,"22447",0,0,0
"85120","85120",17.8601208494208,"31795",2,0.111981325146792,6.29029721654348e-05
"85121","85121",73.4172888030888,"1676",0,0,0
"85122","85122",50.0247926640927,"57860",4,0.0799603513973415,6.91323885240235e-05
"85123","85123",26.6011857142857,"11845",1,0.0375923092579654,8.44238075137189e-05
"85128","85128",163.36784015444,"16745",2,0.012242311571906,0.000119438638399522
"85131","85131",269.584945559846,"19387",0,0,0
"85132","85132",603.983580694981,"36774",0,0,0
"85135","85135",0.440830501930502,"470",0,0,0
"85137","85137",206.768336679537,"2576",0,0,0
"85138","85138",74.0687038610039,"36636",0,0,0
"85139","85139",193.394251737452,"18184",0,0,0
"85140","85140",33.5355158301158,"46804",0,0,0
"85141","85141",41.9540760617761,"401",0,0,0
"85142","85142",71.0109254826255,"65881",1,0.0140823400512457,1.51788831377787e-05
"85143","85143",35.9628544401544,"38235",0,0,0
"85145","85145",22.2355258687259,"3763",0,0,0
"85147","85147",71.2856918918919,"3551",0,0,0
"85172","85172",65.8564783783784,"2072",0,0,0
"85173","85173",37.3154204633205,"3048",0,0,0
"85192","85192",363.594637451737,"1940",0,0,0
"85193","85193",259.066049420849,"5077",1,0.00386001949014752,0.000196966712625566
"85194","85194",75.8952598455598,"7472",0,0,0
"85201","85201",9.33653474903475,"51519",3,0.321318356396644,5.8230943923601e-05
"85202","85202",6.28879536679537,"39245",3,0.477038896167603,7.64428589629252e-05
"85203","85203",9.1620471042471,"39069",0,0,0
"85204","85204",9.90608764478764,"69278",2,0.201896053388176,2.88691936834204e-05
"85205","85205",9.78824555984556,"42171",0,0,0
"85206","85206",9.53938262548263,"36901",0,0,0
"85207","85207",29.8546667953668,"49727",0,0,0
"85208","85208",8.9818555984556,"37967",1,0.111335568584731,2.63386625227171e-05
"85209","85209",11.0739405405405,"40201",1,0.090302092226259,2.48750031093754e-05
"85210","85210",6.58362200772201,"40919",1,0.151892073820017,2.44385248906376e-05
"85212","85212",35.4305845559846,"33724",0,0,0
"85213","85213",9.47071042471043,"36902",0,0,0
"85215","85215",82.8377312741313,"16929",0,0,0
"85224","85224",9.33165444015444,"44333",1,0.107162133618768,2.25565605756434e-05
"85225","85225",12.8126247104247,"70066",3,0.234144062422988,4.28167727571147e-05
"85226","85226",80.1586876447876,"38884",2,0.0249505082825548,5.14350375475774e-05
"85233","85233",9.73080463320463,"35284",0,0,0
"85234","85234",11.8787150579151,"49894",1,0.0841841895461309,2.00424900789674e-05
"85248","85248",30.2436501930502,"33302",0,0,0
"85249","85249",13.8125127413127,"39052",0,0,0
"85250","85250",9.40784633204633,"17734",0,0,0
"85251","85251",7.36994864864865,"41575",5,0.678430778607501,0.000120264582080577
"85253","85253",17.9796471042471,"18643",1,0.0556184442443135,5.36394357131363e-05
"85254","85254",13.6391853281853,"46333",1,0.0733181620410644,2.1582889085533e-05
"85255","85255",87.5709764478764,"41625",1,0.0114193085490512,2.4024024024024e-05
"85256","85256",33.0001980694981,"5862",0,0,0
"85257","85257",6.55515250965251,"33369",1,0.152551752003862,2.9967934310288e-05
"85258","85258",8.57574247104247,"25152",0,0,0
"85259","85259",20.4835308880309,"23124",0,0,0
"85260","85260",14.5109644787645,"38934",3,0.206740220775141,7.70534751117275e-05
"85261","85261",0,,1,inf,
"85262","85262",126.547156370656,"11546",2,0.0158043851585412,0.000173220162826953
"85263","85263",337.837793436293,"2600",0,0,0
"85264","85264",213.248625482625,"1388",0,0,0
"85266","85266",17.133050965251,"12937",0,0,0
"85268","85268",20.5876984555985,"24812",4,0.194290780420493,0.00016121231662099
"85281","85281",13.3575640926641,"65283",14,1.04809528914697,0.00021445092903206
"85282","85282",11.1729362934363,"54649",6,0.537011922597714,0.000109791578985892
"85283","85283",8.79572471042471,"51119",0,0,0
"85284","85284",7.76452625482626,"18945",2,0.257581716432068,0.000105568751649512
"85286","85286",16.2438664092664,"42979",0,0,0
"85295","85295",12.6403853281853,"45763",1,0.0791115123500402,2.18517142669842e-05
"85296","85296",11.3221845559846,"43643",1,0.0883221780262742,2.29131819535779e-05
"85297","85297",10.5538366795367,"33029",1,0.0947522716491289,3.02764237488268e-05
"85298","85298",14.3095378378378,"30987",0,0,0
"85301","85301",9.27079613899614,"68300",6,0.647193607759527,8.78477306002928e-05
"85302","85302",6.10198841698842,"40434",0,0,0
"85303","85303",6.33191312741313,"33380",0,0,0
"85304","85304",5.56768648648649,"27746",1,0.179607814202027,3.60412311684567e-05
"85305","85305",6.33619189189189,"12760",0,0,0
"85306","85306",5.60500115830116,"25206",1,0.17841209515523,3.96730937078473e-05
"85307","85307",12.4406799227799,"11212",0,0,0
"85308","85308",17.0799042471042,"66057",3,0.175645012793829,4.54153231300241e-05
"85309","85309",3.43091583011583,"681",0,0,0
"85310","85310",9.11526679536679,"19649",0,0,0
"85320","85320",544.152765637066,"1480",0,0,0
"85321","85321",1539.91407799228,"4370",0,0,0
"85322","85322",342.398812741313,"626",0,0,0
"85323","85323",18.5870193050193,"42812",2,0.107601975721837,4.67158740540035e-05
"85324","85324",293.140492664093,"3172",0,0,0
"85325","85325",830.381450579151,"1243",0,0,0
"85326","85326",368.686351351351,"60999",1,0.00271233257302497,1.63937113723176e-05
"85328","85328",174.35512007722,"302",0,0,0
"85331","85331",112.381122393822,"29905",2,0.0177965832463508,6.68784484199967e-05
"85332","85332",415.119613899614,"1693",0,0,0
"85333","85333",724.237295752896,"715",0,0,0
"85334","85334",64.9550189189189,"939",0,0,0
"85335","85335",9.97401969111969,"35004",0,0,0
"85336","85336",3.83902393822394,"441",0,0,0
"85337","85337",569.994181853282,"2669",1,0.00175440387259497,0.000374672161858374
"85338","85338",73.8212590733591,"48517",1,0.013546233328346,2.06113321103943e-05
"85339","85339",212.458323166023,"46251",1,0.0047068054811793,2.16211541372078e-05
"85340","85340",30.1280552123552,"33531",1,0.0331916545210628,2.98231487280427e-05
"85341","85341",1.40959305019305,"0",0,0,
"85342","85342",467.566508494209,"1380",0,0,0
"85343","85343",8.00303861003861,"195",0,0,0
"85344","85344",428.32296988417,"10741",1,0.00233468683752923,9.3101201005493e-05
"85345","85345",13.0536057915058,"56790",1,0.0766071854759638,1.76087339320303e-05
"85346","85346",622.590362162162,"4493",1,0.00160619254774062,0.000222568439795237
"85347","85347",208.767763706564,"679",0,0,0
"85348","85348",442.554369498069,"2295",0,0,0
"85349","85349",17.9629625482625,"30795",1,0.0556701043780066,3.24728040266277e-05
"85350","85350",98.5021142857143,"22306",0,0,0
"85351","85351",10.8593162162162,"29107",1,0.0920868294181083,3.43559968392483e-05
"85352","85352",62.2249444015444,"510",0,0,0
"85353","85353",21.6828972972973,"41818",0,0,0
"85354","85354",597.725354440154,"7547",0,0,0
"85355","85355",35.1729019305019,"12385",0,0,0
"85356","85356",165.251916216216,"4889",0,0,0
"85357","85357",583.938537451737,"342",0,0,0
"85360","85360",735.250288030888,"156",0,0,0
"85361","85361",118.628412741313,"5743",0,0,0
"85362","85362",72.2143598455598,"700",0,0,0
"85363","85363",1.58910694980695,"6747",0,0,0
"85364","85364",39.4792683397683,"74382",10,0.253297500701825,0.000134441128229948
"85365","85365",1368.67883011583,"50690",2,0.0014612631948364,3.94555139080687e-05
"85367","85367",45.3678378378378,"22526",0,0,0
"85371","85371",177.266511583012,"346",0,0,0
"85373","85373",11.394532046332,"19088",0,0,0
"85374","85374",16.2418386100386,"47709",0,0,0
"85375","85375",18.4413362934363,"28759",0,0,0
"85377","85377",8.46657567567568,"3299",1,0.118111505560977,0.000303122158229767
"85379","85379",10.7592976833977,"47791",0,0,0
"85381","85381",6.64817335907336,"25446",0,0,0
"85382","85382",9.89668030888031,"39556",0,0,0
"85383","85383",95.0665478764479,"50308",1,0.0105189472252599,1.98775542657231e-05
"85387","85387",54.7055532818533,"10651",0,0,0
"85388","85388",13.117838996139,"29408",0,0,0
"85390","85390",590.544467567568,"8706",1,0.00169335258379266,0.000114863312657937
"85392","85392",9.46221814671815,"38856",1,0.105683464965013,2.57360510603253e-05
"85395","85395",14.2774401544402,"29710",2,0.14008113347812,6.73174015483002e-05
"85396","85396",82.7155235521236,"19085",0,0,0
"85501","85501",561.615471428571,"13020",3,0.00534173318332729,0.000230414746543779
"85530","85530",417.81332007722,"1824",0,0,0
"85531","85531",4.17068841698842,"417",0,0,0
"85533","85533",1158.06881042471,"3527",0,0,0
"85534","85534",442.02464980695,"2766",0,0,0
"85535","85535",4.35851042471042,"0",0,0,
"85536","85536",144.545913513514,"375",0,0,0
"85539","85539",56.1079498069498,"4595",0,0,0
"85540","85540",100.125705019305,"3176",0,0,0
"85541","85541",782.965845559846,"21812",1,0.0012771949193837,4.58463231248854e-05
"85542","85542",219.24236023166,"3623",0,0,0
"85543","85543",596.881085714286,"3705",0,0,0
"85544","85544",165.816051737452,"2487",0,0,0
"85545","85545",390.154014671815,"520",0,0,0
"85546","85546",674.626584942085,"20765",1,0.00148230150177946,4.81579581025764e-05
"85550","85550",566.568782239382,"4994",0,0,0
"85551","85551",53.6034424710425,"389",0,0,0
"85552","85552",23.955983011583,"6572",0,0,0
"85553","85553",303.686427413127,"1634",0,0,0
"85554","85554",760.05313011583,"624",0,0,0
"85601","85601",120.442633590734,"646",0,0,0
"85602","85602",748.366676833977,"9033",0,0,0
"85603","85603",225.168564864865,"6770",2,0.00888223452150304,0.000295420974889217
"85605","85605",327.088837065637,"516",0,0,0
"85606","85606",128.174075289575,"1040",0,0,0
"85607","85607",834.801023938224,"15411",1,0.00119789024129659,6.48887158523133e-05
"85608","85608",1.8499528957529,"4978",0,0,0
"85609","85609",130.217704633205,"199",0,0,0
"85610","85610",445.282952895753,"978",0,0,0
"85611","85611",308.022437065637,"839",0,0,0
"85613","85613",46.7832945945946,"5480",0,0,0
"85614","85614",135.708465250965,"23617",0,0,0
"85615","85615",208.497966795367,"9442",0,0,0
"85616","85616",133.832006949807,"5384",1,0.00747205412809094,0.000185735512630015
"85617","85617",220.596705791506,"1231",0,0,0
"85618","85618",112.338921235521,"1954",0,0,0
"85619","85619",203.27186023166,"157",0,0,0
"85620","85620",1.06758687258687,"639",0,0,0
"85621","85621",282.254938223938,"22274",0,0,0
"85622","85622",48.7883374517375,"6233",0,0,0
"85623","85623",346.672230888031,"5337",0,0,0
"85624","85624",391.440632818533,"1316",0,0,0
"85625","85625",252.966425482625,"2211",0,0,0
"85626","85626",0.736621235521235,"1086",0,0,0
"85627","85627",17.2349772200772,"1243",0,0,0
"85629","85629",230.362479150579,"25362",0,0,0
"85630","85630",182.908715444015,"1995",0,0,0
"85631","85631",116.608942084942,"3771",0,0,0
"85632","85632",833.3595003861,"811",0,0,0
"85633","85633",301.065728957529,"45",0,0,0
"85634","85634",2873.8428984556,"6637",0,0,0
"85635","85635",71.3777722007722,"33767",2,0.0280199274694982,5.92294251784286e-05
"85637","85637",120.661527413127,"1245",1,0.00828764579264894,0.000803212851405623
"85638","85638",323.897113513513,"1871",0,0,0
"85640","85640",7.41358996138996,"255",0,0,0
"85641","85641",463.208106177606,"26441",0,0,0
"85643","85643",2047.77433667954,"8475",2,0.000976670116514399,0.000235988200589971
"85645","85645",202.966921235521,"2410",0,0,0
"85646","85646",128.617125482625,"1286",0,0,0
"85648","85648",157.180723552124,"19771",0,0,0
"85650","85650",41.7528629343629,"15747",1,0.0239504534472771,6.35041595224487e-05
"85653","85653",349.254421621622,"17978",1,0.00286324220422723,5.56235398820781e-05
"85654","85654",0.0615104247104247,"0",0,0,
"85658","85658",223.868356370656,"11586",0,0,0
"85701","85701",1.44615598455598,"5347",0,0,0
"85704","85704",17.8745602316602,"32351",1,0.0559454323373369,3.09109455658249e-05
"85705","85705",13.5931297297297,"56450",9,0.662099176491781,0.000159433126660762
"85706","85706",12.5302023166023,"55352",4,0.31922868433657,7.22647781471311e-05
"85707","85707",4.53325598455598,"665",0,0,0
"85708","85708",1.43760849420849,"4025",0,0,0
"85710","85710",12.0791212355212,"54663",0,0,0
"85711","85711",8.55089189189189,"39521",5,0.584734325169178,0.000126515017332557
"85712","85712",6.80871969111969,"33612",3,0.440611471186391,8.92538379150304e-05
"85713","85713",23.7017895752896,"46640",4,0.168763628049851,8.57632933104631e-05
"85714","85714",6.58135598455598,"15693",1,0.151944371698877,6.3722678901421e-05
"85715","85715",6.68002084942085,"17137",0,0,0
"85716","85716",7.05441583011583,"30313",4,0.567020728055709,0.000131956586283113
"85718","85718",38.101944015444,"26398",1,0.0262453800151159,3.7881657701341e-05
"85719","85719",8.18540501930502,"48369",5,0.610843322744282,0.000103371994459261
"85723","85723",0.128467181467181,"0",0,0,
"85724","85724",0.0407826254826255,"0",0,0,
"85726","85726",0.0471355212355212,"0",0,0,
"85730","85730",46.417688030888,"38219",0,0,0
"85735","85735",190.621568339768,"11274",0,0,0
"85736","85736",352.589434749035,"4612",0,0,0
"85737","85737",24.0960652509652,"21795",0,0,0
"85739","85739",186.460443629344,"18511",0,0,0
"85741","85741",10.0643223938224,"35219",0,0,0
"85742","85742",28.7295351351351,"27899",0,0,0
"85743","85743",96.4053420849421,"30217",0,0,0
"85745","85745",67.3251891891892,"39414",3,0.0445598450762575,7.61150860100472e-05
"85746","85746",76.3298127413127,"44823",2,0.026202081836335,4.4619949579457e-05
"85747","85747",59.0000428571429,"25777",0,0,0
"85748","85748",11.8257301158301,"18372",1,0.0845613750868019,5.44306553450904e-05
"85749","85749",60.112850965251,"18813",0,0,0
"85750","85750",19.8784656370656,"24535",0,0,0
"85755","85755",33.6878293436293,"16434",0,0,0
"85756","85756",67.9005617760618,"42023",0,0,0
"85757","85757",25.6977494208494,"20312",0,0,0
"85901","85901",260.248483397683,"18344",0,0,0
"85911","85911",636.559144015444,"2222",0,0,0
"85912","85912",41.6900212355212,"292",0,0,0
"85920","85920",106.431397683398,"434",0,0,0
"85922","85922",390.375249420849,"37",0,0,0
"85923","85923",62.769044015444,"469",0,0,0
"85924","85924",782.883313513513,"2696",0,0,0
"85925","85925",29.4661401544402,"4938",0,0,0
"85926","85926",6.85564131274131,"453",0,0,0
"85927","85927",127.764474903475,"132",0,0,0
"85928","85928",284.338241312741,"1327",0,0,0
"85929","85929",60.3764722007722,"7407",0,0,0
"85930","85930",186.599753667954,"1337",0,0,0
"85931","85931",299.99806023166,"203",1,0.00333335488645425,0.00492610837438424
"85932","85932",130.845631660232,"378",0,0,0
"85933","85933",92.0694652509653,"2659",0,0,0
"85934","85934",58.6407841698842,"322",0,0,0
"85935","85935",48.2735455598456,"4832",1,0.0207152797334988,0.000206953642384106
"85936","85936",993.914127799228,"4447",1,0.00100612313682898,0.000224870699347875
"85937","85937",307.244597683398,"7793",0,0,0
"85938","85938",369.144033590734,"2212",0,0,0
"85939","85939",55.8412054054054,"4248",0,0,0
"85940","85940",82.1091972972973,"1325",0,0,0
"85941","85941",831.553294208494,"11149",0,0,0
"85942","85942",55.9104687258687,"87",0,0,0
"86001","86001",884.067216602317,"46041",3,0.00339340713427846,6.51593145240112e-05
"86003","86003",21.362488030888,"3",0,0,0
"86004","86004",762.675972972973,"35798",2,0.00262234562366484,5.5869042963294e-05
"86011","86011",0.677708108108108,"9124",0,0,0
"86015","86015",5.4355166023166,"470",0,0,0
"86016","86016",106.794555212355,"41",0,0,0
"86017","86017",138.503718146718,"868",0,0,0
"86018","86018",100.227673359073,"860",0,0,0
"86020","86020",1155.26372972973,"2216",0,0,0
"86021","86021",26.6187413127413,"6023",0,0,0
"86022","86022",560.682635521236,"2053",0,0,0
"86023","86023",271.278359073359,"2485",0,0,0
"86024","86024",527.97714980695,"649",0,0,0
"86025","86025",717.562749034749,"5660",1,0.00139360634501328,0.000176678445229682
"86028","86028",175.269154826255,"0",0,0,
"86029","86029",60.3582003861004,"175",0,0,0
"86030","86030",235.697041312741,"1531",0,0,0
"86031","86031",447.608981081081,"1704",0,0,0
"86032","86032",200.625737451737,"1688",0,0,0
"86033","86033",1180.19642741313,"7407",0,0,0
"86034","86034",495.845993050193,"1927",0,0,0
"86035","86035",726.63087953668,"2095",0,0,0
"86036","86036",994.444671428571,"400",0,0,0
"86038","86038",48.3035613899614,"26",0,0,0
"86039","86039",294.109575675676,"1273",0,0,0
"86040","86040",753.046635521236,"10821",2,0.00265587801028506,0.000184825801681915
"86042","86042",70.7891065637066,"2181",0,0,0
