"GEOID","year","essnWrkE","wrkPopE","essnWrkP"
"95454",2018,416,778,53.47
"95456",2018,110,247,44.53
"95457",2018,610,1199,50.88
"95458",2018,558,1110,50.27
"95459",2018,127,239,53.14
"95460",2018,443,1337,33.13
"95461",2018,334,927,36.03
"95462",2018,210,546,38.46
"95463",2018,58,116,50
"95464",2018,345,820,42.07
"95465",2018,280,1026,27.29
"95466",2018,354,497,71.23
"95467",2018,1372,2634,52.09
"95468",2018,330,671,49.18
"95469",2018,384,829,46.32
"95470",2018,1097,2739,40.05
"95471",2018,72,188,38.3
"95472",2018,5903,15693,37.62
"95476",2018,6885,18457,37.3
"95482",2018,6670,13832,48.22
"95485",2018,670,1116,60.04
"95486",2018,16,73,21.92
"95488",2018,15,99,15.15
"95490",2018,2159,4959,43.54
"95492",2018,6356,15705,40.47
"95493",2018,49,108,45.37
"95494",2018,20,56,35.71
"95497",2018,85,283,30.04
"95501",2018,4399,11033,39.87
"95503",2018,4947,11132,44.44
"95511",2018,23,33,69.7
"95514",2018,11,21,52.38
"95519",2018,3830,8438,45.39
"95521",2018,3967,10698,37.08
"95524",2018,358,843,42.47
"95525",2018,302,732,41.26
"95526",2018,32,76,42.11
"95527",2018,71,205,34.63
"95528",2018,334,614,54.4
"95531",2018,4127,7561,54.58
"95536",2018,796,1312,60.67
"95537",2018,141,197,71.57
"95540",2018,2606,6017,43.31
"95542",2018,375,899,41.71
"95543",2018,109,150,72.67
"95545",2018,23,32,71.88
"95546",2018,601,1206,49.83
"95547",2018,217,498,43.57
"95548",2018,156,302,51.66
"95549",2018,273,577,47.31
"95550",2018,19,31,61.29
"95551",2018,235,589,39.9
"95552",2018,69,151,45.7
"95553",2018,88,448,19.64
"95554",2018,47,99,47.47
"95555",2018,71,139,51.08
"95556",2018,88,244,36.07
"95558",2018,77,207,37.2
"95559",2018,22,22,100
"95560",2018,435,792,54.92
"95562",2018,744,1376,54.07
"95563",2018,81,279,29.03
"95564",2018,107,205,52.2
"95565",2018,240,345,69.57
"95567",2018,492,810,60.74
"95568",2018,80,121,66.12
"95569",2018,20,90,22.22
"95570",2018,378,934,40.47
"95571",2018,51,140,36.43
"95573",2018,240,588,40.82
"95585",2018,82,170,48.24
"95587",2018,0,0,NA
"95589",2018,209,420,49.76
"95595",2018,37,82,45.12
"95601",2018,10,56,17.86
"95602",2018,2759,7534,36.62
"95603",2018,4968,12744,38.98
"95604",2018,0,29,0
"95605",2018,3150,5906,53.34
"95606",2018,77,87,88.51
"95607",2018,69,131,52.67
"95608",2018,9689,26900,36.02
"95610",2018,9880,22663,43.6
"95612",2018,234,560,41.79
"95614",2018,651,1720,37.85
"95615",2018,176,416,42.31
"95616",2018,6910,23350,29.59
"95618",2018,3382,12238,27.64
"95619",2018,731,2034,35.94
"95620",2018,5230,10598,49.35
"95621",2018,8475,19944,42.49
"95623",2018,789,1832,43.07
"95624",2018,11150,30362,36.72
"95625",2018,9,17,52.94
"95626",2018,1282,2899,44.22
"95627",2018,988,1820,54.29
"95628",2018,5691,19544,29.12
"95629",2018,193,424,45.52
"95630",2018,8788,34974,25.13
"95631",2018,1064,2674,39.79
"95632",2018,6767,14188,47.7
"95633",2018,792,1580,50.13
"95634",2018,715,1237,57.8
"95635",2018,144,489,29.45
"95636",2018,94,176,53.41
"95637",2018,46,107,42.99
"95638",2018,293,826,35.47
"95639",2018,85,129,65.89
"95640",2018,1450,3067,47.28
"95641",2018,256,636,40.25
"95642",2018,1055,2703,39.03
"95645",2018,312,570,54.74
"95646",2018,1,54,1.85
"95648",2018,7293,20879,34.93
"95650",2018,1996,6181,32.29
"95651",2018,161,449,35.86
"95652",2018,104,174,59.77
"95653",2018,161,235,68.51
"95655",2018,502,1986,25.28
"95658",2018,744,3055,24.35
"95659",2018,225,407,55.28
"95660",2018,6930,14374,48.21
"95661",2018,4864,14598,33.32
"95662",2018,4881,15477,31.54
"95663",2018,316,1095,28.86
"95664",2018,290,676,42.9
"95665",2018,910,1941,46.88
"95666",2018,593,1617,36.67
"95667",2018,6305,15471,40.75
"95668",2018,122,318,38.36
"95669",2018,473,1019,46.42
"95670",2018,9404,26354,35.68
"95672",2018,835,2533,32.96
"95673",2018,3009,6570,45.8
"95674",2018,160,398,40.2
"95675",2018,96,118,81.36
"95677",2018,4616,12446,37.09
"95678",2018,7330,21513,34.07
"95679",2018,0,31,0
"95680",2018,0,0,NA
"95681",2018,172,395,43.54
"95682",2018,4058,13232,30.67
"95683",2018,961,2793,34.41
"95684",2018,671,1264,53.09
"95685",2018,755,1911,39.51
"95686",2018,298,465,64.09
"95687",2018,12456,28802,43.25
"95688",2018,7780,17679,44.01
"95689",2018,210,477,44.03
"95690",2018,551,956,57.64
"95691",2018,7038,17877,39.37
"95692",2018,1098,2250,48.8
"95693",2018,976,2969,32.87
"95694",2018,2270,4934,46.01
"95695",2018,8844,18661,47.39
"95697",2018,124,174,71.26
"95698",2018,49,93,52.69
"95699",2018,6,6,100
"95701",2018,136,325,41.85
"95703",2018,167,406,41.13
"95709",2018,992,2249,44.11
"95713",2018,2048,4539,45.12
"95714",2018,62,215,28.84
"95715",2018,18,40,45
"95717",2018,40,57,70.18
"95720",2018,13,31,41.94
"95721",2018,0,15,0
"95722",2018,644,2157,29.86
"95724",2018,0,0,NA
"95726",2018,1387,3465,40.03
"95728",2018,22,103,21.36
"95735",2018,2,6,33.33
"95736",2018,19,108,17.59
"95742",2018,2044,5888,34.71
"95746",2018,2922,10241,28.53
"95747",2018,9761,29669,32.9
"95757",2018,7442,21665,34.35
"95758",2018,10688,29940,35.7
"95762",2018,4699,18790,25.01
"95765",2018,5474,18700,29.27
"95776",2018,4684,10903,42.96
"95811",2018,1159,3642,31.82
"95814",2018,1248,5349,23.33
"95815",2018,4708,9442,49.86
"95816",2018,2865,11747,24.39
"95817",2018,2358,6710,35.14
"95818",2018,3321,11266,29.48
"95819",2018,2085,9912,21.04
"95820",2018,7547,15257,49.47
"95821",2018,6367,14835,42.92
"95822",2018,8056,18854,42.73
"95823",2018,15741,31352,50.21
"95824",2018,6497,11276,57.62
"95825",2018,6836,16379,41.74
"95826",2018,6562,19545,33.57
"95827",2018,4235,9517,44.5
"95828",2018,11465,23879,48.01
"95829",2018,4689,13076,35.86
"95830",2018,92,315,29.21
"95831",2018,6178,20915,29.54
"95832",2018,2306,4420,52.17
"95833",2018,6907,19652,35.15
"95834",2018,5309,13201,40.22
"95835",2018,6194,20479,30.25
"95837",2018,34,172,19.77
"95838",2018,8251,15280,54
"95841",2018,4179,9810,42.6
"95842",2018,6808,13795,49.35
"95843",2018,9305,22972,40.51
"95864",2018,3751,11209,33.46
"95901",2018,6653,13129,50.67
"95903",2018,65,183,35.52
"95910",2018,7,7,100
"95912",2018,1414,2388,59.21
"95914",2018,83,121,68.6
"95915",2018,0,0,NA
"95916",2018,220,365,60.27
"95917",2018,818,1620,50.49
"95918",2018,428,994,43.06
"95919",2018,245,400,61.25
"95920",2018,34,85,40
"95922",2018,71,178,39.89
"95923",2018,0,4,0
"95925",2018,48,108,44.44
"95926",2018,7609,18291,41.6
"95928",2018,7026,18565,37.85
"95930",2018,33,59,55.93
"95932",2018,1746,3403,51.31
"95934",2018,90,123,73.17
"95935",2018,101,159,63.52
"95936",2018,6,45,13.33
"95937",2018,235,479,49.06
"95938",2018,914,2019,45.27
"95939",2018,64,131,48.85
"95941",2018,36,56,64.29
"95942",2018,133,376,35.37
"95943",2018,175,390,44.87
"95944",2018,29,29,100
"95945",2018,4139,10274,40.29
"95946",2018,1312,3610,36.34
"95947",2018,337,741,45.48
"95948",2018,2024,4287,47.21
"95949",2018,3532,8743,40.4
"95950",2018,47,92,51.09
"95951",2018,789,1177,67.03
"95953",2018,2362,4413,53.52
"95954",2018,2035,4931,41.27
"95955",2018,260,623,41.73
"95956",2018,58,141,41.13
"95957",2018,174,372,46.77
"95959",2018,2794,7674,36.41
"95960",2018,220,356,61.8
"95961",2018,5346,10532,50.76
"95962",2018,76,636,11.95
"95963",2018,3238,6191,52.3
"95965",2018,3239,6112,52.99
"95966",2018,4954,10075,49.17
"95968",2018,222,392,56.63
"95969",2018,4633,10071,46
"95970",2018,67,236,28.39
"95971",2018,1574,2907,54.15
"95973",2018,7200,17614,40.88
"95974",2018,0,14,0
"95975",2018,245,604,40.56
"95977",2018,361,706,51.13
"95978",2018,9,19,47.37
"95979",2018,66,124,53.23
"95981",2018,0,22,0
"95982",2018,684,1392,49.14
"95983",2018,54,134,40.3
"95984",2018,0,0,NA
"95986",2018,0,5,0
"95987",2018,1642,2894,56.74
"95988",2018,1481,3058,48.43
"95991",2018,7611,15662,48.6
"95993",2018,7481,15469,48.36
"96001",2018,6544,14922,43.85
"96002",2018,6289,13988,44.96
"96003",2018,7740,18352,42.18
"96006",2018,54,144,37.5
"96007",2018,4389,8647,50.76
"96008",2018,173,525,32.95
"96009",2018,40,170,23.53
"96010",2018,28,60,46.67
"96011",2018,7,30,23.33
"96013",2018,1065,1674,63.62
"96014",2018,30,43,69.77
"96015",2018,110,144,76.39
"96016",2018,26,96,27.08
"96017",2018,23,50,46
"96019",2018,2154,4249,50.69
"96020",2018,530,984,53.86
"96021",2018,3534,6278,56.29
"96022",2018,3165,6814,46.45
"96023",2018,216,376,57.45
"96024",2018,165,360,45.83
"96025",2018,345,763,45.22
"96027",2018,400,848,47.17
"96028",2018,198,491,40.33
"96029",2018,39,73,53.42
"96031",2018,10,25,40
"96032",2018,469,808,58.04
"96033",2018,73,194,37.63
"96034",2018,31,58,53.45
"96035",2018,827,1572,52.61
"96037",2018,74,154,48.05
"96038",2018,173,311,55.63
"96039",2018,173,311,55.63
"96040",2018,39,41,95.12
"96041",2018,564,1090,51.74
"96044",2018,168,341,49.27
"96046",2018,0,33,0
"96047",2018,231,390,59.23
"96048",2018,137,215,63.72
"96049",2018,18,23,78.26
"96050",2018,35,79,44.3
"96051",2018,261,485,53.81
"96052",2018,273,506,53.95
"96054",2018,78,114,68.42
"96055",2018,722,1380,52.32
"96056",2018,402,753,53.39
"96057",2018,192,450,42.67
"96058",2018,166,256,64.84
"96059",2018,80,175,45.71
"96061",2018,1,10,10
"96062",2018,197,367,53.68
"96063",2018,50,97,51.55
"96064",2018,1002,1846,54.28
"96065",2018,42,106,39.62
"96067",2018,1304,3015,43.25
"96068",2018,0,11,0
"96069",2018,114,266,42.86
"96071",2018,9,17,52.94
"96073",2018,695,1529,45.45
"96074",2018,18,48,37.5
"96075",2018,12,29,41.38
"96076",2018,48,50,96
"96080",2018,5324,10650,49.99
"96084",2018,56,98,57.14
"96085",2018,6,18,33.33
"96086",2018,32,86,37.21
"96087",2018,127,233,54.51
"96088",2018,665,1410,47.16
"96090",2018,66,172,38.37
"96091",2018,102,221,46.15
"96092",2018,114,200,57
"96093",2018,689,1556,44.28
"96094",2018,1245,2683,46.4
"96096",2018,129,243,53.09
"96097",2018,1630,3785,43.06
"96101",2018,933,1923,48.52
"96103",2018,214,526,40.68
"96104",2018,114,224,50.89
"96105",2018,0,0,NA
"96106",2018,49,82,59.76
"96107",2018,33,540,6.11
"96108",2018,0,11,0
"96109",2018,240,388,61.86
"96110",2018,40,95,42.11
"96111",2018,0,26,0
"96112",2018,22,47,46.81
"96113",2018,225,327,68.81
"96114",2018,668,1371,48.72
"96115",2018,6,44,13.64
"96116",2018,0,75,0
"96117",2018,20,88,22.73
"96118",2018,398,783,50.83
"96119",2018,17,17,100
"96120",2018,145,322,45.03
"96121",2018,52,144,36.11
"96122",2018,544,1165,46.7
"96123",2018,2,8,25
"96124",2018,58,113,51.33
"96125",2018,39,71,54.93
"96126",2018,15,15,100
"96128",2018,133,268,49.63
"96129",2018,115,176,65.34
"96130",2018,2969,5070,58.56
"96132",2018,25,31,80.65
"96133",2018,42,42,100
"96134",2018,366,647,56.57
"96135",2018,29,57,50.88
"96136",2018,0,16,0
"96137",2018,497,1062,46.8
"96140",2018,202,555,36.4
"96141",2018,59,139,42.45
"96142",2018,215,464,46.34
"96143",2018,987,2054,48.05
"96145",2018,492,1207,40.76
"96146",2018,205,644,31.83
"96148",2018,249,386,64.51
"96150",2018,6631,15276,43.41
"96155",2018,0,0,NA
"96161",2018,4062,10361,39.2
"96701",2018,7186,19457,36.93
"96703",2018,562,955,58.85
"96704",2018,1508,3149,47.89
"96705",2018,880,1457,60.4
"96706",2018,16142,35511,45.46
"96707",2018,10049,23683,42.43
"96708",2018,1987,5087,39.06
"96710",2018,27,146,18.49
"96712",2018,1588,3632,43.72
"96713",2018,265,626,42.33
"96714",2018,129,280,46.07
"96716",2018,693,1659,41.77
"96717",2018,1069,2200,48.59
"96719",2018,568,769,73.86
"96720",2018,8758,21179,41.35
"96722",2018,404,857,47.14
"96725",2018,636,1454,43.74
"96726",2018,148,297,49.83
"96727",2018,1420,2518,56.39
"96728",2018,114,238,47.9
"96729",2018,229,448,51.12
"96730",2018,309,735,42.04
"96731",2018,760,1429,53.18
"96732",2018,8150,15094,53.99
"96734",2018,7409,20824,35.58
"96737",2018,390,1059,36.83
"96738",2018,1434,3189,44.97
"96740",2018,9540,20557,46.41
"96741",2018,1503,3308,45.44
"96742",2018,26,57,45.61
"96743",2018,3452,6861,50.31
"96744",2018,10416,26653,39.08
"96746",2018,4624,9982,46.32
"96747",2018,288,445,64.72
"96748",2018,1069,1886,56.68
"96749",2018,3652,6846,53.35
"96750",2018,785,1596,49.19
"96751",2018,35,41,85.37
"96752",2018,885,1724,51.33
"96753",2018,6857,14313,47.91
"96754",2018,920,1700,54.12
"96755",2018,973,1571,61.94
"96756",2018,1262,2869,43.99
"96757",2018,62,225,27.56
"96759",2018,0,0,NA
"96760",2018,728,1415,51.45
"96761",2018,5785,12612,45.87
"96762",2018,1205,3163,38.1
"96763",2018,746,1266,58.93
"96764",2018,124,248,50
"96765",2018,110,239,46.03
"96766",2018,5200,9497,54.75
"96768",2018,4726,9646,48.99
"96769",2018,84,124,67.74
"96770",2018,86,178,48.31
"96771",2018,1279,2604,49.12
"96772",2018,529,973,54.37
"96773",2018,14,42,33.33
"96774",2018,77,85,90.59
"96776",2018,364,594,61.28
"96777",2018,361,766,47.13
"96778",2018,2270,5329,42.6
"96779",2018,557,1450,38.41
"96780",2018,138,271,50.92
"96781",2018,173,421,41.09
"96782",2018,6706,17024,39.39
"96783",2018,326,693,47.04
"96785",2018,695,1645,42.25
"96786",2018,7178,14374,49.94
"96789",2018,10411,27051,38.49
"96790",2018,1938,4910,39.47
"96791",2018,1701,3744,45.43
"96792",2018,10514,19280,54.53
"96793",2018,7461,16256,45.9
"96795",2018,2402,4736,50.72
"96796",2018,513,992,51.71
"96797",2018,19086,38494,49.58
"96813",2018,4606,13278,34.69
"96814",2018,4405,11179,39.4
"96815",2018,4690,14080,33.31
"96816",2018,9363,26570,35.24
"96817",2018,12638,27890,45.31
"96818",2018,9992,22884,43.66
"96819",2018,14006,25895,54.09
"96821",2018,2927,9280,31.54
"96822",2018,8422,24950,33.76
"96825",2018,4511,14706,30.67
"96826",2018,6214,17962,34.6
"96850",2018,0,0,NA
"96853",2018,10,10,100
"96857",2018,25,47,53.19
"96859",2018,0,0,NA
"96860",2018,14,27,51.85
"96863",2018,0,0,NA
"97001",2018,110,196,56.12
"97002",2018,1264,2773,45.58
"97004",2018,887,2042,43.44
"97005",2018,6046,13962,43.3
"97006",2018,12402,38967,31.83
"97007",2018,12098,37059,32.65
"97008",2018,5042,15607,32.31
"97009",2018,1800,3841,46.86
"97011",2018,42,214,19.63
"97013",2018,4791,11590,41.34
"97014",2018,226,438,51.6
"97015",2018,5196,12753,40.74
"97016",2018,967,1991,48.57
"97017",2018,722,1509,47.85
"97018",2018,457,978,46.73
"97019",2018,532,1334,39.88
"97020",2018,213,512,41.6
"97021",2018,250,457,54.7
"97022",2018,1041,2170,47.97
"97023",2018,1940,4719,41.11
"97024",2018,2572,5365,47.94
"97026",2018,958,2109,45.42
"97027",2018,2273,5945,38.23
"97028",2018,26,77,33.77
"97029",2018,82,163,50.31
"97030",2018,7944,17706,44.87
"97031",2018,5060,9809,51.59
"97032",2018,1039,2192,47.4
"97033",2018,14,32,43.75
"97034",2018,2089,8881,23.52
"97035",2018,3324,13955,23.82
"97037",2018,200,429,46.62
"97038",2018,3763,7204,52.23
"97039",2018,112,249,44.98
"97040",2018,324,676,47.93
"97041",2018,796,1339,59.45
"97042",2018,559,1392,40.16
"97045",2018,10714,27236,39.34
"97048",2018,1333,2973,44.84
"97049",2018,433,832,52.04
"97050",2018,47,62,75.81
"97051",2018,3156,7020,44.96
"97053",2018,419,1301,32.21
"97054",2018,455,776,58.63
"97055",2018,3625,9251,39.18
"97056",2018,2342,5716,40.97
"97057",2018,2,2,100
"97058",2018,4485,9247,48.5
"97060",2018,5005,11453,43.7
"97062",2018,4646,15736,29.52
"97063",2018,108,236,45.76
"97064",2018,460,1361,33.8
"97065",2018,103,213,48.36
"97067",2018,357,755,47.28
"97068",2018,4481,14590,30.71
"97070",2018,3501,12038,29.08
"97071",2018,6265,12343,50.76
"97080",2018,8129,21935,37.06
"97086",2018,4999,15706,31.83
"97089",2018,2576,6850,37.61
"97101",2018,857,1701,50.38
"97102",2018,0,83,0
"97103",2018,3811,7956,47.9
"97106",2018,863,2702,31.94
"97107",2018,372,750,49.6
"97108",2018,142,213,66.67
"97109",2018,92,253,36.36
"97110",2018,380,630,60.32
"97111",2018,778,1633,47.64
"97112",2018,313,701,44.65
"97113",2018,3805,7513,50.65
"97114",2018,916,2267,40.41
"97115",2018,628,1896,33.12
"97116",2018,4920,12523,39.29
"97117",2018,134,316,42.41
"97118",2018,157,356,44.1
"97119",2018,803,2277,35.27
"97121",2018,327,640,51.09
"97122",2018,61,114,53.51
"97123",2018,9099,23786,38.25
"97124",2018,8352,29398,28.41
"97125",2018,62,130,47.69
"97127",2018,1178,2260,52.12
"97128",2018,7045,16634,42.35
"97130",2018,8,92,8.7
"97131",2018,503,1253,40.14
"97132",2018,5215,14376,36.28
"97133",2018,821,2320,35.39
"97134",2018,65,77,84.42
"97135",2018,91,175,52
"97136",2018,224,626,35.78
"97137",2018,252,630,40
"97138",2018,2001,4751,42.12
"97140",2018,3522,12689,27.76
"97141",2018,2962,5555,53.32
"97144",2018,16,16,100
"97145",2018,76,175,43.43
"97146",2018,1420,2860,49.65
"97147",2018,78,131,59.54
"97148",2018,709,1932,36.7
"97149",2018,183,312,58.65
"97201",2018,2332,9367,24.9
"97202",2018,7879,25611,30.76
"97203",2018,6426,17629,36.45
"97204",2018,71,169,42.01
"97205",2018,1044,4136,25.24
"97206",2018,10974,29873,36.74
"97208",2018,0,0,NA
"97209",2018,2662,11235,23.69
"97210",2018,1747,8024,21.77
"97211",2018,6873,21170,32.47
"97212",2018,4066,15778,25.77
"97213",2018,6037,19142,31.54
"97214",2018,4840,17569,27.55
"97215",2018,3678,11044,33.3
"97216",2018,3716,8598,43.22
"97217",2018,7046,21518,32.74
"97218",2018,3230,8093,39.91
"97219",2018,6371,23449,27.17
"97220",2018,6477,15755,41.11
"97221",2018,1552,6534,23.75
"97222",2018,7484,19510,38.36
"97223",2018,8187,27416,29.86
"97224",2018,4615,17213,26.81
"97225",2018,3748,14480,25.88
"97227",2018,852,3078,27.68
"97229",2018,7872,33392,23.57
"97230",2018,8040,18010,44.64
"97231",2018,537,1986,27.04
"97232",2018,2437,8058,30.24
"97233",2018,9339,17924,52.1
"97236",2018,8639,18180,47.52
"97239",2018,2421,9665,25.05
"97266",2018,7879,17487,45.06
"97267",2018,5953,16064,37.06
"97301",2018,12197,23984,50.85
"97302",2018,6747,18849,35.8
"97303",2018,8058,18786,42.89
"97304",2018,5441,14693,37.03
"97305",2018,9615,18509,51.95
"97306",2018,5937,15411,38.52
"97317",2018,4893,10986,44.54
"97321",2018,4694,12392,37.88
"97322",2018,6836,16416,41.64
"97324",2018,221,523,42.26
"97325",2018,1382,3076,44.93
"97326",2018,142,450,31.56
"97327",2018,686,1568,43.75
"97329",2018,20,51,39.22
"97330",2018,6902,21078,32.75
"97331",2018,291,637,45.68
"97333",2018,3932,11325,34.72
"97338",2018,4121,8899,46.31
"97341",2018,463,1027,45.08
"97342",2018,64,94,68.09
"97343",2018,15,55,27.27
"97344",2018,259,470,55.11
"97345",2018,72,144,50
"97346",2018,161,284,56.69
"97347",2018,253,680,37.21
"97348",2018,366,670,54.63
"97350",2018,32,75,42.67
"97351",2018,2468,4754,51.91
"97352",2018,1206,2814,42.86
"97355",2018,5480,12450,44.02
"97357",2018,38,81,46.91
"97358",2018,515,1214,42.42
"97360",2018,560,927,60.41
"97361",2018,2190,5431,40.32
"97362",2018,925,2114,43.76
"97364",2018,137,351,39.03
"97365",2018,2344,4801,48.82
"97366",2018,251,774,32.43
"97367",2018,1838,3843,47.83
"97368",2018,588,1407,41.79
"97369",2018,23,63,36.51
"97370",2018,1651,4377,37.72
"97371",2018,135,383,35.25
"97373",2018,32,58,55.17
"97374",2018,887,1914,46.34
"97375",2018,362,711,50.91
"97376",2018,87,370,23.51
"97377",2018,258,459,56.21
"97378",2018,1327,2950,44.98
"97380",2018,582,1003,58.03
"97381",2018,2921,6822,42.82
"97383",2018,2135,4472,47.74
"97384",2018,0,0,NA
"97385",2018,673,1581,42.57
"97386",2018,2049,4448,46.07
"97388",2018,86,280,30.71
"97389",2018,403,801,50.31
"97390",2018,195,414,47.1
"97391",2018,1106,2281,48.49
"97392",2018,1150,2932,39.22
"97394",2018,891,1792,49.72
"97396",2018,584,1230,47.48
"97401",2018,8035,22090,36.37
"97402",2018,10638,25444,41.81
"97403",2018,1990,6030,33
"97404",2018,6026,16187,37.23
"97405",2018,7403,22421,33.02
"97406",2018,0,0,NA
"97408",2018,2097,6019,34.84
"97410",2018,169,339,49.85
"97411",2018,1299,2771,46.88
"97412",2018,86,177,48.59
"97413",2018,127,358,35.47
"97414",2018,25,25,100
"97415",2018,2166,4498,48.15
"97416",2018,271,467,58.03
"97417",2018,365,645,56.59
"97419",2018,126,538,23.42
"97420",2018,5548,11206,49.51
"97423",2018,1455,2822,51.56
"97424",2018,3571,7304,48.89
"97426",2018,1813,4219,42.97
"97429",2018,113,277,40.79
"97430",2018,51,156,32.69
"97431",2018,623,1080,57.69
"97434",2018,117,259,45.17
"97435",2018,513,877,58.49
"97436",2018,123,341,36.07
"97437",2018,645,1333,48.39
"97438",2018,194,464,41.81
"97439",2018,1958,4540,43.13
"97441",2018,75,245,30.61
"97442",2018,359,641,56.01
"97443",2018,305,764,39.92
"97444",2018,1218,2111,57.7
"97446",2018,878,2388,36.77
"97447",2018,97,107,90.65
"97448",2018,2650,6008,44.11
"97449",2018,400,787,50.83
"97450",2018,67,120,55.83
"97451",2018,64,140,45.71
"97452",2018,351,706,49.72
"97453",2018,128,235,54.47
"97454",2018,365,739,49.39
"97455",2018,318,890,35.73
"97456",2018,553,1198,46.16
"97457",2018,1932,3740,51.66
"97458",2018,785,1441,54.48
"97459",2018,2394,5485,43.65
"97461",2018,94,335,28.06
"97462",2018,718,1350,53.19
"97463",2018,601,1186,50.67
"97465",2018,271,651,41.63
"97466",2018,169,353,47.88
"97467",2018,827,1716,48.19
"97469",2018,591,1035,57.1
"97470",2018,3712,8290,44.78
"97471",2018,4802,11830,40.59
"97473",2018,30,101,29.7
"97476",2018,28,123,22.76
"97477",2018,7860,17625,44.6
"97478",2018,8490,18393,46.16
"97479",2018,1701,3818,44.55
"97480",2018,66,118,55.93
"97481",2018,322,380,84.74
"97484",2018,27,45,60
"97486",2018,100,147,68.03
"97487",2018,1862,4005,46.49
"97488",2018,177,460,38.48
"97489",2018,201,385,52.21
"97490",2018,75,99,75.76
"97492",2018,42,90,46.67
"97493",2018,20,89,22.47
"97494",2018,0,0,NA
"97495",2018,343,899,38.15
"97496",2018,1122,3041,36.9
"97497",2018,123,259,47.49
"97498",2018,305,552,55.25
"97499",2018,309,606,50.99
"97501",2018,10191,20526,49.65
"97502",2018,5777,12751,45.31
"97503",2018,2977,5562,53.52
"97504",2018,8844,20788,42.54
"97520",2018,4652,11773,39.51
"97522",2018,96,199,48.24
"97523",2018,917,1608,57.03
"97524",2018,2770,6361,43.55
"97525",2018,745,1816,41.02
"97526",2018,6626,14240,46.53
"97527",2018,6296,12978,48.51
"97530",2018,1111,2797,39.72
"97531",2018,246,276,89.13
"97532",2018,318,968,32.85
"97534",2018,166,268,61.94
"97535",2018,1165,2313,50.37
"97536",2018,110,266,41.35
"97537",2018,1222,2788,43.83
"97538",2018,231,470,49.15
"97539",2018,761,1283,59.31
"97540",2018,1694,3428,49.42
"97541",2018,220,506,43.48
"97543",2018,83,142,58.45
"97544",2018,313,676,46.3
"97601",2018,4131,9365,44.11
"97603",2018,5051,11274,44.8
"97604",2018,82,97,84.54
"97620",2018,44,101,43.56
"97621",2018,101,101,100
"97622",2018,76,137,55.47
"97623",2018,449,797,56.34
"97624",2018,476,865,55.03
"97625",2018,68,110,61.82
"97626",2018,0,0,NA
"97627",2018,131,216,60.65
"97630",2018,895,2080,43.03
"97632",2018,486,774,62.79
"97633",2018,260,574,45.3
"97634",2018,21,58,36.21
"97635",2018,0,17,0
"97636",2018,106,182,58.24
"97637",2018,16,41,39.02
"97638",2018,77,158,48.73
"97639",2018,91,166,54.82
"97640",2018,5,39,12.82
"97641",2018,277,462,59.96
"97701",2018,14044,34895,40.25
"97702",2018,9102,23410,38.88
"97707",2018,1074,2807,38.26
"97710",2018,27,68,39.71
"97711",2018,2,14,14.29
"97712",2018,22,39,56.41
"97720",2018,740,1598,46.31
"97721",2018,20,86,23.26
"97722",2018,27,50,54
"97730",2018,24,74,32.43
"97731",2018,96,207,46.38
"97732",2018,13,52,25
"97733",2018,23,191,12.04
"97734",2018,558,1340,41.64
"97735",2018,14,14,100
"97736",2018,30,57,52.63
"97737",2018,97,267,36.33
"97738",2018,337,778,43.32
"97739",2018,2107,4278,49.25
"97741",2018,2290,4749,48.22
"97750",2018,43,101,42.57
"97751",2018,0,14,0
"97752",2018,0,0,NA
"97753",2018,456,975,46.77
"97754",2018,3835,7740,49.55
"97756",2018,7635,18506,41.26
"97758",2018,15,34,44.12
"97759",2018,1147,3284,34.93
"97760",2018,1322,2719,48.62
"97761",2018,638,1324,48.19
"97801",2018,3560,8363,42.57
"97810",2018,211,544,38.79
"97812",2018,167,385,43.38
"97813",2018,258,601,42.93
"97814",2018,2241,4811,46.58
"97817",2018,0,3,0
"97818",2018,1007,1849,54.46
"97819",2018,2,13,15.38
"97820",2018,165,424,38.92
"97823",2018,189,346,54.62
"97824",2018,391,734,53.27
"97825",2018,68,125,54.4
"97826",2018,239,480,49.79
"97827",2018,414,914,45.3
"97828",2018,516,1318,39.15
"97830",2018,140,260,53.85
"97833",2018,139,391,35.55
"97834",2018,111,296,37.5
"97835",2018,73,148,49.32
"97836",2018,469,879,53.36
"97837",2018,25,33,75.76
"97838",2018,6195,11606,53.38
"97839",2018,70,128,54.69
"97840",2018,19,64,29.69
"97841",2018,88,263,33.46
"97842",2018,34,80,42.5
"97843",2018,150,292,51.37
"97844",2018,919,1615,56.9
"97845",2018,526,1269,41.45
"97846",2018,419,877,47.78
"97848",2018,39,98,39.8
"97850",2018,3752,7747,48.43
"97856",2018,41,137,29.93
"97857",2018,125,215,58.14
"97859",2018,9,45,20
"97862",2018,2493,4605,54.14
"97864",2018,35,78,44.87
"97865",2018,134,446,30.04
"97867",2018,70,241,29.05
"97868",2018,459,900,51
"97869",2018,133,303,43.89
"97870",2018,109,162,67.28
"97873",2018,41,99,41.41
"97874",2018,75,127,59.06
"97875",2018,751,1453,51.69
"97876",2018,165,357,46.22
"97877",2018,57,76,75
"97880",2018,40,116,34.48
"97882",2018,1757,2716,64.69
"97883",2018,478,1044,45.79
"97884",2018,18,49,36.73
