"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"06417",2018,4493,92.08,3.32,0.18,1.31,0,3.12,3.89,3.67,14.76,47.85,19.03,11.8
"06418",2018,12669,82.5,5.77,0.16,3.05,0,8.52,23.05,14.94,10.58,54.27,15.92,13
"06419",2018,6414,96.96,0.44,0,1.11,0,1.5,1.28,1.76,12.18,45.84,20.28,12
"06420",2018,4200,89.5,3.07,0.71,5.05,0,1.67,3.83,4.46,8.67,52.95,16.31,8.1
"06422",2018,7248,97.75,0.1,0,0.61,0,1.55,1.35,2.27,14.61,46.29,17.01,8.2
"06423",2018,5342,97.85,1.12,0,0,0,1.03,2.43,6.92,10.07,43.69,18.91,11.5
"06424",2018,12842,93.98,1.35,0.82,2.87,0.06,0.93,3.12,4.95,9.56,48.86,16.45,9.2
"06426",2018,3509,86.95,6.87,0,3.31,0,2.88,0.6,4.65,10.52,25.08,40.67,9.4
"06437",2018,22285,91.9,1.36,0,3.74,0.16,2.84,4.87,3.98,9.95,46.2,22.76,8.6
"06438",2018,2860,99.62,0.17,0,0.21,0,0,4.06,4.34,11.85,46.33,23.43,14.5
"06441",2018,5026,93.02,1.53,0,4.83,0,0.62,2.27,2.68,7.5,44.65,18.98,7.4
"06442",2018,2624,98.17,0,0,0.23,0,1.6,8.5,4.48,13.22,45.77,22.41,5.9
"06443",2018,18183,94.24,0.49,0,2.6,0,2.67,1.91,1.82,12.06,44.18,23.97,8.5
"06444",2018,158,100,0,0,0,0,0,0,0,8.23,56.33,26.58,0
"06447",2018,6394,97.29,1.41,0.17,0.83,0,0.3,3.43,2.66,11.87,49.81,18,6.2
"06450",2018,34884,82.34,9,0.52,1.79,0,6.35,26.59,13.47,9.9,52.07,17.39,10.1
"06451",2018,25086,79.58,12.04,0.31,1.05,0,7.02,28.37,11.8,11.76,55.82,15.7,12.5
"06455",2018,3171,97.1,0.13,0,2.46,0,0.32,0.54,5.5,13.37,38.47,21.38,8.5
"06456",2018,304,100,0,0,0,0,0,0,0,6.25,32.24,21.05,21.7
"06457",2018,46473,74.19,14.54,0.28,6.3,0,4.69,9.77,7.66,17.93,59.78,14.5,11.3
"06460",2018,38973,87.67,3.05,0.19,5.64,0,3.45,6.87,4.75,9.88,49.59,18.05,10.5
"06461",2018,15074,88.84,2.55,0.05,7.32,0,1.24,5.84,5.37,9.95,49.48,19.61,9.9
"06467",2018,287,90.94,0.35,0.35,0,0,8.36,0.7,0,36.24,36.24,0,0
"06468",2018,19621,89.08,1.34,0.06,5.4,0,4.12,4.89,5.95,14.73,52.38,15.43,9.5
"06469",2018,2904,89.36,0,0,2.65,0,7.99,6.68,8.85,10.23,45.14,18.35,11.2
"06470",2018,16680,91.01,1.4,0.32,1.99,0,5.28,8.53,4.05,15.71,48.18,16.18,10
"06471",2018,7676,92.16,0.7,0,4.4,0,2.74,2.58,4.03,11.37,43.25,23.06,14
"06472",2018,6801,93.99,4.78,0,0.19,0,1.04,4.54,5.62,12.13,48.13,19.42,7.2
"06473",2018,24278,87.77,3.04,0,5.67,0,3.52,5.06,4.51,11.58,48.57,22.11,11
"06475",2018,10118,92.85,0.82,0,3.3,0,3.02,5.48,5.09,10.03,39.24,26.58,11.8
"06477",2018,13937,88.74,1.89,0,7.38,0,1.98,1.95,3.51,12.18,48.22,21.69,11.2
"06478",2018,13022,94.67,3.43,0,0.9,0,1,4.08,3.93,12.54,48.99,18.01,8.8
"06479",2018,9592,97.91,1.36,0,0.17,0,0.56,4.43,6.35,10.9,47.11,21.72,10.2
"06480",2018,9362,97.18,0.47,0,0.26,0,2.09,2.06,6,10.7,48.13,19.31,10.2
"06481",2018,1214,97.53,0,0,0,0,2.47,3.79,0.45,10.38,56.92,17.63,12.9
"06482",2018,11173,94,1.7,0,1.36,0,2.94,4.49,2.98,13.66,48.83,15.81,9.1
"06483",2018,16522,90.07,3.01,0,1.5,0,5.42,16.03,5.69,15.62,56.26,14.27,13.6
"06484",2018,41155,90.49,1.98,0.08,4.22,0.08,3.16,8.14,6.42,12.71,46.58,20.57,10
"06488",2018,19754,93.93,1.39,0.09,2.66,0,1.94,4.56,6.05,10.1,41.15,29.11,13.4
"06489",2018,33620,92.33,1.59,0.04,3.62,0,2.42,4.5,6.39,10.96,50.25,21.04,11.6
"06492",2018,44841,91.53,1.69,0.02,4.5,0.14,2.11,7.42,7.45,11.36,47.21,21.21,10.5
"06498",2018,6922,95.59,0.81,0,0.07,0,3.52,3.05,8.4,11.05,35.57,25.02,14.9
"06510",2018,2586,64.89,10.98,0,16.16,0,7.97,15.2,6.36,31.09,81.01,3.09,6.2
"06511",2018,52669,41.59,37.33,0.21,8.62,0.08,12.17,16.19,11.36,21.36,74.26,9.05,9.4
"06512",2018,28778,78.14,5.75,0.22,2.67,0,13.22,19.14,8.4,13.42,53.96,18.56,11.6
"06513",2018,39781,51.84,20.7,0.17,1.49,0,25.8,48.83,18.92,15.83,65.38,11.86,10.8
"06514",2018,27175,49.09,36.48,0.02,4.93,0,9.47,14.89,7.32,17.02,60.35,13.32,10.4
"06515",2018,19184,44.73,40.62,0.81,3.66,0,10.18,14.39,8.44,22.65,67.83,10.25,10.6
"06516",2018,54918,63.92,20.69,0.15,4.53,0,10.72,23.58,12.97,16.65,59.37,13.68,11.7
"06517",2018,14445,64.2,23.02,0.63,3.79,0,8.37,10.27,7.41,9.48,50.3,20.33,13.4
"06518",2018,19488,78.47,9.5,0.03,6.17,0,5.82,8.45,2.18,31.74,62.54,16.24,10.7
"06519",2018,15997,35.47,38.54,1.15,0.83,0,24.01,46.07,26.01,16.44,68.53,9.53,14.1
"06524",2018,5504,87.74,1.24,0,7.38,0,3.65,6.47,7.18,7.01,47,17.1,10.1
"06525",2018,8868,78.47,2.98,1.05,15.34,0,2.17,5.59,5.49,9.55,45.34,23.69,9.7
"06604",2018,28436,46.27,32.03,0.51,5.25,0.05,15.9,38.36,23.58,22.52,68.45,10.89,13.3
"06605",2018,24822,44.48,30.53,0.88,4.38,0,19.74,40.91,26.92,14.15,68.67,9.26,12.8
"06606",2018,47227,43.7,37.15,0.57,2.52,0,16.07,30.99,18.8,15.32,62.02,11.38,10.4
"06607",2018,8801,14.91,52.03,0.11,4.61,0,28.34,40.29,20.71,14.1,72.32,7.61,15.1
"06608",2018,13856,28.14,31.99,0.32,1.12,0,38.44,61.89,35.83,14.12,70.48,7.29,19.1
"06610",2018,23275,38.38,36.01,0.15,3.25,0.06,22.14,46.04,23.47,14.6,59.18,13.7,15.2
"06611",2018,36174,85.8,4.19,0.23,6.11,0,3.66,9.01,4.23,12.23,52.65,18.78,9.6
"06612",2018,7558,95.42,0.03,0,2.91,0,1.64,4.8,4.12,8.72,44.83,18.03,9
"06614",2018,33585,80.7,10.3,0.17,3.05,0.16,5.62,14.19,7.73,12.68,50.34,20.96,12.1
"06615",2018,18694,60.19,28.72,0.05,1.88,0.05,9.1,20.63,9.76,12.39,53.97,16.5,13.7
"06702",2018,3025,59.93,23.54,0.46,1.92,0,14.15,46.74,45.99,11.17,40.89,32.86,44.5
"06704",2018,25576,53.52,28.64,0.38,0.53,0.1,16.82,45.13,23.73,15.67,64.29,12.11,12.6
"06705",2018,24861,58.65,20.33,0.28,4.15,0.05,16.55,31.2,16.73,11.64,59.08,13.73,13.9
"06706",2018,14191,56.81,13.45,0.09,4.99,0.07,24.59,42.79,24.87,14.21,62.33,11.87,14.5
"06708",2018,29709,73.1,15.68,0.03,1.52,0,9.67,27.1,13.22,15.05,62.91,13.5,12
"06710",2018,11275,57.71,27.62,0.06,2.45,0,12.16,45.99,22.83,16.93,71.2,8,13.7
"06712",2018,9736,91.72,5.29,0,0.27,0,2.72,4.97,7.12,12.04,49.44,19.48,10.9
"06716",2018,16652,91.49,2.92,0,1.48,0.06,4.05,6.5,7.37,13.39,48.83,17.81,13.5
"06750",2018,1147,94.33,1.39,0,2.53,0,1.74,4.45,7.73,7.59,45.51,24.85,16.5
"06751",2018,3384,94.3,1,0,2.01,0,2.69,0.92,2.33,9.99,47.46,18.76,10.3
"06752",2018,1716,92.07,4.02,0,0.76,0,3.15,2.68,3.88,10.49,33.04,30.59,8
"06754",2018,1778,95.05,0.34,0,2.19,0,2.42,6.47,4.7,9.06,44.71,16.59,9.7
"06755",2018,1050,89.52,0,0,0,0,10.48,12.57,3.11,6.76,47.62,10.57,7.9
"06756",2018,2849,94.52,0.35,0.18,0.77,0,4.18,4.91,4.16,12.11,43.52,19.87,10
"06757",2018,2124,82.16,7.86,0.19,1.04,0,8.76,4.61,7.42,14.5,38.79,25.99,18
"06758",2018,364,100,0,0,0,0,0,2.2,1.9,9.89,57.69,8.79,4.7
"06759",2018,5761,97.05,1.42,0,0.57,0,0.95,5.8,3.46,8.3,35.78,30.01,11.8
"06762",2018,7656,88.26,1.01,0.22,5.81,0,4.7,5.97,4.72,10.65,47.18,21.19,10.6
"06763",2018,1924,98.34,0,0,0.73,0,0.94,2.03,4.73,11.59,46.93,19.96,9.2
"06770",2018,31654,79.53,7.88,0.08,3.06,0,9.46,11.27,8.84,11.16,56.45,15.22,12
"06776",2018,26049,91.39,1.09,0.05,3.21,0,4.27,8.25,6.04,12.97,49.83,15.49,8.8
"06777",2018,1294,95.98,0,0,1.47,0,2.55,2.16,1.06,3.17,30.29,34.85,6.5
"06778",2018,1359,93.08,0.15,0.81,2.13,0,3.83,7.06,6.42,14.79,44.44,22.44,8.8
"06779",2018,8248,91.73,3.92,0,0.22,0,4.13,4.74,9.59,11.92,51.75,17.23,11.6
"06782",2018,2391,93.31,0.46,0,0.33,0,5.9,9.16,8.25,15.81,48.18,17.52,11.5
"06783",2018,2093,97.75,0,0,1.96,0.29,0,1.1,1.66,11.75,35.83,28.86,8
"06784",2018,3738,93.45,0,0.51,3.26,0,2.78,2.84,1.25,15.68,43.15,20.81,8.2
"06785",2018,686,86.3,2.92,0,7.87,0,2.92,2.62,10.19,17.93,41.55,24.34,13.4
"06786",2018,9391,91.46,2.69,0.37,0.45,0,5.03,5.25,7.83,13.76,52.12,16.73,12.4
"06787",2018,7815,98.62,0.5,0,0.37,0,0.51,2.82,7.04,12.3,51.07,17.01,11.7
"06790",2018,34653,88.77,4.06,0.15,2.49,0,4.53,11.39,11.99,10.61,50.69,18.77,13.3
"06791",2018,5469,96.45,2.34,0,0.62,0,0.59,1.01,6.26,9.71,43.81,21.1,9.8
"06793",2018,1368,95.83,0.29,0,0.51,0,3.36,4.24,0.97,16.3,38.45,26.32,3
"06794",2018,1044,87.16,3.64,0,4.31,0,4.89,5.27,7.07,13.12,45.21,26.25,7.6
"06795",2018,13519,94.57,0.67,0.33,2.63,0,1.8,3.75,7.91,12.49,48.31,18.74,10.1
"06796",2018,931,97.85,0.32,0,1.83,0,0,2.69,2.15,3.33,24.27,46.72,11.9
"06798",2018,9617,92.69,0.37,0.31,4.5,0,2.12,4.86,4.38,8.2,44.98,21.9,9.1
"06801",2018,19551,86.07,2.41,0.09,6.87,0.15,4.41,7.34,5.7,11.97,52.44,14.97,7.3
"06804",2018,17291,87.85,1.22,0,5.42,0.1,5.41,7.32,5.23,12.24,51.54,16.9,10.3
"06807",2018,7390,84.53,0.89,0,10.88,0,3.69,11.38,4.98,13.18,52.44,15.2,8
"06810",2018,51813,55.48,8.4,0.41,5.41,0.09,30.21,39.53,22.73,13.91,64.22,12.1,8.3
"06811",2018,32388,71.13,11.24,0.16,6.95,0.06,10.46,14.87,8.49,14.15,55.88,16.06,8.5
"06812",2018,13992,92.97,0.86,0,0.96,0.11,5.08,7.18,2.87,13.24,48.09,17.58,9.7
"06820",2018,21759,91.91,0.88,0.14,5.21,0.04,1.82,3.64,2.63,13.88,58.67,12.03,5.7
"06824",2018,35119,90.83,1.61,0,3.8,0.08,3.68,4.32,3.25,18.87,56.53,14.39,7.2
"06825",2018,21999,86.39,2.65,0.04,6.14,0,4.78,8.41,7.49,17.89,54.2,17.51,7.6
"06830",2018,25247,81.04,5.07,0.08,6.97,0.11,6.73,20.49,6.19,10.54,53.14,16.74,8.9
"06831",2018,14629,86.23,5.12,0.13,4.74,0,3.77,5.99,3.59,11.46,48.53,21.61,8.3
"06840",2018,20273,92.1,1.48,0.04,4.43,0,1.94,5.29,2.2,11.66,51.61,15.88,7.8
"06850",2018,18156,73.36,11.22,0.62,7.74,0.2,6.85,23.02,9.16,9.89,53.14,15.9,8.1
"06851",2018,26671,78.68,10.88,0.98,5.74,0.2,3.51,18.29,8.83,11,52.43,17.79,9.2
"06853",2018,3875,96.15,0.34,0.23,1.63,0,1.65,4,1.02,9.06,52.54,16.7,4.5
"06854",2018,30975,65.84,21.37,0.41,3.88,0.07,8.43,42.36,19.91,14.34,63.79,11.42,7.8
"06855",2018,8528,76.27,12.66,0,4.44,0.13,6.5,27.61,12.4,10.75,53.24,15.91,9.1
"06856",2018,5,80,0,0,0,0,20,20,40,0,20,0,NA
"06870",2018,7506,86.82,0.45,0,8.01,0,4.72,10.31,1.78,8.26,55.48,13.18,5.6
"06877",2018,25092,92.71,1.02,0,3.36,0,2.91,4.81,2.11,9.6,49.43,16.98,6.4
"06878",2018,8081,82.21,1.92,0.31,11.71,0,3.86,13.39,3.78,10.94,56,13.8,8.2
"06880",2018,28234,89.53,0.51,0,6.49,0,3.46,4.26,1.72,11.93,49.33,16.24,7.5
"06883",2018,10288,89.58,1.44,0,3.11,0,5.87,6.36,1.57,10.97,47.43,13.6,5.1
"06890",2018,4312,92.46,1.95,0.21,2.25,0,3.13,5.29,1.86,12.82,45.27,20.8,9.6
"06896",2018,9187,94.64,0.84,0,1.24,0,3.28,3.98,1.47,12.97,44.9,20.82,5.2
"06897",2018,18542,87.84,1.01,0,8.6,0,2.56,3.51,2.23,13.5,51.87,15.88,7.2
"06901",2018,7049,55.23,21.34,0.64,16.26,0.23,6.31,15.14,7.95,8.94,66.82,15.36,10.9
"06902",2018,68646,53.52,18.77,0.4,7.15,0.04,20.13,35.35,15.11,12.45,63.66,13.22,8.2
"06903",2018,14472,86.17,2.58,0.09,7.56,0,3.61,8.67,2.81,11.48,46.32,19,7.3
"06905",2018,20493,72.87,6.2,0.26,12.3,0,8.37,15.23,5.82,11.83,56.81,16.84,7.9
"06906",2018,9131,74.73,9.14,0.2,8.96,0,6.97,23.45,8.69,11.51,61.95,11.99,7.2
"06907",2018,8956,76.73,6.92,0.4,8.61,0,7.34,19.1,7.86,12.47,58.01,11.3,8.3
"07001",2018,18307,49,23.83,0.31,20.18,0,6.68,20.29,6.59,8.87,56.78,10.17,7.7
"07002",2018,65300,63.35,11.5,0.1,9.85,0.32,14.88,31.45,12.1,11.21,59.73,14.15,10.1
"07003",2018,48810,61.76,19.96,0.08,8.75,0.03,9.42,28.62,8.29,12.27,61.64,13.42,9.7
"07004",2018,7331,94.39,0,0,4.27,0,1.34,8.1,6.03,8.44,46.47,22.37,9.2
"07005",2018,15095,82.8,3.19,0,9.73,0,4.29,10.08,5.5,13.14,54.26,14.6,7.7
"07006",2018,25529,91.14,1.39,0.04,5.21,0,2.22,6.98,4.92,11.27,49.86,19.37,9.5
"07008",2018,23682,53.11,16.59,0.38,20.97,0.2,8.74,35.42,13.53,10.77,59.36,11.9,11.1
"07009",2018,12531,84.96,6.85,0.22,6.97,0.09,0.92,5.38,5.87,11.47,47.19,25.61,8.3
"07010",2018,24883,67.2,3.41,0.05,16.2,0,13.14,31.82,10.5,9.53,50.13,21.71,7.7
"07011",2018,40173,58.52,8.17,0.89,4.74,0,27.68,55.07,14.35,16.74,63.64,12.17,7.6
"07012",2018,12181,76.4,1.87,0.13,16.81,0,4.79,15.99,8.45,10.54,54.92,18.46,12.2
"07013",2018,26950,72.86,4.52,0.04,13.03,0.25,9.3,24.13,11.2,10.34,50.83,18.96,10.7
"07014",2018,4971,66.69,11.75,0,13.16,0,8.41,29.01,5.14,9.01,62.66,11.51,6.6
"07016",2018,23882,88.72,2.53,0,3.35,0,5.41,10.15,4.62,11.04,54.45,18.18,9.2
"07017",2018,35731,3.01,84.47,0.07,1.19,0.08,11.17,13.86,13.08,12.21,61.5,13.68,11
"07018",2018,28756,3.58,86.39,0.82,1.03,0,8.18,8.2,13.77,15.27,62.71,11.3,14.5
"07020",2018,12184,55.04,4.62,0.09,35.06,0.46,4.73,13.84,3.56,6.8,63.6,12.76,5.6
"07021",2018,2180,92.25,0,0,3.53,0,4.22,5.87,1.48,11.1,47.02,20.46,7.6
"07022",2018,14269,75.48,3.91,0.5,5.67,0,14.44,61.57,28.48,11.37,60.19,14.51,8.4
"07023",2018,7602,86.19,3.6,0,6.16,0,4.05,8.04,1.05,10.8,55.55,15.94,8.1
"07024",2018,37008,49.85,2.5,0.24,42.48,0.1,4.82,14.34,5.96,7.96,48.41,24.69,8.6
"07026",2018,31697,83.16,4.22,0.11,2.72,0.06,9.73,36.4,14.21,12.74,62.51,11.14,9.3
"07027",2018,4334,94.46,1.18,0,1.73,0,2.63,15.16,4.54,11.65,57.59,14.01,7.9
"07028",2018,7685,80.65,6.17,0,5.6,0,7.59,9,2.53,11.52,57.42,10.01,6.3
"07029",2018,18889,50.96,3.62,0.33,18.86,0,26.23,50.24,17.61,11.77,68.13,9.27,8.5
"07030",2018,53211,82.28,3.09,0,9.14,0,5.48,15.77,5.58,10.03,77.9,6.45,5.9
"07031",2018,15724,80.97,2.64,0,6.84,0,9.56,28.29,10.72,11.45,54.28,18.02,14.8
"07032",2018,41523,67.87,4.58,0.28,4.72,0.03,22.52,50.13,18.18,12.51,59.83,12.9,9.7
"07033",2018,8160,80.09,2.13,0.18,5.1,0,12.5,23.03,11.17,12.08,53.58,17.41,8.4
"07034",2018,8964,62.55,3.7,0.07,28.07,0,5.61,9.73,6.7,11.33,59.05,13.23,10
"07035",2018,10552,91.01,2.33,0,3.18,0,3.48,12.44,6.48,11.43,52.18,17.7,8.3
"07036",2018,43607,54.12,30.15,0.48,3.35,0.11,11.79,29.74,13.67,12.89,58.32,14.19,11.6
"07039",2018,29698,70.53,2.29,0,23.55,0.16,3.46,3.52,3.5,10.43,50.35,18.63,8.1
"07040",2018,24471,53.57,37.83,0.18,2.55,0,5.86,7.31,4.4,11.12,58.43,11.48,7.6
"07041",2018,7075,69.39,6.11,0,19.65,0,4.86,7.12,3.47,8.93,58.5,12.58,6.6
"07042",2018,26029,55.99,33.04,0.11,3.23,0,7.63,11.46,4.13,11.08,58.3,12.93,7.8
"07043",2018,12772,84.84,5.23,0.21,4.46,0.09,5.17,8.32,2.53,13.63,55.48,12.23,5.3
"07044",2018,13622,89.89,1.63,0,6.03,0,2.44,6.55,2.56,9.15,50.37,20.3,8.8
"07045",2018,10655,77.28,1.19,0.32,19.7,0,1.51,5.48,3.88,10.88,45.14,21.74,8.6
"07046",2018,4288,82.74,0.51,0,15.62,0,1.12,4.59,0.23,15.23,53.82,12.01,4.3
"07047",2018,61970,67.64,3.7,0.14,7.03,0.03,21.46,70.86,17.91,11.18,60.12,14.33,9.3
"07050",2018,30324,14.17,69.61,0,1.28,0.04,14.9,25.04,18.45,12,60.74,14.04,11
"07052",2018,47210,56.35,27.73,0.16,7.78,0.01,7.98,19.5,8.16,11.44,53.02,18.21,9.3
"07054",2018,29516,53.06,4.26,0.19,38.87,0,3.63,11.54,7.22,11.84,55.54,16.81,7.7
"07055",2018,70199,57.84,8.17,0.93,2.92,0.02,30.13,73.67,33.88,14.58,70.49,9.25,8.3
"07057",2018,11580,87.35,4.04,0.07,7.24,0,1.3,13.46,9.08,10.04,56.01,15.04,8.8
"07058",2018,5068,71.05,0,0,25.45,0,3.49,10.42,5.26,10.64,59.81,12.75,3.3
"07059",2018,15783,78.75,0.94,0,18.3,0,2.01,5.52,3.88,14.04,47.67,17.94,9.4
"07060",2018,45986,34.83,28.92,0.88,2.82,0.03,32.51,50.36,25.65,13.95,65.06,10.69,8.5
"07062",2018,12618,22.82,53.66,0.32,0.98,0,22.21,29.85,11.1,12.47,59.06,12.79,8.5
"07063",2018,13666,29.45,43.06,0.29,2.19,0,25.02,40.49,20.16,12.73,64.02,10.08,9.5
"07064",2018,4139,65.43,14.69,0,13.8,0,6.09,27.81,11.06,11.55,54.29,17.3,12.7
"07065",2018,29370,51.25,29.4,0.09,3.02,0,16.25,32.43,11.62,11.37,58.95,12.86,12.7
"07066",2018,15603,92.45,1.37,0,4.41,0,1.78,14.07,8.69,11.75,50.96,20.69,11.7
"07067",2018,18079,72.9,6.5,0.35,15.38,0,4.86,9.62,6.05,11.76,52.14,17.38,9.2
"07068",2018,5849,87.23,0,0,8.86,0,3.92,6.67,3.37,9.23,45.46,25.71,11.6
"07069",2018,5984,83.59,1,0,14.87,0,0.53,10.51,2.22,13.52,49.85,23.21,12.3
"07070",2018,18427,76.81,2.08,0.22,16.28,0.06,4.55,17.43,3.92,11.73,57.08,13.51,8.5
"07071",2018,22030,84.57,2.07,0.11,6.97,0,6.28,22.17,9.79,11.42,53.9,15.97,11
"07072",2018,6191,86.71,0.66,0,8.98,0,3.65,24.07,11,12.53,57.55,17.44,11.2
"07073",2018,9466,69.3,6.37,0.54,16.68,0.17,6.94,23.42,6.97,9.45,60.22,16.4,9.9
"07074",2018,2739,72.65,1.1,0,7.19,0,19.06,31,15.04,6.97,53.09,20.99,8.3
"07075",2018,8511,78.4,3.1,0,11.89,0,6.6,13.42,4.5,14.39,57.77,14.5,8.9
"07076",2018,24121,75.91,10.82,0.37,8.62,0,4.27,8.2,4,9.91,51.55,16.94,8.9
"07077",2018,2318,82.53,7.98,0,2.8,0,6.69,25.24,5.94,8.02,55,14.41,11.4
"07078",2018,13097,71.36,0.26,0,23.54,0,4.84,3.83,2.49,10.69,56.05,12.72,2.9
"07079",2018,16473,63.27,26.24,0.06,5.15,0,5.28,6.78,4.47,23.4,62.84,11.92,7.7
"07080",2018,23854,61.98,12.46,0,15.49,0,10.07,18.23,9.17,10.46,54.93,16.19,8.2
"07081",2018,17398,75.53,8.91,0,9.93,0,5.64,10.69,3.88,8.88,51.23,19.08,10.9
"07082",2018,5192,83.17,0.12,0.44,11.98,0,4.3,8.13,2.73,17.14,51.66,14.18,6
"07083",2018,55183,50.27,28.61,0,10.72,0.01,10.39,18.42,11.08,13.09,54.25,15.66,9.3
"07086",2018,14327,73.87,3.27,0.6,10.93,0,11.33,36.04,8.63,7.35,62.51,11.67,7.3
"07087",2018,68484,74.1,4.83,0.08,3.8,0.1,17.09,77.14,29.74,12.63,63.84,10.78,8.3
"07088",2018,3133,11.46,79.99,0,1.63,0,6.93,9.54,12.54,12.03,48.42,21.86,9
"07090",2018,30068,84.68,3,0.06,7.14,0,5.11,7.65,2.41,10.95,55.36,14.07,6.4
"07092",2018,6900,87.8,1.87,0,6.1,0,4.23,8.2,4.03,11.16,43.59,25.74,10.5
"07093",2018,63913,60.31,3.43,0.3,6.62,0.18,29.17,73.99,24.4,10.75,63.15,12.6,9.5
"07094",2018,19390,62.21,3.56,0.48,27.82,0.03,5.89,21.84,10.73,11.09,57.41,16.45,8.9
"07095",2018,19540,57.89,11.81,0,21.66,0,8.64,25.99,8.76,9.75,60.77,12.31,10.9
"07102",2018,13382,26.59,49.41,4.25,6.44,0,13.31,24.94,28.9,24.82,64.12,14.04,17.2
"07103",2018,32471,8.81,79.13,0.14,2.48,0,9.45,15.22,22.32,19.61,66.65,10.51,18
"07104",2018,51250,36.37,26.54,0.54,1.93,0.05,34.57,65.89,26.28,13.76,65.53,10.49,15.5
"07105",2018,52033,61.08,8.15,0.3,0.78,0.06,29.64,50.64,34.81,10.79,67.04,8.89,15.7
"07106",2018,33583,4.1,78.64,0.16,5.73,0,11.37,11.52,14.55,14.35,64.26,11.61,11.7
"07107",2018,37524,27.94,34.77,0.5,1.46,0.1,35.23,58.71,30.58,14.78,68.37,8.57,16.7
"07108",2018,22047,4.91,85.39,0.26,0.29,0,9.14,13.27,19.42,16.57,68.82,9.6,18
"07109",2018,36019,60.23,11.29,0.17,10.91,0,17.4,45.78,11.62,13.75,59.06,12.17,8.6
"07110",2018,28428,79.36,2.8,0.06,10.87,0,6.91,16.31,5.55,11.67,55.39,16.9,9.9
"07111",2018,54035,6.99,86.79,0.1,1.73,0.03,4.36,9.26,16.23,12.01,63.37,11.83,10.6
"07112",2018,25555,2.1,92.31,0,0.72,0,4.87,4.86,12.59,14.42,62.73,10.77,13.4
"07114",2018,12749,22.88,59.13,0.22,0.79,0,16.97,27.78,26.66,9.45,66.17,7.23,21.6
"07201",2018,27790,51.77,25.14,0.44,1.1,0,21.55,61.06,26,13.5,66.48,9.69,12
"07202",2018,41235,41.11,13.32,0.74,1.9,0,42.93,68.1,24.66,13.84,65.23,10.93,8.1
"07203",2018,21582,22.32,53.13,0,1.66,0.05,22.84,29.23,12.88,15.46,58.01,15.24,10.6
"07204",2018,13568,62.46,7.64,0.25,8.46,0,21.19,28.12,10.31,12.33,60.2,11.6,9
"07205",2018,21895,27.59,53.67,0.08,3.23,0,15.43,19.05,13.2,15.75,58.48,12.69,7.8
"07206",2018,27660,29.64,20.82,0.89,0.64,0,48.02,68.69,37.74,15.09,73.3,6.97,7.3
"07208",2018,31442,57.44,17.64,0,4.31,0,20.61,59.03,19.21,13.2,61.06,11.27,9.7
"07302",2018,43770,54.16,8.15,0.16,28.96,0.21,8.36,18.87,6.59,5.83,74.88,9.28,6.2
"07304",2018,44233,22.85,38.52,0.32,14.52,0.07,23.73,33.69,17.1,11.07,65.99,10.11,11
"07305",2018,64535,18.89,49.02,0.7,15.96,0,15.44,25.52,15.2,14.1,62.9,13.07,12.3
"07306",2018,52945,42.38,11.96,0.25,36.18,0.09,9.13,29.04,14.47,11.66,66.95,11.4,10.5
"07307",2018,43055,45.43,7.92,1.08,20.51,0,25.06,46.92,16.66,12.6,67.11,10.08,10.6
"07310",2018,12682,25.71,4.02,0.74,64.1,0,5.43,6.59,1.95,13.12,84.99,2.6,2.7
"07311",2018,404,72.03,8.42,0,19.55,0,0,11.88,0,0,72.28,0,0
"07401",2018,6762,85.88,1.24,0,10.56,0,2.32,1.94,2.34,12.23,51.35,13.44,7.1
"07403",2018,7999,89.06,2.49,0.68,5.33,0,2.45,15.78,6.25,14.18,54.36,16.05,9.3
"07405",2018,17620,91.16,0.56,0.72,5.32,0.09,2.16,15.2,3.57,12.44,52.56,16.83,7.7
"07407",2018,20112,73.54,7.54,0.16,8.7,0.07,9.98,26.48,9.7,12.83,58.75,15.14,9.2
"07410",2018,33081,82.89,1.88,0.1,12.47,0.04,2.62,13.79,5.28,12.09,53.25,16.43,9.6
"07416",2018,5432,95.53,2.76,0,0.74,0,0.98,5.73,7.84,12.7,54.53,13.84,12
"07417",2018,10883,84.99,2.39,0.04,8.63,0.25,3.71,8.28,1.74,12.2,46.56,20.87,7.7
"07418",2018,2304,94.75,4.43,0,0.82,0,0,4.34,2.76,20.66,54.95,12.5,6.2
"07419",2018,8820,93.25,3.21,0,1.87,0,1.67,4.81,3.94,8.67,51.81,17.64,8.3
"07420",2018,5100,78.82,5.33,0,7.1,0,8.75,14.78,12.35,7.63,54,18.9,11.3
"07421",2018,7357,87.77,1.81,2.9,2.37,0,5.17,6.9,7.4,13.47,52.36,11.3,12.3
"07422",2018,6377,94.23,1.99,0.2,0.31,0,3.26,11.43,3.67,10.91,51.58,12.51,11
"07423",2018,4101,90.3,0.29,0,7.29,0,2.12,9.8,2.21,8.02,52.96,16.22,5.2
"07424",2018,26948,81.24,5.48,0.41,5.45,0.03,7.39,18.21,7.83,16.21,55.53,18.6,9.1
"07430",2018,26325,80.87,2.91,0.17,13.2,0.06,2.8,10.34,4.43,18.33,54.77,17.11,7.9
