"GEOID","year","totWrkE","eduP","hghRskP","hltCrP","retailP"
"30053",2018,6802,1.07,29.29,1.32,0.43
"30055",2018,783,0.13,83.01,0,0
"30057",2018,4023,0.1,45.09,1.24,0.75
"30059",2018,980,4.49,55.1,1.63,0.82
"30061",2018,1583,1.01,24.76,1.45,0.82
"30063",2018,64178,1.04,34.52,0.5,1.16
"30065",2018,1781,0.34,29.81,0.73,0.56
"30067",2018,8327,1.09,40.75,0.85,0.46
"30069",2018,228,0.44,89.91,0,0
"30071",2018,1723,1.22,36.91,0.52,0.29
"30073",2018,2560,2.3,39.14,1.02,1.25
"30075",2018,965,0,48.91,1.14,0
"30077",2018,2594,0,48.69,3.16,1
"30079",2018,604,0,81.79,3.48,0.33
"30081",2018,18010,0.62,34.38,0.53,1.43
"30083",2018,6090,0.05,37.29,0.23,0.95
"30085",2018,3884,0.46,32.8,3.37,0.77
"30087",2018,3883,2.06,34.72,1.24,1.29
"30089",2018,4049,1.38,31.42,0.35,1.46
"30091",2018,1855,0.22,49.43,2.37,0.27
"30093",2018,16396,1.84,33.78,2.13,2.38
"30095",2018,4475,0.56,33.05,0.47,2.3
"30097",2018,1628,0.61,39.99,0.55,0.18
"30099",2018,2661,0.34,37.58,1.54,1.47
"30101",2018,2181,0,41.91,5.69,0.78
"30103",2018,379,0,65.96,0,1.58
"30105",2018,3808,1.13,37.63,1.23,0.87
"30107",2018,975,0,43.69,0.51,0
"30109",2018,567,0,51.32,1.06,1.59
"30111",2018,80736,0.93,33.62,0.75,1.69
"31001",2018,15946,0.98,32.4,0.73,1.17
"31003",2018,3232,0.65,40.19,0.9,0.28
"31005",2018,196,2.04,64.8,0,1.02
"31007",2018,405,0,105.68,0,0
"31009",2018,264,0,64.02,0,0
"31011",2018,2862,0.21,38.4,0.66,0.84
"31013",2018,5332,0.24,29.54,0.36,0.19
"31015",2018,1002,0.2,56.89,0.1,0.5
"31017",2018,1517,0,47.53,0.73,0.26
"31019",2018,27694,0.74,30.59,0.65,1.1
"31021",2018,3028,0.69,35.07,0.2,0.66
"31023",2018,4187,0.53,29.19,0.19,1.39
"31025",2018,13225,0.81,38.19,0.37,1.41
"31027",2018,4538,0.37,45,0.64,0.84
"31029",2018,2018,0,42.57,0.94,0.59
"31031",2018,3173,0.69,48.38,0.79,0.38
"31033",2018,5354,1.12,45.22,0.93,0.56
"31035",2018,3023,0.66,32.72,0.13,0.5
"31037",2018,5337,0.15,25.93,0.06,1.11
"31039",2018,4687,0.19,35.87,0.23,0.45
"31041",2018,5517,0.38,39.62,0.38,0.25
"31043",2018,10275,0.3,22.17,0.41,0.09
"31045",2018,4587,1.22,33.42,1.26,0.81
"31047",2018,12194,0.24,24.78,0.66,0.84
"31049",2018,928,0,38.47,2.48,0.22
"31051",2018,2941,0.61,29.11,0.85,0.51
"31053",2018,18723,0.71,27.26,0.21,0.59
"31055",2018,288884,1.02,41.69,0.6,1.41
"31057",2018,939,0.43,41.75,1.28,0
"31059",2018,2811,0.71,41.66,0.39,0.39
"31061",2018,1498,0.13,42.66,0,0
"31063",2018,1254,0.16,39.07,1.04,0.24
"31065",2018,2384,0.34,41.36,0.63,1.05
"31067",2018,11016,0.7,30.01,0.92,1.13
"31069",2018,865,0,50.75,2.2,0
"31071",2018,1018,0,40.47,0.29,1.08
"31073",2018,1101,1.09,31.79,1.82,0
"31075",2018,359,0,40.67,0,0
"31077",2018,1190,0.25,47.98,0.25,0
"31079",2018,31413,0.84,26.29,0.77,1.39
"31081",2018,4880,1.17,40.88,1.07,0.88
"31083",2018,1646,0,35.12,0,0.36
"31085",2018,494,0,67.61,0,0
"31087",2018,1315,1.22,37.19,0.68,0.68
"31089",2018,5655,0.67,42.67,0.92,0.55
"31091",2018,282,1.42,33.69,0,0.35
"31093",2018,3331,0.36,43.83,1.35,1.29
"31095",2018,3558,0.45,38.62,0.56,0.2
"31097",2018,2117,1.23,36.94,3.68,1.51
"31099",2018,3420,0,35.09,0.38,1.73
"31101",2018,4142,0.68,34.72,1.11,0.19
"31103",2018,457,0,71.55,0,0.88
"31105",2018,1734,0.46,26.7,0.81,0.12
"31107",2018,4249,1.08,40.95,1.6,0.49
"31109",2018,169556,0.96,39.93,0.83,1.47
"31111",2018,17242,0.57,29.13,1.49,0.96
"31113",2018,451,0.89,37.03,2.22,0
"31115",2018,305,0,72.46,0,0
"31117",2018,222,0,52.25,0,0.9
"31119",2018,18521,0.69,29.73,0.77,1.15
"31121",2018,4091,0.9,41.51,0.17,0.27
"31123",2018,2382,0,33.92,1.09,0.29
"31125",2018,1760,1.31,33.07,0.17,0
"31127",2018,3401,2.38,29.81,0.09,2.23
"31129",2018,2224,1.12,45.37,0.4,0.54
"31131",2018,8223,0.8,32.98,1.61,2.29
"31133",2018,1213,0,39.41,0.49,0
"31135",2018,1497,0.53,44.96,0.27,0.27
"31137",2018,4788,0.48,36.36,1.42,1.11
"31139",2018,3787,1.08,32.93,1,0.63
"31141",2018,17724,0.33,31.43,0.82,3.4
"31143",2018,2630,0.53,40.57,0.91,1.75
"31145",2018,5727,0.17,28.32,1.73,0.66
"31147",2018,4010,2.42,40.52,0.8,1.57
"31149",2018,752,0.27,46.01,0.53,0
"31151",2018,7085,0.54,24.67,1.48,0.3
"31153",2018,93923,1.15,46.35,1.13,1.8
"31155",2018,10935,1.32,35.37,0.86,1.45
"31157",2018,17505,0.98,28.97,1.03,0.85
"31159",2018,8947,0.49,39.49,0.58,1.71
"31161",2018,2614,0.54,42.12,1.07,0.77
"31163",2018,1536,0,42.77,0.2,0.26
"31165",2018,658,0,78.27,1.98,0.61
"31167",2018,3191,0.38,27.55,1.07,0.72
"31169",2018,2607,0.31,37.32,1.07,1.07
"31171",2018,356,0,38.48,4.21,0
"31173",2018,2635,2.47,39.32,1.21,0.23
"31175",2018,2214,0,42.37,0.36,0
"31177",2018,10380,1.11,39.64,0.99,1.54
"31179",2018,5464,0.37,34.77,0.13,0.6
"31181",2018,1734,0,44.12,0.87,0.35
"31183",2018,461,0,42.3,0,0
"31185",2018,6888,0.38,41.57,0.73,0.96
"32001",2018,9320,2.62,31.81,0.97,1.68
"32003",2018,1003320,2.39,27.94,0.77,0.94
"32005",2018,20933,2.1,40.42,1.39,1.99
"32007",2018,26171,1.69,29.48,1.02,1.77
"32009",2018,388,0,39.95,0,3.35
"32011",2018,961,0.62,39.96,5.83,3.43
"32013",2018,8539,0.56,25.52,0.37,1.6
"32015",2018,2597,0,31.5,1.85,1.39
"32017",2018,1782,2.08,35.69,7.97,1.85
"32019",2018,21969,1.7,27.82,1.92,1.73
"32021",2018,1732,3.41,20.84,0.29,0.52
"32023",2018,14762,3.51,22.61,1.69,1.56
"32027",2018,2022,0.69,41.69,3.31,0
"32029",2018,1664,0.96,24.7,0,1.74
"32031",2018,225689,1.45,34.91,0.75,1.71
"32033",2018,3656,1.34,39.77,5.61,1.7
"32510",2018,25098,0.96,34.76,0.97,1.39
"33001",2018,30946,0.7,36.27,0.88,1.56
"33003",2018,23636,0.68,29.29,1.02,0.9
"33005",2018,40161,0.62,37.69,0.92,2.04
"33007",2018,14544,1.01,30.3,2.05,0.76
"33009",2018,46707,0.66,33.97,0.84,2.05
"33011",2018,224741,0.99,43.38,0.63,3.11
"33013",2018,78874,0.92,37.62,0.91,2.24
"33015",2018,173214,0.88,48.22,0.65,3.24
"33017",2018,69879,1.21,37.84,0.72,1.8
"33019",2018,21315,0.37,32.62,1.28,2.54
"34001",2018,127434,2.16,29.2,1.5,1.18
"34003",2018,476034,1.04,51.3,0.85,1.49
"34005",2018,222818,1.44,44.44,1.34,1.93
"34007",2018,247509,1.25,37.15,1.34,1.46
"34009",2018,41593,1.93,31.51,2.12,0.72
"34011",2018,62928,1.37,22.98,2.33,1.03
"34013",2018,373790,2.18,37.94,1.01,1.09
"34015",2018,147707,1.29,40.73,1.31,1.75
"34017",2018,352378,1.73,44.62,0.66,1.31
"34019",2018,66375,0.65,59,1.13,2.23
"34021",2018,180710,1.52,46.84,1.06,1.47
"34023",2018,405537,1.17,48.45,0.97,1.9
"34025",2018,315831,1.03,46.83,1.21,1.73
"34027",2018,261479,0.74,58.63,0.95,1.9
"34029",2018,256360,1.35,32.85,1.79,1.36
"34031",2018,238879,1.01,32.22,0.94,1.38
"34033",2018,29352,1.38,28.43,1.34,1.26
"34035",2018,173381,0.78,61.39,0.73,2.39
"34037",2018,75439,1.12,40.76,1.57,2.18
"34039",2018,279881,1.41,38.22,0.89,1.4
"34041",2018,55187,1.02,38.62,1.26,1.93
"35001",2018,315193,1.64,38.1,0.82,2.65
"35003",2018,842,1.19,42.16,0.71,0.12
"35005",2018,26629,1.72,24.07,1.99,0.79
"35006",2018,9537,2.56,24.63,5.1,0.51
"35007",2018,4737,1.01,32.36,2.3,0.55
"35009",2018,20673,0.87,29.5,1.28,0.66
"35011",2018,748,0,36.23,4.28,0
"35013",2018,88450,1.41,27.18,1.73,1.92
"35015",2018,26013,1.08,27.55,1.45,1.52
"35017",2018,10473,1.09,29.77,1.44,1.73
"35019",2018,1311,0,42.94,3.74,0.31
"35021",2018,154,1.3,83.77,7.14,0
"35023",2018,1541,0,20.51,8.05,0
"35025",2018,28674,1.3,22.95,1.19,1.32
"35027",2018,6979,1.45,31.09,2.28,0.16
"35028",2018,9516,1.94,74.49,0.35,10.56
"35029",2018,7658,1.78,16.49,2.79,0.97
"35031",2018,23614,1.66,23.2,1.4,0.53
"35033",2018,1399,1.22,23.8,3.43,0
"35035",2018,23841,1.93,24.8,1.38,1.43
"35037",2018,2846,0.42,31.13,0.35,1.58
"35039",2018,NA,NA,NA,NA,NA
"35041",2018,7957,1.11,26.5,0.43,1.14
"35043",2018,60468,1.85,37.35,1.34,2.35
"35045",2018,50732,1.33,25.63,1.45,1.71
"35047",2018,9714,1.99,32.94,0.69,0.67
"35049",2018,70648,1.2,41.8,0.82,1.59
"35051",2018,3619,2.07,27.27,1.27,1.24
"35053",2018,5579,1.72,38.04,0.63,2.62
"35055",2018,13666,1.9,26.01,0.55,0.37
"35057",2018,5712,0.25,27,1.51,0.35
"35059",2018,1588,2.9,33.25,6.23,0
"35061",2018,29040,1.66,28.23,1.54,1.4
"36001",2018,159756,1.31,44.39,1.12,2.12
"36003",2018,20029,1.01,26.14,1.18,1.68
"36005",2018,595657,2.86,22.22,1.01,0.44
"36007",2018,87190,0.94,32.21,0.9,2.03
"36009",2018,33610,0.97,28.33,1.48,1.48
"36011",2018,36489,1.19,32.27,2.5,1.6
"36013",2018,56021,0.88,26.21,1.46,1.18
"36015",2018,37261,1.45,31.07,2.27,1.78
"36017",2018,21902,0.83,32.33,1.2,1.68
"36019",2018,36060,1.1,28.05,4.38,0.95
"36021",2018,29545,0.61,36.15,2.45,0.85
"36023",2018,23525,1.66,29.36,1.65,2.05
"36025",2018,20204,0.74,28.99,1.56,1.55
"36027",2018,144058,1.24,37.44,1.79,2.45
"36029",2018,449109,1.15,36.5,1.51,1.71
"36031",2018,17294,0.78,29.91,1.64,0.79
"36033",2018,20209,1.99,24.4,5.87,0.41
"36035",2018,24360,1.18,27.66,1.54,1.33
"36037",2018,29897,1.14,28.02,1.67,1.49
"36039",2018,20292,0.69,30.02,2.72,1.17
"36041",2018,1946,1.13,22.82,0.92,1.28
"36043",2018,28627,1,26.79,1.18,1.38
"36045",2018,44760,1.13,27.98,2.31,1.24
"36047",2018,1217624,1.89,36.37,0.91,1.04
"36049",2018,11711,0.44,26.53,1.53,1.04
"36051",2018,28822,0.77,31.73,1.35,1.98
"36053",2018,33712,0.96,35.64,0.71,2.21
"36055",2018,367045,1.38,39.55,0.63,2.43
"36057",2018,21536,0.54,29.23,0.93,0.95
"36059",2018,684098,1.39,42.27,1.7,1.18
"36061",2018,897040,0.92,63.32,0.35,1.09
"36063",2018,100682,1.16,31.01,1.06,1.76
"36065",2018,102319,1.59,31.61,2.27,1.35
"36067",2018,220979,1.16,36.72,0.94,1.85
"36069",2018,54358,0.86,39.04,1.22,2.29
"36071",2018,174834,1.66,32.87,3.06,1.34
"36073",2018,18161,1.48,31.44,2.47,1.69
"36075",2018,53360,1.66,27.33,1.21,1.87
"36077",2018,28171,0.87,30.11,0.72,0.72
"36079",2018,51066,1.81,37.82,2.05,1.38
"36081",2018,1131527,1.62,32.25,1.22,1.02
"36083",2018,81001,1.22,40.65,1.18,2.61
"36085",2018,211293,2.66,34.6,2.54,1.39
"36087",2018,148410,1.54,39.46,2.04,0.96
"36089",2018,44275,1.22,26.89,3.68,0.97
"36091",2018,118824,0.95,46.82,0.96,4.65
"36093",2018,73563,1.35,36.96,0.94,2.85
"36095",2018,14488,1.21,35.4,0.73,1.53
"36097",2018,8397,0.7,33.23,0.82,1.93
"36099",2018,15571,0.62,33.28,1.68,1.39
"36101",2018,42997,0.91,32.95,1.04,2.66
"36103",2018,744693,1.25,36.74,1.87,1.62
"36105",2018,32846,1.08,25.44,3,1
"36107",2018,23065,0.54,36.65,1.08,3.13
"36109",2018,50250,0.96,39.92,0.51,2.03
"36111",2018,86733,1.23,33.47,1.5,1.38
"36113",2018,31937,0.98,30.71,1.63,1.25
"36115",2018,28537,0.34,26.59,1.76,1.46
"36117",2018,43779,1.19,29.75,1.01,2.17
"36119",2018,479775,1.48,46.1,1.22,1.11
"36121",2018,18562,1.02,29.31,2.81,1.18
"36123",2018,11181,0.86,31.03,0.85,1.29
"37001",2018,75612,0.76,31.86,1.14,1.4
"37003",2018,16264,0.36,24.11,1.16,0.58
"37005",2018,4555,0.31,29.66,0.44,0
"37007",2018,10354,0.56,22.92,2.06,0.59
"37009",2018,12440,0.62,23.71,1.02,1.12
"37011",2018,6718,1.22,21.75,1.43,0.13
"37013",2018,18867,0.17,27.5,1.8,1.6
"37015",2018,7496,0.77,25.32,1.44,0.29
"37017",2018,12805,1.44,25.2,2.24,0.75
"37019",2018,50793,1.34,29.46,1.3,1.58
"37021",2018,124844,0.87,35.44,0.63,1.51
"37023",2018,38284,0.91,25.11,1.45,1.42
"37025",2018,99553,1.14,42.4,1.16,1.8
"37027",2018,36275,0.55,23.64,1.38,0.81
"37029",2018,4473,2.24,40.22,2.35,3.51
"37031",2018,30598,0.98,32.63,1.29,2.19
"37033",2018,9549,1.26,26.87,3.08,1.55
"37035",2018,73002,0.78,29.7,0.79,1.4
"37037",2018,31532,0.84,40.78,0.52,1.55
"37039",2018,10300,0.71,24.24,1.29,0.87
"37041",2018,5351,1.38,26.48,3.74,0.86
"37043",2018,4391,0,41.63,1.96,0.82
"37045",2018,39701,1.09,24.9,1.35,1.23
"37047",2018,19740,0.74,18.86,3.36,0.51
"37049",2018,40506,1.44,33.34,1.69,2.35
"37051",2018,125926,1.39,28.46,1.5,0.98
"37053",2018,12025,1.04,36.96,1.03,1.79
"37055",2018,18054,0.52,35.44,0.66,0.96
"37057",2018,74174,1.33,27.49,1.03,1.33
"37059",2018,19284,1,32.04,0.81,1.4
"37061",2018,24447,0.79,23.4,0.76,0.49
"37063",2018,158434,0.84,44.9,0.46,1.53
"37065",2018,21773,1.26,25.39,1.26,0.74
"37067",2018,169738,0.9,38.38,0.85,1.41
"37069",2018,29810,0.92,35.81,1.04,1.6
"37071",2018,98902,1.31,32.77,0.95,1.3
"37073",2018,5190,0.52,22.33,1.91,0.83
"37075",2018,3180,0.57,25.38,2.36,0.41
"37077",2018,26285,1.5,34.88,2.3,1.74
"37079",2018,8077,0.59,22.25,1.98,1.2
"37081",2018,250123,0.99,38.75,0.74,1.61
"37083",2018,19437,1.11,21.92,1.87,1.02
"37085",2018,50735,0.88,30.64,1.74,1
"37087",2018,26560,0.31,27.43,1.5,1.22
"37089",2018,51829,0.85,31.1,0.67,1.48
"37091",2018,9283,1.08,20.09,3.04,0.45
"37093",2018,18961,2.27,24.75,0.91,0.35
"37095",2018,1984,0.6,31,3.23,0
"37097",2018,83378,0.96,37.24,0.74,1.75
"37099",2018,18614,1,27.51,1.02,0.74
"37101",2018,89484,1.05,35.5,1.25,1.88
"37103",2018,3891,1.18,23.16,2.42,0.8
"37105",2018,26541,0.95,26.56,1.13,1.88
"37107",2018,23378,1.34,28.25,1.26,1.39
"37109",2018,38100,1.03,33.69,1.11,1.47
"37111",2018,18674,0.7,21.35,1.71,0.84
"37113",2018,13955,0.41,30.25,0.64,0.68
"37115",2018,9511,0.78,30.33,0.81,1.06
"37117",2018,9257,0.18,26.12,2.04,1.16
"37119",2018,554107,0.98,51.16,0.49,1.74
"37121",2018,6254,1.36,28.49,2.96,1.87
"37123",2018,10551,1.88,23.26,1.83,0.34
"37125",2018,39935,0.8,36.95,0.8,1.18
"37127",2018,43343,0.97,30.15,1.54,1.48
"37129",2018,109010,0.77,38.02,0.68,1.86
"37131",2018,7233,0.36,27.78,4.23,1.76
"37133",2018,63221,1.12,27.07,1.52,0.91
"37135",2018,73172,0.77,48.31,0.47,1.5
"37137",2018,4806,0.71,25.41,2.25,1.83
"37139",2018,16289,1.32,28.87,2.12,1.68
"37141",2018,25316,1.21,34.19,1.21,1.98
"37143",2018,5305,0.41,31.86,0.34,2.11
"37145",2018,18065,0.13,28.67,1.08,1.2
"37147",2018,83183,0.64,31.58,1.63,1.1
"37149",2018,8617,0.77,31.57,0.38,1.42
"37151",2018,65738,0.8,28.15,0.93,0.95
"37153",2018,17389,0.79,25.34,3.02,1.25
"37155",2018,47923,0.77,21.02,2.05,0.53
"37157",2018,39463,1.35,23.2,1.51,0.87
"37159",2018,61491,0.61,26.22,0.95,1.27
"37161",2018,26422,0.45,23.23,0.85,1.15
"37163",2018,26584,1.12,25.62,0.73,0.76
"37165",2018,12081,0.78,24.77,2.23,1.11
"37167",2018,28295,1.52,27.09,1.96,1.19
"37169",2018,20742,0.55,26.07,2,0.74
"37171",2018,30687,0.58,29.38,0.84,1.12
"37173",2018,5693,2.25,24.86,2.65,1.42
"37175",2018,13511,0.64,26.89,1.03,0.9
"37177",2018,1560,2.44,24.94,8.08,0
"37179",2018,109997,0.89,43.88,0.95,1.66
"37181",2018,18594,1.26,20.3,1.67,0.13
"37183",2018,551929,0.9,55.79,0.66,2.77
"37185",2018,7288,0.23,27.8,3.27,0.08
"37187",2018,4454,1.39,15.74,1.77,0
"37189",2018,24966,0.55,38.65,0.42,0.91
"37191",2018,52418,0.79,25.62,1.53,0.97
"37193",2018,29252,0.94,26.76,1.49,0.65
"37195",2018,35051,1.16,28.12,1.27,0.76
"37197",2018,15731,0.72,28.24,0.51,1.13
"37199",2018,7159,1.37,30.17,2.12,2.26
"38001",2018,1219,0.25,46.6,0.33,0.08
"38003",2018,5830,0.39,37.65,1.51,1.25
"38005",2018,2372,2.19,42.96,0.3,0.3
"38007",2018,500,0,55.6,0.8,0.4
"38009",2018,3288,1.55,44.68,2.37,0.43
"38011",2018,1725,0,46.32,0.23,0.35
"38013",2018,1052,0.48,50,4.09,1.43
"38015",2018,51500,0.62,40.51,0.88,2.4
"38017",2018,101585,0.59,40.28,0.69,2.04
"38019",2018,1921,0.99,54.97,0.05,0.42
"38021",2018,2606,0.46,40.87,0.58,0.35
"38023",2018,1175,0,53.45,0.26,0
"38025",2018,2100,0.33,53.19,1,0.81
"38027",2018,1196,0.17,46.24,0.42,0.5
"38029",2018,1508,0.4,57.03,0,0
"38031",2018,1793,0.22,53.15,0.61,0.73
"38033",2018,1019,0.29,42.3,4.32,0.79
"38035",2018,38410,0.98,31.69,0.53,1.08
"38037",2018,1132,0,72.17,1.41,0
"38039",2018,1182,0,50.34,0,1.52
"38041",2018,1149,0,55.27,1.91,1.04
"38043",2018,1268,0.16,44.87,1.03,1.34
"38045",2018,2053,0.1,53.29,0.83,1.17
"38047",2018,993,0.4,60.32,1.71,0
"38049",2018,2923,0.92,46.01,0.07,1.09
"38051",2018,1391,0,41.77,0.79,0
"38053",2018,6393,0.3,38.46,0.74,1.45
"38055",2018,4545,0.44,41.36,1.63,1.58
"38057",2018,4397,0.07,26.11,0.5,2.41
"38059",2018,17282,1.24,37.89,0.61,1.12
"38061",2018,4726,0.15,44.1,1.25,0.87
"38063",2018,1486,0.34,47.71,2.96,0.27
"38065",2018,813,0,46.74,4.06,1.97
"38067",2018,3450,0.78,41.07,2.12,0.52
"38069",2018,2050,0,46.34,0.24,1.02
"38071",2018,6025,1.05,41.03,0.71,1.36
"38073",2018,2782,0.25,37.2,0,0.86
"38075",2018,1214,0.08,46.29,1.32,0.08
"38077",2018,8628,0.19,39.22,0.41,1.84
"38079",2018,5214,2.09,30.23,1.15,0.1
"38081",2018,2151,0.51,37.38,0.09,2.32
"38083",2018,597,0,57.12,0.17,0.67
"38085",2018,1340,4.85,47.31,2.61,0
"38087",2018,336,0,100.89,1.79,0
"38089",2018,16382,0.75,36.73,0.83,2.45
"38091",2018,991,0,53.88,1.72,0.91
"38093",2018,10758,0.69,42.04,1.39,1.78
"38095",2018,1014,0.1,52.76,2.76,0.79
"38097",2018,4056,0.52,42.01,0.15,0.67
"38099",2018,5488,0.27,39.52,0.22,0.75
"38101",2018,35738,1.07,32.42,1.32,1.17
"38103",2018,1941,0.05,49.97,0.77,1.39
"38105",2018,18154,0.89,33.47,0.28,1.34
"39001",2018,10105,0.79,27.69,0.42,0.77
"39003",2018,48430,0.72,24.68,1.29,1.08
"39005",2018,25271,0.56,28.47,0.62,1.57
"39007",2018,39737,0.85,25.89,1.05,1.19
"39009",2018,27470,0.74,27.52,0.73,1.59
"39011",2018,23343,1.02,30.2,0.46,1.93
"39013",2018,28992,1.49,21.55,1.5,1.18
"39015",2018,19494,2.29,28.04,1.38,1.27
"39017",2018,183136,0.94,39.15,0.66,2.79
"39019",2018,12532,0.63,23.18,0.35,1.3
"39021",2018,18365,1.03,22.84,0.97,1.82
"39023",2018,60663,1.08,25.56,0.65,1.55
"39025",2018,101146,1.23,38.66,0.63,2.36
"39027",2018,19514,0.72,29.83,0.77,1.58
"39029",2018,45728,0.96,24.83,0.75,1.41
"39031",2018,15575,0.58,23.19,0.64,0.47
"39033",2018,18793,0.9,26.38,1.37,1.11
"39035",2018,591135,1.28,39.15,0.71,1.61
"39037",2018,24771,1.01,27.99,0.48,1.72
"39039",2018,18951,0.61,26.84,0.46,1.54
"39041",2018,101375,1.2,62.09,0.8,2.45
"39043",2018,36035,1.28,28.83,1.32,1.37
"39045",2018,72028,1.31,39.81,1.48,1.45
"39047",2018,12543,0.63,24.73,2.11,0.35
"39049",2018,665824,1.09,44.19,0.55,1.72
"39051",2018,20788,0.69,27.67,1.01,1.75
"39053",2018,12096,0.33,25.71,1.79,1.33
"39055",2018,47853,1.07,45.45,0.89,2.29
"39057",2018,77851,0.88,43.4,0.85,3.56
"39059",2018,16691,0.72,25.87,1.46,1.14
"39061",2018,402685,1.28,41.4,0.67,2
"39063",2018,38531,1.17,33.59,0.46,2.71
"39065",2018,14325,0.6,24.27,0.66,1.08
"39067",2018,6423,0.76,17,0.86,1.46
"39069",2018,13278,0.02,30.3,0.84,2.16
"39071",2018,17659,0.42,26.03,0.82,1.42
"39073",2018,12581,0.69,25.24,1.5,0.79
"39075",2018,20133,0.14,27.16,0.15,0.59
"39077",2018,27219,0.53,23.7,0.65,1.43
"39079",2018,13539,0.63,20.04,0.87,0.55
"39081",2018,27203,1.49,25.23,0.74,0.98
"39083",2018,28453,1.27,32.13,0.75,2.55
"39085",2018,118286,1.01,38.82,1.04,2.34
"39087",2018,24286,0.38,20,0.32,0.58
"39089",2018,83490,1.26,37.88,0.81,1.81
"39091",2018,21477,1.29,28.32,0.63,2.06
"39093",2018,141361,0.98,32.48,1.06,1.66
"39095",2018,200292,1.25,30.64,0.79,2.08
"39097",2018,19346,1.49,36.73,1.62,1.22
"39099",2018,104885,1.02,29.07,1.24,1.24
"39101",2018,26402,1.25,26.62,2,1.07
"39103",2018,93038,1.14,44.2,0.55,2.64
"39105",2018,9046,0.75,24,0.85,0.78
"39107",2018,20927,0.22,27.67,0.33,1.71
"39109",2018,51077,1.13,32.97,0.85,3.29
"39111",2018,5226,0.55,17.32,0.75,0.92
"39113",2018,243624,0.99,34.95,0.69,2.13
"39115",2018,5752,0.31,22.71,0.54,1.51
"39117",2018,17483,0.9,26.14,0.58,1.61
"39119",2018,38058,0.8,22.69,0.78,1.2
"39121",2018,4171,0.84,20.74,1.73,2.85
"39123",2018,19463,1.15,29.88,1.25,1.55
"39125",2018,8631,0.29,25.59,0.73,2.27
"39127",2018,15170,0.76,21.11,1.7,1.38
"39129",2018,24995,1.06,33.45,2.27,0.59
"39131",2018,10316,1.61,21.54,1.26,1.1
"39133",2018,83366,0.72,32.66,0.77,1.82
"39135",2018,19706,0.94,28.97,0.93,1.81
"39137",2018,17499,0.23,32.07,0.58,2.35
"39139",2018,50829,1.23,25.92,1.42,1.6
"39141",2018,30398,0.79,25.86,2.59,1.19
"39143",2018,28152,0.64,27.56,0.7,1.8
"39145",2018,28093,1.09,26.78,2.01,1.1
"39147",2018,26063,0.63,23.7,0.61,1.98
"39149",2018,24780,0.61,28.37,0.85,3.06
"39151",2018,178755,0.99,32.47,0.58,1.6
"39153",2018,266743,1.05,39.3,0.67,2.19
"39155",2018,87675,0.99,27.15,1.22,1.3
"39157",2018,43937,1.12,24.61,0.6,1.4
"39159",2018,27762,1.22,43.37,1.04,5.02
"39161",2018,13624,0.15,23.6,1.26,2
"39163",2018,5253,0.49,16.73,3.01,1.12
"39165",2018,111724,0.88,52.93,0.91,3.59
"39167",2018,27060,0.91,26.36,0.86,1.66
"39169",2018,55599,0.71,31.13,0.35,1.99
"39171",2018,17734,0.63,25.18,0.62,1.87
"39173",2018,68820,1.05,35.69,0.67,2.33
"39175",2018,10939,0,26.68,0.88,1.11
"40001",2018,8089,1.9,20.41,0.37,0.36
"40003",2018,2205,0.59,34.83,3.4,0.63
"40005",2018,4702,1.3,28.69,2.38,0.51
"40007",2018,2395,0.84,39.04,0.29,0.88
"40009",2018,9113,0.63,27.64,2.92,0.22
"40011",2018,3618,0.94,37.31,1,0.11
"40013",2018,19332,1.79,31.53,0.36,0.42
"40015",2018,11272,1.78,29.83,1.54,0.84
"40017",2018,68679,0.97,38.38,1.38,1.31
"40019",2018,20921,1.13,26.5,0.9,1.34
"40021",2018,19115,1,28.6,1.28,0.87
"40023",2018,5094,1.1,29.66,1.14,0.27
"40025",2018,999,0.2,44.14,2.4,0
"40027",2018,140468,1.24,38.31,0.85,2.27
"40029",2018,2186,1.1,25.43,1.65,0.73
"40031",2018,48797,1.15,32.21,1.43,1.1
"40033",2018,2379,0.76,28.71,1.72,1.68
"40035",2018,5708,1.51,28.28,0.79,0.81
"40037",2018,30518,1.81,29.76,0.69,1.54
"40039",2018,13892,0.99,29.46,2.19,1.2
"40041",2018,15339,1.04,28.19,1.65,0.95
"40043",2018,2125,0,29.13,1.6,0.19
"40045",2018,1790,0.61,32.35,1.06,0.61
"40047",2018,28012,0.86,26.21,0.91,0.88
"40049",2018,10798,1.02,28.68,1.48,0.64
"40051",2018,24655,1.13,34.44,1.42,1.16
"40053",2018,2048,0,37.16,0.83,1.03
"40055",2018,1993,2.36,31.56,1.76,0.45
"40057",2018,1237,0.24,30.48,2.34,0
"40059",2018,1742,0.63,36.74,2.07,0.69
"40061",2018,4612,0.76,27.84,1.17,0.76
"40063",2018,4164,0.31,25.96,3.94,0.53
"40065",2018,10559,1.68,24.57,2.24,0.4
"40067",2018,2272,0.7,20.69,1.85,0
"40069",2018,4097,0.78,28.83,0.76,0.07
"40071",2018,18912,1.89,26.52,0.97,1.38
"40073",2018,7205,0.4,41.05,0.6,0.93
"40075",2018,3969,0.38,30.39,2.54,0.1
"40077",2018,3880,0.49,22.65,1.08,0.18
"40079",2018,19091,1.01,22.57,1.38,0.96
"40081",2018,14330,0.93,31.72,0.61,1.03
