"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"19159",2018,4984,96.67,0.06,0.36,0.94,0,1.97,2.39,7.71,10.83,50.06,24.1,13.7
"19161",2018,9868,97.42,0.65,0,0.08,0,1.85,2.87,7.44,10.82,48.27,22.84,10.7
"19163",2018,172288,85.8,7.46,0.36,2.72,0.02,3.65,6.6,7.06,12.48,58.48,15.33,10.5
"19165",2018,11694,96.96,0.82,0.15,0.32,0,1.76,2.84,8.06,11.16,49.09,22.27,14
"19167",2018,34825,93.25,0.36,0.3,0.71,0.06,5.33,10.5,9.16,18.23,63.2,14.89,8.7
"19169",2018,96922,86.56,1.89,0.22,7.71,0.03,3.59,3.36,2.93,34.07,70.81,11.32,7.4
"19171",2018,17136,88.2,0.83,8.09,0.34,0.04,2.5,9.23,9.06,12.37,52.61,19.16,11.4
"19173",2018,6201,95.44,0.24,0.23,0.71,0,3.39,7.93,9.78,10.89,51.93,21.88,15.7
"19175",2018,12453,96.87,0.51,0.16,1.32,0.13,1.02,2.93,9.76,13.43,54.53,19.67,16.8
"19177",2018,7223,97.66,0.73,0,0.12,0,1.48,1.48,10.06,11.1,50.48,21.18,14.2
"19179",2018,35315,87.41,3.24,0.16,1.06,0.52,7.62,10.66,12.06,13.1,56.22,17.13,14.1
"19181",2018,49361,96.2,0.46,0.15,0.57,0.32,2.3,2.7,4.32,14.07,58.23,15.2,11.6
"19183",2018,22143,96.22,0.91,0.27,0.47,0,2.13,6.03,8.92,11.85,54.8,18.63,11.2
"19185",2018,6413,97.08,1.04,0.3,0.03,0,1.54,0.86,11.1,11.1,52.71,21.61,15.8
"19187",2018,36757,91.61,4.73,0.34,1.32,0.02,1.98,4.74,9.19,15.03,55.92,17.53,13.8
"19189",2018,10571,95.05,1.29,0.6,1.24,0,1.83,4.39,8.2,14.56,52.37,20.24,14.8
"19191",2018,20401,96.85,0.95,0.11,1.32,0,0.77,2.19,5.33,19.13,53.35,19.4,11.3
"19193",2018,102398,86.17,3.49,1.93,2.89,0.26,5.25,16.15,13.29,14.21,61.36,14.43,12.5
"19195",2018,7489,96.93,1.26,0.04,0.33,0.03,1.42,2.91,7.21,12.48,50.81,19.78,14.3
"19197",2018,12804,93.13,0.69,0.35,0.3,0,5.52,11.57,8.16,10.57,51.85,21.61,14.2
"20001",2018,12630,93.57,1.49,0.28,0.6,0.07,3.99,3.47,8.11,13.27,53.4,20.34,18.3
"20003",2018,7852,96.37,0.57,2.11,0.01,0,0.93,1.81,8.71,12.05,53.83,21.01,13.7
"20005",2018,16363,90.36,2.31,0.47,0.43,0.06,6.37,2.98,7.56,18.84,58.62,16.67,15.3
"20007",2018,4733,95.46,0.59,1.04,0.65,0,2.26,4.04,8.48,9.57,51.15,21.53,15.8
"20009",2018,26791,93.7,1.69,1.09,0.21,0.26,3.05,14.69,11.37,12.73,55.98,18.19,15.2
"20011",2018,14702,92.57,3.22,0.48,0.9,0,2.82,2.65,8.84,13.5,56.31,19.17,20.5
"20013",2018,9664,85.79,1.26,8.07,0.54,0.1,4.23,4.29,7.4,10.67,53.25,19.17,16
"20015",2018,66468,93.19,2.35,0.77,1.15,0.05,2.49,4.73,7.46,13.69,58.75,14.38,11.4
"20017",2018,2645,95.12,1.74,0.49,0,0,2.65,4.61,10.15,11.42,51.57,23.48,17.3
"20019",2018,3367,87.14,0.59,6.18,0,0,6.09,1.07,12.67,9.86,46.93,25.87,22.3
"20021",2018,20331,90.4,0.61,2.45,0.43,0.35,5.75,2.52,11.01,12.15,53.3,18.44,22.5
"20023",2018,2677,94.88,0,0,0.04,0,5.08,6.5,6.49,11.21,48.67,26.19,15.7
"20025",2018,2053,93.96,0.58,1.22,0.78,0,3.46,8.38,6.44,11.01,51,21.43,13.7
"20027",2018,8142,96.72,0.55,0.66,0.66,0,1.4,2.47,7,10.34,52.38,22.78,15.1
"20029",2018,9060,95.35,1.78,0.13,0.03,0,2.7,3.19,8.56,13.5,53.82,20.66,14.1
"20031",2018,8296,95.55,0.61,0.78,0.28,0,2.77,2.64,6.75,11.91,51.04,20.61,16.6
"20033",2018,1780,97.7,0,0,0,0,2.3,6.91,7.22,10.28,46.74,25.73,12.6
"20035",2018,35591,87.73,3.16,1.8,1.6,0.12,5.59,10.78,10.12,14.35,57.39,17.62,17.2
"20037",2018,39108,91.33,2.21,0.47,2.01,0,3.97,5.49,9.08,22.02,63.05,14.95,15.7
"20039",2018,2881,97.78,0.14,0.9,0.14,0,1.04,2.81,8.7,8.99,44.36,27.66,17.1
"20041",2018,19004,94.69,1.35,0.88,0.45,0,2.64,4.61,9.35,11.12,54.72,18.91,17.7
"20043",2018,7736,92.06,5.52,0.9,0.09,0,1.42,2.78,9.97,18.61,55.08,18.61,16.2
"20045",2018,119319,82.53,4.23,2.46,5.22,0.02,5.53,6.16,4.48,26.99,68.88,11.31,10.6
"20047",2018,2925,95.45,0.58,0,0.38,0,3.59,20.34,15.7,8.96,50.43,19.97,13.7
"20049",2018,2562,93.64,0.23,1.8,0.7,0,3.63,4.33,13.21,8.47,42.19,28.57,25.5
"20051",2018,28878,93.16,1.38,0.19,1.06,0.15,4.05,5.68,7.3,21.29,63.35,14.81,11.9
"20053",2018,6293,89.34,4.56,0.89,0.59,0,4.62,6.04,8.8,12.44,52.23,20.66,17.5
"20055",2018,36957,80.42,2.57,0.43,4.03,0,12.56,49.48,29.06,15.62,66.95,10.16,10.6
"20057",2018,34484,89.36,2.02,0.46,1.49,0.05,6.62,54.54,28.53,14.76,66.7,10.48,10.1
"20059",2018,25563,92.98,1.06,0.56,0.29,0.02,5.1,4.15,7.42,13.28,56.3,16.04,13.9
"20061",2018,34895,68.44,18.15,1.24,3.11,0.91,8.15,15.97,5.95,19.01,79.18,7.94,12.5
"20063",2018,2619,95.53,0.65,0.57,1.07,0,2.18,3.47,8.68,8.17,47.38,26.69,15.6
"20065",2018,2545,91.12,3.93,0.2,0.98,0,3.77,3.03,8.84,8.29,44.17,26.8,19.8
"20067",2018,7616,83.88,0,0,0.25,0,15.87,47.24,26.51,14.39,63.27,11.9,9.5
"20069",2018,6037,97,0.84,0.5,0.12,0.56,0.98,15.74,22.91,13.24,61.34,14.74,11
"20071",2018,1200,89.17,0.67,0.58,0,0,9.58,23,12.79,12.83,53.33,20.17,20.2
"20073",2018,6156,95.21,0.31,0.15,0.13,0,4.21,3.78,8.4,9.89,46.49,24.71,21.1
"20075",2018,2616,89.3,3.67,0,0,0,7.03,35.82,22.38,13.91,65.29,12.42,13.1
"20077",2018,5673,96.1,0.21,2.54,0.21,0,0.93,6.26,9.57,10.17,52.07,21.82,15.5
"20079",2018,34555,92.99,1.92,0.68,0.72,0.24,3.45,11.8,9.05,14,56.66,18.79,15.3
"20081",2018,4047,89.75,0,0.54,0.25,0.02,9.44,30.12,30.87,14.68,61.7,14.04,7.1
"20083",2018,1842,96.42,0,0.27,1.9,0,1.41,8.58,9.41,11.89,47.34,22.86,13.3
"20085",2018,13318,86.48,0.65,7.25,0.59,0.14,4.89,4.51,5.51,11.92,53.61,18.6,18
"20087",2018,18888,95.55,0.68,0.68,0.01,0,3.08,2.62,6.49,11.19,51.09,18.18,14.7
"20089",2018,2916,97.39,0.62,0.51,0,0.14,1.34,2.33,6,9.26,42.15,29.12,18.7
"20091",2018,585502,86.27,4.67,0.26,4.91,0.04,3.84,7.52,4.14,12.15,60.43,13.59,9.2
"20093",2018,3932,91.43,1.75,0.48,0.33,0,6,31.33,25.91,14.65,61.6,14.45,12.3
"20095",2018,7470,96.81,0.28,0.56,0.01,0,2.33,3.4,5.98,11.7,49.38,21.57,14.4
"20097",2018,2526,93.94,1.19,0.87,1.19,0,2.81,6.49,10.34,16.75,54.12,20.9,15
"20099",2018,20367,88.86,4.2,1.04,0.3,0,5.59,4.46,12.01,12.08,54.16,18.12,19.1
"20101",2018,1642,96.83,0.06,1.77,0,0.3,1.04,5.91,4.46,12.06,54.63,18.88,16.6
"20103",2018,80042,82.76,8.76,0.57,1.39,0.05,6.48,6.87,8.11,12.51,60.72,13.53,15.1
"20105",2018,3097,97.71,0.74,0,0,0,1.55,3.16,6.34,12.01,48.27,22.89,16.9
"20107",2018,9635,95.6,0.64,0.89,0.53,0,2.34,2.62,10.96,10.99,50.87,21.88,19.2
"20109",2018,2810,95.73,0.04,0.75,0,0.21,3.27,5.8,8.28,11.64,53.63,20.85,14.1
"20111",2018,33299,89.51,2.31,0.63,2.14,0,5.42,21.02,11.65,21.29,62.22,14.48,13.4
"20113",2018,28630,95.2,1.15,0.55,0.57,0.02,2.51,4.11,8.7,13.76,54.88,19.18,12.8
"20115",2018,12032,95.87,0.49,0.1,0.25,0,3.29,3.57,9.13,13.55,50.37,22.8,16.1
"20117",2018,9798,96.9,0.51,0.24,0.53,0.23,1.58,2.44,7.33,10,50.72,21.33,15.7
"20119",2018,4261,85.9,0.61,0,1.17,0.07,12.25,18.42,17.54,14.55,56.51,17.67,10
"20121",2018,33127,95.45,1.39,0.84,0.48,0,1.84,3.11,4.26,11.57,54.72,16.71,13.2
"20123",2018,6222,96.91,0.82,0.18,0.23,0,1.86,2.36,4.28,13.37,52.25,23.19,15.7
"20125",2018,32970,84.96,5.08,3.24,1.05,0.12,5.55,6.48,11.27,12.69,54.77,19.16,19
"20127",2018,5566,96.03,0.11,0.11,0.66,0,3.09,4.73,9.97,9.67,47.27,24.02,17.3
"20129",2018,2838,91.65,0.92,0.11,0.63,0,6.69,23.04,14.08,12.83,54.02,18.29,16.3
"20131",2018,10104,96.94,0.55,0.49,0.16,0.01,1.84,2.02,6.57,12.7,54.78,19.63,13.3
"20133",2018,16125,94.7,1.23,0.3,0.4,0.04,3.33,5.03,8.47,12.65,54.97,18.96,18.3
"20135",2018,2955,95.77,0.71,0.2,0.34,0,2.98,10.15,9.09,7.92,45.79,24.64,16.6
"20137",2018,5486,92.36,2.7,0.84,0.58,0,3.52,5.14,10.58,11.06,53.39,19.87,12
"20139",2018,15882,95.96,0.6,0.21,0.2,0,3.02,3.12,8.82,11.96,51.56,19.08,16.9
"20141",2018,3603,96.17,0.39,0.39,0.28,0,2.78,2.05,7.43,10.3,48.04,24.29,18.2
"20143",2018,5902,96.27,0.9,0.58,0.53,0,1.73,2.76,5.85,12.11,51.9,19.33,12.8
"20145",2018,6709,89.27,5.22,0.89,0.06,0,4.56,7.81,12.27,11.92,48.8,21.42,18.4
"20147",2018,5408,96.63,0.74,0.26,0.46,0.09,1.81,3.38,7.41,11.7,50.44,22.17,16
"20149",2018,23545,94.42,0.7,1.43,0.98,0,2.48,5.26,5.27,12.04,62.74,13.76,10.1
"20151",2018,9582,93.67,2.35,1.48,0.11,0,2.39,7.18,7.81,13.98,56.16,18.28,11.2
"20153",2018,2509,93.26,0.4,0.88,0.2,0,5.26,6.78,5.17,8.93,45.99,26.39,19.1
"20155",2018,63101,91.67,2.83,0.97,0.56,0.01,3.95,9.33,12.14,12.64,55.21,18.82,14.9
"20157",2018,4686,97.65,0.34,0.36,0.64,0,1,1.86,4.85,9.37,43.66,27.32,13.6
"20159",2018,9762,91.49,1.87,0.74,0.9,0.36,4.64,11.28,9.12,16.29,55.78,18.11,15.9
"20161",2018,75296,82.24,6.31,0.44,4.98,0.23,5.8,8.28,4.23,35.54,76.82,8.6,10.3
"20163",2018,5118,96.29,0.86,0.25,0.2,0.16,2.25,2.56,9.97,11.02,51.15,21.47,15.6
"20165",2018,3102,95.97,0.16,0.29,0.61,0,2.97,2.68,11.11,10.03,46.16,24.11,16.6
"20167",2018,6977,95.1,1.53,0.1,0,0.66,2.61,3.11,10.35,8.14,47.51,24.17,18.2
"20169",2018,54977,87.38,2.81,0.47,2.26,0,7.08,11.06,9.23,13.16,56.87,16.62,14.6
"20171",2018,4949,94.4,0,0.1,1.41,0,4.08,17.88,15.85,12.61,59.2,16.33,8.5
"20173",2018,512064,78.28,8.96,0.99,4.34,0.04,7.39,14.36,10.7,13.62,61.87,13.62,12.8
"20175",2018,22692,57.48,5.17,0.71,2.89,0,33.75,60.05,31.81,14.88,69.36,9.77,7.7
"20177",2018,178284,82.55,8.28,0.88,1.41,0.06,6.82,12.19,7.95,12.53,56.69,17.07,13.8
"20179",2018,2506,98,0.44,0.2,0,0,1.36,4.79,5.42,7.02,50.96,22.67,14.9
"20181",2018,5966,90.76,0.72,0.77,0.65,0,7.09,12.12,7.34,12.49,58.16,18.71,17.6
"20183",2018,3663,96.61,0.22,0.52,0.25,0,2.4,2.07,6.7,8.35,43.35,27.35,18
"20185",2018,4214,95.16,0.59,1.02,0.28,0,2.94,13.29,9.56,11.82,50.45,20.62,15
"20187",2018,2063,92.97,0.05,0.29,0,0,6.69,36.06,18.18,11.78,53.9,17.69,18.2
"20189",2018,5686,88.53,0.65,0.26,0.19,0,10.36,36.04,19.99,11.92,62.14,13.45,10.8
"20191",2018,23208,94.4,1.11,1.4,0.23,0,2.85,5.36,7.74,12.08,54.37,17.95,14.6
"20193",2018,7824,94.33,1.83,0.73,0.7,0.05,2.36,6.02,4.86,16.83,59.28,15.9,14.5
"20195",2018,2858,96.22,0.1,0.8,1.33,0,1.54,2.03,6.67,12.11,46.4,24.21,12.9
"20197",2018,6888,96.01,0.46,0.54,0.74,0,2.25,3.59,4.82,11.54,51.48,18.83,15.9
"20199",2018,1575,94.67,0.25,0.38,0,0,4.7,5.27,6.65,9.52,52.63,21.71,17.8
"20201",2018,5525,96.45,0.29,0.11,0,0,3.15,3.42,9.32,10.61,49.05,24.24,13.9
"20203",2018,2143,90.11,0.89,1.31,0.89,0,6.81,29.16,14.03,10.87,50.02,21.28,21.2
"20205",2018,8780,94.53,0.56,0.65,0.02,0,4.24,3.04,12.65,10.96,51.15,20.57,22.4
"20207",2018,3170,93.69,1.07,0.5,0,0,4.73,0.95,11.78,9.12,47.38,23.31,22.6
"20209",2018,164345,59.78,22.52,0.45,4.36,0.22,12.66,28.44,20.9,13.02,64.75,11.75,14.7
"21001",2018,19241,94.59,3.28,0.23,0.34,0,1.55,1.89,21.51,15.82,54.51,17.56,18.8
"21003",2018,20794,95.32,1.5,0,0.41,0,2.77,2.06,19.05,11.68,55.88,17.01,21
"21005",2018,22214,95.25,2.55,0,0.32,0.08,1.8,1.72,11.25,11.82,56.22,14.95,17.1
"21007",2018,8090,93.31,4.15,0.51,0.4,0,1.63,1.27,14.77,11.8,51.89,20,16.7
"21009",2018,43680,92.61,3.76,0.11,0.32,0,3.19,3.12,17.13,12.46,55.55,17.03,20.6
"21011",2018,12268,95.97,1.15,0.11,0.5,0,2.27,1.59,22.87,12.1,56.43,16.12,24.1
"21013",2018,27188,95.34,2.88,0.15,0.12,0,1.52,1.03,30.47,11.69,53.88,18.11,32
"21015",2018,129095,90.79,3.05,0.1,2.25,0,3.8,4.14,7.2,12.52,61.14,12.47,11.3
"21017",2018,20144,90.43,7.12,0,0.44,0,2.01,6.86,14.95,11.47,53.48,18.24,16
"21019",2018,48091,94.48,2.57,0.1,0.28,0.03,2.55,1.77,11.47,11.18,53.49,18.51,22.4
"21021",2018,29913,88.17,7.07,0.28,0.88,0,3.6,3.3,12.85,16.8,55.68,18.17,16.7
"21023",2018,8306,96.77,0.04,0.17,0.55,0,2.47,1.78,15.12,11.59,55.62,15.68,13
"21025",2018,13116,97.43,1.11,0.18,0.21,0,1.06,1.07,26.06,12.72,54.74,15.67,33.7
"21027",2018,20080,95.44,1.84,0.18,0.35,0,2.19,1.44,17.77,11.52,52.31,18.67,21.2
"21029",2018,79466,96.02,0.77,0.17,0.65,0.1,2.28,1.86,11.99,12.69,56.61,14.82,15.8
"21031",2018,12745,96.91,0.36,0.2,0.2,0.03,2.29,3.2,21.9,11.02,54.72,17.73,21.9
"21033",2018,12727,92.27,6.6,0,0,0,1.13,1.74,12.12,10.63,52.03,20.36,22.2
"21035",2018,38776,91.13,3.42,0.29,1.5,0.13,3.53,2.67,10.94,22.83,59.96,16.63,15.3
"21037",2018,92267,93.78,3.2,0.07,1.02,0.02,1.91,2.01,9.23,14.05,58.09,14.86,11.8
"21039",2018,4841,95.33,1.34,1.45,0.56,0,1.32,2.17,18.56,11.69,52.74,20.49,14.5
"21041",2018,10711,92.05,2.97,0.18,0.42,0,4.38,6.84,22.24,10.95,59.27,15.04,16.9
"21043",2018,27290,97.63,0.98,0.4,0.06,0.01,0.92,0.92,21.88,13.33,54.94,17.79,19.8
"21045",2018,15796,97.3,0.71,0.28,0.22,0,1.49,2.91,24.98,12.06,53.51,19.8,22.4
"21047",2018,72263,71.33,21.19,0.65,1.55,0.43,4.84,7.75,14.04,19.44,70.38,11.75,16.5
"21049",2018,35872,92.69,4.64,0.08,0.56,0,2.03,2.87,14.56,11.53,54.62,17.22,18.4
"21051",2018,20621,93.64,3.38,0.34,0,0.15,2.5,2.71,35.73,11.11,57.74,14.26,27.3
"21053",2018,10211,97.65,0.42,0,0.19,0,1.74,2.83,26.94,11.66,53.46,18.75,18.1
"21055",2018,9083,96.58,1.2,0.32,0,0,1.9,1.14,17.01,11.19,52.11,20.02,21
"21057",2018,6713,93.09,3.9,0,0.36,0,2.65,0.88,18.9,11.66,49.02,21.06,14.4
"21059",2018,99937,90.55,4.29,0.16,1.47,0.26,3.27,3.01,10.02,12.26,57.63,16.35,15.7
"21061",2018,12122,95.56,1.53,0.28,0.09,0,2.54,0.78,21,13.03,51.82,19.68,26.3
"21063",2018,7517,96.22,3.35,0.08,0,0,0.35,0.29,21.96,11.11,53.97,18.38,24.6
"21065",2018,14313,97.62,0.17,0.41,0.08,0.05,1.68,0.33,25.29,10.93,52.23,18.18,26.3
"21067",2018,318734,75.38,14.39,0.25,3.64,0.05,6.28,7.17,9.13,17.53,63.97,12.57,12.2
"21069",2018,14479,96.21,1.62,0.06,0.18,0,1.93,1.28,21.5,11.77,55.37,16.98,24.5
"21071",2018,36926,97.63,1.08,0.01,0.31,0,0.97,0.8,26.22,11.9,54.16,17.05,29
"21073",2018,50296,82.57,9.5,0.16,1.83,0.04,5.9,3.22,10.96,12.35,55.33,16.78,17
"21075",2018,6210,72.19,24.96,0.35,0.11,0,2.38,1.88,21.76,11.1,52.3,19.84,22.6
"21077",2018,8703,93.46,1.82,0,0.07,0,4.65,5.37,18.95,13.43,57.77,13.41,14.2
"21079",2018,17328,96.12,1.11,0.4,0.14,0,2.23,2.25,20.09,10.77,52.15,17.45,19.6
"21081",2018,24915,94.8,0.76,0.11,0.16,0,4.17,2.7,13.54,13.14,60.61,13.33,16.8
"21083",2018,37294,90.43,4.38,0.12,0.45,0.27,4.35,6.44,14.69,12.35,55.78,17.89,17.4
"21085",2018,26178,95.79,1.04,0.4,0.23,0,2.53,1.43,19.92,12.33,55.94,16.79,19.4
"21087",2018,11023,94.96,1.3,2.81,0.08,0,0.85,0.47,24.17,10.42,50.67,19.82,26.3
"21089",2018,35765,96.92,0.88,0.08,0.46,0,1.67,1.06,11.63,11.18,51.83,20.05,20.6
"21091",2018,8719,96.43,1.4,0.14,0.73,0,1.3,1.49,15.09,12.78,55.73,16.61,17.3
"21093",2018,108095,79.58,11.47,0.3,2.11,0.35,6.18,5.69,9.5,13.96,60.72,13.19,17.6
"21095",2018,27134,95.45,2.58,0.08,0.41,0,1.49,0.91,28.4,11.25,54.48,17.31,31.7
"21097",2018,18668,95.41,1.93,0,0,0.02,2.64,2.38,16.6,12.64,53.55,17.62,17.1
"21099",2018,18627,93.34,4.17,0.55,0.49,0,1.45,1.84,24.36,12.27,54.9,16.3,22.1
"21101",2018,46137,88.02,7.33,0.17,0.41,0.01,4.05,2.5,13.22,11.56,55.57,16.76,21.2
"21103",2018,15814,93.32,2.88,0.24,0.73,0.11,2.71,3.23,15.8,12.44,54.59,16.4,19
"21105",2018,4568,87.19,9.44,0.26,0.57,0,2.54,1.16,21.69,11.6,48.64,23.88,24.5
"21107",2018,45664,89.96,6.37,0.36,0.64,0.01,2.67,2.04,13.48,11.38,54.37,17.42,18
"21109",2018,13373,99.57,0.1,0.01,0,0,0.31,0.1,25.65,11.54,55.14,16.24,28.4
"21111",2018,767154,71.89,21.47,0.19,2.78,0.05,3.62,5.23,10,12.4,58.33,15.33,14.2
"21113",2018,52422,91.25,4.05,0.4,1.43,0.03,2.84,3.36,13.28,14.31,59.6,14.39,14.8
"21115",2018,22843,97.34,0.49,0.09,1.55,0,0.53,0.39,19.55,11.29,54.48,17.24,26.6
"21117",2018,164688,90.06,4.51,0.15,1.24,0.02,4.04,3.13,10.3,11.97,60.03,13.56,14.1
"21119",2018,15513,97.87,0.61,0.03,0.05,0.08,1.35,0.98,26.86,14.08,53.45,16.9,32.5
"21121",2018,31467,96.75,1.25,0.83,0.39,0,0.78,1.17,27.65,13.47,56.97,17.05,16.4
"21123",2018,14156,92.85,3.58,0.06,0.45,0,3.05,3.24,17.59,12.16,53.58,17.35,20.5
"21125",2018,60180,97,0.93,0.38,0.19,0,1.5,1.54,18.85,12.39,56.73,15.73,18.9
"21127",2018,15783,97.5,0.55,0.03,0.42,0,1.49,1.07,24.94,11.13,55.04,16.89,23.5
"21129",2018,6751,96.76,0.84,0.3,0.62,0,1.48,0.59,29.61,11.07,51.33,17.29,31.5
"21131",2018,10472,97.68,0.06,0,0.42,0,1.84,0.7,29.79,10.92,53.8,16.76,31.6
"21133",2018,22676,97.94,0.39,0.21,0.25,0,1.22,0.77,24.77,10.62,53.03,17.94,30.8
"21135",2018,13490,97.82,0.46,1.08,0.1,0,0.53,0,26.27,11.22,53.19,17.72,21.7
"21137",2018,24458,94.64,2.04,0.02,0.02,0.03,3.25,1.59,21.75,11.2,54.91,17.44,19.5
"21139",2018,9263,97.38,0.69,0.12,0.14,0.01,1.66,1.78,16.4,10.27,49.35,20.36,23.2
"21141",2018,26849,90.69,6.21,0.07,0.25,0.01,2.76,2.8,15.73,11.96,55.41,17.81,15.2
"21143",2018,8186,93.27,4.51,0.35,0.11,0.05,1.71,2.93,12.09,10.15,44.41,24.71,22.3
"21145",2018,65284,85.23,10.95,0.3,0.74,0.08,2.7,2.44,10.22,11.25,53.56,18.99,15.7
"21147",2018,17635,90.45,5.65,0.79,0.71,0.06,2.33,2.48,25.44,11.89,57.49,15.02,26.5
"21149",2018,9331,97.57,0.5,0.19,0.21,0,1.52,1.37,12.79,11.33,53.43,18.86,17.8
"21151",2018,89700,91.37,4.28,0.37,1,0.01,2.98,2.38,12.98,21.35,63.4,13.05,16.6
"21153",2018,12666,99.93,0.04,0.03,0,0,0,0.36,30.85,11.66,54.55,16,31.1
"21155",2018,19232,89.53,7.4,0.14,0.23,0.35,2.35,2.7,19.56,12.09,56.22,16.15,21.1
"21157",2018,31166,97.7,0.63,0.19,0.33,0,1.15,1.57,12.21,10.36,50.17,21.44,18.8
"21159",2018,11919,93.48,5.34,0.18,0,0.08,0.92,1.66,27.16,12.62,58.53,14.92,30.3
"21161",2018,17153,90.67,5.45,0.03,0.87,0.03,2.94,1.84,14.44,12.75,54.47,17.38,18.7
"21163",2018,28326,91.71,3.42,0.76,0.77,0,3.34,3.77,11.77,12.77,58.45,13.49,18.3
"21165",2018,6405,99.44,0.06,0,0.12,0,0.37,0,23.65,9.85,49.1,19.81,22.4
"21167",2018,21516,92.96,3.94,0.21,0.81,0.05,2.03,2.95,14.81,11.74,52.82,17.87,18.7
"21169",2018,10004,96.32,1.1,0.04,0.32,0,2.22,1.3,23.1,10.75,53.16,17.91,23.9
"21171",2018,10634,95.84,2.81,0.14,0,0.07,1.14,3.11,25.5,11.8,53.04,18.39,23.1
"21173",2018,27759,94.78,2.94,0.31,0.05,0.08,1.84,2.71,15.37,12.02,57.73,15.45,21.2
"21175",2018,13285,93.68,3.33,0.11,1.19,0.27,1.42,0.95,26.64,11.16,55.26,15.17,26.1
"21177",2018,31081,92.74,4.95,0.22,0.56,0.05,1.49,1.5,19.42,13.36,54.6,18.2,23.1
"21179",2018,45388,91.19,4.96,0.11,0.61,0,3.13,2.1,10.79,12.97,57.42,14.56,18.5
"21181",2018,7100,96.54,1.27,0.28,0,0,1.92,1.7,22.62,12.51,54.68,16.62,24.8
"21183",2018,24071,97.3,0.93,0.03,0.28,0,1.45,3.39,17.86,11.43,55.75,17.65,20.6
"21185",2018,65374,91.2,3.72,0.21,1.49,0.03,3.35,3.92,6.14,13.54,58.86,12.27,8.7
"21187",2018,10741,96.04,1.62,0.23,0,0.16,1.95,2.71,17.37,12.15,54.02,17.44,20.5
"21189",2018,4463,98.19,1.39,0.09,0.07,0,0.27,0.36,30.85,14.09,53.87,18.08,28.3
"21191",2018,14520,97.25,0.8,0.06,0.56,0.31,1.03,1.3,17.19,12.1,54.42,15.27,18.5
"21193",2018,26917,96,1.14,0.11,1.2,0.26,1.3,1.01,23.21,11.25,54.76,15.68,30
"21195",2018,60483,97.5,0.89,0.17,0.53,0,0.9,0.91,23.87,12.38,53.65,17.32,27.1
"21197",2018,12321,96.77,0.24,0.43,0.58,0.05,1.94,1.6,19.53,12.1,57.75,15.12,23.4
"21199",2018,64145,96.16,1.02,0.32,0.77,0,1.73,2.48,18.12,11.51,53.82,18.26,19.5
"21201",2018,2143,99.07,0.75,0,0,0,0.19,0.61,22,12.97,50.96,21.89,14.9
"21203",2018,16827,98.08,0.15,1.11,0,0,0.67,0.88,22.36,11.54,53.06,17.31,24.6
"21205",2018,24499,95.98,1.76,0.18,0.71,0,1.36,1.66,16.44,26.58,64.48,13.33,18.2
"21207",2018,17760,94.58,0.77,0.14,0.51,0,4,3.7,24.52,11.06,52.3,19.14,18.2
"21209",2018,53517,88.11,4.8,0.25,1.04,0,5.79,4.37,9.6,13.53,63.2,11.49,12.7
"21211",2018,46786,87.61,6.3,0,0.89,0.08,5.12,9.55,14.72,12.44,57.54,14.85,14.9
"21213",2018,18063,85.64,9.86,0.6,0.79,0,3.11,2.36,14.11,12.37,57.37,16.15,12.4
"21215",2018,18246,96.34,1.21,0.21,0.74,0,1.5,2.06,10.23,12.18,54.94,12.91,13.9
"21217",2018,25500,90.98,3.92,0,1.07,0,4.03,2.38,14.24,16.28,57.16,17.36,20.8
"21219",2018,12350,87.84,7.98,0.03,0,0,4.15,3.87,22.18,11.72,58.49,15.55,13.4
"21221",2018,14344,90.35,8.74,0,0.36,0,0.56,2.11,12.63,10.84,49.36,22.11,18.7
"21223",2018,8637,96.36,0,0.3,0.07,0.52,2.74,2.96,15.92,12.06,53.07,17.17,21.8
"21225",2018,14802,83.32,12.92,0.03,0.55,0,3.17,1.92,12.62,19.04,58.37,15.45,19.3
"21227",2018,126427,81.58,9.03,0.31,3.81,0.28,4.99,5.27,12.3,20.38,64.92,12.43,15
"21229",2018,12019,89.29,5.19,0,0.86,0,4.66,4.48,16.72,12.81,55.03,17.51,18.1
"21231",2018,20609,94.78,2.29,0,0.33,0,2.61,2.34,28.08,11.63,52.11,19.58,21.8
"21233",2018,13155,90.92,4.12,0.07,0.03,0.06,4.8,5.47,18.61,12,55.83,16.81,23
"21235",2018,36089,96.77,1,0.19,0.3,0.06,1.68,1.22,20.31,15.42,58.95,15.78,21.1
"21237",2018,7223,98.82,0.11,0.42,0.04,0,0.61,0.32,30.12,10.96,53.19,18.69,33.6
"21239",2018,26097,90.65,4.47,0,0.33,0,4.55,6.72,10.86,12.12,53.36,17.19,13.5
"22001",2018,62568,79.07,17.8,0.03,0.07,0.02,3.01,2.49,21.83,12.77,60.04,14.39,18.9
"22003",2018,25661,73.66,19.01,2.1,0.65,0,4.57,5.86,20.1,11.27,59.4,14.1,19.3
"22005",2018,121176,72.95,21.78,0.05,1.06,0.03,4.13,5.45,11.64,12.88,63.76,11.09,12.6
"22007",2018,22714,67.97,29.97,0.37,0.17,0,1.52,2.9,26.4,13.2,55.5,16.65,21.1
