GEOID10,ZCTA5CE10,AFFGEOID10,minDistZips_mi
"76707","76707",8600000US76707,0.549472960715325
"78567","78567",8600000US78567,10.4967507757727
"74561","74561",8600000US74561,16.9557316704564
"15234","15234",8600000US15234,0.704051427123702
"11581","11581",8600000US11581,3.1782285645004
"11590","11590",8600000US11590,0.512797598254002
"40076","40076",8600000US40076,13.0326135710386
"41560","41560",8600000US41560,3.16326418570798
"01060","01060",8600000US01060,0.266367044394195
"01772","01772",8600000US01772,8.38214908864795
"31016","31016",8600000US31016,12.2957675312128
"47805","47805",8600000US47805,7.81439008217314
"01949","01949",8600000US01949,6.3280798365728
"11428","11428",8600000US11428,1.48440289843021
"15623","15623",8600000US15623,8.06332340381049
"32305","32305",8600000US32305,6.09185455015072
"11598","11598",8600000US11598,3.33985963316668
"15761","15761",8600000US15761,9.97267496929025
"15764","15764",8600000US15764,6.33281333207018
"14051","14051",8600000US14051,10.2391653633202
"14054","14054",8600000US14054,9.03268077601172
"50469","50469",8600000US50469,14.885105349536
"02584","02584",8600000US02584,38.1908428774739
"13803","13803",8600000US13803,1.66459574332412
"14802","14802",8600000US14802,12.8962899717261
"11105","11105",8600000US11105,1.59673038150048
"45873","45873",8600000US45873,15.6405900092179
"14150","14150",8600000US14150,4.53169473082515
"14170","14170",8600000US14170,12.206163871416
"01966","01966",8600000US01966,4.79599887361628
"01969","01969",8600000US01969,13.8560952665785
"01970","01970",8600000US01970,0.261326464837635
"30240","30240",8600000US30240,15.6774388313421
"14094","14094",8600000US14094,1.02674738170491
"01342","01342",8600000US01342,4.04487416102567
"14101","14101",8600000US14101,24.2125349059552
"18037","18037",8600000US18037,8.63700082861343
"14108","14108",8600000US14108,9.24950074423692
"01608","01608",8600000US01608,0.757201811514809
"45062","45062",8600000US45062,4.72023860581092
"32190","32190",8600000US32190,7.91129677029518
"60436","60436",8600000US60436,3.3899254234034
"62248","62248",8600000US62248,8.8622915332055
"61842","61842",8600000US61842,29.9500199687479
"62033","62033",8600000US62033,1.29768794306002
"02420","02420",8600000US02420,8.03096994988793
"02445","02445",8600000US02445,1.98113898030156
"02451","02451",8600000US02451,3.69479163009448
"02452","02452",8600000US02452,2.14906865265577
"02459","02459",8600000US02459,4.02799865714193
"02472","02472",8600000US02472,1.74698481699265
"02474","02474",8600000US02474,5.0041860710883
"55376","55376",8600000US55376,29.354321348128
"14209","14209",8600000US14209,1.98991823991219
"14211","14211",8600000US14211,0.22549369352192
"14213","14213",8600000US14213,0.10817169496006
"02052","02052",8600000US02052,11.4352521170838
"02056","02056",8600000US02056,13.1811988886615
"14081","14081",8600000US14081,20.1156524583956
"13694","13694",8600000US13694,25.4797961647749
"13697","13697",8600000US13697,29.853647424844
"13681","13681",8600000US13681,11.2978982405518
"17972","17972",8600000US17972,10.0172016767592
"18461","18461",8600000US18461,7.27855601301063
"14625","14625",8600000US14625,4.98101634685143
"18463","18463",8600000US18463,1.97901397040332
"18465","18465",8600000US18465,12.1860031173285
"12072","12072",8600000US12072,12.6862510552055
"14606","14606",8600000US14606,1.5626829994365
"14607","14607",8600000US14607,0.681670806291608
"14610","14610",8600000US14610,2.97958796393401
"38951","38951",8600000US38951,8.74381580538165
"40828","40828",8600000US40828,2.21808774050011
"13780","13780",8600000US13780,30.8478493009058
"13782","13782",8600000US13782,38.4040192832925
"40813","40813",8600000US40813,3.33183161982183
"18013","18013",8600000US18013,14.817615511978
"17846","17846",8600000US17846,25.4373020766259
"13813","13813",8600000US13813,23.0249938824486
"14611","14611",8600000US14611,0.0996451944012506
"18466","18466",8600000US18466,15.1448118306506
"18469","18469",8600000US18469,13.2161874202153
"18471","18471",8600000US18471,3.86474238654756
"19953","19953",8600000US19953,10.0879653218214
"46320","46320",8600000US46320,1.11387753958214
"35244","35244",8600000US35244,9.20403325778591
"50480","50480",8600000US50480,59.4081871512416
"46321","46321",8600000US46321,3.42193982663724
"02558","02558",8600000US02558,4.97162974117717
"13684","13684",8600000US13684,24.0276063890541
"13685","13685",8600000US13685,13.191664225392
"55335","55335",8600000US55335,53.4305108562794
"19979","19979",8600000US19979,10.0076147014422
"07416","07416",8600000US07416,11.8822799373488
"20817","20817",8600000US20817,5.8060561277113
"20692","20692",8600000US20692,14.3156120865899
"20695","20695",8600000US20695,5.4800679214952
"19954","19954",8600000US19954,6.05512518498885
"07093","07093",8600000US07093,0.53239598319464
"30178","30178",8600000US30178,11.6275658792906
"32216","32216",8600000US32216,1.44841475559509
"48193","48193",8600000US48193,3.76108652473453
"13730","13730",8600000US13730,26.6891319546648
"13734","13734",8600000US13734,36.8492132916012
"13739","13739",8600000US13739,61.1468118689797
"04459","04459",8600000US04459,12.9510746173816
"04460","04460",8600000US04460,6.41309560878794
"02559","02559",8600000US02559,3.99310811179156
"02568","02568",8600000US02568,10.0311815476864
"41092","41092",8600000US41092,6.85727318871733
"18210","18210",8600000US18210,18.7983871381615
"50519","50519",8600000US50519,37.5209249829948
"02667","02667",8600000US02667,1.9053992735849
"46229","46229",8600000US46229,2.98354240952721
"07424","07424",8600000US07424,4.26707059834497
"20710","20710",8600000US20710,2.75219723224211
"20714","20714",8600000US20714,9.81063837170979
"20715","20715",8600000US20715,9.00931034358371
"07069","07069",8600000US07069,3.27265951123859
"20716","20716",8600000US20716,10.6223479197985
"02571","02571",8600000US02571,8.46253957813028
"02639","02639",8600000US02639,2.80974658556104
"11691","11691",8600000US11691,1.01448531076795
"17953","17953",8600000US17953,8.52084458652637
"50401","50401",8600000US50401,0.209184642756332
"18332","18332",8600000US18332,26.1475308355616
"93432","93432",8600000US93432,13.4660442357372
"93650","93650",8600000US93650,2.29419454782794
"13811","13811",8600000US13811,21.7142011546721
"04978","04978",8600000US04978,13.0119503658116
"30311","30311",8600000US30311,2.30834669641677
"50594","50594",8600000US50594,12.4259831993126
"46405","46405",8600000US46405,0.64581790895606
"30313","30313",8600000US30313,0.924988130931173
"41101","41101",8600000US41101,2.46129965628197
"07092","07092",8600000US07092,7.25781127111876
"07071","07071",8600000US07071,3.8709877729508
"60409","60409",8600000US60409,1.34998735573756
"48307","48307",8600000US48307,7.80522782363662
"50583","50583",8600000US50583,25.3909305421855
"30309","30309",8600000US30309,1.38845065270195
"60410","60410",8600000US60410,11.0904337641807
"17812","17812",8600000US17812,24.371798500222
"30215","30215",8600000US30215,9.87264048437325
"32244","32244",8600000US32244,2.41638593567602
"04979","04979",8600000US04979,12.3940411155912
"01013","01013",8600000US01013,1.29586342066498
"07040","07040",8600000US07040,2.35868190305875
"20670","20670",8600000US20670,15.3943353207713
"20675","20675",8600000US20675,5.78255065115187
"17853","17853",8600000US17853,13.3889747256799
"01037","01037",8600000US01037,22.2085745596129
"01040","01040",8600000US01040,1.2855840356465
"01063","01063",8600000US01063,0.428415378377189
"01066","01066",8600000US01066,8.3733892645284
"07095","07095",8600000US07095,4.26989981363714
"20746","20746",8600000US20746,3.37893765657551
"07104","07104",8600000US07104,0.979025644806789
"07105","07105",8600000US07105,1.72164665300583
"46382","46382",8600000US46382,13.1202162892849
"40807","40807",8600000US40807,1.97781547197898
"04912","04912",8600000US04912,15.2660284227717
"04927","04927",8600000US04927,15.0735104092279
"04938","04938",8600000US04938,17.5309948012183
"04947","04947",8600000US04947,9.24445325264767
"20678","20678",8600000US20678,19.3763268397089
"20684","20684",8600000US20684,21.5108915984328
"18109","18109",8600000US18109,2.93475014658656
"07082","07082",8600000US07082,11.9753762835231
"01070","01070",8600000US01070,9.79250531393514
"07054","07054",8600000US07054,7.72815663964053
"20707","20707",8600000US20707,4.57224204785424
"07063","07063",8600000US07063,0.820445179155393
"12056","12056",8600000US12056,10.8367625177907
"01082","01082",8600000US01082,18.3481778003545
"01083","01083",8600000US01083,15.9210632427176
"01095","01095",8600000US01095,6.0204849917948
"10988","10988",8600000US10988,10.5729461838102
"04950","04950",8600000US04950,5.50720750583804
"35215","35215",8600000US35215,3.42334944825636
"19947","19947",8600000US19947,2.43764384718482
"29138","29138",8600000US29138,3.13979838901884
"75244","75244",8600000US75244,6.26392494396402
"18347","18347",8600000US18347,24.2043822821272
"16327","16327",8600000US16327,19.4630713185239
"02721","02721",8600000US02721,1.81900122724829
"02738","02738",8600000US02738,12.4740349846315
"25070","25070",8600000US25070,0.803707222561466
"11962","11962",8600000US11962,8.56290016705169
"10989","10989",8600000US10989,2.83819428013792
"30228","30228",8600000US30228,2.46401723035184
"30180","30180",8600000US30180,13.7045623503131
"46240","46240",8600000US46240,1.54331717614086
"32224","32224",8600000US32224,5.01555869290678
"18354","18354",8600000US18354,22.68214548553
"18407","18407",8600000US18407,3.40046309141254
"01020","01020",8600000US01020,3.45447837258316
"01027","01027",8600000US01027,7.96755667881942
"14564","14564",8600000US14564,12.9537059153646
"14568","14568",8600000US14568,15.1351211534845
"14571","14571",8600000US14571,9.64617249514015
"50546","50546",8600000US50546,39.3835813552708
"17823","17823",8600000US17823,13.1635624179272
"15725","15725",8600000US15725,3.44622350525371
"55342","55342",8600000US55342,42.765089050925
"60151","60151",8600000US60151,11.8639405877707
"50430","50430",8600000US50430,47.4593169143264
"13839","13839",8600000US13839,38.7438957862748
"10916","10916",8600000US10916,10.9095088861653
"10918","10918",8600000US10918,6.12014633154926
"12045","12045",8600000US12045,15.6935300481522
"46375","46375",8600000US46375,4.93526987747811
"15223","15223",8600000US15223,3.30030262026637
"10954","10954",8600000US10954,1.42440132675272
"10963","10963",8600000US10963,8.61570735403397
"10969","10969",8600000US10969,7.61129372415545
"10974","10974",8600000US10974,6.19180288210032
"15728","15728",8600000US15728,12.2222409536653
"11024","11024",8600000US11024,7.2130404280739
"13669","13669",8600000US13669,5.13335520330718
"17772","17772",8600000US17772,23.0809221514072
"13678","13678",8600000US13678,26.2257133347887
"13862","13862",8600000US13862,11.804490143872
"14009","14009",8600000US14009,21.0267044560401
"14012","14012",8600000US14012,9.56761015114697
"16314","16314",8600000US16314,11.9621068575774
"12047","12047",8600000US12047,3.68142895282462
"16322","16322",8600000US16322,8.24572977226417
"14754","14754",8600000US14754,16.3158500846925
"10987","10987",8600000US10987,11.1024403340885
"16329","16329",8600000US16329,15.6103651691208
"32346","32346",8600000US32346,2.36548641159714
"17777","17777",8600000US17777,17.92681626922
"30220","30220",8600000US30220,17.0633801332163
"17948","17948",8600000US17948,6.88637656277299
"17951","17951",8600000US17951,1.59575556245528
"14013","14013",8600000US14013,8.45094792294525
"01096","01096",8600000US01096,11.7832442077776
"01105","01105",8600000US01105,0.574968145338328
"20740","20740",8600000US20740,1.53360140993958
"12067","12067",8600000US12067,14.2103985862084
"16342","16342",8600000US16342,10.592014316845
"48240","48240",8600000US48240,4.13443304892199
"46390","46390",8600000US46390,12.5041241554055
"16157","16157",8600000US16157,4.54421143087147
"11968","11968",8600000US11968,3.05491199398035
"40826","40826",8600000US40826,0.788398265824727
"40827","40827",8600000US40827,4.88992709345963
"01225","01225",8600000US01225,6.2533693504048
"01226","01226",8600000US01226,7.79624464303117
"01238","01238",8600000US01238,2.06570669710223
"15479","15479",8600000US15479,10.0880781918101
"16226","16226",8600000US16226,11.2039919422305
"12009","12009",8600000US12009,11.2948739686927
"16232","16232",8600000US16232,11.4298789969006
"16240","16240",8600000US16240,17.9006006923822
"37087","37087",8600000US37087,5.28959019288499
"78618","78618",8600000US78618,21.8947242862233
"75949","75949",8600000US75949,17.6618281723312
"13775","13775",8600000US13775,46.7451700119192
"17827","17827",8600000US17827,18.3132805563601
"15534","15534",8600000US15534,7.4476376743864
"15545","15545",8600000US15545,4.96125288750157
"16250","16250",8600000US16250,16.7883702760353
"10925","10925",8600000US10925,13.6728353650984
"10931","10931",8600000US10931,4.12036798091542
"14052","14052",8600000US14052,16.8777937511683
"14062","14062",8600000US14062,12.6941746613181
"14063","14063",8600000US14063,4.30695189619917
"48242","48242",8600000US48242,3.99838537388534
"60406","60406",8600000US60406,0.30738258155673
"17842","17842",8600000US17842,23.6400872348392
"13807","13807",8600000US13807,38.535986855362
"40913","40913",8600000US40913,4.753657657682
"05851","05851",8600000US05851,11.2469842866817
"13777","13777",8600000US13777,16.9125590833063
"18618","18618",8600000US18618,4.85789288668897
"50571","50571",8600000US50571,29.4283400564377
"25253","25253",8600000US25253,6.04668574053782
"07421","07421",8600000US07421,16.226746196598
"20832","20832",8600000US20832,6.32772219860016
"20833","20833",8600000US20833,10.4822888930197
"46228","46228",8600000US46228,3.08049030792071
"18015","18015",8600000US18015,2.01398552538044
"14075","14075",8600000US14075,1.94647809479075
"15631","15631",8600000US15631,6.36931998578769
"11434","11434",8600000US11434,0.741910066563833
"11435","11435",8600000US11435,0.376026578610086
"11516","11516",8600000US11516,2.25669497165506
"11530","11530",8600000US11530,1.67859288408329
"11548","11548",8600000US11548,1.87856637447101
"15660","15660",8600000US15660,8.1554201713593
"15663","15663",8600000US15663,10.4400773572178
"15665","15665",8600000US15665,8.764259138853
"16345","16345",8600000US16345,17.2863296973953
"39097","39097",8600000US39097,15.9585783846265
"48306","48306",8600000US48306,9.77365731175525
"32350","32350",8600000US32350,11.4557586148048
"07435","07435",8600000US07435,15.8589074761167
"41095","41095",8600000US41095,4.635394432855
"16131","16131",8600000US16131,13.0979066167287
"41076","41076",8600000US41076,4.8704653617643
"18453","18453",8600000US18453,8.98805615283294
"18457","18457",8600000US18457,9.29840201814725
"16645","16645",8600000US16645,5.29738417262969
"46733","46733",8600000US46733,18.0373082399578
"26376","26376",8600000US26376,9.69506371075128
"16863","16863",8600000US16863,15.4429260361351
"25608","25608",8600000US25608,3.3997519528129
"32352","32352",8600000US32352,6.93866574531925
"15747","15747",8600000US15747,15.8686029187536
"15753","15753",8600000US15753,8.84238072514235
"13809","13809",8600000US13809,36.9622410857671
"20785","20785",8600000US20785,2.39018037945187
"79322","79322",8600000US79322,43.7121715748329
"78633","78633",8600000US78633,8.00397030551209
"78728","78728",8600000US78728,2.6840918233177
"26385","26385",8600000US26385,0.513029851801506
"76693","76693",8600000US76693,46.2461563420826
"76639","76639",8600000US76639,36.5193809378859
"25241","25241",8600000US25241,7.56708246800378
"25251","25251",8600000US25251,12.8998000925297
"07410","07410",8600000US07410,3.63396245990197
"50579","50579",8600000US50579,32.81650673953
"16023","16023",8600000US16023,20.0611648125028
"11766","11766",8600000US11766,2.64890995683954
"98604","98604",8600000US98604,3.0411830334795
"98405","98405",8600000US98405,0.547557932394542
"99006","99006",8600000US99006,3.79210065541662
"98582","98582",8600000US98582,8.51187678435609
"77466","77466",8600000US77466,4.93355527814084
"78405","78405",8600000US78405,2.35281111951023
"02837","02837",8600000US02837,9.29537405503143
"24411","24411",8600000US24411,27.2349458886288
"14427","14427",8600000US14427,8.50980246074099
"55423","55423",8600000US55423,4.88415237623425
"32356","32356",8600000US32356,23.3332600311042
"50590","50590",8600000US50590,71.0141297447008
"25570","25570",8600000US25570,1.76259110199075
"41632","41632",8600000US41632,15.5217201100243
"50432","50432",8600000US50432,41.7860621331547
"16262","16262",8600000US16262,13.7999625774351
"17968","17968",8600000US17968,14.5911781348103
"79103","79103",8600000US79103,1.55336099147223
"77083","77083",8600000US77083,0.587731027408788
"25958","25958",8600000US25958,2.72962150325323
"98675","98675",8600000US98675,14.1582537911758
"98240","98240",8600000US98240,9.39976317688998
"17265","17265",8600000US17265,11.9723557718407
"11942","11942",8600000US11942,7.94136540486694
"14701","14701",8600000US14701,2.00496230016357
"18504","18504",8600000US18504,1.59834052675784
"17019","17019",8600000US17019,12.2135994510601
"23124","23124",8600000US23124,17.5614533815355
"26560","26560",8600000US26560,5.58237079683274
"01347","01347",8600000US01347,4.70000689290411
"02446","02446",8600000US02446,1.38506304853095
"01129","01129",8600000US01129,2.48529710301783
"61467","61467",8600000US61467,14.6882119127585
"23359","23359",8600000US23359,8.23993679404467
"20608","20608",8600000US20608,14.0580379965994
"20609","20609",8600000US20609,8.29484153449293
"16114","16114",8600000US16114,3.89678713429448
"16130","16130",8600000US16130,0.50522433477679
"14712","14712",8600000US14712,12.3124537831451
"20653","20653",8600000US20653,15.7491500273494
"37396","37396",8600000US37396,9.95983810940647
"98686","98686",8600000US98686,1.95326479990667
"15201","15201",8600000US15201,1.97204495672792
"16319","16319",8600000US16319,6.01465723779447
"22026","22026",8600000US22026,2.16992228927574
"23669","23669",8600000US23669,3.34151949820634
"24087","24087",8600000US24087,13.4934039263534
"11972","11972",8600000US11972,5.4116710776829
"41055","41055",8600000US41055,11.5866667198072
"55414","55414",8600000US55414,1.53797277200704
"46383","46383",8600000US46383,2.83899281126415
"20657","20657",8600000US20657,15.2595823185148
"07036","07036",8600000US07036,4.41045873358109
"20660","20660",8600000US20660,7.39519746494515
"20852","20852",8600000US20852,0.830983887735049
"20853","20853",8600000US20853,2.29882051400599
"19390","19390",8600000US19390,2.56514496331548
"77521","77521",8600000US77521,2.51409008885396
"77306","77306",8600000US77306,2.52310386667868
"16650","16650",8600000US16650,13.0781498251213
"16334","16334",8600000US16334,10.9178990475506
"17364","17364",8600000US17364,11.9307871222445
"15346","15346",8600000US15346,6.13050156677336
"15688","15688",8600000US15688,12.3357737253832
"10990","10990",8600000US10990,7.33145751013294
"11001","11001",8600000US11001,1.6561077014628
"11004","11004",8600000US11004,3.17587258256574
"11023","11023",8600000US11023,7.496358959831
"18603","18603",8600000US18603,9.46645801107316
"19939","19939",8600000US19939,7.17708300675153
"07076","07076",8600000US07076,3.27823831328288
"16148","16148",8600000US16148,2.77644189851559
"11953","11953",8600000US11953,2.52041605952178
"05860","05860",8600000US05860,6.69569623465131
"31810","31810",8600000US31810,9.38919606088571
"61932","61932",8600000US61932,30.9702656009725
"70032","70032",8600000US70032,0.687804284034508
"02465","02465",8600000US02465,2.07934898516953
"48185","48185",8600000US48185,1.31523533176816
"79347","79347",8600000US79347,33.1031692902529
"79730","79730",8600000US79730,26.6196140623201
"71414","71414",8600000US71414,6.06608366767624
"40979","40979",8600000US40979,8.661315479664
"20721","20721",8600000US20721,8.31221608223566
"12059","12059",8600000US12059,19.2756976426446
"12061","12061",8600000US12061,8.10315431329158
"16217","16217",8600000US16217,20.1315384302312
"16222","16222",8600000US16222,21.7881752109955
"19962","19962",8600000US19962,8.53379994305907
"15821","15821",8600000US15821,16.403098618073
"17554","17554",8600000US17554,5.24921517818381
"15847","15847",8600000US15847,14.0069602827209
"16871","16871",8600000US16871,15.7650627589606
"91755","91755",8600000US91755,1.43624850671544
"31568","31568",8600000US31568,19.3645926224875
"80454","80454",8600000US80454,10.5887589438864
"29645","29645",8600000US29645,13.8479643612317
"16218","16218",8600000US16218,5.77971539848928
"11977","11977",8600000US11977,7.27352664840239
"14616","14616",8600000US14616,2.86640408266585
"18437","18437",8600000US18437,2.73984202623283
"20754","20754",8600000US20754,10.7212522813691
"25124","25124",8600000US25124,10.8663528430647
"12041","12041",8600000US12041,15.3567065334852
"19551","19551",8600000US19551,11.6300172806698
"17246","17246",8600000US17246,9.89786801136808
"19319","19319",8600000US19319,11.3267959445339
"16035","16035",8600000US16035,21.0176145525717
"17049","17049",8600000US17049,17.9165919554814
"17345","17345",8600000US17345,10.0929604700761
"18640","18640",8600000US18640,10.4117092743626
"15948","15948",8600000US15948,2.2123886059649
"57383","57383",8600000US57383,15.8794804712673
"16255","16255",8600000US16255,7.13234103960573
"12020","12020",8600000US12020,18.1277081809626
"16301","16301",8600000US16301,3.88709333087154
"12043","12043",8600000US12043,31.7616859373236
"37080","37080",8600000US37080,14.3065085433951
"38333","38333",8600000US38333,32.4364369928599
"05067","05067",8600000US05067,14.2830216236367
"38361","38361",8600000US38361,8.26020395738965
"37029","37029",8600000US37029,10.6266661572696
"18610","18610",8600000US18610,24.5377996348773
"14743","14743",8600000US14743,8.2604154976654
"20724","20724",8600000US20724,7.84698617902309
"20732","20732",8600000US20732,14.8658158441672
"20733","20733",8600000US20733,2.58992094877548
"12065","12065",8600000US12065,9.42935443660399
"05770","05770",8600000US05770,1.36732580972014
"22743","22743",8600000US22743,19.9005462020472
"05873","05873",8600000US05873,4.70741048014055
"23084","23084",8600000US23084,14.2663080803947
"22030","22030",8600000US22030,6.43888067894333
"25181","25181",8600000US25181,5.9224118394663
"12062","12062",8600000US12062,19.0972714843122
"55418","55418",8600000US55418,1.03168881072974
"11978","11978",8600000US11978,7.89893573434924
"11980","11980",8600000US11980,4.11550998031893
"14621","14621",8600000US14621,0.404330103594695
"14622","14622",8600000US14622,2.26869711137134
"18452","18452",8600000US18452,4.40040270046426
"29696","29696",8600000US29696,7.01462524532473
"30527","30527",8600000US30527,10.3492665139576
"51058","51058",8600000US51058,36.3247586010776
"48611","48611",8600000US48611,6.36682834015386
"29448","29448",8600000US29448,6.82788151550462
"51060","51060",8600000US51060,64.0516541449404
"60510","60510",8600000US60510,5.62190628506268
"50575","50575",8600000US50575,35.771253571709
"50576","50576",8600000US50576,14.8612648025118
"41074","41074",8600000US41074,0.531104454005527
"14617","14617",8600000US14617,2.66039757350482
"18443","18443",8600000US18443,13.0113552831837
"10573","10573",8600000US10573,0.478503894081794
"10598","10598",8600000US10598,7.98073718280196
"10607","10607",8600000US10607,0.56664925134358
"10706","10706",8600000US10706,4.90654202762727
"10708","10708",8600000US10708,1.46896069309243
"57038","57038",8600000US57038,11.9374438824302
"57344","57344",8600000US57344,27.1811266778956
"57472","57472",8600000US57472,49.3623172899932
"57548","57548",8600000US57548,15.6722673285847
"57752","57752",8600000US57752,42.2155459918085
"76490","76490",8600000US76490,44.9225971330785
"42086","42086",8600000US42086,5.97703392244694
"57621","57621",8600000US57621,25.5399030095673
"57017","57017",8600000US57017,44.2518124036947
"37217","37217",8600000US37217,3.19379832696869
"41094","41094",8600000US41094,8.47568422762351
"48309","48309",8600000US48309,4.11009077810499
"39088","39088",8600000US39088,16.4785833551717
"14747","14747",8600000US14747,11.4731764161045
"18612","18612",8600000US18612,7.70754415250878
"14748","14748",8600000US14748,6.81516814542778
"78243","78243",8600000US78243,1.50672503029875
"22968","22968",8600000US22968,18.4093079083506
"76874","76874",8600000US76874,21.1090259565198
"78258","78258",8600000US78258,0.766153896529098
"76682","76682",8600000US76682,15.8065675268565
"79783","79783",8600000US79783,26.3576969257733
"60403","60403",8600000US60403,4.34585969355133
"55416","55416",8600000US55416,2.76256680438823
"12022","12022",8600000US12022,16.3103378448492
"20782","20782",8600000US20782,0.663357667396762
"25211","25211",8600000US25211,12.8444597664225
"16341","16341",8600000US16341,10.1409667705476
"50578","50578",8600000US50578,66.7713728959725
"30303","30303",8600000US30303,0.581200958472858
"46394","46394",8600000US46394,0.515107065529377
"26285","26285",8600000US26285,5.16309690432081
"99346","99346",8600000US99346,15.3051457899979
"15473","15473",8600000US15473,8.80032175396578
"75001","75001",8600000US75001,7.96271211487656
"84029","84029",8600000US84029,48.3936081427383
"25639","25639",8600000US25639,4.20286851842657
"25102","25102",8600000US25102,3.98420421547939
"25306","25306",8600000US25306,6.43631541219488
"20784","20784",8600000US20784,3.55612277659256
"07311","07311",8600000US07311,0.767306841255546
"60408","60408",8600000US60408,24.3826489670755
"30297","30297",8600000US30297,0.486581525210182
"20850","20850",8600000US20850,2.83541372490659
"02650","02650",8600000US02650,7.1995252153273
"02652","02652",8600000US02652,6.31286196775508
"02655","02655",8600000US02655,5.02811331942732
"02664","02664",8600000US02664,3.59887812111761
"14485","14485",8600000US14485,15.9657409724933
"14486","14486",8600000US14486,12.6636203056426
"14462","14462",8600000US14462,10.2118654690761
"14466","14466",8600000US14466,15.2044480897022
"14467","14467",8600000US14467,7.23389524460519
"02669","02669",8600000US02669,4.66935104560276
"02670","02670",8600000US02670,3.54800101677205
"20002","20002",8600000US20002,0.579216285402735
"41214","41214",8600000US41214,7.60850601076312
"41216","41216",8600000US41216,4.06621479374164
"30342","30342",8600000US30342,3.08482732132861
"19035","19035",8600000US19035,6.44502144460345
"19043","19043",8600000US19043,2.89179244957659
"19044","19044",8600000US19044,10.2578808035375
"55437","55437",8600000US55437,11.1333618146039
"12439","12439",8600000US12439,25.9134632189939
"18252","18252",8600000US18252,15.5411668623509
"14502","14502",8600000US14502,16.4013312464528
"45750","45750",8600000US45750,14.8114202373161
"98263","98263",8600000US98263,19.3838943709561
"53948","53948",8600000US53948,2.67771868581102
"14715","14715",8600000US14715,16.6172629416457
"18505","18505",8600000US18505,1.41528305206039
"14716","14716",8600000US14716,10.3860132968513
"07108","07108",8600000US07108,0.649315075307407
"11758","11758",8600000US11758,3.81101969625886
"16020","16020",8600000US16020,15.2008169812615
"18074","18074",8600000US18074,8.43556324788779
"12440","12440",8600000US12440,8.24004146687195
"16677","16677",8600000US16677,20.9860292491828
"12443","12443",8600000US12443,4.2064192154251
"32423","32423",8600000US32423,7.22605479014574
"30268","30268",8600000US30268,4.34076680707652
"39062","39062",8600000US39062,2.68432410029059
"48228","48228",8600000US48228,0.245514258133867
"48229","48229",8600000US48229,2.48925262988608
"30269","30269",8600000US30269,7.79497632605779
"02673","02673",8600000US02673,1.92136635585949
"02675","02675",8600000US02675,5.38053608138496
"02713","02713",8600000US02713,18.9456786288114
"02717","02717",8600000US02717,11.7844325664552
"25526","25526",8600000US25526,4.3731163077867
"21061","21061",8600000US21061,2.20478842217219
"07717","07717",8600000US07717,3.18271791078467
"41226","41226",8600000US41226,18.7825694444996
"50636","50636",8600000US50636,14.3441445995042
"25705","25705",8600000US25705,0.971898557764965
"21160","21160",8600000US21160,10.5131469268725
"11937","11937",8600000US11937,14.5078951271398
"14505","14505",8600000US14505,9.63552274114241
"55406","55406",8600000US55406,0.93312205583391
"50542","50542",8600000US50542,30.3783450705426
"30277","30277",8600000US30277,9.3805830556668
"20755","20755",8600000US20755,4.25486559928177
"20758","20758",8600000US20758,10.1955992220706
"20764","20764",8600000US20764,0.37166316879448
"12516","12516",8600000US12516,15.3278579316515
"39152","39152",8600000US39152,14.2422700992841
"30338","30338",8600000US30338,4.78536945263298
"18078","18078",8600000US18078,11.9958915984508
"14221","14221",8600000US14221,4.38760474047222
"14222","14222",8600000US14222,1.22196862772662
"18086","18086",8600000US18086,13.0755787785547
"20769","20769",8600000US20769,4.1657227846022
"07111","07111",8600000US07111,0.327359412775545
"35476","35476",8600000US35476,3.51850611951969
"16061","16061",8600000US16061,11.7916232458534
"07738","07738",8600000US07738,4.31700967130638
"21133","21133",8600000US21133,2.17671469452925
"41042","41042",8600000US41042,2.11270332930774
"07726","07726",8600000US07726,5.46158132192497
"21144","21144",8600000US21144,3.58279838864308
"07747","07747",8600000US07747,4.12970825247452
"21146","21146",8600000US21146,6.96284602845855
"21074","21074",8600000US21074,21.5834215208185
"25540","25540",8600000US25540,4.82352304340296
"07719","07719",8600000US07719,6.75398901429327
"18426","18426",8600000US18426,10.4397579992158
"60202","60202",8600000US60202,1.17020279212164
"32330","32330",8600000US32330,13.1454458414924
"46350","46350",8600000US46350,0.372595520058831
"50548","50548",8600000US50548,19.7302195406342
"60401","60401",8600000US60401,12.0982231424992
"50532","50532",8600000US50532,13.1587662605005
"12503","12503",8600000US12503,14.3989001803952
"21152","21152",8600000US21152,17.3094397319474
"19064","19064",8600000US19064,2.26627360710107
"41046","41046",8600000US41046,8.49689700578483
"50627","50627",8600000US50627,31.1464146633916
"55444","55444",8600000US55444,5.07315700552036
"30339","30339",8600000US30339,6.35219424607201
"50628","50628",8600000US50628,49.5796693358903
"50528","50528",8600000US50528,64.0212291457704
"46356","46356",8600000US46356,16.2184646494843
"16050","16050",8600000US16050,4.25363488262289
"11777","11777",8600000US11777,2.37623610706195
"16054","16054",8600000US16054,13.1374631142242
"12507","12507",8600000US12507,5.7821532247355
"16732","16732",8600000US16732,10.1896261588792
"12513","12513",8600000US12513,4.5887590426051
"12514","12514",8600000US12514,11.2212406899284
"19405","19405",8600000US19405,1.86746140330191
"39078","39078",8600000US39078,14.4474778374562
