"GEOID","year","essnWrkE","wrkPopE","essnWrkP"
"30111",2018,37387,80736,46.31
"31001",2018,6775,15946,42.49
"31003",2018,1513,3232,46.81
"31005",2018,72,196,36.73
"31007",2018,120,405,29.63
"31009",2018,126,264,47.73
"31011",2018,1235,2862,43.15
"31013",2018,2672,5332,50.11
"31015",2018,411,1002,41.02
"31017",2018,720,1517,47.46
"31019",2018,10925,27694,39.45
"31021",2018,1296,3028,42.8
"31023",2018,1800,4187,42.99
"31025",2018,5296,13225,40.05
"31027",2018,1872,4538,41.25
"31029",2018,833,2018,41.28
"31031",2018,1293,3173,40.75
"31033",2018,2152,5354,40.19
"31035",2018,1565,3023,51.77
"31037",2018,2161,5337,40.49
"31039",2018,2061,4687,43.97
"31041",2018,2662,5517,48.25
"31043",2018,4122,10275,40.12
"31045",2018,1851,4587,40.35
"31047",2018,5065,12194,41.54
"31049",2018,383,928,41.27
"31051",2018,1378,2941,46.85
"31053",2018,7902,18723,42.2
"31055",2018,103192,288884,35.72
"31057",2018,436,939,46.43
"31059",2018,1256,2811,44.68
"31061",2018,617,1498,41.19
"31063",2018,547,1254,43.62
"31065",2018,1029,2384,43.16
"31067",2018,5185,11016,47.07
"31069",2018,356,865,41.16
"31071",2018,438,1018,43.03
"31073",2018,452,1101,41.05
"31075",2018,158,359,44.01
"31077",2018,521,1190,43.78
"31079",2018,12908,31413,41.09
"31081",2018,2016,4880,41.31
"31083",2018,772,1646,46.9
"31085",2018,216,494,43.72
"31087",2018,615,1315,46.77
"31089",2018,2451,5655,43.34
"31091",2018,141,282,50
"31093",2018,1303,3331,39.12
"31095",2018,1438,3558,40.42
"31097",2018,969,2117,45.77
"31099",2018,1492,3420,43.63
"31101",2018,1805,4142,43.58
"31103",2018,139,457,30.42
"31105",2018,764,1734,44.06
"31107",2018,1921,4249,45.21
"31109",2018,59495,169556,35.09
"31111",2018,8875,17242,51.47
"31113",2018,231,451,51.22
"31115",2018,105,305,34.43
"31117",2018,83,222,37.39
"31119",2018,7808,18521,42.16
"31121",2018,1756,4091,42.92
"31123",2018,1222,2382,51.3
"31125",2018,846,1760,48.07
"31127",2018,1409,3401,41.43
"31129",2018,980,2224,44.06
"31131",2018,3391,8223,41.24
"31133",2018,540,1213,44.52
"31135",2018,611,1497,40.81
"31137",2018,2095,4788,43.76
"31139",2018,1693,3787,44.71
"31141",2018,6471,17724,36.51
"31143",2018,1136,2630,43.19
"31145",2018,2554,5727,44.6
"31147",2018,1930,4010,48.13
"31149",2018,340,752,45.21
"31151",2018,3484,7085,49.17
"31153",2018,33074,93923,35.21
"31155",2018,4928,10935,45.07
"31157",2018,8094,17505,46.24
"31159",2018,3667,8947,40.99
"31161",2018,1117,2614,42.73
"31163",2018,673,1536,43.82
"31165",2018,220,658,33.43
"31167",2018,1475,3191,46.22
"31169",2018,1155,2607,44.3
"31171",2018,147,356,41.29
"31173",2018,1079,2635,40.95
"31175",2018,861,2214,38.89
"31177",2018,3777,10380,36.39
"31179",2018,2139,5464,39.15
"31181",2018,753,1734,43.43
"31183",2018,242,461,52.49
"31185",2018,2788,6888,40.48
"32001",2018,4479,9320,48.06
"32003",2018,441848,1003320,44.04
"32005",2018,8422,20933,40.23
"32007",2018,13033,26171,49.8
"32009",2018,159,388,40.98
"32011",2018,402,961,41.83
"32013",2018,4176,8539,48.91
"32015",2018,1479,2597,56.95
"32017",2018,806,1782,45.23
"32019",2018,10009,21969,45.56
"32021",2018,782,1732,45.15
"32023",2018,7362,14762,49.87
"32027",2018,951,2022,47.03
"32029",2018,619,1664,37.2
"32031",2018,91131,225689,40.38
"32033",2018,1912,3656,52.3
"32510",2018,10529,25098,41.95
"33001",2018,12175,30946,39.34
"33003",2018,10162,23636,42.99
"33005",2018,15194,40161,37.83
"33007",2018,6695,14544,46.03
"33009",2018,19575,46707,41.91
"33011",2018,77302,224741,34.4
"33013",2018,30094,78874,38.15
"33015",2018,57656,173214,33.29
"33017",2018,25627,69879,36.67
"33019",2018,8072,21315,37.87
"34001",2018,57514,127434,45.13
"34003",2018,143395,476034,30.12
"34005",2018,77106,222818,34.6
"34007",2018,96396,247509,38.95
"34009",2018,17850,41593,42.92
"34011",2018,32401,62928,51.49
"34013",2018,151031,373790,40.41
"34015",2018,56051,147707,37.95
"34017",2018,128214,352378,36.39
"34019",2018,18826,66375,28.36
"34021",2018,61645,180710,34.11
"34023",2018,133953,405537,33.03
"34025",2018,107262,315831,33.96
"34027",2018,70825,261479,27.09
"34029",2018,99881,256360,38.96
"34031",2018,97882,238879,40.98
"34033",2018,12732,29352,43.38
"34035",2018,46526,173381,26.83
"34037",2018,27531,75439,36.49
"34039",2018,108375,279881,38.72
"34041",2018,20841,55187,37.76
"35001",2018,124448,315193,39.48
"35003",2018,282,842,33.49
"35005",2018,13175,26629,49.48
"35006",2018,4633,9537,48.58
"35007",2018,2292,4737,48.39
"35009",2018,10153,20673,49.11
"35011",2018,313,748,41.84
"35013",2018,40143,88450,45.38
"35015",2018,12478,26013,47.97
"35017",2018,5339,10473,50.98
"35019",2018,486,1311,37.07
"35021",2018,67,154,43.51
"35023",2018,837,1541,54.32
"35025",2018,15052,28674,52.49
"35027",2018,2800,6979,40.12
"35028",2018,1836,9516,19.29
"35029",2018,4032,7658,52.65
"35031",2018,11098,23614,47
"35033",2018,821,1399,58.68
"35035",2018,11951,23841,50.13
"35037",2018,1319,2846,46.35
"35039",2018,NA,NA,NA
"35041",2018,3666,7957,46.07
"35043",2018,23335,60468,38.59
"35045",2018,23882,50732,47.07
"35047",2018,4720,9714,48.59
"35049",2018,26777,70648,37.9
"35051",2018,1603,3619,44.29
"35053",2018,2223,5579,39.85
"35055",2018,6292,13666,46.04
"35057",2018,2696,5712,47.2
"35059",2018,883,1588,55.6
"35061",2018,14469,29040,49.82
"36001",2018,53995,159756,33.8
"36003",2018,8876,20029,44.32
"36005",2018,309847,595657,52.02
"36007",2018,35264,87190,40.45
"36009",2018,14572,33610,43.36
"36011",2018,15832,36489,43.39
"36013",2018,23590,56021,42.11
"36015",2018,16564,37261,44.45
"36017",2018,9183,21902,41.93
"36019",2018,16290,36060,45.17
"36021",2018,13041,29545,44.14
"36023",2018,9574,23525,40.7
"36025",2018,8691,20204,43.02
"36027",2018,56607,144058,39.29
"36029",2018,170699,449109,38.01
"36031",2018,7885,17294,45.59
"36033",2018,10586,20209,52.38
"36035",2018,11456,24360,47.03
"36037",2018,12560,29897,42.01
"36039",2018,9134,20292,45.01
"36041",2018,1075,1946,55.24
"36043",2018,12932,28627,45.17
"36045",2018,21065,44760,47.06
"36047",2018,473140,1217624,38.86
"36049",2018,5999,11711,51.23
"36051",2018,11876,28822,41.2
"36053",2018,13747,33712,40.78
"36055",2018,131562,367045,35.84
"36057",2018,9730,21536,45.18
"36059",2018,236534,684098,34.58
"36061",2018,205829,897040,22.95
"36063",2018,39354,100682,39.09
"36065",2018,43923,102319,42.93
"36067",2018,82510,220979,37.34
"36069",2018,20465,54358,37.65
"36071",2018,71962,174834,41.16
"36073",2018,8500,18161,46.8
"36075",2018,24344,53360,45.62
"36077",2018,12020,28171,42.67
"36079",2018,18773,51066,36.76
"36081",2018,498208,1131527,44.03
"36083",2018,30203,81001,37.29
"36085",2018,88870,211293,42.06
"36087",2018,55828,148410,37.62
"36089",2018,20595,44275,46.52
"36091",2018,39494,118824,33.24
"36093",2018,28171,73563,38.3
"36095",2018,6223,14488,42.95
"36097",2018,3797,8397,45.22
"36099",2018,6470,15571,41.55
"36101",2018,19021,42997,44.24
"36103",2018,284274,744693,38.17
"36105",2018,15994,32846,48.69
"36107",2018,9391,23065,40.72
"36109",2018,15397,50250,30.64
"36111",2018,34559,86733,39.85
"36113",2018,13615,31937,42.63
"36115",2018,12946,28537,45.37
"36117",2018,17364,43779,39.66
"36119",2018,171368,479775,35.72
"36121",2018,8724,18562,47
"36123",2018,4883,11181,43.67
"37001",2018,30310,75612,40.09
"37003",2018,6745,16264,41.47
"37005",2018,2166,4555,47.55
"37007",2018,5198,10354,50.2
"37009",2018,6011,12440,48.32
"37011",2018,3634,6718,54.09
"37013",2018,8831,18867,46.81
"37015",2018,3455,7496,46.09
"37017",2018,6352,12805,49.61
"37019",2018,22891,50793,45.07
"37021",2018,52239,124844,41.84
"37023",2018,17558,38284,45.86
"37025",2018,38017,99553,38.19
"37027",2018,15660,36275,43.17
"37029",2018,1952,4473,43.64
"37031",2018,13807,30598,45.12
"37033",2018,4394,9549,46.02
"37035",2018,27183,73002,37.24
"37037",2018,12274,31532,38.93
"37039",2018,4588,10300,44.54
"37041",2018,2664,5351,49.79
"37043",2018,2188,4391,49.83
"37045",2018,17134,39701,43.16
"37047",2018,10377,19740,52.57
"37049",2018,17711,40506,43.72
"37051",2018,53391,125926,42.4
"37053",2018,5025,12025,41.79
"37055",2018,7362,18054,40.78
"37057",2018,30414,74174,41
"37059",2018,7553,19284,39.17
"37061",2018,12302,24447,50.32
"37063",2018,59732,158434,37.7
"37065",2018,9838,21773,45.18
"37067",2018,66503,169738,39.18
"37069",2018,12744,29810,42.75
"37071",2018,39626,98902,40.07
"37073",2018,2370,5190,45.66
"37075",2018,1579,3180,49.65
"37077",2018,11369,26285,43.25
"37079",2018,4378,8077,54.2
"37081",2018,91926,250123,36.75
"37083",2018,9545,19437,49.11
"37085",2018,21722,50735,42.81
"37087",2018,12352,26560,46.51
"37089",2018,21225,51829,40.95
"37091",2018,4505,9283,48.53
"37093",2018,8279,18961,43.66
"37095",2018,1167,1984,58.82
"37097",2018,31521,83378,37.8
"37099",2018,8608,18614,46.24
"37101",2018,36354,89484,40.63
"37103",2018,1947,3891,50.04
"37105",2018,10928,26541,41.17
"37107",2018,11035,23378,47.2
"37109",2018,14499,38100,38.06
"37111",2018,8939,18674,47.87
"37113",2018,6626,13955,47.48
"37115",2018,4966,9511,52.21
"37117",2018,4391,9257,47.43
"37119",2018,184668,554107,33.33
"37121",2018,2867,6254,45.84
"37123",2018,4912,10551,46.55
"37125",2018,17377,39935,43.51
"37127",2018,18285,43343,42.19
"37129",2018,42036,109010,38.56
"37131",2018,3484,7233,48.17
"37133",2018,27802,63221,43.98
"37135",2018,22792,73172,31.15
"37137",2018,2293,4806,47.71
"37139",2018,7382,16289,45.32
"37141",2018,11559,25316,45.66
"37143",2018,2449,5305,46.16
"37145",2018,8236,18065,45.59
"37147",2018,34185,83183,41.1
"37149",2018,3902,8617,45.28
"37151",2018,26666,65738,40.56
"37153",2018,7712,17389,44.35
"37155",2018,23711,47923,49.48
"37157",2018,17942,39463,45.47
"37159",2018,27788,61491,45.19
"37161",2018,11605,26422,43.92
"37163",2018,13000,26584,48.9
"37165",2018,5169,12081,42.79
"37167",2018,13558,28295,47.92
"37169",2018,9529,20742,45.94
"37171",2018,14056,30687,45.8
"37173",2018,3201,5693,56.23
"37175",2018,6094,13511,45.1
"37177",2018,730,1560,46.79
"37179",2018,39379,109997,35.8
"37181",2018,8759,18594,47.11
"37183",2018,162088,551929,29.37
"37185",2018,3469,7288,47.6
"37187",2018,2195,4454,49.28
"37189",2018,9340,24966,37.41
"37191",2018,24101,52418,45.98
"37193",2018,13523,29252,46.23
"37195",2018,14965,35051,42.69
"37197",2018,6936,15731,44.09
"37199",2018,3312,7159,46.26
"38001",2018,597,1219,48.97
"38003",2018,2603,5830,44.65
"38005",2018,1029,2372,43.38
"38007",2018,209,500,41.8
"38009",2018,1350,3288,41.06
"38011",2018,802,1725,46.49
"38013",2018,515,1052,48.95
"38015",2018,21226,51500,41.22
"38017",2018,39816,101585,39.19
"38019",2018,772,1921,40.19
"38021",2018,1031,2606,39.56
"38023",2018,483,1175,41.11
"38025",2018,905,2100,43.1
"38027",2018,452,1196,37.79
"38029",2018,573,1508,38
"38031",2018,705,1793,39.32
"38033",2018,481,1019,47.2
"38035",2018,16278,38410,42.38
"38037",2018,384,1132,33.92
"38039",2018,475,1182,40.19
"38041",2018,413,1149,35.94
"38043",2018,567,1268,44.72
"38045",2018,848,2053,41.31
"38047",2018,440,993,44.31
"38049",2018,1322,2923,45.23
"38051",2018,682,1391,49.03
"38053",2018,2970,6393,46.46
"38055",2018,2028,4545,44.62
"38057",2018,2247,4397,51.1
"38059",2018,7526,17282,43.55
"38061",2018,1907,4726,40.35
"38063",2018,682,1486,45.9
"38065",2018,370,813,45.51
"38067",2018,1476,3450,42.78
"38069",2018,846,2050,41.27
"38071",2018,2730,6025,45.31
"38073",2018,1295,2782,46.55
"38075",2018,535,1214,44.07
"38077",2018,3489,8628,40.44
"38079",2018,2442,5214,46.84
"38081",2018,727,2151,33.8
"38083",2018,252,597,42.21
"38085",2018,591,1340,44.1
"38087",2018,111,336,33.04
"38089",2018,7467,16382,45.58
"38091",2018,368,991,37.13
"38093",2018,4868,10758,45.25
"38095",2018,351,1014,34.62
"38097",2018,1920,4056,47.34
"38099",2018,2696,5488,49.13
"38101",2018,16068,35738,44.96
"38103",2018,823,1941,42.4
"38105",2018,9091,18154,50.08
"39001",2018,4835,10105,47.85
"39003",2018,22201,48430,45.84
"39005",2018,10910,25271,43.17
"39007",2018,18036,39737,45.39
"39009",2018,11598,27470,42.22
"39011",2018,8485,23343,36.35
"39013",2018,14910,28992,51.43
"39015",2018,9254,19494,47.47
"39017",2018,69166,183136,37.77
"39019",2018,5989,12532,47.79
"39021",2018,7081,18365,38.56
"39023",2018,26402,60663,43.52
"39025",2018,37576,101146,37.15
"39027",2018,8109,19514,41.55
"39029",2018,20903,45728,45.71
"39031",2018,7449,15575,47.83
"39033",2018,7861,18793,41.83
"39035",2018,223390,591135,37.79
"39037",2018,10409,24771,42.02
"39039",2018,8027,18951,42.36
"39041",2018,27666,101375,27.29
"39043",2018,16344,36035,45.36
"39045",2018,28735,72028,39.89
"39047",2018,5720,12543,45.6
"39049",2018,236643,665824,35.54
"39051",2018,9260,20788,44.54
"39053",2018,5932,12096,49.04
"39055",2018,16921,47853,35.36
"39057",2018,27250,77851,35
"39059",2018,7961,16691,47.7
"39061",2018,149939,402685,37.23
"39063",2018,15118,38531,39.24
"39065",2018,5891,14325,41.12
"39067",2018,3555,6423,55.35
"39069",2018,6114,13278,46.05
"39071",2018,8155,17659,46.18
"39073",2018,6175,12581,49.08
"39075",2018,8870,20133,44.06
"39077",2018,13023,27219,47.85
"39079",2018,6921,13539,51.12
"39081",2018,13025,27203,47.88
"39083",2018,11620,28453,40.84
"39085",2018,41868,118286,35.4
"39087",2018,11375,24286,46.84
"39089",2018,33318,83490,39.91
"39091",2018,8595,21477,40.02
"39093",2018,56877,141361,40.24
"39095",2018,85453,200292,42.66
"39097",2018,8010,19346,41.4
"39099",2018,45791,104885,43.66
"39101",2018,11556,26402,43.77
"39103",2018,33457,93038,35.96
"39105",2018,4683,9046,51.77
"39107",2018,8516,20927,40.69
"39109",2018,19244,51077,37.68
"39111",2018,2696,5226,51.59
"39113",2018,95264,243624,39.1
"39115",2018,2747,5752,47.76
"39117",2018,7952,17483,45.48
"39119",2018,18764,38058,49.3
"39121",2018,2050,4171,49.15
"39123",2018,8680,19463,44.6
"39125",2018,3801,8631,44.04
"39127",2018,8224,15170,54.21
"39129",2018,11191,24995,44.77
"39131",2018,5384,10316,52.19
"39133",2018,32076,83366,38.48
"39135",2018,8947,19706,45.4
"39137",2018,7585,17499,43.35
"39139",2018,21452,50829,42.2
"39141",2018,14556,30398,47.88
"39143",2018,11788,28152,41.87
"39145",2018,13945,28093,49.64
"39147",2018,11571,26063,44.4
"39149",2018,9440,24780,38.1
"39151",2018,73381,178755,41.05
"39153",2018,96181,266743,36.06
"39155",2018,38743,87675,44.19
"39157",2018,20514,43937,46.69
"39159",2018,9877,27762,35.58
"39161",2018,5542,13624,40.68
"39163",2018,3070,5253,58.44
"39165",2018,35846,111724,32.08
"39167",2018,12312,27060,45.5
"39169",2018,22918,55599,41.22
"39171",2018,6929,17734,39.07
"39173",2018,26409,68820,38.37
"39175",2018,4637,10939,42.39
"40001",2018,3819,8089,47.21
"40003",2018,1133,2205,51.38
"40005",2018,2264,4702,48.15
"40007",2018,1066,2395,44.51
"40009",2018,4644,9113,50.96
"40011",2018,1667,3618,46.08
"40013",2018,8180,19332,42.31
"40015",2018,5504,11272,48.83
"40017",2018,25919,68679,37.74
"40019",2018,9583,20921,45.81
"40021",2018,9142,19115,47.83
"40023",2018,2618,5094,51.39
"40025",2018,420,999,42.04
"40027",2018,51968,140468,37
"40029",2018,1214,2186,55.54
"40031",2018,21360,48797,43.77
"40033",2018,976,2379,41.03
"40035",2018,2767,5708,48.48
"40037",2018,13129,30518,43.02
"40039",2018,6375,13892,45.89
"40041",2018,7477,15339,48.75
"40043",2018,982,2125,46.21
"40045",2018,879,1790,49.11
"40047",2018,14114,28012,50.39
"40049",2018,5106,10798,47.29
"40051",2018,10971,24655,44.5
"40053",2018,937,2048,45.75
"40055",2018,963,1993,48.32
"40057",2018,601,1237,48.59
"40059",2018,829,1742,47.59
"40061",2018,2320,4612,50.3
"40063",2018,2126,4164,51.06
"40065",2018,5203,10559,49.28
"40067",2018,1210,2272,53.26
"40069",2018,1760,4097,42.96
"40071",2018,8418,18912,44.51
"40073",2018,3197,7205,44.37
"40075",2018,1985,3969,50.01
"40077",2018,2063,3880,53.17
"40079",2018,9594,19091,50.25
"40081",2018,6347,14330,44.29
"40083",2018,9840,21580,45.6
"40085",2018,1845,4103,44.97
"40087",2018,8241,17918,45.99
"40089",2018,6204,12437,49.88
"40091",2018,3283,6895,47.61
"40093",2018,1455,3390,42.92
"40095",2018,2836,6534,43.4
"40097",2018,7416,17234,43.03
"40099",2018,2859,5992,47.71
"40101",2018,11982,26897,44.55
"40103",2018,1895,5133,36.92
"40105",2018,2015,4347,46.35
"40107",2018,2050,3866,53.03
"40109",2018,151358,370683,40.83
"40111",2018,7036,15107,46.57
"40113",2018,8344,18960,44.01
"40115",2018,6029,12799,47.11
"40117",2018,2902,6587,44.06
"40119",2018,14131,36741,38.46
"40121",2018,8700,17700,49.15
"40123",2018,7262,17251,42.1
"40125",2018,12688,29887,42.45
"40127",2018,2162,4196,51.53
"40129",2018,694,1558,44.54
"40131",2018,17035,43485,39.17
"40133",2018,4602,9418,48.86
"40135",2018,7448,15472,48.14
"40137",2018,8313,18265,45.51
"40139",2018,4899,11079,44.22
"40141",2018,1545,3124,49.46
"40143",2018,116177,312623,37.16
"40145",2018,14201,36367,39.05
"40147",2018,8814,22712,38.81
"40149",2018,2479,4995,49.63
"40151",2018,2194,4432,49.5
"40153",2018,4603,9249,49.77
"41001",2018,2766,5998,46.12
"41003",2018,14862,43093,34.49
"41005",2018,73905,202784,36.45
"41007",2018,8161,17307,47.15
"41009",2018,9419,21783,43.24
"41011",2018,12075,24890,48.51
"41013",2018,4347,8797,49.41
"41015",2018,3750,7503,49.98
"41017",2018,35478,88057,40.29
"41019",2018,18966,41847,45.32
"41021",2018,359,734,48.91
"41023",2018,1194,3002,39.77
"41025",2018,1262,2898,43.55
"41027",2018,6053,11557,52.38
"41029",2018,42555,93750,45.39
"41031",2018,4077,8558,47.64
"41033",2018,15099,31292,48.25
"41035",2018,11835,25596,46.24
"41037",2018,1434,3077,46.6
"41039",2018,68819,170022,40.48
"41041",2018,8996,19254,46.72
"41043",2018,22652,52322,43.29
"41045",2018,5464,10814,50.53
"41047",2018,67580,150509,44.9
"41049",2018,2618,4791,54.64
"41051",2018,152011,430606,35.3
"41053",2018,15174,35904,42.26
"41055",2018,358,719,49.79
"41057",2018,5144,10361,49.65
"41059",2018,16361,32139,50.91
"41061",2018,5353,11322,47.28
"41063",2018,1341,3025,44.33
"41065",2018,5628,11539,48.77
"41067",2018,95713,301195,31.78
"41069",2018,258,490,52.65
"41071",2018,19212,47108,40.78
"42001",2018,22471,50247,44.72
"42003",2018,225395,625294,36.05
"42005",2018,14190,29632,47.89
"42007",2018,34009,81095,41.94
"42009",2018,11261,22017,51.15
"42011",2018,82351,203128,40.54
"42013",2018,25244,56627,44.58
"42015",2018,13472,26708,50.44
"42017",2018,111473,330564,33.72
"42019",2018,36010,93394,38.56
"42021",2018,27667,57311,48.28
"42023",2018,946,2152,43.96
"42025",2018,13779,29356,46.94
"42027",2018,27411,76741,35.72
"42029",2018,81659,270154,30.23
"42031",2018,9307,17636,52.77
"42033",2018,17591,33904,51.88
"42035",2018,8784,17867,49.16
"42037",2018,13749,30132,45.63
"42039",2018,16791,38481,43.63
"42041",2018,46194,125972,36.67
"42043",2018,54749,137092,39.94
"42045",2018,103044,276888,37.22
"42047",2018,6474,15225,42.52
"42049",2018,53444,126884,42.12
"42051",2018,27550,55046,50.05
"42053",2018,497,866,57.39
"42055",2018,33139,73248,45.24
"42057",2018,3319,6617,50.16
"42059",2018,7554,14652,51.56
"42061",2018,8944,18486,48.38
"42063",2018,18137,37489,48.38
"42065",2018,10007,19889,50.31
"42067",2018,5458,11171,48.86
"42069",2018,41283,98366,41.97
"42071",2018,113850,270060,42.16
"42073",2018,17306,39489,43.82
"42075",2018,30652,67157,45.64
"42077",2018,72209,176888,40.82
"42079",2018,66082,150246,43.98
"42081",2018,24620,53722,45.83
"42083",2018,8870,18267,48.56
"42085",2018,23394,49595,47.17
"42087",2018,10943,21081,51.91
"42089",2018,34291,78487,43.69
"42091",2018,132444,431585,30.69
"42093",2018,4470,8761,51.02
"42095",2018,59818,148960,40.16
"42097",2018,21156,41723,50.71
"42099",2018,10744,22786,47.15
"42101",2018,298262,688298,43.33
"42103",2018,10934,24860,43.98
"42105",2018,3209,6631,48.39
"42107",2018,29854,62675,47.63
"42109",2018,9360,20196,46.35
"42111",2018,15876,32603,48.69
"42113",2018,1466,2698,54.34
"42115",2018,8948,18265,48.99
"42117",2018,8497,18091,46.97
"42119",2018,8368,18296,45.74
"42121",2018,10726,22786,47.07
"42123",2018,8461,18202,46.48
"42125",2018,41575,99783,41.67
"42127",2018,10390,21197,49.02
"42129",2018,69441,172824,40.18
"42131",2018,6164,12971,47.52
"42133",2018,91595,222484,41.17
"44001",2018,9360,25195,37.15
"44003",2018,32964,86754,38
"44005",2018,15371,41378,37.15
"44007",2018,123937,310070,39.97
"44009",2018,24058,64575,37.26
"45001",2018,4079,9748,41.84
"45003",2018,27987,71542,39.12
"45005",2018,1441,2796,51.54
"45007",2018,35627,88386,40.31
"45009",2018,2108,5433,38.8
"45011",2018,3611,8235,43.85
"45013",2018,31669,74418,42.56
"45015",2018,40078,96452,41.55
"45017",2018,2733,6388,42.78
"45019",2018,75578,200094,37.77
"45021",2018,9047,22272,40.62
"45023",2018,5462,13094,41.71
"45025",2018,7938,18961,41.86
"45027",2018,5671,11726,48.36
"45029",2018,8527,15620,54.59
"45031",2018,10904,26540,41.09
"45033",2018,5110,11306,45.2
"45035",2018,27458,73015,37.61
"45037",2018,4859,10489,46.32
"45039",2018,3922,8626,45.47
"45041",2018,26245,60509,43.37
"45043",2018,10712,24850,43.11
"45045",2018,84715,240453,35.23
"45047",2018,12501,30079,41.56
"45049",2018,3706,7552,49.07
"45051",2018,63697,142291,44.77
"45053",2018,6654,12182,54.62
"45055",2018,11824,27280,43.34
"45057",2018,14513,38181,38.01
"45059",2018,11834,27963,42.32
"45061",2018,2391,5850,40.87
"45063",2018,54522,138852,39.27
"45065",2018,1271,2633,48.27
"45067",2018,5758,11497,50.08
"45069",2018,4351,9616,45.25
"45071",2018,7200,16459,43.75
"45073",2018,12316,31132,39.56
"45075",2018,14840,34965,42.44
"45077",2018,20718,54520,38
"45079",2018,74480,194982,38.2
"45081",2018,4089,8745,46.76
"45083",2018,54763,138787,39.46
"45085",2018,17100,42568,40.17
"45087",2018,5307,11637,45.6
"45089",2018,5599,11712,47.81
"45091",2018,43076,126871,33.95
"46003",2018,617,1442,42.79
"46005",2018,3557,9298,38.26
"46007",2018,570,1224,46.57
"46009",2018,1296,2911,44.52
"46011",2018,6878,19359,35.53
"46013",2018,8391,20784,40.37
"46015",2018,1216,2752,44.19
"46017",2018,339,658,51.52
"46019",2018,2299,4935,46.59
"46021",2018,232,727,31.91
"46023",2018,1714,3894,44.02
"46025",2018,732,1786,40.99
"46027",2018,2930,7645,38.33
"46029",2018,5951,15309,38.87
"46031",2018,486,1282,37.91
"46033",2018,1682,3928,42.82
"46035",2018,4550,10568,43.05
"46037",2018,1138,2654,42.88
"46039",2018,891,2284,39.01
"46041",2018,835,2036,41.01
"46043",2018,640,1444,44.32
"46045",2018,882,1933,45.63
"46047",2018,1871,3197,58.52
"46049",2018,518,1090,47.52
"46051",2018,1794,3716,48.28
"46053",2018,971,2032,47.79
"46055",2018,393,934,42.08
"46057",2018,1251,2855,43.82
"46059",2018,738,1767,41.77
"46061",2018,640,1629,39.29
"46063",2018,278,685,40.58
"46065",2018,2992,9323,32.09
"46067",2018,1701,3669,46.36
"46069",2018,247,668,36.98
"46071",2018,357,1023,34.9
"46073",2018,396,973,40.7
"46075",2018,175,410,42.68
"46077",2018,1083,2670,40.56
"46079",2018,2476,6737,36.75
"46081",2018,6031,13595,44.36
"46083",2018,10307,29972,34.39
"46085",2018,719,1759,40.88
"46087",2018,1263,2909,43.42
"46089",2018,412,1032,39.92
"46091",2018,994,2488,39.95
"46093",2018,6247,14081,44.36
"46095",2018,255,573,44.5
"46097",2018,425,1114,38.15
"46099",2018,41433,104419,39.68
"46101",2018,1383,3263,42.38
"46102",2018,1806,3469,52.06
"46103",2018,23529,54687,43.02
"46105",2018,613,1577,38.87
"46107",2018,511,1128,45.3
"46109",2018,2179,4718,46.18
"46111",2018,530,1283,41.31
"46115",2018,1533,3247,47.21
"46117",2018,807,1702,47.41
"46119",2018,278,681,40.82
"46121",2018,1211,2576,47.01
"46123",2018,1228,2783,44.13
"46125",2018,1998,4243,47.09
"46127",2018,3002,8074,37.18
"46129",2018,1295,2753,47.04
"46135",2018,4606,11387,40.45
"46137",2018,350,1029,34.01
"47001",2018,13778,32986,41.77
"47003",2018,9236,21679,42.6
"47005",2018,2516,5627,44.71
"47007",2018,3019,5739,52.6
"47009",2018,24472,59749,40.96
"47011",2018,20132,47838,42.08
"47013",2018,7262,15286,47.51
"47015",2018,2501,6286,39.79
"47017",2018,4763,10892,43.73
"47019",2018,10781,23008,46.86
"47021",2018,8689,19619,44.29
"47023",2018,2823,6840,41.27
"47025",2018,5815,11877,48.96
"47027",2018,1535,2717,56.5
"47029",2018,7138,13973,51.08
"47031",2018,8858,23796,37.22
"47033",2018,2988,6085,49.1
"47035",2018,10283,21382,48.09
"47037",2018,137854,373294,36.93
"47039",2018,2208,4486,49.22
"47041",2018,3044,7931,38.38
"47043",2018,9470,22818,41.5
"47045",2018,6316,15976,39.53
"47047",2018,7334,17629,41.6
"47049",2018,3581,6640,53.93
"47051",2018,7422,18194,40.79
"47053",2018,8113,19867,40.84
"47055",2018,5070,12294,41.24
"47057",2018,4564,9651,47.29
"47059",2018,12073,28254,42.73
"47061",2018,2282,4756,47.98
"47063",2018,10708,26125,40.99
"47065",2018,63959,169798,37.67
"47067",2018,1220,2295,53.16
"47069",2018,3482,8021,43.41
"47071",2018,4688,9760,48.03
"47073",2018,10220,22014,46.43
"47075",2018,3513,7648,45.93
"47077",2018,5295,11310,46.82
"47079",2018,5526,12437,44.43
"47081",2018,5064,9771,51.83
"47083",2018,1284,2990,42.94
"47085",2018,2914,7140,40.81
"47087",2018,2137,4335,49.3
"47089",2018,10117,22913,44.15
"47091",2018,2846,5810,48.98
"47093",2018,85059,226894,37.49
"47095",2018,956,1991,48.02
"47097",2018,4314,9376,46.01
"47099",2018,7976,16131,49.45
"47101",2018,2053,4941,41.55
"47103",2018,5877,14678,40.04
"47105",2018,8980,20653,43.48
"47107",2018,9060,21141,42.86
"47109",2018,4167,9278,44.91
"47111",2018,4934,10215,48.3
"47113",2018,18337,43519,42.14
