originGEOID,minDisBup
57661,25.64069213
57701,0.32922854
57702,1.818956306
57703,3.031615338
57706,8.08378663
57714,13.23437163
57716,20.4373207
57717,25.51093256
57718,4.807843512
57719,7.835979651
57720,
57722,20.86641118
57724,
57725,16.87230851
57730,22.8296541
57732,12.74147306
57735,19.33946755
57738,21.29866901
57741,0.225226378
57744,14.97194314
57745,15.12823049
57747,0.886994015
57748,43.49984006
57750,32.89820058
57751,9.212579443
57752,28.08453034
57754,15.95443087
57755,
57756,15.04719543
57758,
57759,13.91730276
57760,24.23337825
57761,19.59768512
57762,20.13924424
57763,21.67069705
57764,15.69356463
57766,11.28326905
57767,30.230586
57769,6.266723212
57770,1.455416201
57772,22.97350722
57773,12.94759011
57775,
57776,
57779,16.28118843
57780,41.29101812
57782,16.51303825
57783,19.82141793
57785,1.723262469
57787,43.65889943
57788,14.3294305
57790,47.93442809
57791,38.36052473
57792,
57793,8.243047067
57794,11.56882472
57799,20.6833678
58001,24.33719383
58002,23.91466915
58004,18.93524481
58005,12.06990676
58006,21.64101027
58007,27.96896732
58008,33.47065231
58009,35.81896584
58011,29.5925878
58012,13.74346094
58013,33.15931897
58015,13.77219017
58016,40.22093306
58017,47.3525959
58018,22.62421406
58021,8.129949463
58027,34.30640702
58029,28.21458688
58030,30.3542831
58031,36.0708907
58032,42.75773348
58033,49.01238306
58035,36.06150845
58036,18.32201857
58038,24.99984439
58040,
58041,28.54660608
58042,7.149435966
58043,34.11145731
58045,32.62906777
58046,49.20453349
58047,2.472165983
58048,27.0353326
58049,39.07566218
58051,10.38308631
58052,18.80434977
58053,29.69824634
58054,43.19451091
58056,44.65280889
58057,28.84599121
58058,35.86526198
58059,7.348275328
58060,43.3433349
58061,34.6694368
58062,43.74545536
58063,42.16033408
58064,37.30890316
58065,45.88053576
58067,36.09153158
58068,29.1441131
58069,
58071,36.0598279
58072,35.1391197
58075,25.26580724
58076,24.00163471
58077,16.56095303
58078,1.182118934
58079,20.48602563
58081,35.69695806
58102,0.706087125
58103,0.715316227
58104,0.982223506
58105,1.155791072
58201,0.878641257
58202,0.962534657
58203,1.326801029
58204,14.46466887
58205,14.6258541
58210,30.80446293
58212,45.2932762
58214,19.63778482
58216,9.592613069
58218,19.29746153
58219,24.40645092
58220,2.086908928
58222,12.94307518
58223,25.41893632
58224,29.17629826
58225,15.20437699
58227,22.24571708
58228,13.00541568
58229,32.58297657
58230,44.10587465
58231,22.78485146
58233,13.78372249
58235,22.40705944
58237,0.394429919
58238,9.276861202
58239,35.0958003
58240,25.20658658
58241,7.051851504
58243,12.81312695
58244,20.620918
58249,21.8909183
58250,26.72966978
58251,26.30744153
58254,41.1305096
58256,12.99660176
58257,28.76847489
58258,14.26935359
58259,40.75077416
58260,21.29001438
58261,10.74763168
58262,13.80114654
58265,12.51582176
58266,34.39895413
58267,25.76664892
58269,19.52892364
58270,15.23616239
58271,19.75073471
58272,37.67058519
58273,14.38691132
58274,31.27956992
58275,13.76533847
58276,13.60456944
58277,40.77976997
58278,7.256196844
58281,31.35563165
58282,0.441903784
58301,11.08788315
58311,30.21827528
58316,0.939989101
58317,11.95257685
58318,29.53964912
58321,34.39347047
58323,28.4757616
58324,0.52503063
58325,15.6936669
58327,19.91099313
58329,13.11329114
58330,34.51437999
58331,11.43771337
58332,35.84556284
58335,1.009094574
58338,26.33839983
58339,8.729280379
58341,42.24316158
58343,24.78766851
58344,30.41024125
58345,37.39874158
58346,17.72411424
58348,24.57072821
58351,15.38911884
58352,20.83802995
58353,11.6091726
58355,30.73597852
58356,15.62655543
58357,8.569147186
58361,33.78550657
58362,17.13040917
58363,10.54875361
58365,15.8353937
58366,0.783102714
58367,0.242088278
58368,24.25385548
58369,6.521923019
58370,5.823622511
58372,28.6576731
58374,9.470457373
58377,15.71625413
58379,9.180264601
58380,25.55947915
58381,14.51527305
58382,22.09473879
58384,19.6043927
58385,14.34596017
58386,22.37457585
58401,2.26837269
58402,2.920288761
58405,2.866806652
58413,
58415,37.8227472
58416,36.66367417
58418,25.13997358
58420,12.59289702
58421,0.862081706
58422,16.46223695
58423,32.898943
58424,16.88651222
58425,46.75575532
58426,23.60404959
58428,47.2199835
58429,35.16185404
58430,29.51669896
58431,28.86049121
58433,36.63816982
58436,39.31152509
58438,26.8685268
58439,36.97076835
58440,45.1057638
58441,47.66458352
58442,27.73172944
58443,22.59646161
58444,35.49305619
58445,16.67123757
58448,38.391422
58451,38.01792064
58452,41.95013635
58454,22.95036173
58455,20.50859543
58456,42.41646902
58458,42.0922366
58460,49.72095338
58461,31.10373508
58463,20.31602062
58464,27.08050867
58466,26.26465786
58467,27.27973581
58472,17.63800795
58474,48.78809028
58475,28.9360799
58476,18.60803079
58477,27.69368877
58478,35.69863227
58479,29.50121318
58480,24.26775663
58481,15.54409005
58482,39.36609403
58483,34.47983594
58484,31.14048856
58486,13.06472817
58487,41.10539963
58488,43.31174081
58490,48.13550206
58492,23.23236449
58494,32.26930222
58495,
58496,22.10794856
58497,12.17551383
58501,0.307115991
58503,1.353401769
58504,1.484052858
58505,0.285495156
58520,15.82665827
58521,12.51399778
58523,0.236160681
58524,34.66907593
58528,19.4855826
58529,33.86264432
58530,28.71978128
58531,15.08052818
58532,29.60052778
58533,27.63919531
58535,30.83563282
58538,1.365413593
58540,28.56677038
58541,13.64034149
58542,28.97090886
58544,29.04760338
58545,8.98986863
58549,42.62594503
58552,21.0633034
58554,5.40888169
58558,8.829520413
58559,8.212201865
58560,23.63176235
58561,
58562,31.34877826
58563,19.77517289
58564,36.67213356
58565,22.44135353
58566,15.93385908
58568,17.85746764
58569,29.41688808
58570,24.59625904
58571,18.73749726
58572,19.70329962
58573,21.61519711
58575,0.856014301
58576,13.57038042
58577,16.35153652
58579,22.79049955
58580,6.582951124
58581,40.00245403
58601,22.48920351
58620,
58621,35.75599599
58622,38.73773352
58623,
58625,19.65412888
58626,6.609182873
58627,25.37142726
58630,12.22232996
58631,0.470619949
58632,45.10915029
58634,26.58718406
58636,19.40422435
58638,12.42356067
58639,
58640,3.38558893
58641,17.54371201
58642,11.399568
58643,
58645,49.11602821
58646,34.38505307
58647,36.56985602
58649,
58650,34.05270314
58651,
58652,2.120728177
58653,
58654,46.72137759
58655,33.08454001
58656,6.732930138
58701,1.265443098
58702,0.245617121
58703,1.188776079
58704,10.37733145
58705,10.35365284
58707,1.090879129
58710,39.5186523
58711,45.30269342
58712,35.69728428
58713,35.65028066
58716,21.99967291
58718,20.97151596
58721,34.40240039
58722,6.126407467
58723,22.99077608
58725,22.63229264
58727,39.80599809
58730,39.13268972
58731,16.68137836
58733,11.86676705
58734,24.56758656
58735,25.15047811
58736,37.27278718
58737,41.86820522
58740,15.00684328
58741,19.96158704
58744,30.96908138
58746,29.67311787
58748,36.89863349
58750,24.30465254
58752,39.17486687
58755,21.21328516
58756,29.34957282
58757,19.61612286
58758,41.73940777
58759,25.13146226
58760,30.36854447
58761,36.04700154
58762,32.99464228
58763,2.208764721
58765,37.57386527
58768,11.57908548
58769,6.934978334
58770,15.53195743
58771,24.1689156
58772,47.45422058
58773,22.25425403
58775,28.66290564
58776,10.25139062
58778,18.01717012
58779,32.66096891
58781,13.87197802
58782,49.74596777
58783,44.71014791
58784,1.167813217
58785,6.42097894
58787,39.88054418
58788,35.19182665
58789,30.86353882
58790,19.50284156
58792,28.59788967
58793,44.03623762
58794,18.08224137
58795,20.04413264
58801,1.569425273
58830,22.12565352
58831,17.55939874
58833,42.10732385
58835,8.125335194
58838,26.07356231
58843,12.19101619
58844,45.12868397
58845,36.21444137
58847,18.54432484
58849,2.05985356
58852,10.70654073
58853,11.31289818
58854,1.517813416
58856,29.36479992
59001,45.8852395
59002,11.29229973
59003,19.97117198
59006,20.87651925
59007,33.85670532
59008,27.58288575
59010,23.35451999
59011,30.85557883
59012,21.27569281
59013,32.64881379
59014,36.59327388
59015,23.66392708
59016,16.40382203
59018,14.36721782
59019,33.92570235
59020,
59022,1.588730804
59024,26.17827093
59025,22.75645424
59026,24.33535916
59027,24.19159136
59028,46.65078347
59029,29.61426005
59030,30.93195376
59031,5.29314971
59032,30.08766442
59033,39.42969281
59034,0.223617505
59035,29.72685663
59036,1.02201981
59037,11.35615487
59038,36.5204196
59039,
59041,25.18196137
59043,1.189550714
59044,11.26949797
59046,41.24443685
59047,3.075430876
59050,20.27627604
59052,21.03801515
59053,26.0194209
59054,
59055,22.90287253
59057,14.93443044
59058,
59059,47.78310611
59061,39.32434496
59062,43.0802939
59063,18.63630815
59064,22.38347397
59065,26.21608433
59066,25.08810948
59067,35.31702586
59068,40.00744156
59069,46.75701352
59070,39.65942288
59071,
59072,41.41258436
59074,28.72004486
59075,22.19622892
59076,45.63471329
59077,
59078,16.72262208
59079,11.56468901
59081,
59082,15.25670651
59085,13.38030204
59086,24.70081308
59087,
59088,20.124445
59089,27.65845566
59101,0.575869214
59102,0.746842206
59105,1.674587038
59106,3.49387323
59201,0.937697619
59211,
59212,26.85466782
59213,16.51018085
59214,
59215,45.20773545
59217,39.02594083
59218,31.40753963
59219,38.50233928
59221,28.86725901
59222,44.43621265
59223,36.42089755
59225,17.73541286
59226,35.67537611
59230,46.52901511
59231,46.53184084
59240,
59241,35.07773802
59242,40.62926515
59243,36.66620818
59244,48.17911983
59247,42.34244283
59248,32.9381186
59250,
59252,
59253,44.75781226
59254,
59255,1.278316388
59256,
59257,47.71470747
59258,42.15124795
59259,30.41875323
59260,
59261,24.83802833
59262,30.36692595
59263,47.86292891
59270,39.58938324
59274,21.24476543
59275,
59276,
59301,0.291658981
59311,
59312,42.6389162
59313,
59314,
59315,24.96484249
59317,
59318,
59322,
59323,18.53698571
59324,
59326,24.53360875
59327,39.40668408
59330,0.792850506
59332,
59333,19.20299677
59336,42.06274764
59337,
59338,16.44637311
59339,25.19582551
59343,
59344,47.17228827
59347,25.35794963
59349,35.16069955
59351,44.49472298
59353,26.08853918
59354,
59401,0.627085465
59404,1.844844597
59405,0.152552997
59410,
59411,26.8158665
59412,17.77828447
59414,1.533605351
59416,15.63690011
59417,0.558167364
59418,25.28325141
59419,22.11460929
59420,28.66497135
59421,27.41090033
59422,27.04209539
59424,36.13203317
59425,1.021941174
59427,3.398727958
59430,29.5612693
59432,25.17852919
59433,22.88006794
59434,13.03755406
59436,32.73715553
59440,15.48059378
59441,22.19706953
59442,36.7128264
59443,23.80166831
59444,47.60413148
59446,48.00388214
59447,37.81524216
59448,21.77197668
59450,24.5901601
59451,20.4280547
59452,27.29923229
59453,18.1709656
59454,17.70965652
59456,22.79994574
59457,0.251885847
59460,36.35515141
59461,39.79882191
59462,21.48035603
59463,36.80864931
59464,13.62609455
59465,47.07583304
59466,27.70641739
59467,25.93111871
59468,21.91291113
59469,30.88721351
59471,32.32601692
59472,6.971689597
59474,23.61308847
59477,28.277322
59479,37.65985214
59480,13.5473584
59482,25.31982458
59483,20.28245585
59484,32.54704409
59485,12.3393412
59486,19.35451624
59487,14.88327043
59489,36.97248582
59501,0.998527119
59520,15.68002625
59521,4.70398917
59522,
59523,13.01549396
59524,26.20967718
59525,29.63268603
59526,11.15235577
59527,42.7280977
59528,33.28655443
59529,13.39247095
59530,46.09436155
59531,
59532,18.33513187
59535,25.83219001
59537,32.44915123
59538,2.748782582
59540,39.8523882
59542,17.24748571
59544,31.04283142
59545,
59546,48.12115726
59547,17.61111338
59601,0.38706494
59602,3.205920248
59631,22.11869617
59632,24.89381237
59633,12.45024153
59634,5.749909278
59635,5.492206708
59636,0.265598437
59638,13.5111532
59639,29.88229293
59640,7.9587347
59642,38.42516226
59643,30.90100787
59644,29.47634598
59645,48.81500867
59647,16.70273094
59648,27.9216957
59701,1.273022075
59703,1.448356764
59710,19.26690839
59711,0.514197916
59713,20.66575749
59714,0.356904734
59715,0.448407302
59716,2.405400527
59718,3.636948825
59720,25.73612464
59721,30.770393
59722,13.85662654
59724,33.63695136
59725,1.54858497
59727,14.74674823
59728,15.54786828
59729,21.36160865
59730,11.03036442
59731,25.18513338
59732,19.35326777
59733,27.85087324
59735,24.8456359
59736,37.88932232
59739,40.09063241
59740,20.71722882
59741,6.652906308
59743,22.31724173
59745,26.69601953
59746,23.47358422
59747,20.58280605
59748,6.666938682
59749,1.090878545
59750,4.808258546
59751,17.6075235
59752,18.39201502
59754,8.109529898
59755,15.65479313
59756,0.040563159
59758,39.56010754
59759,20.55722563
59760,22.52147423
59761,45.35307722
59762,23.44896482
59801,0.369762335
59802,0.07143492
59803,0.29301307
59804,2.079691187
59808,3.079177497
59820,23.38186795
59821,11.26012203
59823,17.96595428
59824,5.395144676
59825,14.12135587
59826,21.62120986
59827,25.11575123
59828,1.502254782
59829,20.45801737
59830,21.62810586
59831,10.04337936
59832,38.65078876
59833,11.64417487
59834,14.55502041
59837,31.49583842
59840,0.938281672
59841,5.11150781
59842,25.12607548
59843,37.62203053
59844,12.04706363
59845,17.24538578
59846,21.01760081
59847,4.901170404
59848,19.32864191
59851,4.2034748
59853,20.60279161
59854,42.09998307
59855,5.70082014
59856,8.869061743
59858,22.58719009
59859,1.415073695
59860,1.039635284
59863,4.032040923
59864,4.002755756
59865,1.730669454
59866,15.03437106
59867,27.04599922
59868,30.74523076
59870,14.77799302
59871,29.89921329
59872,21.32416578
59873,23.16406239
59874,32.07937536
59875,6.05346413
59901,0.802301782
59910,10.11905737
59911,2.913522529
59912,11.74648255
59913,20.04363573
59914,13.76635251
59915,13.27631421
59916,28.01770879
59917,6.00311523
59918,15.01674084
59919,17.53085124
59920,10.21656698
59922,7.986192569
59923,3.378050089
59925,20.7763084
59926,18.03518126
59927,27.14025229
59928,35.85076747
59929,16.26753409
59930,3.923613324
59931,12.31507513
59932,7.491862537
59933,23.48543269
59934,21.95815308
59935,17.39058855
59936,26.79913139
59937,12.81681197
60002,3.432746918
60004,0.340356688
60005,0.169658602
60007,0.143155929
60008,0.818413757
60010,0.314842596
60012,0.395881501
60013,2.889865542
60014,0.315926875
60015,1.590559113
60016,0.151911966
60018,0.530330789
60020,0.226180071
60021,1.376972482
60022,1.706657612
60025,1.13067003
60026,0.737838903
60029,1.499170184
60030,1.10433047
60031,0.945071763
60033,0.215136995
60034,7.220986127
60035,0.294003803
60040,1.045076892
60041,1.895718252
60042,4.293110865
60043,0.58099617
60044,0.957565035
60045,1.458823494
60046,0.183043298
60047,1.628945239
60048,0.15037801
60050,1.594498936
60051,3.692224817
60053,1.976394913
60056,1.00350939
60060,2.831790961
60061,0.823504969
60062,0.495992026
60064,0.510709501
60067,1.133679735
60068,0.818412101
60069,2.143528736
60070,2.129102869
60071,6.575539593
60072,5.503081608
60073,0.670786113
60074,1.081452031
60076,0.744738944
60077,0.466932226
60081,4.164979491
60083,3.414556319
60084,2.83113166
60085,0.213682574
60087,2.224476269
60088,0.700700576
60089,2.224751177
60090,1.393187481
60091,0.659267585
60093,1.601910656
60096,2.004092895
60097,5.161313196
60098,0.802121156
60099,0.648035364
60101,3.405327245
60102,1.222882985
60103,0.522721561
60104,1.401468806
60106,3.629465273
60107,0.64349777
60108,0.4141499
60109,6.917678269
60110,2.042538611
60111,6.397335236
60112,2.508721731
60113,4.776365982
60115,2.659252326
60118,0.919765884
60119,5.950628472
60120,0.945839999
60123,0.394532833
60124,1.543403817
60126,0.433053586
60129,8.690299904
60130,0.473146949
60131,3.114618742
60133,1.488072948
60134,0.507986212
60135,5.502180812
60136,1.934790596
60137,0.39774904
60139,1.288259789
60140,7.340646915
60141,0.084306029
60142,5.037111552
60143,2.185453034
60144,6.023897013
60145,7.375022288
60146,10.28451086
60148,0.227087932
60150,7.987401917
60151,7.637785128
60152,8.864589799
60153,0.757777434
60154,0.782826527
60155,0.601563175
60156,2.073850377
60157,1.625441218
60160,0.752415573
60162,1.740132481
60163,1.709171577
60164,2.671945527
60165,1.784931407
60169,0.3824284
60171,2.029218343
60172,1.61964281
60173,0.21871907
60174,0.149843287
60175,3.344010178
60176,2.394858029
60177,1.588884796
60178,1.765948484
60180,7.26911225
60181,1.580817646
60184,2.178258367
60185,2.746805163
60187,1.718911288
60188,1.934355353
60189,0.355239018
60190,0.31402024
60191,3.505610947
60192,1.218296617
60193,0.842540673
60194,0.789373503
60195,1.427369502
60201,0.802361862
60202,0.719026382
60203,0.923659072
60301,0.13901737
60302,0.312372279
60304,0.667571261
60305,0.071948643
60401,6.289152772
60402,0.65668747
60403,0.278683453
60404,3.308910465
60406,0.124465738
60407,3.317123335
60408,0.785586029
60409,0.954585596
60410,2.452353041
60411,0.841899016
60415,1.755256384
60416,3.991171932
60417,1.738743573
60419,0.300784085
60420,16.63206004
60421,5.759537414
60422,1.729140702
60423,3.735247387
60424,7.45439706
60425,2.799966695
60426,0.425447492
60428,1.515521584
60429,0.58741222
60430,0.424222592
60431,2.122978749
60432,2.434229923
60433,0.779197193
60435,0.442108315
60436,1.397964091
60437,14.48533401
60438,1.77400069
60439,0.850623057
60440,1.408432217
60441,4.113067653
60442,6.204210812
60443,0.6494956
60444,8.864389172
60445,1.966573457
60446,1.828189199
60447,0.385498066
60448,1.479604587
60449,6.340953489
60450,0.777918983
60451,0.656461083
60452,0.392161245
60453,0.856257647
60455,1.534488819
60456,0.646168341
60457,2.394671284
60458,2.947959407
60459,1.372834181
60460,24.50600473
60461,1.236695432
60462,1.141090454
60463,0.186964541
60464,2.184620344
60465,1.686017014
60466,2.454622406
60467,0.771878814
60468,11.51740583
60469,1.574548712
60470,14.85423315
60471,1.736287418
60472,0.659982577
60473,0.050629378
60474,6.96240607
60475,1.742609336
60476,1.782162709
60477,0.603711429
60478,1.29969546
60479,10.08046359
60480,1.859365635
60481,4.034517049
60482,1.081668142
60484,2.343906389
60487,1.387457423
60490,1.767431583
60491,1.878981252
60501,1.616908558
60502,2.269784274
60503,1.30337443
60504,0.830285536
60505,1.697314135
60506,0.804197447
60510,1.972273259
60511,5.404158293
60512,5.502232515
60513,0.20947612
60514,0.789163183
60515,0.392407079
60516,2.214104824
60517,1.795851124
60518,0.325105819
60519,1.631945264
60520,8.111475467
60521,0.596370027
60523,0.63656468
60525,0.595220964
60526,1.020616533
60527,0.778866593
60530,11.21062847
60531,6.926854349
60532,1.366580903
60534,1.636856176
60536,5.44639832
60537,6.713017206
60538,3.267739676
60539,1.716723761
60540,0.141293786
60541,9.473245737
60542,1.083334692
60543,4.455961063
60544,2.129098861
60545,4.994726548
60546,1.241617055
60548,1.390793312
60549,9.573194105
60550,12.6952268
60551,10.135428
60552,3.686099485
60553,7.371675495
60554,0.438019579
60555,2.057275158
60556,10.92513866
60557,6.301600817
60558,0.331632133
60559,0.435865031
60560,8.692519296
60561,2.460877617
60563,0.943187031
60564,0.441520774
60565,0.923134319
60585,0.935664376
60586,3.665174733
60601,0.150411361
60602,0.022858132
60603,0.076138943
60604,0.140026755
60605,0.307789995
60606,0.172166214
60607,0.262898623
60608,0.686046804
60609,0.109494568
60610,0.452156791
60611,0.053932622
60612,0.235421717
60613,0.153603145
60614,0.435255628
60615,0.521951779
60616,0.952320087
60617,0.399091665
60618,1.042538696
60619,0.810283107
60620,0.552266754
60621,0.35819219
60622,0.071140692
60623,0.351621998
60624,0.093834964
60625,0.265471106
60626,0.129179447
60628,0.141392057
60629,0.732524114
60630,0.457717809
60631,0.709025926
60632,1.397461126
60633,2.026442497
60634,0.768729914
60636,0.389935497
60637,0.260887456
60638,0.173082665
60639,0.333467209
60640,0.255200304
60641,0.602350417
60642,0.276813881
60643,0.703415427
60644,0.32384018
60645,0.871856344
60646,0.714387235
60647,0.393022779
60649,0.375303938
60651,0.511929784
60652,1.81717912
60653,0.669910018
60654,0.06977872
60655,1.033409066
60656,0.725987304
60657,0.124994063
60659,1.019556536
60660,0.31466367
60661,0.086403387
60706,1.434343663
60707,1.038673051
60712,0.980718192
60714,1.502740176
60803,1.429991078
60804,0.9950983
60805,0.468863643
60827,2.429226843
60901,0.374325273
60910,4.055498629
60911,13.8246583
60912,9.061491108
60913,8.485141251
60914,1.111997723
60915,1.83930988
60917,14.95149433
60918,9.894867891
60919,19.12378726
60920,17.22464841
60921,19.31938714
60922,7.893952052
60924,11.09768506
60926,7.631658483
60927,13.18423275
60928,6.490773713
60929,26.73716226
60930,13.92309105
60931,8.671658045
60932,5.995872745
60933,5.161973392
60934,21.83498063
60935,5.931490389
60936,0.282214054
60938,13.57586518
60940,12.95882297
60941,12.12630038
60942,0.60599027
60945,7.168275466
60946,22.34360929
60948,4.250566199
60949,5.652217599
60950,6.225620013
60951,10.42353226
60952,8.774412491
60953,0.496944024
60954,11.82279551
60955,14.27519869
60957,0.617338873
60958,11.43477089
60959,21.50706317
60960,10.50141629
60961,10.03774554
60962,11.83884274
60963,5.840329192
60964,7.629658412
60966,6.85645815
60968,14.61240913
60969,11.12976762
60970,0.917763514
60973,5.591870509
60974,3.517447749
61001,26.19044724
61006,9.548048399
61007,1.04968778
61008,0.342552459
61010,13.13132872
61011,3.869625826
61012,6.64054659
61013,6.435531249
61014,13.93724928
61015,8.463971408
61016,2.12162136
61018,9.727251569
61019,16.28398838
61020,9.978583321
61021,12.31944819
61024,14.14635163
61025,3.448345651
61027,7.157958476
61028,27.23572928
61030,5.64615879
61031,14.44480794
61032,1.148292875
61036,14.57038329
61037,2.852792121
61038,4.401140893
61039,7.025827587
61041,23.74085397
61042,9.140541409
61043,9.019402249
61044,13.9493821
61046,12.61495204
61047,11.40105301
61048,11.7551905
61049,8.362653468
61050,11.88866547
61051,10.15148304
61052,9.140560088
61053,18.79777084
61054,13.96847538
61057,16.95896266
61059,19.01004434
61060,9.423817705
61061,15.33374549
61062,10.04228349
61063,12.8401768
61064,13.24521637
61065,5.585425358
61067,8.131051702
61068,0.950646047
61070,12.35356457
61071,1.248243295
61072,2.366039174
61073,1.758726433
61074,15.65145483
61075,20.98187169
61077,13.34124125
61078,6.893038979
61079,8.419150264
61080,3.479362342
61081,1.79786816
61084,11.25262237
61085,19.80220504
61087,19.85576881
61088,7.994155182
61089,12.23030572
61091,11.00437233
61101,1.016761269
61102,2.180703265
61103,0.396101342
61104,0.728772033
61107,0.902189566
61108,0.748486032
61109,1.46400921
61111,2.07515073
61112,0.422185428
61114,0.720259091
61115,3.254351604
61201,0.213994548
61230,4.962417009
61231,20.53178402
61232,8.541004759
61234,9.627836286
61235,15.03831513
61236,8.716352249
61238,21.11725292
61239,7.108293014
61240,4.677113724
61241,10.08204481
61242,8.555515917
61243,11.15623871
61244,5.616811214
61250,13.78159366
61251,10.29104855
61252,1.911855058
61254,18.72248516
61256,5.426099669
61257,14.54933727
61258,14.477075
61259,7.549573161
61260,17.13146307
61261,11.66754565
61262,15.68812126
61263,14.77191428
61264,3.540324734
61265,2.143155036
61270,11.70527898
61272,15.58141364
61273,10.48226985
61274,14.90184809
61275,9.244735527
61276,11.44607824
61277,14.83691365
61278,8.288736114
61279,12.55854052
61281,11.47413516
61282,6.298611188
61283,12.19562145
61284,9.767487755
61285,8.733011504
61301,12.57157248
61310,19.82416233
61311,19.53541906
61312,12.35215827
61313,19.09594282
61314,4.215297847
61315,7.049324722
61316,15.40419578
61317,13.33367557
61318,11.57744767
61319,21.68905981
61320,14.80088293
61321,25.62200134
61322,8.356505546
61323,4.637247987
61324,15.13325497
61325,6.125384536
61326,13.75532979
61327,11.23615375
61328,7.549227122
61329,12.56414676
61330,14.02386736
61331,17.23598634
61332,12.05944128
61333,22.75147665
61334,17.58479575
61335,18.2685207
61336,21.63968118
61337,6.144327675
61338,7.600272601
61340,12.94305731
61341,5.965844233
61342,10.35623446
61344,5.756603447
61345,5.565123063
61346,10.71765828
61348,11.52878495
61349,10.90453987
61350,0.380947975
61353,7.733797051
61354,14.38043518
61356,0.502782242
61358,25.98359655
61359,9.414024797
61360,9.273852635
61361,1.561303352
61362,13.18559229
61363,16.29690518
61364,13.72779195
61367,17.32803092
61368,6.550090588
61369,26.56278192
61370,13.29398433
61372,11.88673559
61373,8.451925475
61374,12.23210854
61375,24.39643567
61376,12.59753285
61377,21.7199983
61378,14.50136013
61379,6.647733752
61401,1.453486182
61410,9.556909344
61411,23.82430669
61412,11.22629797
61413,14.04541282
61414,13.88806088
61415,19.2240654
61416,27.91626931
61417,14.60020508
61418,6.630940402
61419,19.41349215
61420,24.39819219
61421,13.15879246
61422,24.73977062
61423,7.628216171
61424,20.00757927
61425,12.92878325
61426,16.61764052
61427,8.570922768
61428,8.589327205
61430,3.029551576
61431,13.47455353
61432,8.805776861
61433,6.971546226
61434,20.5367766
61435,9.956487703
61436,4.46232545
61437,6.394542991
61438,28.92354934
61439,2.566302149
61440,25.06099138
61441,12.73855906
61442,11.37933871
61443,12.65738022
61447,10.73561373
61448,0.226021108
61449,20.6025481
61450,21.72776963
61451,17.60987629
61452,22.30387202
61453,11.18831977
61454,17.53570319
61455,25.73763948
61458,9.897145682
61459,19.64826226
61460,14.42449557
61462,13.55734184
61465,15.51855191
61466,9.836196926
61467,8.954373881
61468,16.75593479
61469,1.330982586
61470,22.53036567
61471,17.31909861
61472,7.728129305
61473,20.65376431
61474,13.47477602
61475,26.27105314
61476,13.69717581
61477,14.6112625
61478,14.2732497
61479,15.33568533
61480,13.16494858
61482,18.9320335
61483,19.49354962
61484,17.24787706
61485,12.56752951
61486,18.49843619
61488,4.505924022
61489,13.56639005
61490,13.71185502
61491,19.98887358
61501,12.15117985
61516,19.8770375
61517,8.150450913
61519,6.705622893
61520,0.338098035
61523,10.56474068
61524,4.290252886
61525,4.134101399
61526,9.944841348
61528,1.150117305
61529,13.59847435
61530,8.807145544
61531,9.306511307
61532,17.00668222
61533,8.981482453
61534,9.435993076
61535,5.298092026
61536,4.861863339
61537,17.96183946
61539,7.242930982
61540,20.60373755
61541,22.72338534
61542,10.92082471
61543,11.12829557
61544,14.12587271
61545,13.08038933
61546,11.64880924
61547,3.634693511
61548,6.742413455
61550,5.460085028
61552,4.056120611
61553,4.68361519
61554,0.417596017
61559,10.36346104
61560,11.65646591
61561,14.45359948
61562,9.652043294
61563,4.296046462
61564,4.91250303
61565,18.54556438
61567,14.13732407
61568,8.637736643
61569,10.2367095
61570,17.41893252
61571,0.870343058
61572,15.71540495
61602,0.235630083
61603,0.250719318
61604,1.142850163
61605,0.355670509
61606,0.778329841
61607,0.26675219
61610,2.561195893
61611,3.169146484
61614,0.618872864
61615,0.82452982
61616,1.016287657
61625,0.852330899
61701,0.699116547
61704,0.810592077
61705,2.189886258
61720,9.933190201
61721,14.20577871
61722,13.74639498
61723,10.50940641
61724,12.10343713
61725,9.586801236
61726,19.66040002
61727,0.059244866
61728,14.37018814
61729,12.31915445
61730,10.91592727
61731,10.76414218
61732,9.650849396
61733,7.319048677
61734,13.7175787
61735,9.299864949
61736,6.77476564
61737,10.67931288
61738,15.36663473
61739,19.85225753
61740,25.29440191
61741,19.00067126
61742,9.786983396
61743,26.20070293
61744,15.8326853
61745,10.85198822
61747,14.46209445
61748,7.006442446
61749,7.782942612
61750,5.868230015
61751,6.747855501
61752,13.03591267
61753,11.52726019
61754,14.15603419
61755,11.59142409
61756,7.81151328
61759,15.97391541
61760,25.48390758
61761,1.473409631
61764,29.76586127
61769,27.80973545
61770,8.429586303
61771,15.68324176
61772,6.745145778
61773,7.083469233
61774,10.79135217
61775,11.87372039
61776,4.517375976
61777,5.811451556
61778,9.864198509
61801,0.088791046
61802,1.485842984
61810,13.93828381
61811,10.8788628
61812,16.06900047
61813,7.844220748
61814,7.405287368
61815,4.471791943
61816,10.74793381
61817,6.463708768
61818,5.213017643
61820,0.335429412
61821,0.802630411
61822,1.135824808
61830,8.308783572
61831,10.24241555
61832,0.556563438
61833,3.053619537
61834,1.573757956
61839,7.34497214
61840,7.855066347
61841,10.35121746
61842,14.56422981
61843,9.123542848
61844,12.26879709
61845,6.687366026
61846,1.306440925
