RegionType,State,Name,FIPSCode,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
County,PA,Monroe County,42089,,7.3,6.5,6.1,6.3,5.6,6,6.2,6,5.6,5.7,6.2,6.3,6.4,5.6,6,5.5,5.3,5.4,5.3,5.5,5.1,4.5,4.6,4.8,5.2,4.6,3.9,4,3.2,3,3.5,3.1,3.2,3.1,3.5,3.5,3.3,3.3,3.3,2.9,2.8,2.7,2.6,2.3,2.4,2.5,2.2,2.6,2.6,2.8,2.7,2.5,2.9,2.7,2.7,2.3,2.1,2.5,2.3
County,PA,Montgomery County,42091,,1.8,1.7,1.6,1.7,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.6,1.5,1.4,1.4,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.3,1.2,1.2,1.1,1.2,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.1,1.1,1,1,1,0.9,1,0.9,0.9,1,1,0.9,0.8,0.7,0.7,0.8,0.8,0.9,0.9,0.8,0.8,0.9
County,PA,Northampton County,42095,,2.8,2.8,2.6,2.6,2.5,2.5,2.7,2.5,2,2,2.4,2.8,2.2,2.3,2.3,2,2.3,2.2,2.1,2.2,2,2.1,2.2,2.2,2.5,2.2,1.9,1.6,1.5,1.4,1.5,1.6,1.7,1.9,2,2.1,1.9,2.1,2.1,2,2,2,1.6,1.7,1.8,1.7,1.7,1.5,1.8,1.6,1.5,1.4,1.5,1.4,1.3,1.3,1.5,1.6,1.7
County,PA,Philadelphia County,42101,,4.7,4.5,4.4,4.5,4.6,4.4,4.4,4.4,4.3,4.4,4.3,4.3,4.2,3.9,3.8,3.7,3.8,3.6,3.5,3.5,3.4,3.4,3.6,3.8,4,3.5,3.2,3,3,3.2,3.1,3,3.2,3.1,3.2,3.2,3.2,3,2.8,2.6,2.8,2.7,2.7,2.9,2.8,2.8,2.7,2.7,2.7,2.3,1.9,1.9,2,2,2.1,2.2,2.2,2.1,2.2
County,PA,Washington County,42125,,1.6,1.5,2.1,1.7,1.6,1.4,1.3,1.2,1.1,1.3,1.7,2,2,1.9,1.5,1.7,1.8,1.8,1.8,1.4,1.7,1.7,2.1,2.3,2.5,2.2,2.2,1.8,2.2,2,2.1,1.8,1.4,1.3,1.6,1.9,1.8,1.7,1.5,1.5,1.4,1.4,1.4,1.5,1.3,1.3,1.4,1.3,1.3,1.3,1.1,0.8,0.9,1.2,1.3,1.4,1.4,1.2,1.3
County,PA,Westmoreland County,42129,,2.8,2.6,2.7,2.7,2.6,2.6,2.9,2.7,2.4,2.4,2.4,2.3,2.4,2.2,2.1,1.9,2,2.1,1.8,1.7,1.7,1.7,1.7,1.5,1.5,1.6,1.6,1.3,1.6,1.4,1.5,1.5,1.4,1.5,1.8,1.9,1.8,1.5,1.3,1.2,1.3,1.5,1.5,1.4,1.4,1.1,1.3,1.4,1.2,1.2,1.1,1.2,1.2,1.4,1.4,1.4,1.4,1.4,1.5
County,PA,York County,42133,,3.7,3.5,3.2,3.2,2.8,2.7,2.7,2.5,2.6,2.6,2.4,2.7,2.8,2.7,2.4,2.4,2.3,2.3,2.3,2.2,2,2,1.9,1.8,1.8,2,1.6,1.4,1.6,1.4,1.6,1.8,2,1.8,1.6,1.7,1.6,1.6,1.5,1.5,1.2,1.3,1.6,1.6,1.6,1.4,1.6,1.6,1.6,1.5,1.1,1,0.9,1,1.1,1.2,1.3,1.3,1.1
County,RI,Kent County,44003,,3.5,2.9,2.6,2.4,2.9,3,3.2,3.2,3.3,3.4,3.5,3.5,3.3,3.2,3.1,2.9,3,3,2.9,2.8,3.1,2.8,2.5,2.7,2.6,2.3,2.1,2.2,2.2,2.2,2,1.6,1.7,1.9,1.9,1.9,2.2,2,2.1,1.4,1.6,1.2,1.2,1.2,1,1.1,0.8,0.7,0.8,0.8,0.6,0.6,0.9,0.7,0.7,0.8,0.7,0.6,0.8
County,RI,Providence County,44007,,3.9,3.8,3.4,3.5,3.3,3.4,3.3,3.4,3.5,3.5,3.3,3.5,3.3,3.2,3.3,3.1,3.2,3.3,3.3,3.3,3.3,3.1,3,2.9,3,2.5,2.4,2.3,2.4,2.3,2.1,2.1,2.1,2.2,2.2,2.1,2.2,2,1.9,1.8,1.7,1.8,1.8,1.9,1.9,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.6,1.6,1.3,1.2,1.4,1.3
County,RI,Washington County,44009,,1.7,1.6,1.7,2.1,1.9,1.8,1.6,1.8,1.6,1.8,1.9,1.6,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.6,1.6,1.4,1.5,1.6,1.7,1.3,1.2,1.2,1.3,1.1,1.1,1.1,1.1,1,1.2,1.1,0.9,0.9,0.7,0.8,0.6,0.8,0.5,0.7,0.5,0.5,0.6,0.6,0.9,0.9,0.6,0.6,0.6,0.6,0.7,0.8,1,1.1,1
County,SC,Aiken County,45003,,2.4,1.9,1.9,1.9,1.7,1.4,1.3,1.6,2,2.2,2.4,2.4,2.1,1.6,1.5,1.6,1.6,1.7,2.2,1.9,1.9,1.8,1.6,1.6,1.9,2.1,1.7,1.5,1.6,1.7,1.8,1.6,1.5,1.6,1.6,1.6,1.4,2,1.7,1.5,1.4,1.2,1.5,1.6,1.9,1.6,1.5,1.5,1.4,1.3,1.2,0.7,0.7,1.1,0.7,1.1,1.1,0.8,0.8
County,SC,Anderson County,45007,,2.2,1.9,2,1.9,2.2,1.6,1.7,1.7,1.6,1.6,1.7,1.7,2,2.2,2,2,2.1,2.1,2.1,1.5,1.5,1.7,1.6,1.9,1.8,1.7,1.6,1.9,1.6,1.6,1.9,1.8,1.8,1.8,2,2.1,1.7,1.7,1.5,1.4,1.3,0.9,0.9,1.4,1.5,1.3,1.4,1.3,1.6,1.6,1.5,1.5,1.5,1.5,1.3,1.3,1.2,1.2,1.1
County,SC,Beaufort County,45013,,2.1,2.1,2.1,2,1.7,1.6,1.8,1.6,1.9,2.2,2.2,2.3,2.1,2,2.1,1.9,2.1,1.7,2,1.5,1.6,1.6,1.6,1.6,1.7,1.4,1.3,1.5,1.2,1.3,1.2,1.3,1.3,1.4,1.3,1.2,1.5,1.6,1.4,1.1,1,1,0.9,1.1,1,1,1.1,1,1.1,0.9,0.9,1,0.8,1,1.1,1.2,1.2,1,1.1
County,SC,Berkeley County,45015,,3.7,3.1,3.3,3.3,3.1,3.2,3,2.7,2.7,2.4,2.6,2.7,2.7,2.4,2.4,2.6,2.2,2,2,1.8,1.9,2,2.1,2.3,2.7,2,1.9,2,1.8,1.9,1.9,2,2.1,2.3,2.1,2.5,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,1.9,1.8,2,2,1.8,1.4,1.3,1.5,1.5,1.4,1.3,1.4,1.5,1.6
County,SC,Charleston County,45019,,2.3,2.3,2.3,2.3,2.2,2.2,2,2,2.1,2,2,2,2,2,1.8,1.8,1.6,1.3,1.6,1.5,1.5,1.1,1.3,1.5,1.4,1.4,1.3,1.4,1.4,1.1,1.3,1.1,1.3,1.3,1.5,1.3,1.4,1.1,1.2,1,0.9,0.9,0.9,0.9,0.8,1,0.9,1.1,1.1,1,0.8,0.7,0.7,0.9,0.8,0.9,0.8,0.8,0.8
County,SC,Dorchester County,45035,,2.3,2.2,2,2.1,2.4,2.7,2.7,2.9,3,3.5,3.5,3.7,3.3,2.8,2.3,2.5,2.5,2.8,2.6,2.8,2.8,2.5,2.6,2.5,3,2.7,2.4,2.2,2.2,2.2,2.4,2.6,2.5,2.1,2.2,1.7,2.3,2,2,2,1.7,1.9,1.9,1.7,1.6,1.5,1.8,1.9,1.6,1.8,2,1.5,1.5,1.2,1.2,1.3,1.5,1.3,1.1
County,SC,Greenville County,45045,,2.2,2.1,2.1,2,2,2,2,2,1.9,2.1,2.3,2,1.9,1.8,1.7,1.7,1.7,1.8,1.7,1.6,1.5,1.4,1.5,1.4,1.4,1.2,1.3,1.3,1.3,1.2,1.2,1.2,1.3,1.5,1.6,1.4,1.4,1.1,0.9,0.9,0.9,0.8,0.9,0.9,0.9,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1,0.9,1,1
County,SC,Horry County,45051,,2,1.8,2,2,1.8,1.5,1.7,1.4,1.4,1.6,1.8,1.7,1.8,1.6,1.5,1.7,1.6,1.6,1.4,1.3,1.2,1.1,1.2,1.3,1.6,1.3,1.2,1.3,1.4,1.4,1.4,1.2,1.2,1.2,1.2,1.3,1.4,1.3,1.2,1.1,1.2,1,0.9,0.9,1,1,1.1,1,1,0.9,0.8,0.7,0.8,0.8,0.7,0.9,0.8,0.8,0.9
County,SC,Lexington County,45063,,2.3,2,1.9,2.1,2.1,2.1,2.1,2.1,1.7,1.9,2,1.9,1.9,1.6,1.8,1.9,1.8,1.8,1.8,1.9,2.1,1.8,1.9,1.8,2,2,2.1,2,1.7,1.4,1.5,1.5,1.5,1.5,1.4,1.5,1.6,1.6,1.5,1.5,1.3,1.6,1.4,1.5,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,0.9,0.9,1,1,0.9,1.1
County,SC,Richland County,45079,,3,2.8,2.7,3,2.8,2.6,2.6,2.4,2.4,2.5,2.8,2.6,2.6,2.2,2.1,2.3,2.6,2.6,2.4,2.5,2.4,2.1,2.2,2.3,2.8,2.5,2.2,2.2,2.2,2,2.4,2.1,2.3,2.5,2.5,2.6,2.4,2.4,2,2.1,2.1,2,1.9,2.1,1.8,1.8,1.8,1.7,1.8,1.8,1.5,1.6,1.4,1.6,1.6,1.4,1.3,1.4,1.5
County,SC,Spartanburg County,45083,,2.6,2.6,2.9,2.6,2.8,2.3,2.3,2.5,2.6,2.4,2.3,2,2,1.8,1.9,2,2,1.8,2,2.2,2.2,2,2,2.1,2,1.9,1.9,1.6,1.4,1.3,1.4,1.4,1.5,1.3,1.6,1.6,1.6,1.6,1.6,1.6,1.8,1.8,2.1,1.7,2,2.1,1.7,1.8,1.6,1.7,1.6,1.6,1.4,1.3,1.3,1.2,1.3,1.2,1.2
County,SC,York County,45091,,2.5,2.4,2.2,2.3,2.1,2,1.9,1.9,1.9,1.8,1.8,1.6,1.5,1.3,1.3,1.7,1.9,1.8,1.8,1.8,1.9,1.5,1.7,1.5,1.6,1.5,1.5,1.1,1.1,1,1.1,1.1,1.2,1.4,1.3,1.5,1.5,1.3,1.4,1.3,1.4,1.3,1.4,1.4,1.3,1.2,1.2,1.2,1.4,1.2,1.2,0.9,1.2,1,1,1.1,1,1,0.9
County,SD,Minnehaha County,46099,,1.1,1.1,0.9,0.7,0.8,0.7,0.8,1,1.1,1,1.1,1.2,1.1,1,0.8,0.7,0.9,0.8,0.9,0.8,0.8,0.9,0.7,1,1.3,1.1,0.9,0.9,1,1,1,1,1,1,1,1,0.9,0.8,0.7,0.8,0.7,0.5,0.7,0.7,0.6,0.5,0.6,0.8,0.9,0.5,0.5,0.6,0.5,0.7,0.5,0.7,0.7,0.5,0.7
County,TN,Davidson County,47037,,1.9,2,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.6,1.9,1.8,1.7,1.5,1.6,1.7,1.4,1.3,1.4,1.4,1.5,1.4,1.3,1.3,1.2,1.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1,1,0.9,0.9,0.8,0.7,0.7,0.7,0.8,0.7,0.6,0.6,0.7,0.8,0.7,0.7,0.7,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.6
County,TN,Hamilton County,47065,,2.1,1.8,1.8,1.8,2,1.9,1.9,2,1.9,1.8,1.9,1.9,2.1,1.9,1.8,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.3,1.4,1.3,1.3,1.1,1.1,1.2,1.2,1.2,1.1,1.2,1.3,1.3,1.1,0.8,0.9,1.1,1,0.9,0.9,0.8,0.7,0.7,0.8,0.8,0.7,0.6,0.4,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.6
County,TN,Knox County,47093,,1.5,1.3,1.2,1.3,1.2,1.4,1.2,1.1,1.1,1.2,1.1,1.1,1.1,1.1,0.9,0.9,0.7,0.8,0.7,0.8,0.9,1.1,1.1,1.3,1.1,0.9,1,0.9,0.9,0.9,1,0.8,1,1,1.1,1.1,1.1,0.9,0.7,0.6,0.7,0.8,0.8,0.8,0.8,0.9,0.9,1,0.8,0.7,0.8,0.8,0.8,0.9,0.6,0.6,0.5,0.7,0.6
County,TN,Montgomery County,47125,,2.7,2.4,2.2,2.6,2.3,2.3,2.1,2.2,2.1,2.2,2.4,2.4,2.5,2.3,2.2,2.1,2.1,2.1,2.2,2.1,2,1.8,1.8,1.8,2,1.7,1.8,1.6,1.7,1.6,1.8,1.7,1.8,1.6,1.5,1.7,1.6,1.4,1.1,1.5,1.4,1.4,1.2,1.1,1.3,1.6,1.6,1.3,1.1,0.9,1.2,0.9,1.2,1.5,1.4,1.5,1.4,1.5,1.6
County,TN,Rutherford County,47149,,2.2,1.9,1.9,2.1,2,1.9,1.9,2.2,2,1.9,2,2,1.6,1.6,1.5,1.6,1.5,1.4,1.2,1.3,1.1,1.1,1.2,1.4,1.3,1.1,0.8,1,1,1,1,0.8,0.9,0.9,1.1,0.8,0.8,0.6,0.5,0.6,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.7,0.7,0.5,0.6,0.7,0.6
County,TN,Shelby County,47157,,3.5,3.5,3.2,3.2,3.2,3.2,3,3,3,3.2,3.3,3.1,3.2,3,2.8,2.8,2.7,2.6,2.6,2.6,2.5,2.5,2.6,2.8,2.8,2.7,2.4,2.5,2.4,2.3,2.1,1.8,2,2.1,2,1.9,1.9,1.8,1.5,1.5,1.5,1.4,1.4,1.2,1.3,1.5,1.4,1.6,1.5,1.3,1.4,1.4,1.2,1.4,1.4,1.2,1.4,1.3,1.6
County,TN,Sullivan County,47163,,1.3,1.2,0.7,0.9,0.6,0.9,1.2,1.2,0.9,0.9,0.8,0.9,0.8,0.7,0.5,0.5,0.5,0.5,0.7,0.7,0.6,1.1,1.3,0.9,0.8,0.7,0.6,0.7,0.5,0.7,1.1,0.8,0.7,0.9,0.6,0.9,0.5,0.5,0.5,0.4,0.4,0.6,0.8,0.7,1,0.8,1,1,0.8,0.8,0.7,0.7,0.5,0.4,0.5,0.3,0.5,0.7,1.1
County,TN,Sumner County,47165,,1.6,1.6,1.5,1.7,1.8,1.9,1.9,1.8,2.2,2.1,2.2,2.4,2.1,2,1.6,1.7,1.5,1.5,1.6,1.5,1.6,1.5,1.5,1.4,1.5,1.1,1.1,1.3,1.2,1.2,1.2,1.2,1,1.1,0.9,1,1.3,0.9,0.9,0.9,0.9,1,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,0.5,0.5,0.4,0.4,0.6,0.7,0.9,0.6,0.7
County,TN,Williamson County,47187,,0.8,0.8,0.7,0.9,0.6,0.6,0.8,0.6,0.7,0.8,0.9,0.9,0.9,0.8,0.7,0.5,0.5,0.6,0.8,0.6,0.5,0.4,0.7,0.6,0.7,0.7,0.5,0.6,0.7,0.6,0.8,0.8,0.7,0.6,0.4,0.5,0.5,0.7,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.3,0.4
County,TN,Wilson County,47189,,1.5,1.1,1.5,1.4,1.3,1.6,1.4,1.4,1.3,1.1,1.3,1.3,1.2,0.9,0.6,0.4,0.7,1.2,1.2,1,1,1.1,1.1,0.8,0.9,0.8,1.1,1.1,1.1,1.1,1,1.1,0.9,0.9,1,0.8,0.9,0.8,0.8,0.6,0.8,0.6,0.6,0.5,0.6,0.7,0.6,0.6,0.8,0.7,0.6,0.5,0.5,0.6,0.6,0.4,0.5,0.5,0.5
County,TX,Bell County,48027,,2.6,2.6,2.5,2.6,2.4,2.6,2.4,2.2,2.2,2.1,2.3,2.4,2.4,2.1,2,2,2,1.6,1.7,1.6,1.7,1.8,2,2,2.3,2.2,1.9,1.9,1.7,1.4,1.6,1.7,1.6,1.4,1.4,1.5,1.5,1.5,1.5,1.4,1.2,1.1,1,1.2,1.3,1.4,1.4,1,1.2,1.2,1,0.9,1.1,1.2,1.2,1.3,1.3,1.3,1.4
County,TX,Bexar County,48029,,2.2,2,2,2,1.9,1.9,2,1.9,2,2,2.1,2,1.8,1.8,1.5,1.5,1.5,1.6,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.3,1.4,1.3,1.4,1.5,1.4,1.4,1.4,1.4,1.5,1.4,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.1,1.2,1.4,1.5,1.3,1.2,1.2,1.1,1,1.1,1.1,1.1,1.2,1.2,1.1
County,TX,Brazoria County,48039,,1.6,1.6,1.6,1.5,1.6,1.9,1.9,2.1,1.6,1.5,1.7,1.7,1.4,1.2,1.1,1.2,1.2,1.2,1.3,1.4,1.4,1.2,1.1,1.4,1.5,1.4,1.3,1.2,1.2,1.2,1.1,1.3,1.3,1.2,1.2,1.4,1.2,1.1,1.2,1.1,1,1.1,1.2,1.1,1.1,1,1.1,1.2,1.2,1.3,1.4,1.4,1.2,1.3,1.3,1.3,1.3,1.2,1.1
County,TX,Brazos County,48041,,1.1,1.5,1.4,1.5,1.5,1.4,1.4,1.4,1.4,1.6,1.6,1.4,1.1,1.2,1.1,1.1,1.3,1.3,1.4,1.1,1.3,1.4,1.5,1.5,1.4,1.3,1.4,1.3,1.2,1,1.2,0.8,0.6,0.7,1,1.4,0.8,0.9,1.1,1.1,1,1,1,0.9,0.6,0.8,0.9,1.2,1.1,1.3,0.8,0.7,0.7,0.8,0.8,0.6,0.8,0.6,0.7
County,TX,Cameron County,48061,,1.8,1.4,1.5,1.5,1.8,2.1,2.3,2,2.3,2.8,2.5,2.4,2.5,2.3,2.1,1.9,1.9,2.1,2,2,2.1,2,2,2,1.9,1.9,1.7,1.7,1.4,1.7,1.7,1.9,1.8,2,1.9,2.2,1.7,1.9,1.7,1.6,1.5,2.1,1.9,1.8,1.5,1.7,2,2.3,2.1,1.8,1.4,1.3,1.8,1.5,1.7,1.1,0.9,0.9,1.4
County,TX,Collin County,48085,,1.3,1.2,1.3,1.3,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1,1,1.1,1,0.9,0.9,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.6,0.7,0.7,0.8,0.8,0.9,0.8,0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.6,0.6
County,TX,Comal County,48091,,1.1,0.8,0.7,0.7,0.7,0.9,0.8,0.7,0.8,0.8,0.9,1,0.8,0.6,0.7,1.1,1,1.1,0.9,1.3,0.8,1.1,1.2,1.3,1.1,1.2,1,1.1,1.1,0.8,1.2,0.8,0.8,0.6,0.7,0.4,0.3,0.4,0.6,0.7,0.7,0.5,0.5,0.5,0.5,0.4,0.6,0.5,0.4,0.4,0.8,0.5,0.5,0.3,0.5,0.4,0.4,0.6,0.8
County,TX,Dallas County,48113,,2.8,2.5,2.5,2.5,2.4,2.4,2.5,2.4,2.4,2.3,2.5,2.4,2.3,2.3,2.2,2,2,1.9,1.8,1.9,1.8,1.8,1.9,1.8,1.7,1.5,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.2,1.2,1.2,1.2,1.3,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
County,TX,Denton County,48121,,1.3,1.3,1.2,1.2,1.1,1.1,1.2,1.3,1.2,1.3,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,0.9,0.8,0.9,0.9,0.9,1,1,1,0.9,0.8,0.8,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
County,TX,Ellis County,48139,,2.2,1.9,1.6,1.7,1.6,1.7,1.7,1.7,1.7,1.5,2,1.8,2,2.1,1.8,1.6,1.7,1.8,1.8,1.6,1.8,2,1.6,1.4,1.2,1.3,0.9,0.7,1.1,0.7,0.8,0.8,1.3,1.3,1.4,1.7,1.3,1.3,1.3,1,0.7,1,1.1,0.9,1.1,1,1.1,1.1,1.1,0.8,0.8,1,0.7,0.7,0.7,1,0.9,1.1,1.2
County,TX,El Paso County,48141,,2,1.9,1.7,1.7,1.8,2,1.9,1.8,1.8,2,2,2.1,1.9,1.9,2,1.8,1.7,1.8,1.9,1.7,1.8,1.6,1.7,1.9,1.9,1.6,1.5,1.4,1.4,1.4,1.6,1.6,1.6,1.5,1.5,1.5,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.4,1.3,1.4,1.4,1.3,1.2,1.1,1.2,1.1,1.2,1.1,1.4,1.3,1.2,1.3
County,TX,Fort Bend County,48157,,1.6,1.5,1.4,1.3,1.2,1.4,1.3,1.2,1.2,1.1,1.2,1.4,1.3,1.3,1.2,1.1,1,1.1,1.2,1.1,1.1,1.2,1.2,1.3,1.1,1.2,1.1,1.1,1,0.9,0.9,1,1.1,1,1.2,1.2,1,0.9,0.9,1,1.1,1,0.9,0.7,0.7,0.6,0.7,0.7,0.7,1,1,1.2,1.1,1,1.1,0.9,0.8,0.7,0.7
County,TX,Galveston County,48167,,2.4,2.1,2,1.8,1.8,1.7,1.6,1.7,1.6,1.6,1.7,1.7,1.5,1.4,1.6,1.6,1.5,1.5,1.3,1.5,1.3,1.2,1.2,1.5,1.6,1.4,1.2,1.3,1.3,1.5,1.3,1.1,1,1.3,1.6,1.7,1.5,1.5,1.1,1,1.1,0.9,0.7,0.8,0.7,0.8,0.9,1,1.4,1.4,1.3,1.5,1.5,1.2,1.3,1.3,1.1,0.9,1
County,TX,Guadalupe County,48187,,1.9,1.7,1.6,1.5,1.6,1.6,1.6,1.7,1.6,1.6,1.5,1.6,1.5,1.4,1.1,1.1,1.2,1.2,1.1,1.5,1.4,1.5,1.9,1.7,1.5,1.3,1.2,1,1.2,1.1,1.3,1.4,1.6,1.1,1.7,1.4,1.4,1.2,1.3,1.2,1,0.9,0.9,1.1,1.1,0.9,1.1,0.9,1,1.2,1.1,1.1,1,0.8,0.6,0.8,0.8,1,1
County,TX,Harris County,48201,,2.1,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,2,2.1,2.1,2,1.8,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.7,1.7,1.6,1.6,1.5,1.4,1.3,1.3,1.3,1.6,1.6,1.7,1.7,1.6,1.5,1.5,1.4,1.3,1.4,1.1,1.1,1,0.9,1,1.1,1.1,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.2,1.2,1.2
County,TX,Hays County,48209,,1.4,1.4,1,0.7,0.9,0.6,0.8,1,1,1,1.1,1.3,0.8,0.8,0.9,1.1,1,0.9,0.9,1.2,1.2,0.9,0.8,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.3,0.3,0.5,0.6,0.7,0.5,0.7,0.7,0.7,0.6,0.8,0.6,0.6,0.5,0.4,0.6,0.6,1.1,0.8,0.6,0.6,0.5,0.4,0.7,0.7,0.6,0.4,0.7
County,TX,Hidalgo County,48215,,2.3,2.2,2.3,2.1,2.5,2.5,2.5,2.8,2.7,2.8,3,3,2.7,2.4,2.1,2.1,2.2,2.2,2.1,2.2,2.5,2.3,2.2,2.2,2.2,2.1,2,1.9,2,1.7,1.6,1.7,2.2,2.4,2.4,2.3,2.4,2.3,1.9,1.8,2,1.9,1.8,2,2.1,2.3,2.4,2.2,2.2,1.9,2.2,1.7,1.7,1.5,1.6,1.8,1.8,1.9,2
County,TX,Jefferson County,48245,,1.7,2,1.8,1.7,1.8,1.9,2.2,2.4,2.2,2.3,2.3,2,2,2.4,2.3,2,2.1,2.4,2.2,2.4,2.3,2.1,2.3,2.2,2.5,2.5,2.1,2.1,1.6,2,1.9,2.1,2.2,2.1,2.1,2.6,2.6,2.2,2.1,2.3,2.3,2,1.8,1.6,1.6,1.6,1.9,1.5,2,2.8,2.4,1.9,2,2.2,2,1.8,1.7,1.6,2
County,TX,Johnson County,48251,,1.9,1.7,1.4,1.7,1.9,1.9,2,2.4,2.5,2.5,2.7,2.9,3.1,2.2,2.4,2.1,1.8,1.7,1.7,2,1.8,1.6,1.9,1.8,1.5,1.5,1.4,1.2,1.5,1.6,1.8,1.7,1.5,1.5,1.6,1.6,1.8,1.3,1.6,1.2,1.1,1.5,1.3,1.2,1.3,1,1.2,1.3,1.3,1.1,0.8,0.4,0.7,0.8,1.2,0.8,0.9,1,1.3
County,TX,Lubbock County,48303,,2.3,1.8,1.7,1.6,1.4,1.1,1.7,1.5,1.7,1.9,1.8,1.8,1.5,1.2,1.2,1.3,1.4,1.5,1.4,1.5,1.4,1.4,1.3,1.4,1.3,1.2,1.2,1.2,1.3,1.3,1.2,1.3,1.3,1.5,1.6,1.6,1.3,1.2,1.1,0.9,0.9,0.9,0.8,1.1,1.2,1.2,1,1.2,1.2,1.1,0.8,0.7,0.9,1,0.9,1,0.9,0.8,1.1
County,TX,McLennan County,48309,,1.6,1.3,1.3,1.3,1.6,1.8,1.6,1.6,1.7,1.6,1.3,1.6,1.5,1.7,1.4,1.7,1.3,1.4,1.1,1.4,1.4,1.4,1.4,1.7,1.3,0.9,1,1.3,0.9,1,1.1,0.9,0.9,0.8,0.5,0.6,0.9,0.7,0.7,0.6,0.7,0.6,0.8,0.6,0.7,0.7,0.8,1.2,1.2,1.1,1.2,0.8,0.7,0.9,0.6,0.5,0.4,0.5,0.6
County,TX,Montgomery County,48339,,1.4,1.5,1.4,1.2,1.1,1.1,1.1,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1,1.1,1.1,1,1.1,1.2,1.4,1.4,1.4,1.4,1.5,1.3,1.1,1,1,0.9,0.9,1,1.2,1.2,1.4,1.2,1.1,1.1,1.1,1.2,1.2,1.1,0.9,0.8,0.8,0.8,0.8,0.9,1,1.1,0.9,0.8,0.8,0.9,1,0.9,0.7,0.7,0.7
County,TX,Nueces County,48355,,1.8,1.9,1.9,2,1.6,1.5,1.5,1.7,1.6,1.6,1.7,1.6,1.4,1.5,1.3,1.3,1.4,1,1,1.2,1.3,1.2,1.1,1.5,1.5,1.4,1.4,1.5,1.4,1.2,1.1,1,0.9,1.2,1.3,1.4,1.4,1,1.1,1,1,1.1,1,0.9,0.9,1,0.9,1,1.1,1.5,1.5,1.6,1.6,1.4,1.3,1,1.1,1.3,1.2
County,TX,Parker County,48367,,2.3,1.7,2,1.7,1.6,2.1,1.9,2,1.8,2.1,2.2,2.4,2,1.7,1.6,1.3,1,1,0.9,1,1.3,1.4,1.5,1.8,1.9,1.8,1.5,1.3,1.2,1.1,1.2,1.2,1.1,1.2,1.5,1.4,1.2,1.3,1.2,1.1,1.1,1.4,1.3,1.4,1.3,1.4,1.3,1.3,1.2,1.2,1.2,1.2,1,0.7,0.5,0.6,0.6,0.9,0.8
