ID,row_,STATE,ADDRESS,city,zip
18521,436327,FL,1400 10TH ST,SARASOTA,34236
18522,436321,FL,1400 10TH ST,SARASOTA,34236
18523,436314,FL,1204 14TH ST W,BRADENTON,34205
18524,436310,FL,2447 MANGO AVE,SARASOTA,34234
18525,436324,FL,,,34237
18526,436312,FL,1106 S BRIGGS AVE,SARASOTA,34237
18527,436356,FL,1204 14th Street West,Bradenton,34205
18528,435871,WA,1960 N Holy Names Ct,Spokane,99224
18529,436308,FL,1001 9TH AVE W,BRADENTON,34205
18530,436311,FL,,,
18531,436339,FL,720 Shamrock Blvd,Venice,34293
18532,405941,WA,101 E HARTSON AVE,SPOKANE,99202
18533,408027,IN,,,46601
18534,405940,WA,32 W PACIFIC AVE,SPOKANE,99201
18535,408026,IN,,,46601
18536,405954,WA,32 W PACIFIC AVE,SPOKANE,99201
18537,402506,CA,500 BROWN RD,FREMONT,94539
18538,405929,WA,12 E 5TH AVE,SPOKANE,99202
18539,436326,FL,6919 OUTREACH WAY,NORTH PORT,34287
18540,405968,WA,12 E 5TH AVE,SPOKANE,99202
18541,436360,FL,1204 14th Street West,Bradenton,34205
18542,408025,IN,,,46601
18543,436359,FL,1204 14th Street West,Bradenton,34205
18544,436358,FL,1204 14th Street West,Bradenton,34205
18545,436357,FL,1204 14th Street West,Bradenton,34205
18546,408024,IN,,,46601
18547,414139,TX,1202 N 6TH ST,LONGVIEW,75601
18548,436349,FL,1204 14th Street West,Bradenton,34205
18549,436348,FL,1204 14th Street West,Bradenton,34205
18550,436355,FL,1400 10th Street,Sarasota,34236
18551,436334,FL,1400 10TH ST,SARASOTA,34236
18552,436346,FL,1400 10 Street,Sarasota,34236
18553,436343,FL,1400 10th Street,Sarasota,34236
18554,407967,IN,201 S William St,South Bend,46601
18555,414048,TX,,,
18556,414114,TX,1414 W SAN ANTONIO ST,NEW BRAUNFELS,78130
18557,407970,IN,747 S MICHIGAN ST,SOUTH BEND,46601
18558,433855,MI,118 S MITCHELL ST,CADILLAC,49601
18559,436305,VT,,,5302
18560,433918,MI,,,
18561,407784,IN,432 S LAFAYETTE BLVD,SOUTH BEND,46601
18562,409992,IL,1015 East Madison,Springfield,62703
18563,436304,VT,200 HOLIDAY DR,WHITE RIV JCT,5001
18564,419200,VT,20 WINSTON PROUTY WAY,BRATTLEBORO,5301
18565,419197,VT,90 Barre Street,MONTPELIER,5602
18566,407961,IN,1402 S MICHIGAN ST,SOUTH BEND,46613
18567,419097,VT,,,5156
18568,407965,IN,1402 S MICHIGAN ST,SOUTH BEND,46613
18569,436224,VT,,,5301
18570,419182,VT,70 MAIN ST,NEWPORT,5855
18571,419193,VT,56 HOWE ST,RUTLAND,5701
18587,436219,NH,,,3038
18572,436223,VT,18 PRINCE ST,RANDOLPH,5060
18573,405742,NC,341 MCDONALD ST,ROCKY MOUNT,27804
18574,405697,NC,916 BRANCH ST,ROCKY MOUNT,27801
18575,405684,NC,600 COURT ST,JACKSONVILLE,28540
18576,405790,NC,240 S CALDWELL ST,BREVARD,28712
18577,405757,NC,240 S CALDWELL ST,BREVARD,28712
18578,407823,IN,,,
18579,405829,NC,507 S 3RD ST,SANFORD,27330
18580,405828,NC,507 S 3RD ST,SANFORD,27330
18581,402425,CA,,,94612
18582,402473,CA,1395 Bancroft Avenue,San Leandro,94577
18583,419076,VT,1200 SHELBURNE RD,S BURLINGTON,5403
18584,419067,VT,1200 SHELBURNE RD,S BURLINGTON,5403
18585,419059,VT,,,5401
18586,402486,CA,1395 Bancroft Avenue,San Leandro,94577
18588,436218,NH,,,3104
18589,402484,CA,1395 Bancroft Avenue,San Leandro,94577
18590,407828,IN,523 SIBLEY ST,HAMMOND,46320
18591,433820,NH,6 EMERY LN,STRATHAM,3885
18592,421972,PA,,,
18593,407750,IN,2120 BROADWAY,GARY,46407
18594,405370,MO,10740 PAGE AVE,SAINT LOUIS,63132
18595,405369,MO,,,63134
18596,405372,MO,3415 BRIDGELAND DR,BRIDGETON,63044
18597,405389,MO,2705 MULLANPHY LN,FLORISSANT,63031
18598,405395,MO,2559 DORWOOD DR,JENNINGS,63136
18599,402464,CA,,,94621
18600,421990,PA,137 KING ST,POTTSTOWN,19464
18601,421969,PA,31 S SPRING GARDEN ST,AMBLER,19002
18602,402497,CA,1395 Bancroft Avenue,San Leandro,94577
18603,421968,PA,31 S SPRING GARDEN ST,AMBLER,19002
18604,407769,IN,5515 CLAUDE AVE,HAMMOND,46320
18605,413360,MN,40392 75TH AVE,WAHKON,56386
18606,407767,IN,,,
18607,413397,MN,,,55330
18608,405377,MO,,,63143
18609,413349,MN,511 9TH AVE N,SAINT CLOUD,56303
18610,405406,MO,4385 MARYLAND AVE,SAINT LOUIS,63108
18611,402439,CA,6333 TELEGRAPH AVE,OAKLAND,94609
18612,402404,CA,2180 MILVIA ST,BERKELEY,94704
18613,402405,CA,2180 MILVIA ST,BERKELEY,94704
18614,402390,CA,1040 UNIVERSITY AVE,BERKELEY,94710
18615,402406,CA,2175 KITTREDGE ST,BERKELEY,94704
18616,402391,CA,550 18TH ST,OAKLAND,94612
18617,402459,CA,1330 UNIVERSITY AVE,BERKELEY,94702
18618,402532,CA,20365 Concord Ave,Hayward,94541
18619,402533,CA,720 E 11th St,Oakland,94606
18620,402463,CA,16385 E 14TH ST,SAN LEANDRO,94578
18621,402470,CA,1701 MARTIN LUTHER KING JR WAY,OAKLAND,94612
18622,402433,CA,,,
18623,402449,CA,3663 PACIFIC AVE,LIVERMORE,94550
18624,436216,DC,,,20003
18625,402460,CA,22671 3RD ST,HAYWARD,94541
18626,402435,CA,21568 BANYAN ST,HAYWARD,94541
18627,414584,DC,,,20003
18628,402418,CA,3840 COOLIDGE AVE,OAKLAND,94602
18629,402454,CA,3800 COOLIDGE AVE,OAKLAND,94602
18630,412563,UT,,,84770
18631,412520,UT,,,84790
18632,424465,OR,499 W 4th Ave,Eugene,97401
18645,436206,WI,1216 N 13th Street,Milwaukee,53205
18646,414274,NC,1329 TUNNEL RD,Asheville,28805
18633,424456,OR,499 W 4TH AVE,Eugene,97401
18634,424464,OR,499 W 4TH AVE,Eugene,97401
18635,424428,OR,2890 CHAD DR,EUGENE,97408
18636,412540,UT,,,84721
18637,414448,DC,50 Irving St NW,WASHINGTON,20422
18638,436210,DC,,,20010
18639,414514,DC,,,20010
18640,412940,WI,1032 E KNAPP ST,MILWAUKEE,53202
18641,412955,WI,315 W COURT ST,MILWAUKEE,53212
18642,403066,IA,1016 W. 5th St.,Davenport,52802
18643,414295,NC,19 N ANN ST,ASHEVILLE,28801
18644,412935,WI,3330 W WELLS ST,MILWAUKEE,53208
18647,414281,NC,1329 TUNNEL RD,ASHEVILLE,28805
18648,414286,NC,30 CUMBERLAND AVE,ASHEVILLE,28801
18649,412927,WI,,,
18650,407890,IN,,,
18651,407853,IN,207 SAINT JOSEPH ST,ELKHART,46516
18652,408786,IN,,,46202
18653,408023,IN,,,46516
18654,424422,OR,1062 MAIN ST,SPRINGFIELD,97477
18655,424467,OR,499 W 4th Ave,Eugene,97401
18656,424466,OR,499 W 4th Ave,Eugene,97402
18657,424434,OR,951 W 7TH AVE,EUGENE,97402
18658,424430,OR,,,97402
18659,436203,OR,1576 12th St,Florence,97439
18660,407832,IN,801 BENHAM AVE,ELKHART,46516
18661,413315,MO,1815 Boone's Lick Road,St. Charles,63301
18662,407765,IN,105 S 3RD ST,GOSHEN,46526
18663,402413,CA,3701 PERALTA BLVD,FREMONT,94536
18664,405388,MO,2750 MCKELVEY RD,MARYLAND HTS,63043
18665,405366,MO,,St. Louis,63043
18666,405367,MO,,SAINT LOUIS,63114
18667,405368,MO,10740 PAGE AVE,SAINT LOUIS,63132
18668,433829,NH,,,3431
18669,424460,OR,941 W 7th Avenue,Eugene,97403
18670,436201,CA,,,
18671,435698,NC,300 N. Queen Street,DURHAM,27701
18672,436199,CA,101 Grove St,SAN FRANCISCO,94102
18673,409763,CA,,,
18674,413937,NC,1407 W Chapel Hill Street,Durham,27701
18675,409759,CA,101 Grove St.,San Francisco,94102
18676,409721,CA,1761 Turk Street,San Francisco,94115
18677,409533,CA,,,
18678,409541,CA,1034 KEARNY ST,SAN FRANCISCO,94133
18724,419128,VT,100 Main Street,NEWPORT,5855
18679,434990,NC,,,27704
18680,409531,CA,,,
18681,409611,CA,101 Grove,San Francisco,94103
18682,434214,NC,,,27701
18683,411723,CA,1601 McKinnon Avenue,San Francisco,94124
18684,409607,CA,559 Ellis St.,San Francisco,94109
18685,413314,MO,3415 Bridgeland Drive,,63044
18686,411039,NC,508 Fulton Street,Durham,27705
18687,413945,NC,330 E MAIN ST,DURHAM,27701
18688,422045,AZ,1002 N MAIN AVE,TUCSON,85705
18689,422015,PA,1039 E 27TH ST,ERIE,16504
18690,413938,NC,1598 SEDGEFIELD ST,Durham,27705
18691,435673,AK,8617 Teal Street,Juneau,99801
18692,402447,CA,722 WASHINGTON ST,OAKLAND,94607
18693,403847,MN,920 40TH ST NW,ROCHESTER,55901
18694,419145,VT,,,
18695,419096,VT,31 PARK ST,RUTLAND,5701
18696,413408,MN,,MORA,55051
18697,410975,NM,1000 E 18TH ST,ROSWELL,88201
18698,419207,VT,,,5855
18699,419102,VT,,,
18700,433648,MN,6603 BEMIDJI AVE N,BEMIDJI,56601
18701,419094,VT,,,
18702,419144,VT,,,
18703,419113,VT,,,
18704,419163,VT,282 BOARDMAN ST,MIDDLEBURY,5753
18705,419093,VT,4 HIGHLAND AVE,RANDOLPH,5060
18706,419165,VT,4 ISLAND ST,BELLOWS FALLS,5101
18707,422022,PA,550 W 7TH ST,ERIE,16502
18708,419114,VT,7 MAHADY CT,MIDDLEBURY,5753
18725,419140,VT,200 VETERANS MEMORIAL DR,BENNINGTON,5201
18709,413316,MO,9225 North Ave,St. John,63114
18710,419161,VT,378 N MAIN ST,BRADFORD,5033
18711,405383,MO,9225 North Ave,Saint Louis,63114
18712,435866,CT,,,6519
18713,408523,CT,,,6105
18714,408360,CT,,,6457
18715,419184,VT,20 GABLE PL,BARRE,5641
18716,408417,CT,,,6457
18717,405382,MO,10740 PAGE AVE,SAINT LOUIS,63132
18718,419100,VT,100 MINERAL ST,SPRINGFIELD,5156
18719,419142,VT,219 N MAIN ST,BARRE,5641
18720,419127,VT,88 MERCHANTS ROW,RUTLAND,5701
18721,419092,VT,,,5855
18722,419099,VT,63 PROFESSIONAL DR,MORRISVILLE,5661
18723,419139,VT,27 FEDERAL ST,SAINT ALBANS,5478
18726,419141,VT,,,5753
18727,408745,IN,2048 S MERIDIAN ST,INDIANAPOLIS,46225
18728,413017,WI,5000 W National Avenue,Milwaukee,53295
18730,407861,IN,653 AXE AVE,VALPARAISO,46383
18731,408805,IN,,,46204
18732,433903,MI,,,
18733,404523,MA,,,2301
18734,433929,MI,622 W CHISHOLM ST,ALPENA,49707
18735,433904,MI,,,
18736,433962,MI,,,
18737,433901,MI,,,
18738,433921,MI,3001 5TH AVE S,ESCANABA,49829
18739,434150,MI,,,48879
18740,433899,MI,,,
18741,433898,MI,,,
18742,433786,NH,,,3601
18743,433788,NH,,,3561
18744,433837,NH,,,3598
18745,402416,CA,791 CRANE AVE,LIVERMORE,94551
18746,402378,CA,1563 THRUSH AVE,SAN LEANDRO,94578
18747,402444,CA,1480 PLAZA DR,SAN LEANDRO,94578
18748,435832,CA,3300 Capitol Ave.,Fremont,94538
18749,435411,AZ,124 S SAN FRANCISCO ST,FLAGSTAFF,86001
18750,435391,AZ,336 N RUSH ST,PRESCOTT,86301
18751,435455,AZ,3990 E JOHN L AVE,KINGMAN,86409
18752,435438,AZ,3 E COTTAGE AVE,FLAGSTAFF,86001
18753,435459,AZ,124 S SAN FRANCISCO ST,FLAGSTAFF,86001
18754,435384,AZ,917 E GURLEY ST,PRESCOTT,86301
18755,435475,AZ,375 S EUCLID AVE,TUCSON,85719
18756,435426,AZ,944 S ARIZONA AVE,YUMA,85364
18757,435476,AZ,917 E GURLEY ST,PRESCOTT,86301
18758,435382,AZ,124 S SAN FRANCISCO ST,FLAGSTAFF,86001
18759,435389,AZ,"375 S Euclid Ave,",TUCSON,85719
18760,435386,AZ,35432 Hwy 180A,CONCHO,85924
18761,435818,AZ,P.O. Box 50,Concho,85924
18763,435848,AR,,,
18764,435856,AR,,,
18765,435854,AR,,,
18766,435835,AR,905 n 7th st,west memphis,72301
18767,435839,AR,,,72301
18768,435837,AR,2500 HIGHWAY 67 W,HOPE,71801
18769,435847,AR,,,
18770,435851,AR,608 E ROBINS ST,CONWAY,72032
18771,435845,AR,1115 PARKWAY ST,CONWAY,72034
18772,435838,AR,1115 PARKWAY ST,CONWAY,72034
18773,414418,DC,1318 PARK RD NW,WASHINGTON,20010
18774,414429,DC,635 I ST NE,WASHINGTON,20002
18775,414480,DC,"400 50th Street, SE",WASHINGTON,20019
18776,414433,DC,1740 EUCLID ST NW,WASHINGTON,20009
18777,414477,DC,3101 Martin Luther King Jr. Boulevard,WASHINGTON,20032
18778,414403,DC,621 RHODE ISLAND AVE NW,WASHINGTON,20001
18779,414513,DC,640 10th Street,WASHINGTON,20002
18780,414434,DC,471 G PL NW,WASHINGTON,20001
18781,414510,DC,924 G ST NW,WASHINGTON,20001
18782,414476,DC,4275 4th St. SE,WASHINGTON,20032
18783,414469,DC,3526 Massachusetts Ave NW,WASHINGTON,20007
18784,414451,DC,1001 LAWRENCE ST NE,WASHINGTON,20017
18785,402489,CA,Fremont Senior Center Wing A,Fremont,94538
18786,414555,DC,1217 GOOD HOPE RD SE,WASHINGTON,20020
18787,435828,DC,1217 Good Hope Road,Washington,20020
18788,435827,DC,1217 Good Hope Road,Washington,20020
18789,435826,DC,,,20020
18790,403891,MN,125 E. Liberty Street,Mankato,56001
18791,404418,MN,,,56082
18792,403898,MN,920 40th St NW,ROCHESTER,55901
18793,403848,MN,920 40TH ST NW,ROCHESTER,55901
18794,402380,CA,,,
18795,414559,DC,200 Q St NE,Washington,20002
18796,435445,AZ,4185 E HUNTINGTON DR,FLAGSTAFF,86004
18797,435456,AZ,3049 SYCAMORE AVE,KINGMAN,86409
18798,411985,CA,1631 Hayes Street,San Francisco,94117
18799,435817,DC,820 Chesapeake Street,Washington,20009
18800,409744,CA,165 EIGHTH STREET,San Francisco,94103
18801,409719,CA,123 Fruit Lane,San Francisco,94102
18802,414419,DC,820 CHESAPEAKE ST SE,WASHINGTON,20032
18803,409692,CA,44 MCALLISTER ST,SAN FRANCISCO,94102
18804,435816,MO,618 S 6th St,St. Joseph,64501
18805,409655,CA,701 GOLDEN GATE AVE,SAN FRANCISCO,94102
18806,411814,CA,1525 Grant Avenue,San Francisco,94133
18807,403509,MO,,,
18808,403512,MO,,,
18809,403517,MO,701 S 8th St.,St. Joseph,64501
18810,403515,MO,101 W LINWOOD BLVD,KANSAS CITY,64111
18811,409635,CA,74 6TH ST,SAN FRANCISCO,94103
18812,403507,MO,3000 PARKWAY A ST,SAINT JOSEPH,64507
18813,403502,MO,,,64501
18814,403518,MO,200 CHEROKEE ST,SAINT JOSEPH,64504
18815,403514,MO,315 N PINE ST,CAMERON,64429
18816,403510,MO,610 OLIVE ST,SAINT JOSEPH,64501
18817,403508,MO,700 1/2 OLIVE ST,SAINT JOSEPH,64501
18818,403511,MO,700 OLIVE ST,SAINT JOSEPH,64501
18819,403505,MO,1123 S 10TH ST,SAINT JOSEPH,64503
18820,409527,CA,145 TAYLOR ST,SAN FRANCISCO,94102
18821,435813,CA,,,93401
18822,409751,CA,230 4th Street,San Francisco,94103
18823,409740,CA,1060 Howard Street,San Francisco,94103
18824,409746,CA,201 Eddy Street,San Francisco,94102
18825,435815,CA,41 LELAND AVE,SAN FRANCISCO,94134
18826,435814,CA,,,93401
18827,421772,CA,1255 Kendall Rd,San Luis Obispo,93401
18828,435781,TN,210 KRAFT ST,CLARKSVILLE,37040
18829,409673,CA,144 EDDY ST,SAN FRANCISCO,94102
18830,409645,CA,473 ELLIS ST,SAN FRANCISCO,94102
18831,408770,IN,,,46202
18832,414574,DC,"842 Chesapeake Street, SE",Washington,20032
18833,435721,IL,2950 BURLINGTON AVE,LISLE,60532
18834,435776,IL,,Carol Stream,60188
18835,435761,IL,,Naperville,60563
18836,435760,IL,,Naperville,60540
18837,435759,IL,,Naperville,60540
18838,435758,IL,,Hanover Park,60133
18839,435773,IL,,Naperville,60563
18840,435778,IL,,,60187
18841,435757,IL,,Lombard,60148
18842,435772,IL,,Downers Grove,60515
18843,435771,IL,,Wheaton,60189
18844,435756,IL,,Addison,60101
18845,435751,IL,,Glendale Heights,60139
18860,433924,MI,,,
18846,435754,IL,,,60540
18847,435750,IL,334 W DIVISION ST,VILLA PARK,60181
18848,435749,IL,706 W ROY DR,VILLA PARK,60181
18849,435747,IL,2137 PRENTISS DR,Downers Grove,60515
18850,435746,IL,5 OLYMPUS DR,NAPERVILLE,60540
18851,435745,IL,740 INLAND CIR,NAPERVILLE,60563
18852,435766,IL,,Downers Grove,60515
18853,435742,IL,5118 FAIRVIEW AVE,DOWNERS GROVE,60515
18854,434151,MI,7 South Manning Street,Hillsdale,49242
18855,435741,IL,,Wheaton,60187
18856,435752,IL,1709 East Roosevelt Road,WHEATON,60189
18857,435739,IL,1001 S LORRAINE RD,WHEATON,60189
18858,433943,MI,,,
18859,435738,IL,2324 Century Point Lane,Glendale Heights,60139
18862,435737,IL,4415 Blackhawk Lane,Lisle,60532
18863,435735,IL,119 West Street,Wheaton,60187
18864,434060,MI,1390 S. Ostego Ave.,Gaylord,49735
18865,413391,MN,,,55051
18866,435734,IL,206 East HAWTHORNE BLVD,WHEATON,60187
18867,435733,IL,395 EXECUTIVE DRIVE,CAROL STREAM,60188
18868,435732,IL,119 North West Street,WHEATON,60187
18869,435731,IL,,Addison,60101
18870,435730,IL,,Downers Grove,60516
18871,435728,IL,1513 W JEFFERSON AVE,NAPERVILLE,60540
18872,434152,MI,PO BOX 1514,Midland,48641
18873,435726,IL,120 Testa Drive,Naperville,60540
18874,435651,AZ,"3049 Sycamore Ave,",Kingman,86409
18875,435729,IL,1513 Jefferson,Naperville,60540
18876,433861,MI,,,
18877,435727,IL,1509 W JEFFERSON AVE,NAPERVILLE,60540
18878,413628,MS,236 Millisaps Ave,JACKSON,39202
18879,422012,PA,147 E 12TH ST,ERIE,16501
18880,434058,MI,2202 MITCHELL PARK DR,PETOSKEY,49770
18881,434057,MI,,,
18882,434007,MI,1516 IVANHOE RD,LUDINGTON,49431
18883,433868,MI,1678 E CHIPPEWA RIVER RD,MIDLAND,48640
18884,434164,MI,,,49801
18885,434056,MI,115 S Deyarmond St,Mio,48647
18886,433973,MI,137 COMMERCE CT,GLADWIN,48624
18887,433854,MI,,,
18888,433852,MI,,,
18889,433930,MI,,,
18890,413358,MN,310 ASHLAND ST S,CAMBRIDGE,55008
18891,433922,MI,N1405 US 41,MENOMINEE,49858
18892,433862,MI,36 - 40 - 44 Bridge Street,PETOSKEY,49770
18893,435753,IL,1509 Jefferson,Naperville,60540
18894,433969,MI,6308 S WARNER AVE,FREMONT,49412
18895,434004,MI,Main Street,Ludington,49431
18896,433869,MI,233 MICHIGAN ST,BENTON HARBOR,49022
18897,433866,MI,210 E DELAWARE ST,DECATUR,49045
18898,435725,IL,,,
18899,433939,MI,814 LYNN ST,CADILLAC,49601
18900,435294,NY,,,10566
18901,408401,CT,560 PARK ST,HARTFORD,6106
18902,434053,MI,,,49707
18903,435292,NY,68 Palisades Avenue,Yonkers,10701
18904,433702,NY,69 N BROADWAY,WHITE PLAINS,10603
18905,433691,NY,,,
18906,435724,IL,1698 Diehl Road,Naperville,60563
18907,433696,NY,21 PARK AVE,YONKERS,10703
18908,434142,MI,,,49766
18909,433689,NY,,,
18926,433683,NY,,,10701
18910,435723,IL,1244 Army Trail Rd.,Carol Stream,60188
18911,433917,MI,505 E MARKET ST,CENTREVILLE,49032
18912,433916,MI,505 E MARKET ST,CENTREVILLE,49032
18913,435722,IL,424 W DIVISION ST,VILLA PARK,60181
18914,434139,MI,,,48879
18915,434010,MI,150 S Almont,Lapeer,48003
18916,434050,MI,1920 24th Street,Port Huron,48060
18917,434049,MI,,,48838
18918,433915,MI,713 9TH ST,BAY CITY,48708
18919,435777,NY,101 North Broadway,Yonkers,10701
18920,434048,MI,100 S MILL ST,BESSEMER,49911
18921,433906,MI,645 PIPESTONE ST,BENTON HARBOR,49022
18922,433699,NY,5 HUDSON ST,YONKERS,10701
18923,433859,MI,219 W RIVER RD,OSCODA,48750
18924,433686,NY,5 HUDSON ST,YONKERS,10701
18925,433734,NY,5 HUDSON ST,YONKERS,10701
18927,433735,NY,125 LIVINGSTON AVE,YONKERS,10705
18928,433685,NY,,,10550
18929,433996,MI,310 W MICHIGAN ST,MT PLEASANT,48858
18930,433694,NY,41 CLINTON PL,NEW ROCHELLE,10801
18931,433741,NY,22 TARRYTOWN RD,WHITE PLAINS,10607
18932,433695,NY,129 S 4TH AVE,MOUNT VERNON,10550
18933,414282,NC,75 N MARKET ST,ASHEVILLE,28801
18934,433711,NY,,,10550
18935,433975,MI,904 Oak Dr (Turk Lake),GREENVILLE,48838
18936,433751,NY,,,10550
18937,402264,FL,5301 W CYPRESS ST,TAMPA,33607
18938,433905,MI,Main Street,Ionia,48846
18939,435774,NY,,,10468
18940,424426,OR,2890 CHAD DR,EUGENE,97408
18941,434064,MI,,,49801
18942,424462,OR,1070 W 7th,EUGENE,97402
18943,424444,OR,338 HIGHWAY 99 N,EUGENE,97402
18944,433936,MI,929 PINE ST,PORT HURON,48060
18945,433692,NY,,,10566
18946,433935,MI,524 ASHMUN ST,SAULT S MARIE,49783
18947,424461,OR,1995 Amazon Parkway,Eugene,97402
18948,408304,CT,332 S MAIN ST,TORRINGTON,6790
18949,424436,OR,2890 CHAD DR,EUGENE,97408
18950,424452,OR,499 W 4TH AVE,Eugene,97401
18951,424433,OR,969 HIGHWAY 99 N,EUGENE,97402
18952,424458,OR,969 Hwy 99 N,Eugene,97402
18953,433873,MI,,,
18954,434016,MI,,,
18955,433760,NY,,,10468
18956,424450,OR,780 HIGHWAY 99 N,EUGENE,97402
18957,424451,OR,99 W 4TH AVE,Eugene,97401
18958,433891,MI,,,
18959,433743,NY,,,10801
18960,433714,NY,,,10550
18961,433687,NY,,,10550
18962,433732,NY,62 MAIN ST,TARRYTOWN,10591
18963,433728,NY,100 VARK ST,YONKERS,10701
18964,433889,MI,,,
18965,433705,NY,,,10701
18966,413623,MS,,,
18967,433740,NY,,,10705
18968,433704,NY,,,10701
18969,433713,NY,,,10550
18970,433892,MI,,,
18971,433733,NY,,,10550
18972,433706,NY,,,10550
18973,434062,MI,,,
18974,433698,NY,39 MILL RIVER RD,CHAPPAQUA,10514
18975,413610,MS,1279 N WEST ST,JACKSON,39202
18976,434153,MI,,,
18977,421775,VI,#1 Sion Hill Estate,Christiansted,820
18978,433992,MI,411 BUTTERNUT DR,HOLLAND,49424
18979,421781,VI,Knud Hansen Complex,St Thomas,802
18980,421776,VI,#75 Glynn Estate,Christiansted,840
18981,424457,OR,1995 Amazon Parkway,Eugene,97405
18982,421788,VI,,,
18983,433896,MI,Main,Lake City,49651
18984,435770,MI,,,49420
18985,402434,CA,677 W RANGER AVE,ALAMEDA,94501
18986,421782,VI,181B Richmond Hill,Christainsted,820
18987,421777,VI,# 301 Hospital Street,Frederiksted,840
18988,421778,VI,# 218 Herman Hill,Christiansted,820
18989,421786,VI,4A Kronprindsens Gade,St. Thomas,802
18990,421784,VI,,,802
18991,421779,VI,"#29A & 29B Contant,",CharlotteAmalie,802
18992,421783,VI,,,802
18993,421785,VI,4B - 5/6 Norre Gade,St. Thomas,802
18994,433968,MI,5880 W US HIGHWAY 10,LUDINGTON,49431
18995,421787,VI,,,803
18996,421774,VI,,,
18997,433967,MI,5880 W US HIGHWAY 10,LUDINGTON,49431
18998,434147,MI,,,48708
18999,421780,VI,# 9 A Hospital Ground,CharlotteAmalie,802
19000,406431,CA,416 Union Avenue,Fairfield,94533
19001,434013,MI,,Standish,48658
19002,433872,MI,107 E ILLINOIS ST,MT PLEASANT,48858
19003,433963,MI,1114 COURT ST,PORT HURON,48060
19004,434012,MI,,Alpena,49707
19005,413353,MN,1225 W SAINT GERMAIN ST,SAINT CLOUD,56301
19006,413364,MN,1225 W SAINT GERMAIN ST,SAINT CLOUD,56301
19007,433890,MI,1430 PATRIOT DR,GAYLORD,49735
19008,413393,MN,,St Cloud,56301
19009,408098,NY,250 ARSENAL ST,WATERTOWN,13601
19010,408752,IN,26 N ARSENAL AVE,INDIANAPOLIS,46201
19011,414140,TX,801 S TREADAWAY BLVD,ABILENE,79602
19012,408799,IN,4421 E. Washington St,Indianapolis,46201
19013,422129,TX,,,79602
19014,435693,IL,,,61820
19015,402289,FL,2002 N FLORIDA AVE,TAMPA,33602
19016,402297,FL,4703 N. Florida Ave.,Tampa,33603
19017,402282,FL,6220 N Nebraska Ave,Tampa,33604
19018,435684,IL,208 W JOHN ST,CHAMPAIGN,61820
19019,411703,IL,819 INDIANA AVE,WAUKEGAN,60085
19020,414184,TX,520 W DECATUR AVE,ORANGE,77630
19021,414144,TX,,,78040
19022,414037,TX,,,
19023,414036,TX,1354 E 6TH ST,ODESSA,79761
19024,408095,NY,,,
19025,435720,TX,,,79412
19026,435528,TX,,,78501
19027,435522,TX,,,76542
19028,414058,TX,,,
19029,419210,PR,Eugenio M de Hosteos y Puro Girau,Arecibo,602
19030,414085,TX,,,
19031,435719,TX,1708 CRICKETS AVE,LUBBOCK,79401
19032,419105,VT,100 MINERAL ST,SPRINGFIELD,5156
19033,419138,VT,41 SPRING TREE RD,BRATTLEBORO,5301
19034,419106,VT,219 N MAIN ST,BARRE,5641
19035,419115,VT,88 MERCHANTS ROW,RUTLAND,5701
19036,419107,VT,100 Main Street,Newport,5855
19037,419176,VT,,,5661
19038,419149,VT,27 FEDERAL ST,SAINT ALBANS,5478
19039,419150,VT,67 Eastern Ave,St Johnsbury,5819
19040,419116,VT,200 VETERANS MEMORIAL DR,BENNINGTON,5201
19041,435687,IL,400 S VINE ST,URBANA,61801
19042,403180,MD,321 E. 25th Street,Baltimore,21218
19043,435718,TX,420 E 28TH ST,SAN ANGELO,76903
19044,435717,TX,,,78501
19045,435716,TX,2000 SAN FRANCISCO AVE,LAREDO,78040
19046,435715,TX,,,78550
19047,435714,TX,4700 BROADWAY ST STE A100,GALVESTON,77551
19048,435713,TX,,,78415
19049,419162,VT,105 CARRIGAN DR,BURLINGTON,5405
19050,435699,TX,805 N PALESTINE ST,ATHENS,75751
19051,419185,VT,56 MAIN ST,SPRINGFIELD,5156
19052,435696,IL,302 E. Park Street,Champaign,61820
19053,419178,VT,332 ORCHARD RD,BENNINGTON,5201
19054,434479,AK,1905 E 4th Avenue,Anchorage,99501
19055,414135,TX,295 Rosewood,New Braunfels,78130
19057,435676,TX,,,78040
19058,435515,TX,,,78336
19059,435509,MN,,,
19060,419125,VT,,,5301
19061,419135,VT,20 MILL ST,LUDLOW,5149
19062,419160,VT,,,5301
19063,419202,VT,26 South Street,Bellows Falls,5101
19064,419136,VT,216 HILL ST,NEWPORT,5855
19065,419181,VT,107 FISHER POND RD,SAINT ALBANS,5478
19066,419180,VT,100 LEDGEHILL RD,BENNINGTON,5201
19120,435424,AZ,944 S ARIZONA AVE,YUMA,85364
19067,401926,IL,715 W STATE ST,ROCKFORD,61102
19068,419169,VT,32 WALNUT ST,BRATTLEBORO,5301
19069,419195,VT,756 MAIN ST,PROCTORSVILLE,5153
19070,419109,VT,713 HARTFORD AVE,WHITE RIV JCT,5001
19071,419170,VT,100 LEDGEHILL RD,BENNINGTON,5201
19072,419201,VT,181 Wall Street Apt D,Springfield,5156
19073,419204,VT,26 Center Street,Bellows Falls,5101
