"GEOID","bupTimeWalk","bupCountWalk60","bupCountWalk30","metTimeWalk","metCountWalk60","metCountWalk30","nalTimeWalk","nalCountWalk60","nalCountWalk30"
4864,0,1,1,195.46,0,0,178.47,0,0
4901,0,17,17,0,1,1,0,1,1
4910,0,5,5,244.68,0,0,244.68,0,0
4915,0,13,13,NA,0,0,383.13,0,0
4917,0,1,1,292.96,0,0,284.94,0,0
4921,0,1,1,NA,0,0,324.69,0,0
4930,0,1,1,NA,0,0,NA,0,0
4938,0,4,4,NA,0,0,NA,0,0
4943,0,1,1,NA,0,0,365.98,0,0
4947,0,2,2,NA,0,0,NA,0,0
4950,0,2,2,NA,0,0,201.14,0,0
4953,0,2,2,NA,0,0,NA,0,0
4957,0,1,1,NA,0,0,206.97,0,0
4963,0,1,1,140.1,0,0,140.1,0,0
4967,0,1,1,NA,0,0,472.5,0,0
4976,0,6,6,NA,0,0,0,1,1
4983,0,1,1,NA,0,0,NA,0,0
4988,0,2,2,338.62,0,0,338.62,0,0
4992,52.31,4,0,NA,0,0,NA,0,0
5001,0,8,8,93.86,0,0,0,2,2
5032,0,1,1,NA,0,0,255.5,0,0
5033,0,4,4,0,1,1,0,1,1
5036,0,1,1,NA,0,0,255.53,0,0
5060,0,9,9,NA,0,0,0,1,1
5081,0,3,3,293.54,0,0,293.54,0,0
5089,0,2,2,NA,0,0,0,1,1
5101,0,2,2,NA,0,0,240.05,0,0
5156,0,5,5,NA,0,0,0,1,1
5201,0,9,9,307.51,0,0,0,1,1
5250,0,2,2,NA,0,0,313.62,0,0
5254,0,2,1,NA,0,0,NA,0,0
5255,0,2,1,NA,0,0,NA,0,0
5261,0,1,1,220.5,0,0,145.04,0,0
5301,0,15,15,0,1,1,0,3,3
5346,0,2,2,282.42,0,0,282.42,0,0
5353,0,1,1,332.28,0,0,0,1,1
5401,0,50,39,59.3,1,0,0,5,2
5403,0,49,10,0,1,1,0,4,2
5404,0,40,1,72.67,0,0,0,3,1
5405,0,50,39,43.84,1,0,18.73,5,2
5408,0,1,1,130.34,0,0,71.59,0,0
5439,31.27,1,0,86.32,0,0,31.27,1,0
5443,0,7,7,NA,0,0,285.68,0,0
5446,0,5,5,142.52,0,0,72.75,0,0
5450,0,2,2,368.13,0,0,368.13,0,0
5452,0,1,1,149.9,0,0,121.46,0,0
5454,0,1,1,230.9,0,0,230.9,0,0
5461,0,2,2,223.46,0,0,223.46,0,0
5468,0,3,3,236.09,0,0,236.09,0,0
5478,0,8,8,0,1,1,0,1,1
5488,0,8,8,169.09,0,0,169.09,0,0
5491,0,2,2,NA,0,0,0,1,1
5495,0,2,2,100.28,0,0,100.28,0,0
5602,0,11,11,146.64,0,0,146.64,0,0
5641,0,3,3,0,1,1,0,2,2
5661,0,7,7,NA,0,0,0,1,1
5667,0,1,1,170.2,0,0,170.2,0,0
5672,0,2,2,NA,0,0,197.5,0,0
5677,0,2,2,NA,0,0,NA,0,0
5701,0,10,10,0,1,1,0,3,3
5733,0,3,3,319.11,0,0,319.11,0,0
5735,0,1,1,242.88,0,0,242.88,0,0
5753,0,7,7,NA,0,0,256.48,0,0
5775,0,1,1,NA,0,0,452.59,0,0
5819,0,14,14,0,1,1,0,2,2
5824,0,2,2,148.4,0,0,148.4,0,0
5843,0,3,3,NA,0,0,0,1,1
5855,0,3,3,0,1,1,0,2,2
5860,0,1,1,222.84,0,0,222.84,0,0
5905,0,1,1,NA,0,0,443.01,0,0
6001,0,6,6,197.3,0,0,0,1,1
6002,0,6,6,85.58,0,0,85.58,0,0
6010,0,14,14,0,1,1,0,4,4
6018,0,2,2,NA,0,0,123.16,0,0
6019,0,1,1,NA,0,0,117.64,0,0
6020,28.37,1,1,NA,0,0,115.08,0,0
6024,0,2,2,NA,0,0,0,2,2
6029,0,5,5,183.48,0,0,0,1,1
6032,0,11,11,140.17,0,0,99.53,0,0
6033,0,7,7,127.12,0,0,0,1,1
6037,0,3,3,67.91,0,0,0,1,1
6039,0,2,2,NA,0,0,143.72,0,0
6040,0,19,11,0,1,1,0,1,1
6042,0,19,8,47.07,1,0,47.07,1,0
6051,0,29,13,0,1,1,0,5,1
6052,0,29,12,35.98,1,0,0,5,2
6053,0,29,4,41.51,1,0,0,5,2
6062,0,4,4,81.6,0,0,0,4,4
6066,0,4,4,144.43,0,0,0,1,1
6067,0,11,11,142.8,0,0,0,1,1
6069,0,1,1,NA,0,0,0,1,1
6070,0,1,1,215.16,0,0,163.34,0,0
6071,0,1,1,118.13,0,0,118.13,0,0
6073,0,2,2,214.34,0,0,112.56,0,0
6074,0,2,2,113.15,0,0,0,1,1
6076,0,1,1,271.62,0,0,218.25,0,0
6078,0,2,2,113.11,0,0,113.11,0,0
6082,0,10,10,0,1,1,0,2,2
6093,0,1,1,199.18,0,0,199.18,0,0
6095,0,3,3,112.98,0,0,112.98,0,0
6103,0,81,6,28.83,4,2,28.83,16,3
6105,0,61,14,30.68,4,0,0,14,4
6106,0,60,21,0,1,1,0,8,2
6107,0,12,8,67.86,0,0,60.56,0,0
6108,0,11,11,90.19,0,0,68.21,0,0
6109,0,9,9,78.85,0,0,64.01,0,0
6110,0,53,1,52.41,1,0,52.41,4,0
6111,0,1,1,68.06,0,0,0,2,2
6112,0,37,17,0,3,1,0,12,5
6114,0,43,20,30.13,1,0,0,4,2
6117,0,6,3,76.25,0,0,61.45,0,0
6118,0,7,7,102.33,0,0,0,1,1
6119,0,51,3,43.25,1,0,30.81,6,0
6120,0,37,6,0,3,2,0,12,3
6160,18.04,81,36,26.14,4,1,18.04,16,6
6226,0,11,11,0,1,1,0,5,5
6231,0,2,2,NA,0,0,172.99,0,0
6238,0,2,2,171.38,0,0,171.38,0,0
6239,0,3,3,182.43,0,0,0,3,3
6241,0,3,3,118.92,0,0,0,1,1
6250,0,5,5,75.25,0,0,75.25,0,0
6260,0,1,1,0,1,1,0,2,2
6268,0,3,3,149.85,0,0,149.85,0,0
6269,9.29,3,3,151.32,0,0,151.32,0,0
6281,0,1,1,142.66,0,0,142.66,0,0
6320,0,23,21,0,1,1,0,9,9
6331,0,1,1,258.07,0,0,111.19,0,0
6332,48.69,1,0,NA,0,0,48.69,1,0
6333,0,1,1,162.54,0,0,113.17,0,0
6339,0,1,1,193.3,0,0,171.03,0,0
6340,0,5,5,84.47,0,0,0,3,3
6351,0,2,2,192.55,0,0,0,1,1
6353,55.83,2,0,151.86,0,0,151.86,0,0
6354,0,1,1,448.64,0,0,0,1,1
6355,0,2,2,191.24,0,0,128.44,0,0
6357,0,3,3,134.39,0,0,0,1,1
6359,0,1,1,200.07,0,0,0,1,1
6360,0,15,15,0,1,1,0,8,8
6371,0,1,1,NA,0,0,121.03,0,0
6378,0,2,2,131.05,0,0,92.84,0,0
6379,46.78,3,0,46.78,1,0,0,5,1
6382,0,2,2,132.37,0,0,132.37,0,0
6385,0,23,2,50.66,1,0,50.66,9,0
6401,0,14,5,133.29,0,0,0,2,2
6405,0,8,8,146.84,0,0,0,3,3
6409,36.98,2,0,NA,0,0,104.9,0,0
6410,0,10,10,128.24,0,0,108.55,0,0
6413,0,1,1,NA,0,0,134.27,0,0
6415,0,2,2,306.83,0,0,185.24,0,0
6416,0,1,1,88.37,0,0,82.97,0,0
6417,50.18,1,0,NA,0,0,168.38,0,0
6418,0,14,9,140.21,0,0,36.86,2,0
6423,0,1,1,358.16,0,0,358.16,0,0
6426,0,2,1,NA,0,0,98.77,0,0
6437,0,2,2,240.41,0,0,130.46,0,0
6438,0,1,1,242.13,0,0,227.34,0,0
6442,0,2,1,NA,0,0,119.81,0,0
6443,0,9,9,368.5,0,0,0,2,2
6444,50.01,6,0,67.78,0,0,50.01,1,0
6450,0,17,15,168.73,0,0,0,2,2
6451,0,17,2,195.32,0,0,40.1,2,0
6457,0,34,34,0,2,2,0,7,7
6460,0,14,12,127,0,0,0,2,2
6461,0,14,2,117.62,0,0,44.15,2,0
6467,19.25,6,6,105.08,0,0,19.25,1,1
6469,0,1,1,305.13,0,0,305.13,0,0
6470,0,4,4,167.4,0,0,110.16,0,0
6473,0,8,8,0,1,1,0,2,2
6475,0,3,3,NA,0,0,0,1,1
6477,0,3,3,84.76,0,0,0,1,1
6478,0,1,1,214.75,0,0,159.72,0,0
6479,0,7,6,117.79,0,0,0,2,1
6480,0,3,3,91.79,0,0,91.79,0,0
6481,51.99,34,0,51.99,2,0,51.99,7,0
6482,0,1,1,244.55,0,0,189,0,0
6483,0,1,1,173.86,0,0,92.99,0,0
6484,0,4,4,173.08,0,0,93.25,0,0
6488,0,4,4,205.43,0,0,205.43,0,0
6489,0,7,1,147.38,0,0,0,2,1
6492,0,9,9,117.11,0,0,0,1,1
6510,0,186,172,18.41,7,5,18.41,16,11
6511,0,175,109,0,7,3,0,13,7
6512,0,11,11,82.14,0,0,63.18,0,0
6513,0,34,11,65.39,0,0,0,3,3
6514,0,1,1,63.27,0,0,0,3,3
6515,0,112,3,0,5,2,0,9,2
6516,0,106,43,0,4,2,0,6,2
6517,0,2,2,62.77,0,0,60.46,0,0
6518,0,4,4,90.23,0,0,0,1,1
6519,0,215,86,0,7,2,0,13,4
6525,0,2,2,67.6,0,0,67.6,0,0
6604,0,20,2,31.2,3,0,0,6,1
6605,0,10,5,0,1,1,0,4,1
6606,0,11,6,0,1,1,0,4,1
6607,31.45,12,0,34.8,2,0,31.45,3,0
6608,0,19,6,27.43,3,1,0,5,2
6610,0,20,6,0,2,1,0,4,2
6611,0,2,2,74.27,0,0,74.27,0,0
6614,0,16,8,58.48,2,0,0,2,1
6615,0,16,4,0,2,1,58.48,2,0
6702,0,36,13,31.77,1,0,0,8,3
6704,0,29,2,54.86,1,0,0,7,3
6705,0,1,1,0,3,3,0,3,3
6706,0,35,7,56.55,1,0,0,7,1
6708,0,36,15,0,1,1,0,8,3
6710,0,36,14,38.02,1,0,0,8,4
6716,0,5,5,81.64,0,0,0,1,1
6754,0,1,1,NA,0,0,164.75,0,0
6770,0,2,2,105.71,0,0,79.76,0,0
6778,56.8,2,0,178.47,0,0,178.47,0,0
6779,47.46,3,0,72.07,0,0,71.93,0,0
6782,53.38,2,0,142.84,0,0,138.16,0,0
6787,0,2,2,165.29,0,0,162.87,0,0
6790,0,12,12,0,1,1,0,7,7
6795,0,3,3,107.27,0,0,107.27,0,0
6798,0,2,2,177.37,0,0,177.37,0,0
6801,0,2,2,74.26,0,0,0,1,1
6804,0,2,2,132.53,0,0,0,1,1
6807,51.97,11,0,73.44,0,0,57.8,3,0
6810,0,17,16,0,1,1,0,7,6
6811,0,17,1,52.16,1,0,0,7,1
6812,0,1,1,133.33,0,0,81.17,0,0
6820,0,3,2,77.02,0,0,77.02,0,0
6824,0,12,11,62.04,0,0,59.85,1,0
6825,0,25,1,43.42,2,0,0,4,1
6830,0,11,10,110.7,0,0,0,4,3
6831,0,11,1,160.6,0,0,0,4,1
6840,0,8,8,0,1,1,0,1,1
6850,0,16,5,46.91,1,0,0,2,1
6851,0,8,2,66.23,0,0,42.47,1,0
6853,57.73,8,0,57.73,1,0,57.73,1,0
6854,0,14,8,0,1,1,0,2,1
6855,0,16,1,38.32,1,0,38.32,2,0
6856,25.88,16,13,29.06,1,1,25.88,2,2
6870,0,6,1,51.26,2,0,50.75,3,0
6877,0,2,2,181.96,0,0,181.96,0,0
6878,19.7,1,1,61.67,0,0,61.17,0,0
6880,0,13,13,121.51,0,0,0,3,3
6890,48.89,11,0,95.56,0,0,72.68,0,0
6896,0,2,2,159.7,0,0,132.29,0,0
6897,0,2,2,132.42,0,0,0,2,2
6901,0,14,6,0,2,2,0,4,3
6902,0,14,5,8.92,2,2,0,4,3
6903,0,1,1,110.58,0,0,91.28,0,0
6905,0,13,7,47.89,2,0,0,4,1
6906,0,15,2,29.5,2,2,29.5,4,2
6907,38.11,8,0,64.2,0,0,42.82,1,0
7001,0,13,3,157.79,0,0,0,2,1
7002,0,22,18,86.13,0,0,59.73,1,0
7003,0,24,6,76.86,0,0,44.96,2,0
7004,0,2,2,171.05,0,0,103.94,0,0
7005,0,2,2,102.33,0,0,96.67,0,0
7006,0,4,3,165.07,0,0,51.33,1,0
7008,0,2,2,191.49,0,0,79.75,0,0
7009,0,5,3,117.04,0,0,47.2,2,0
7010,0,20,3,85.26,0,0,22.38,1,1
7011,0,62,8,32.25,1,0,31.76,6,0
7012,0,42,6,45.46,1,0,0,1,1
7013,0,48,20,54.69,1,0,39.88,2,0
7014,0,21,1,43.16,1,0,41.77,1,0
7016,0,8,2,107.55,0,0,53.21,2,0
7017,0,79,16,25.29,1,1,25.29,5,3
7018,0,78,14,0,2,1,0,6,2
7020,0,12,3,77.82,0,0,0,1,1
7021,36.5,7,0,143.85,0,0,43.37,1,0
7022,19.05,20,1,92.73,0,0,32.14,1,0
7023,0,17,9,53.97,1,0,15.88,2,2
7024,0,67,7,46.89,1,0,50.83,3,0
7026,0,16,2,41.53,1,0,71.81,0,0
7027,20.66,7,7,117.81,0,0,56.86,2,0
7028,0,20,12,74.47,0,0,53.14,2,0
7029,25.28,85,4,25.28,1,1,25.28,11,2
7030,0,191,11,46.68,9,0,40.76,18,0
7031,0,14,1,42.79,1,0,42.79,4,0
7032,0,35,4,0,1,1,0,8,2
7033,38.87,21,0,103.5,0,0,47.62,3,0
7034,46.81,9,0,166.5,0,0,54.69,1,0
7035,0,1,1,167.69,0,0,136.06,0,0
7036,0,9,1,79.29,0,0,0,2,1
7039,0,18,15,143.77,0,0,84.67,0,0
7040,0,40,4,35.58,1,0,35.58,4,0
7041,0,32,4,72.31,0,0,48.71,4,0
7042,0,15,7,85.77,0,0,41.84,1,0
7043,0,28,2,98.2,0,0,63.81,0,0
7044,0,13,1,122.67,0,0,0,1,1
7045,0,2,2,160.25,0,0,80.16,0,0
7046,45.52,2,0,69.62,0,0,75.1,0,0
7047,0,38,8,59.99,2,0,55.21,4,0
7050,0,28,9,27.66,1,1,27.66,3,2
7052,0,12,11,71.99,0,0,0,1,1
7054,0,7,7,127.42,0,0,0,1,1
7055,0,41,2,0,1,1,45.46,1,0
7057,27.41,17,2,27.41,1,1,69.56,0,0
7059,0,2,2,133.93,0,0,114,0,0
7060,0,7,3,0,1,1,57.73,1,0
7062,0,12,2,30.9,1,0,42.03,2,0
7063,28.03,6,3,28.03,1,1,53.84,1,0
7064,30.85,7,0,223.93,0,0,52.24,1,0
7065,0,7,1,121.53,0,0,45.37,4,0
7066,45.48,3,0,143.4,0,0,0,2,2
7067,0,8,2,134.99,0,0,56.86,1,0
7068,0,18,3,156.95,0,0,82.19,0,0
7069,56.23,3,0,56.23,1,0,97.31,0,0
7070,0,12,1,54.52,1,0,77.65,0,0
7071,0,15,6,73.73,0,0,65.58,0,0
7072,0,12,2,52.88,1,0,80.13,0,0
7073,15.79,13,3,44.58,1,0,80.47,0,0
7074,28.17,4,1,99.97,0,0,76.9,0,0
7075,0,4,3,62.93,0,0,70.49,0,0
7076,0,14,8,67.39,0,0,0,2,2
7077,33.49,16,0,195.96,0,0,33.49,8,0
7078,0,6,2,111.9,0,0,60.01,0,0
7079,0,27,2,45.7,2,0,45.7,3,0
7080,0,5,2,57.73,1,0,0,1,1
7081,0,17,4,104.22,0,0,0,2,1
7082,37.31,3,0,182.03,0,0,95.38,0,0
7083,0,42,18,57.84,1,0,0,5,3
7086,16.91,166,5,45.69,8,0,40.91,16,0
7087,0,149,3,50.97,8,0,46.19,15,0
7088,22.25,43,8,52.77,1,0,41.28,5,0
7090,0,15,5,97.98,0,0,49.88,2,0
7092,49.42,9,0,124.54,0,0,58.35,1,0
7093,0,126,8,48.53,7,0,43.75,13,0
7094,0,6,3,0,1,1,0,2,2
7095,0,19,5,182.15,0,0,0,9,1
7102,0,97,69,35.66,3,0,0,11,8
7103,0,117,62,44.33,4,0,0,12,8
7104,0,85,8,59.64,1,0,32.68,13,0
7105,0,76,22,57.07,3,0,28.63,10,6
7106,0,87,20,27.18,2,2,27.18,5,3
7107,0,86,8,46.21,1,0,0,11,1
7108,22.68,97,59,28.27,3,2,24.56,10,2
7109,0,23,3,67.42,0,0,0,2,2
7110,0,26,5,70.46,0,0,39.61,3,0
7111,0,103,12,0,4,1,0,8,1
7112,0,86,9,30.72,3,0,34.48,9,0
7114,0,92,3,0,3,2,35.66,9,0
7201,23.84,16,10,0,1,1,23.84,4,2
7202,0,18,10,29.85,1,1,0,5,2
7203,22.85,14,2,68.58,0,0,29.4,3,1
7204,0,32,1,69.39,0,0,46.33,6,0
7205,37.05,45,0,47.93,4,0,41.21,5,0
7206,0,16,6,32.42,1,0,0,4,2
7208,0,35,10,23.84,1,1,0,7,2
7302,0,232,33,36.35,12,0,0,29,3
7304,0,48,32,0,2,2,0,7,6
7305,0,61,12,27.88,2,2,0,7,4
7306,0,56,39,24.97,2,2,0,7,6
7307,0,80,11,53.86,2,0,31.83,7,0
7310,0,232,12,45.78,12,0,19.73,28,1
7311,13.1,338,26,41.14,14,0,13.87,36,1
7401,47.71,4,0,149.27,0,0,75.36,0,0
7403,53.3,1,0,NA,0,0,74.07,0,0
7407,0,34,2,67.89,0,0,42.67,9,0
7410,0,25,9,76.53,0,0,0,8,6
7416,54.66,2,0,NA,0,0,144.07,0,0
7417,0,2,2,147.28,0,0,69.69,0,0
7419,0,2,2,NA,0,0,166.57,0,0
7420,0,1,1,NA,0,0,0,1,1
7423,0,12,1,98.89,0,0,32.78,1,0
7424,0,5,1,67.13,0,0,0,1,1
7430,0,3,1,113.28,0,0,138.48,0,0
7432,0,18,1,108.41,0,0,34.88,2,0
7440,43.11,1,0,NA,0,0,147.15,0,0
7442,46.55,1,0,NA,0,0,46.55,1,0
7446,0,3,2,114.61,0,0,107.34,0,0
7450,0,15,10,73.18,0,0,0,1,1
7452,0,28,3,73.36,0,0,33.3,7,0
7457,0,1,1,NA,0,0,85.09,0,0
7458,0,1,1,114.99,0,0,102.72,0,0
7463,31.09,12,0,120.79,0,0,50.24,1,0
7465,56.5,1,0,NA,0,0,56.5,1,0
7470,0,16,16,103.25,0,0,109.66,0,0
7481,0,4,3,123.31,0,0,0,1,1
7501,0,38,28,8.22,1,1,0,5,5
7502,28.45,31,4,28.45,1,1,35.28,6,0
7503,0,59,15,35.37,1,0,0,5,3
7504,0,48,15,30.76,1,0,0,11,4
7505,0,30,9,0,1,1,8.22,5,2
7506,0,8,4,64.05,0,0,65.7,0,0
7508,46.76,14,0,46.76,1,0,51.3,2,0
7512,0,11,1,55.2,1,0,46.58,3,0
7513,14.22,39,29,27.67,1,1,14.22,5,5
7514,0,47,10,38.13,1,0,19.76,11,2
7522,18.63,34,9,18.63,1,1,25.05,5,2
7524,16.92,45,1,34.05,1,0,32.91,11,0
7601,0,30,20,104.77,0,0,0,2,2
7603,30.61,29,0,111.9,0,0,33.39,2,0
7604,0,24,2,64.48,0,0,47.39,2,0
7605,26.06,23,9,65.92,0,0,49.63,1,0
7606,32.21,21,0,110.97,0,0,42.85,2,0
7607,0,21,20,78.76,0,0,27.2,2,2
7608,22.9,23,1,83.16,0,0,50.5,2,0
7621,38.39,19,0,92.94,0,0,53.81,1,0
7624,52.5,1,0,139.85,0,0,112.48,0,0
7626,29.74,2,2,122.21,0,0,71.95,0,0
7627,46.81,2,0,137.24,0,0,89.02,0,0
7628,51.06,4,0,88.11,0,0,80.45,0,0
7630,32.26,3,0,77.62,0,0,77.62,0,0
7631,0,23,9,104.54,0,0,0,1,1
7632,0,20,4,75.92,0,0,30.87,1,0
7640,35.82,1,0,146.7,0,0,124.98,0,0
7641,55.53,2,0,104.5,0,0,104.5,0,0
7642,39.4,1,0,104.91,0,0,104.91,0,0
7643,0,1,1,128.14,0,0,60.65,0,0
7644,26.88,27,1,53.79,1,0,55.53,2,0
7645,46.26,3,0,157.1,0,0,112.53,0,0
7646,37.51,2,0,62.59,0,0,62.59,0,0
7647,23.17,6,2,129.45,0,0,80.88,0,0
7648,0,2,1,145.85,0,0,103.29,0,0
7649,0,27,2,49.1,1,0,49.1,6,0
7650,0,12,2,77.66,0,0,56.62,1,0
7652,0,27,25,0,1,1,0,6,6
7656,58.6,3,0,134.08,0,0,113.45,0,0
7657,23.67,13,3,92.64,0,0,44.17,1,0
7660,0,28,1,121.09,0,0,59.02,2,0
7661,42.12,28,0,57.73,1,0,57.73,6,0
7662,24.1,21,1,73.28,0,0,40.89,2,0
7663,0,15,1,92.63,0,0,59.55,6,0
7666,0,37,8,122.61,0,0,46.11,3,0
7670,0,11,2,130.01,0,0,43.43,1,0
7675,0,1,1,110.99,0,0,110.99,0,0
7701,0,11,8,0,1,1,0,7,5
7702,0,24,2,54.01,1,0,0,13,1
7703,0,17,1,82.9,0,0,0,8,3
7704,0,10,1,45.93,1,0,0,6,1
7711,37.68,13,0,80.72,0,0,37.68,2,0
7712,0,13,12,70.18,0,0,0,2,2
7718,45.6,2,0,114.42,0,0,64.59,0,0
7719,0,5,5,100.18,0,0,100.18,0,0
7721,43.18,11,0,128.33,0,0,43.18,5,0
7723,40.71,13,0,99.89,0,0,57.93,2,0
7724,0,16,13,77.21,0,0,0,8,4
7726,0,11,11,NA,0,0,0,1,1
7728,0,14,14,308.93,0,0,0,9,9
7730,0,10,4,180.22,0,0,0,2,1
7731,0,3,3,207.84,0,0,0,2,2
7733,0,8,4,127.93,0,0,57.64,1,0
7734,0,2,2,173.54,0,0,0,3,3
7735,0,6,2,171.41,0,0,0,2,1
7738,0,1,1,60.3,0,0,0,2,2
7739,37.26,13,0,51.44,1,0,37.26,10,0
7740,0,6,5,129.11,0,0,0,1,1
7746,0,2,2,226.64,0,0,0,5,5
7747,0,9,9,122.61,0,0,0,4,4
7748,0,2,2,117.07,0,0,91.12,0,0
7750,57.17,6,0,142.1,0,0,57.17,1,0
7751,0,1,1,191.25,0,0,0,1,1
7753,0,24,24,0,1,1,0,6,6
7755,0,13,1,106.98,0,0,55.66,2,0
7756,54.76,12,0,61.36,0,0,54.76,2,0
7757,0,7,1,96.15,0,0,37.54,4,0
7758,40.09,4,0,143.84,0,0,40.09,3,0
7760,0,2,1,92.41,0,0,48.62,1,0
7762,26.45,7,1,126.09,0,0,126.09,0,0
7764,33.84,8,0,126.16,0,0,33.84,4,0
7801,0,2,2,95.88,0,0,0,2,2
7803,52.97,2,0,147.41,0,0,52.97,2,0
7821,0,1,1,NA,0,0,112.19,0,0
7823,0,4,4,244.29,0,0,161.63,0,0
7825,0,1,1,NA,0,0,250.61,0,0
7832,0,1,1,444.03,0,0,144.16,0,0
7834,0,2,2,0,1,1,72.43,0,0
7840,0,1,1,NA,0,0,191.7,0,0
7847,51.95,2,0,168.35,0,0,45.77,1,0
7848,0,7,7,NA,0,0,0,1,1
7852,57.77,2,0,NA,0,0,0,1,1
7857,0,1,1,NA,0,0,38.13,1,0
7860,0,1,1,NA,0,0,0,1,1
7869,0,1,1,140.42,0,0,0,1,1
7871,0,3,3,NA,0,0,0,1,1
7874,38.13,1,0,NA,0,0,0,1,1
7876,0,2,2,220.3,0,0,57.77,1,0
7878,37.22,2,0,37.22,1,0,93.28,0,0
7882,0,1,1,223.57,0,0,132.25,0,0
7885,59.71,2,0,135.25,0,0,59.71,2,0
7901,0,14,9,143.95,0,0,0,2,1
7920,0,3,1,211.12,0,0,196.6,0,0
7924,0,1,1,NA,0,0,159.35,0,0
7927,0,2,2,139.78,0,0,60.12,0,0
7928,0,11,1,184.56,0,0,59.78,1,0
7930,0,1,1,290.94,0,0,163.36,0,0
7931,0,1,1,234.07,0,0,234.07,0,0
7932,0,3,2,NA,0,0,0,3,3
7933,36.83,1,0,110.1,0,0,125.42,0,0
7934,41.68,1,0,248.67,0,0,235.98,0,0
7935,50.52,1,0,NA,0,0,87.34,0,0
7939,0,3,2,NA,0,0,208.78,0,0
7940,0,4,1,NA,0,0,42.5,3,0
7946,36.13,3,0,152.32,0,0,184.5,0,0
7950,0,4,4,123.01,0,0,71.61,0,0
7960,0,14,14,148.51,0,0,0,3,3
7961,37.3,1,0,NA,0,0,69.18,0,0
7974,54.08,10,0,130.7,0,0,54.64,1,0
7977,24.65,1,1,225.67,0,0,225.67,0,0
7980,0,1,1,128.46,0,0,161.11,0,0
7981,40.88,2,0,158.86,0,0,62.96,0,0
8002,0,42,20,47.34,1,0,0,4,1
8003,0,12,12,144.5,0,0,0,7,7
8004,0,1,1,227.31,0,0,83.72,0,0
8005,0,1,1,NA,0,0,0,1,1
8007,0,10,4,119.92,0,0,44.06,3,0
8009,0,12,12,155.84,0,0,0,3,3
8010,50.61,2,0,162.2,0,0,162.2,0,0
8011,0,2,1,113.55,0,0,113.55,0,0
8012,0,17,17,0,1,1,0,4,4
8015,0,1,1,257.7,0,0,221.42,0,0
8016,0,2,2,130.78,0,0,130.78,0,0
8021,0,18,2,81.75,0,0,0,4,3
8022,0,1,1,164.65,0,0,164.65,0,0
8026,0,30,14,135.28,0,0,24.71,6,5
8028,42.96,1,0,140.01,0,0,73.91,0,0
8029,41.39,6,0,77.8,0,0,77.8,0,0
8030,0,5,1,87.93,0,0,0,4,2
8031,43.63,8,0,122.76,0,0,43.63,4,0
8033,0,22,1,91.86,0,0,0,4,1
8034,0,33,12,89.21,0,0,0,3,1
8035,21.57,9,7,114.18,0,0,21.57,3,2
8036,0,5,5,79.62,0,0,79.62,0,0
8037,0,8,8,330.97,0,0,0,4,4
8043,0,14,14,156.16,0,0,0,5,5
8045,25.42,23,1,132.79,0,0,47.14,2,0
8046,0,2,2,115.93,0,0,115.93,0,0
8048,59.23,11,0,59.23,1,0,59.23,2,0
8049,0,22,2,118.1,0,0,44.84,1,0
8050,0,6,6,NA,0,0,0,1,1
8051,53.16,2,0,154.94,0,0,53.16,1,0
8052,54.94,20,0,61.56,0,0,0,2,1
8053,0,31,31,201.1,0,0,0,2,2
8054,0,5,5,165.12,0,0,0,1,1
8055,0,5,5,200.77,0,0,0,2,2
8057,0,6,6,120.55,0,0,0,1,1
8059,31.72,8,0,105.34,0,0,31.72,4,0
8060,0,11,11,0,1,1,0,2,2
8062,0,2,2,222.44,0,0,0,1,1
8063,51.44,1,0,183.6,0,0,75.59,0,0
8064,55.45,1,0,189.28,0,0,189.28,0,0
8065,0,6,2,72.3,0,0,68.94,0,0
8068,0,2,1,149.77,0,0,149.77,0,0
8070,0,2,2,373.78,0,0,0,1,1
8071,0,9,1,115.63,0,0,51.53,2,0
8073,42.12,2,0,91.8,0,0,91.8,0,0
8075,0,1,1,170.16,0,0,87.86,0,0
8077,0,3,1,98.31,0,0,62.79,0,0
8078,30.58,5,0,92.64,0,0,65.27,0,0
8079,0,5,5,359.3,0,0,0,1,1
8080,0,9,8,74.77,0,0,0,2,2
8081,0,5,5,111.87,0,0,0,2,2
8083,0,22,18,110.1,0,0,25.25,1,1
8084,0,21,17,92.06,0,0,0,4,1
8086,0,1,1,170.42,0,0,62.41,0,0
8087,0,3,3,NA,0,0,183.06,0,0
8088,0,1,1,256.34,0,0,134.04,0,0
8090,28.14,2,2,131.88,0,0,28.14,1,1
8091,46.48,12,0,159.48,0,0,46.48,3,0
8093,0,10,1,149.09,0,0,52.95,1,0
8094,0,4,4,205.99,0,0,0,1,1
8096,0,12,9,110.55,0,0,0,2,1
8097,0,11,2,138.01,0,0,0,2,1
8098,0,1,1,330.6,0,0,167.22,0,0
8102,0,149,62,0,4,1,0,8,3
8103,0,71,62,23.38,1,1,0,3,3
8104,0,68,1,53.66,1,0,32.7,5,0
8105,0,75,2,37.19,2,0,37.19,4,0
8106,0,11,3,94.69,0,0,0,5,2
8107,29.52,67,2,79.99,0,0,41.16,6,0
8108,0,17,2,56.38,1,0,43.92,4,0
8109,0,34,10,0,1,1,0,2,1
8110,25.1,12,10,25.1,1,1,25.1,1,1
8201,25.1,3,0,56.89,1,0,56.89,3,0
