HEROP_ID,GEOID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Age15_24P,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,ForDqP,ForDqTot,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AreaSqMi,AlcTot,AlcDens,AlcPerCap,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs,Ndvi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,DrgRlDth,TotPcp,TotSp,PcpPer100k,SpPer100k,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,SviTh1,SviTh2,SviTh3,SviTh4,SviSmryRnk,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US27049,27049,46217,45240,3519,20547,24004,94.26,1.12,1.02,0.76,0,2.84,3.34,0.23,11.31,52.54,18.55,2623,5932,2797,2429,15729,2768,3512,3688,3391,8574,35786,27212,10.7,5.65,9.84,1.76,17.21,77,71,67,3.7,9.9,33347,33400,8.5,56.9,0.42,6.11,30.99,17.81,9.19,12525,52.18,13.25,6.01,4.63,29.12,24.99,27.15,756.87,8,0.01,0,0.5,0.87,0.03,0.33,0.89,0.05,0.21,0.93,0.01,0.16,10,7,3,NA,1,NA,NA,4,0,NA,20.76,78.87,NA,51.89,NA,NA,33.35,143.42,NA,0.7,0.3,NA,0.1,NA,NA,0.4,0,NA,1,52.25,0.1,10,12.05,1,10,8.97,1,8,20.65,0.8,10,14.51,1,1,51.89,0.1,53,40,26,86.55,56.26,20.2,7.7,8.3,9.2,10.4,10.7,12.8,12.2,0,0.4,0.6,NA,46183,24457,21726,0.47,0,0,0,0.08,0.2,0.38,0.43,0.17,137.73,28.1,243.1,NA,1702.13,NA,NA,100.17,144.61,NA,NA,NA,NA,NA,NA,NA,40,4,36,NA,8,NA,NA,27,42,NA,NA,NA,NA,NA,NA,NA,207.25,84.26,639.11,740.74,1649.48,291.83,512.82,134.44,6645.94,134.72,60,12,94,2,8,3,2,36,1924,39
050US27051,27051,5938,5852,406,3309,2916,97.07,0.17,0.4,0.02,0,2.34,2.26,0.22,9.62,49.81,23.12,359,773,263,308,1826,304,391,520,392,1373,4614,3241,14.1,6.38,8.8,2.27,10.94,13,13,13,4,10.4,30399,31940,11.4,42,0.45,7.61,30.66,16.63,9.6,1573,53.94,17.27,21.43,6.47,26.35,20.42,6.04,547.79,4,0.01,0,0.08,0.95,0,0.07,0.95,0.02,0.48,0.94,0,0.19,2,0,0,NA,NA,NA,NA,0,0,NA,47.56,172.88,NA,NA,NA,NA,50.84,191.88,NA,0,0,NA,NA,NA,NA,0,0,NA,0,107.83,0,1,15.85,0.5,1,15.85,0.5,0,47.56,0,0,41.02,0,NA,NA,NA,NA,1,0,16.84,0,24.2,8.8,9.8,10.8,11.6,11.6,6.3,7.7,0,0,1,NA,6018,0,6018,1,0,0,0,0.12,0.56,0.1,0.12,0.09,235.85,NA,NA,NA,NA,NA,NA,NA,206.37,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
050US27053,27053,1235478,1210699,54750,529475,687713,72.64,13.05,0.71,7.09,0.04,6.47,6.9,0.22,12.15,61.17,13.29,80738,149990,71233,78839,525036,77480,81743,83457,72874,164160,962147,797987,9.9,6.79,5.69,2.55,26.37,10461,8952,10349,4.2,11,38308,43976,9.26,65.85,0.49,9.41,16.46,14.47,10.89,238236,34.64,9.24,4.91,0.34,23.85,37.59,956,553.85,177,0.32,0,0.53,0.48,0.28,0.49,0.53,0.16,0.44,0.59,0.13,0.12,299,299,278,195,292,161,NA,299,246,75,4.16,10.89,29.47,11.2,36.59,NA,7.31,19.89,55.33,1,0.93,0.65,0.98,0.54,NA,1,0.82,0.25,293,9.85,0.98,298,9.02,1,299,2.41,1,299,5.67,1,299,4.73,1,292,11.2,0.98,1350,1375,2743,111.29,222.02,38,10.9,12.5,15.8,17.1,14.1,18.4,26.4,0.99,0.01,0,NA,1152425,1126784,25641,0.02,0,0,0,0.1,0.04,0.84,0.82,0.31,299.59,30.33,566.46,NA,1542.04,203.67,1823.26,86.9,177.26,21.97,331.17,NA,872.85,60.01,1543.78,59.26,2520,127,2393,NA,1696,112,137,522,1491,92,1399,NA,960,33,116,356,137.64,35.89,244.49,52.43,610.12,223.48,1089.59,63.58,4410.86,90.93,1164,151,1039,36.55,689,125.91,81,381,37302,769
050US27055,27055,18663,18395,1309,8728,10164,97.09,0.99,0.23,0.7,0.02,0.98,1.08,0.22,10.72,49.82,20.21,1021,2351,1028,972,5926,1118,1363,1585,1528,3771,14614,10843,11.3,5.39,8.96,1.59,14.32,14,8,14,2,7.6,32844,31453,8.18,39,0.39,8.43,28.96,21,12.33,5206,51.22,13.87,6.27,5.82,32.51,20.01,15.81,552.04,4,0.01,0,0.4,0.96,0.02,0.36,0.95,0.02,0.5,0.95,0.01,0.22,5,2,1,NA,2,0,NA,2,0,NA,23.97,100.75,NA,31.5,405.03,NA,31.5,218.44,NA,0.4,0.2,NA,0.4,0,NA,0.4,0,NA,2,30.72,0.4,2,30.67,0.4,5,7.53,1,5,13.11,1,5,13.11,1,2,31.5,0.4,16,11,4,58.94,21.43,11.4,10.8,11.2,12.2,14.1,13,10.3,12.2,0.2,0.2,0.6,NA,19027,8107,10920,0.57,0,0,0,0.03,0.16,0.11,0.09,0.02,85.96,NA,NA,NA,NA,NA,NA,NA,111.75,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,192.24,0,155.2,0,862.07,751.88,0,171.45,2271.93,104.86,22,0,9,0,1,1,0,19,260,12
050US27057,27057,20862,20667,2063,14800,9600,93.76,0.74,2.19,0.59,0,2.72,2.06,0.21,9.4,46.39,24.5,1155,2546,1072,889,5976,1100,1506,1578,1889,5112,16453,11341,15.3,7.14,12.54,2.66,19.25,16,18,16,3.5,10.9,27885,29312,9.03,32,0.42,9.26,24.21,16.96,12.28,5295,55.16,15.19,41.18,10.38,25.43,18.06,15.98,926,6,0.01,0,0.4,0.9,0.01,0.26,0.91,0.03,0.61,0.89,0.02,0.21,7,5,2,2,0,NA,NA,1,NA,NA,18.46,62.14,177.96,115.88,NA,NA,64.33,NA,NA,0.71,0.29,0.29,0,NA,NA,0.14,NA,NA,0,177.03,0,5,20.9,0.71,5,18.24,0.71,1,53.72,0.14,6,14.7,0.86,0,115.88,0,25,15,6,71.9,28.76,29.5,11.7,12.3,14.1,14.6,15.4,12.4,13.8,0,0,1,NA,20428,3398,17030,0.83,0,0,0.01,0.15,0.54,0.25,0.33,0.21,442.51,168.69,710.86,NA,NA,NA,4294.48,330.3,233.78,101.21,363.7,NA,NA,NA,3374.23,142.83,53,10,43,NA,NA,NA,14,37,28,6,22,NA,NA,NA,11,16,371.9,16.73,228.68,0,2641.51,699.3,3283.58,257.05,3438.02,297.52,45,1,14,0,2.8,2,11,29,416,36
050US27059,27059,38974,38392,2510,15809,19894,95.33,0.49,0.41,1.3,0.02,2.46,1.93,0.24,11.73,56.64,15.05,2331,5439,2474,2098,14305,2572,3036,2920,2506,5865,29586,23721,13.1,8.34,8.49,3.1,23.83,20,13,20,4.6,7.1,34468,32008,15.53,199.83,0.39,7.63,30.36,16.83,12.01,10457,52.56,13.87,7,2.97,28.21,18.05,36.28,435.74,4,0.01,0,0.31,0.94,0.01,0.19,0.94,0.02,0.5,0.92,0.03,0.19,8,8,2,1,0,NA,NA,7,2,1,15.64,52.55,155.25,54.64,NA,NA,17.88,58.37,171.14,1,0.25,0.12,0,NA,NA,0.88,0.25,0.12,0,47.38,0,8,16.18,1,8,13.93,1,8,15.75,1,8,14.31,1,0,49.47,0,36,30,20,76.97,51.32,23.2,10,10.8,13.3,12.3,13.4,11.6,14,0,0.88,0.12,NA,37816,14270,23546,0.62,0,0,0,0.14,0.36,0.1,0.2,0.1,210.13,48.96,362.46,NA,NA,NA,NA,195.26,162.56,65.28,254.49,NA,NA,NA,NA,162.03,53,6,47,NA,NA,NA,NA,47,41,8,33,NA,NA,NA,NA,39,214.9,119.95,427.87,192.55,375.94,0,0,176.85,8127.22,66.42,55,15,56,0.62,1,0,0,43,2080,17
050US27061,27061,45203,44022,3967,27571,20192,92.84,0.5,3.68,0.41,0,2.56,1.41,0.21,10.72,48.73,21.96,2367,5436,2698,2148,14226,2633,3060,3658,3897,9926,35660,25734,15.5,6.44,11.13,2.63,15.53,144,143,141,5.2,13.3,27103,28636,9.89,58,0.43,8.25,24.36,18.71,12.17,11152,55.23,18.14,29.83,8.57,30.85,20.08,10.34,2667.3,11,0,0,0.21,0.91,0.01,0.26,0.92,0.02,0.39,0.93,0.01,0.23,11,6,3,NA,NA,NA,NA,6,3,2,24.45,92.31,NA,NA,NA,NA,26.7,99.47,300.4,0.55,0.27,NA,NA,NA,NA,0.55,0.27,0.18,1,75.02,0.09,7,20.57,0.64,8,17.19,0.73,5,32.03,0.45,6,25.76,0.55,NA,NA,NA,44,42,21,92.91,46.46,30.3,12.6,12.9,14.3,14.7,14.7,18.1,21.3,0,0,1,NA,45058,9285,35773,0.79,0,0,0.17,0.28,0.41,0.19,0.69,0.33,604.52,141.61,1046.78,NA,1980.2,NA,3307.89,468.75,589.95,260.86,904.37,NA,NA,NA,3731.98,441.41,166,19,147,NA,4,NA,39,120,162,35,127,NA,NA,NA,44,113,291.03,112.58,600.54,1352.52,480.77,289.12,1530.61,312.93,9386.63,209.98,79,15,83,1.88,1,1.09,18,79,2548,57
050US27063,27063,10047,9920,670,5038,5320,94.55,0.13,0.1,2.89,0,2.34,3.46,0.22,11.37,50.93,20.84,608,1185,612,530,3324,598,677,864,697,2094,7841,5747,10.8,6.88,8.54,2.61,15.97,2,2,2,3.1,7.8,32147,33358,8.92,29.5,0.44,6.39,41.3,14.21,9.1,2856,53.68,15.84,12.9,1.19,34.19,21.9,7.17,702.97,3,0,0,0.61,0.89,0,0.24,0.92,0.05,0.58,0.89,0.07,0.13,4,0,NA,NA,NA,NA,NA,0,NA,NA,60.95,NA,NA,NA,NA,NA,49.68,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,2,30.96,0.5,3,14.4,0.75,4,15.17,1,3,14.4,0.75,1,37.35,0.25,NA,NA,NA,NA,5,6,49.77,59.72,14.9,9.4,10.3,12,12.3,12.4,5.1,6.5,0,0,1,NA,10266,3169,7097,0.69,0,0,0,0.05,0.17,0.34,0.04,0.03,196.53,NA,NA,NA,NA,NA,NA,NA,114.64,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,132.19,105.3,374.65,1709.4,1428.57,711.11,0,106.72,1718.44,82.62,8,3,12,2,1,1.6,0,6,104,5
050US27065,27065,16004,15777,1378,7913,7742,96.3,0.35,0.85,0.54,0.01,1.95,1.55,0.22,11.19,50.29,19.75,837,2014,930,861,5198,1009,1155,1362,1269,3160,12535,9375,18,9.6,10.99,4.52,21.29,78,67,78,4.6,10.7,27264,27331,15,85.25,0.4,7.61,28.82,18.41,10.5,4667,60.28,19.15,18.5,14.28,28.29,16.92,15.17,521.62,2,0,0,0.34,0.95,0.01,0.21,0.95,0.02,0.37,0.95,0.01,0.23,4,4,2,2,0,NA,NA,4,2,2,11.84,30.83,91.7,81.26,NA,NA,11.84,30.83,91.7,1,0.5,0.5,0,NA,NA,1,0.5,0.5,0,79.16,0,4,15.29,1,4,15.29,1,0,42.16,0,4,11.84,1,0,77.46,0,16,12,2,74.98,12.5,32.3,11.1,11.8,14.4,14,14.4,11.9,15.8,0,0,1,NA,16239,3670,12569,0.77,0,0,0,0.3,0.67,0.07,0.45,0.28,232,NA,NA,NA,NA,NA,NA,NA,110.95,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,491.77,41.48,369.51,0,6315.79,0,0,441.73,9915.7,100.36,49,2,19,0,6,0,0,42,988,10
050US27067,27067,42658,41551,2376,19812,21779,88.58,4.82,0.42,0.91,0,5.28,11.9,0.24,12.3,55.97,17.87,2891,5879,2468,2778,15107,2313,2639,3187,3019,7623,32320,24697,11.9,11.5,7.35,2.28,17.31,141,111,141,3,10.5,29675,30217,8.2,40.75,0.43,7.56,26.89,19.68,12.33,11493,52.77,15.31,15.71,3.15,28.08,26.04,24.85,797.39,7,0.01,0,0.67,0.63,0.12,0.52,0.66,0.22,0.61,0.65,0.03,0.14,12,10,5,NA,0,NA,NA,0,NA,NA,15.09,54.32,NA,81.93,NA,NA,64.65,NA,NA,0.83,0.42,NA,0,NA,NA,0,NA,NA,10,15.56,0.83,11,14.49,0.92,12,10.79,1,10,14.52,0.83,11,13.45,0.92,0,81.93,0,32,49,49,114.87,114.87,29.1,8.2,10.4,9.6,11.6,11.3,6.3,7.8,0,0.5,0.5,NA,42239,23432,18807,0.45,0,0,0,0.21,0.45,0.74,0.51,0.41,394.55,46.67,725.71,NA,541.38,1048.28,NA,287.74,375.58,132.24,607.23,NA,464.04,762.39,NA,315.59,104,6,98,NA,7,33,NA,62,99,17,82,NA,6,24,NA,68,313.32,164.14,1046.57,0,297.84,647.75,1010.1,174.62,6358.18,110.81,82,21,140,0,4,21,1,37,1664,29
050US27069,27069,4337,4100,298,2613,2247,97.69,0.88,0.37,0.35,0,0.71,2.1,0.22,11.34,47.04,23.43,250,509,263,229,1281,266,292,372,351,1016,3394,2378,11.5,5.96,8.78,0.88,10.18,0,0,0,2.6,10.6,31792,29946,12.75,29,0.4,8.59,36.49,11.88,15.62,1207,53.72,17.96,27.63,7.62,39.83,19.83,2.38,1098.81,4,0,0,0.38,0.95,0.01,0.06,0.96,0.02,0.26,0.95,0,0.13,2,0,NA,NA,NA,NA,NA,0,NA,NA,57.81,NA,NA,NA,NA,NA,75.57,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,75.57,0,1,15.2,0.5,2,0,1,0,67.97,0,0,75.57,0,NA,NA,NA,NA,0,0,0,0,13.7,11.8,12.7,14.5,15.5,15.2,7.8,10,0,0,1,NA,4552,0,4552,1,0,0,0,0.1,0.18,0.02,0.46,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.81,0,153.26,0,0,0,0,83.26,1955.31,39.9,2,0,2,0,0,0,0,2,49,1
050US27071,27071,12644,12313,1078,7921,5737,93.48,0.48,3.61,0.47,0,1.96,0.32,0.19,10.37,44.9,23.3,522,1412,720,591,3743,778,949,1174,1120,2946,10258,7312,16.9,7.68,10.51,2.97,12.38,29,23,25,6.8,16.4,26143,29051,11.43,46.25,0.46,8.65,26.91,13.79,12.11,3139,54.72,19.79,29.73,9.62,33.35,22.8,2.55,3104.2,7,0,0,0.43,0.93,0.01,0.15,0.93,0,0.39,0.93,0.01,0.21,4,3,2,2,NA,NA,NA,0,NA,NA,27.71,118.83,306.17,NA,NA,NA,154.88,NA,NA,0.75,0.5,0.5,NA,NA,NA,0,NA,NA,1,77.64,0.25,3,29.57,0.75,3,29.57,0.75,3,29.57,0.75,3,29.57,0.75,NA,NA,NA,NA,8,2,63.27,15.82,36.5,14.3,16.3,17.4,19.8,18.1,10,12.7,0,0,1,NA,13311,7055,6256,0.47,0,0,0.06,0.45,0.67,0.24,0.51,0.44,385.26,NA,NA,NA,NA,NA,NA,NA,282.52,104.58,454.32,0,0,0,1694.92,246.2,30,NA,NA,NA,NA,NA,NA,NA,22,4,18,0,0,0,4,18,157.05,106.19,567.89,1416.67,0,0,843.88,125.82,5444.31,91.61,12,4,22,0.85,0,0,2,9,416,7
050US27073,27073,6773,6629,473,3679,3381,96.53,0.84,0.21,0.83,0,1.59,2.2,0.19,10.38,43.79,26.16,314,756,374,329,1896,386,465,610,574,1772,5459,3687,14.9,7.32,8.66,2.28,11.99,0,0,0,2.3,8.5,27233,31686,10.8,26.67,0.45,7.42,32.12,18.37,12.36,1704,50.4,17.48,15.66,2.72,38.65,19.53,4.81,765.02,4,0.01,0,0.32,0.95,0.01,0.14,0.95,0.02,0.51,0.95,0.02,0.16,3,0,0,NA,NA,NA,NA,0,0,NA,56.72,206.94,NA,NA,NA,NA,64.2,240.11,NA,0,0,NA,NA,NA,NA,0,0,NA,0,97.75,0,3,7.32,1,3,7.32,1,1,25.33,0.33,0,63.5,0,NA,NA,NA,NA,3,2,44.29,29.53,42.5,9,9.9,11.6,11.8,11.9,6.5,7.8,0,0,1,NA,7259,0,7259,1,0,0,0,0.06,0.3,0.25,0.23,0.1,205.81,0,396.24,0,0,0,0,213.96,154.36,0,297.18,0,0,0,0,160.47,8,0,8,0,0,0,0,8,6,0,6,0,0,0,0,6,105.32,0,205.02,0,0,0,7500,82.62,6845.71,78.99,4,0,4,0,0,0,0.75,3,260,3
050US27075,27075,10569,10300,924,7801,4874,96.63,0.74,0.58,0.03,0.41,1.62,1.53,0.18,8.83,43.63,25.05,495,1038,501,432,3078,628,772,863,1047,2648,8710,6062,14.2,3.99,10.61,2.19,15.42,16,13,16,4.4,8.5,33147,33602,5.68,29,0.39,7,24.68,17.48,5.93,2471,50.7,15.64,33.56,3.77,31.2,19.1,3.7,2109.26,3,0,0,0.44,0.96,0.01,0.12,0.95,0.02,0.56,0.97,0,0.25,4,2,1,NA,0,NA,NA,0,NA,NA,28.88,158.53,NA,65.97,NA,NA,65.99,NA,NA,0.5,0.25,NA,0,NA,NA,0,NA,NA,0,67.89,0,1,31.31,0.33,3,12.05,0.75,2,28.88,0.5,2,28.88,0.5,0,65.97,0,17,8,1,75.69,9.46,13.2,14.5,16,18.2,19.7,20,9,10.8,0,0,1,NA,10866,3588,7278,0.67,0,0,0,0.07,0.16,0.29,0.31,0.11,175.66,0,340.45,NA,NA,NA,NA,166.53,159.69,0,309.5,NA,NA,NA,NA,99.92,11,0,11,NA,NA,NA,NA,10,10,0,10,NA,NA,NA,NA,6,241.35,NA,NA,0,0,0,0,235.45,NA,160.9,15,NA,NA,0,0,0,0,14,NA,10
050US27077,27077,3809,3753,309,3766,2063,93.1,0.03,0.29,0.84,0,5.75,1.68,0.18,8.4,42.85,22.63,176,431,139,181,1025,201,356,403,355,862,3106,2244,10.7,8.4,9.95,4.02,8.9,0,0,0,3.1,9.2,25837,26526,9.53,14,0.36,4.36,34.13,9.65,16.87,1294,62.72,24.9,57.91,30.78,35.23,18.68,2.9,1297.86,1,0,0,0.4,0.96,0,0.59,0.89,0.04,0.27,0.95,0.01,0.17,2,0,0,NA,NA,NA,NA,0,NA,NA,124.22,582.96,NA,NA,NA,NA,147.56,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,180.82,0,2,13.22,1,2,13.22,1,0,124.22,0,0,124.22,0,NA,NA,NA,NA,2,0,52.51,0,4.7,14.4,15.5,17.4,18.9,18.6,12.2,15.7,0,0,1,NA,4045,0,4045,1,0,0,0.1,0.2,0.15,0.12,0.47,0.16,297.62,0,574.24,NA,NA,NA,NA,224.52,255.1,0,492.21,NA,NA,NA,NA,179.61,7,0,7,NA,NA,NA,NA,5,6,0,6,NA,NA,NA,NA,4,264.55,0,423.37,0,3478.26,0,4324.32,140.12,6878.31,132.28,6,0,5,0,0.8,0,1.6,3,156,3
050US27079,27079,27983,27598,1730,12643,14840,96.12,0.84,0.19,0.49,0.01,2.34,5.87,0.24,11.89,54.54,16.84,1709,3824,1792,1534,9728,1941,2082,2266,1721,4712,21255,16543,10.8,7.23,8.14,2.56,21.51,10,0,10,3.5,8.8,33918,32120,10.48,71.67,0.4,7.64,34.23,14.43,9.93,7985,53.81,14.68,13.99,3.12,30.23,18.94,28.18,448.67,5,0.01,0,0.45,0.88,0.02,0.47,0.85,0.11,0.42,0.86,0.01,0.12,6,5,0,NA,0,NA,NA,2,0,NA,20.45,75.66,NA,68.34,NA,NA,34.97,133.62,NA,0.83,0,NA,0,NA,NA,0.33,0,NA,3,30.96,0.5,5,17.71,0.83,6,9.77,1,4,26.46,0.67,6,14.46,1,0,67.47,0,11,10,0,35.74,0,2,8.2,8.6,9.9,11.6,11.6,5.8,7.8,0,0.5,0.5,NA,27703,10483,17220,0.62,0,0,0,0.09,0.19,0.47,0.18,0.11,194.17,NA,NA,NA,NA,NA,NA,NA,182.75,46.58,313.83,NA,NA,NA,NA,173.03,34,NA,NA,NA,NA,NA,NA,NA,32,4,28,NA,NA,NA,NA,28,84.55,46.05,209.81,0,588.24,653.59,0,24.54,2344.72,45.09,15,4,19,0,1,7,0,4,416,8
050US27081,27081,5707,5522,439,3128,2847,97.76,0.26,1.02,0.16,0,0.81,1.91,0.23,9.79,49.05,24.58,349,769,280,279,1681,321,341,456,387,1403,4397,2994,13.1,8.68,9.99,1.64,12.28,0,0,0,2.4,10.4,29049,28504,8.35,26,0.43,8.71,34.53,14.51,8.82,1518,53.32,21.15,21.04,2.05,35.04,21.54,5.83,536.78,1,0,0,0.11,0.96,0,0.06,0.96,0.02,0.51,0.96,0,0.18,2,0,0,NA,NA,NA,NA,0,NA,NA,44.2,157.24,NA,NA,NA,NA,90.44,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,76.84,0,2,0,1,2,0,1,0,41.94,0,0,45.03,0,0,94.76,0,NA,3,1,52.57,17.52,51.8,9.8,10.5,11.8,12.6,12.6,6.6,9,0,0,1,NA,5896,0,5896,1,0,0,0,0.16,0.4,0.01,0.1,0.07,187.62,0,358,NA,NA,NA,NA,129.79,250.16,0,477.33,NA,NA,NA,NA,194.68,6,0,6,NA,NA,NA,NA,4,8,0,8,NA,NA,NA,NA,6,126.74,0,180.72,0,0,0,15181.82,165.62,0,0,4,0,3,0,0,0,1.67,5,0,0
050US27083,27083,25839,24555,1322,11251,13760,86.96,3.48,0.38,4.14,0.01,5.02,6.66,0.25,14.64,60.77,14.97,1881,3632,1845,1939,10190,1370,1623,1766,1510,3867,19331,15464,9.8,7.96,6.84,2.84,18.54,212,192,212,3.4,13.6,29147,30531,7.16,31.86,0.47,8.21,27.14,15.47,13.2,7057,51.29,12.07,10.67,3.07,26.53,31.83,15.75,714.41,5,0.01,0,0.51,0.77,0.07,0.28,0.79,0.09,0.37,0.81,0.07,0.17,7,6,4,NA,NA,NA,NA,0,NA,NA,14.71,52.63,NA,NA,NA,NA,55.44,NA,NA,0.86,0.57,NA,NA,NA,NA,0,NA,NA,0,63.51,0,7,9.26,1,7,8.25,1,6,14.71,0.86,6,14.23,0.86,NA,NA,NA,25,16,16,61.92,61.92,25,10,11.5,11.7,14.2,14.3,7,7.9,0,0.43,0.57,NA,25857,13464,12393,0.48,0,0,0,0.21,0.35,0.65,0.8,0.45,393.58,109.92,672.51,NA,1196.58,1071.08,NA,311.61,314.87,85.49,540.41,NA,854.7,778.97,NA,262.04,65,9,56,NA,7,11,NA,44,52,7,45,NA,5,8,NA,37,207.73,19.03,290.55,0,2645.53,288.64,1256.1,105.8,3682.71,127.48,34.09,1.55,24.02,0,16.27,3.1,1.03,14.72,604.37,20.92
050US27085,27085,35825,35482,2464,15825,19095,94.92,0.56,0.19,0.63,0,3.71,6.04,0.23,11.88,55.18,17.87,2077,4792,2234,2022,12901,2279,2566,2545,2264,6401,27471,21070,11.8,7.01,8.97,3.01,18.18,0,0,0,2.6,8.9,32125,31723,9.14,72.14,0.41,5.74,35.86,16.33,10.4,10476,54.86,13.97,5.95,3.49,26.96,23.47,32.2,491.48,7,0.01,0,0.36,0.91,0.01,0.35,0.87,0.1,0.41,0.92,0.01,0.13,7,5,3,NA,0,NA,NA,0,0,NA,16.86,55.68,NA,67.89,NA,NA,45.83,191.87,NA,0.71,0.43,NA,0,NA,NA,0,0,NA,0,63.91,0,6,11.06,0.86,7,6.4,1,5,16.89,0.71,5,15.75,0.71,0,67.89,0,43,36,23,100.49,64.2,23.3,9.4,10.2,11.4,11.2,11.8,6.6,8.7,0,0.29,0.71,NA,36651,19588,17063,0.47,0,0,0,0.06,0.4,0.42,0.15,0.13,217.9,90.41,341.33,NA,NA,305.34,8888.89,169.09,173.43,90.41,253.81,NA,NA,NA,NA,164.26,49,10,39,NA,NA,4,8,35,39,10,29,NA,NA,NA,NA,34,137.9,45.34,235.75,1608.47,1913.88,224.55,970.87,116.26,5462.63,97.86,31,5,27,3.04,4,3,1,24,1228,22
