HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US36021,36021,62982,29139,37227,4418,8391,4170,3692,26982,3913,3066,2898,3000,10314,12.48,63.18,16.38,95.09,3.88,1.62,0.17,0.39,0.01,0.46,26.36,24.52,9.58,4.81,18.68
050US36023,36023,48963,18681,30869,3475,6721,4601,5673,24458,2518,2082,1875,1881,5953,20.98,70.78,12.16,98.3,0.71,0.91,0.28,0.45,0.01,0.26,23.22,24.8,12.74,6.23,7.68
050US36025,36025,47225,27361,27590,3195,6691,4073,2960,19848,2735,2300,2233,2468,7755,14.89,62.96,16.42,98.06,1.01,1.13,0.25,0.38,0.01,0.3,26.05,25.16,12.8,7.74,35.51
050US36027,36027,259462,97632,167813,18451,33750,18515,20178,126809,15862,12856,11557,10494,29683,14.91,68.99,11.44,88.33,8.4,3.76,0.14,2.23,0.01,0.88,20.15,23.88,5.38,4.21,8.26
050US36029,36029,968532,402131,595982,66512,123157,64377,75162,438103,52691,44630,45993,50363,147083,14.41,64.82,15.19,85.89,11.34,2.3,0.58,1.05,0.01,1.13,23.59,23.28,12.23,6.99,6.25
050US36031,36031,37152,21493,22656,2557,5016,2335,2406,16600,2150,1807,1799,1746,5477,12.76,65.07,14.74,96.04,2.83,2.01,0.25,0.39,0.01,0.48,25.79,24.28,12.26,8.58,36.16
050US36033,36033,46540,21962,28639,3215,6783,3430,3436,21960,2520,2026,1991,2042,6003,14.75,68.67,12.9,90.02,3.74,2.41,5.05,0.27,0.01,0.92,30.54,25.57,17.15,9.18,25.85
050US36035,36035,54191,26260,31167,3628,7966,3991,3316,23142,3065,2395,2387,2641,8967,13.48,64.1,16.55,98.03,1.19,0.76,0.18,0.41,0.01,0.18,29.5,25.94,12.97,8.19,20.05
050US36037,36037,60060,22596,35944,4532,8927,4324,4030,26893,3396,2774,2587,2737,8214,13.91,67.19,13.68,96.47,1.77,0.75,1.14,0.35,0,0.27,22.59,26.48,7.33,5.18,4.35
050US36039,36039,44739,25000,27225,2918,5741,2877,3219,19934,2623,2083,2115,2205,7120,13.63,63.91,15.91,92.99,4.85,3.4,0.3,0.38,0.03,1.45,27.18,23.23,9.71,6.61,33.62
050US36041,36041,5279,8234,3236,256,677,329,267,2079,354,304,326,382,901,11.29,57.06,17.07,99.39,0.23,0.59,0.19,0.11,0,0.08,22.67,21.63,8.68,12.14,73.85
050US36043,36043,65797,30799,37888,4502,9489,5139,4023,27946,3594,3191,2832,3174,11069,13.92,63.74,16.82,99.22,0.29,0.56,0.17,0.21,0.01,0.12,27.35,25.59,13.11,7.7,19.04
050US36045,36045,110943,50519,68249,9486,16661,8318,11677,55572,5139,4003,3915,3989,12178,18.02,73.66,10.98,91.18,5.86,2.83,0.39,0.76,0.11,1.7,23.56,27.51,11.84,11.12,25.08
050US36047,36047,2300790,873671,1410134,178428,330446,164985,179632,1087794,120684,106857,94248,97256,285076,14.98,69.4,12.39,46.88,37.91,20.1,0.35,4.8,0.03,10.02,36.29,26.32,22.66,10.3,5.2
050US36049,36049,26796,13182,15401,2244,4657,1971,1663,11767,1366,1169,1180,1179,3234,13.56,69.67,12.07,98.78,0.42,0.48,0.23,0.3,0.04,0.22,26.41,30.46,13.27,8.48,29.81
050US36051,36051,62372,23084,40197,4248,8579,5644,6341,31433,3359,2679,2639,2453,6982,19.22,70.96,11.19,96.17,2.43,1.56,0.3,0.51,0.01,0.59,22.45,24.36,8.51,4.93,8.17
050US36053,36053,69120,26641,43751,4882,9834,7342,6425,33959,3954,3117,2698,2741,7935,19.92,70.42,11.48,97.63,1.09,0.83,0.38,0.58,0.02,0.3,20.78,25.22,9.2,5.12,11.54
050US36055,36055,713968,285524,449389,54587,94750,48887,58553,343640,41451,31977,29093,29341,89129,15.05,69.05,12.48,84.08,11.91,3.7,0.28,1.76,0.01,1.95,19.93,24.57,10.36,4.99,4.76
050US36057,36057,51981,21851,29020,3599,7163,3378,3131,21264,2691,2150,2294,2720,10100,12.52,61.61,19.43,96.52,0.85,5.2,0.18,0.41,0.01,2.03,29.89,24.74,11.8,7.86,7.62
050US36059,36059,1287348,446292,823751,78852,153277,82465,94220,576883,79784,68857,70175,76621,182899,13.72,62.84,14.21,86.62,8.63,6.01,0.13,3.04,0.01,1.57,15.79,21.8,3.72,4.14,3.31
050US36061,36061,1494837,785127,1047732,79225,131003,73106,117166,775553,95432,79163,68545,67687,198229,12.73,65.95,13.26,58.18,22.06,26.08,0.39,7.37,0.04,11.96,24.81,16.65,20.52,8.01,8.75
050US36063,36063,220756,90385,132302,15685,30687,14996,15104,97341,11894,10203,10357,11137,33452,13.63,65.1,15.15,93,5.48,0.95,0.91,0.35,0.01,0.24,24.18,24.92,10.74,6.96,6.17
050US36065,36065,250836,101251,151318,17488,33648,17721,20317,113939,13262,11244,10780,11713,38762,15.16,65.81,15.45,92.67,5.45,2.31,0.2,0.84,0.03,0.81,24.92,24.22,11.94,6.7,8.58
050US36067,36067,468973,190878,293288,35006,62740,33865,39711,224112,24861,20411,20319,20684,60840,15.69,68.63,12.97,89.24,8.04,1.53,0.69,1.44,0.02,0.56,19.27,24.49,10.26,5.15,6.8
050US36069,36069,95101,38947,58806,6908,13247,6722,6817,44206,5611,4412,4080,4133,12504,14.24,67.68,13.15,97.03,1.81,1.33,0.24,0.51,0.02,0.4,19,25.02,7.38,5.09,10.32
050US36071,36071,307647,110814,190502,25627,46844,22699,22908,148505,18239,13481,11920,10947,32084,14.82,71.83,10.43,88.93,7.22,7,0.27,1.13,0.02,2.42,22.82,27.65,9.31,5.72,8.4
050US36073,36073,41846,16345,25328,3092,6395,3043,2968,19499,2334,1868,1728,1672,5258,14.36,69.27,12.57,91.5,6.58,2.46,0.46,0.33,0.03,1.11,28.52,26.91,9.67,7.95,11.73
050US36075,36075,121771,48548,74746,9483,19171,10256,11066,58977,6620,5071,4755,4580,13114,17.51,71.96,10.77,98.47,0.51,0.95,0.35,0.37,0.02,0.28,25.33,27.85,11.69,8.19,12.59
050US36077,36077,60517,26385,37373,3813,7956,5899,6251,28358,3359,2674,2512,2738,9107,20.08,66.31,15.05,97.68,1.34,1.19,0.19,0.48,0.04,0.27,22.32,23.2,13.91,5.84,17.66
050US36079,36079,83941,31898,54733,6478,11582,5790,5538,41067,6066,4629,3518,3026,7575,13.5,70.44,9.02,97.48,1.01,2.68,0.14,0.9,0,0.46,13.49,25.77,3.65,4.13,11.93
050US36081,36081,1951472,752690,1254547,121582,218860,117933,148466,920840,111699,100103,92642,97423,288324,13.65,64.63,14.77,57.86,21.69,19.53,0.36,12.17,0.04,7.88,28.85,20.94,10.91,7.56,4.32
050US36083,36083,154429,62591,97173,10839,20148,12084,13837,74780,8284,6625,6541,6798,20414,16.79,68.49,13.22,94.67,3.35,1.21,0.18,1.42,0.01,0.38,22.28,23.86,9.29,5.47,7.95
050US36085,36085,378977,139726,242602,28227,50321,26194,29582,183124,24118,18578,16438,15858,42313,14.72,69.05,11.17,84.98,8.08,7.98,0.19,4.45,0.02,2.28,21.41,24.82,7.8,6.3,6.59
050US36087,36087,265475,88264,169645,19048,37883,19407,19573,120755,18729,15573,14200,12416,26871,14.68,66.93,10.12,83.95,9.97,6.67,0.25,4.04,0.01,1.79,16.72,25.98,6.38,3.69,3.84
050US36089,36089,111974,47521,70239,7442,16055,11321,11780,54643,5623,5009,4827,4855,13520,20.63,69.78,12.07,96.69,1.45,1.14,0.74,0.7,0.02,0.4,26.89,25.2,17.25,9.31,20.11
050US36091,36091,181276,75105,116062,13409,25573,13050,13514,89125,11719,8298,7319,7114,18719,14.65,70.67,10.33,97.59,1.26,1.08,0.15,0.75,0.02,0.24,16.99,25.65,5.94,4.84,11.56
050US36093,36093,149285,62769,90321,10440,18419,9408,10672,66585,8412,6412,6764,7542,24711,13.45,63.93,16.55,93.68,4.25,1.67,0.17,1.21,0.01,0.68,19.28,22.94,8.33,4.99,5.72
050US36095,36095,31859,14431,19594,1994,4409,3377,2398,14812,1799,1432,1395,1501,4517,18.13,66.59,14.18,97.61,1.34,1.69,0.22,0.31,0.02,0.51,26.32,24.32,11.54,6.72,21.99
050US36097,36097,18662,8472,10965,1328,2900,1334,1078,8035,1096,961,883,800,2659,12.92,65.71,14.25,98.34,0.84,0.88,0.27,0.19,0.02,0.34,25.81,27,11.2,7.28,19.52
050US36099,36099,33683,14314,19979,2492,4762,2393,2075,14825,1895,1542,1540,1633,4994,13.26,65.55,14.83,97.17,1.6,1.08,0.25,0.63,0.01,0.34,23.83,25.86,10.42,5.89,14.17
050US36101,36101,99088,43019,57690,7328,15309,6919,5996,42094,5582,4840,4664,4840,14431,13.03,65.33,14.56,97.93,1.16,0.52,0.21,0.54,0.02,0.14,25.03,27.22,13.51,7.39,13.3
050US36103,36103,1321864,481317,853559,92949,176241,97382,101752,633810,87539,69565,62997,57046,141717,15.06,68.31,10.72,90.05,6.27,6.65,0.23,1.73,0.01,1.71,17.79,24.71,4.75,4.8,11.76
050US36105,36105,69277,41814,41956,4967,9555,4635,4341,30975,4016,3194,3022,3362,10186,12.96,65.67,14.7,88.41,8.49,6.85,0.2,0.77,0.02,2.1,28.81,24.73,13.44,6.35,41.23
050US36107,36107,52337,20254,31800,4120,8385,3643,3029,23411,3212,2727,2585,2185,5712,12.75,68.62,10.91,98.4,0.6,0.7,0.18,0.59,0,0.22,19.39,28.33,9.32,5.94,6.99
050US36109,36109,94097,35338,67396,5293,10161,11570,16322,56806,4456,3141,2929,2846,8465,29.64,76.79,9,90.2,3.33,2.25,0.3,5.4,0.06,0.71,12.78,19.38,18.94,4.31,5.66
050US36111,36111,165304,71716,105197,11396,21195,10765,12206,78587,10025,7680,7401,7522,21498,13.9,67.26,13.01,92.64,4.87,4.13,0.28,1.18,0.02,1.02,23.35,23.36,8.55,5,15.21
050US36113,36113,59209,31737,35910,4015,8177,4411,4088,26967,3481,2677,2580,2761,8551,14.35,66.14,14.44,98.72,0.51,0.8,0.19,0.44,0.02,0.13,21.75,24.91,9.16,7.09,28.92
050US36115,36115,59330,24216,36254,4315,8402,4247,4419,27608,3298,2706,2630,2603,7768,14.61,67.97,13.09,95.58,3.46,2.21,0.18,0.2,0,0.59,25.97,25.8,9.61,6.96,16.35
050US36117,36117,89123,35188,53881,7193,14002,6053,5490,40711,5296,4244,3912,3457,10308,12.95,69.46,11.57,95.39,3.13,1.7,0.27,0.37,0.02,0.82,25.74,27.98,8.29,5.56,9.13
050US36119,36119,874866,336727,558571,57718,101585,53160,61793,397003,55665,47119,44805,44945,126026,13.14,63.59,14.41,79.36,13.74,9.85,0.16,3.66,0.02,3.06,19,21.75,6.85,4.8,4.96
050US36121,36121,42507,15848,26152,2972,6446,2917,3014,20427,2418,1859,1607,1644,5134,13.95,70.21,12.08,93.48,4.86,2.36,0.21,0.29,0,1.16,29.71,26.4,8.54,5.76,12.31
050US36123,36123,22810,11629,13259,1683,3411,1679,1370,9708,1264,1043,1041,1165,3495,13.37,64.89,15.32,98.65,0.65,1.01,0.21,0.29,0.01,0.2,26.3,26.55,13.38,6.37,27.6
050US37001,37001,108213,45312,68473,6847,12793,7809,8613,49518,6526,5512,5429,5523,16065,15.18,63.91,14.85,79.82,19.24,0.68,0.28,0.44,0.01,0.21,32.13,21.88,8.88,3.24,5.87
050US37003,37003,27544,11197,17738,1735,3824,2060,2032,13026,1899,1494,1348,1185,3033,14.86,67.47,11.01,93.19,6.07,0.67,0.19,0.17,0.01,0.37,41.02,24.59,9.84,3.86,7.73
050US37005,37005,9590,5344,5754,468,1194,619,539,3852,618,546,558,573,1781,12.08,57.5,18.57,97.37,1.85,0.89,0.08,0.05,0,0.65,47.43,21.43,20.06,3.26,27.13
050US37007,37007,23474,9255,13445,1564,3527,1918,1597,10309,1234,1028,976,1151,3685,14.97,65.6,15.7,52.25,47.31,0.29,0.29,0.12,0,0.03,39.16,27.03,17.65,3.62,7.82
050US37009,37009,22209,11119,13603,1123,2744,1512,1366,9348,1391,1344,1212,1244,3803,12.96,59.5,17.12,98.88,0.65,0.46,0.09,0.14,0,0.24,44.43,21.63,18.41,5.66,20.42
050US37011,37011,14867,8923,9348,845,1868,1417,1221,6905,910,734,680,744,2181,17.74,64.69,14.67,98.18,1.06,0.79,0.15,0.15,0.01,0.45,37.78,22.45,14.56,6.08,38.14
050US37013,37013,42283,19598,25008,2766,6199,3175,2467,18022,2480,2149,2158,2189,6320,13.34,63.82,14.95,68.46,31.2,0.47,0.07,0.1,0.01,0.15,34.09,25.91,19.51,6.07,17.56
050US37015,37015,20388,8331,11562,1507,3300,1623,1191,8586,1010,941,1008,1051,2985,13.8,65.69,14.64,38.21,61.46,0.16,0.23,0.06,0,0.03,45.13,28.65,25.92,6.97,11.03
050US37017,37017,28663,12685,16985,1803,4379,2301,1798,12489,1696,1463,1378,1383,4072,14.3,65.14,14.21,59.05,39.07,0.52,1.62,0.08,0.02,0.15,43.59,26.54,21.94,6.81,15.18
050US37019,37019,50985,37114,31466,3326,6548,3452,3068,21232,3104,2893,3035,3353,7494,12.79,61.01,14.7,81.07,18.07,0.74,0.47,0.15,0,0.23,30.83,23.59,15.41,7.09,45.93
050US37021,37021,174821,77951,107666,10950,21189,11591,11626,77671,10738,8826,8279,8948,28220,13.28,62.81,16.14,90.94,8.2,0.67,0.28,0.43,0.01,0.15,25.5,22.27,11.39,4.21,9.17
050US37023,37023,75744,31575,48084,4769,9494,5912,5432,34994,4965,4236,3893,3540,9853,14.98,65.03,13.01,91.78,6.84,0.45,0.18,1.03,0.02,0.16,39.85,23.51,10.12,3.65,7.57
050US37025,37025,98935,39713,61990,6783,12984,7051,7116,45701,6202,5024,4700,4493,13048,14.32,66.17,13.19,86.2,12.99,0.49,0.32,0.36,0.01,0.11,32.57,24.15,8.13,3.67,5.53
050US37027,37027,70709,29454,45473,4551,9051,5249,5303,33088,4673,3970,3662,3165,8549,14.92,66.03,12.09,94.06,5.49,0.45,0.15,0.14,0.01,0.15,43.21,23.6,10.76,3.88,7.75
050US37029,37029,5904,2466,3640,382,794,421,346,2562,377,330,329,301,829,12.99,63.31,14.04,74.32,25.08,0.41,0.36,0.15,0,0.08,33.78,24.31,16.06,6.74,11.6
050US37031,37031,52556,34576,33234,3319,6551,3290,3527,23536,3080,2761,2765,3029,7515,12.97,63.56,14.3,90.28,8.34,0.86,0.51,0.5,0.05,0.31,24.49,22.47,11.6,5.21,38.58
050US37033,37033,20693,8254,12807,1242,2741,1553,1294,9328,1291,1172,971,981,2967,13.76,64.33,14.34,58.74,40.77,0.66,0.13,0.09,0.01,0.27,45.01,23.77,16.19,4.31,9.52
050US37035,37035,118412,49192,75953,7650,15556,8800,8674,56179,7483,6187,5758,5425,14174,14.76,67.04,11.97,89.83,9.03,0.78,0.2,0.69,0.01,0.25,33.3,23.89,7.11,3.01,7.1
050US37037,37037,38759,16642,24480,2685,4662,2352,2357,17847,2372,1812,1860,1928,5593,12.15,65,14.43,75.91,22.82,1.46,0.32,0.18,0,0.77,29.99,22.41,9.66,3.52,8.11
050US37039,37039,20170,10319,11774,1067,2626,1449,1214,8076,1255,1071,1093,1157,3825,13.2,58.35,18.96,95.75,1.79,0.65,2.01,0.2,0,0.24,40.08,22.66,20.42,7.94,22.8
050US37041,37041,13506,5910,7590,933,2026,922,693,5405,713,635,664,750,2380,11.96,61.93,17.62,61.82,37.66,0.7,0.18,0.21,0,0.13,36.66,26.18,17.73,8.12,13.49
050US37043,37043,7155,4158,4087,343,937,517,355,2804,430,378,348,462,1453,12.19,57.08,20.31,98.69,0.57,0.56,0.55,0.01,0.08,0.1,37.12,22.57,17.95,4.23,29.58
050US37045,37045,84714,34232,52415,5735,11293,6505,6165,38391,5221,4466,4091,3992,11525,14.96,65.42,13.6,78.34,20.94,0.44,0.13,0.46,0,0.12,36.53,24.52,10.99,5.07,6.41
050US37047,37047,49587,20513,29325,3357,7735,3984,2960,21460,2917,2605,2519,2333,6661,14,65.65,13.43,66.34,30.61,0.49,2.76,0.1,0.01,0.17,40.63,27.43,23.95,7.09,10.01
050US37049,37049,81613,32293,50423,6954,11890,5709,8258,39632,3838,3276,3304,3572,9147,17.11,71.65,11.21,71.88,25.87,2.23,0.39,0.86,0.08,0.92,24.15,27.01,13.59,6.41,8.52
050US37051,37051,274566,98360,180944,24868,40904,23004,34815,150831,12531,10600,9889,8095,16848,21.06,78.89,6.14,61.94,31.87,4.84,1.61,1.81,0.29,2.48,19.71,27.96,14.43,8.56,6.97
050US37053,37053,13736,7367,8533,1002,1947,906,772,6148,882,663,690,695,1709,12.22,66.23,12.44,87.73,11.25,0.8,0.48,0.33,0.04,0.17,32.29,25.44,10.05,5.13,31.61
050US37055,37055,22746,21567,14816,1558,2778,1207,1380,10842,1283,1100,1124,1220,2841,11.37,66.73,12.49,95.69,3.57,0.87,0.16,0.34,0.01,0.23,19.01,22.37,8.26,4.49,56.65
050US37057,37057,126677,53266,81131,8252,16582,9218,9012,59321,8298,6860,6238,5900,15226,14.39,66.43,12.02,89.44,9.72,0.48,0.31,0.37,0,0.15,35.82,23.93,9.84,3.73,8.11
050US37059,37059,27859,11496,17496,1610,3709,2027,1724,12596,1832,1524,1413,1338,3837,13.46,64.31,13.77,90.43,8.91,0.46,0.31,0.18,0.01,0.16,30.41,23.43,8.36,3.45,6.18
050US37061,37061,39995,16395,23846,2770,5866,3096,2615,17601,2176,2090,1965,1932,5595,14.28,65.6,13.99,64.83,33.15,2.54,0.26,0.1,0.02,1.65,43.59,26.39,19.13,4.51,8.97
050US37063,37063,181835,77710,120933,12999,22010,13623,17374,97766,9544,7157,6398,6469,19492,17.05,73.02,10.72,60.43,37.21,1.13,0.23,1.77,0.01,0.35,21.05,22.77,11.92,4.14,6.97
050US37065,37065,56558,21827,33596,4260,9031,4456,3736,25877,2961,2578,2434,2474,6943,14.48,69.25,12.28,43.61,55.98,0.45,0.13,0.11,0.01,0.16,41.54,28.32,20.87,5.58,6.91
050US37067,37067,265878,115715,172933,18059,32291,18606,20981,129592,15673,13182,12311,12233,32537,14.89,67.68,12.24,74.06,24.86,0.79,0.21,0.61,0.01,0.24,22.41,22.72,10.53,4.86,7.17
050US37069,37069,36414,14957,22711,2436,4866,2913,2606,17197,2057,1802,1528,1662,4866,15.16,67.28,13.36,63.95,35.27,0.8,0.2,0.16,0.01,0.4,37.6,24.27,14.54,5.77,9.72
050US37071,37071,175093,69133,109817,12406,23653,13693,13313,82576,10360,8643,8401,7961,21093,15.42,67.76,12.05,86.16,12.95,0.49,0.23,0.51,0.01,0.14,39.14,25.23,10.59,4.81,5.48
050US37073,37073,9305,3696,5571,678,1312,640,592,4071,501,459,447,476,1361,13.24,65.14,14.63,54.82,44.92,0.23,0.09,0.13,0.01,0.03,39.15,25.5,15.72,5.57,9.31
050US37075,37075,7196,4132,4340,411,983,524,511,3029,437,423,385,369,1159,14.38,61.46,16.11,93.54,0.01,0.4,6.31,0.08,0,0.06,43.13,23.58,24.94,11.92,32.91
050US37077,37077,38345,14164,24354,2529,5018,2706,2685,18207,2341,1985,1792,1719,4754,14.06,67.16,12.4,60.16,38.88,0.93,0.26,0.25,0.01,0.44,38,24.09,13.47,6.74,7.27
050US37079,37079,15384,5944,9504,999,2277,1127,994,7171,833,757,735,725,1887,13.79,67.91,12.27,56.86,42.39,1.1,0.1,0.02,0.02,0.61,40.8,25.96,19.08,6.06,9.24
050US37081,37081,347420,146812,228405,22718,42088,26377,31379,172794,20520,16690,15675,15637,41298,16.62,68.39,11.89,71.84,26.38,0.83,0.47,1.06,0.01,0.24,23.92,22.37,10.11,4.28,6.2
050US37083,37083,55516,22480,32255,4021,8636,4233,3544,24097,2867,2615,2505,2839,7936,14.01,66.2,14.29,46.85,49.69,0.43,3.08,0.25,0.01,0.12,46.1,27.6,25.58,7.87,9.54
050US37085,37085,67822,27896,42614,5246,9153,5455,6578,32818,3587,3166,3042,2888,7922,17.74,69.62,11.68,75.37,22.58,1.71,0.89,0.39,0.05,0.72,36,25.49,17.5,6.03,9.84
050US37087,37087,46942,23975,28652,2601,5244,3111,2911,19131,2998,2946,2678,2800,8544,12.83,57.47,18.2,98.02,1.38,0.51,0.38,0.14,0,0.08,32.01,20.76,12.72,6.77,19.87
050US37089,37089,69285,34131,39569,3808,8171,4131,3723,26873,4130,3372,3574,4218,15139,11.34,56.08,21.85,95.49,3.41,1.22,0.28,0.4,0.02,0.41,23.79,21.04,10.49,3.72,15.89
050US37091,37091,22523,8870,13131,1598,3463,1983,1469,9731,1208,1078,1051,1109,3285,15.33,65.68,14.59,40.91,57.59,0.36,1.01,0.42,0,0.08,41.85,27.11,24.95,6.24,8.12
050US37093,37093,22856,7999,13763,1897,3852,2124,1744,11108,1076,1032,955,821,2115,16.92,73.75,9.25,42.16,43.22,0.95,13.9,0.35,0.02,0.36,44.3,30.53,21.09,7.3,7.43
050US37095,37095,5411,2905,3153,343,771,410,322,2286,303,264,273,272,899,13.53,62.83,16.61,66.46,32.91,0.79,0.07,0.02,0.04,0.5,40,25.12,23.99,8.47,27.92
050US37097,37097,92931,39191,58264,6270,12171,6779,6431,42248,5750,5066,4637,4557,12232,14.21,65.31,13.16,83.08,16,0.72,0.21,0.38,0.01,0.33,33.54,24.14,9.4,4.21,9.23
050US37099,37099,26846,14052,17742,1333,3034,3098,3228,13395,1597,1373,1249,1173,3692,23.56,66.16,13.75,87.94,1.58,0.58,9.93,0.39,0.02,0.13,31.27,20.16,16.68,6.96,31.09
050US37101,37101,81306,34172,50928,5569,10964,5888,5557,37730,5093,4296,3707,3672,10275,14.08,66.74,12.64,80.9,17.7,1.55,0.22,0.18,0.01,0.99,35.38,24.73,14.25,3.64,7.63
050US37103,37103,9414,3829,5564,725,1361,680,551,4049,517,484,442,489,1347,13.08,65.17,14.31,60.41,39.06,0.56,0.08,0.2,0,0.24,37.61,26.59,20.24,6.06,8.8
050US37105,37105,41374,16954,25207,2967,6045,2913,2642,18489,2425,2004,1959,2074,5411,13.43,66.47,13.08,75.45,22.72,1.93,0.41,0.44,0.02,0.96,27.61,26,14.67,5.69,7.46
050US37107,37107,57274,23739,34533,3682,8296,4602,3581,25550,3327,2951,2803,2809,7856,14.29,65.52,13.72,59.93,39.35,0.81,0.12,0.25,0.02,0.34,37.15,25.99,20.03,5.68,7.59
050US37109,37109,50319,20189,31923,3508,6811,3720,3646,23627,3249,2684,2362,2192,5886,14.64,67.46,11.7,90.84,8.16,1.13,0.24,0.32,0.02,0.42,37.97,24.86,9.61,3.8,7.06
050US37111,37111,35681,15091,22001,2206,4607,2819,2401,15977,2200,1946,1807,1786,5152,14.63,63.87,14.44,95.01,4.15,0.32,0.2,0.56,0,0.08,41.48,23.9,11.43,4.41,9.35
050US37113,37113,23499,17174,13556,1200,2608,1437,1164,8697,1398,1329,1459,1530,5278,11.07,53.22,22.46,97.53,1.64,0.7,0.32,0.24,0.01,0.25,33.27,19.85,16.53,4.73,42.74
050US37115,37115,16953,7667,10422,929,2042,1411,1404,7499,1039,907,858,845,2834,16.6,61.76,16.72,98.77,0.8,0.51,0.11,0.18,0.01,0.13,43.61,21.81,20.36,5.97,15.38
050US37117,37117,25078,10104,14756,1761,3675,1991,1573,10875,1394,1288,1247,1210,3628,14.21,65.04,14.47,54.98,44.6,0.39,0.08,0.15,0.01,0.18,41.74,26.69,22.29,7.22,7.79
050US37119,37119,511433,216416,340164,38451,66176,35125,42103,267243,29799,22685,20462,18801,47816,15.1,72.71,9.35,71.3,26.29,1.31,0.38,1.64,0.02,0.37,18.42,24.14,9.58,3.82,7.48
050US37121,37121,14433,6983,8770,818,1761,877,856,5874,936,784,841,865,2554,12.01,58.57,17.7,99.45,0.16,0.35,0.13,0.13,0,0.12,44.67,21.54,15.96,5.76,17.24
050US37123,37123,23346,10421,14138,1572,3347,1825,1695,10702,1342,1086,1014,1096,3187,15.08,66.91,13.65,71.85,25.7,2.38,0.39,0.63,0.01,1.41,44.7,25.79,14.42,4.9,20.45
050US37125,37125,59013,27358,33423,3597,7473,3709,3315,23206,3064,2625,3054,3740,12254,11.9,58.08,20.76,80.43,18.44,0.8,0.52,0.24,0.02,0.35,25.73,22.6,11.06,4.31,12.91
050US37127,37127,76677,31024,47593,5257,10852,5685,5279,36105,4398,3710,3370,3471,9514,14.3,68.1,12.41,67.65,31.49,0.79,0.28,0.29,0,0.29,34.93,25.52,13.58,4.39,6.39
050US37129,37129,120284,57076,77801,7450,15153,9525,10313,58924,7214,5600,5295,5526,15122,16.49,67.78,12.57,78.89,20.03,0.77,0.36,0.47,0.04,0.2,21.86,22.75,14.02,5.12,15.66
050US37131,37131,20798,8974,12091,1303,2994,1476,1204,8548,1129,1046,1090,1184,3504,12.89,61.76,16.85,40.37,59.27,0.56,0.2,0.05,0,0.1,47.2,25.02,23.6,7.32,15.41
050US37133,37133,149838,47526,106863,13588,18508,13360,31897,95541,4723,4005,3650,3152,6671,30.2,85.18,4.45,74.71,19.89,5.36,0.63,1.71,0.29,2.77,16.96,24.23,12.14,9.16,14.45
050US37135,37135,93851,38683,67968,5331,9765,8830,15151,56512,4763,3443,3048,2853,8136,25.55,76.3,8.67,80.84,15.87,1.36,0.3,2.48,0.04,0.47,16.43,18.91,13.89,3.8,6.67
050US37137,37137,11372,6050,6750,716,1524,758,580,4520,644,636,706,714,1912,11.77,59.44,16.81,73.53,25.95,0.54,0.29,0.18,0,0.05,34.12,23.83,18.89,6.96,25.24
050US37139,37139,31298,12298,18483,2473,4758,2354,2458,14124,1643,1242,1321,1391,4346,15.37,68.23,13.89,61.99,37.01,0.79,0.19,0.53,0.06,0.22,32.65,27.06,19.75,6.35,7.43
050US37141,37141,28855,15437,17630,1949,3888,1992,1822,12484,1804,1544,1460,1614,4112,13.22,63.49,14.25,68.72,30.39,0.95,0.26,0.14,0.02,0.47,35.36,24.65,17.21,5.84,28.02
050US37143,37143,10447,4972,5967,690,1484,662,558,4019,582,537,607,620,1908,11.68,59.28,18.26,66.8,32.79,0.27,0.17,0.15,0.04,0.04,38.79,24.62,21.55,5.64,19.79
050US37145,37145,30180,12548,18486,2063,4057,2162,1881,13600,1727,1567,1454,1437,4275,13.4,65.34,14.17,68.72,30.17,0.83,0.6,0.05,0,0.46,36.78,24.58,12.95,4.55,8.97
050US37147,37147,107924,43070,71183,7715,14270,9693,13774,57887,5153,4299,4009,3954,10637,21.74,74.01,9.86,65.46,33.28,0.91,0.2,0.62,0.04,0.4,28.97,24.19,22.06,5.43,5.99
050US37149,37149,14416,7273,8071,764,1547,788,736,5221,871,706,853,902,3552,10.57,52.25,24.64,92.09,7.3,0.8,0.12,0.16,0.01,0.31,30.36,19.37,9.63,4.25,15.99
050US37151,37151,106546,43634,67855,7356,13981,7471,7590,49879,6906,5558,5200,4692,12974,14.14,66.84,12.18,92.96,5.98,0.69,0.43,0.33,0,0.31,37.95,24.14,8.34,3.34,5.82
050US37153,37153,44518,18218,26426,3001,6513,3695,3171,19698,2559,2139,2073,2216,6319,15.42,65.62,14.19,69.22,28.91,0.66,1.13,0.4,0.04,0.31,39.62,26.45,16.79,5.9,7.82
050US37155,37155,105179,39045,61641,8484,17959,9785,7890,49125,5510,4620,4088,4131,11262,16.8,71.85,10.71,36.12,24.9,0.67,38.52,0.22,0.01,0.25,42.95,30.69,24.07,7.6,7.4
050US37157,37157,86064,35657,53290,5613,11099,6281,5750,38764,5161,4632,4129,4324,12342,13.98,64.46,14.34,78.89,20.39,0.72,0.17,0.21,0.01,0.33,40.82,23.74,12.15,4.75,6.2
