"GEOID","TotPop","TotVetPop","TotUnits","WhiteP","BlackP","AmIndP","AsianP","PacIsP","OtherP","HispP","A15_24P","Und45P","Ovr65P","Age0_4","Age5_14","Age15_19","Age20_24","Age15_44","Age45_49","Age50_54","Age55_59","Age60_64","AgeOv65","Age18_64","DisbP","NoHsP","VetP","UnempP","PovP","MedInc","PciE","GiniCoeff","VacP","ChildrenP"
"46007",3431,214,1266,33.72,0.12,61.47,0.38,0.09,4.23,1.11,16.55,66.57,11.19,344,642,316,252,1298,208,208,187,160,384,1858,13.1,20.89,9.68,15.08,36.47,16477,16233,0.4894,12.64,34.65
"46009",7070,668,2927,89.8,0.96,7.1,0.14,0,1.99,1.3,11.46,52.5,19.05,373,733,406,404,2606,567,555,475,414,1347,4328,15.2,12.77,11.82,2.09,12.17,20735,20086,0.415,13.8,19.73
"46011",31965,2106,13104,93.23,0.79,0.88,2.72,0.03,2.34,1.33,31.29,70.65,9.92,1907,3259,3643,6358,17417,1622,1736,1650,1204,3170,22757,9.9,7.05,8.14,4.17,18,19734,22955,0.4485,11.02,18.89
"46013",36531,2440,16746,93.23,0.53,3.02,0.97,0.11,2.13,0.8,14.48,57.34,16.08,2505,4580,2454,2835,13862,2581,2680,2452,1998,5873,22185,10.4,8.37,8.7,2.76,9.62,27199,25829,0.4203,8.49,23.19
"46015",5255,522,2416,88.41,0.23,8.47,0.17,0.02,2.7,0.72,11.38,54.46,17.39,369,719,375,223,1774,370,430,405,274,914,2983,19.2,11.64,13.33,3.09,13.05,21829,21991,0.4091,13.25,25.84
"46017",1912,124,643,14.8,0.21,84.05,0.05,0,0.89,0.73,16.58,74.01,7.17,226,413,194,123,776,104,121,74,61,137,1025,13.8,23.48,10.13,19.47,33.32,15900,12953,0.4459,11.98,39.23
"46019",10110,1088,4609,94.22,0.22,1.87,0.22,0.08,3.39,1.99,11.96,54.55,15.74,756,1337,688,521,3422,719,844,748,693,1591,5992,14.9,12.35,14.33,5.15,13.6,22766,21639,0.4318,12.93,25
"46021",1466,148,961,98.29,0.14,0.34,0.27,0,0.95,0.68,9.75,39.5,25.24,58,146,112,31,375,152,146,126,93,370,817,15.6,14.82,13.06,0.83,13.22,22214,24222,0.4483,32.15,19.03
"46023",9129,709,3856,64.96,0.1,31.69,0.21,0,3.05,0.83,12.47,57.03,17.73,773,1476,703,435,2957,611,666,545,482,1619,4805,13.1,14.78,11.03,7.83,24.49,19653,18555,0.4426,17.19,29.63
"46025",3691,300,1726,98.08,0.19,0.05,0.05,0,1.63,1.11,9.62,49.15,21.78,244,475,221,134,1095,253,289,306,225,804,2011,17.2,11.13,10.79,3.15,15.15,25651,27346,0.4979,20.74,23.73
"46027",13864,978,5649,91.15,1.33,3.09,1.67,0.03,2.72,1.29,35.32,71,10.25,725,1317,1633,3264,7802,668,676,675,580,1421,10019,8.4,4.56,8.58,6.55,25.25,14311,20262,0.4745,8.98,17.48
"46029",27227,2276,12414,95.31,0.34,1.99,0.45,0,1.91,0.79,13.51,58.61,14.88,2048,3612,1915,1764,10297,2000,2035,1813,1371,4051,16427,12.2,8.77,11.11,4.01,11.83,25753,25389,0.4401,6.61,24.79
"46031",4050,311,1542,29.73,0.07,66.99,0.27,0.05,2.89,0.96,15.43,66.47,10.44,408,750,372,253,1534,283,268,197,187,423,2237,12.7,17.59,11.67,18.31,41.7,16433,15166,0.554,24.51,34.32
"46033",8216,1262,4623,94.17,0.18,2.92,0.35,0.02,2.35,1.08,8.98,41.98,21.49,396,858,493,245,2195,607,756,857,781,1766,4820,13.2,6.49,19.19,4.36,10.55,25263,25396,0.3984,22.09,19.84
"46035",19504,1620,8859,94.45,0.42,2.51,0.48,0.07,2.08,0.79,14.8,57.28,16.92,1394,2457,1441,1445,7320,1299,1420,1330,983,3301,11618,11.7,9.87,10.78,2.29,12.16,25828,25021,0.396,5.24,23.51
"46037",5710,671,3643,88.09,0.14,9.49,0.21,0,2.07,0.65,9.86,46.22,22.92,332,686,320,243,1621,406,489,451,416,1309,3154,14.4,12.93,15.15,5.4,21.9,21237,20947,0.435,32.42,21.84
"46039",4364,488,2200,97.46,0.3,0.27,0.09,0,1.88,1.17,10.49,51.28,19.23,270,566,290,168,1402,342,360,301,284,839,2497,13.8,13.58,14.62,5.1,5.14,24657,26737,0.4284,18.36,23.56
"46041",5301,334,2022,21.03,0.09,74.89,0.15,0,3.83,0.64,15.9,67.4,9.72,504,986,509,334,2083,397,336,254,226,515,2983,10.4,17.95,9.5,14.17,30.3,17664,15811,0.4526,14.24,34.01
"46043",3002,272,1450,96.57,0.37,1.83,0.1,0,1.13,0.53,10.46,45.67,24.22,165,377,200,114,829,202,280,209,213,727,1588,14.8,21.09,11.8,1.41,10.79,22697,26756,0.4373,14,22.88
"46045",4071,304,1939,97.79,0.12,0.44,0.12,0,1.52,0.76,10.93,48.66,21.69,229,549,279,166,1203,360,312,295,240,883,2211,10.5,12,9.79,1.47,11.09,25802,26173,0.4249,18.21,24
"46047",7094,1198,4180,88.62,0.69,7.08,0.37,0.04,3.2,1.45,8.91,41.99,23.09,334,751,381,251,1894,509,623,706,639,1638,4122,20.7,9.88,20.83,6.02,18.16,19320,24073,0.4872,25.6,18.8
"46049",2364,189,1177,98.94,0.13,0.13,0.08,0,0.72,0.34,10.79,47.55,23.69,144,306,153,102,674,182,190,179,129,560,1249,15.1,11.36,10.28,2.39,13.57,20335,22394,0.47,20.05,23.48
"46051",7356,560,3522,97.15,0.14,0.49,0.29,0,1.94,1.54,10.56,49.81,18.53,436,928,498,279,2300,644,635,579,471,1363,4292,14,14.68,9.86,3.41,13.8,24891,24877,0.4026,10.28,23.12
"46053",4271,476,2502,89.63,0.16,7.49,0.26,0,2.46,0.59,9.25,45.96,23.72,251,534,256,139,1178,292,353,342,308,1013,2294,18.4,13.74,14.4,3.5,17.01,19493,22282,0.4523,21.86,22.57
"46055",1937,163,1014,94.68,0.15,1.91,0.41,0.05,2.79,0.62,8.05,45.48,21.73,118,237,107,49,526,130,216,159,130,421,1085,16.2,6.56,11.23,2.46,12.38,25687,29429,0.4606,22.88,22.25
"46057",5903,437,2769,96.66,0.17,0.34,0.22,0,2.61,1.47,11.33,58.75,17.28,554,967,428,241,1947,393,394,309,319,1020,3078,14.6,12.07,10.71,5.08,9.45,24901,24345,0.432,26,30.58
"46059",3431,316,1803,98.43,0.09,0.23,0.26,0,0.99,0.32,9.56,45.35,25.27,187,395,199,129,974,265,284,257,202,867,1849,14.5,11.67,11.76,1.46,12.94,23883,23921,0.3866,18.19,20.84
"46061",3331,291,1184,98.62,0,0.33,0.33,0,0.72,0.21,10.87,62.32,14.02,315,595,249,113,1166,217,225,207,139,467,1783,10.3,11.98,12.76,2.2,16.07,25761,21641,0.3954,11.23,32.45
"46063",1255,65,711,95.94,0.08,1.51,0.08,0,2.39,0.8,12.83,51.95,14.5,65,149,116,45,438,91,118,128,84,182,781,8.3,7.9,6.37,1.43,14.46,19888,23299,0.4242,25.46,23.27
"46065",17022,1318,7630,85.73,0.49,10.45,0.53,0.01,2.78,1.11,11.04,56.81,13.42,1160,2195,1054,825,6316,1333,1395,1309,1029,2285,10700,10.3,7.04,10.21,2.7,10.26,31263,30208,0.4238,7.63,23.72
"46067",7343,560,3365,97.39,0.38,0.67,0.16,0,1.4,0.89,9.71,47.79,25.03,417,986,471,242,2106,516,536,527,417,1838,3763,14.2,16.91,10.07,2.2,13.57,24264,24387,0.4572,12.93,23.72
"46069",1420,137,729,89.08,0.07,8.45,0.21,0.07,2.11,0.42,10.21,47.89,22.61,72,192,84,61,416,98,118,116,87,321,781,13.3,14.04,12.47,3.82,9.91,24926,24076,0.406,22.36,22.39
"46071",3031,210,1201,42.73,0.2,51.96,0.03,0.03,5.05,0.66,15.31,63.64,13.43,274,540,258,206,1115,185,199,158,153,407,1627,13.8,11.8,9.89,15.52,25.26,21567,17099,0.4009,14.07,32.89
"46073",2071,192,1162,97.01,0.05,0.24,0.19,0.14,2.37,2.7,7.63,45.73,25.06,143,233,89,69,571,130,145,189,141,519,1117,16.6,16.08,11.68,2.1,11.01,25102,25739,0.4393,22.98,21
"46075",1006,97,566,95.63,0.1,1.99,0,0.4,1.89,0.6,10.54,48.21,20.58,71,112,61,45,302,78,97,85,54,207,574,15.4,8.6,12.63,4.72,12.69,22708,23877,0.4751,22.97,22.37
"46077",5148,508,2718,98.06,0.14,0.47,0.27,0,1.07,0.85,9.38,46.89,21.76,298,623,305,178,1493,421,429,437,327,1120,2902,14.8,10.16,12.52,2.09,9.49,27321,26769,0.4049,14.68,21.87
"46079",11200,1006,5567,96.17,0.53,0.67,0.71,0.03,1.9,0.93,16.66,55.04,16.9,641,1373,903,963,4150,756,928,820,639,1893,6882,11.5,8.72,11.22,4.3,13.71,25373,25232,0.4142,17.48,21.65
"46081",24097,2534,12745,94.4,0.38,2.03,0.66,0.02,2.51,1.67,16.82,54.27,16.57,1375,2499,1844,2208,9203,1617,1893,1966,1551,3993,15384,12.6,6.82,13.08,4.06,13.88,24137,27275,0.4618,15.71,19.59
"46083",44828,2712,17711,96.07,0.71,0.51,1.03,0.02,1.66,0.64,10.77,68.34,8.99,4414,7129,2503,2326,19091,2995,2813,2475,1879,4032,27497,6,4.49,8.55,1.62,4.97,36139,35386,0.4328,4.87,29.67
"46085",3755,362,1705,58.35,0.08,38.24,0.27,0.03,3.04,0.56,13.61,59.57,14.59,283,616,301,210,1338,255,286,238,191,548,2101,12.2,13.34,13.72,10.2,17.18,21771,19659,0.3826,18.06,29.45
"46087",5618,539,2490,98.02,0.14,0.41,0.14,0.05,1.23,1.16,9.24,52.76,18.97,411,801,345,174,1752,414,445,398,331,1066,3098,10.5,7.42,12.97,2.93,7.84,25875,27950,0.4759,11.53,25.88
"46089",2459,211,1442,98.17,0.04,0.04,0.16,0.12,1.46,0.57,8.38,42.54,29.81,126,307,143,63,613,152,182,187,159,733,1190,16.1,24.49,10.62,2.03,18,21297,21987,0.4415,26.56,21.8
"46091",4656,428,2541,85.35,0.15,7.58,0.19,0,6.72,5.91,12.71,52.17,19.05,276,545,313,279,1608,331,342,365,302,887,2733,10.2,12.14,12.35,2.52,18.29,22656,22504,0.4331,33.06,22.25
"46093",25434,3054,11104,92.02,1.25,2.35,0.65,0.07,3.65,1.86,14.15,59.99,11.94,2061,3384,1657,1942,9814,1870,1951,1861,1455,3038,15981,13.6,7.2,16.94,3.5,10.88,25629,25276,0.4114,9.74,25.22
"46095",2048,171,809,39.75,0.1,54.1,0.24,0,5.81,0.83,14.06,61.23,13.53,194,351,175,113,709,129,139,121,128,277,1110,17.5,15.73,12.8,14.17,41.06,17278,14614,0.4547,19.16,32.28
"46097",2389,187,1344,97.82,0.13,0.17,0.38,0,1.51,0.63,9.92,47.84,22.27,156,314,148,89,673,196,197,185,136,532,1281,14.7,8.83,10.21,3.23,9.56,26826,29854,0.4868,20.31,24.11
"46099",169468,12685,71715,88.05,3.78,2.48,1.48,0.08,4.13,2.41,14.08,63.55,11.12,12914,22813,11425,12443,71978,12673,11862,10265,8120,18843,108062,8.9,9.16,9.96,4.21,10.66,28331,26657,0.4195,6.71,25.12
"46101",6486,576,2823,81.04,0.51,14.01,1.08,0,3.36,1,11.7,55.7,15.16,492,898,450,309,2223,490,521,453,426,983,3808,11.6,9.15,12,4.81,11.2,29017,26149,0.4081,6.34,26.13
"46103",100948,11330,44969,83.56,1.04,9.66,1.04,0.08,4.62,2.21,13.47,59.57,13.49,7361,13509,6575,7026,39264,7101,7603,6971,5522,13617,62494,12.6,8.84,15.11,5.7,13.23,25768,27044,0.4464,9.84,24.6
"46105",2982,250,1773,96.91,0.07,1.27,0.13,0,1.61,0.6,8.69,45.51,23.14,160,362,171,88,835,200,273,250,212,690,1653,15,12.86,11.02,1.52,13.56,21601,25013,0.5001,26.28,21.43
"46107",2329,219,1582,97.55,0.13,0.86,0.34,0.04,1.07,0.43,8.46,41.73,26.92,127,253,127,70,592,167,196,172,195,627,1246,16.4,13.18,11.67,0.41,12.83,21603,24917,0.4103,37.36,19.58
"46109",10149,857,4909,61.73,0.11,34.55,0.21,0,3.41,0.57,12.61,56.39,17.32,828,1522,779,501,3373,670,683,706,609,1758,5511,13.1,12.73,11.78,7.35,20.03,22343,20723,0.4343,26.36,28.38
"46111",2355,279,1140,97.96,0,0.25,0.17,0,1.61,0.81,10.7,47.9,20.25,119,290,150,102,719,188,214,204,144,477,1365,13.3,11.69,15.21,2.08,13.55,23684,22973,0.404,11.93,21.78
"46113",13586,767,3580,2.92,0.03,95.95,0.1,0.01,0.98,1.19,20.37,76.55,5.88,1602,2820,1505,1263,5978,768,672,550,397,799,7445,8.5,20.76,9.15,18.38,49.45,14731,9136,0.4804,20.98,39.32
"46115",6415,534,3149,97.12,0.27,1.22,0.11,0.02,1.28,0.65,11.77,50.57,20.12,387,872,478,277,1985,457,541,487,395,1291,3527,14.8,12.74,10.91,1.75,13.9,23858,26352,0.4815,16.45,24.89
"46117",2966,243,1423,90.02,0.3,6.61,0.13,0,2.93,0.47,11.19,54.01,15.81,177,396,203,129,1029,228,213,225,229,469,1776,12,9.31,10.51,2.63,11.63,29033,31692,0.4466,10.89,24.31
"46119",1373,102,773,96.58,0.07,1.17,0,0,2.18,0.29,8.74,47.27,19.16,78,170,82,38,401,122,131,126,82,263,800,11.1,9.27,9.47,2.9,5.41,28977,29398,0.4195,25.49,22.58
"46121",9612,594,3142,9.58,0.17,88.1,0.19,0,1.97,1.06,17.18,75.24,6.17,1211,2105,874,777,3916,518,483,431,355,593,5162,16.2,21.4,10.33,20.3,44.62,16137,11417,0.4762,15.28,40.13
"46123",5644,359,3070,83.08,0.11,13.96,0.21,0,2.64,0.5,11.22,49.63,21.03,345,725,380,253,1731,453,448,403,352,1187,3134,15.8,12.7,8.38,3.95,19.15,21101,21796,0.4152,17.65,23.44
"46125",8347,722,3951,97.47,0.24,0.79,0.2,0.04,1.26,0.74,10.35,51.41,18.96,532,1088,526,338,2671,647,675,651,500,1583,4780,11.1,9.35,11.36,2.07,8.2,26129,24997,0.4025,12.88,23.77
"46127",14399,1311,6301,95.55,0.66,0.56,0.9,0.08,2.26,1.2,10.37,56.68,14.04,978,2139,940,553,5044,1107,1107,1104,898,2022,8610,10.8,8.3,12.25,3.09,4.38,30981,37055,0.4675,8.97,26.16
"46129",5438,618,3020,82.64,0.11,14.25,0.24,0,2.76,0.42,9.87,47.5,23.96,343,654,314,223,1586,355,401,422,374,1303,2931,13.6,13.28,14.53,6.03,11.18,22862,25868,0.4569,24.57,22.14
"46135",22438,1715,9652,92.83,1.52,2.55,0.52,0.03,2.56,1.82,12.14,55,16.33,1319,2739,1450,1274,8284,1751,1861,1577,1242,3665,13799,13.2,9.74,9.76,3.85,10.9,24961,26835,0.4554,11.44,22.17
"46137",2801,146,986,21.78,0.21,74.87,0.07,0,3.07,1.04,15.89,73.15,6.96,352,588,259,186,1109,180,172,114,91,195,1511,8.3,16.31,8.43,19.61,41.05,16458,12400,0.473,17.34,39.09
"47001",75129,7661,34713,91.93,3.79,0.32,1.07,0.02,2.87,1.5,11.72,53.14,17.39,4212,9205,4856,3948,26510,5702,5866,5560,5010,13064,45601,18.6,16.04,13.07,7.76,16.74,23631,24946,0.457,11.07,21.91
"47003",45058,3041,18311,81.78,7.91,0.37,0.78,0.1,9.06,6.5,12.92,61.92,12.95,3446,6645,3177,2643,17811,3162,3023,2642,2495,5834,27155,15.7,22.87,9.23,9.38,18.95,20915,19245,0.4429,11.85,26.79
"47005",16489,1785,8980,95.44,1.95,0.43,0.38,0,1.81,1.04,10.55,49.29,19.9,840,1884,1028,712,5404,1239,1256,1217,1368,3281,9827,24.6,21.15,13.66,13.35,20.41,18002,18310,0.4148,21.71,20.5
"47007",12876,1064,5698,93.57,3.65,0.43,0.13,0.02,2.2,1.34,11.99,54.27,15.35,644,1543,912,632,4801,1068,996,901,946,1977,8131,30,27.37,10.47,12.89,23.14,15994,14353,0.4081,19.8,21.5
"47009",123010,11813,55121,93.48,2.75,0.35,0.71,0.03,2.68,1.75,12.12,55.07,16.07,6849,15571,7981,6925,45318,9518,9121,8632,8231,19770,75864,14.8,13.58,12.35,8.02,12.75,24168,23806,0.4238,11.66,22.26
"47011",98963,7485,41510,90.32,4.26,0.33,0.85,0.06,4.18,3.02,14.47,59.37,14.15,5999,12900,7056,7268,39853,7279,6940,6142,5851,13999,62228,18.1,18.34,9.8,10.19,17.82,20408,21327,0.4627,9.84,22.97
"47013",40716,3168,19933,97.7,0.31,0.26,0.25,0.05,1.43,0.7,11.56,54.52,17.22,2322,5041,2584,2121,14835,2942,2893,2838,2834,7011,24756,22.8,29.92,9.98,11.27,23.65,17569,16601,0.4384,19.57,21.98
"47015",13801,1011,6026,96.55,1.22,0.2,0.14,0.07,1.83,0.92,12.33,55.3,16.06,795,1713,927,775,5124,1102,1086,928,837,2216,8484,18.4,23.4,9.44,10.38,16.45,21088,18652,0.3988,11.67,22.47
"47017",28522,2372,13203,86.79,10.09,0.4,0.2,0.04,2.48,1.26,13.46,54.06,17.89,1661,3496,2053,1786,10261,2096,1982,1944,1979,5103,17166,21.2,22.24,10.7,11.27,19.17,18366,18928,0.4451,17.78,21.92
"47019",57424,5258,27734,96.36,1.32,0.2,0.32,0.01,1.78,0.91,13.01,53.75,17.1,3041,6465,3609,3862,21360,4355,4320,4075,3990,9818,36074,22.4,21,11.45,8.85,22.77,17869,18394,0.4318,13.47,20.08
"47021",39105,2724,15635,95.57,1.44,0.33,0.36,0.04,2.26,1.49,12.23,59,10.87,2449,5477,2802,1981,15145,3506,3220,2711,2347,4250,25103,14.6,16.88,9.29,7.28,11.73,27706,24008,0.3852,7.27,24.94
"47023",17131,1228,6979,87.68,9.16,0.42,0.35,0.01,2.38,1.24,18.48,60.76,14.59,971,2267,1597,1569,7170,1156,1100,972,995,2500,10641,15.6,19.8,9.39,10.06,16.9,20682,19345,0.4467,13.54,23.29
"47025",32213,2087,14877,96.93,0.88,0.29,0.52,0.02,1.37,0.54,13.91,55.58,15.96,1653,3818,2297,2185,12432,2214,2389,2360,2205,5142,20296,22.2,27.4,8.22,7.8,22.96,17905,18591,0.4546,14.59,21.03
"47027",7861,532,4270,96.54,1.32,0.27,0.09,0.01,1.77,1.12,10.84,49.83,20.09,477,873,486,366,2567,648,559,570,588,1579,4641,17,29.25,8.58,7.83,19.71,19146,17058,0.4417,22.97,20.88
"47029",35662,3319,17420,95.09,1.88,0.38,0.31,0.07,2.28,1.04,11.33,52.87,16.73,2006,4294,2231,1810,12553,2750,2803,2659,2632,5965,22046,22.1,24.61,11.84,12.81,26.03,16588,16975,0.4631,15.09,21.45
"47031",52796,4441,23386,91.98,3.49,0.31,0.86,0.04,3.31,2.14,12.33,56.89,15.76,3509,7130,3585,2926,19396,3997,3839,3414,3189,8322,31614,18.8,18.28,11.12,10.7,20.62,20502,20109,0.443,9.96,24.36
"47033",14586,860,6407,78.69,12.64,0.13,0.17,0.03,8.34,5.05,12.42,56.74,16.42,966,1997,999,812,5313,1138,1038,899,840,2395,8620,16.5,22.42,7.81,7.64,19.23,20527,20157,0.454,12.67,24.48
"47035",56053,6646,27980,96.81,0.29,0.31,0.42,0.07,2.1,1.41,10.01,45.65,25.96,2780,6001,3098,2511,16805,3672,3806,3777,4659,14553,30821,20.1,17.96,14.6,9.44,16.42,20272,20584,0.4257,16.25,19.05
"47037",626681,39498,284328,61.44,27.72,0.33,3.04,0.06,7.4,6.33,14.92,65.24,10.44,44691,71517,38999,54479,292657,42844,42295,37473,29801,65403,424887,11.1,14.14,8.04,7.82,18.5,26259,28513,0.4909,10,21.76
"47039",11757,1098,6859,94.74,2.87,0.22,0.21,0.05,1.9,1.52,10.78,50.83,20.65,666,1397,711,556,3913,815,857,860,821,2428,6804,22.1,23.86,11.9,11.1,20.92,19899,25175,0.5475,24.96,21.48
"47041",18723,1352,9387,92.68,1.34,0.19,0.26,0.01,5.53,4.32,11.76,55.41,15.79,1150,2410,1151,1050,6815,1478,1346,1309,1259,2956,11476,18,25.86,9.34,8.78,18.99,19550,20396,0.4833,24.34,22.92
"47043",49666,3954,20793,91.84,4.14,0.35,0.46,0.03,3.19,1.91,12.46,59.16,13.26,3288,6930,3398,2790,19164,3889,3832,3163,2815,6585,30644,15.6,16.78,10.63,7.96,16.01,24365,21303,0.4166,9.86,25.04
"47045",38335,3119,16731,81.99,14.29,0.21,0.49,0.03,2.98,1.49,12.66,57.73,14.39,2464,5271,2791,2063,14394,2954,2799,2482,2454,5517,23266,18.4,18.05,10.87,7.98,19.15,20765,20444,0.4475,10.63,24.92
"47047",38413,2786,15656,69.19,28.07,0.28,0.48,0.01,1.97,1.3,10.56,53.7,14.88,2495,4895,2265,1792,13237,2975,3235,3072,2790,5714,23821,15.2,15.55,9.47,9.15,13.17,26660,28541,0.4591,7.95,23.11
"47049",17959,1382,8908,98.13,0.17,0.25,0.21,0.02,1.22,0.6,11.08,53.72,16.97,1034,2410,1143,846,6204,1322,1304,1337,1301,3047,10758,24.6,27.62,10.02,9.85,25.37,15563,17106,0.4888,17.04,23.13
"47051",41052,4397,18713,90.76,5.14,0.35,0.73,0.06,2.96,1.54,13.85,54.38,17.32,2159,5239,2922,2764,14925,3006,3007,2924,2683,7109,24984,19.2,19.52,13.75,9.6,15.9,20817,22123,0.4439,14.5,21.82
"47053",49683,3774,22060,78.47,18.8,0.22,0.21,0.01,2.29,1.17,11.78,56.46,16.48,3212,7000,3362,2493,17838,3736,3541,3201,2968,8187,29097,17.3,18.13,10.15,11.07,18.6,20753,20307,0.4582,12.15,24.96
"47055",29485,2370,13849,86.42,10.22,0.35,0.38,0.04,2.6,1.03,12.89,53.73,16.65,1713,3614,2038,1763,10515,2311,2309,2142,1971,4910,18066,17.5,21.27,10.34,10.81,18.62,19826,19726,0.4451,15.72,22.08
"47057",22657,1655,10844,97,0.47,0.2,0.11,0.01,2.2,1.36,11.48,54.31,16,1334,2806,1432,1168,8166,1737,1718,1620,1651,3625,13984,22.9,29.7,9.4,10.93,20.18,17014,17819,0.4476,17.01,22.28
"47059",68831,6033,31970,94.95,1.99,0.24,0.36,0.03,2.41,1.46,12.02,53.26,17.44,3672,8214,4537,3738,24773,5177,5180,4869,4940,12006,42242,21,20.06,11.14,9.03,22.46,18954,19772,0.4472,9.63,21.19
"47061",13703,1012,6387,97.75,0.27,0.47,0.18,0.01,1.33,0.49,11.58,54.37,17.52,801,1812,866,721,4838,968,988,915,980,2401,8134,27.8,29.97,9.56,8.34,29.03,16187,16207,0.477,17.08,23.12
"47063",62544,5425,26921,86.6,4.04,0.33,0.75,0.11,8.17,6.42,12.06,57.42,15.86,4061,8238,3986,3558,23614,4469,4372,3858,4014,9918,37886,18.7,21.24,11.36,10.87,18.6,21553,21114,0.449,9.77,23.57
"47065",336463,26813,151185,73.92,20.18,0.35,1.76,0.09,3.71,2.93,13.98,57.52,14.69,20365,39650,22918,24107,133513,23980,25210,23497,20833,49415,214437,14.5,13.75,10.16,8.47,16.2,24311,27052,0.4824,10.88,21.58
"47067",6819,478,3614,97.99,0.35,0.28,0.1,0,1.28,0.15,11.51,52.78,17,385,805,462,323,2409,495,549,521,496,1159,4164,25.1,29.22,9.03,13.34,32.73,14067,13879,0.4571,20.06,21.94
"47069",27253,1921,10889,56.43,41.39,0.22,0.54,0,1.41,0.88,13.01,57.93,13.98,1488,3238,1698,1847,11062,2195,1963,1819,1677,3811,17665,19.8,26.56,8.95,15.26,23.01,18616,16135,0.4603,18.76,21.2
"47071",26026,2226,13923,93.69,3.44,0.3,0.39,0.03,2.14,1.23,11.61,52.01,18.48,1418,3158,1741,1280,8959,1874,1987,1935,1886,4809,15572,21,24.67,10.92,13.67,22.24,16625,19770,0.5011,26.84,21.69
"47073",56833,5066,26818,96.45,1.3,0.21,0.49,0.02,1.53,0.67,11.04,54.21,16.48,3161,7271,3567,2708,20377,4341,4229,4078,4009,9367,34776,21.1,20.08,11.47,10.19,16.44,20748,20432,0.4397,12.5,22.33
"47075",18787,1281,8317,45.87,50.38,0.17,0.11,0,3.48,2.37,12.95,57.37,13.75,1219,2709,1396,1037,6850,1396,1498,1447,1085,2583,11394,17.1,22.72,9.19,11.39,21.21,18719,17391,0.4426,14.58,25.6
"47077",27769,2132,12768,89.18,7.88,0.17,0.27,0.01,2.49,1.15,11.94,57.36,14.81,1820,3777,1832,1484,10332,2148,1973,1810,1797,4112,16900,16.9,19.56,10.13,10.11,17.5,22398,20153,0.4299,13.04,24.33
"47079",32330,3620,17042,89.16,8.04,0.31,0.29,0.02,2.17,1.07,10.75,50.91,19.68,1914,3873,1926,1549,10672,2335,2443,2372,2357,6364,18938,20.7,16.9,14.41,11.41,17.39,20602,20674,0.4494,21.88,21.74
"47081",24690,1869,10260,92.83,4.54,0.51,0.2,0.01,1.92,1.1,12.75,57.36,13.93,1389,3114,1667,1481,9659,1980,1913,1722,1473,3440,15688,19.6,23.45,9.85,8.99,16.29,20703,18588,0.4144,14.52,22.53
"47083",8426,766,4184,95.12,2.29,0.28,0.3,0.04,1.97,0.83,11.86,54.05,17.84,473,1165,570,429,2916,589,598,624,558,1503,4931,22,18.91,12.06,10.07,21.68,20735,18555,0.4308,15.73,23.64
"47085",18538,1574,8884,95.1,2.5,0.44,0.19,0.03,1.74,0.88,11.99,53.91,17.29,1041,2405,1326,897,6548,1346,1375,1359,1259,3205,11040,18.6,16.32,11.14,10.27,13.99,21735,21233,0.41,15.32,23.16
"47087",11638,861,5824,97.84,0.26,0.46,0.09,0.01,1.34,0.87,10.88,50.52,17.66,561,1366,741,525,3952,874,1022,887,921,2055,7212,22.8,28.02,9.36,12.73,24.09,16696,17561,0.4564,22.22,20.37
"47089",51407,4955,23453,94.48,2.04,0.33,0.41,0.03,2.71,1.9,13.98,55.73,16.21,2957,6322,3798,3391,19372,3887,3691,3342,3502,8334,31714,19.1,19.93,12.32,11.14,19.24,20014,19713,0.4357,16.54,22.1
"47091",18244,1604,8931,96.16,2.07,0.19,0.19,0.02,1.36,1,11.18,52.7,17.69,901,1858,1001,1038,6855,1478,1342,1238,1344,3228,11654,22.8,28.46,10.78,10.75,25.42,16992,16929,0.4474,19.01,18.43
"47093",432226,28842,195245,85.56,8.8,0.29,1.87,0.08,3.4,2.26,15.23,60.47,13.07,26168,52681,29284,36532,182528,31290,30830,27995,24243,56491,281245,11.6,10.32,8.52,6.01,14.24,25982,28111,0.4779,7.23,21.86
"47095",7832,562,2615,70.1,27.72,0.28,0.14,0.01,1.75,1.21,13.61,60.09,13.71,351,719,406,660,3636,537,590,484,441,1074,5449,25.6,29.79,8.65,10.47,30.33,15823,12662,0.4859,10.1,16.71
"47097",27815,1896,11258,61.97,34.95,0.63,0.21,0.01,2.23,1.34,13.44,61.91,12.31,1865,3732,1851,1886,11623,2112,1885,1704,1470,3424,17644,20.9,25.63,9.02,13.43,26.09,19654,16328,0.4607,12.72,24.26
"47099",41869,3202,18130,95.66,1.53,0.36,0.29,0,2.15,0.91,12.35,57.3,16.09,2809,5902,2926,2246,15282,3058,2888,2677,2515,6738,24602,16.5,21.79,10.25,9.7,17.99,19666,19290,0.4465,11.26,25.15
"47101",12161,1329,5443,95.85,1.64,0.29,0.36,0.04,1.83,1.03,11.67,54.34,16.21,726,1650,807,612,4232,899,940,901,842,1971,7292,19.4,22.47,14.46,14.23,19.43,17753,17950,0.4388,13.19,23.83
"47103",33361,2597,15227,89.45,6.8,0.45,0.37,0.06,2.87,1.6,11.67,54.14,16.64,2152,4334,2112,1781,11574,2614,2653,2358,2126,5550,20025,18.9,19.93,10.16,7.16,16.35,21601,21638,0.4257,11.91,23.34
