ZCTA,time_to_nearest_methadone,count_in_range_methadone,methadone_score
71044,41,0,0.0
71043,41,0,0.0
71040,70,0,0.0
71039,50,0,0.0
71038,86,0,0.0
71037,20,1,0.3333333333333333
71034,59,0,0.0
71033,18,2,0.7
71032,50,0,0.0
71031,97,0,0.0
71030,37,0,0.0
71029,39,0,0.0
71028,54,0,0.0
71027,28,1,0.06666666666666667
71024,47,0,0.0
71023,37,0,0.0
71021,72,0,0.0
71019,73,0,0.0
71018,55,0,0.0
71016,87,0,0.0
71008,80,0,0.0
71007,27,1,0.1
71006,36,0,0.0
71004,31,0,0.0
71003,62,0,0.0
71001,58,0,0.0
70836,3,1,0.9
70820,14,1,0.5333333333333333
70819,14,1,0.5333333333333333
70818,24,1,0.2
70817,12,1,0.6
70816,12,1,0.6
70815,10,1,0.6666666666666666
70814,17,1,0.43333333333333335
70812,16,1,0.4666666666666667
70811,20,1,0.3333333333333333
70810,9,1,0.7
70809,0,1,1.0
70808,9,1,0.7
70807,20,1,0.3333333333333333
70806,11,1,0.6333333333333333
70805,15,1,0.5
70803,13,1,0.5666666666666667
70802,12,1,0.6
70801,13,1,0.5666666666666667
70791,35,0,0.0
70789,67,0,0.0
70788,44,0,0.0
70787,76,0,0.0
70785,28,1,0.06666666666666667
70783,55,0,0.0
70782,81,0,0.0
70780,22,1,0.26666666666666666
70778,26,1,0.13333333333333333
70777,45,0,0.0
70776,30,1,0.0
70775,68,0,0.0
70774,35,0,0.0
70773,40,0,0.0
70772,31,0,0.0
70770,35,0,0.0
70769,22,1,0.26666666666666666
70767,21,1,0.3
70764,34,0,0.0
70763,25,1,0.16666666666666666
70762,45,0,0.0
70761,84,0,0.0
70760,56,0,0.0
70759,64,0,0.0
70757,41,0,0.0
70756,47,0,0.0
70755,44,0,0.0
70754,35,0,0.0
70753,87,0,0.0
70752,45,0,0.0
70750,57,0,0.0
70749,48,0,0.0
70748,54,0,0.0
70747,80,0,0.0
70744,21,1,0.3
70743,32,0,0.0
70740,31,0,0.0
70739,28,1,0.06666666666666667
70737,23,1,0.23333333333333334
70736,44,0,0.0
70734,18,1,0.4
70733,37,0,0.0
70732,51,0,0.0
70730,64,0,0.0
70729,33,0,0.0
70726,18,1,0.4
70725,33,0,0.0
70723,52,0,0.0
70722,61,0,0.0
70721,31,0,0.0
70719,19,1,0.36666666666666664
70715,80,0,0.0
70714,28,1,0.06666666666666667
70712,88,0,0.0
70711,15,1,0.5
70710,21,1,0.3
70706,29,1,0.03333333333333333
70669,11,1,0.6333333333333333
70668,33,0,0.0
70665,23,1,0.23333333333333334
70663,17,1,0.43333333333333335
70662,80,0,0.0
70661,56,0,0.0
70660,55,0,0.0
70659,62,0,0.0
70658,45,0,0.0
70657,39,0,0.0
70656,67,0,0.0
70655,53,0,0.0
70654,73,0,0.0
70653,78,0,0.0
70652,40,0,0.0
70651,54,0,0.0
70650,25,1,0.16666666666666666
70648,42,0,0.0
70647,18,1,0.4
70646,40,0,0.0
70645,47,0,0.0
70644,79,0,0.0
70643,80,0,0.0
70640,28,1,0.06666666666666667
70639,90,0,0.0
70638,62,0,0.0
70637,80,0,0.0
70634,54,0,0.0
70633,46,0,0.0
70632,61,0,0.0
70631,72,0,0.0
70630,34,0,0.0
70615,9,1,0.7
70611,15,1,0.5
70607,14,1,0.5333333333333333
70605,11,1,0.6333333333333333
70601,0,1,1.0
70592,38,0,0.0
70591,31,0,0.0
70589,46,0,0.0
70586,69,0,0.0
70585,48,0,0.0
70584,33,0,0.0
70583,25,1,0.16666666666666666
70582,23,1,0.23333333333333334
70581,33,0,0.0
70580,67,0,0.0
70578,33,0,0.0
70577,45,0,0.0
70576,58,0,0.0
70575,57,0,0.0
70570,40,0,0.0
70563,42,0,0.0
70560,46,0,0.0
70559,61,0,0.0
70558,39,0,0.0
70556,53,0,0.0
70555,40,0,0.0
70554,73,0,0.0
70552,45,0,0.0
70550,45,0,0.0
70549,61,0,0.0
70548,62,0,0.0
70546,42,0,0.0
70544,57,0,0.0
70543,62,0,0.0
70542,76,0,0.0
70541,29,1,0.03333333333333333
70538,79,0,0.0
70537,51,0,0.0
70535,62,0,0.0
70534,51,0,0.0
70533,58,0,0.0
70532,53,0,0.0
70531,50,0,0.0
70529,30,1,0.0
70528,58,0,0.0
70526,41,0,0.0
70525,45,0,0.0
70524,64,0,0.0
70523,73,0,0.0
70520,22,1,0.26666666666666666
70519,36,0,0.0
70518,37,0,0.0
70517,0,1,1.0
70516,46,0,0.0
70515,63,0,0.0
70514,69,0,0.0
70513,55,0,0.0
70512,25,1,0.16666666666666666
70510,51,0,0.0
70508,30,1,0.0
70507,20,1,0.3333333333333333
70506,26,1,0.13333333333333333
70503,30,1,0.0
70501,18,1,0.4
70471,39,0,0.0
70466,10,1,0.6666666666666666
70465,33,0,0.0
70464,66,0,0.0
70463,68,0,0.0
70462,35,0,0.0
70461,44,0,0.0
70460,45,0,0.0
70458,40,0,0.0
70456,27,1,0.1
70455,20,1,0.3333333333333333
70454,15,1,0.5
70453,47,0,0.0
70452,53,0,0.0
70451,4,1,0.8666666666666667
70450,68,0,0.0
70449,45,0,0.0
70448,42,0,0.0
70447,35,0,0.0
70446,26,1,0.13333333333333333
70445,52,0,0.0
70444,46,0,0.0
70443,17,1,0.43333333333333335
70442,39,0,0.0
70441,48,0,0.0
70438,67,0,0.0
70437,41,0,0.0
70436,32,0,0.0
70435,52,0,0.0
70433,43,0,0.0
70431,60,0,0.0
70427,81,0,0.0
70426,102,0,0.0
70422,24,1,0.2
70420,44,0,0.0
70403,5,1,0.8333333333333334
70402,4,1,0.8666666666666667
70401,0,1,1.0
70397,111,0,0.0
70395,69,0,0.0
70394,83,0,0.0
70393,55,0,0.0
70392,113,0,0.0
70391,56,0,0.0
70390,63,0,0.0
70380,95,0,0.0
70377,111,0,0.0
70375,85,0,0.0
70374,93,0,0.0
70373,108,0,0.0
70372,70,0,0.0
70364,78,0,0.0
70363,88,0,0.0
70360,81,0,0.0
70359,70,0,0.0
70358,207,0,0.0
70357,128,0,0.0
70356,91,0,0.0
70355,95,0,0.0
70354,123,0,0.0
70353,107,0,0.0
70352,78,0,0.0
70346,45,0,0.0
70345,116,0,0.0
70344,105,0,0.0
70343,93,0,0.0
70342,99,0,0.0
70341,56,0,0.0
70340,92,0,0.0
70339,76,0,0.0
70301,56,0,0.0
70163,6,2,1.3666666666666667
70139,6,2,1.3666666666666667
70131,12,2,1.0666666666666667
70130,8,2,1.2999999999999998
70129,23,1,0.23333333333333334
70128,18,2,0.4
70127,14,2,0.6666666666666666
70126,11,2,0.8666666666666667
70125,5,2,1.3
70124,8,2,1.0
70123,17,3,0.5
70122,7,2,1.1
70121,10,2,0.9666666666666666
70119,0,2,1.4
70118,9,2,1.1
70117,7,2,1.1333333333333333
70116,4,2,1.3
70115,8,2,1.1666666666666665
70114,9,2,1.3333333333333333
70113,6,2,1.3666666666666667
70112,3,2,1.4
70094,17,2,0.7
70092,23,1,0.23333333333333334
70091,113,0,0.0
70090,28,1,0.06666666666666667
70087,23,2,0.4666666666666667
70086,56,0,0.0
70085,29,1,0.03333333333333333
70084,8,1,0.7333333333333333
70083,54,0,0.0
70082,68,0,0.0
70080,40,0,0.0
70079,13,2,0.6333333333333333
70076,19,1,0.36666666666666664
70075,19,1,0.36666666666666664
70072,14,2,0.8333333333333333
70071,22,1,0.26666666666666666
70070,35,0,0.0
70068,0,1,1.0
70067,33,0,0.0
70065,22,1,0.26666666666666666
70062,24,1,0.2
70058,7,2,1.1
70057,39,0,0.0
70056,0,2,1.4333333333333333
70053,6,2,1.4
70052,20,1,0.3333333333333333
70051,16,1,0.4666666666666667
70050,71,0,0.0
70049,24,1,0.2
70047,22,2,0.26666666666666666
70043,15,2,0.6333333333333333
70041,76,0,0.0
70040,41,0,0.0
70039,31,0,0.0
70038,92,0,0.0
70037,11,2,0.7999999999999999
70036,38,0,0.0
70032,11,2,0.8666666666666667
70031,35,0,0.0
70030,52,0,0.0
70006,14,2,0.7
70005,9,2,1.0333333333333332
70003,15,2,0.6333333333333333
70002,13,2,0.7333333333333333
70001,11,2,0.8666666666666667
69367,999,0,0.0
69366,999,0,0.0
69365,999,0,0.0
69361,999,0,0.0
69360,999,0,0.0
69358,999,0,0.0
69357,999,0,0.0
69356,999,0,0.0
69355,999,0,0.0
69354,999,0,0.0
69353,999,0,0.0
69352,999,0,0.0
69351,999,0,0.0
69350,999,0,0.0
69348,999,0,0.0
69347,999,0,0.0
69346,999,0,0.0
69345,999,0,0.0
69343,999,0,0.0
69341,999,0,0.0
69340,999,0,0.0
69339,999,0,0.0
69337,999,0,0.0
69336,999,0,0.0
69335,999,0,0.0
69334,999,0,0.0
69333,999,0,0.0
69331,999,0,0.0
69301,999,0,0.0
69221,999,0,0.0
69220,999,0,0.0
69219,999,0,0.0
69218,999,0,0.0
69217,999,0,0.0
69216,999,0,0.0
69214,999,0,0.0
69212,999,0,0.0
69211,999,0,0.0
69210,999,0,0.0
69201,999,0,0.0
69171,999,0,0.0
69170,999,0,0.0
69169,999,0,0.0
69168,999,0,0.0
69167,999,0,0.0
69166,999,0,0.0
69165,999,0,0.0
69163,999,0,0.0
69162,999,0,0.0
69161,999,0,0.0
69157,999,0,0.0
69156,999,0,0.0
69155,999,0,0.0
69154,999,0,0.0
69153,999,0,0.0
69152,999,0,0.0
69151,999,0,0.0
69150,999,0,0.0
69149,999,0,0.0
69148,999,0,0.0
69147,999,0,0.0
69146,999,0,0.0
69145,999,0,0.0
69144,999,0,0.0
69143,999,0,0.0
69142,999,0,0.0
69141,999,0,0.0
69140,999,0,0.0
69138,999,0,0.0
69135,999,0,0.0
69134,999,0,0.0
69133,999,0,0.0
69132,999,0,0.0
69131,999,0,0.0
69130,999,0,0.0
69129,999,0,0.0
69128,999,0,0.0
69127,999,0,0.0
69125,999,0,0.0
69123,999,0,0.0
69122,999,0,0.0
69121,999,0,0.0
69120,999,0,0.0
69101,999,0,0.0
69046,999,0,0.0
69045,999,0,0.0
69044,999,0,0.0
69043,999,0,0.0
69042,999,0,0.0
69041,999,0,0.0
69040,999,0,0.0
69039,999,0,0.0
69038,999,0,0.0
69037,999,0,0.0
69036,999,0,0.0
69034,999,0,0.0
69033,999,0,0.0
69032,999,0,0.0
69030,999,0,0.0
69029,999,0,0.0
69028,999,0,0.0
69027,999,0,0.0
69026,999,0,0.0
69025,999,0,0.0
69024,999,0,0.0
69023,999,0,0.0
69022,999,0,0.0
69021,999,0,0.0
69020,999,0,0.0
69001,999,0,0.0
68982,999,0,0.0
68981,999,0,0.0
68980,999,0,0.0
68979,89,0,0.0
68978,999,0,0.0
68977,999,0,0.0
68976,999,0,0.0
68975,999,0,0.0
68974,999,0,0.0
68973,999,0,0.0
68972,999,0,0.0
68971,999,0,0.0
68970,999,0,0.0
68969,999,0,0.0
68967,999,0,0.0
68966,999,0,0.0
68964,999,0,0.0
68961,999,0,0.0
68960,999,0,0.0
68959,999,0,0.0
68958,999,0,0.0
68957,999,0,0.0
68956,999,0,0.0
68955,999,0,0.0
68954,999,0,0.0
68952,999,0,0.0
68950,999,0,0.0
68949,999,0,0.0
68948,999,0,0.0
68947,999,0,0.0
68946,999,0,0.0
68945,999,0,0.0
68944,999,0,0.0
68943,999,0,0.0
68942,999,0,0.0
68941,999,0,0.0
68940,999,0,0.0
68939,999,0,0.0
68938,999,0,0.0
68937,999,0,0.0
68936,999,0,0.0
68935,999,0,0.0
68934,999,0,0.0
68933,999,0,0.0
68932,999,0,0.0
68930,999,0,0.0
68929,999,0,0.0
68928,999,0,0.0
68927,999,0,0.0
68926,999,0,0.0
68925,999,0,0.0
68924,999,0,0.0
68923,999,0,0.0
68922,999,0,0.0
68920,999,0,0.0
68901,999,0,0.0
68883,999,0,0.0
68882,999,0,0.0
68881,999,0,0.0
68879,999,0,0.0
68878,999,0,0.0
68876,999,0,0.0
68875,999,0,0.0
68874,999,0,0.0
68873,999,0,0.0
68872,999,0,0.0
68871,999,0,0.0
68870,999,0,0.0
68869,999,0,0.0
68866,999,0,0.0
68865,999,0,0.0
68864,999,0,0.0
68863,999,0,0.0
68862,999,0,0.0
68861,999,0,0.0
68860,999,0,0.0
68859,999,0,0.0
68858,999,0,0.0
68856,999,0,0.0
68855,999,0,0.0
68854,999,0,0.0
68853,999,0,0.0
68852,999,0,0.0
68850,999,0,0.0
68849,999,0,0.0
68847,999,0,0.0
68846,999,0,0.0
68845,999,0,0.0
68844,999,0,0.0
68843,79,0,0.0
68842,999,0,0.0
68841,999,0,0.0
68840,999,0,0.0
68838,999,0,0.0
68837,999,0,0.0
68836,999,0,0.0
68835,999,0,0.0
68834,999,0,0.0
68833,999,0,0.0
68832,999,0,0.0
68831,999,0,0.0
68828,999,0,0.0
68827,999,0,0.0
68826,999,0,0.0
68825,999,0,0.0
68824,999,0,0.0
68823,999,0,0.0
68822,999,0,0.0
68821,999,0,0.0
68820,999,0,0.0
68818,82,0,0.0
68817,999,0,0.0
68816,999,0,0.0
68815,999,0,0.0
68814,999,0,0.0
68813,999,0,0.0
68812,999,0,0.0
68810,999,0,0.0
68803,999,0,0.0
68801,999,0,0.0
68792,67,0,0.0
68791,79,0,0.0
68790,78,0,0.0
68789,999,0,0.0
68788,79,0,0.0
68787,61,0,0.0
68786,92,0,0.0
68785,33,0,0.0
68784,51,0,0.0
68783,999,0,0.0
68781,999,0,0.0
68780,999,0,0.0
68779,96,0,0.0
68778,999,0,0.0
68777,999,0,0.0
68776,14,1,0.5333333333333333
68774,82,0,0.0
68773,999,0,0.0
68771,73,0,0.0
68770,36,0,0.0
68769,999,0,0.0
68768,83,0,0.0
68767,98,0,0.0
68766,999,0,0.0
68765,88,0,0.0
68764,999,0,0.0
68763,999,0,0.0
68761,999,0,0.0
68760,999,0,0.0
68759,999,0,0.0
68758,999,0,0.0
68757,47,0,0.0
68756,999,0,0.0
68755,999,0,0.0
68753,999,0,0.0
68752,999,0,0.0
68751,54,0,0.0
68749,83,0,0.0
68748,121,0,0.0
68747,83,0,0.0
68746,999,0,0.0
68745,56,0,0.0
68743,22,1,0.26666666666666666
68742,999,0,0.0
68741,26,1,0.13333333333333333
68740,90,0,0.0
68739,78,0,0.0
68736,79,0,0.0
68735,999,0,0.0
68734,999,0,0.0
68733,38,0,0.0
68732,47,0,0.0
68731,14,1,0.5333333333333333
68730,90,0,0.0
68729,999,0,0.0
68728,53,0,0.0
68727,65,0,0.0
68726,999,0,0.0
68725,999,0,0.0
68724,999,0,0.0
68723,73,0,0.0
68722,999,0,0.0
68720,999,0,0.0
68719,999,0,0.0
68718,102,0,0.0
68717,64,0,0.0
68716,80,0,0.0
68715,999,0,0.0
68714,999,0,0.0
68713,999,0,0.0
68711,999,0,0.0
68710,40,0,0.0
68701,102,0,0.0
68669,59,0,0.0
68667,70,0,0.0
68666,82,0,0.0
68665,999,0,0.0
68664,73,0,0.0
68663,103,0,0.0
68662,81,0,0.0
68661,80,0,0.0
68660,999,0,0.0
68659,75,0,0.0
68658,73,0,0.0
68655,999,0,0.0
68654,92,0,0.0
68653,999,0,0.0
68652,999,0,0.0
68651,89,0,0.0
68649,63,0,0.0
68648,63,0,0.0
68647,999,0,0.0
68644,999,0,0.0
68643,104,0,0.0
68642,999,0,0.0
68641,90,0,0.0
68640,999,0,0.0
68638,999,0,0.0
68637,999,0,0.0
68636,999,0,0.0
68635,46,0,0.0
68634,102,0,0.0
68633,79,0,0.0
68632,68,0,0.0
68631,999,0,0.0
68629,93,0,0.0
68628,106,0,0.0
68627,999,0,0.0
68626,54,0,0.0
68624,83,0,0.0
68623,999,0,0.0
68622,999,0,0.0
68621,51,0,0.0
68620,999,0,0.0
68601,97,0,0.0
68532,18,1,0.4
68531,16,1,0.4666666666666667
68528,35,0,0.0
68527,14,1,0.5333333333333333
68526,15,1,0.5
68524,19,1,0.36666666666666664
68523,17,1,0.43333333333333335
68522,12,1,0.6
68521,12,1,0.6
68520,9,1,0.7
68517,18,1,0.4
68516,10,1,0.6666666666666666
68514,15,1,0.5
68512,14,1,0.5333333333333333
68510,0,1,1.0
68508,7,1,0.7666666666666667
68507,9,1,0.7
68506,5,1,0.8333333333333334
68505,6,1,0.8
68504,6,1,0.8
68503,5,1,0.8333333333333334
68502,7,1,0.7666666666666667
68467,63,0,0.0
68466,77,0,0.0
68465,54,0,0.0
68464,71,0,0.0
68463,38,0,0.0
68462,19,1,0.36666666666666664
68461,16,1,0.4666666666666667
68460,58,0,0.0
68458,68,0,0.0
68457,98,0,0.0
68456,51,0,0.0
68455,44,0,0.0
68454,33,0,0.0
68453,81,0,0.0
68452,999,0,0.0
68450,65,0,0.0
68448,60,0,0.0
68447,88,0,0.0
68446,40,0,0.0
68445,71,0,0.0
68444,90,0,0.0
68443,51,0,0.0
68442,102,0,0.0
68441,82,0,0.0
68440,93,0,0.0
68439,54,0,0.0
68438,26,1,0.13333333333333333
68437,104,0,0.0
68436,98,0,0.0
68434,40,0,0.0
68433,93,0,0.0
68431,71,0,0.0
68430,21,1,0.3
68428,25,1,0.16666666666666666
68424,67,0,0.0
68423,24,1,0.2
68422,44,0,0.0
68421,86,0,0.0
68420,91,0,0.0
68419,31,0,0.0
68418,27,1,0.1
68417,46,0,0.0
68416,89,0,0.0
68415,79,0,0.0
68414,101,0,0.0
68413,46,0,0.0
68410,58,0,0.0
68409,38,0,0.0
68407,33,0,0.0
68406,76,0,0.0
68405,33,0,0.0
68404,26,1,0.13333333333333333
68403,32,0,0.0
68402,24,1,0.2
68401,65,0,0.0
68382,55,0,0.0
68381,84,0,0.0
68380,72,0,0.0
68379,73,0,0.0
68378,74,0,0.0
68377,78,0,0.0
68376,98,0,0.0
68375,999,0,0.0
68372,26,1,0.13333333333333333
68371,74,0,0.0
68370,109,0,0.0
68368,36,0,0.0
68367,67,0,0.0
68366,28,1,0.06666666666666667
68365,80,0,0.0
68364,39,0,0.0
68362,107,0,0.0
68361,82,0,0.0
68360,36,0,0.0
68359,56,0,0.0
68358,35,0,0.0
68357,59,0,0.0
68355,84,0,0.0
68354,73,0,0.0
68352,92,0,0.0
68351,66,0,0.0
68350,97,0,0.0
68349,30,1,0.0
68348,76,0,0.0
68347,19,1,0.36666666666666664
68346,48,0,0.0
68345,105,0,0.0
68344,39,0,0.0
68343,48,0,0.0
68342,82,0,0.0
68341,57,0,0.0
68340,999,0,0.0
68339,23,1,0.23333333333333334
68338,84,0,0.0
68337,99,0,0.0
68336,21,1,0.3
68335,999,0,0.0
68333,39,0,0.0
68332,64,0,0.0
68331,35,0,0.0
68329,54,0,0.0
68328,43,0,0.0
68327,999,0,0.0
68326,105,0,0.0
68325,999,0,0.0
68324,48,0,0.0
68323,84,0,0.0
68322,97,0,0.0
68321,95,0,0.0
68320,79,0,0.0
68319,74,0,0.0
68318,75,0,0.0
68317,23,1,0.23333333333333334
68316,76,0,0.0
68315,103,0,0.0
68314,46,0,0.0
68313,45,0,0.0
68310,55,0,0.0
68309,87,0,0.0
68307,39,0,0.0
68305,85,0,0.0
68304,25,1,0.16666666666666666
68303,99,0,0.0
68301,42,0,0.0
68178,7,2,1.0
68164,19,2,0.5666666666666667
68157,12,2,1.0333333333333332
68154,11,2,1.0666666666666667
68152,16,2,0.6333333333333333
68147,10,2,1.0333333333333332
68144,7,2,1.2333333333333334
68142,19,2,0.7
68138,7,2,1.0666666666666667
68137,0,2,1.4
68136,9,2,0.9333333333333333
68135,8,2,0.9666666666666666
68134,16,2,0.8666666666666667
68133,19,2,0.7333333333333333
68132,7,2,1.1
68131,5,2,1.1333333333333333
68130,11,2,0.8666666666666667
68128,11,2,1.1666666666666665
68127,9,2,1.2666666666666666
68124,9,2,1.3333333333333333
68123,15,2,0.6666666666666666
68122,18,2,0.6666666666666667
68118,12,2,0.8999999999999999
68117,7,2,1.3
68116,15,2,0.7333333333333334
68114,12,2,1.0666666666666667
68113,14,2,0.6666666666666666
68112,11,2,0.7666666666666666
68111,9,2,0.8666666666666666
68110,10,2,0.7999999999999999
68108,4,2,1.2333333333333334
68107,7,2,1.1666666666666667
68106,4,2,1.3333333333333335
68105,0,2,1.3666666666666667
68104,10,2,0.9333333333333333
68102,5,2,1.1333333333333333
68073,27,1,0.1
68072,55,0,0.0
68071,33,0,0.0
68070,45,0,0.0
68069,19,2,0.4666666666666667
68068,30,1,0.0
68067,40,0,0.0
68066,37,0,0.0
68065,32,0,0.0
68064,26,1,0.13333333333333333
68063,65,0,0.0
68062,47,0,0.0
68061,67,0,0.0
68059,15,2,0.6666666666666666
68058,29,1,0.03333333333333333
68057,65,0,0.0
68055,50,0,0.0
68050,53,0,0.0
68048,30,1,0.0
68047,56,0,0.0
68046,16,2,0.8333333333333333
68045,70,0,0.0
68044,46,0,0.0
68042,36,0,0.0
68041,31,0,0.0
68040,48,0,0.0
68039,45,0,0.0
68038,57,0,0.0
68037,25,1,0.16666666666666666
68036,70,0,0.0
68034,34,0,0.0
68033,39,0,0.0
68031,58,0,0.0
68030,22,1,0.26666666666666666
68029,56,0,0.0
68028,17,2,0.5333333333333333
68025,40,0,0.0
68023,27,1,0.1
68022,17,2,0.6
68020,57,0,0.0
68019,75,0,0.0
68018,48,0,0.0
68017,26,1,0.13333333333333333
68016,33,0,0.0
68015,53,0,0.0
68014,61,0,0.0
68010,11,2,1.0333333333333332
68008,34,0,0.0
68007,22,2,0.3333333333333333
68005,14,2,0.6666666666666666
68004,63,0,0.0
68003,29,1,0.03333333333333333
68002,43,0,0.0
68001,64,0,0.0
67954,999,0,0.0
67953,143,0,0.0
67952,999,0,0.0
67951,999,0,0.0
67950,999,0,0.0
67901,999,0,0.0
67882,999,0,0.0
67880,139,0,0.0
67879,114,0,0.0
67878,60,0,0.0
67877,999,0,0.0
67876,999,0,0.0
67871,999,0,0.0
67870,999,0,0.0
67869,999,0,0.0
67868,999,0,0.0
67867,999,0,0.0
67865,999,0,0.0
67864,999,0,0.0
67863,999,0,0.0
67862,120,0,0.0
67861,125,0,0.0
67860,95,0,0.0
67859,999,0,0.0
67857,81,0,0.0
67855,120,0,0.0
67854,999,0,0.0
67853,999,0,0.0
67851,999,0,0.0
67850,999,0,0.0
67849,999,0,0.0
67846,999,0,0.0
67844,999,0,0.0
67843,999,0,0.0
67842,999,0,0.0
67841,999,0,0.0
67840,999,0,0.0
67839,999,0,0.0
67838,999,0,0.0
67837,999,0,0.0
67836,45,0,0.0
67835,999,0,0.0
67834,999,0,0.0
67831,999,0,0.0
67801,999,0,0.0
67764,999,0,0.0
67762,120,0,0.0
67761,999,0,0.0
67758,134,0,0.0
67757,999,0,0.0
67756,999,0,0.0
67753,999,0,0.0
67752,999,0,0.0
67751,999,0,0.0
67749,999,0,0.0
67748,999,0,0.0
67747,999,0,0.0
67745,999,0,0.0
67744,999,0,0.0
67743,999,0,0.0
67741,999,0,0.0
67740,999,0,0.0
67739,999,0,0.0
67738,999,0,0.0
67737,999,0,0.0
67736,999,0,0.0
67735,999,0,0.0
67734,999,0,0.0
67733,999,0,0.0
67732,999,0,0.0
67731,999,0,0.0
67730,999,0,0.0
67701,999,0,0.0
67675,999,0,0.0
67674,999,0,0.0
67673,999,0,0.0
67672,999,0,0.0
67671,999,0,0.0
67669,999,0,0.0
67667,999,0,0.0
67665,999,0,0.0
67664,999,0,0.0
67663,999,0,0.0
67661,999,0,0.0
67660,999,0,0.0
67659,999,0,0.0
67658,999,0,0.0
67657,999,0,0.0
67656,999,0,0.0
67654,999,0,0.0
67653,999,0,0.0
67651,999,0,0.0
67650,999,0,0.0
67649,999,0,0.0
67648,999,0,0.0
67647,999,0,0.0
67646,999,0,0.0
67645,999,0,0.0
67644,999,0,0.0
67643,999,0,0.0
67642,999,0,0.0
67640,999,0,0.0
67639,999,0,0.0
67638,999,0,0.0
67637,999,0,0.0
67635,999,0,0.0
67634,999,0,0.0
67632,999,0,0.0
67631,999,0,0.0
67629,999,0,0.0
67628,999,0,0.0
67626,999,0,0.0
67625,999,0,0.0
67623,999,0,0.0
67622,999,0,0.0
67621,999,0,0.0
67601,999,0,0.0
67584,999,0,0.0
67583,90,0,0.0
67581,82,0,0.0
67579,91,0,0.0
67578,98,0,0.0
67576,999,0,0.0
67575,999,0,0.0
67574,999,0,0.0
67573,999,0,0.0
67572,999,0,0.0
67570,64,0,0.0
67568,80,0,0.0
67567,999,0,0.0
67566,64,0,0.0
67565,999,0,0.0
67564,999,0,0.0
67563,999,0,0.0
67561,72,0,0.0
67560,999,0,0.0
67559,999,0,0.0
67557,999,0,0.0
67556,999,0,0.0
67554,101,0,0.0
67553,999,0,0.0
67552,999,0,0.0
67550,999,0,0.0
67548,999,0,0.0
67547,999,0,0.0
67546,66,0,0.0
67545,999,0,0.0
67544,999,0,0.0
67543,39,0,0.0
67530,999,0,0.0
67529,999,0,0.0
67526,999,0,0.0
67525,999,0,0.0
67524,999,0,0.0
67523,999,0,0.0
67522,69,0,0.0
67521,999,0,0.0
67520,999,0,0.0
67519,999,0,0.0
67518,999,0,0.0
67516,999,0,0.0
67515,999,0,0.0
67514,73,0,0.0
67513,999,0,0.0
67512,110,0,0.0
67511,999,0,0.0
67510,69,0,0.0
67505,53,0,0.0
67502,63,0,0.0
67501,57,0,0.0
67492,999,0,0.0
67491,79,0,0.0
67490,999,0,0.0
67487,999,0,0.0
67485,999,0,0.0
67484,999,0,0.0
67483,77,0,0.0
67482,999,0,0.0
67481,999,0,0.0
67480,999,0,0.0
67478,999,0,0.0
67475,102,0,0.0
67474,999,0,0.0
67473,999,0,0.0
67470,999,0,0.0
67468,999,0,0.0
67467,999,0,0.0
67466,999,0,0.0
67464,84,0,0.0
67460,58,0,0.0
67459,999,0,0.0
67458,999,0,0.0
67457,91,0,0.0
67456,75,0,0.0
67455,999,0,0.0
67454,999,0,0.0
67452,999,0,0.0
67451,97,0,0.0
67450,999,0,0.0
67449,94,0,0.0
67448,98,0,0.0
67447,999,0,0.0
67446,999,0,0.0
67445,999,0,0.0
67444,105,0,0.0
67443,58,0,0.0
67442,95,0,0.0
67441,999,0,0.0
67439,999,0,0.0
67438,77,0,0.0
67437,999,0,0.0
67436,999,0,0.0
67432,999,0,0.0
67431,999,0,0.0
67430,999,0,0.0
67428,57,0,0.0
67427,999,0,0.0
67425,999,0,0.0
67423,999,0,0.0
67422,999,0,0.0
67420,999,0,0.0
67418,999,0,0.0
67417,999,0,0.0
67416,78,0,0.0
67410,999,0,0.0
67401,999,0,0.0
67364,69,0,0.0
67363,97,0,0.0
67361,64,0,0.0
67360,63,0,0.0
67357,78,0,0.0
67356,57,0,0.0
67355,73,0,0.0
67354,85,0,0.0
67353,92,0,0.0
67352,110,0,0.0
67351,72,0,0.0
67349,89,0,0.0
67347,75,0,0.0
67346,110,0,0.0
67345,98,0,0.0
67344,108,0,0.0
67342,66,0,0.0
67341,85,0,0.0
67340,68,0,0.0
67337,61,0,0.0
67336,44,0,0.0
67335,84,0,0.0
67334,50,0,0.0
67333,67,0,0.0
67332,53,0,0.0
67330,74,0,0.0
67301,85,0,0.0
67260,5,4,2.1666666666666665
67235,18,4,0.8999999999999999
67232,14,3,0.7
67230,10,4,1.4666666666666666
67228,15,4,1.2666666666666666
67227,23,4,0.4666666666666667
67226,10,4,1.8333333333333333
67223,19,3,0.7999999999999999
67220,9,4,1.8666666666666667
67219,0,4,2.1333333333333333
67218,6,4,2.0666666666666664
67217,15,4,1.2666666666666666
67216,10,4,1.6333333333333333
67215,16,4,1.1666666666666667
67214,0,4,2.4
67213,10,4,1.7999999999999998
67212,13,4,1.3333333333333333
67211,6,4,2.066666666666667
67210,10,4,1.5666666666666667
67209,16,4,1.1666666666666667
67208,5,4,2.1
67207,0,4,1.9
67206,10,4,1.7333333333333332
67205,14,4,1.4
67204,10,4,1.8
