ZCTA,time_to_nearest_buprenorphine,count_in_range_buprenorphine,buprenorphine_score
4496,0,2,1.0333333333333334
4495,66,0,0.0
4493,33,0,0.0
4492,49,0,0.0
4491,91,0,0.0
4490,59,0,0.0
4489,8,8,1.7000000000000002
4488,40,0,0.0
4487,76,0,0.0
4485,47,0,0.0
4481,20,1,0.3333333333333333
4479,23,1,0.23333333333333334
4478,109,0,0.0
4476,45,0,0.0
4475,34,0,0.0
4474,16,7,1.0
4473,11,8,1.4
4472,29,2,0.06666666666666667
4471,28,1,0.06666666666666667
4469,13,8,1.1666666666666667
4468,0,8,1.5
4464,37,0,0.0
4463,27,1,0.1
4462,77,0,0.0
4461,9,8,1.0666666666666667
4460,52,0,0.0
4459,77,0,0.0
4457,46,0,0.0
4456,19,7,1.0999999999999999
4455,62,0,0.0
4454,78,0,0.0
4453,36,0,0.0
4451,74,0,0.0
4450,18,7,1.2000000000000002
4449,26,7,0.33333333333333337
4448,28,1,0.06666666666666667
4444,17,8,1.1333333333333333
4443,18,1,0.4
4442,63,0,0.0
4441,61,0,0.0
4438,20,1,0.3333333333333333
4435,43,0,0.0
4434,29,8,0.06666666666666667
4431,29,2,0.06666666666666667
4430,59,0,0.0
4429,14,9,1.0
4428,18,7,0.7333333333333333
4427,26,8,0.4
4426,0,1,1.0
4424,56,0,0.0
4422,24,1,0.2
4421,54,0,0.0
4419,24,8,0.5333333333333333
4418,32,0,0.0
4417,55,0,0.0
4416,34,0,0.0
4415,39,0,0.0
4414,41,0,0.0
4413,75,0,0.0
4412,0,9,2.2666666666666666
4411,16,2,0.5
4410,38,0,0.0
4408,57,0,0.0
4406,29,1,0.03333333333333333
4401,0,8,3.0
4364,0,7,2.3
4363,18,5,1.2000000000000002
4360,36,0,0.0
4359,20,5,1.0
4358,17,9,1.3
4357,31,0,0.0
4355,16,7,1.1333333333333333
4354,29,5,0.1
4353,24,5,0.6000000000000001
4352,36,0,0.0
4351,10,7,1.9333333333333331
4350,31,0,0.0
4349,25,2,0.3333333333333333
4348,30,6,0.0
4347,8,7,2.1999999999999997
4346,14,7,1.6
4345,16,7,1.4
4344,13,7,1.7
4343,8,7,2.0
4342,29,6,0.03333333333333333
4330,0,11,3.0
4294,53,0,0.0
4292,49,0,0.0
4290,60,0,0.0
4289,45,0,0.0
4287,22,1,0.26666666666666666
4286,41,0,0.0
4285,73,0,0.0
4284,15,2,1.0
4282,24,7,0.6000000000000001
4281,36,0,0.0
4280,12,8,1.7999999999999998
4276,68,0,0.0
4275,83,0,0.0
4274,23,7,0.6
4271,41,0,0.0
4270,27,2,0.2
4268,37,0,0.0
4267,60,0,0.0
4265,10,14,1.4333333333333333
4263,22,9,0.6
4261,69,0,0.0
4260,16,10,1.3
4259,17,7,0.8666666666666667
4258,17,7,1.1333333333333333
4257,69,0,0.0
4256,19,7,0.9666666666666666
4255,67,0,0.0
4254,29,2,0.06666666666666667
4253,36,0,0.0
4252,16,9,1.0666666666666667
4250,15,8,1.5
4240,0,7,3.0
4239,42,0,0.0
4238,27,7,0.2
4237,70,0,0.0
4236,12,9,1.7999999999999998
4234,47,0,0.0
4231,63,0,0.0
4228,31,0,0.0
4227,47,0,0.0
4226,86,0,0.0
4224,63,0,0.0
4222,22,9,0.7333333333333334
4221,42,0,0.0
4220,36,0,0.0
4219,58,0,0.0
4217,48,0,0.0
4216,86,0,0.0
4210,0,7,2.7666666666666666
4110,6,10,1.8
4109,48,0,0.0
4108,999,0,0.0
4107,7,9,2.1
4106,0,11,2.6
4105,15,9,1.5
4103,0,11,2.566666666666667
4102,0,11,2.666666666666667
4101,0,11,3.0
4097,11,8,0.8999999999999999
4096,0,10,1.9333333333333336
4095,26,1,0.13333333333333333
4093,20,10,0.6666666666666666
4092,0,11,2.4
4091,49,0,0.0
4090,17,7,1.2
4088,50,0,0.0
4087,22,2,0.4666666666666667
4086,7,2,1.0333333333333334
4085,32,0,0.0
4084,29,1,0.03333333333333333
4083,0,5,1.7333333333333334
4079,20,1,0.3333333333333333
4076,16,2,0.5666666666666667
4074,11,11,1.8
4073,0,4,1.6333333333333333
4072,5,10,2.0
4071,38,0,0.0
4069,17,2,0.5666666666666667
4068,53,0,0.0
4066,24,1,0.2
4064,9,10,1.6333333333333333
4063,9,10,1.6333333333333333
4062,16,8,1.2
4061,35,0,0.0
4057,56,0,0.0
4056,35,0,0.0
4055,42,0,0.0
4051,74,0,0.0
4050,58,0,0.0
4049,38,0,0.0
4048,40,0,0.0
4047,50,0,0.0
4046,16,2,0.9333333333333333
4043,14,4,1.3666666666666667
4042,27,2,0.2
4041,62,0,0.0
4040,56,0,0.0
4039,20,16,0.9666666666666666
4038,12,8,1.3333333333333333
4037,72,0,0.0
4032,11,10,1.2333333333333332
4030,29,2,0.03333333333333333
4029,49,0,0.0
4027,16,4,1.0
4024,41,0,0.0
4022,70,0,0.0
4021,12,9,1.3333333333333333
4020,54,0,0.0
4019,89,0,0.0
4017,75,0,0.0
4015,38,0,0.0
4011,0,2,1.2333333333333334
4010,64,0,0.0
4009,56,0,0.0
4008,21,1,0.3
4006,16,2,0.9333333333333333
4005,0,12,2.2333333333333334
4003,31,0,0.0
4002,17,4,1.1666666666666667
4001,17,2,0.5
3911,4,2,1.2666666666666666
3910,7,2,1.0333333333333334
3909,0,3,1.5666666666666667
3908,19,3,0.6333333333333333
3907,13,2,0.6666666666666666
3906,19,3,0.8333333333333333
3905,13,2,0.8333333333333333
3904,9,3,1.4666666666666666
3903,15,4,1.1333333333333333
3902,12,2,0.7
3901,11,2,0.9333333333333333
3894,0,1,1.0
3890,29,1,0.03333333333333333
3887,27,2,0.16666666666666669
3886,40,0,0.0
3885,18,3,0.7999999999999999
3884,29,1,0.03333333333333333
3883,39,0,0.0
3882,36,0,0.0
3878,0,3,1.6333333333333333
3875,42,0,0.0
3874,12,5,1.2333333333333334
3873,25,1,0.16666666666666666
3872,23,1,0.23333333333333334
3871,13,3,0.9666666666666667
3870,15,3,0.9666666666666666
3869,10,4,1.1666666666666665
3868,7,4,1.4
3867,0,3,1.5666666666666667
3865,7,5,1.5
3864,15,1,0.5
3862,9,3,1.2333333333333332
3861,24,3,0.3666666666666667
3860,62,0,0.0
3858,11,5,0.8333333333333333
3857,26,2,0.26666666666666666
3856,22,2,0.43333333333333335
3855,26,2,0.13333333333333333
3854,12,3,0.9666666666666666
3853,13,1,0.5666666666666667
3852,23,2,0.26666666666666666
3851,24,1,0.2
3850,21,1,0.3
3849,48,0,0.0
3848,19,2,0.36666666666666664
3847,59,0,0.0
3846,52,0,0.0
3845,56,0,0.0
3844,9,4,1.0666666666666667
3842,0,3,1.3333333333333333
3841,19,4,0.4666666666666666
3840,11,3,1.2999999999999998
3839,8,2,1.1333333333333333
3838,55,0,0.0
3837,29,1,0.03333333333333333
3836,36,0,0.0
3835,14,2,0.6
3833,21,2,0.3
3832,56,0,0.0
3830,33,0,0.0
3827,20,2,0.5333333333333333
3826,15,4,0.7333333333333333
3825,17,2,0.5
3824,19,4,0.7333333333333333
3823,19,3,0.8999999999999999
3820,11,4,1.5666666666666667
3819,20,1,0.3333333333333333
3818,55,0,0.0
3817,37,0,0.0
3816,18,1,0.4
3814,23,1,0.23333333333333334
3813,76,0,0.0
3812,58,0,0.0
3811,13,5,1.0999999999999999
3810,24,2,0.33333333333333337
3809,25,2,0.16666666666666666
3801,0,4,1.8
3785,35,0,0.0
3784,0,7,2.533333333333333
3782,20,2,0.5333333333333333
3781,30,1,0.0
3780,26,2,0.26666666666666666
3779,13,2,1.1333333333333333
3777,23,2,0.4666666666666667
3774,24,2,0.4
3773,16,2,0.8
3771,25,1,0.16666666666666666
3770,18,4,1.1
3768,20,8,0.6666666666666666
3766,0,7,2.6
3765,18,2,0.8
3755,0,6,2.1666666666666665
3754,20,2,0.5666666666666667
3753,0,5,1.6666666666666665
3752,30,1,0.0
3751,14,3,0.7333333333333333
3750,17,6,1.3
3748,20,3,0.7
3746,19,3,0.7
3745,18,1,0.4
3743,0,1,1.0
3741,28,2,0.13333333333333333
3740,33,0,0.0
3609,30,1,0.0
3608,34,0,0.0
3607,41,0,0.0
3605,34,0,0.0
3604,36,0,0.0
3603,15,1,0.5
3602,28,2,0.13333333333333333
3601,37,0,0.0
3598,46,0,0.0
3597,83,0,0.0
3595,45,0,0.0
3593,21,1,0.3
3592,102,0,0.0
3590,66,0,0.0
3588,20,1,0.3333333333333333
3586,36,0,0.0
3585,40,0,0.0
3584,46,0,0.0
3583,38,0,0.0
3582,50,0,0.0
3581,37,0,0.0
3580,35,0,0.0
3579,68,0,0.0
3576,92,0,0.0
3575,50,0,0.0
3574,31,0,0.0
3570,0,1,1.0
3561,25,1,0.16666666666666666
3470,28,3,0.16666666666666666
3467,21,4,0.6333333333333333
3466,16,4,1.1
3465,14,3,1.4333333333333333
3464,19,3,0.4333333333333333
3462,17,5,1.1333333333333333
3461,21,4,0.36666666666666664
3458,18,2,0.6333333333333333
3457,21,4,0.6666666666666666
3456,26,2,0.26666666666666666
3455,14,4,1.3666666666666667
3452,18,2,0.4666666666666667
3451,19,2,0.7333333333333333
3450,15,3,0.7
3449,16,2,0.8
3448,14,3,1.1333333333333333
3447,23,3,0.5333333333333333
3446,0,3,1.9333333333333336
3445,18,2,0.8
3444,0,1,1.0
3443,22,5,0.8
3442,12,2,0.6
3441,25,4,0.3333333333333333
3440,0,1,1.0
3431,0,3,2.466666666666667
3307,17,3,1.3
3304,11,8,1.9
3303,12,4,1.7999999999999998
3301,0,9,3.0
3293,26,1,0.13333333333333333
3291,27,1,0.1
3290,35,0,0.0
3287,32,0,0.0
3285,25,1,0.16666666666666666
3284,14,3,0.6666666666666666
3282,30,1,0.0
3281,34,0,0.0
3280,28,1,0.06666666666666667
3279,34,0,0.0
3278,30,3,0.0
3276,7,5,1.4
3275,16,6,1.4
3273,33,0,0.0
3269,17,2,0.6
3268,17,4,0.6333333333333333
3266,18,2,0.4
3264,0,1,1.0
3263,26,3,0.4
3262,31,0,0.0
3261,31,0,0.0
3260,23,1,0.23333333333333334
3259,47,0,0.0
3258,15,3,1.5
3257,19,1,0.36666666666666664
3256,21,4,0.7333333333333333
3255,33,0,0.0
3254,51,0,0.0
3253,15,2,0.5
3251,35,0,0.0
3249,8,2,0.7999999999999999
3246,0,2,1.1666666666666667
3245,13,1,0.5666666666666667
3244,18,1,0.4
3243,19,2,0.6666666666666666
3242,26,4,0.26666666666666666
3241,24,2,0.23333333333333334
3240,32,0,0.0
3238,36,0,0.0
3237,21,2,0.36666666666666664
3235,0,5,1.2000000000000002
3234,21,4,0.8999999999999999
3233,23,1,0.23333333333333334
3231,16,1,0.4666666666666667
3230,21,1,0.3
3229,20,3,1.0
3227,38,0,0.0
3226,23,2,0.3
3225,40,0,0.0
3224,23,4,0.7
3223,12,1,0.6
3222,0,1,1.0
3221,39,0,0.0
3220,15,2,0.7
3218,30,3,0.0
3217,16,2,0.4666666666666667
3216,23,1,0.23333333333333334
3215,32,0,0.0
3110,11,6,1.9
3109,8,5,2.0666666666666664
3106,0,8,2.1333333333333333
3104,0,8,2.566666666666667
3103,0,9,2.8666666666666667
3102,5,9,2.3
3101,0,9,2.7333333333333334
3087,22,14,0.7333333333333334
3086,26,1,0.13333333333333333
3084,23,2,0.33333333333333337
3082,36,0,0.0
3079,14,14,1.5333333333333332
3077,23,6,0.6333333333333333
3076,14,13,1.4666666666666668
3071,19,1,0.36666666666666664
3070,26,4,0.33333333333333337
3064,7,9,1.9000000000000001
3063,12,8,1.5333333333333332
3062,8,8,1.7
3060,0,11,2.2666666666666666
3057,29,1,0.03333333333333333
3055,28,3,0.06666666666666667
3054,0,7,1.4
3053,17,7,1.2
3052,21,6,0.8666666666666667
3051,10,8,1.5333333333333332
3049,21,3,0.6333333333333333
3048,16,4,0.6666666666666666
3047,21,1,0.3
3046,25,4,0.5
3045,14,5,1.4666666666666666
3044,29,1,0.03333333333333333
3043,21,1,0.3
3042,26,1,0.13333333333333333
3038,24,5,0.5
3037,34,0,0.0
3036,30,2,0.0
3034,16,5,1.1666666666666665
3033,24,4,0.2
3032,17,5,1.2666666666666666
3031,18,4,0.6
2921,10,19,1.9
2920,0,21,2.7666666666666666
2919,0,24,2.8666666666666667
2917,8,21,2.0
2916,6,27,2.2
2915,0,27,2.3666666666666667
2914,0,27,2.5
2912,3,27,2.6333333333333333
2911,0,21,2.7333333333333334
2910,0,21,2.6333333333333337
2909,0,24,2.666666666666667
2908,0,24,2.8666666666666667
2907,0,24,2.7333333333333334
2906,0,27,2.666666666666667
2905,0,24,2.6666666666666665
2904,0,22,2.8333333333333335
2903,4,27,2.6
2898,0,5,1.3666666666666667
2896,11,15,1.1666666666666665
2895,0,21,1.8666666666666667
2894,16,4,0.9666666666666667
2893,12,20,1.7666666666666666
2892,19,3,0.7333333333333333
2891,0,8,1.5999999999999999
2889,11,19,1.6666666666666665
2888,6,21,2.1666666666666665
2886,11,21,1.8666666666666667
2885,6,29,2.033333333333333
2882,7,3,0.9
2881,11,4,0.8999999999999999
2879,0,2,1.1333333333333333
2878,11,12,1.6333333333333333
2876,12,18,1.2
2875,18,3,0.6666666666666666
2874,13,5,0.9999999999999999
2873,10,5,1.2
2872,45,0,0.0
2871,13,8,1.5333333333333332
2865,7,21,2.2
2864,12,20,1.6333333333333333
2863,8,21,2.1999999999999997
2861,8,27,2.0666666666666664
2860,0,21,2.7
2859,25,10,0.4
2858,17,12,0.7666666666666666
2857,9,25,1.9666666666666666
2852,20,9,0.7
2842,0,4,2.7333333333333334
2841,8,3,2.133333333333333
2840,0,3,2.466666666666667
2839,20,10,0.6666666666666666
2838,5,22,2.033333333333333
2837,27,1,0.1
2836,19,4,0.8999999999999999
2835,12,5,1.5333333333333332
2833,16,3,1.2333333333333334
2832,6,5,1.4000000000000001
2831,20,12,0.8999999999999999
2830,18,10,0.6333333333333333
2828,8,24,2.133333333333333
2827,18,4,0.6
2826,17,14,0.7666666666666666
2825,16,13,1.4
2822,0,2,1.1666666666666667
2818,19,19,1.0666666666666667
2817,24,5,0.43333333333333335
2816,19,15,1.0666666666666667
2815,22,13,0.7333333333333334
2814,20,22,0.9333333333333333
2813,19,3,0.8999999999999999
2812,14,3,0.6
2809,13,17,1.2666666666666666
2808,13,4,1.3333333333333333
2807,74,0,0.0
2806,0,23,2.2333333333333334
2804,12,3,1.5
2802,9,21,1.8333333333333333
2791,22,8,0.6666666666666667
2790,16,8,1.2666666666666666
2780,0,16,3.0
2779,13,6,1.7
2777,10,31,1.9666666666666666
2771,11,27,1.8333333333333335
2770,31,0,0.0
2769,17,26,1.3
2767,10,13,2.0
2766,11,19,1.7666666666666666
2764,11,19,1.9
2763,8,22,1.4
2762,16,18,0.7666666666666666
2760,11,22,1.3333333333333333
2748,8,8,2.133333333333333
2747,8,8,2.1999999999999997
2746,4,11,2.6
2745,9,11,2.0999999999999996
2744,0,8,2.666666666666667
2743,13,8,1.7
2740,0,8,3.0
2739,11,9,1.9
2738,21,6,0.8999999999999999
2726,12,18,1.7333333333333334
2725,7,30,2.2333333333333334
2724,2,28,2.533333333333333
2723,4,26,2.5333333333333337
2721,0,28,2.666666666666667
2720,0,23,2.8
2719,5,8,2.5
2718,11,15,1.9
2717,13,11,1.7
2715,16,7,1.4
2713,310,0,0.0
2703,0,24,1.9333333333333336
2702,12,17,1.6666666666666665
2675,6,4,1.4666666666666668
2673,5,4,1.7333333333333334
2672,6,5,1.6666666666666667
2671,11,2,0.8666666666666667
2670,4,2,1.3333333333333335
2669,21,1,0.3
2668,13,6,1.5
2667,47,0,0.0
2666,56,0,0.0
2664,0,4,1.6
2663,49,0,0.0
2660,8,2,1.0999999999999999
2659,19,1,0.36666666666666664
2657,70,0,0.0
2655,13,5,1.7
2653,28,1,0.06666666666666667
2652,60,0,0.0
2651,42,0,0.0
2650,23,1,0.23333333333333334
2649,0,6,2.6333333333333333
2648,12,5,1.6
2647,5,4,1.7
2646,15,2,0.5666666666666667
2645,15,2,0.6666666666666666
2644,9,6,1.7
2643,35,0,0.0
2642,36,0,0.0
2641,14,2,0.7666666666666666
2639,8,2,1.0666666666666667
2638,12,2,0.9333333333333333
2637,10,4,1.4999999999999998
2635,6,5,2.066666666666667
2633,24,1,0.2
2632,8,5,1.7333333333333334
2631,21,1,0.3
2630,10,4,1.4666666666666668
2601,0,4,1.8666666666666667
2584,155,0,0.0
2576,19,6,0.6333333333333333
2575,8,1,0.7333333333333333
2571,13,6,0.8333333333333333
2568,0,1,1.0
2564,157,0,0.0
2563,16,7,1.2
2562,11,5,1.2333333333333334
2561,11,5,1.3
2559,14,4,1.2
2558,8,2,0.7333333333333333
2557,7,1,0.7666666666666667
2556,14,4,1.5333333333333332
2554,145,0,0.0
2553,12,4,1.0666666666666667
2543,20,3,0.5333333333333333
2542,16,4,1.1333333333333333
2540,10,4,1.5333333333333334
2539,17,1,0.43333333333333335
2538,14,2,0.8
2537,18,7,1.1666666666666667
2536,0,4,2.2666666666666666
2535,23,1,0.23333333333333334
2534,16,4,1.3666666666666667
2532,0,5,1.2666666666666666
2494,12,50,1.7333333333333332
2493,13,44,1.5666666666666667
2492,15,51,1.5
2482,14,43,1.3333333333333333
2481,16,41,1.2666666666666666
2478,0,53,2.9
2476,3,50,2.566666666666667
2474,0,54,2.6333333333333337
2472,0,53,2.8
2468,10,50,2.0
2467,8,52,2.1666666666666665
2466,9,47,1.9666666666666666
2465,8,51,2.0666666666666664
2464,12,50,1.7999999999999998
2462,12,50,1.6666666666666665
2461,8,50,2.133333333333333
2460,4,53,2.4
2459,9,50,2.0999999999999996
2458,4,53,2.466666666666667
2457,17,42,1.1666666666666667
2453,8,46,2.0666666666666664
2452,7,46,2.2333333333333334
2451,8,46,2.0666666666666664
2446,0,52,2.9
2445,3,52,2.666666666666667
2421,9,55,2.033333333333333
2420,10,49,1.9333333333333331
2382,11,12,1.9
2379,11,10,1.9
2375,16,10,1.4
2370,10,17,1.7333333333333332
2368,10,44,1.7666666666666666
2367,24,4,0.3333333333333333
2366,18,1,0.4
2364,17,2,0.6
2360,0,2,1.2
2359,17,9,0.7333333333333333
2357,11,14,1.9
2356,11,12,1.9
2351,8,18,1.8666666666666665
2347,21,9,0.8999999999999999
2346,21,9,0.8999999999999999
2343,7,36,2.1
2341,20,9,0.9666666666666666
2339,8,17,1.7666666666666666
2338,28,8,0.13333333333333333
2333,17,12,1.3
2332,21,4,0.6
2330,22,5,0.3333333333333333
2324,17,10,1.3
2322,9,36,2.0999999999999996
2302,4,20,2.6
2301,0,21,3.0
2215,0,54,2.8666666666666667
2210,6,50,2.4000000000000004
2203,2,57,2.7666666666666666
2199,7,52,2.2333333333333334
2191,6,41,2.0666666666666664
2190,0,41,2.3
2189,0,38,2.3666666666666667
2188,5,43,2.3666666666666667
2186,5,52,2.3
2184,7,42,2.033333333333333
2180,6,65,2.4000000000000004
2176,7,60,2.1
2171,6,59,2.4000000000000004
2170,4,59,2.6
2169,0,52,3.0
2163,5,54,2.4333333333333336
2155,4,61,2.466666666666667
2152,7,55,2.3000000000000003
2151,4,55,2.466666666666667
2150,0,56,2.7333333333333334
2149,0,58,2.6333333333333333
2148,3,59,2.3666666666666667
2145,6,60,2.3666666666666667
2144,0,54,2.8
2143,6,53,2.4000000000000004
2142,4,58,2.6
2141,5,59,2.5
2140,0,52,2.8666666666666667
2139,5,54,2.4333333333333336
2138,5,52,2.4333333333333336
2136,6,51,2.2
2135,0,53,2.8
2134,4,54,2.6
2132,9,51,2.0999999999999996
2131,6,53,2.3333333333333335
2130,0,53,3.0
2129,5,58,2.5
2128,0,57,3.0
2127,4,53,2.5333333333333337
2126,0,59,2.666666666666667
2125,0,59,2.7333333333333334
2124,0,59,2.9
2122,0,59,2.9
2121,3,58,2.7
2120,0,53,2.8666666666666667
2119,0,53,3.0
2118,0,53,3.0
2116,0,53,2.8666666666666667
2115,0,54,2.8666666666666667
2114,0,52,2.8666666666666667
2113,3,58,2.6333333333333333
2111,1,58,2.7666666666666666
2110,3,57,2.7
2109,3,56,2.7
2108,2,57,2.7333333333333334
2093,22,7,0.7666666666666666
2090,17,42,1.1666666666666667
2081,19,18,0.6
2072,0,36,2.333333333333333
2071,21,11,0.5333333333333333
2067,11,16,1.2999999999999998
2066,14,3,0.9333333333333333
2062,14,41,1.2
2061,0,17,2.0666666666666664
2056,26,5,0.33333333333333337
2054,20,3,0.7
2053,14,5,1.1666666666666667
2052,20,8,0.5666666666666667
2050,21,4,0.43333333333333335
2048,19,15,0.9666666666666666
2047,19,3,0.4333333333333333
2045,16,6,0.9666666666666666
2043,7,23,1.9
2038,17,6,0.8666666666666666
2035,18,20,0.8999999999999999
2032,17,29,0.8333333333333334
2030,23,20,0.5666666666666667
2026,12,52,1.7333333333333332
2025,14,6,1.2333333333333332
2021,6,39,1.8
2019,10,20,1.4666666666666668
1985,15,11,1.0666666666666667
1984,11,11,1.9
1983,10,20,2.0
1982,13,11,1.7
1970,9,30,2.0666666666666664
1969,13,7,1.2333333333333332
1966,9,6,0.7
1960,8,31,2.1999999999999997
1952,17,4,0.9666666666666668
1951,23,3,0.43333333333333335
1950,18,9,1.0
1949,9,23,2.0999999999999996
1945,10,25,1.9
1944,10,10,1.5333333333333334
1940,12,46,1.7
1938,20,7,0.8
1937,7,24,2.3000000000000003
1930,0,6,1.4666666666666668
1929,11,8,1.4333333333333331
1923,0,23,3.0
1922,12,8,1.1666666666666665
1921,16,10,1.2
1915,8,19,2.1999999999999997
1913,14,7,1.1333333333333333
1908,8,35,2.1333333333333333
1907,5,44,2.4
1906,4,56,2.5
1905,0,52,2.9
1904,4,49,2.6
1902,1,52,2.8
1901,0,52,2.9
1890,6,65,2.4000000000000004
1887,9,47,1.9333333333333331
1886,15,14,1.3333333333333335
1880,11,55,1.9
1879,12,13,1.7666666666666666
1876,0,20,2.6666666666666665
1867,11,61,1.9
1864,19,29,1.0666666666666667
1863,7,16,2.1333333333333333
1862,10,20,1.9333333333333331
1860,10,7,1.2666666666666666
1854,0,16,2.666666666666667
1852,0,17,3.0
1851,0,17,2.7
1850,5,17,2.5
1845,9,20,2.033333333333333
1844,6,15,2.3333333333333335
1843,0,21,2.8666666666666667
1841,0,15,2.7333333333333334
1840,3,15,2.7
1835,5,15,1.7
1834,7,10,1.8
1833,0,10,1.8
1832,5,12,2.0
1830,0,11,1.9666666666666668
1827,18,7,1.1
1826,7,13,2.166666666666667
1824,8,18,2.0666666666666664
1821,11,23,1.7666666666666666
1810,8,26,2.0666666666666664
1803,6,55,2.4000000000000004
1801,0,64,3.0
1778,13,28,1.3333333333333333
1776,17,6,0.9666666666666667
1775,17,6,0.5666666666666667
1773,11,40,1.6333333333333333
1772,10,12,1.8666666666666667
1770,11,5,0.9333333333333333
1760,10,26,1.0666666666666667
1757,0,5,1.4666666666666668
1756,10,4,1.0999999999999999
1754,11,10,1.1333333333333333
1752,15,11,1.3333333333333333
1749,19,13,1.0999999999999999
1748,12,7,1.7999999999999998
1747,4,5,1.3666666666666667
1746,15,5,1.1666666666666667
1745,11,16,1.8333333333333335
1742,0,16,1.8333333333333333
1741,10,18,1.5999999999999999
1740,21,20,0.8999999999999999
1731,10,35,1.6666666666666665
1730,0,27,2.033333333333333
1721,9,4,1.5
1720,9,16,1.1666666666666667
1719,17,8,0.6
1718,11,12,1.2333333333333332
1702,0,9,1.5333333333333332
1701,7,9,1.3
1612,8,11,1.9333333333333331
1611,5,14,2.4
1610,0,15,2.8
1609,0,13,2.8333333333333335
1608,2,13,2.666666666666667
1607,4,12,2.4
1606,5,12,2.3666666666666667
1605,0,12,2.6333333333333337
1604,5,11,2.3333333333333335
1603,0,15,2.9
1602,0,12,2.7
1590,15,11,1.2333333333333334
1588,21,12,0.8
1585,12,7,1.5
1583,11,17,1.7666666666666666
1581,0,11,2.3666666666666667
1571,8,13,1.4666666666666666
1570,0,18,1.8333333333333333
1569,18,11,0.8666666666666666
1568,13,12,1.5666666666666667
1566,6,10,2.4000000000000004
1564,12,15,1.3333333333333333
1562,8,11,1.7333333333333334
1561,19,9,0.7333333333333333
1560,16,11,1.2
1550,0,11,3.0
1545,11,12,1.8666666666666667
1543,17,9,1.0333333333333334
1542,10,12,1.9
1541,0,15,1.9333333333333336
1540,9,18,1.6666666666666667
1537,12,15,1.7999999999999998
1536,12,11,1.7333333333333334
1535,9,9,1.0
1534,19,11,0.8666666666666667
1532,9,11,1.9666666666666666
1531,19,2,0.5333333333333333
1529,15,8,0.8666666666666666
1527,7,12,2.1
1525,20,11,0.6666666666666666
1524,8,14,2.0999999999999996
1523,12,14,1.4
1522,22,8,0.8
1521,18,6,1.2000000000000002
1520,11,11,1.9
1519,17,10,1.2333333333333334
1518,11,7,1.9
1516,18,10,0.8
1515,0,13,1.7333333333333334
1510,19,14,0.9333333333333333
1507,12,12,1.7999999999999998
1506,9,9,1.3
1505,9,11,1.7333333333333334
1504,6,18,1.4333333333333333
1503,17,13,1.1666666666666667
1501,6,15,2.3333333333333335
1475,19,7,1.0999999999999999
1474,10,5,1.4
1473,0,10,3.0
1469,15,5,1.1
1468,16,9,1.4
1467,22,7,0.43333333333333335
1464,17,7,0.8333333333333333
1463,24,3,0.5333333333333333
1462,12,8,1.7999999999999998
1460,17,15,1.2333333333333334
1453,0,13,2.2
1452,18,5,1.1333333333333333
1451,20,6,0.6333333333333333
1450,26,7,0.2
1440,11,10,1.9
1438,14,9,1.6
1436,17,4,1.0999999999999999
1434,16,8,1.0
1432,21,10,0.5333333333333333
1431,0,8,2.0
1430,16,7,1.4
1420,0,9,3.0
1379,30,1,0.0
1378,24,1,0.2
1376,10,3,2.0
1375,19,5,1.0333333333333332
1373,15,8,1.5
1370,18,3,1.2000000000000002
1368,14,1,0.5333333333333333
1367,38,0,0.0
1366,17,1,0.43333333333333335
1364,12,1,0.6
1360,19,5,1.0999999999999999
1355,19,1,0.36666666666666664
1354,10,3,2.0
1351,16,4,1.4
1350,27,2,0.2
1349,15,3,1.5
1347,18,3,1.2000000000000002
1346,42,0,0.0
1344,19,4,1.0999999999999999
1343,23,2,0.4666666666666667
1342,10,5,2.0
1341,27,5,0.30000000000000004
1340,23,3,0.7
1339,36,0,0.0
1338,34,0,0.0
1337,14,5,1.6
1331,0,4,1.1333333333333333
1330,26,1,0.13333333333333333
1301,0,6,3.0
1270,22,3,0.8
1267,14,2,1.0666666666666667
1266,19,4,0.5666666666666667
1264,27,1,0.1
1262,16,4,0.6666666666666666
1260,16,4,0.6666666666666666
1259,19,1,0.36666666666666664
1258,24,1,0.2
1257,14,2,1.0666666666666667
1256,30,2,0.0
1255,31,0,0.0
1254,20,4,1.0
1253,30,1,0.0
1247,0,2,2.0
1245,17,1,0.43333333333333335
1244,23,2,0.4666666666666667
1243,38,0,0.0
1242,18,4,1.2000000000000002
1240,13,4,1.7
1238,21,4,0.8999999999999999
1237,15,3,1.5
1236,10,1,0.6666666666666666
1235,21,3,0.8999999999999999
1230,0,2,1.1333333333333333
1229,16,4,0.6
1226,10,3,2.0
1225,20,5,0.9666666666666666
1224,14,5,1.6
1223,37,0,0.0
1222,12,2,0.9666666666666666
1220,11,5,1.2666666666666666
1201,0,3,3.0
1199,1,18,2.7666666666666666
1151,0,18,2.466666666666667
1129,7,17,2.1333333333333333
1128,8,19,2.133333333333333
1119,7,17,2.166666666666667
1118,3,19,2.566666666666667
1109,0,18,2.7333333333333334
1108,0,18,2.7666666666666666
1107,0,18,2.8666666666666667
1106,7,21,2.2333333333333334
1105,0,20,2.9333333333333336
1104,3,18,2.6333333333333333
1103,0,20,3.0
1098,31,0,0.0
