FIPS,Fuel Type
484391134085,Gas
484391135091,Gas
484391135092,Electricity
484391135093,Electricity
484391135094,Gas
484391135101,Electricity
484391135102,Electricity
484391135103,Electricity
484391135111,Electricity
484391135112,Electricity
484391135113,Electricity
484391135121,Electricity
484391135122,Electricity
484391135123,Electricity
484391135124,Gas
484391135131,Gas
484391135132,Electricity
484391135133,Gas
484391135141,Gas
484391135142,Gas
484391135143,Electricity
484391135144,Electricity
484391135161,Gas
484391135162,Gas
484391135163,Electricity
484391135171,Electricity
484391135172,Electricity
484391135181,Electricity
484391135182,Electricity
484391135183,Electricity
484391135191,Electricity
484391135192,Electricity
484391135193,Electricity
484391135201,Electricity
484391135202,Electricity
484391136071,Electricity
484391136072,Electricity
484391136073,Gas
484391136074,Gas
484391136101,Gas
484391136102,Gas
484391136103,Gas
484391136104,Gas
484391136111,Electricity
484391136112,Electricity
484391136113,Electricity
484391136114,Electricity
484391136121,Gas
484391136122,Electricity
484391136123,Gas
484391136124,Electricity
484391136131,Gas
484391136132,Gas
484391136133,Gas
484391136134,Gas
484391136135,Gas
484391136181,Electricity
484391136182,Gas
484391136183,Gas
484391136184,Gas
484391136191,Electricity
484391136192,Electricity
484391136193,Electricity
484391136194,Electricity
484391136221,Gas
484391136222,Gas
484391136223,Gas
484391136224,Electricity
484391136231,Electricity
484391136232,Electricity
484391136233,Electricity
484391136241,Electricity
484391136242,Electricity
484391136243,Electricity
484391136251,Electricity
484391136252,Electricity
484391136253,Electricity
484391136261,Electricity
484391136262,Electricity
484391136271,Electricity
484391136272,Electricity
484391136273,Electricity
484391136281,Gas
484391136282,Electricity
484391136283,Electricity
484391136291,Electricity
484391136292,Electricity
484391136293,Electricity
484391136301,Electricity
484391136302,Electricity
484391136303,Electricity
484391136311,Electricity
484391136312,Electricity
484391136313,Gas
484391136321,Gas
484391136322,Gas
484391136323,Gas
484391136331,Gas
484391136332,Gas
484391136333,Electricity
484391136341,Gas
484391136342,Gas
484391137031,Electricity
484391137032,Electricity
484391137033,Electricity
484391137034,Gas
484391137035,Electricity
484391137051,Electricity
484391137052,Electricity
484391137053,Electricity
484391137054,Electricity
484391137071,Gas
484391137072,Gas
484391137073,Gas
484391137091,Electricity
484391137092,Gas
484391137093,Gas
484391137101,Electricity
484391137102,Electricity
484391137111,Electricity
484391137112,Electricity
484391138031,Electricity
484391138032,Electricity
484391138033,Electricity
484391138081,Electricity
484391138082,Electricity
484391138083,Electricity
484391138084,Electricity
484391138091,Electricity
484391138092,Electricity
484391138093,Gas
484391138094,Electricity
484391138101,Electricity
484391138102,Gas
484391138103,Gas
484391138104,Electricity
484391138111,Electricity
484391138112,Electricity
484391138121,Electricity
484391138122,Gas
484391138123,Electricity
484391138131,Gas
484391138132,Gas
484391138141,Gas
484391138142,Gas
484391138151,Gas
484391138152,Gas
484391138161,Gas
484391138162,Gas
484391139061,Gas
484391139062,Gas
484391139063,Gas
484391139064,Gas
484391139071,Gas
484391139072,Gas
484391139073,Gas
484391139081,Gas
484391139082,Gas
484391139083,Gas
484391139091,Gas
484391139092,Gas
484391139093,Gas
484391139101,Gas
484391139102,Electricity
484391139103,Gas
484391139104,Gas
484391139111,Electricity
484391139112,Electricity
484391139121,Gas
484391139122,Gas
484391139123,Gas
484391139161,Electricity
484391139162,Electricity
484391139163,Electricity
484391139171,Electricity
484391139172,Electricity
484391139173,Electricity
484391139174,Electricity
484391139181,Electricity
484391139182,Electricity
484391139183,Electricity
484391139191,Gas
484391139192,Gas
484391139193,Gas
484391139194,Gas
484391139195,Gas
484391139196,Gas
484391139201,Gas
484391139202,Gas
484391139211,Electricity
484391139212,Electricity
484391139213,Electricity
484391139214,Gas
484391139215,Electricity
484391139216,Gas
484391139217,Gas
484391139221,Electricity
484391139222,Electricity
484391139223,Gas
484391139224,Gas
484391139225,Electricity
484391139226,Gas
484391139227,Gas
484391139231,Electricity
484391139232,Electricity
484391139241,Electricity
484391139242,Electricity
484391139251,Electricity
484391139252,Electricity
484391139253,Electricity
484391139261,Gas
484391139262,Gas
484391139263,Electricity
484391139264,Electricity
484391139265,Electricity
484391139266,Gas
484391139267,Electricity
484391139271,Electricity
484391139272,Gas
484391139273,Gas
484391139274,Gas
484391139281,Electricity
484391139282,Electricity
484391139283,Gas
484391139291,Gas
484391139292,Gas
484391139293,Gas
484391139294,Gas
484391140031,Electricity
484391140032,Electricity
484391140033,Gas
484391140051,Electricity
484391140052,Electricity
484391140053,Electricity
484391140061,Electricity
484391140062,Electricity
484391140063,Gas
484391140071,Electricity
484391140072,Electricity
484391140073,Electricity
484391140074,Electricity
484391140075,Electricity
484391140076,Gas
484391140077,Gas
484391140081,Electricity
484391140082,Electricity
484391140083,Electricity
484391140084,Gas
484391140085,Electricity
484391140086,Electricity
484391141021,Electricity
484391141022,Electricity
484391141023,Electricity
484391141024,Electricity
484391141025,Electricity
484391141026,Gas
484391141031,Electricity
484391141032,Electricity
484391141033,Gas
484391141034,Gas
484391141035,Electricity
484391141036,Electricity
484391141037,Electricity
484391141038,Electricity
484391141041,Electricity
484391141042,Electricity
484391141043,Electricity
484391142031,Electricity
484391142032,Electricity
484391142033,Electricity
484391142034,Electricity
484391142035,Electricity
484391142041,Electricity
484391142042,Electricity
484391142043,Electricity
484391142051,Electricity
484391142052,Gas
484391142053,Electricity
484391142061,Electricity
484391142062,Electricity
484391142071,Electricity
484391142072,Gas
484391142073,Electricity
484391216011,Gas
484391216012,Electricity
484391216013,Electricity
484391216014,Gas
484391216015,Electricity
484391216041,Electricity
484391216042,Electricity
484391216043,Gas
484391216044,Electricity
484391216051,Gas
484391216052,Electricity
484391216053,Gas
484391216061,Gas
484391216062,Gas
484391216063,Gas
484391216081,Electricity
484391216082,Electricity
484391216083,Electricity
484391216084,Electricity
484391216091,Gas
484391216092,Electricity
484391216093,Electricity
484391216101,Electricity
484391216102,Electricity
484391216111,Electricity
484391216112,Electricity
484391216113,Electricity
484391216114,Electricity
484391217021,Electricity
484391217022,Electricity
484391217031,Electricity
484391217032,Electricity
484391217033,Electricity
484391217041,Electricity
484391217042,Electricity
484391219031,Electricity
484391219032,Electricity
484391219033,Electricity
484391219041,Electricity
484391219042,Electricity
484391219043,Electricity
484391219051,Electricity
484391219052,Electricity
484391219053,Electricity
484391219054,Electricity
484391219061,Electricity
484391219062,Gas
484391220011,Gas
484391220012,Gas
484391220021,Electricity
484391220022,Gas
484391220023,Gas
484391220024,Electricity
484391221001,Electricity
484391221002,Gas
484391221003,Gas
484391221004,Electricity
484391221005,Gas
484391222001,Electricity
484391222002,Electricity
484391223001,Electricity
484391223002,Electricity
484391223003,Electricity
484391224001,Gas
484391224002,Electricity
484391224003,Electricity
484391224004,Electricity
484391224005,Electricity
484391225001,Electricity
484391225002,Gas
484391225003,Gas
484391226001,Electricity
484391226002,Gas
484391226003,Electricity
484391227001,Gas
484391227002,Electricity
484391227003,Gas
484391227004,Electricity
484391228011,Electricity
484391228012,Electricity
484391228013,Electricity
484391228021,Electricity
484391228022,Gas
484391228023,Gas
484391228024,Gas
484391229001,Electricity
484391229002,Gas
484391229003,Gas
484391229004,Gas
484391229005,Gas
484391229006,Gas
484391229007,Electricity
484391230001,Gas
484391230002,Electricity
484391230003,Electricity
484391230004,Electricity
484391231001,Electricity
484391231002,Electricity
484391231003,Electricity
484391232001,Electricity
484391232002,Gas
484391233001,Electricity
484391233002,Electricity
484391234001,Electricity
484391234002,Electricity
484391234003,Electricity
484391235001,Electricity
484391235002,Gas
484391235003,Electricity
484391236001,Electricity
484391236002,Electricity
484399800001,Gas
484410101001,Electricity
484410101002,Gas
484410101003,Electricity
484410101004,Gas
484410102001,Electricity
484410102002,Electricity
484410103001,Gas
484410103002,Gas
484410104001,Gas
484410104002,Gas
484410105001,Gas
484410105002,Gas
484410105003,Gas
484410106001,Gas
484410106002,Gas
484410106003,Gas
484410107001,Gas
484410107002,Gas
484410107003,Gas
484410108001,Gas
484410108002,Gas
484410109001,Electricity
484410109002,Electricity
484410109003,Electricity
484410109004,Electricity
484410109005,Gas
484410109006,Electricity
484410109007,Electricity
484410110001,Electricity
484410112001,Gas
484410112002,Gas
484410112003,Gas
484410113001,Gas
484410113002,Electricity
484410113003,Gas
484410113004,Gas
484410113005,Gas
484410114001,Gas
484410114002,Gas
484410114003,Gas
484410114004,Gas
484410115001,Gas
484410115002,Gas
484410115003,Gas
484410116001,Gas
484410116002,Gas
484410116003,Gas
484410116004,Gas
484410117001,Gas
484410117002,Gas
484410119001,Gas
484410119002,Gas
484410120001,Gas
484410120002,Gas
484410121001,Electricity
484410122001,Gas
484410122002,Gas
484410122003,Gas
484410123001,Gas
484410123002,Gas
484410123003,Electricity
484410124001,Gas
484410124002,Gas
484410125001,Gas
484410125002,Gas
484410125003,Gas
484410126001,Gas
484410126002,Gas
484410127001,Electricity
484410127002,Gas
484410127003,Gas
484410127004,Gas
484410127005,Electricity
484410127006,Gas
484410127007,Gas
484410127008,Gas
484410128011,Electricity
484410128012,Electricity
484410128013,Electricity
484410128021,Electricity
484410128022,Gas
484410128023,Electricity
484410129001,Electricity
484410129002,Electricity
484410130001,Electricity
484410131001,Electricity
484410131002,Electricity
484410131003,Electricity
484410131004,Electricity
484410131005,Gas
484410131006,Gas
484410131007,Gas
484410132001,Electricity
484410133001,Electricity
484410133002,Electricity
484410133003,Electricity
484410134011,Electricity
484410134012,Electricity
484410134013,Gas
484410134021,Electricity
484410134022,Electricity
484410134023,Electricity
484410134024,Electricity
484410134041,Electricity
484410134042,Electricity
484410134043,Electricity
484410134044,Electricity
484410135001,Electricity
484410135002,Electricity
484410135003,Gas
484410135004,Electricity
484410136001,Electricity
484410136002,Electricity
484410136003,Gas
484410136004,Electricity
484419800001,Gas
484439501001,Electricity
484459501001,Gas
484459501002,Gas
484459501003,Gas
484459503001,Electricity
484459503002,Gas
484459503003,Electricity
484459504001,Gas
484459504002,Gas
484459504003,Gas
484459504004,Electricity
484459504005,Gas
484459504006,Gas
484459504007,Gas
484479503001,Electricity
484479503002,Electricity
484499501001,Electricity
484499501002,Gas
484499502001,Electricity
484499502002,Electricity
484499503001,Electricity
484499503002,Electricity
484499503003,Electricity
484499503004,Electricity
484499504001,Electricity
484499504002,Electricity
484499504003,Electricity
484499505001,Electricity
484499505002,Gas
484499506001,Electricity
484499506002,Electricity
484499506003,Electricity
484499507001,Gas
484499507002,Electricity
484499508001,Electricity
484499508002,Electricity
484499508003,Electricity
484499508004,Electricity
484510001001,Electricity
484510001002,Electricity
484510002001,Gas
484510002002,Electricity
484510002003,Gas
484510002004,Electricity
484510003001,Electricity
484510003002,Electricity
484510003003,Gas
484510004001,Electricity
484510004002,Electricity
484510004003,Gas
484510004004,Gas
484510004005,Electricity
484510004006,Gas
484510004007,Gas
484510004008,Gas
484510007001,Electricity
484510007002,Electricity
484510007003,Electricity
484510007004,Electricity
484510007005,Gas
484510008011,Electricity
484510008012,Electricity
484510008013,Electricity
484510008021,Electricity
484510008022,Electricity
484510008023,Electricity
484510009001,Electricity
484510009002,Gas
484510010001,Gas
484510010002,Electricity
484510010003,Electricity
484510010004,Gas
484510010005,Gas
484510010006,Gas
484510011011,Gas
484510011012,Electricity
484510011013,Electricity
484510011014,Electricity
484510011021,Electricity
484510011022,Electricity
484510011023,Gas
484510011024,Electricity
484510011025,Gas
484510011026,Electricity
484510012001,Electricity
484510012002,Electricity
484510012003,Electricity
484510012004,Gas
484510012005,Electricity
484510012006,Electricity
484510012007,Electricity
484510013011,Electricity
484510013012,Gas
484510013013,Gas
484510013014,Gas
484510013015,Gas
484510013016,Electricity
484510013017,Gas
484510013031,Electricity
484510013032,Electricity
484510013033,Electricity
484510013034,Electricity
484510013035,Electricity
484510013041,Electricity
484510013042,Electricity
484510013043,Electricity
484510013044,Electricity
484510014001,Electricity
484510014002,Electricity
484510014003,Electricity
484510014004,Electricity
484510014005,Electricity
484510015001,Electricity
484510016001,Electricity
484510016002,Electricity
484510016003,Electricity
484510016004,Electricity
484510017021,Electricity
484510017022,Electricity
484510017023,Electricity
484510017041,Electricity
484510017042,Electricity
484510017043,Electricity
484510017044,Electricity
484510017061,Electricity
484510017062,Electricity
484510017071,Electricity
484510017072,Gas
484510017081,Electricity
484510017082,Gas
484510017083,Electricity
484510018001,Electricity
484510018002,Electricity
484510018003,Electricity
484519800001,Gas
484530001011,Gas
484530001012,Gas
484530001013,Gas
484530001021,Gas
484530001022,Gas
484530002031,Electricity
484530002041,Electricity
484530002042,Gas
484530002043,Gas
484530002051,Gas
484530002052,Electricity
484530002053,Electricity
484530002061,Gas
484530002062,Gas
484530002063,Gas
484530003021,Gas
484530003022,Electricity
484530003023,Gas
484530003024,Gas
484530003025,Gas
484530003041,Gas
484530003042,Gas
484530003051,Gas
484530003052,Electricity
484530003053,Gas
484530003061,Electricity
484530003071,Gas
484530004011,Gas
484530004012,Electricity
484530004021,Gas
484530004022,Gas
484530004023,Gas
484530005001,Gas
484530005002,Electricity
484530005003,Gas
484530005004,Electricity
484530006011,Electricity
484530006012,Electricity
484530006031,Electricity
484530006032,Electricity
484530006033,Electricity
484530006034,Electricity
484530006035,Electricity
484530006041,Electricity
484530006042,Electricity
484530006043,Electricity
484530007001,Electricity
484530008011,Gas
484530008021,Gas
484530008022,Electricity
484530008023,Gas
484530008031,Gas
484530008032,Electricity
484530008033,Gas
484530008041,Gas
484530008042,Gas
484530009011,Gas
484530009012,Electricity
484530009021,Gas
484530009022,Electricity
484530009023,Gas
484530009024,Electricity
484530010001,Gas
484530010002,Electricity
484530010003,Gas
484530010004,Gas
484530010005,Electricity
484530011001,Electricity
484530011002,Electricity
484530012001,Electricity
484530012002,Electricity
484530012003,Electricity
484530013031,Electricity
484530013032,Electricity
484530013033,Gas
484530013041,Electricity
484530013042,Gas
484530013043,Gas
484530013044,Gas
484530013051,Electricity
484530013052,Gas
484530013053,Electricity
484530013054,Gas
484530013071,Electricity
484530013072,Gas
484530013073,Electricity
484530013081,Gas
484530013082,Electricity
484530013083,Electricity
484530013084,Electricity
484530014011,Electricity
484530014012,Gas
484530014021,Gas
484530014022,Gas
484530014023,Electricity
484530014031,Electricity
484530014032,Gas
484530015011,Electricity
484530015012,Gas
484530015013,Gas
484530015014,Gas
484530015031,Gas
484530015032,Electricity
484530015033,Electricity
484530015034,Gas
484530015041,Electricity
484530015042,Gas
484530015043,Gas
484530015044,Gas
484530015051,Gas
484530015052,Electricity
484530015053,Gas
484530015054,Gas
484530016021,Electricity
484530016022,Electricity
484530016023,Gas
484530016031,Electricity
484530016032,Gas
484530016033,Gas
484530016034,Gas
484530016035,Gas
484530016041,Gas
484530016042,Gas
484530016043,Gas
484530016044,Electricity
484530016051,Gas
484530016052,Gas
484530016053,Gas
484530016054,Electricity
484530016061,Gas
484530017051,Gas
484530017052,Gas
484530017053,Gas
484530017054,Gas
484530017061,Gas
484530017062,Electricity
484530017063,Gas
484530017071,Electricity
484530017072,Electricity
484530017073,Gas
484530017121,Gas
484530017122,Electricity
484530017123,Electricity
484530017131,Electricity
484530017132,Gas
484530017133,Gas
484530017141,Gas
484530017142,Gas
484530017143,Gas
484530017161,Gas
484530017162,Gas
484530017181,Electricity
484530017182,Gas
484530017183,Gas
484530017184,Electricity
484530017191,Gas
484530017192,Gas
484530017193,Gas
484530017221,Electricity
484530017222,Electricity
484530017223,Electricity
484530017281,Gas
484530017282,Gas
484530017283,Gas
484530017284,Gas
484530017285,Gas
484530017291,Electricity
484530017292,Gas
484530017293,Electricity
484530017331,Electricity
484530017332,Electricity
484530017371,Gas
484530017372,Gas
484530017373,Gas
484530017381,Electricity
484530017382,Gas
484530017383,Gas
484530017384,Gas
484530017385,Gas
484530017401,Electricity
484530017402,Electricity
484530017411,Electricity
484530017412,Electricity
484530017421,Electricity
484530017422,Electricity
484530017451,Electricity
484530017452,Electricity
484530017461,Gas
484530017462,Electricity
484530017471,Electricity
484530017472,Electricity
484530017473,Electricity
484530017481,Gas
484530017482,Electricity
484530017491,Gas
484530017492,Gas
484530017493,Electricity
484530017494,Electricity
484530017501,Electricity
484530017502,Electricity
484530017503,Electricity
484530017511,Gas
484530017512,Gas
484530017521,Electricity
484530017522,Electricity
484530017523,Electricity
484530017531,Electricity
484530017541,Electricity
484530017542,Gas
484530017543,Gas
484530017551,Gas
484530017552,Gas
484530017561,Gas
484530017562,Gas
484530017571,Gas
484530017572,Gas
484530017601,Gas
484530017602,Gas
484530017611,Electricity
484530017612,Gas
484530017641,Electricity
484530017642,Electricity
484530017651,Electricity
484530017652,Gas
484530017661,Electricity
484530017662,Electricity
484530017663,Gas
484530017681,Electricity
484530017682,Gas
484530017691,Electricity
484530017692,Electricity
484530017701,Gas
484530017702,Gas
484530017703,Gas
484530017711,Electricity
484530017712,Electricity
484530017721,Electricity
484530017722,Electricity
484530017731,Gas
484530017732,Electricity
484530017733,Electricity
484530017741,Electricity
484530017742,Electricity
484530017743,Gas
484530017751,Gas
484530017752,Electricity
484530017761,Electricity
484530017762,Gas
484530017771,Electricity
484530017772,Gas
484530017781,Electricity
484530017782,Electricity
484530017791,Electricity
484530017792,Electricity
484530017793,Electricity
484530017801,Electricity
484530017802,Electricity
484530017811,Electricity
484530017812,Electricity
484530017821,Electricity
484530017822,Electricity
484530017823,Electricity
484530017831,Electricity
484530017832,Electricity
484530017841,Electricity
484530017842,Gas
484530017851,Electricity
484530017852,Gas
484530017861,Electricity
484530017862,Gas
484530017863,Gas
484530017864,Gas
484530018041,Electricity
484530018042,Gas
484530018043,Electricity
484530018051,Electricity
484530018052,Electricity
484530018061,Electricity
484530018062,Electricity
484530018063,Electricity
484530018064,Electricity
484530018111,Gas
484530018112,Electricity
484530018121,Electricity
484530018122,Electricity
484530018123,Gas
484530018131,Electricity
484530018132,Electricity
484530018171,Electricity
484530018172,Gas
484530018173,Gas
484530018181,Gas
484530018182,Gas
484530018183,Gas
484530018191,Electricity
484530018192,Electricity
484530018201,Electricity
484530018202,Electricity
484530018203,Electricity
484530018211,Gas
484530018212,Gas
484530018213,Electricity
484530018221,Electricity
484530018222,Gas
484530018223,Electricity
484530018224,Electricity
484530018231,Electricity
484530018232,Electricity
484530018233,Electricity
484530018241,Gas
484530018242,Gas
484530018261,Electricity
484530018262,Electricity
484530018281,Gas
484530018282,Gas
484530018283,Gas
484530018291,Electricity
484530018292,Electricity
484530018321,Gas
484530018322,Gas
484530018331,Electricity
484530018332,Electricity
484530018333,Gas
484530018334,Electricity
484530018341,Electricity
484530018342,Gas
484530018351,Gas
484530018352,Gas
484530018353,Electricity
484530018391,Electricity
484530018392,Gas
484530018401,Electricity
484530018402,Gas
484530018403,Gas
484530018411,Gas
484530018412,Gas
484530018413,Gas
484530018414,Gas
484530018421,Electricity
484530018422,Gas
484530018431,Gas
484530018432,Gas
484530018441,Gas
484530018442,Electricity
484530018443,Gas
484530018451,Gas
484530018452,Gas
484530018461,Gas
484530018462,Gas
484530018471,Gas
484530018472,Gas
484530018481,Gas
484530018482,Gas
484530018483,Electricity
484530018491,Electricity
484530018492,Electricity
484530018493,Electricity
484530018494,Electricity
484530018501,Electricity
484530018502,Gas
484530018503,Electricity
484530018511,Gas
484530018512,Electricity
484530018513,Electricity
484530018514,Electricity
484530018531,Gas
484530018532,Gas
484530018541,Electricity
484530018542,Electricity
484530018543,Electricity
484530018551,Gas
484530018552,Electricity
484530018553,Electricity
484530018554,Electricity
484530018555,Gas
484530018561,Gas
484530018562,Electricity
484530018571,Electricity
484530018572,Gas
484530018581,Gas
484530018582,Gas
484530018583,Gas
484530018584,Gas
484530018585,Gas
484530018591,Electricity
484530018592,Electricity
484530018601,Electricity
484530018602,Gas
484530018611,Gas
484530018612,Gas
484530018621,Gas
484530018622,Electricity
484530018631,Electricity
484530018632,Electricity
484530018641,Electricity
484530018642,Electricity
484530019011,Electricity
484530019012,Electricity
484530019013,Gas
484530019081,Gas
484530019082,Electricity
484530019101,Electricity
484530019102,Electricity
484530019103,Gas
484530019104,Gas
484530019111,Electricity
484530019112,Electricity
484530019121,Electricity
484530019122,Gas
484530019131,Electricity
484530019132,Gas
484530019141,Gas
484530019142,Gas
484530019143,Gas
484530019151,Electricity
484530019161,Electricity
484530019162,Gas
484530019171,Gas
484530019172,Gas
484530019173,Gas
484530019174,Gas
484530019181,Electricity
484530019182,Gas
484530019183,Electricity
484530019191,Gas
484530019192,Gas
484530019193,Gas
484530020021,Gas
484530020022,Electricity
484530020031,Gas
484530020032,Electricity
484530020041,Electricity
484530020042,Electricity
484530020051,Electricity
484530020052,Electricity
484530020053,Electricity
484530021041,Gas
484530021042,Gas
484530021051,Electricity
484530021052,Electricity
484530021053,Gas
484530021061,Gas
484530021062,Gas
484530021063,Gas
484530021071,Electricity
484530021072,Gas
484530021073,Gas
484530021074,Electricity
484530021081,Electricity
484530021082,Electricity
484530021091,Gas
484530021092,Gas
484530021093,Electricity
484530021101,Gas
484530021102,Gas
484530021111,Electricity
484530021112,Gas
484530021113,Gas
484530021121,Electricity
484530021122,Electricity
484530021123,Gas
484530021131,Gas
484530021132,Gas
484530021133,Electricity
484530022011,Gas
484530022012,Gas
484530022021,Gas
484530022022,Electricity
484530022023,Electricity
484530022071,Gas
484530022072,Gas
484530022081,Gas
484530022082,Electricity
484530022083,Gas
484530022084,Electricity
484530022085,Electricity
484530022091,Electricity
484530022092,Gas
484530022093,Gas
484530022101,Electricity
484530022102,Electricity
484530022111,Electricity
484530022121,Electricity
484530023041,Electricity
484530023042,Electricity
484530023043,Electricity
484530023071,Electricity
484530023072,Electricity
484530023073,Gas
484530023074,Electricity
484530023081,Electricity
484530023082,Gas
484530023083,Electricity
484530023084,Electricity
484530023101,Electricity
484530023102,Electricity
484530023121,Gas
484530023122,Electricity
484530023123,Electricity
484530023131,Electricity
484530023132,Electricity
484530023141,Electricity
484530023142,Electricity
484530023143,Electricity
484530023144,Electricity
484530023151,Electricity
484530023152,Electricity
484530023161,Electricity
484530023162,Electricity
484530023163,Electricity
484530023171,Electricity
484530023172,Electricity
484530023181,Electricity
484530023182,Electricity
484530023191,Gas
484530024021,Electricity
484530024022,Electricity
484530024023,Gas
484530024024,Electricity
484530024031,Electricity
484530024032,Electricity
484530024071,Electricity
484530024072,Electricity
484530024091,Gas
484530024092,Gas
484530024093,Electricity
484530024101,Electricity
484530024102,Electricity
484530024111,Electricity
484530024112,Gas
484530024113,Gas
484530024121,Gas
484530024122,Gas
484530024123,Gas
484530024131,Gas
484530024132,Electricity
484530024133,Electricity
484530024191,Electricity
484530024192,Electricity
484530024211,Electricity
484530024212,Electricity
484530024213,Electricity
484530024221,Electricity
484530024222,Electricity
484530024223,Gas
484530024231,Gas
484530024232,Gas
484530024233,Gas
484530024241,Electricity
484530024242,Electricity
484530024251,Electricity
484530024252,Gas
484530024261,Electricity
484530024262,Electricity
484530024271,Gas
484530024272,Gas
484530024273,Electricity
484530024274,Electricity
484530024281,Gas
484530024282,Electricity
484530024291,Electricity
484530024301,Gas
484530024302,Gas
484530024303,Electricity
484530024311,Electricity
484530024312,Electricity
484530024313,Electricity
484530024321,Gas
484530024322,Electricity
484530024331,Electricity
484530024332,Electricity
484530024341,Electricity
484530024351,Electricity
484530024352,Electricity
484530024361,Electricity
484530025001,Gas
484530025002,Electricity
484530025003,Electricity
484530025004,Electricity
484539800001,Gas
484559501001,Electricity
484559501002,Electricity
484559501003,Electricity
484559502001,Electricity
484559502002,Electricity
484559502003,Electricity
484559502004,Electricity
484559503001,Electricity
484559503002,Electricity
484559504001,Electricity
484559504002,Electricity
484559504003,Electricity
484559505001,Electricity
484559505002,Electricity
484579501001,Electricity
484579501002,Electricity
484579501003,Electricity
484579502001,Electricity
484579502002,Electricity
484579502003,Electricity
484579502004,Electricity
484579502005,Electricity
484579503001,Electricity
484579503002,Electricity
484579504001,Electricity
484579504002,Electricity
484579504003,Electricity
484579504004,Electricity
484579505001,Electricity
484579505002,Electricity
484599501001,Electricity
484599501002,Electricity
484599501003,Electricity
484599501004,Electricity
484599501005,Electricity
484599501006,Electricity
484599501007,Electricity
484599502001,Electricity
484599502002,Electricity
484599502003,Electricity
484599503001,Electricity
484599503002,Electricity
484599503003,Electricity
484599503004,Electricity
484599503005,Electricity
484599504001,Electricity
484599504002,Gas
484599504003,Electricity
484599504004,Gas
484599505001,Electricity
484599505002,Electricity
484599505003,Electricity
484599505004,Electricity
484599506001,Electricity
484599506002,Electricity
484599507001,Electricity
484599507002,Electricity
484619501001,Electricity
484619502001,Electricity
484619502002,Electricity
484639501001,Electricity
484639501002,Electricity
484639501003,Electricity
484639502001,Electricity
484639502002,Electricity
484639502003,Electricity
484639502004,Electricity
484639502005,Electricity
484639502006,Electricity
484639503001,Electricity
484639503002,Electricity
484639503003,Electricity
484639503004,Electricity
484639504001,Electricity
484639504002,Electricity
484639505001,Electricity
484639505002,Electricity
484639505003,Electricity
484659502011,Electricity
484659502012,Electricity
484659502013,Electricity
484659502014,Electricity
484659502015,Electricity
484659503011,Electricity
484659503012,Electricity
484659503013,Electricity
484659503021,Electricity
484659503022,Electricity
484659503023,Electricity
484659504001,Electricity
484659504002,Electricity
484659504003,Electricity
484659505001,Gas
484659505002,Gas
484659505003,Electricity
484659505004,Electricity
484659506011,Electricity
484659506012,Electricity
484659506021,Gas
484659506022,Electricity
484659506023,Electricity
484659506024,Gas
484659507001,Electricity
484659507002,Electricity
484659507003,Electricity
484659507004,Electricity
484659507005,Electricity
484659507006,Electricity
484659508001,Electricity
484659508002,Electricity
484659508003,Electricity
484659800001,Gas
484679501001,Electricity
484679501002,Electricity
484679501003,Electricity
484679502001,Electricity
484679502002,Electricity
484679502003,Electricity
484679503001,Electricity
484679503002,Electricity
484679503003,Electricity
484679504001,Electricity
484679504002,Electricity
484679504003,Electricity
484679504004,Electricity
484679505001,Electricity
484679505002,Electricity
484679505003,Electricity
484679505004,Electricity
484679506001,Electricity
484679506002,Electricity
484679506003,Electricity
484679506004,Electricity
484679507001,Electricity
484679507002,Electricity
484679507003,Electricity
484679508001,Electricity
484679508002,Electricity
484679508003,Electricity
484679508004,Electricity
484679509001,Electricity
484679509002,Electricity
484679509003,Electricity
484679509004,Electricity
484679509005,Electricity
484679510001,Electricity
484679510002,Electricity
484679510003,Electricity
484679510004,Electricity
484690001001,Gas
484690001002,Gas
484690002011,Electricity
484690002012,Gas
484690002013,Gas
484690002021,Electricity
484690002022,Electricity
484690002023,Electricity
484690003011,Electricity
484690003012,Gas
484690003021,Electricity
484690003022,Electricity
484690004001,Electricity
484690004002,Electricity
484690005011,Electricity
484690005012,Electricity
484690005013,Electricity
484690005021,Electricity
484690005022,Gas
484690005023,Gas
484690006011,Electricity
484690006012,Electricity
484690006013,Gas
484690006021,Electricity
484690006022,Gas
484690006023,Gas
484690006024,Electricity
484690007001,Electricity
484690007002,Electricity
484690007003,Electricity
484690008001,Electricity
484690008002,Electricity
484690013001,Electricity
484690013002,Electricity
484690014001,Electricity
484690014002,Electricity
484690014003,Electricity
484690014004,Electricity
484690015011,Electricity
484690015012,Electricity
484690015013,Electricity
484690015031,Electricity
484690015032,Gas
484690015041,Electricity
484690015042,Electricity
484690015043,Gas
484690016011,Gas
484690016012,Electricity
484690016013,Electricity
484690016014,Electricity
484690016041,Electricity
484690016042,Electricity
484690016043,Gas
484690016051,Electricity
484690016052,Electricity
484690016053,Electricity
484690016061,Electricity
484690016062,Electricity
484690016063,Gas
484690016064,Electricity
484690017001,Electricity
484690017002,Electricity
484690017003,Electricity
484690017004,Electricity
484699800001,Gas
484717901011,Electricity
484717901012,Electricity
484717901013,Electricity
484717901021,Electricity
484717901022,Electricity
484717901031,Electricity
484717901032,Electricity
484717901033,Electricity
484717902001,Electricity
484717902002,Electricity
484717902003,Electricity
484717902004,Electricity
484717902005,Electricity
