ZCTA,YEAR,TotalPop,NonrelatedHousehold,NonrelatedGroupDwelling,GroupQuarters,GroupQuarterPercent,NonrelatedHousePercent
09324,2014-2018,18522,132,0,95,0.51,0.71
09324,2014-2018,2088,0,0,0,0.0,0.0
09325,2014-2018,16088,62,7,1213,7.54,0.39
09325,2014-2018,229,2,0,0,0.0,0.87
09325,2014-2018,2738,10,34,1310,47.85,0.37
09325,2014-2018,858,0,5,0,0.0,0.0
09325,2014-2018,556,0,0,0,0.0,0.0
09325,2014-2018,5939,0,0,0,0.0,0.0
09325,2014-2018,76923,796,332,1493,1.94,1.03
09325,2014-2018,2075,10,0,0,0.0,0.48
09326,2014-2018,228,0,0,0,0.0,0.0
09326,2014-2018,2715,17,0,0,0.0,0.63
09326,2014-2018,63,0,0,63,100.0,0.0
09326,2014-2018,21572,156,34,783,3.63,0.72
09326,2014-2018,3271,12,0,37,1.13,0.37
09326,2014-2018,1406,0,0,0,0.0,0.0
09326,2014-2018,6347,81,0,0,0.0,1.28
09326,2014-2018,17964,157,23,166,0.92,0.87
09327,2014-2018,5542,0,6,32,0.58,0.0
09327,2014-2018,2432,7,16,7,0.29,0.29
09327,2014-2018,4454,40,12,0,0.0,0.9
09327,2014-2018,73778,634,329,431,0.58,0.86
09327,2014-2018,186,2,11,0,0.0,1.08
09327,2014-2018,53015,399,255,485,0.91,0.75
09328,2014-2018,27698,41,47,5518,19.92,0.15
09328,2014-2018,2343,0,49,0,0.0,0.0
09328,2014-2018,2085,0,0,0,0.0,0.0
09328,2014-2018,9755,91,55,15,0.15,0.93
09328,2014-2018,96,0,0,0,0.0,0.0
09329,2014-2018,57968,211,79,1949,3.36,0.36
09329,2014-2018,41031,180,24,455,1.11,0.44
09330,2014-2018,12028,229,257,409,3.4,1.9
09330,2014-2018,49976,543,279,498,1.0,1.09
09330,2014-2018,38725,635,463,1503,3.88,1.64
09330,2014-2018,73401,1040,191,552,0.75,1.42
09330,2014-2018,84809,1018,141,353,0.42,1.2
09330,2014-2018,53702,773,337,1413,2.63,1.44
09330,2014-2018,59378,399,331,766,1.29,0.67
09331,2014-2018,45763,67,166,516,1.13,0.15
09331,2014-2018,60238,443,247,227,0.38,0.74
09331,2014-2018,52637,313,112,172,0.33,0.59
09331,2014-2018,28590,279,109,41,0.14,0.98
09340,2014-2018,28423,104,177,494,1.74,0.37
09340,2014-2018,16350,25,49,144,0.88,0.15
09340,2014-2018,36550,145,294,13415,36.7,0.4
09341,2014-2018,0,0,0,0,,
09342,2014-2018,30136,213,40,254,0.84,0.71
09342,2014-2018,33806,161,108,452,1.34,0.48
09342,2014-2018,776,0,0,0,0.0,0.0
09342,2014-2018,1604,53,0,255,15.9,3.3
09342,2014-2018,6071,8,124,3,0.05,0.13
09342,2014-2018,5981,61,48,5,0.08,1.02
09342,2014-2018,111,0,0,0,0.0,0.0
09343,2014-2018,2947,0,45,23,0.78,0.0
09343,2014-2018,1125,47,0,0,0.0,4.18
09343,2014-2018,13538,60,18,37,0.27,0.44
09343,2014-2018,7350,8,0,0,0.0,0.11
09343,2014-2018,56406,265,188,3173,5.63,0.47
09343,2014-2018,3379,0,0,434,12.84,0.0
09344,2014-2018,1648,40,0,25,1.52,2.43
09344,2014-2018,1013,0,0,94,9.28,0.0
09344,2014-2018,10976,92,31,164,1.49,0.84
09344,2014-2018,20775,306,23,19,0.09,1.47
09344,2014-2018,7383,57,166,0,0.0,0.77
09344,2014-2018,44753,211,236,148,0.33,0.47
09344,2014-2018,8116,9,35,5,0.06,0.11
09345,2014-2018,806,0,14,0,0.0,0.0
09345,2014-2018,4089,34,3,26,0.64,0.83
09345,2014-2018,795,0,202,26,3.27,0.0
09345,2014-2018,2953,28,0,0,0.0,0.95
09345,2014-2018,40604,304,134,550,1.35,0.75
09345,2014-2018,45116,591,53,348,0.77,1.31
09345,2014-2018,57369,767,300,396,0.69,1.34
09346,2014-2018,4929,54,17,13,0.26,1.1
09346,2014-2018,1451,0,0,0,0.0,0.0
09346,2014-2018,8025,20,205,69,0.86,0.25
09346,2014-2018,8914,52,0,97,1.09,0.58
09350,2014-2018,4861,39,33,0,0.0,0.8
09350,2014-2018,13606,140,72,2227,16.37,1.03
09351,2014-2018,7626,32,94,223,2.92,0.42
09351,2014-2018,313,4,0,0,0.0,1.28
09351,2014-2018,1692,2,2,44,2.6,0.12
09351,2014-2018,14412,78,103,402,2.79,0.54
09351,2014-2018,2335,8,0,0,0.0,0.34
09351,2014-2018,526,0,0,27,5.13,0.0
09351,2014-2018,975,5,10,5,0.51,0.51
09351,2014-2018,22,0,0,0,0.0,0.0
09352,2014-2018,56,0,0,0,0.0,0.0
09352,2014-2018,3700,0,0,0,0.0,0.0
09352,2014-2018,168,0,0,168,100.0,0.0
09352,2014-2018,570,0,0,67,11.75,0.0
09352,2014-2018,1618,0,38,0,0.0,0.0
09352,2014-2018,138,0,0,0,0.0,0.0
09352,2014-2018,508,0,0,0,0.0,0.0
09353,2014-2018,15,0,0,0,0.0,0.0
09353,2014-2018,388,0,0,0,0.0,0.0
09353,2014-2018,2871,72,13,133,4.63,2.51
09353,2014-2018,39088,283,102,797,2.04,0.72
09353,2014-2018,72948,805,204,1087,1.49,1.1
09353,2014-2018,72383,431,205,5201,7.19,0.6
09354,2014-2018,226,0,0,14,6.19,0.0
09354,2014-2018,15135,75,44,1,0.01,0.5
09354,2014-2018,1181,0,0,8,0.68,0.0
09354,2014-2018,1899,0,0,47,2.47,0.0
09354,2014-2018,9359,109,166,180,1.92,1.16
09354,2014-2018,264,0,0,0,0.0,0.0
09355,2014-2018,77006,607,210,135,0.18,0.79
09355,2014-2018,51085,153,145,90,0.18,0.3
09355,2014-2018,40266,187,41,55,0.14,0.46
09355,2014-2018,1781,54,0,0,0.0,3.03
09355,2014-2018,64,0,0,0,0.0,0.0
09355,2014-2018,33742,213,192,196,0.58,0.63
09355,2014-2018,40,0,0,0,0.0,0.0
09356,2014-2018,20929,135,60,8,0.04,0.65
09356,2014-2018,34839,140,50,4217,12.1,0.4
09356,2014-2018,1723,16,7,0,0.0,0.93
09356,2014-2018,408,0,0,102,25.0,0.0
09359,2014-2018,6579,40,0,29,0.44,0.61
09359,2014-2018,77,0,0,0,0.0,0.0
09360,2014-2018,1726,0,0,13,0.75,0.0
09360,2014-2018,3967,39,0,76,1.92,0.98
09360,2014-2018,183,0,0,0,0.0,0.0
09360,2014-2018,629,0,0,12,1.91,0.0
09360,2014-2018,188,0,0,7,3.72,0.0
09360,2014-2018,949,17,0,0,0.0,1.79
09360,2014-2018,940,24,0,6,0.64,2.55
09360,2014-2018,5586,8,14,27,0.48,0.14
09361,2014-2018,23607,234,6,7061,29.91,0.99
09361,2014-2018,48473,459,285,356,0.73,0.95
09361,2014-2018,35450,483,397,99,0.28,1.36
09361,2014-2018,11676,77,10,23,0.2,0.66
09361,2014-2018,6513,82,0,0,0.0,1.26
09361,2014-2018,2664,44,12,0,0.0,1.65
09361,2014-2018,31230,215,217,232,0.74,0.69
09361,2014-2018,37463,290,78,56,0.15,0.77
09362,2014-2018,8889,20,51,28,0.31,0.22
09362,2014-2018,94,0,0,0,0.0,0.0
09362,2014-2018,10395,8,35,42,0.4,0.08
09362,2014-2018,123,0,0,8,6.5,0.0
09362,2014-2018,1041,0,19,173,16.62,0.0
09362,2014-2018,7862,31,20,107,1.36,0.39
09362,2014-2018,1983,0,21,0,0.0,0.0
09362,2014-2018,188,0,0,0,0.0,0.0
09362,2014-2018,239,0,0,0,0.0,0.0
09363,2014-2018,20195,369,82,40,0.2,1.83
09363,2014-2018,16349,88,70,91,0.56,0.54
09363,2014-2018,0,0,0,0,,
09363,2014-2018,21,0,0,17,80.95,0.0
09363,2014-2018,40759,360,216,204,0.5,0.88
09363,2014-2018,12690,191,77,35,0.28,1.51
09363,2014-2018,39381,235,89,85,0.22,0.6
09363,2014-2018,50894,555,384,868,1.71,1.09
09364,2014-2018,12727,221,86,958,7.53,1.74
09364,2014-2018,198,0,0,59,29.8,0.0
09364,2014-2018,2960,2,34,0,0.0,0.07
09364,2014-2018,8981,0,191,74,0.82,0.0
09364,2014-2018,344,0,0,0,0.0,0.0
09364,2014-2018,10873,35,17,0,0.0,0.32
09364,2014-2018,10896,0,0,0,0.0,0.0
09364,2014-2018,16194,94,58,14,0.09,0.58
09365,2014-2018,3477,34,0,5,0.14,0.98
09365,2014-2018,1915,13,13,0,0.0,0.68
09365,2014-2018,426,18,0,0,0.0,4.23
09365,2014-2018,1383,0,10,0,0.0,0.0
09365,2014-2018,30935,322,26,379,1.23,1.04
09365,2014-2018,6323,63,0,20,0.32,1.0
09365,2014-2018,34723,287,70,195,0.56,0.83
09366,2014-2018,4228,16,0,0,0.0,0.38
09366,2014-2018,30922,172,97,164,0.53,0.56
09366,2014-2018,408,0,3,0,0.0,0.0
09366,2014-2018,875,0,0,0,0.0,0.0
09366,2014-2018,952,0,0,0,0.0,0.0
09366,2014-2018,2415,0,0,0,0.0,0.0
09366,2014-2018,1173,0,0,15,1.28,0.0
09366,2014-2018,164,0,0,0,0.0,0.0
09367,2014-2018,740,10,0,0,0.0,1.35
09367,2014-2018,3759,0,23,4,0.11,0.0
09370,2014-2018,10274,99,51,38,0.37,0.96
09370,2014-2018,44139,322,151,739,1.67,0.73
09370,2014-2018,33000,188,86,312,0.95,0.57
09370,2014-2018,29294,133,180,229,0.78,0.45
09370,2014-2018,37707,261,143,139,0.37,0.69
09370,2014-2018,40936,389,52,1005,2.46,0.95
09371,2014-2018,32625,449,285,1905,5.84,1.38
09371,2014-2018,38349,257,178,241,0.63,0.67
09372,2014-2018,47270,216,246,313,0.66,0.46
09372,2014-2018,7611,31,32,3286,43.17,0.41
09372,2014-2018,83179,325,361,434,0.52,0.39
09372,2014-2018,13189,45,0,62,0.47,0.34
09372,2014-2018,26980,155,32,196,0.73,0.57
09372,2014-2018,43209,239,413,487,1.13,0.55
09372,2014-2018,82920,543,347,705,0.85,0.65
09372,2014-2018,16382,249,46,80,0.49,1.52
09373,2014-2018,11926,84,0,0,0.0,0.7
09390,2014-2018,27805,74,285,633,2.28,0.27
09390,2014-2018,60408,1329,205,239,0.4,2.2
09390,2014-2018,65256,566,420,708,1.08,0.87
09390,2014-2018,22766,438,58,87,0.38,1.92
09390,2014-2018,12093,24,58,44,0.36,0.2
09392,2014-2018,1403,18,0,141,10.05,1.28
09392,2014-2018,3379,25,0,19,0.56,0.74
09392,2014-2018,12833,79,239,109,0.85,0.62
09392,2014-2018,6568,0,101,25,0.38,0.0
09392,2014-2018,2155,12,0,0,0.0,0.56
09392,2014-2018,9262,24,0,9,0.1,0.26
09392,2014-2018,18778,384,46,48,0.26,2.04
09392,2014-2018,820,0,0,727,88.66,0.0
09393,2014-2018,17142,203,43,70,0.41,1.18
09393,2014-2018,810,0,0,0,0.0,0.0
09393,2014-2018,25015,134,157,942,3.77,0.54
09394,2014-2018,32411,69,475,2740,8.45,0.21
09394,2014-2018,0,0,0,0,,
09395,2014-2018,15595,41,172,242,1.55,0.26
09395,2014-2018,4117,33,10,244,5.93,0.8
09395,2014-2018,472,9,0,0,0.0,1.91
09395,2014-2018,34395,422,167,1308,3.8,1.23
09396,2014-2018,26610,180,135,8834,33.2,0.68
09396,2014-2018,385,0,0,0,0.0,0.0
09400,2014-2018,27202,136,128,593,2.18,0.5
09400,2014-2018,4692,0,20,18,0.38,0.0
09401,2014-2018,42730,318,57,519,1.21,0.74
09401,2014-2018,49515,640,405,160,0.32,1.29
09401,2014-2018,64887,1107,482,731,1.13,1.71
09401,2014-2018,20314,53,125,73,0.36,0.26
09402,2014-2018,1334,40,14,13,0.97,3.0
09402,2014-2018,436,0,297,0,0.0,0.0
09402,2014-2018,19378,129,90,201,1.04,0.67
09402,2014-2018,23961,157,10,232,0.97,0.66
09402,2014-2018,42788,325,656,1016,2.37,0.76
09402,2014-2018,7444,89,0,535,7.19,1.2
09402,2014-2018,6868,117,43,57,0.83,1.7
09403,2014-2018,22710,113,79,296,1.3,0.5
09403,2014-2018,2692,0,0,0,0.0,0.0
09403,2014-2018,3687,56,0,127,3.44,1.52
09404,2014-2018,35845,367,135,202,0.56,1.02
09404,2014-2018,14394,58,64,44,0.31,0.4
09404,2014-2018,31488,235,315,57,0.18,0.75
09404,2014-2018,39065,393,184,195,0.5,1.01
09406,2014-2018,1081,0,0,186,17.21,0.0
09406,2014-2018,39624,489,349,307,0.77,1.23
09406,2014-2018,27757,137,156,426,1.53,0.49
09406,2014-2018,34503,364,101,1148,3.33,1.05
09406,2014-2018,12579,79,16,30,0.24,0.63
09406,2014-2018,43124,337,260,513,1.19,0.78
09407,2014-2018,31049,133,211,130,0.42,0.43
09407,2014-2018,197,0,0,0,0.0,0.0
09408,2014-2018,67597,520,702,625,0.92,0.77
09408,2014-2018,23612,171,120,190,0.8,0.72
09408,2014-2018,49630,200,392,106,0.21,0.4
09408,2014-2018,57219,198,201,560,0.98,0.35
09408,2014-2018,22313,150,131,55,0.25,0.67
09410,2014-2018,31067,20,296,1163,3.74,0.06
09410,2014-2018,28735,43,185,1106,3.85,0.15
09410,2014-2018,546,0,0,0,0.0,0.0
09410,2014-2018,9155,0,201,0,0.0,0.0
09410,2014-2018,29689,92,278,1348,4.54,0.31
09410,2014-2018,14550,18,170,250,1.72,0.12
09410,2014-2018,56677,140,708,1588,2.8,0.25
09411,2014-2018,74161,663,854,1537,2.07,0.89
09411,2014-2018,3620,0,29,0,0.0,0.0
09411,2014-2018,85166,1824,785,940,1.1,2.14
09411,2014-2018,34754,70,344,191,0.55,0.2
09411,2014-2018,35004,45,168,730,2.09,0.13
09411,2014-2018,47823,310,410,428,0.89,0.65
09411,2014-2018,44239,70,442,3899,8.81,0.16
09411,2014-2018,41468,245,663,506,1.22,0.59
09412,2014-2018,43795,257,320,398,0.91,0.59
09412,2014-2018,62131,451,379,628,1.01,0.73
09412,2014-2018,25941,17,183,88,0.34,0.07
09412,2014-2018,35363,307,239,212,0.6,0.87
09412,2014-2018,21423,37,139,82,0.38,0.17
09412,2014-2018,135,0,0,135,100.0,0.0
09412,2014-2018,3994,8,25,0,0.0,0.2
09413,2014-2018,3064,28,56,1179,38.48,0.91
09413,2014-2018,29902,83,434,997,3.33,0.28
09413,2014-2018,31488,319,413,2769,8.79,1.01
09413,2014-2018,26527,84,148,17,0.06,0.32
09413,2014-2018,42471,706,175,349,0.82,1.66
09415,2014-2018,7291,0,0,75,1.03,0.0
09430,2014-2018,17191,7,40,251,1.46,0.04
09430,2014-2018,48039,735,159,199,0.41,1.53
09430,2014-2018,3902,0,0,199,5.1,0.0
09430,2014-2018,15730,9,14,8503,54.06,0.06
09430,2014-2018,27549,76,69,14,0.05,0.28
09440,2014-2018,35414,339,307,878,2.48,0.96
09440,2014-2018,25764,179,76,266,1.03,0.69
09440,2014-2018,44300,575,396,658,1.49,1.3
09440,2014-2018,36905,134,186,176,0.48,0.36
09450,2014-2018,63843,258,431,1171,1.83,0.4
09450,2014-2018,14619,125,50,26,0.18,0.86
09450,2014-2018,20306,211,27,80,0.39,1.04
09450,2014-2018,16251,193,44,47,0.29,1.19
09450,2014-2018,25258,225,31,54,0.21,0.89
09450,2014-2018,15646,270,75,55,0.35,1.73
09450,2014-2018,4298,0,25,1197,27.85,0.0
09450,2014-2018,66933,581,530,400,0.6,0.87
09451,2014-2018,28262,95,74,20,0.07,0.34
09451,2014-2018,2010,0,0,0,0.0,0.0
09451,2014-2018,16,0,0,0,0.0,0.0
09451,2014-2018,62991,353,339,272,0.43,0.56
09451,2014-2018,1461,36,32,83,5.68,2.46
09451,2014-2018,7436,22,0,155,2.08,0.3
09451,2014-2018,148,0,0,0,0.0,0.0
09451,2014-2018,13476,71,23,267,1.98,0.53
09451,2014-2018,28428,325,230,493,1.73,1.14
09451,2014-2018,20121,192,181,250,1.24,0.95
09452,2014-2018,38568,574,505,381,0.99,1.49
09452,2014-2018,43103,233,199,136,0.32,0.54
09452,2014-2018,35096,131,354,447,1.27,0.37
09452,2014-2018,3094,49,18,0,0.0,1.58
09452,2014-2018,32539,214,205,132,0.41,0.66
09452,2014-2018,307,0,0,0,0.0,0.0
09453,2014-2018,25754,63,62,135,0.52,0.24
09453,2014-2018,43788,354,217,198,0.45,0.81
09453,2014-2018,75635,784,211,1496,1.98,1.04
09453,2014-2018,38444,386,179,68,0.18,1.0
09453,2014-2018,3857,6,0,333,8.63,0.16
09453,2014-2018,73855,298,257,527,0.71,0.4
09453,2014-2018,68111,499,392,676,0.99,0.73
09453,2014-2018,52802,157,67,275,0.52,0.3
09454,2014-2018,66056,468,155,1564,2.37,0.71
09454,2014-2018,14217,79,102,1463,10.29,0.56
09454,2014-2018,79235,585,202,717,0.9,0.74
09454,2014-2018,32525,319,53,408,1.25,0.98
09454,2014-2018,44272,56,243,637,1.44,0.13
09454,2014-2018,25343,342,19,66,0.26,1.35
09454,2014-2018,501,0,0,0,0.0,0.0
09454,2014-2018,29639,209,262,172,0.58,0.71
09455,2014-2018,50500,437,198,408,0.81,0.87
09455,2014-2018,45753,255,169,111,0.24,0.56
09455,2014-2018,15412,23,0,63,0.41,0.15
09455,2014-2018,49699,508,299,650,1.31,1.02
09455,2014-2018,38388,135,205,122,0.32,0.35
09455,2014-2018,16368,42,131,770,4.7,0.26
09455,2014-2018,69142,462,461,1377,1.99,0.67
09455,2014-2018,27523,297,286,556,2.02,1.08
09456,2014-2018,46276,197,155,149,0.32,0.43
09456,2014-2018,41911,382,89,110,0.26,0.91
09456,2014-2018,19341,136,7,51,0.26,0.7
09456,2014-2018,19200,302,304,102,0.53,1.57
09456,2014-2018,96081,1177,640,420,0.44,1.23
09456,2014-2018,45910,163,387,243,0.53,0.36
09456,2014-2018,696,7,0,8,1.15,1.01
09456,2014-2018,54420,329,184,1877,3.45,0.6
09456,2014-2018,205,0,0,0,0.0,0.0
09457,2014-2018,9784,43,27,5,0.05,0.44
09457,2014-2018,10411,81,29,46,0.44,0.78
09457,2014-2018,31,0,0,0,0.0,0.0
09457,2014-2018,8677,64,63,171,1.97,0.74
09457,2014-2018,1170,0,0,1170,100.0,0.0
09457,2014-2018,98,0,12,19,19.39,0.0
09457,2014-2018,48088,490,435,300,0.62,1.02
09457,2014-2018,41059,363,181,832,2.03,0.88
09457,2014-2018,22040,173,67,58,0.26,0.78
09458,2014-2018,29942,197,83,119,0.4,0.66
09458,2014-2018,42059,61,129,9,0.02,0.15
09458,2014-2018,35102,174,125,109,0.31,0.5
09458,2014-2018,29599,279,180,237,0.8,0.94
09458,2014-2018,899,9,16,0,0.0,1.0
09458,2014-2018,74601,509,176,758,1.02,0.68
09458,2014-2018,36316,105,115,77,0.21,0.29
09458,2014-2018,30668,525,174,685,2.23,1.71
09459,2014-2018,37377,197,529,414,1.11,0.53
09459,2014-2018,55334,474,279,448,0.81,0.86
09459,2014-2018,1087,14,0,0,0.0,1.29
09459,2014-2018,17938,0,106,484,2.7,0.0
09459,2014-2018,20822,229,75,55,0.26,1.1
09459,2014-2018,22734,126,77,107,0.47,0.55
09459,2014-2018,27780,128,224,446,1.61,0.46
09459,2014-2018,3078,31,0,543,17.64,1.01
09460,2014-2018,52299,743,308,858,1.64,1.42
09460,2014-2018,29933,274,145,103,0.34,0.92
09460,2014-2018,34593,594,297,228,0.66,1.72
09460,2014-2018,43112,316,285,163,0.38,0.73
09460,2014-2018,38303,238,255,320,0.84,0.62
09460,2014-2018,26254,121,163,730,2.78,0.46
09460,2014-2018,30289,322,274,148,0.49,1.06
09460,2014-2018,22811,187,138,526,2.31,0.82
09461,2014-2018,31496,157,283,287,0.91,0.5
09461,2014-2018,39384,175,122,175,0.44,0.44
09461,2014-2018,16062,18,79,1090,6.79,0.11
09461,2014-2018,861,0,0,844,98.03,0.0
09461,2014-2018,17041,173,91,366,2.15,1.02
09461,2014-2018,24308,124,40,707,2.91,0.51
09462,2014-2018,35287,772,186,270,0.77,2.19
09470,2014-2018,17092,79,117,69,0.4,0.46
09470,2014-2018,21937,31,331,193,0.88,0.14
09470,2014-2018,29190,0,424,8051,27.58,0.0
09470,2014-2018,13365,78,110,323,2.42,0.58
09470,2014-2018,21040,239,121,69,0.33,1.14
09470,2014-2018,11916,76,91,9,0.08,0.64
09470,2014-2018,11455,35,67,43,0.38,0.31
09470,2014-2018,11740,35,73,1104,9.4,0.3
09471,2014-2018,7461,39,85,132,1.77,0.52
09472,2014-2018,2971,0,0,2908,97.88,0.0
09480,2014-2018,29958,259,150,333,1.11,0.86
09480,2014-2018,26165,160,110,146,0.56,0.61
09480,2014-2018,41510,395,213,261,0.63,0.95
09480,2014-2018,14208,112,20,18,0.13,0.79
09480,2014-2018,64410,229,195,1154,1.79,0.36
09485,2014-2018,0,0,0,0,,
09490,2014-2018,42482,643,320,1171,2.76,1.51
09490,2014-2018,30048,175,174,1335,4.44,0.58
09490,2014-2018,12590,121,41,150,1.19,0.96
09492,2014-2018,12797,53,135,32,0.25,0.41
09492,2014-2018,603,11,0,0,0.0,1.82
09492,2014-2018,846,0,0,51,6.03,0.0
09492,2014-2018,1134,12,16,35,3.09,1.06
09492,2014-2018,9866,33,55,0,0.0,0.33
09492,2014-2018,44103,176,159,1364,3.09,0.4
09492,2014-2018,219,0,0,0,0.0,0.0
09493,2014-2018,8678,18,39,35,0.4,0.21
09493,2014-2018,8601,52,59,41,0.48,0.6
09493,2014-2018,671,0,0,15,2.24,0.0
09493,2014-2018,816,7,0,0,0.0,0.86
09493,2014-2018,790,0,0,0,0.0,0.0
09493,2014-2018,7108,77,6,15,0.21,1.08
09494,2014-2018,234,0,0,0,0.0,0.0
09494,2014-2018,32013,159,71,420,1.31,0.5
09494,2014-2018,19035,114,220,98,0.51,0.6
09494,2014-2018,694,9,5,0,0.0,1.3
09494,2014-2018,26573,54,242,452,1.7,0.2
09494,2014-2018,17452,10,37,133,0.76,0.06
09495,2014-2018,134,0,0,13,9.7,0.0
09495,2014-2018,4571,49,0,12,0.26,1.07
09495,2014-2018,36184,314,235,905,2.5,0.87
09495,2014-2018,38414,271,225,214,0.56,0.71
09495,2014-2018,1224,0,17,16,1.31,0.0
09495,2014-2018,1400,0,0,69,4.93,0.0
09496,2014-2018,15725,33,146,200,1.27,0.21
09496,2014-2018,498,31,0,0,0.0,6.22
09496,2014-2018,3418,0,0,3133,91.66,0.0
09496,2014-2018,11408,59,191,193,1.69,0.52
09497,2014-2018,689,0,0,13,1.89,0.0
09497,2014-2018,288,0,0,35,12.15,0.0
09497,2014-2018,23,0,0,0,0.0,0.0
09497,2014-2018,1342,0,91,10,0.75,0.0
09500,2014-2018,2146,0,0,5,0.23,0.0
09500,2014-2018,24837,219,86,32,0.13,0.88
09500,2014-2018,3956,50,0,0,0.0,1.26
09500,2014-2018,7710,72,228,57,0.74,0.93
09500,2014-2018,9238,52,86,0,0.0,0.56
09500,2014-2018,681,0,0,0,0.0,0.0
09500,2014-2018,46513,294,208,349,0.75,0.63
09501,2014-2018,9030,46,40,153,1.69,0.51
09501,2014-2018,10792,36,29,20,0.19,0.33
09501,2014-2018,77,0,0,0,0.0,0.0
09501,2014-2018,62430,237,159,420,0.67,0.38
09501,2014-2018,603,8,7,16,2.65,1.33
09501,2014-2018,7060,72,38,45,0.64,1.02
09501,2014-2018,7703,173,11,0,0.0,2.25
09502,2014-2018,63852,498,725,559,0.88,0.78
09502,2014-2018,52646,491,187,234,0.44,0.93
09503,2014-2018,13288,145,34,203,1.53,1.09
09503,2014-2018,26281,76,141,303,1.15,0.29
09503,2014-2018,9597,43,24,37,0.39,0.45
09503,2014-2018,77562,551,449,2157,2.78,0.71
09503,2014-2018,51652,375,228,508,0.98,0.73
09503,2014-2018,1195,0,0,49,4.1,0.0
09504,2014-2018,353,0,0,0,0.0,0.0
09504,2014-2018,732,2,6,17,2.32,0.27
09504,2014-2018,4181,7,43,25,0.6,0.17
09504,2014-2018,6025,67,169,201,3.34,1.11
09505,2014-2018,39452,335,307,562,1.42,0.85
09505,2014-2018,58123,169,273,197,0.34,0.29
09505,2014-2018,3678,0,0,3663,99.59,0.0
09505,2014-2018,24264,99,28,582,2.4,0.41
09506,2014-2018,47367,278,547,1214,2.56,0.59
09506,2014-2018,38028,203,533,782,2.06,0.53
09506,2014-2018,10299,0,76,9076,88.13,0.0
09506,2014-2018,8355,60,62,114,1.36,0.72
09506,2014-2018,15217,105,108,241,1.58,0.69
09507,2014-2018,31308,49,214,224,0.72,0.16
09507,2014-2018,10949,296,61,91,0.83,2.7
09507,2014-2018,484,0,0,0,0.0,0.0
09507,2014-2018,86703,1336,504,933,1.08,1.54
09511,2014-2018,20203,383,173,1307,6.47,1.9
09511,2014-2018,62392,619,185,224,0.36,0.99
09511,2014-2018,61060,257,858,6141,10.06,0.42
09511,2014-2018,1939,11,0,24,1.24,0.57
09511,2014-2018,56481,714,132,510,0.9,1.26
09511,2014-2018,29592,517,134,218,0.74,1.75
09511,2014-2018,32560,239,115,280,0.86,0.73
09511,2014-2018,10472,17,37,113,1.08,0.16
09512,2014-2018,37774,68,54,74,0.2,0.18
09512,2014-2018,38102,308,85,636,1.67,0.81
09512,2014-2018,57780,964,123,256,0.44,1.67
09512,2014-2018,67186,350,365,401,0.6,0.52
09512,2014-2018,51170,262,69,434,0.85,0.51
09512,2014-2018,53574,282,236,842,1.57,0.53
09512,2014-2018,35988,237,329,228,0.63,0.66
09512,2014-2018,65686,614,181,911,1.39,0.93
09512,2014-2018,37665,249,83,1017,2.7,0.66
09512,2014-2018,39828,71,99,291,0.73,0.18
09513,2014-2018,14863,80,40,32,0.22,0.54
09513,2014-2018,31170,343,187,109,0.35,1.1
09513,2014-2018,41844,319,220,225,0.54,0.76
09513,2014-2018,28726,293,266,254,0.88,1.02
09513,2014-2018,27224,77,224,0,0.0,0.28
09513,2014-2018,22358,187,61,93,0.42,0.84
09513,2014-2018,47599,549,192,341,0.72,1.15
09513,2014-2018,20766,186,17,96,0.46,0.9
09513,2014-2018,7293,60,8,0,0.0,0.82
09514,2014-2018,115,0,0,0,0.0,0.0
09514,2014-2018,48854,534,160,281,0.58,1.09
09520,2014-2018,6001,32,120,166,2.77,0.53
09520,2014-2018,15775,71,71,708,4.49,0.45
09520,2014-2018,28425,175,334,570,2.01,0.62
09520,2014-2018,38544,348,166,301,0.78,0.9
09520,2014-2018,64034,297,145,610,0.95,0.46
09520,2014-2018,51879,258,313,1384,2.67,0.5
09520,2014-2018,44313,223,70,977,2.2,0.5
09521,2014-2018,41117,361,189,638,1.55,0.88
09521,2014-2018,1629,0,0,1629,100.0,0.0
09521,2014-2018,28049,252,51,108,0.39,0.9
09521,2014-2018,24371,267,42,1741,7.14,1.1
09521,2014-2018,29668,84,30,22,0.07,0.28
09522,2014-2018,7538,35,112,25,0.33,0.46
09522,2014-2018,5090,24,0,0,0.0,0.47
09522,2014-2018,2860,0,0,2,0.07,0.0
09522,2014-2018,166,0,0,0,0.0,0.0
09522,2014-2018,470,0,0,0,0.0,0.0
09522,2014-2018,16,0,0,0,0.0,0.0
09522,2014-2018,842,12,8,0,0.0,1.43
09522,2014-2018,4501,69,44,0,0.0,1.53
09523,2014-2018,597,0,0,14,2.35,0.0
09523,2014-2018,5092,8,11,2459,48.29,0.16
09523,2014-2018,164,0,0,0,0.0,0.0
09523,2014-2018,567,0,0,0,0.0,0.0
09523,2014-2018,113,0,0,0,0.0,0.0
09523,2014-2018,4223,9,9,13,0.31,0.21
09523,2014-2018,3531,28,15,17,0.48,0.79
09524,2014-2018,48838,159,185,917,1.88,0.33
09524,2014-2018,26235,171,70,149,0.57,0.65
09524,2014-2018,1851,0,19,10,0.54,0.0
09524,2014-2018,1032,0,0,0,0.0,0.0
09524,2014-2018,4270,30,43,111,2.6,0.7
