ZCTA,bupTime,bupCount,metTime,metCount,nalTime,nalCount
4086,7,16,40,0,7,1
4087,18,12,44,0,22,2
4088,22,3,74,0,22,1
4090,0,84,36,0,13,14
4091,21,4,49,0,42,0
4092,0,122,0,2,0,15
4093,13,106,20,2,20,14
4095,18,10,61,0,26,1
4096,10,108,21,2,14,14
4097,0,77,29,1,21,13
4101,0,122,6,2,0,15
4102,0,122,6,2,0,15
4103,0,122,10,2,0,15
4105,0,100,20,2,0,13
4106,0,122,0,2,6,15
4107,0,108,7,2,10,13
4108,NA,0,NA,0,NA,0
4109,48,0,52,0,48,0
4110,14,108,20,2,14,14
4210,0,24,41,0,36,0
4216,32,0,129,0,86,0
4217,38,0,99,0,48,0
4219,38,0,85,0,57,0
4220,36,0,75,0,52,0
4221,23,9,82,0,44,0
4222,17,33,40,0,24,1
4224,24,4,87,0,63,0
4226,38,0,135,0,86,0
4227,14,11,72,0,47,0
4228,12,9,69,0,31,0
4231,31,0,87,0,35,0
4234,10,11,64,0,47,0
4236,12,27,53,0,21,1
4237,26,3,108,0,70,0
4238,27,21,60,0,53,0
4239,13,11,70,0,42,0
4240,0,25,43,0,33,0
4250,15,32,49,0,21,1
4252,16,32,47,0,16,1
4253,12,8,74,0,36,0
4254,0,13,67,0,29,1
4255,52,0,95,0,60,0
4256,19,25,48,0,41,0
4257,9,3,102,0,71,0
4258,17,21,55,0,51,0
4259,0,27,54,0,17,1
4260,9,45,29,1,29,5
4261,40,0,117,0,69,0
4263,0,33,59,0,22,1
4265,10,61,47,0,10,4
4267,31,0,84,0,31,0
4268,32,0,64,0,32,0
4270,25,3,54,0,43,0
4271,41,0,68,0,41,0
4274,18,30,39,0,38,0
4275,20,3,116,0,84,0
4276,0,3,102,0,70,0
4280,12,34,45,0,28,1
4281,36,0,63,0,36,0
4282,24,22,64,0,39,0
4284,15,14,53,0,15,1
4285,25,1,89,0,73,0
4286,38,0,103,0,41,0
4287,22,13,52,0,22,1
4289,43,0,72,0,44,0
4290,23,3,100,0,62,0
4292,43,0,89,0,55,0
4294,0,11,70,0,53,0
4330,0,66,25,1,0,5
4342,13,42,54,0,29,4
4343,3,44,34,0,8,4
4344,0,42,37,0,13,4
4345,0,42,41,0,16,4
4346,6,45,39,0,14,4
4347,0,43,33,0,8,4
4348,15,35,38,0,30,4
4349,14,12,56,0,25,1
4350,22,3,53,0,33,0
4351,0,44,31,0,10,4
4352,26,2,64,0,36,0
4353,0,36,48,0,24,3
4354,29,31,40,0,29,3
4355,0,47,44,0,16,4
4357,0,4,56,0,31,0
4358,15,56,23,1,17,4
4359,12,39,44,0,20,3
4360,19,7,55,0,36,0
4363,17,42,34,0,18,3
4364,0,49,41,0,0,4
4401,0,80,0,3,0,5
4406,29,4,79,0,79,0
4408,57,0,63,0,57,0
4410,22,1,41,0,38,0
4411,16,21,32,0,16,2
4412,0,81,11,3,0,6
4413,27,1,NA,0,78,0
4414,22,3,79,0,65,0
4415,20,3,76,0,63,0
4416,0,3,44,0,36,0
4417,33,0,69,0,55,0
4418,32,0,48,0,32,0
4419,22,69,25,3,24,5
4421,31,0,65,0,56,0
4422,12,5,38,0,38,0
4424,0,1,NA,0,56,0
4426,0,9,56,0,56,0
4427,0,70,26,3,26,4
4428,18,65,25,3,18,4
4429,14,71,23,3,14,5
4430,6,1,73,0,32,0
4431,21,10,49,0,29,1
4434,14,70,30,3,29,5
4435,18,4,44,0,44,0
4438,20,1,49,0,20,1
4441,61,0,111,0,111,0
4442,63,0,114,0,113,0
4443,18,5,68,0,68,0
4444,17,66,21,3,17,5
4448,23,17,43,0,28,1
4449,21,72,27,3,26,4
4450,10,66,18,3,18,4
4451,27,1,99,0,34,0
4453,22,3,51,0,36,0
4454,47,0,NA,0,106,0
4455,16,4,77,0,62,0
4456,19,66,19,3,19,4
4457,0,5,61,0,46,0
4459,0,1,92,0,50,0
4460,0,6,67,0,25,1
4461,9,79,25,3,9,5
4462,24,1,91,0,50,0
4463,0,7,64,0,50,0
4464,37,0,87,0,87,0
4468,0,79,23,3,0,5
4469,0,79,21,3,13,5
4471,28,3,NA,0,28,1
4472,16,10,44,0,29,1
4473,6,79,19,3,11,5
4474,16,65,22,3,16,4
4475,27,4,50,0,34,0
4476,16,4,57,0,45,0
4478,109,0,NA,0,159,0
4479,21,5,73,0,72,0
4481,18,7,70,0,60,0
4485,47,0,97,0,97,0
4487,30,4,91,0,66,0
4488,34,0,40,0,40,0
4489,6,79,16,3,8,5
4490,28,4,119,0,87,0
4491,61,0,NA,0,120,0
4492,18,4,130,0,87,0
4493,19,4,48,0,33,0
4495,20,6,80,0,51,0
4496,0,9,32,0,0,2
4497,43,0,128,0,62,0
4530,12,16,48,0,12,2
4535,19,6,50,0,24,1
4537,4,6,49,0,23,1
4538,0,6,54,0,28,1
4539,13,5,41,0,13,1
4541,27,2,51,0,27,1
4543,0,7,32,0,0,1
4544,7,4,59,0,33,0
4547,21,4,23,1,23,1
4548,27,11,65,0,29,1
4551,21,3,32,0,21,1
4553,9,7,36,0,9,1
4554,25,2,53,0,25,1
4555,13,9,28,1,13,2
4556,9,6,40,0,15,1
4558,25,2,52,0,25,1
4562,26,11,62,0,26,1
4563,18,4,21,1,21,1
4564,24,2,44,0,24,1
4568,25,2,53,0,25,1
4570,10,1,63,0,38,0
4571,17,1,66,0,41,0
4572,11,16,20,1,15,3
4573,14,5,42,0,14,1
4574,25,1,40,0,34,0
4575,3,4,56,0,31,0
4576,8,4,61,0,35,0
4578,0,14,42,0,16,2
4579,13,13,55,0,25,2
4605,0,7,48,0,0,1
4606,17,6,136,0,81,0
4607,14,5,81,0,37,0
4609,0,7,84,0,40,0
4611,12,3,143,0,80,0
4612,39,0,94,0,50,0
4613,7,1,96,0,52,0
4614,0,1,64,0,31,0
4616,22,1,86,0,51,0
4617,29,1,89,0,58,0
4619,0,4,NA,0,44,0
4622,15,4,92,0,63,0
4623,16,7,124,0,73,0
4624,13,1,94,0,50,0
4625,38,0,92,0,48,0
4626,29,5,NA,0,37,0
4627,13,3,98,0,65,0
4628,23,2,NA,0,33,0
4629,9,1,73,0,37,0
4630,12,5,146,0,37,0
4631,11,2,NA,0,0,1
4634,34,0,78,0,34,0
4635,93,0,148,0,104,0
4637,43,0,175,0,112,0
4640,21,6,64,0,21,1
4642,41,0,97,0,71,0
4643,0,7,108,0,64,0
4644,2,7,82,0,38,0
4645,6,3,108,0,75,0
4646,24,7,93,0,49,0
4648,13,11,129,0,51,0
4649,0,6,134,0,77,0
4650,22,4,87,0,55,0
4652,0,2,NA,0,0,1
4653,37,0,92,0,48,0
4654,0,5,137,0,40,0
4655,23,5,NA,0,56,0
4657,38,0,156,0,52,0
4658,0,4,99,0,55,0
4660,26,7,81,0,37,0
4662,29,7,87,0,43,0
4664,23,1,77,0,33,0
4666,14,2,NA,0,24,1
4667,0,2,NA,0,11,1
4668,0,4,145,0,72,0
4669,9,2,90,0,46,0
4671,20,6,NA,0,30,1
4673,19,4,80,0,48,0
4674,35,0,89,0,45,0
4675,23,7,93,0,49,0
4676,15,1,79,0,44,0
4677,23,1,75,0,31,0
4679,32,0,87,0,43,0
4680,9,5,96,0,52,0
4681,0,3,105,0,73,0
4683,18,3,103,0,71,0
4684,12,7,62,0,18,1
4685,89,0,144,0,100,0
4686,38,0,100,0,76,0
4691,24,7,NA,0,29,1
4693,0,1,90,0,46,0
4694,17,8,128,0,56,0
4730,0,2,NA,0,0,1
4732,46,0,NA,0,46,0
4733,21,2,87,0,28,1
4734,26,1,NA,0,26,1
4735,34,0,NA,0,34,0
4736,0,12,NA,0,0,2
4739,26,2,NA,0,26,1
4740,15,2,NA,0,16,1
4741,457,0,NA,0,457,0
4742,0,12,NA,0,17,2
4743,0,2,NA,0,0,1
4745,15,3,NA,0,15,2
4746,18,3,NA,0,18,1
4747,20,1,NA,0,20,1
4750,22,11,NA,0,24,1
4756,0,1,NA,0,0,1
4757,13,2,NA,0,13,1
4758,25,2,NA,0,25,1
4760,24,2,NA,0,24,1
4761,19,2,NA,0,19,1
4762,30,10,NA,0,30,1
4763,29,2,NA,0,29,1
4764,85,0,NA,0,85,0
4765,30,1,NA,0,30,1
4766,22,10,NA,0,22,1
4768,78,0,NA,0,78,0
4769,0,12,NA,0,0,2
4772,23,3,NA,0,23,2
4773,26,1,NA,0,26,1
4774,43,0,NA,0,43,0
4776,0,2,NA,0,0,1
4777,12,2,NA,0,12,1
4779,28,2,NA,0,28,1
4780,45,0,NA,0,45,0
4781,10,2,NA,0,10,1
4783,28,10,NA,0,28,1
4785,0,2,NA,0,34,0
4786,20,11,NA,0,20,2
4787,15,2,NA,0,15,1
4841,0,14,0,1,0,2
4843,0,27,12,1,10,2
4847,20,14,25,1,20,2
4848,35,0,44,0,42,0
4849,19,26,27,1,25,2
4851,139,0,139,0,139,0
4852,30,2,57,0,30,1
4853,78,0,78,0,78,0
4854,8,14,8,1,8,2
4855,30,3,30,1,30,1
4856,0,14,11,1,0,2
4858,12,14,12,1,12,2
4859,18,14,18,1,18,2
4860,21,4,21,1,21,1
4861,7,16,7,1,7,3
4862,21,14,28,1,23,2
4863,0,2,83,0,83,0
4864,0,16,14,1,14,3
4901,0,56,0,1,0,4
4910,0,55,21,1,21,4
4911,12,9,46,0,27,1
4912,26,9,56,0,26,1
4915,0,17,38,0,36,0
4917,0,54,30,1,19,4
4918,11,37,32,0,21,3
4920,33,0,67,0,41,0
4921,0,17,49,0,29,1
4922,23,3,37,0,37,0
4923,26,2,70,0,51,0
4924,16,13,35,0,16,1
4925,69,0,103,0,76,0
4926,6,56,14,1,14,4
4927,22,24,22,1,22,1
4928,13,5,51,0,47,0
4929,11,4,39,0,36,0
4930,0,7,58,0,55,0
4932,17,6,36,0,28,1
4933,10,4,34,0,33,0
4936,65,0,130,0,111,0
4937,12,62,12,1,12,5
4938,0,6,56,0,39,0
4939,16,2,44,0,44,0
4940,8,12,48,0,31,0
4941,31,0,52,0,42,0
4942,36,0,76,0,47,0
4943,0,4,48,0,31,0
4944,19,27,21,1,19,2
4945,104,0,138,0,111,0
4947,0,2,93,0,74,0
4949,32,0,47,0,37,0
4950,0,9,46,0,20,1
4951,13,2,45,0,18,1
4952,16,17,39,0,37,0
4953,0,5,40,0,36,0
4955,13,13,43,0,27,1
4956,17,5,70,0,53,0
4957,0,14,31,0,15,1
4958,24,2,58,0,39,0
4961,45,0,78,0,59,0
4962,8,54,8,1,8,4
4963,0,50,15,1,15,4
4964,62,0,137,0,105,0
4965,10,11,40,0,26,1
4966,21,1,88,0,72,0
4967,0,21,30,1,30,1
4969,15,5,35,0,35,0
4970,52,0,119,0,102,0
4971,15,5,56,0,41,0
4973,23,16,37,0,35,0
4974,19,13,48,0,39,0
4975,13,62,13,1,13,5
4976,0,9,38,0,0,1
4978,17,25,27,1,27,2
4979,34,0,66,0,40,0
4981,22,17,49,0,22,1
4982,45,0,110,0,91,0
4983,0,1,80,0,63,0
4984,15,5,64,0,48,0
4985,72,0,106,0,79,0
4986,13,8,44,0,39,0
4987,17,8,44,0,40,0
4988,0,8,33,0,33,0
4989,21,49,21,1,21,4
4992,5,13,54,0,38,0
5001,0,52,7,1,0,4
5031,28,1,51,0,42,0
5032,0,10,41,0,20,1
5033,0,10,0,1,0,1
5034,41,0,41,0,41,0
5035,33,0,33,0,33,0
5036,0,13,26,1,26,3
5037,21,12,35,0,24,1
5038,32,0,32,0,32,0
5039,29,4,29,1,29,1
5040,27,4,27,1,27,1
5041,12,11,34,0,19,1
5042,19,6,34,0,34,0
5043,21,55,23,2,23,4
5045,20,5,21,1,21,1
5046,25,3,31,0,31,0
5048,16,10,26,1,16,3
5050,17,22,17,1,17,2
5051,24,9,26,1,26,1
5052,12,62,11,1,12,4
5053,23,8,26,1,23,2
5055,13,52,15,1,16,4
5056,44,0,44,0,44,0
5058,25,19,27,2,27,3
5059,14,52,16,1,14,4
5060,0,11,37,0,0,1
5061,13,11,32,0,13,1
5062,40,0,59,0,40,0
5065,28,9,30,1,28,2
5067,35,0,37,0,35,0
5068,24,45,26,1,24,3
5069,17,10,27,1,27,1
5070,31,0,33,0,31,0
5071,37,0,39,0,37,0
5072,40,0,41,0,40,0
5075,27,14,29,1,30,2
5076,38,0,38,0,38,0
5077,29,1,42,0,39,0
5079,41,0,43,0,43,0
5081,0,10,28,1,28,1
5083,29,1,31,0,31,0
5084,15,50,18,1,15,3
5086,28,7,28,2,28,3
5089,0,18,34,0,0,2
5091,31,0,32,0,31,0
5101,0,20,36,0,20,1
5141,19,5,46,0,19,1
5142,25,15,48,0,25,1
5143,18,7,53,0,18,1
5146,22,10,49,0,22,2
5148,28,2,56,0,39,0
5149,28,5,40,0,28,1
5150,8,18,49,0,8,1
5151,21,15,43,0,21,1
5152,23,2,67,0,49,0
5153,27,5,49,0,27,1
5154,11,11,38,0,22,2
5155,32,0,64,0,32,0
5156,0,18,45,0,0,1
5158,10,25,28,1,24,4
5161,40,0,50,0,42,0
5201,0,13,35,0,0,1
5250,0,4,68,0,35,0
5251,17,2,67,0,49,0
5252,19,13,61,0,27,1
5253,10,4,44,0,26,1
5254,0,4,57,0,39,0
5255,0,4,55,0,36,0
5257,11,13,44,0,11,1
5260,13,19,24,1,22,6
5261,0,19,26,1,16,6
5262,12,14,46,0,12,1
5301,0,56,0,2,0,9
5340,21,2,69,0,35,0
5341,48,0,48,0,48,0
5342,29,3,38,0,38,0
5343,18,1,51,0,18,1
5345,11,18,27,1,11,4
5346,0,19,20,1,20,3
5350,24,7,27,1,27,5
5352,14,8,14,1,14,5
5353,0,1,36,0,0,1
5354,21,16,21,1,21,3
5355,22,1,56,0,22,1
5356,40,0,41,0,40,0
5358,33,0,42,0,42,0
5359,24,1,58,0,24,1
5360,34,0,56,0,34,0
5361,24,1,41,0,41,0
5362,21,18,27,1,21,4
5363,31,0,31,0,31,0
5401,0,61,7,1,0,5
5403,0,61,0,1,0,5
5404,0,64,9,1,0,5
5405,0,64,6,1,3,5
5408,0,59,16,1,9,5
5439,4,64,10,1,4,5
5440,16,17,28,1,28,1
5441,19,2,32,0,32,0
5442,41,0,61,0,41,0
5443,0,16,52,0,26,1
5444,26,1,43,0,41,0
5445,20,54,25,1,25,6
5446,0,62,16,1,8,5
5447,11,2,43,0,43,0
5448,35,0,35,0,35,0
5450,0,2,35,0,35,0
5452,0,59,19,1,17,5
5454,0,12,23,1,23,1
5455,14,16,14,1,14,1
5456,11,16,33,0,11,1
5457,17,10,31,0,31,0
5458,32,0,37,0,32,0
5459,14,18,22,1,22,1
5461,0,54,24,1,24,5
5462,25,2,42,0,42,0
5463,35,0,47,0,47,0
5464,23,8,40,0,28,1
5465,19,58,30,1,26,5
5468,0,57,23,1,23,4
5471,25,2,51,0,51,0
5472,14,16,49,0,18,1
5473,23,2,33,0,23,1
5474,30,8,42,0,42,0
5476,22,2,55,0,55,0
5477,23,13,37,0,37,0
5478,0,20,0,1,0,1
5481,18,16,18,1,18,1
5482,13,61,13,1,13,5
5483,20,18,22,1,22,1
5485,17,18,18,1,18,1
5486,21,58,28,1,21,5
5487,24,9,42,0,42,0
5488,0,16,13,1,13,1
5489,32,0,43,0,39,0
5491,0,16,45,0,0,1
5492,35,0,52,0,39,0
5494,13,16,29,1,29,2
5495,0,61,10,1,10,5
5602,0,17,13,1,13,2
5640,22,1,32,0,32,0
5641,0,18,0,1,0,2
5647,26,4,33,0,26,1
5648,29,1,39,0,39,0
5649,8,15,8,1,8,2
5650,25,4,35,0,26,1
5651,8,15,11,1,11,2
5652,28,7,55,0,28,1
5653,29,7,47,0,29,1
5654,12,16,12,1,12,2
5655,16,7,64,0,16,1
5656,19,7,57,0,19,1
5657,15,10,54,0,15,2
5658,13,18,26,1,26,3
5660,21,16,30,1,30,2
5661,0,14,53,0,0,2
5663,20,15,24,1,24,2
5664,17,14,26,1,26,2
5667,0,15,18,1,18,2
5669,32,0,36,0,32,0
5672,0,11,48,0,25,1
5673,33,0,42,0,42,0
5674,37,0,52,0,52,0
5675,17,14,17,1,17,2
5676,11,20,27,1,27,2
5677,0,22,31,0,28,1
5678,10,16,10,1,10,2
5679,11,16,11,1,11,2
5680,16,10,49,0,16,2
5681,13,4,37,0,13,1
5682,20,14,30,1,30,2
5701,0,14,0,1,0,4
5730,31,0,31,0,24,1
5732,6,11,26,1,26,3
5733,0,20,27,1,27,3
5734,20,9,65,0,20,1
5735,0,11,20,1,20,4
5736,9,14,9,1,9,4
5737,31,0,31,0,31,0
5738,27,10,27,1,27,4
5739,31,0,37,0,19,1
5740,9,17,44,0,32,0
5742,28,10,28,1,19,4
5743,14,1,34,0,34,0
5744,27,13,28,1,28,3
5747,44,0,65,0,55,0
5748,33,0,58,0,48,0
5751,19,10,19,1,19,3
5753,0,19,50,0,27,1
5757,30,1,31,0,23,1
5758,31,0,31,0,24,1
5759,10,11,10,1,10,4
5760,28,3,48,0,38,0
5761,15,2,46,0,38,0
5762,27,11,30,1,30,3
5763,15,13,15,1,15,3
5764,15,2,36,0,36,0
5765,14,14,14,1,14,3
5766,21,7,56,0,45,0
5767,31,0,49,0,38,0
5769,13,10,37,0,36,0
5770,24,12,56,0,27,1
5772,20,1,39,0,34,0
5773,21,10,21,1,0,4
5774,11,2,47,0,47,0
5775,0,2,57,0,44,0
5776,24,3,72,0,58,0
5777,16,11,16,1,16,4
5778,19,10,40,0,40,0
5819,0,22,0,1,0,2
5820,32,0,36,0,36,0
5821,20,17,20,1,20,2
5822,16,4,25,1,25,2
5824,0,16,13,1,13,2
5825,11,4,11,1,11,2
5826,23,3,49,0,23,1
5827,26,3,46,0,26,1
5828,12,19,12,1,12,3
5829,14,4,14,1,14,2
5830,17,3,17,1,17,2
5832,27,14,27,1,27,2
5833,31,0,31,0,31,0
5836,12,3,38,0,12,1
5837,40,0,40,0,40,0
5839,21,4,29,1,29,2
5841,22,3,50,0,22,1
5842,18,3,44,0,18,1
5843,0,10,37,0,0,2
5845,16,4,21,1,21,2
5846,38,0,38,0,38,0
5847,33,0,34,0,34,0
5850,16,16,16,1,16,2
5851,18,14,18,1,18,2
5853,22,3,22,1,22,2
5855,0,4,0,1,0,2
5857,11,4,11,1,11,2
5858,22,2,36,0,36,0
5859,27,3,27,1,27,2
5860,0,4,24,1,24,2
5862,34,0,34,0,34,0
5866,23,14,23,1,23,2
5867,33,0,33,0,33,0
5868,25,3,25,1,25,2
5871,34,0,34,0,34,0
5872,22,4,22,1,22,2
5873,19,17,21,1,19,3
5874,33,0,33,0,33,0
5875,33,0,41,0,41,0
5901,76,0,76,0,53,0
5902,50,0,83,0,23,1
5903,51,0,84,0,24,1
5904,20,13,36,0,36,0
5905,0,1,76,0,42,0
5906,15,21,30,1,30,2
5907,50,0,50,0,50,0
6001,0,199,21,7,0,40
6002,0,243,9,7,9,36
6010,0,312,0,13,0,64
6013,18,100,18,3,18,23
6016,11,286,15,9,11,32
6018,0,14,36,0,5,5
6019,0,148,23,6,15,32
6020,5,188,19,7,12,37
6021,25,16,28,1,25,9
6022,11,77,26,2,18,17
6023,8,351,9,13,9,63
6024,0,13,32,0,0,4
6026,14,279,18,7,18,29
6027,24,14,31,0,31,0
6029,0,247,19,8,0,35
6031,10,20,29,1,15,10
6032,0,301,14,8,10,48
6033,0,286,12,8,0,44
6035,17,138,20,6,20,21
6037,0,313,8,12,0,59
6039,0,7,45,0,15,3
6040,0,229,0,6,0,30
6042,0,246,6,7,5,33
6043,11,186,12,6,12,32
6051,0,370,0,13,0,62
6052,0,369,3,14,0,66
6053,0,360,4,12,0,59
6057,14,35,14,1,14,8
6058,10,18,27,1,10,9
6059,22,19,22,1,22,8
6060,24,30,30,1,30,5
6061,11,106,19,5,18,28
6062,0,351,8,12,0,61
6063,17,34,17,1,17,8
6065,26,13,26,1,26,7
6066,0,223,14,7,0,31
6067,0,317,14,9,0,52
6068,9,7,45,0,15,3
6069,0,6,38,0,0,2
6070,0,143,22,4,20,23
6071,0,209,13,4,13,20
6073,0,205,21,7,17,30
6074,0,293,12,9,0,38
6076,0,50,23,2,20,10
6078,0,339,9,12,9,45
6081,10,195,14,6,14,25
6082,0,342,0,11,0,43
6084,11,175,22,6,11,26
6085,8,241,11,8,9,45
6088,13,346,13,9,13,38
6089,11,206,19,6,15,36
6090,21,34,28,1,28,5
6091,25,13,25,1,25,7
6092,13,79,27,3,20,13
6093,0,217,19,8,19,24
6095,0,365,8,10,8,45
6096,10,346,13,9,13,38
6098,13,25,13,1,13,10
6103,0,333,2,10,2,53
6105,0,326,4,10,0,53
6106,0,334,0,10,0,54
6107,0,311,9,9,6,51
6108,0,318,7,10,7,52
6109,0,318,9,9,7,52
6110,0,335,6,9,6,53
6111,0,328,8,9,0,52
6112,0,331,0,10,0,53
6114,0,333,6,10,0,54
6117,0,307,6,10,6,51
6118,0,284,10,8,0,44
6119,0,325,6,10,3,53
6120,0,374,0,11,0,59
6160,2,325,4,10,3,53
6226,0,39,0,2,0,17
6231,0,56,21,2,18,18
6232,15,161,16,6,16,30
6234,10,14,22,1,10,11
6235,12,28,12,1,12,10
6237,10,84,10,3,10,20
6238,0,159,17,6,17,30
6239,0,18,12,1,0,11
6241,0,18,14,1,0,11
6242,20,38,24,3,24,16
6243,8,45,16,3,8,16
6247,18,27,19,1,19,11
6248,11,80,23,4,21,16
6249,16,44,16,2,0,17
6250,0,28,9,1,9,9
6254,11,70,11,3,11,27
6255,11,73,11,2,11,17
6256,9,42,9,2,9,19
6259,13,21,13,2,13,15
6260,0,32,0,2,0,15
6262,9,60,12,2,11,16
6263,10,15,15,1,10,11
6264,10,43,12,2,12,21
6266,9,43,9,2,9,18
6268,0,52,16,2,16,12
6269,2,52,15,2,15,12
6277,11,71,12,2,11,17
6278,17,30,24,2,24,8
6279,13,81,23,5,16,17
6280,7,47,7,2,7,21
6281,0,24,16,2,16,13
6282,13,21,18,2,18,9
6320,0,64,0,3,0,28
6330,14,39,18,2,14,19
6331,0,41,22,2,11,20
6332,6,28,23,2,6,17
6333,0,62,14,2,13,23
6334,9,66,9,3,9,31
6335,14,53,19,2,14,21
6336,12,60,12,3,12,27
6339,0,56,19,3,19,27
6340,0,63,10,3,0,28
6350,20,29,24,2,20,18
6351,0,29,18,2,0,17
6353,7,63,14,2,14,27
6354,0,29,22,2,0,19
6355,0,44,15,2,10,20
6357,0,58,14,2,0,22
6359,0,31,18,2,0,19
6360,0,73,0,3,0,35
6365,14,28,14,1,14,15
6370,18,43,25,2,25,17
6371,0,57,21,1,9,16
6373,12,12,34,0,12,7
6374,8,41,22,3,0,22
6375,9,60,9,2,9,24
6376,10,58,20,2,10,22
6377,10,11,31,0,10,7
6378,0,40,13,2,9,19
6379,5,49,5,3,0,21
6380,8,67,8,3,8,33
6382,0,62,12,2,12,27
6384,15,19,29,1,15,14
6385,0,66,4,3,4,28
6387,7,29,22,2,7,19
6389,6,79,6,3,6,34
6390,85,0,85,0,85,0
6401,0,408,13,18,0,52
6403,8,360,18,15,13,42
6405,0,321,13,10,0,37
6409,2,82,27,3,9,20
6410,0,480,13,18,10,70
6412,11,61,24,2,17,13
6413,0,140,30,2,10,16
6414,6,182,12,5,12,31
6415,0,43,21,1,21,14
6416,0,322,9,10,9,53
6417,6,59,28,2,16,11
6418,0,404,12,18,4,51
6419,11,63,26,2,15,15
6420,16,64,18,2,18,26
6422,17,152,17,4,0,30
6423,0,47,30,2,28,8
6424,12,217,18,8,18,30
6426,0,82,27,3,9,20
6437,0,290,22,10,12,33
6438,0,60,20,2,20,11
6441,16,74,19,2,19,13
6442,0,61,29,2,14,11
6443,0,134,30,2,0,15
6444,5,305,7,10,5,59
6447,15,235,22,9,18,47
6450,0,539,12,20,0,84
6451,0,514,15,20,4,81
6455,9,193,9,7,9,40
6456,9,118,15,3,15,18
6457,0,311,0,12,0,59
6460,0,359,12,14,0,42
6461,0,368,9,14,5,43
6467,2,433,11,17,2,72
6468,15,96,20,6,20,14
6469,0,49,26,2,26,8
6470,0,70,18,1,12,14
6471,9,347,15,10,9,40
6472,9,366,9,12,9,45
6473,0,428,0,16,0,55
6475,0,55,26,1,0,16
6477,0,408,9,14,0,46
6478,0,199,24,9,17,27
6479,0,311,13,12,0,61
6480,0,278,8,8,8,46
6481,7,229,7,10,7,46
6482,0,99,20,2,19,20
6483,0,394,18,18,8,48
6484,0,406,16,14,9,50
6488,0,116,20,5,14,25
6489,0,320,15,13,0,61
6492,0,510,9,18,0,72
6498,8,33,31,0,8,7
6510,0,385,3,14,3,43
6511,0,368,0,13,0,39
6512,0,351,8,11,6,37
6513,0,353,8,11,0,39
6514,0,407,7,14,0,48
6515,0,410,0,14,0,49
6516,0,358,0,14,0,40
6517,0,339,8,10,8,35
6518,0,427,8,16,0,59
6519,0,382,0,14,0,43
6524,11,374,13,14,13,46
6525,0,414,5,18,5,52
6604,0,257,4,14,0,31
6605,0,262,0,14,0,32
6606,0,341,0,15,0,39
6607,3,354,4,14,5,38
6608,0,343,4,15,4,39
6610,0,330,0,14,0,33
6611,0,346,8,15,8,39
6612,9,171,12,8,9,24
6614,0,351,5,14,0,39
6615,0,353,0,14,5,39
6702,0,182,4,8,0,36
6704,0,163,0,6,0,37
6705,0,209,0,9,0,42
6706,0,220,8,11,0,45
6708,0,190,6,9,0,41
6710,0,183,4,9,0,40
6712,8,448,12,18,8,64
6716,0,161,8,6,0,33
6750,17,34,20,1,20,12
6751,12,67,23,5,20,19
6752,15,31,25,1,10,10
6754,0,2,36,0,19,3
6755,24,5,31,0,14,4
6756,14,23,14,1,14,11
6757,19,2,41,0,0,3
6758,19,46,29,2,27,15
6759,15,60,15,3,15,19
6762,6,140,13,7,6,30
6763,13,82,22,6,21,24
6770,0,385,12,14,8,50
6776,14,33,21,1,0,11
6777,14,6,33,0,15,4
6778,7,81,17,6,17,27
6779,5,138,7,6,6,33
6782,5,146,13,7,13,35
6783,14,53,32,0,16,9
6784,19,20,29,1,14,10
6785,21,1,41,0,13,2
6786,8,171,9,7,9,38
6787,0,143,13,7,13,34
6790,0,74,0,3,0,20
6791,12,89,12,3,12,24
6793,14,26,36,0,19,4
6794,16,12,35,0,15,2
6795,0,112,12,6,9,31
6796,17,20,24,1,19,11
6798,0,81,22,5,16,21
6801,0,38,9,1,0,13
6804,0,38,13,1,0,11
6807,7,156,11,5,8,29
6810,0,55,0,5,0,18
6811,0,57,5,5,0,18
6812,0,39,12,5,7,16
6820,0,126,8,5,8,26
6824,0,127,10,8,8,24
6825,0,169,6,10,0,25
6830,0,308,11,12,0,46
6831,0,145,21,5,0,28
6840,0,131,0,6,0,28
6850,0,125,7,8,0,28
6851,0,125,8,8,4,24
6853,7,113,8,6,8,26
6854,0,119,0,8,0,27
6855,0,127,6,8,5,28
6856,4,132,4,8,0,28
6870,0,159,6,5,6,31
6877,0,83,18,7,17,24
6878,3,172,7,6,7,33
6880,0,133,11,8,0,25
6883,14,86,21,6,14,17
6890,7,138,10,8,7,25
6896,0,72,16,3,14,18
6897,0,115,14,7,0,25
6901,0,187,0,6,0,33
6902,0,168,0,6,0,30
6903,0,98,14,4,10,24
6905,0,136,6,5,0,29
6906,0,150,4,6,4,29
6907,3,135,7,6,6,28
7001,0,633,12,16,0,113
7002,0,1777,11,49,7,168
7003,0,1682,9,45,7,168
7004,0,787,14,22,6,90
7005,0,310,11,5,10,36
7006,0,556,15,14,6,72
7008,0,652,16,17,10,100
7009,0,1197,11,28,5,124
7010,0,2324,7,78,4,231
7011,0,2005,3,62,3,197
7012,0,2024,5,64,0,201
7013,0,2020,4,62,4,206
7014,0,2174,3,70,5,216
7016,0,817,11,24,6,117
7017,0,1650,4,42,3,169
7018,0,1765,0,45,0,183
7020,0,2295,7,78,0,228
7021,5,548,15,14,6,74
7022,2,2289,9,78,6,224
