"GEOID","minDisHosp","timeDrive","countDrive"
37051003302,4.36,9.85,6
37051003312,4.59,16.61,6
37051003403,1.13,4.51,6
37081013900,1.84,6.96,11
37141920201,22.22,37.34,0
37049960900,1.62,6.93,1
37051000200,1.75,4.72,4
37051001604,3.63,12.74,4
37129011100,1.84,6.78,4
37145920400,1.73,5.07,1
37147000202,4.11,10.77,1
37147000602,2.19,7.15,1
37147001302,7.47,13.79,1
37151030302,2.28,9.32,1
37129010501,2.3,7.7,3
37129010600,0.86,0,3
37179021006,8.43,22.02,5
37181960600,5.13,12.51,2
37183050100,3.57,8.3,8
37125950701,3.29,12.38,1
37127010400,2.19,4.06,3
37129010200,2.29,6.83,3
37119005825,2.05,7.75,11
37119005832,3.9,11.04,11
37119005840,3.65,12.57,11
37119005909,8.41,15.58,10
37183054204,9.64,16.64,2
37119005918,7.49,17.88,11
37119006107,5.74,10.72,12
37119006212,0.84,8.24,10
37121950100,12.58,36.62,0
37067003311,6.4,10.91,8
37071033100,6.23,11.08,4
37133000900,2.01,4.77,3
37135011300,1.36,5.94,7
37151031602,4.65,11.7,9
37153970500,1.73,5.85,2
37159050700,3.69,11.61,3
37163971000,21.67,35.02,0
37179020311,4.94,15.53,13
37105030102,2.12,7.72,1
37119001606,3.63,9.74,13
37119001915,4.34,7.61,13
37119003006,3.08,9.79,11
37119005517,6.32,13.56,13
37119005841,4.44,11.42,11
37129010800,2.36,5.01,3
37077970704,11.99,26.36,3
37081011400,1.96,3.35,10
37081014000,1.42,5.96,9
37085071402,11.31,25.15,2
37097060100,0.51,0,3
37009970800,6.78,10.45,1
37119980200,4.22,7.83,14
37183050700,2.44,7.13,8
37119004000,5.53,10.3,15
37147001003,7.43,16.83,1
37021000100,1.24,2.08,5
37133001400,3.77,8.18,3
37183050900,3.77,9.68,8
37183053423,3.48,5.36,6
37063000302,2.22,3.29,7
37067003904,2.62,6.35,8
37079950102,15.79,27.33,2
37081012504,2.42,10.56,8
37105030501,6.51,19.53,1
37119001603,4.23,11.35,13
37119001918,3.4,9.52,14
37119005305,3.89,12.65,14
37119005826,1.1,3.92,12
37129010502,2.49,6.31,3
37129011904,1.98,6.69,2
37021001500,5.03,8.21,5
37025040703,1.59,7.02,4
37025042502,2.9,9,4
37043950100,10.69,26.48,1
37045951502,10.08,21.12,1
37051003304,4.77,9.69,6
37063001100,3.6,8.42,8
37195000502,3.04,7.31,3
37019020305,1.57,7.39,1
37063001304,3.96,12.5,8
37067000400,3.19,8.85,7
37067003806,3.68,8.42,8
37071031401,2.17,5.88,5
37133001500,2.81,6.79,3
37135011902,3.74,10.1,7
37151031503,5.66,11.74,10
37153970200,15.54,23.54,2
37159050400,0.81,5.61,3
37165010600,13.31,17.56,1
37175960500,10.33,14.93,1
37179020314,3.9,14.02,11
37183050600,2.29,7.06,8
37183053525,4.14,7.99,6
37183054006,3.92,8.95,7
37019990100,5.32,22.88,1
37023021302,9.57,32.66,0
37063002016,4.57,10.09,7
37081011601,2.51,6.26,10
37119000600,1.26,2.63,15
37129990100,5.55,14.22,2
37183053417,6.64,10.9,6
37081016010,5.68,10.6,8
37015960400,4.71,0,3
37021000400,3.03,5,5
37135012100,2.99,7.92,7
37141990100,22.3,59.69,0
37183051400,2.77,8.37,8
37183052504,0.78,0,7
37183053512,5.7,12.16,11
37031970603,7.55,12.33,1
37159050202,3.37,10.47,5
37159051502,8.11,17.67,2
37089931300,1.96,6.63,3
37049961002,6.79,14.6,2
37057061202,4.82,10.25,2
37063000401,1.19,4.69,7
37105030200,1.87,3.88,1
37119001200,2.61,7.31,14
37119003015,3.44,11.29,10
37119001100,1.06,2.72,14
37081014411,2.66,8.87,9
37083930900,16.89,29.65,1
37097061003,2.99,9.94,2
37081010602,1.25,5.14,9
37063001002,4.1,8.47,8
37065020700,12.15,31.74,0
37067001800,4.24,11.62,9
37179021008,9.19,12.33,4
37081016506,7.31,17.75,9
37119005827,0.88,4.91,12
37119005916,2.96,9.39,11
37081012617,4.68,13.5,10
37195000200,1.91,4.14,1
37099950800,9.32,30.45,0
37101041300,15.22,23.34,3
37155961500,9.8,13.5,1
37183053725,5.63,12.01,10
37053990100,28.75,63.22,0
37065020600,9.09,17.2,3
37025042503,4.35,12.31,5
37127010200,5.31,9.86,3
37129011200,2.51,7.8,4
37173980200,9.92,64.9,0
37001020901,5.9,19.87,1
37009970700,9.4,34.29,0
37171931001,7.89,15.68,1
37197050502,7.64,16.67,2
37001020902,6.59,21.93,1
37001021102,8.55,20.44,1
37067003002,8.34,16.41,6
37067003103,8.25,12.6,6
37067003310,7.45,12.57,7
37067003312,4.1,12.13,7
37067003600,6.05,11.42,9
37067003702,3.43,7.56,9
37067003804,3.4,8.1,8
37001020300,7.97,22.82,1
37001020501,4.97,16.93,2
37001020602,4.04,18.17,2
37001020701,1.66,14.53,4
37021001700,5.35,11.13,4
37021001900,1.41,7.15,4
37021002101,2.91,9.03,5
37021002206,5.42,11.75,6
37021002503,12.12,18.2,6
37021002506,6.45,12.56,5
37007920600,9.78,20.62,1
37001020702,2.75,14.87,4
37119005848,3.21,12.12,12
37119005907,8.84,18.33,10
37127011000,17.73,22.36,2
37031970704,6.94,30.82,0
37031970803,19.72,26.05,1
37031971002,5.13,12.96,1
37033930100,14.21,27.81,1
37129011500,8.79,17.98,3
37165010400,3.93,9.87,1
37167930200,5.79,9.36,1
37193961100,2.94,10.43,1
37023021201,4.98,16.2,1
37023021203,11.61,21.06,2
37013930600,11.81,22.32,1
37147001401,12.43,18.02,2
37071031704,7.31,17.38,4
37071032100,0.67,0,7
37071032200,3.99,8.09,10
37107011100,13.78,19.02,2
37039930400,3.8,0,1
37003040100,16.78,39.24,0
37195000400,0.41,0,1
37151031400,8.2,11.49,2
37085071204,13.48,25.02,1
37085071302,14.68,23.14,2
37087920600,3.37,8.52,1
37119005912,6.38,14.34,12
37119006006,5.32,15.93,14
37159050201,3.45,11.5,5
37151030504,13.17,23.71,2
37081016006,5.74,11.61,8
37081016008,8.48,15.41,8
37167931000,9.13,14.64,1
37167931202,3.85,9.17,1
37017950400,1.94,0,1
37019020101,5.12,13.64,2
37019020103,2.59,17.9,4
37001020100,4.69,16.82,2
37063001502,0.38,0,7
37063001603,6.7,12.26,6
37155960101,16.95,25.46,3
37007920100,11.75,13.19,3
37081016102,5.25,13.21,8
37081016203,2.28,14.29,10
37081016408,7.53,18.95,9
37081016410,5.27,14.51,8
37159051902,13.32,30.11,0
37001021701,3.25,11.65,4
37001021803,13.78,29.15,1
37081016505,7.77,18.89,9
37001022001,12.81,27.02,1
37147001500,14.69,23.48,1
37007920400,3.54,8.34,1
37171930201,5.48,8.75,1
37171930501,5.42,9.55,1
37171930700,7.09,11.72,2
37189920602,4.37,13.39,3
37135011102,15.38,23.74,7
37135011204,6.25,14.06,7
37135011700,0.64,3.11,6
37197050102,8.7,14.82,1
37135012201,2.18,8.53,6
37107011002,8.96,23.87,1
37085070802,8.63,14,2
37085071202,8.97,24.85,1
37119006103,8.09,14.74,11
37119006105,6.1,9.61,12
37119006108,7.36,15.63,13
37119006213,5.42,8.38,10
37163970700,3.34,8.25,1
37005950200,0.98,0,1
37153970600,1.39,0,2
37153970800,8.02,14.31,2
37021003204,9.57,19.36,5
37179020307,8.83,17.57,8
37159050903,9.5,20.61,2
37159051001,13.58,25.32,4
37023020100,8.57,19.6,2
37023020301,11.3,20.24,2
37019020405,5.08,34.16,0
37019020506,12.56,29.82,1
37021002607,6.64,13.4,4
37021000200,1.78,4.91,5
37021000500,3.65,6.68,4
37021000700,0.9,0,5
37023020900,7.72,11.31,5
37019020202,10.6,35.95,0
37019020307,3.98,18.49,1
37023021000,9.46,17.87,4
37063001705,1.96,3.9,7
37063001706,1.91,5.64,7
37107011200,17.02,25.83,1
37011930302,8.99,24.52,1
37153970300,5.18,9.69,2
37153970400,2.81,7.6,2
37019020310,3.07,13.13,1
37021002702,10.96,15.38,4
37021002804,14.27,21.41,4
37151031505,9.46,19.45,3
37151031601,5.71,14.92,6
37153970100,13.56,20.98,2
37155962001,10.51,13.31,1
37105030503,8.56,19.72,1
37131920200,17.69,27.92,1
37085070700,9.24,18.73,2
37119005706,7.65,18.62,9
37083930800,22.07,34.97,0
37133000102,13.52,18.9,3
37133000202,10.82,20.1,3
37119005716,4.09,13.29,13
37161960900,8.77,15.84,1
37109070902,7.16,11.54,1
37119003204,2,5.65,14
37119003400,0.91,2.45,14
37119003700,2.43,5.35,15
37119001920,4.4,10.34,13
37163970301,8.35,13.73,2
37191001302,1.75,0,1
37191002000,4.77,9.3,1
37049961303,10.42,30.46,0
37051001000,2.23,5.87,6
37119002003,4.13,10.22,12
37119002400,0.38,0,14
37119002701,0.55,3.01,15
37119002905,2.24,6.4,14
37027030900,11.66,22.74,1
37051001200,0.28,0,4
37057060304,9.59,22.47,5
37161960400,4.64,12.81,1
37085070100,2.43,0,2
37085070200,4.92,5.56,3
37027031300,7.35,25.34,1
37033930600,19.23,34.98,0
37035010301,6.41,10.82,3
37035010304,1.95,6.44,3
37035010900,1.43,5.73,4
37035011102,2.41,0,3
37119005816,4.73,12.22,11
37119005823,4.84,13.37,12
37183980100,7.58,16.64,14
37185950103,25.97,46.51,0
37155960102,14.36,18.8,4
37155960202,16.55,38.08,0
37155960300,17.95,27.85,1
37119005833,2.04,8.26,11
37119005836,3.5,10.31,11
37119005838,5.94,11.03,11
37037020500,12.48,11.79,1
37063001807,7,14.2,7
37107011300,7.94,13.29,1
37109070202,1.09,0,2
37179020601,2.81,8.62,1
37179020702,6.48,10.93,1
37129012103,5.89,13.63,2
37067004010,4.99,10.73,7
37067004007,5.02,15.79,7
37161960600,3.21,8.22,1
37183053521,3.64,11.49,7
37183053523,5.55,9.75,3
37183053605,6.83,11.5,8
37183053608,10.92,19.55,11
37183053610,9.89,19.22,14
37067004013,4.13,11.29,8
37069060200,23.85,42.41,0
37069060401,17.63,29.17,1
37141920202,15.47,30.74,0
37077970602,15.06,32.56,0
37031970102,23.76,50.37,0
37031970200,14.13,36.75,0
37031970501,4.1,9.1,1
37031970702,8.13,16.76,2
37035011504,10.11,21.33,2
37035011602,8.54,14.98,1
37035011801,7.91,15.96,3
37037020104,10.25,23.59,1
37049960402,2.17,6.84,1
37067000802,2.79,8.71,9
37155960702,3.5,11.5,1
37155961100,3.98,8.29,1
37063001809,8.64,13.35,11
37063002019,4.52,10.76,8
37083931100,2.01,0,1
37155961302,2.28,5.89,1
37155961802,11.98,15.09,2
37071031302,2.27,7.77,9
37129012104,8.74,15.39,2
37129012201,12.75,22.7,2
37129012202,11.41,24.3,2
37163970500,9.19,23.71,1
37183053803,7.45,15.98,9
37183053806,3.82,13.48,6
37183053807,4.79,15.04,8
37183053808,1.59,7.46,6
37071031402,2,5.25,5
37071031600,5.29,12.65,5
37069060501,13.45,22.78,1
37069060802,22.39,33.7,0
37071030501,10.72,28.85,1
37071030601,13.44,25.42,5
37105030602,6.98,22.38,1
37107010100,7.88,15.19,1
37129980100,5.5,13.5,3
37131920100,23.54,37.4,0
37067001100,0.62,4.32,8
37067001300,3.47,11.51,7
37067002002,3.23,8.31,9
37067002501,1.62,5.59,7
37183054004,2.74,4.88,8
37183054007,3.33,10.87,7
37071030801,4.48,12.12,5
37071030901,4.49,10.24,5
37071031201,0.95,3.57,12
37071031202,0.98,0,12
37067002701,6.88,15.66,7
37067002703,5,11.43,7
37067002903,8.23,17.15,6
37191000101,12.54,24.21,1
37133002100,2.37,6.58,3
37135010703,2.44,8.03,6
37135010902,8.07,15.54,7
37049960101,6.7,40.09,0
37049960102,9.05,16.77,1
37049960500,4.61,6.1,1
37191000302,6.48,10.23,1
37191000304,7.14,16.89,1
37071031703,6.7,12.37,5
37045950301,7.75,15.24,3
37057060500,2.44,7.5,3
37057061201,4.56,7.2,8
37057061600,0.76,0,2
37057061803,3.84,15.04,4
37049961301,3.52,9.83,1
37039930601,14.05,30.68,0
37089930100,11.02,22.06,2
37089930401,3.11,13.74,2
37119003903,5.65,9.75,15
37151031200,17.16,28.82,2
37171931103,18.28,23.89,1
37173940100,3.64,0,3
37081012509,1.47,3.54,9
37147002001,6.64,11,1
37151030201,1.35,9.73,1
37195000900,7.11,14.96,1
37099950600,10.76,17.47,1
37101040400,7.09,11.81,2
37081012607,5.26,15.72,8
37195001200,10.41,14.21,2
37051003001,11.32,22.21,3
37057062002,20.69,30.83,0
37059080500,10.81,22.49,2
37077970200,2.74,0,2
37047930400,5.11,17.24,1
37047930600,18.69,35.78,0
37081012609,5.29,12.38,10
37081012706,3.07,5.03,7
37061090300,9.56,12.3,2
37107010300,3.47,5.76,1
37107010600,1.09,0,1
37107010700,2.28,3.71,1
37107010800,1.88,6.21,1
37081013601,1.73,6.51,9
37119004600,4.92,10.88,15
37119004900,2.92,8.18,15
37119005100,4.46,9.54,18
37119005403,5.57,15.7,12
37119005508,5.38,16.33,10
37119005513,4.81,15.97,12
37119003013,4.64,10.37,11
37123960100,7.79,19.35,1
37037020702,17.1,22.82,3
37051001901,3.69,7.08,6
37099940200,5.09,17.05,3
37063002100,11.4,21.54,5
37065020900,4.68,10.79,3
37065021100,1.22,0,2
37051002700,12.2,20.9,3
37093970401,8.52,20.86,2
37097060603,4.75,10.29,3
37097060703,3.42,11.38,2
37097061001,5.33,12.5,2
37119005616,4.4,11.63,10
37119005617,6.01,16.33,9
37125950200,17.26,40.85,0
37125950401,10.15,19.35,1
37125950602,2.15,0,1
37059080700,12.16,20.83,2
37093970201,14.78,26.98,3
37025041303,7.46,18.11,6
37051002001,3.83,7.42,6
37051002401,4.13,10.37,6
37065021600,15.98,25.34,1
37079950200,13.47,21.9,1
37081010702,1.63,4.26,9
37025041602,12.47,24.8,2
37025042504,4.87,14.84,5
37025042603,7.55,19.56,4
37101041400,9.87,14.43,3
37101041503,13.72,19.5,4
37119006302,3.69,12.65,10
37119006407,3.81,14.58,11
37093970102,1.9,0,5
37027030600,6.13,11.97,4
37081014406,3.95,12.19,9
37103920200,21.02,31.77,0
37143920100,15.34,23.13,2
37097061301,8.39,22.01,3
37097061304,5.65,11.25,4
37097061402,4.93,14.21,3
37097061501,5.91,15.71,3
37097061601,3.96,11.43,4
37081016600,7.2,17.26,9
37129011705,6.43,15.48,2
37129012004,3.38,10.18,2
37129012006,2.02,5.44,2
37081014501,3.18,9.77,9
37151030801,6.86,18.86,1
37191001000,19.59,27.73,1
37191001200,2.07,6.28,1
37085070300,3.7,6.19,2
37119005516,6.78,17.11,11
37119005518,4.8,14.77,11
37119005519,5.28,18.88,6
37119005520,3.42,10.94,11
37081011000,1.62,5.72,8
37081011102,0.95,3.42,8
37047931200,8.93,16.2,2
37119005612,2.32,7.87,12
37119005615,4.62,13.7,12
37127010502,0.52,0,3
37063002026,5.96,14.72,9
37129012007,2.61,6.09,3
37129012008,4.14,11,2
37151031000,13.34,21.56,2
37025042000,5.19,11.92,4
37025042200,4.69,9.12,4
37119005524,2.28,11.67,13
37119005604,0.52,0,11
37119005610,3.06,7.53,11
37155960501,14.21,27.55,1
37077970702,13.34,22.25,6
37089930703,9.34,18.83,3
37089931000,2.22,5.42,4
37091950200,10.06,18.35,1
37081013800,1.67,6.34,11
37137950202,25.71,50.62,0
37071032302,1.52,6.91,12
37127011400,13.6,18.99,1
37129010400,2.1,5.13,3
37129011000,1.22,8.46,3
37129011300,2.71,8.34,4
37089931500,4.94,11.88,3
37113970600,9.03,20.3,1
37125951100,7.19,12.69,1
37087921302,11.82,19.1,1
37081015300,9.71,11.45,7
37047931000,6.16,12.54,1
37047931100,13.57,20.89,2
37081015705,3.55,6.95,8
37081015500,7.04,11.24,8
37047930700,9.61,14.83,1
37029950102,12.6,22.7,1
37139960501,5.02,0,1
37139960702,12.94,27.67,1
37089932000,9.59,19.33,3
37023021400,3.99,12.87,1
37025040500,7.5,12.96,4
37071032401,3.21,8.22,9
37071032502,7.05,13.49,4
37071032704,2.67,7.14,4
37071033203,5.35,11.81,4
37071033400,8.61,13.71,4
37109071201,8.73,28.86,1
37109071203,9.01,30.63,0
37183054016,1.63,6.76,6
37183054017,2.46,8.71,6
37183054108,8.65,14.2,7
37183054111,9.84,20.14,6
37025040600,6.4,22.05,2
37145920601,8.28,13.85,1
37147000301,4.29,12.01,1
37183053009,7.96,20.36,7
37183053506,1.77,5.7,7
37183053518,2.59,3.49,6
37183054203,8.62,14.46,5
37183054210,10.41,19.6,5
37141920602,12.1,26.29,2
37111970500,1.73,0,1
37111970800,12.77,20.16,1
37157040502,3.78,7.76,2
37159051102,7.58,20.3,4
37183052503,1.31,4.06,7
37183052601,2.75,6.97,8
37083930501,2.9,7.29,1
37083930600,9.75,14.5,1
37083930700,13.47,22.57,1
37159051600,9.35,15.89,4
37183053107,14.75,29.92,1
37183053111,8.32,22.76,7
37169070504,10.79,27.13,4
37183054302,19.41,25.57,4
37183052803,4.59,12.14,7
37025040900,2.05,8.15,4
37025041100,2.71,13.48,4
37025041200,6.15,14.04,4
37133000600,5.22,9.25,3
37133001101,7.05,11.75,3
37147000400,2.89,7.78,1
37147000603,4.05,11.31,1
37147001001,10.89,25.83,1
37045951400,8.9,19.4,1
37045951602,6.39,14.06,4
37189920200,13.31,29.26,1
37133001300,3.55,5.56,3
37051003102,8.31,16.75,6
37147001100,13.29,26.45,2
37193960300,7.97,24.75,1
37193960801,6.8,9.5,1
37111970902,7.21,11.97,1
37097061103,11.52,17.9,3
37115010700,22.78,30.78,0
37157040900,16.38,25.74,1
37157041300,6.91,19,2
37173960302,5.87,40.49,0
37119001300,3.31,7.87,14
37119001508,5.57,14.93,10
37119001609,4.95,12.27,13
37157041601,6.62,11.92,2
37183052408,3.28,9.75,8
37167930802,20.1,33.62,0
37183052808,2.26,8.9,7
37183052901,11.86,20.02,1
37183053007,3.8,17.36,7
37045950500,1.26,3.76,6
37045950602,5.77,13.02,5
37109070500,14.85,26.21,1
37051003204,4.28,9.96,6
37051003314,4.23,17.71,6
37051003402,2,5.43,6
37051003404,1.99,7.14,6
37119003011,2.18,6.56,11
37053110302,13.42,22.57,1
37047930100,14.89,29.02,1
37119001802,1.73,5.65,14
37119001912,5.37,12.32,12
37179020309,6.59,18.13,13
37179020901,11.35,14.98,1
37179021005,9.19,19.09,2
37057060301,9.45,17.14,7
37051980200,4.92,10.83,4
37053110200,16.04,26.42,1
37055970102,13.16,20.76,1
37061090801,12.06,14.46,1
37063000402,0.78,5.26,7
37063000600,1.77,8.34,7
37183054011,1.79,7.75,6
37183054012,2.89,8.6,6
37065021400,11.99,18.88,3
37085070600,8.15,17.33,4
37179021012,9.53,24.59,1
37063001303,3.86,10.37,8
37063001501,0.54,0,7
37179020100,15.14,24.88,1
37179020305,7.73,20.63,8
37179020316,6.61,16.83,11
37179020317,7.96,19.83,4
37101040201,18.69,28.55,2
37101040901,6.32,14.97,2
37101041002,6.09,12.51,6
37179020401,4.52,11.28,2
37183053711,6.63,13.08,12
37183053721,7.41,17.52,11
37183053726,4.25,8.74,10
37183054013,1.78,0,6
37141920501,15.06,43.1,0
37179020310,5.61,17.77,13
37179020312,4.85,15.35,11
37063001708,2.23,4.12,6
37123960500,12.62,28.43,1
37063001710,1.67,4.75,7
37063001802,5.38,8.53,8
37181960200,12.3,15.86,2
37179020403,5.25,13.5,2
37183053405,1.85,9.48,6
37183053412,9.11,11.15,2
37183053414,6.72,12.44,2
37183053419,2.48,6.61,6
37063001806,7.58,14.59,6
37181961000,8.56,22.03,1
37183050800,3.09,7.83,8
37183051200,3.87,11.32,8
37183051502,1.58,5.49,8
37183051700,2.46,8.12,8
37183052302,5.09,15.52,7
37119001400,3.49,7.55,14
37131920402,15.67,32.57,0
37033930400,12.34,31.67,0
37051002800,13.06,19.42,3
37129011703,4.26,16.2,2
37129011903,1.42,3.83,2
37131920300,11.77,19.07,1
37141920101,17.49,57.26,0
37141920401,3.84,26.09,1
37127011101,4.74,8.88,2
37127011300,13.49,19.37,3
37129010900,1.92,7.27,3
37129011400,4.27,11.16,3
37129011603,8.06,15.61,3
37129011701,3.18,9.33,2
37133000401,19.15,33.13,0
37031971001,9.66,19.25,1
37031971102,4.08,7.13,1
37151031100,8.11,16.91,1
37155961400,10.24,27.41,1
37155961601,9.53,20.27,1
37081016201,4.33,14.12,12
37197050501,1.09,0,6
37081016007,4.71,8.66,8
37081016009,6.93,11.49,8
37137950102,29.95,42.92,0
37195000300,1.32,3.51,1
37195000501,2.03,4.15,2
37195000600,4.23,6.74,3
37195000700,5.05,7.53,3
37051002900,19.44,27.41,1
37081016304,5.1,13.81,11
37081016306,5.32,11.93,9
37081010200,1.47,3.2,7
37081010300,0.81,0,9
37081010601,1.64,5.78,9
37081010701,1.36,3.43,9
37051003104,7.88,16.4,4
37051003203,3.27,10.58,6
37137950201,15.84,38.63,0
37051003305,4.5,10.29,6
37141920502,11.79,34.57,0
37045951300,3.67,10.85,3
37033930200,12.84,19.76,2
37151030802,12.68,23.94,1
37009970200,10.8,22.37,1
37011930301,5.72,11.41,1
37067003107,5.96,9.32,9
37051003307,6.06,11.75,6
37051003310,5.85,13.01,6
37005950300,7.92,16.29,1
37051003401,2.12,6.61,4
37051003405,1.28,5.66,6
37067004009,8.74,16.8,7
37067004012,4.92,13.1,7
37183054115,6.28,17.5,7
37183054206,7.11,12.14,6
37081010800,1.18,4.47,9
37081011101,1.97,5.79,8
37081016406,7.41,15.04,9
37157040101,8.86,16.61,3
37161960300,17.06,33.86,0
37093970101,2.43,7.6,5
37095990100,64.55,184,0
37097060500,1.53,5.46,3
37097060602,2.3,9.64,2
37097060801,13.17,24.4,1
37091950300,7.78,11.84,1
37091950402,4.18,6.36,1
37067003108,5.12,10.05,10
37067003309,6.15,16.38,7
37067003313,5.64,10.9,10
37007920200,10.28,20.26,1
37155961602,17.23,31.48,0
37155961900,10.47,22.29,1
37009970300,9.98,32.69,0
37081016407,7.62,15.41,9
37081016409,6.42,16.57,9
37011930400,8.76,12.08,2
37133000201,18.42,26.78,2
37111970200,7.74,13.77,1
37053110101,26.6,56.92,0
37059080400,9.67,27.77,1
37053110301,17.04,36.69,0
37093970202,13.14,21.85,3
37057061804,9.07,23.55,1
37167930801,16.18,28.05,1
37167930900,14.62,25.1,1
37055970501,21.52,27.71,1
37055970602,7.67,21.24,1
37057060102,7.75,16.41,9
37057060201,8.21,26.27,6
37097060901,17.85,35.03,0
37101041101,8.73,12.91,5
37057060602,3.58,11.65,4
37057060800,0.6,0,4
37163970200,16.22,19.15,2
37057061100,4.31,9.82,3
37061090600,20.26,25.09,1
37053110402,25.57,38.57,0
37055970200,9.15,14.15,1
37163970400,16.26,26.98,1
37159051201,7.15,19.63,4
37055970300,7.9,15.76,1
37097061406,5.52,16.33,1
37123960200,4.05,0,1
37061090100,13.21,31.61,0
37167931100,13.09,19.57,1
37183053420,5.85,15.47,3
37183053421,4.42,14.4,3
37183053505,2.16,11.88,7
37183053517,3.97,11.02,7
37183053520,5.14,12.36,7
37099950300,2.42,0,1
37057062001,19.44,35.34,0
37169070100,9.49,24.71,1
37109071001,5.27,12.21,2
37109071102,9.46,22.57,3
37141920601,7.7,35.99,0
37143920201,10.71,23.79,1
37193961200,11.92,18.96,2
37165010500,8.17,16.59,1
37031970801,17.01,36.45,0
37031970804,16.61,21,2
37167930101,8.9,25.74,1
37057060203,9.97,16.6,8
37097061303,7.89,18.04,2
37097061403,2.75,6.15,4
37097061405,2.55,12.48,3
37075920200,23.39,46.89,0
37057061500,1.92,9.2,2
37057061701,2.72,15,2
37057061802,8.24,24.34,2
37059080100,14.7,24.42,3
37125951200,9.1,16.64,2
37127010504,3.17,8.42,2
37127010602,2.78,9.26,3
37127010800,8.19,16.35,2
37011930100,11.79,24.6,1
37051003103,6.94,15.58,6
37199960101,13.09,21.19,1
37067002901,11.02,18.73,6
37067003004,6.31,11.79,6
37013930100,21.92,37.01,0
37199960102,10.74,28.25,1
37125950302,10.95,21,1
37125950402,15.22,16.44,2
37125950801,3.12,10.06,1
37127011500,19.32,27.48,1
37129010700,0.78,5.56,3
37141920300,11.32,35.77,0
37051003002,12.09,24.29,3
37123960402,11.47,24.79,1
37125950301,14.01,25.42,1
37189920701,7.98,15.31,2
37179020204,14.18,23.53,1
37179020800,11.51,20.78,2
37127011200,9.77,14.66,3
37133001800,3.26,5.17,3
37133002201,1.24,2.94,3
37183052807,3.16,9.1,7
37179020902,11.73,23.21,3
37179021009,10.19,18.74,5
37179021011,10.31,18.92,6
37021002703,9.13,22.31,4
37183053108,16.28,29.48,1
37183053206,11.11,27.36,1
37183053410,10.92,19.52,5
37183053411,9.44,15.51,7
37183053413,11.16,17.59,2
37165010101,2.89,7.16,1
37165010200,3.17,6.29,1
37171930202,3.21,5.42,1
37135011602,0.26,0,7
37081015706,6.03,13,6
37081016005,7.6,13.96,7
37183053524,4.25,8.82,6
37185950200,20.82,27.81,2
37187950100,15.31,19.75,2
37135011901,3.89,11.43,7
37021003102,13.86,21.83,5
37135011202,8.01,18.68,3
37187950300,13.06,30.39,0
37147000900,11.98,18.29,2
37183053416,5.24,9.42,3
37147001200,16.43,24.43,1
37183053522,6.47,11.85,10
37183053724,6.99,12.23,13
37183054105,3.52,9.72,7
37183053604,7.45,11.41,7
37183053607,8.53,15.25,9
37051001100,1.43,6.2,6
37051001400,5.77,9.48,4
37135012202,2.39,7.18,6
37139960300,3.07,11.79,1
37139960502,4.32,11.87,1
37139960600,7.57,16.23,1
37169070700,12.98,23.48,1
37183053709,4.53,10.74,12
37183053712,6.56,13.31,10
37183053714,4.94,9,10
37183053717,9.04,16.54,14
37183053720,8.86,20.33,9
37183053722,5.27,13.06,9
37133000700,1.69,0,3
37051001500,5.69,9.97,4
37051001603,3.05,9.92,6
37195001300,10.95,18.46,3
37067004102,10.46,22.08,6
37067004103,6.09,13.07,7
37171931101,7.65,18.3,1
37037020200,6.91,22.91,1
37141920403,3.24,0,1
37023020600,2.74,10.84,2
37045950302,5.36,17.08,4
37171931102,14.74,23.97,1
37171931200,13.65,15.43,1
37037020300,4.55,0,1
37183054106,1.66,10.81,8
37183054109,7.66,15.18,7
37183054112,8.2,16.29,7
37125951000,7.76,16.81,1
37127010503,1.01,0,2
37183050400,3.03,10.48,8
37183050500,2.5,7.78,8
37133001000,5.65,15.83,3
37133001102,6.68,10.75,3
37155960402,13.34,27.22,1
37069060402,18.82,30.3,0
