ZCTA,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
291,296,27,191
169,1,1,1
1244,,,
49716,,,
48851,,,
49818,,,
7956,,,
9717,,,
83281,,,
888,,,
8812,,,
74425,,,
7621,,,
8812,,,
74523,,,
4536,,,
54558,,,
5487,,,
7712,,,
65662,,,
68713,,,
43932,,,
5644,,,
56281,,,
7367,,,
97124,538,535,461
79532,,,
79535,,,
79541,,,
92285,,,
1284,,,
38222,,,
4513,,,
9875,,,
79525,,,
74365,,,
79742,,,
7637,,,
71835,,,
8241,,,
97867,,,
5579,42,34,41
86432,,,
9815,168,157,168
83322,,,
79567,,,
848,,,
89144,,,
7372,,,
9254,2,7,2
825,346,2594,338
62234,,,
5411,,,
33873,22,22,22
6526,,,
96141,,,
81525,,,
64625,,,
42453,,,
97113,32,32,
97114,,,
72718,,,
92126,,,
78569,,,
91344,,,
78652,,,
78664,,,
92249,,,
33521,,,
4564,,,
74536,,,
37243,,,
97734,,,
44485,82,57,82
62693,,,
75431,,,
74347,,,
768,,,
71378,,,
71411,,,
29918,,,
43747,,,
811,,,
71356,,,
74369,,,
62526,31,31,31
8485,,,
87144,,,
7286,,,
78949,,,
78951,,,
7169,,,
95681,,,
98133,186,169,186
9824,612,567,612
98249,,,
78675,,,
78676,,,
7873,,,
78942,,,
78943,,,
62243,,,
7443,15,56,84
85128,,,
43945,,,
62688,,,
8629,,,
74115,25,22,25
71286,,,
87728,,,
75225,,,
72142,,,
49449,,,
362,13,13,13
5441,7,58,45
7563,,,
41544,,,
5389,,,
24879,,,
7351,,,
8118,,,
877,,,
74117,,,
72845,,,
81241,,,
54644,,,
9272,,,
7389,,,
9278,,,
96122,,,
7281,,,
78634,,,
78635,,,
9614,,,
89117,,,
755,,,
812,35,18,
78954,,,
1537,,,
3625,,,
748,,,
9771,,,
71266,,,
7483,,,
8615,,,
78639,,,
9615,32,26,
97133,,,
4229,,,
4965,,,
8918,8,6,8
7543,,,
8456,,,
846,26,12,26
8585,,,
8761,,,
8616,,,
7485,,,
81221,,,
4799,,,
97145,,,
97149,,,
8117,,,
79342,,,
73654,,,
9165,298,289,298
7348,,,
794,,,
8113,3,28,3
21668,,,
42259,,,
96124,,,
73639,,,
97461,,,
9222,,,
73655,,,
9166,38,14,38
8651,,,
17535,,,
1142,62,54,62
25442,,,
1295,13,13,8
816,,,
7875,,,
78717,,,
78721,54,62,54
78722,,,
7474,65,51,59
78723,42,32,42
78726,,,
78727,,,
863,,,
72773,,,
92223,,,
81211,,,
35564,,,
4651,,,
745,14,8,14
79225,,,
7923,,,
79231,,,
78735,12,13,12
79241,,,
7925,,,
78736,,,
78738,,,
78747,,,
78752,3,15,3
71346,,,
81416,48,21,
79345,,,
81327,,,
71327,,,
79258,,,
71333,,,
8638,,,
8133,,,
79311,,,
79312,,,
79313,,,
362,,,
4819,,,
4178,,,
734,,,
4965,,,
71256,,,
8542,,,
8984,,,
92258,25,21,25
7338,,,
8738,,,
81331,,,
72933,,,
12121,,,
62694,,,
68134,117,99,117
793,,,
799,,,
7925,,,
84772,,,
75233,5,54,5
9141,38,4,38
8742,,,
97446,,,
8621,,,
72169,,,
814,16,16,16
784,,,
8544,13,13,
87712,,,
14588,,,
58421,,,
2877,27,192,27
8729,,,
7549,,,
84776,,,
8731,,,
91711,6,35,6
7583,,,
72173,,,
75235,523,441,463
7962,243,199,243
79741,,,
4487,,,
7433,,,
72853,,,
8986,,,
7541,,,
75942,,,
85345,,,
92253,,,
72921,,,
541,7,8,7
9257,,,
8576,,,
75668,,,
945,9,8,9
78941,,,
96133,,,
8632,,,
92243,396,358,396
74131,,,
74132,,,
72858,,,
1332,34,38,34
1341,,,
9569,,,
95721,,,
7834,,,
7794,,,
75493,,,
95762,,,
78369,,,
32113,,,
4819,,,
32117,228,24,228
29129,,,
4745,,,
5458,,,
78615,,,
9619,,,
8833,,,
7445,,,
779,9,93,9
945,,,
7732,,,
97389,,,
9121,,,
87532,6,6,6
87544,,,
72946,,,
71353,,,
964,,,
78596,,,
34491,,,
62859,,,
2416,172,78,172
4444,,,
54137,,,
54139,,,
51652,,,
511,,,
5129,,,
94963,,,
7929,,,
7978,,,
7919,,,
79316,,,
66938,,,
834,5,5,5
2629,,,
2184,,,
28539,,,
28773,,,
68771,,,
9211,3892,3335,3892
72662,5,,5
97844,,,
85926,,,
751,541,421,479
12834,,,
1725,,,
185,84,72,84
1721,32,28,23
95827,49,49,49
7212,,,
16948,,,
174,,,
48323,,,
4337,,,
62346,,,
12783,,,
7784,,,
7461,,,
84742,,,
943,,,
77345,,,
7251,,,
84746,,,
91356,26,26,26
88411,,,
67581,,,
59732,,,
7531,,,
84665,,,
54624,,,
44634,,,
28467,,,
62822,,,
75161,,,
8532,,,
66946,,,
54947,,,
28311,,,
12855,,,
39212,37,13,37
54153,63,51,63
54621,,,
33924,,,
41642,,,
7778,,,
4364,,,
4929,,,
24366,,,
156,,,
49415,,,
7631,,,
66966,,,
83533,,,
8362,,,
354,,,
55712,,,
41531,,,
65344,,,
59354,,,
59257,,,
8749,,,
7349,,,
965,62,52,62
4818,14,132,14
5587,,,
55111,57,57,57
5516,259,256,259
1821,,,
7418,,,
99771,,,
1281,,,
38673,,,
38644,,,
6562,,,
75159,,,
98232,,,
5563,11,9,11
4218,,,
5125,35,35,35
1121,139,133,1383
7653,,,
93219,33,15,33
95463,,,
7462,,,
88417,,,
43734,,,
74112,18,18,18
9732,,,
6384,,,
646,63,59,44
389,,,
61437,,,
514,,,
39213,,,
54212,,,
62373,,,
91331,449,396,311
84724,,,
92113,,,
7453,,,
8981,,,
8912,163,47,163
6451,,,
4967,,,
392,,,
5926,,,
119,189,177,189
7951,,,
9675,,,
6226,,,
6231,141,113,113
3773,,,
78746,,,
72916,,,
855,,,
76884,,,
79733,,,
76862,,,
84123,,,
2347,,,
28718,,,
68757,,,
4316,,,
5163,,,
6757,,,
692,,,
96744,,,
37687,,,
5614,,,
7578,,,
33946,,,
5427,,,
5428,,,
898,,,
84782,,,
5846,,,
22663,,,
22624,,,
93529,,,
773,277,252,277
93544,,,
7343,,,
7111,,,
41812,,,
55742,,,
26384,,,
21679,,,
26519,,,
2972,,,
33914,,,
33916,347,347,347
78732,,,
78751,,,
78948,,,
17225,,,
4242,,,
816,57,57,3
21239,,,
8751,25,2,25
53924,,,
55735,,,
23976,,,
1353,,,
781,,,
8734,,,
764,,,
7569,5,29,5
97712,,,
79364,,,
7938,,,
7941,285,264,285
1372,,,
17212,,,
1518,,,
12192,,,
43968,,,
89179,,,
789,,,
9545,,,
85745,637,554,637
7125,,,
75832,,,
6285,,,
28518,,,
7934,,,
7339,,,
7343,,,
8412,,,
7935,,,
79353,,,
8453,,,
8471,,,
85,14,11,14
26146,,,
62325,,,
7976,,,
79713,,,
79749,,,
97476,,,
79358,,,
79414,,,
79533,,,
7966,,,
79545,,,
73749,,,
7651,,,
18415,,,
85534,,,
92314,,,
92316,,,
85371,,,
7644,,,
7645,,,
5735,,,
79748,,,
71485,,,
79424,,,
7953,,,
7951,,,
79519,,,
72517,,,
7116,,,
92327,,,
8132,,,
79357,,,
86329,,,
92336,34,34,34
94124,553,447,553
9444,,,
97477,12,93,12
875,,,
91724,,,
72329,,,
8737,,,
71836,,,
97137,,,
72351,,,
8495,,,
85138,,,
7377,,,
9263,,,
77577,,,
79359,,,
7937,,,
7638,,,
874,,,
7233,,,
8741,,,
77389,,,
75418,5,4,5
8153,,,
7857,,,
5759,,,
75415,,,
89441,,,
831,,,
54442,,,
2429,,,
9451,,,
94517,,,
99788,,,
2812,,,
23322,59,61,1
92539,,,
8469,,,
9178,,,
76225,,,
97122,,,
79379,,,
7944,,,
7947,,,
6418,,,
7977,,,
1695,,,
72956,,,
7363,,,
97489,,,
91741,,,
72952,,,
7616,,,
9719,,,
78122,,,
95565,,,
95587,,,
71362,,,
9535,24,164,24
73127,,,
75977,,,
7355,,,
43127,,,
87316,,,
23395,,,
27281,,,
5315,487,445,487
2414,,,
719,,,
89511,36,27,36
89512,527,518,377
76131,,,
7472,,,
71366,,,
7181,1,5,1
7182,,,
12419,,,
289,19,16,19
617,,,
51556,,,
1944,,,
92591,,,
9287,,,
8747,,,
7426,,,
97266,12,12,12
73459,,,
71367,,,
71368,,,
5262,,,
38481,,,
34473,,,
6835,,,
8812,,,
7689,,,
77615,,,
9565,122,12,12
7765,,,
75117,,,
8881,,,
38337,,,
98569,,,
23176,,,
38253,,,
87417,,,
89523,,,
9749,,,
34715,,,
75414,,,
75416,,,
8173,,,
3446,,,
7368,,,
7119,799,762,799
7562,,,
92869,2,13,2
62952,,,
929,,,
72327,,,
72346,,,
6617,56,51,56
98836,,,
98846,,,
73659,,,
1646,,,
15324,,,
1876,,,
46225,2,17,19
5323,,,
28273,,,
4922,46,46,46
6142,,,
4855,45,45,45
6479,,,
19154,,,
19352,,,
12489,,,
1252,,,
12525,,,
38259,,,
13361,,,
1277,,,
12166,,,
56387,44,14,44
218,,,
36483,,,
3134,,,
5645,,,
48377,,,
68813,,,
12924,,,
37886,,,
37861,,,
99515,,,
99565,,,
47394,15,,15
58265,,,
1961,234,226,234
1981,58,55,58
19127,,,
19143,421,38,421
68814,,,
45251,,,
3598,4,3,4
3566,,,
98286,,,
28455,,,
54614,,,
1875,,,
1766,,,
5547,,,
4212,,,
6289,,,
68321,,,
5962,,,
6221,,,
62272,,,
61427,,,
5351,,,
284,,,
3789,,,
153,,,
98362,17,162,17
5726,,,
63637,,,
7712,144,131,125
33511,,,
53191,,,
43322,,,
2259,,,
5727,,,
56687,,,
5365,,,
58277,,,
8251,,,
9886,,,
3511,,,
4857,,,
29146,,,
47384,,,
8836,,,
813,,,
58463,,,
6354,,,
6455,,,
3356,,,
6571,,,
68747,,,
7731,12,1,12
5133,,,
5569,,,
46532,,,
21163,,,
883,,,
862,,,
49713,,,
13339,,,
6649,,,
15376,,,
33525,225,21,225
66872,,,
82731,,,
45312,,,
6394,,,
6927,,,
15926,,,
35611,,,
7823,,,
35956,,,
661,162,161,162
14111,,,
49461,,,
61749,1374,169,1365
62323,,,
693,,,
5747,,,
3719,,,
7852,,,
58727,,,
7962,,,
16731,,,
974,,,
99573,,,
85645,,,
1293,,,
153,,,
36538,,,
4617,,,
4732,,,
61734,,,
61736,,,
98546,,,
29728,,,
3398,,,
85934,,,
28262,6,6,6
6845,,,
6849,,,
65737,,,
7694,,,
2627,,,
22538,,,
28791,,,
4517,,,
44131,,,
44135,152,138,152
28746,,,
66512,,,
3554,,,
7826,,,
7868,,,
45113,,,
65774,,,
88,,,
58384,,,
4366,76,518,76
2827,,,
44144,,,
79355,,,
6245,,,
72442,,,
7267,,,
95231,35,34,35
94518,,,
14724,,,
1348,,,
5153,,,
37938,,,
2355,54,54,54
79778,,,
64867,,,
4249,,,
51542,,,
65456,,,
62868,,,
39653,,,
73942,26,18,26
97812,,,
95956,,,
42366,,,
48746,,,
92655,61,52,61
75439,,,
77975,,,
48721,,,
3641,,,
2886,344,337,344
45322,,,
83815,4,4,4
53543,,,
19543,,,
19567,,,
41397,,,
2735,,,
38374,,,
3385,,,
53713,24,17,24
8314,,,
8221,,,
5346,,,
2535,,,
56137,,,
39532,,,
5657,,,
64664,,,
635,,,
3879,,,
1682,,,
12543,,,
55319,,,
48186,11,96,11
78578,,,
689,,,
62612,,,
32542,,,
8734,,,
882,,,
66618,,,
67654,,,
66843,,,
3187,,,
96826,,,
83868,,,
668,17,74,95
62967,,,
98466,,,
2588,,,
99841,,,
85654,,,
59259,,,
3655,,,
59274,,,
79343,,,
75247,377,382,377
765,,,
75253,,,
87941,,,
89828,,,
72631,,,
62425,,,
4871,1,,1
6114,,,
5259,,,
6118,,,
45331,44,32,44
82929,,,
45345,,,
45356,,,
7682,,,
93645,,,
9171,,,
75411,,,
93722,248,236,248
9892,344,224,328
71972,,,
59929,,,
68318,,,
2541,13,14,13
7631,2,16,2
2136,,,
12195,,,
16621,,,
23223,16,152,16
16646,,,
12412,,,
12421,,,
16678,,,
9373,,,
78557,,,
85362,,,
46991,,,
46511,,,
88254,,,
76559,,,
67954,,,
9828,33,39,33
62919,,,
9568,,,
83241,,,
984,,,
9852,36,359,36
14873,,,
14884,,,
14891,,,
1912,,,
89118,,,
76641,,,
72923,,,
71341,,,
95627,,,
95659,,,
78231,,,
95674,,,
75167,5,29,5
26636,,,
37376,,,
98946,,,
72943,,,
9225,,,
9791,,,
7738,,,
7924,,,
93656,,,
7763,,,
87824,,,
7273,,,
8538,,,
75683,,,
7132,58,51,54
1493,,,
1932,,,
64647,,,
43983,,,
9161,48,3,48
64657,,,
33896,,,
5837,,,
78225,,,
74116,,,
81244,,,
5756,,,
55438,,,
3241,,,
55443,16,13,16
76651,,,
7377,,,
93555,,,
7665,,,
33755,381,313,381
4658,,,
52555,,,
2364,245,235,245
5767,,,
9211,,,
92328,,,
7668,,,
7419,,,
88262,,,
7732,,,
95838,,,
9593,,,
27826,,,
72149,,,
85553,,,
85352,,,
48133,,,
7841,,,
78414,,,
7854,,,
6855,23,19,23
3348,,,
71129,,,
88265,,,
91326,,,
91733,,,
9532,,,
72168,,,
8512,,,
95977,,,
2937,,,
7695,,,
95991,165,88,165
7218,,,
95683,,,
68835,,,
6587,,,
26335,,,
82939,,,
29847,,,
3449,,,
73548,,,
93455,9,9,9
4676,,,
35139,,,
3257,12,9,12
41464,,,
6141,,,
42236,,,
56449,,,
42463,,,
18,95,66,95
9124,17,15,17
31415,,,
95686,,,
49454,,,
47838,,,
25857,,,
772,2536,2755,2536
78632,,,
85346,,,
75228,68,66,68
3582,,,
39456,,,
75229,,,
36852,,,
77365,,,
76823,,,
78753,,,
5432,26,26,26
2879,235,2,231
76681,,,
72157,,,
75232,,,
7413,786,849,714
71279,,,
8726,,,
7867,,,
7532,,,
23454,24,15,24
47537,,,
5116,,,
4424,35,35,35
64676,,,
34,,,
9342,,,
76854,,,
777,,,
78572,,,
39885,,,
6436,,,
6624,365,35,365
3752,,,
3757,,,
49228,,,
3354,,,
49238,,,
52727,,,
493,,,
4818,,,
8522,,,
7324,,,
8722,,,
7326,,,
74457,,,
13673,,,
4653,,,
7721,,,
64459,,,
63739,,,
6883,53,41,53
2826,1498,142,1261
4875,1,1,1
363,,,
56156,,,
1434,98,98,98
1181,9,9,9
12934,,,
5397,,,
56755,,,
38641,,,
1453,2,15,2
4888,,,
45332,,,
6664,36,36,36
844,,,
23513,51,5,51
2837,,,
54448,,,
99587,,,
58496,,,
33569,,,
5851,133,74,133
56759,,,
56761,,,
7855,149,132,149
79529,,,
72632,,,
2489,,,
978,,,
915,41,34,41
919,1171,184,1171
8521,1,97,1
473,,,
48821,,,
68371,,,
8914,3,3,3
3887,,,
33125,173,152,173
47519,,,
49288,,,
52773,,,
1787,18,18,18
1824,,,
85388,,,
12183,,,
35463,,,
24874,,,
35183,,,
6248,,,
6256,,,
685,,,
56115,,,
3225,31,29,31
33334,,,
1624,,,
57474,,,
9955,,,
8531,18,2,18
8551,176,167,176
62351,,,
46393,,,
4951,,,
21156,,,
1542,,,
1581,,,
45432,,,
45458,,,
236,83,83,83
32164,,,
3476,,,
12526,,,
13418,,,
13428,,,
75492,,,
74563,,,
1563,,,
156,,,
4143,,,
7714,,,
662,8,8,8
6153,21,1,21
139,,,
5134,,,
8496,,,
34135,,,
6616,,,
747,,,
2165,,,
43518,,,
35574,,,
9953,,,
68136,,,
99732,,,
54746,,,
551,,,
15538,,,
99149,,,
3455,,,
5843,,,
25529,,,
2581,,,
314,,,
4789,,,
662,,,
29841,,,
6548,,,
62533,,,
5546,,,
58316,,,
5374,18,18,18
32563,,,
71375,,,
7148,,,
46122,,,
514,35,31,35
5621,,,
4885,,,
49279,,,
383,,,
3429,,,
6192,,,
49748,,,
6454,,,
62214,,,
4473,,,
9934,,,
5358,,,
53561,,,
35648,,,
3254,,,
586,,,
1345,,,
17565,,,
5252,,,
6115,222,182,218
46222,283,21,213
4658,,,
53529,,,
41234,,,
4781,,,
7643,,,
14555,,,
6366,,,
63663,,,
6184,,,
4623,,,
46319,,,
4352,,,
2154,,,
2134,,,
5478,145,114,119
5836,,,
5758,,,
57371,,,
18438,,,
5674,,,
49253,,,
56455,,,
8376,13,13,13
98642,5,,5
35981,,,
378,,,
46974,,,
48819,,,
98591,,,
5527,,,
44224,36,32,36
48223,4,68,4
46982,,,
39576,29,29,29
28166,,,
54227,,,
85143,,,
9341,,,
94572,,,
534,,,
5153,,,
6151,,,
43449,,,
61813,,,
9677,,,
6544,,,
5849,,,
66943,,,
51636,,,
373,,,
3141,664,529,634
75,,,
5543,5,4,5
633,,,
34758,,,
5672,,,
58488,,,
39861,,,
4471,3,3,3
62411,,,
64788,,,
23451,191,189,131
41527,,,
4221,,,
56511,,,
3812,,,
845,4,2,4
7457,,,
62862,,,
15379,,,
62897,,,
66552,,,
61478,,,
5833,,,
49616,,,
23511,,,
4474,,,
34653,42,41,42
34654,,,
45359,,,
6887,,,
21757,,,
4933,,,
4884,66,66,66
49848,,,
684,,,
46342,15,14,15
66941,,,
7839,,,
8727,,,
62544,,,
7395,,,
99216,,,
83127,,,
2463,,,
45419,,,
3347,354,345,348
56741,,,
84,,,
362,,,
44231,,,
3412,,,
684,,,
28575,,,
2478,,,
8919,,,
5827,,,
73541,,,
73753,,,
215,,,
22911,,,
99622,,,
62262,,,
23229,363,396,363
37814,53,34,53
23233,,,
5569,,,
66857,,,
54748,,,
8252,,,
68948,,,
68956,,,
47529,,,
56756,,,
674,114,81,
61913,,,
6563,27,25,27
47959,,,
69334,,,
68357,,,
3743,167,156,167
8873,76,57,76
8858,,,
869,339,296,332
8746,,,
78962,,,
77562,,,
72175,,,
95232,,,
942,792,889,792
911,96,55,96
2351,17,95,17
9527,83,794,83
367,,,
5674,,,
41512,,,
12878,,,
1218,,,
12721,,,
5356,,,
53919,,,
62471,,,
69,,,
4688,78,42,78
46771,,,
2127,,,
28585,,,
28439,,,
44314,9,9,9
43319,,,
44234,,,
44471,,,
4326,,,
74451,,,
3397,,,
23237,,,
23114,,,
2812,,,
2932,,,
552,,,
5863,,,
5232,,,
5539,,,
5155,,,
26543,,,
24272,,,
6671,3,2,3
41262,,,
12964,,,
2119,,,
98513,,,
5853,,,
26343,,,
21638,,,
54868,33,26,33
12918,,,
1758,,,
1274,,,
98531,148,144,148
2843,,,
6624,,,
6626,,,
7834,12,12,12
21214,183,182,183
7881,,,
72365,,,
913,,,
1752,,,
674,,,
68786,,,
14711,,,
2771,672,648,665
34983,,,
3214,,,
2129,,,
8428,,,
98166,9,9,9
9853,,,
65284,,,
66846,,,
2586,,,
12561,,,
1686,,,
12582,,,
5499,,,
54913,,,
98264,73,27,73
23966,,,
38342,,,
2637,,,
25676,,,
2157,,,
28512,,,
68729,,,
6873,,,
3818,,,
15212,93,88,88
15428,,,
54766,,,
54935,196,166,14
98292,58,44,58
98314,,,
98345,,,
9973,,,
62842,,,
45162,,,
82636,,,
9214,32,29,32
53956,,,
25646,,,
82643,,,
65759,,,
9984,,,
3425,,,
37366,,,
962,243,23,243
95385,,,
87583,,,
24416,,,
55726,,,
95621,,,
1691,8,4,8
16922,,,
12738,,,
1683,,,
4121,,,
5635,,,
31783,,,
31216,,,
95637,,,
8167,,,
83336,,,
6165,,,
46516,165,91,165
12857,,,
4631,,,
2175,,,
2182,,,
2566,,,
64671,,,
9673,,,
76858,,,
25854,,,
19519,,,
12461,,,
12473,,,
612,,,
4111,,,
6938,,,
319,,,
4854,,,
48422,,,
41558,,,
5572,97,84,97
41622,,,
2571,88,847,856
54125,,,
26254,,,
26266,,,
861,,,
695,,,
8343,62,51,62
732,11,11,
1197,,,
75217,88,88,88
1259,,,
11234,619,585,619
13314,,,
48438,,,
87548,,,
12117,,,
6232,,,
6442,,,
3243,,,
34772,,,
7789,,,
27215,3,3,3
78164,,,
78563,,,
7842,,,
4443,,,
2962,,,
57481,,,
37923,,,
4763,,,
61265,42,15,42
53551,,,
6496,,,
3424,,,
6812,79,71,79
34251,,,
68647,,,
12441,,,
66779,,,
44275,,,
45746,,,
27935,,,
58212,,,
8259,,,
44887,,,
67622,,,
67634,,,
58773,,,
56556,,,
49412,71,66,71
27919,,,
5286,,,
5812,,,
61115,,,
47579,,,
49833,,,
37411,56,56,56
12423,,,
58276,,,
4345,,,
62674,,,
41772,,,
2936,1,8,1
5984,22,14,22
6123,,,
597,,,
32833,,,
5391,,,
54485,,,
54488,,,
63774,,,
57782,,,
3748,,,
32827,,,
633,,,
196,,,
57434,,,
27514,,,
56442,,,
38731,,,
52247,,,
32839,,,
14838,,,
1915,,,
11432,2532,2343,2528
4676,,,
4324,,,
47968,,,
33436,,,
63822,,,
43212,6,62,6
71432,,,
776,,,
67522,,,
6448,,,
39328,,,
56174,,,
3616,,,
4889,,,
47142,,,
5122,,,
52,,,
6253,,,
29928,,,
47989,,,
75441,,,
81226,,,
34711,6,42,6
53557,,,
58576,,,
735,,,
61235,,,
3626,,,
494,,,
2751,,,
6861,,,
28373,,,
49336,,,
5728,,,
49727,,,
4544,,,
4346,,,
4525,17,12,17
62924,,,
41831,,,
7384,,,
74824,,,
652,,,
46184,,,
4632,,,
62223,,,
4325,,,
58377,,,
6824,83,83,83
6411,258,179,113
66527,,,
152,,,
16311,,,
1879,,,
67524,,,
6753,,,
74641,,,
67484,,,
58365,,,
6464,,,
58782,,,
6284,,,
37733,,,
34224,,,
41174,,,
62241,,,
5585,,,
67351,,,
67559,,,
45865,,,
45874,,,
58386,,,
2238,,,
61859,,,
61841,,,
22729,,,
6294,,,
33612,433,45,433
6472,,,
26448,,,
38122,,,
28387,,,
29941,,,
2539,,,
61865,,,
48768,,,
27616,,,
8754,,,
5847,,,
33625,,,
65243,,,
34771,,,
53929,,,
83124,,,
15677,,,
29122,,,
57461,,,
45619,,,
5669,,,
69157,,,
8758,,,
67657,,,
67673,,,
54838,,,
49667,,,
54536,,,
22949,,,
777,65,62,65
5868,,,
5734,,,
6297,,,
286,,,
6676,,,
53156,,,
27517,,,
24571,,,
67146,,,
643,,,
97497,,,
82732,,,
97369,,,
62988,,,
64498,,,
4441,,,
33634,,,
6317,,,
26228,,,
25692,,,
54932,,,
54846,,,
28672,,,
23846,,,
22437,,,
53182,38,35,38
34773,,,
99176,,,
5628,,,
313,1,1,1
48912,345,279,299
35987,,,
2753,,,
2755,,,
53147,,,
38582,,,
28677,214,113,214
4376,,,
28398,2,,2
37753,,,
23161,,,
98365,,,
26576,,,
61259,,,
61262,,,
3528,35,22,35
85234,,,
92653,,,
31831,,,
6492,,,
2741,233,218,233
47966,,,
49838,,,
43567,,,
38589,,,
67868,,,
2385,,,
59529,,,
922,42,344,42
63863,,,
68944,,,
7856,,,
7512,,,
12494,,,
17754,,,
13667,,,
17322,,,
17327,,,
1362,,,
32669,,,
1362,,,
66958,,,
8341,,,
2532,,,
25617,,,
25696,,,
3226,,,
3839,26,16,
3259,,,
8733,,,
766,5,5,5
376,15,15,15
42327,,,
6966,,,
6973,,,
49919,,,
3383,92,85,92
7811,,,
4489,,,
15337,,,
6249,,,
53827,,,
2366,,,
47371,18,2,18
36455,,,
95618,16,13,13
926,,,
97,696,598,696
95821,791,794,791
3324,,,
31648,,,
57256,,,
36859,,,
2124,,,
657,,,
49444,534,545,534
48445,,,
49235,,,
5518,58,38,57
71825,,,
72426,,,
4615,,,
46779,,,
5837,,,
92273,,,
855,,,
57529,,,
43345,,,
33544,,,
628,22,21,22
32114,611,517,611
33458,,,
32726,8,6,8
29564,,,
64456,,,
6524,,,
98585,,,
16347,,,
18331,,,
298,126,112,126
5636,,,
1863,,,
2947,,,
466,,,
56257,,,
73552,,,
73727,,,
85258,,,
24579,,,
25161,,,
422,,,
2658,,,
61735,,,
21875,,,
59,,,
77538,,,
574,,,
52738,,,
66851,,,
4845,,,
9415,,,
6255,,,
8818,,,
76939,,,
7618,17,17,17
2468,,,
31545,25,18,25
21531,,,
21817,,,
21829,,,
21841,,,
4223,,,
2193,95,95,95
42274,,,
42634,,,
71426,,,
85711,9,9,9
841,1823,177,1726
56219,,,
1523,259,257,259
62998,,,
98612,1,3,1
68792,,,
45841,,,
44276,,,
13348,,,
4494,,,
6729,,,
22511,,,
4537,,,
633,,,
117,214,181,214
4833,,,
4461,,,
5268,,,
4239,,,
43512,92,83,92
4533,,,
4347,,,
57314,,,
1728,,,
15137,,,
1751,,,
16113,,,
9918,,,
4612,,,
15378,,,
72839,,,
1557,,,
1635,,,
75424,,,
7978,,,
1734,,,
9729,1957,1768,1957
38258,,,
3856,,,
76635,,,
76377,,,
65779,,,
98575,,,
26421,,,
2412,,,
84757,,,
5767,,,
5491,49,31,49
9711,,,
55765,,,
1817,8,68,8
1545,,,
16223,,,
16619,,,
45434,,,
4527,,,
87735,,,
24431,,,
83119,,,
28622,,,
54875,,,
68957,,,
65728,,,
62352,,,
6483,,,
63339,,,
7576,,,
7715,55,55,55
2659,,,
826,12,1,12
2179,,,
26656,,,
98936,,,
98953,,,
993,,,
9915,,,
3635,,,
4229,,,
4235,,,
17353,,,
32141,,,
48145,,,
6964,,,
13615,,,
2668,,,
17262,,,
13148,,,
13165,23,23,23
3244,,,
29169,5,23,5
8542,,,
12863,,,
69155,,,
5662,,,
55787,,,
7259,,,
46167,,,
48467,,,
511,,,
56355,,,
3257,,,
4227,,,
22153,,,
99167,,,
37922,,,
4481,,,
8846,,,
14,19,173,19
13491,,,
38826,,,
38762,,,
65624,,,
68937,,,
692,,,
32317,,,
48416,,,
6922,,,
274,534,56,534
3811,,,
1442,,,
1445,,,
18224,,,
49612,,,
6231,,,
42776,,,
96719,,,
3555,,,
51342,,,
2648,,,
95317,,,
27,39,17,6
4123,,,
83324,,,
61412,,,
61925,,,
71247,,,
72821,,,
3957,,,
5544,3951,3186,3943
46562,,,
47946,,,
47383,,,
52751,,,
3945,,,
2113,,,
2129,231,246,231
2151,28,27,28
2458,28,27,28
1578,,,
56338,,,
556,,,
3242,,,
5545,744,691,693
2663,,,
272,,,
57227,,,
57231,,,
6542,,,
9281,,,
92374,238,221,234
95356,,,
95122,14,87,14
2634,,,
1634,,,
1651,,,
6549,,,
6575,,,
1591,1,9,1
191,,,
27869,,,
17813,,,
4679,,,
1993,12,12,6
79229,,,
24486,,,
51346,,,
66543,,,
6687,,,
42518,,,
41659,,,
33782,61,42,61
82943,,,
24565,,,
269,,,
637,,,
72851,,,
9597,,,
4683,5,2,5
316,,,
445,,,
74,,,
42223,,,
623,,,
6232,,,
64434,,,
45638,57,52,57
9732,,,
532,,,
3814,,,
63533,,,
33179,,,
16674,,,
1526,371,358,371
1636,,,
57435,,,
64439,,,
5139,,,
5242,,,
27592,,,
54982,,,
6513,,,
46743,,,
56284,,,
42455,,,
947,,,
2479,,,
2331,34,34,34
66614,,,
3762,,,
9693,48,39,48
47542,,,
63376,11,11,
354,,,
6527,,,
51245,,,
3975,,,
576,2,2,2
6825,2,2,2
642,,,
3318,,,
32211,47,47,47
2617,,,
2321,,,
6915,,,
84731,,,
565,,,
24527,,,
15845,,,
11741,,,
15929,,,
56289,,,
4955,,,
99181,,,
6924,,,
32967,2,13,2
3297,,,
3165,,,
18235,42,38,42
5521,,,
5525,,,
11753,,,
53546,48,5,48
5344,,,
42157,,,
3581,322,295,322
48637,,,
46787,,,
6565,,,
4964,,,
47725,,,
33184,,,
27832,,,
553,,,
54849,,,
42156,,,
11784,7,7,7
26755,,,
3157,,,
162,,,
14228,,,
1354,,,
82242,,,
51333,,,
38471,,,
1183,,,
9343,,,
337,,,
34689,,,
1831,133,84,127
43788,,,
4382,,,
9929,,,
38488,,,
47342,,,
6277,,,
2532,2,2,
2563,11,7,11
47112,32,21,32
421,49,45,45
62942,,,
19128,28,14,28
45328,,,
