"ZCTA","minDisFQHC","timeDrive","countDrive"
45864,22.14,32.7,0
70041,15.64,32.7,0
96742,7.9,32.7,0
38257,22.76,32.7,0
26237,7.56,32.7,0
31323,11.36,32.71,0
36532,13.11,32.71,0
28733,10.31,32.71,0
17532,15.44,32.71,0
73632,18.59,32.71,0
49736,17.34,32.71,0
38001,18.91,32.72,0
76086,27.56,32.72,0
50072,30.79,32.72,0
46793,32.44,32.72,0
14885,11.99,32.72,0
57321,13.31,32.72,0
63388,15.86,32.73,0
75956,18.55,32.73,0
40816,7.5,32.73,0
32437,5.15,32.73,0
16861,10.77,32.74,0
96105,29.68,32.74,0
21791,19.28,32.74,0
67853,24.1,32.74,0
32702,19.92,32.74,0
39577,14.31,32.74,0
14145,20.12,32.74,0
22843,20.75,32.74,0
60531,23.69,32.75,0
38548,14.5,32.75,0
93532,21.6,32.75,0
53534,27.95,32.75,0
74764,24.35,32.76,0
68434,29.61,32.76,0
97014,25.04,32.76,0
6794,16.47,32.77,0
18610,24.54,32.77,0
76648,29.09,32.77,0
45881,28.48,32.78,0
23072,13.65,32.78,0
73717,29.68,32.78,0
53556,27.57,32.78,0
49332,17.94,32.78,0
63769,20.09,32.78,0
97423,15.99,32.79,0
45853,21.45,32.79,0
72823,19.05,32.79,0
48705,17.8,32.8,0
49241,14.72,32.8,0
48461,15.65,32.8,0
13368,21.56,32.8,0
77334,14.13,32.8,0
71973,21.27,32.81,0
50064,18.46,32.81,0
56091,30.02,32.81,0
18842,11.05,32.82,0
55919,16.77,32.82,0
50440,18.91,32.82,0
71647,20.88,32.83,0
85638,18.51,32.83,0
38966,15.67,32.83,0
97348,14.05,32.83,0
32034,18.81,32.83,0
45658,14.25,32.84,0
65333,17.71,32.84,0
65068,16.8,32.84,0
23897,12.85,32.84,0
3240,12.16,32.84,0
5669,9.89,32.85,0
4949,17.29,32.85,0
59483,25.85,32.85,0
48881,15.5,32.86,0
67023,27.88,32.86,0
60973,21.93,32.87,0
76365,21.7,32.87,0
38670,14.61,32.87,0
58831,28.5,32.87,0
31634,22.31,32.88,0
88056,14.92,32.88,0
71468,23.2,32.89,0
26203,9.45,32.89,0
73530,23.25,32.89,0
84621,29.99,32.89,0
12930,19.07,32.89,0
12470,20.92,32.89,0
36476,16.76,32.9,0
21132,18.53,32.9,0
52069,26.47,32.9,0
24230,12.38,32.92,0
24326,20.87,32.92,0
12495,19.79,32.92,0
30735,15.49,32.92,0
95974,14.32,32.92,0
28762,17.23,32.92,0
15555,23.36,32.92,0
57451,33.71,32.92,0
47527,14.21,32.93,0
77865,17.11,32.93,0
18066,15.35,32.93,0
74827,21.1,32.93,0
82945,20.2,32.93,0
78662,15.48,32.93,0
61419,19.99,32.94,0
85172,13.82,32.94,0
67665,31.08,32.94,0
74735,19.17,32.94,0
99335,26.77,32.94,0
62286,20.84,32.94,0
36801,19.52,32.95,0
5837,14.94,32.95,0
86020,21.95,32.95,0
18337,10.93,32.95,0
43146,13.86,32.95,0
42037,21.31,32.95,0
61489,18.49,32.96,0
53820,17.69,32.96,0
49344,21.83,32.96,0
24217,7.15,32.97,0
97813,24.15,32.97,0
28479,8.72,32.97,0
12969,22.99,32.98,0
12934,31.19,32.98,0
28363,12.53,32.98,0
17857,17.65,32.98,0
53520,23.94,32.98,0
78636,24.04,32.99,0
13697,29.85,32.99,0
43931,19.83,32.99,0
47038,6.24,33,0
47006,29.53,33,0
92352,11.84,33,0
23188,19.77,33.01,0
70450,12.41,33.01,0
35461,14.49,33.01,0
69334,25.78,33.01,0
65446,11.18,33.01,0
48618,14.3,33.01,0
61438,23.16,33.02,0
12752,20.34,33.02,0
95443,12.4,33.02,0
29583,15.07,33.02,0
50225,28.03,33.02,0
73566,21.79,33.02,0
67123,24.47,33.02,0
52660,18.6,33.03,0
14055,23.66,33.03,0
29434,11.02,33.03,0
35616,16.9,33.03,0
20667,15.68,33.04,0
58558,18.51,33.04,0
67656,31.23,33.04,0
14880,22.12,33.04,0
5072,11.7,33.04,0
61316,26.97,33.04,0
76630,14.37,33.06,0
24070,13.79,33.06,0
24413,10.48,33.06,0
50039,27.29,33.06,0
78949,15.92,33.06,0
63370,20.51,33.07,0
36539,10.25,33.07,0
51020,18.98,33.08,0
38964,14.54,33.08,0
3470,17.59,33.08,0
45866,25.07,33.08,0
81023,27.03,33.08,0
28327,24.29,33.09,0
24401,23.82,33.09,0
42050,18.73,33.09,0
93643,15.57,33.1,0
41766,4.86,33.1,0
15540,10.24,33.1,0
52321,19.74,33.1,0
7462,14.41,33.1,0
74081,21,33.1,0
31561,10.5,33.1,0
96034,15.95,33.1,0
48755,16.32,33.11,0
38011,21.16,33.11,0
85145,13.94,33.11,0
48414,12.41,33.12,0
14008,14.28,33.12,0
39337,16.43,33.12,0
47942,21.51,33.12,0
25985,7.82,33.13,0
61839,25.76,33.13,0
73459,33.4,33.13,0
12473,17.92,33.13,0
24719,9.72,33.14,0
30149,17.45,33.14,0
48726,21.01,33.14,0
81525,32.3,33.14,0
87525,14.97,33.14,0
87017,17.11,33.15,0
4984,11.94,33.15,0
81326,23,33.15,0
98330,22.89,33.15,0
4628,17.62,33.15,0
37397,16.42,33.15,0
16650,13.08,33.15,0
54965,19.07,33.16,0
48470,18.7,33.16,0
68067,28.91,33.16,0
95631,23.09,33.16,0
61074,27.28,33.16,0
59532,29.3,33.16,0
63440,23.94,33.17,0
39756,18.24,33.17,0
52032,23.86,33.17,0
82432,27.73,33.17,0
5070,15.92,33.18,0
38258,23.59,33.18,0
25431,8.67,33.18,0
15824,17.96,33.18,0
78376,12.81,33.18,0
36456,13.96,33.19,0
62273,28.66,33.19,0
76061,18.8,33.2,0
53555,25.25,33.2,0
49648,10.25,33.2,0
61250,17.58,33.2,0
54560,17.7,33.2,0
12914,19.34,33.2,0
35480,18.17,33.2,0
62465,20.71,33.2,0
61531,28.73,33.21,0
50434,20.01,33.21,0
50479,25.05,33.21,0
12878,15.23,33.22,0
55357,25.35,33.23,0
68333,23.06,33.23,0
68307,26.49,33.23,0
51559,22.35,33.23,0
16433,27.41,33.23,0
30252,16.04,33.23,0
49119,19.33,33.24,0
16027,18.28,33.24,0
65635,13.1,33.25,0
54494,22.91,33.25,0
33855,13,33.25,0
24862,6.82,33.26,0
18972,15.49,33.26,0
13826,14.54,33.26,0
22630,23.33,33.27,0
35570,19.17,33.27,0
17211,16.21,33.27,0
66054,20.27,33.28,0
48436,17.39,33.28,0
78027,20.5,33.28,0
5867,16.89,33.29,0
32566,17.42,33.29,0
22436,18.73,33.29,0
59843,21.98,33.3,0
68364,35.83,33.3,0
35044,24.13,33.3,0
57041,17.75,33.3,0
29429,14.13,33.3,0
55384,22.08,33.31,0
29479,16.83,33.31,0
72801,19.78,33.31,0
93626,17.75,33.31,0
23457,16.7,33.32,0
70464,13.48,33.33,0
71018,19.49,33.34,0
66091,21.3,33.34,0
5062,11.67,33.34,0
58759,39.28,33.34,0
24646,5.56,33.34,0
36442,30.53,33.35,0
16845,13.01,33.35,0
61465,23.11,33.35,0
72776,16.26,33.35,0
53061,28.38,33.35,0
47250,17.24,33.35,0
26325,13.46,33.36,0
71286,21,33.36,0
36785,18.28,33.36,0
17749,20.34,33.36,0
76848,16.11,33.37,0
67749,26.21,33.37,0
4982,21.28,33.37,0
62427,19.52,33.38,0
5473,12.51,33.38,0
23038,18.01,33.38,0
28539,13.96,33.38,0
98571,19.56,33.38,0
68739,25.32,33.38,0
54013,16.46,33.38,0
25075,9.05,33.38,0
63934,22.36,33.39,0
3745,18.31,33.4,0
20135,18.62,33.4,0
6777,15.87,33.41,0
56143,23.54,33.42,0
61251,12.73,33.42,0
30241,16.63,33.42,0
72640,9.65,33.42,0
20692,14.32,33.43,0
99131,6.01,33.43,0
39665,9.76,33.43,0
13316,21.55,33.43,0
26525,17.99,33.44,0
35582,15.94,33.44,0
48811,20.38,33.44,0
85550,25.89,33.44,0
37336,15.11,33.45,0
15926,20.57,33.46,0
23085,20.82,33.46,0
75156,17.93,33.46,0
46763,21.77,33.46,0
82514,26.39,33.47,0
80433,19.83,33.47,0
51555,22.67,33.48,0
54002,28.77,33.48,0
48624,17.91,33.48,0
49347,13.53,33.49,0
61914,20.19,33.49,0
37880,16.3,33.49,0
3812,15.42,33.49,0
27853,12.82,33.49,0
47993,22.18,33.49,0
23893,17.43,33.49,0
99151,16.41,33.49,0
76071,18.28,33.5,0
36025,10.59,33.51,0
62032,17.28,33.51,0
72802,14.69,33.51,0
51022,24.64,33.51,0
64742,23,33.51,0
3251,16.4,33.51,0
46121,13.19,33.52,0
39862,16.57,33.52,0
41007,7.02,33.53,0
5076,8.33,33.53,0
12115,19.99,33.53,0
97050,31.07,33.53,0
24293,14.79,33.54,0
13801,8.6,33.54,0
76645,35.01,33.54,0
62682,22.78,33.54,0
77661,17.98,33.55,0
28020,18.74,33.55,0
47421,26.25,33.56,0
24483,10.95,33.56,0
70658,21.11,33.57,0
48367,16.16,33.57,0
95680,19.68,33.57,0
95589,11.53,33.58,0
48095,17.86,33.58,0
26638,9.03,33.58,0
95641,15.56,33.58,0
80476,15.93,33.58,0
62689,19.19,33.58,0
17098,19.33,33.59,0
32110,12.24,33.6,0
74567,15,33.6,0
61486,25.07,33.6,0
57027,18.17,33.61,0
41534,9.94,33.61,0
3229,24.04,33.61,0
42339,17.83,33.61,0
55046,25.55,33.62,0
21161,26.21,33.62,0
61458,22.19,33.64,0
54487,29.81,33.64,0
67361,22.68,33.65,0
45826,19.39,33.65,0
52337,22.26,33.66,0
12058,13.84,33.66,0
12062,19.1,33.66,0
52339,24.18,33.66,0
95426,19.91,33.67,0
83228,15.91,33.67,0
50001,21.83,33.67,0
70397,12.66,33.68,0
98220,19.45,33.69,0
61468,24.12,33.69,0
55088,21.15,33.69,0
12024,19.59,33.69,0
56158,32.95,33.69,0
68431,14.95,33.7,0
73080,16.35,33.7,0
57030,21.95,33.71,0
5875,10.5,33.71,0
78385,22.36,33.71,0
93591,16.31,33.71,0
40322,15.36,33.71,0
50138,29.7,33.72,0
22923,16.89,33.72,0
68725,25.54,33.72,0
66714,15.75,33.73,0
81419,24.82,33.73,0
4224,18.07,33.74,0
26342,6.98,33.74,0
46750,25.91,33.74,0
73073,21.08,33.74,0
74082,24.71,33.74,0
56044,23.66,33.75,0
17968,14.59,33.75,0
68651,25.56,33.76,0
30701,25.98,33.76,0
74530,20.65,33.76,0
97857,15.89,33.76,0
15536,14.94,33.76,0
50676,26.88,33.76,0
76476,24.42,33.76,0
4613,18.44,33.76,0
4922,15.8,33.76,0
47016,12.23,33.77,0
66520,19.63,33.77,0
73532,22.9,33.77,0
55793,31.89,33.78,0
63345,20.62,33.78,0
14139,21.29,33.79,0
42721,20.31,33.79,0
81331,21.9,33.81,0
27357,19.71,33.81,0
61842,29.95,33.81,0
58038,39.58,33.81,0
62374,30.05,33.82,0
75459,27.73,33.82,0
84310,12.98,33.82,0
49668,25.04,33.82,0
28585,15.38,33.82,0
27572,14.63,33.83,0
56546,22.5,33.83,0
67860,29.79,33.83,0
76872,19.74,33.83,0
62950,16.38,33.83,0
75754,21.35,33.83,0
5847,17.93,33.84,0
50438,29.13,33.84,0
49242,27.44,33.84,0
62280,18.6,33.85,0
55074,19.65,33.85,0
36049,22.18,33.85,0
29928,17.08,33.85,0
13652,14.39,33.85,0
49055,18.76,33.86,0
43933,13.85,33.86,0
57461,29.89,33.87,0
93621,8.11,33.87,0
62907,14.54,33.87,0
66734,10.76,33.88,0
53137,30.12,33.88,0
62037,16.66,33.88,0
67547,32.91,33.89,0
56062,32.8,33.89,0
44439,20.3,33.89,0
22454,21.2,33.89,0
99119,26.71,33.9,0
29452,6.36,33.9,0
21776,23.21,33.9,0
16260,22.7,33.91,0
62893,15.9,33.91,0
62941,13.98,33.91,0
47260,22.7,33.91,0
59914,19.18,33.92,0
16855,25.32,33.92,0
75147,19.05,33.93,0
20625,14.79,33.93,0
41539,11.92,33.93,0
98377,26.46,33.93,0
15440,12.51,33.93,0
37050,16.39,33.94,0
52565,23.43,33.94,0
71371,11.05,33.94,0
24571,20.35,33.94,0
77432,16.19,33.94,0
35564,22.56,33.94,0
45822,27.41,33.94,0
54770,22.06,33.95,0
24269,11.78,33.95,0
73571,18.81,33.96,0
17886,22.65,33.96,0
14891,14.02,33.96,0
53027,30.35,33.96,0
80452,28.02,33.96,0
5034,18.41,33.97,0
74962,12.83,33.98,0
15501,29.29,33.98,0
14737,15.09,33.98,0
76940,20.15,33.99,0
53011,23.75,34,0
54463,16.43,34,0
83443,32.36,34,0
56155,25.51,34,0
59722,26.62,34,0
48464,15.59,34,0
74026,19.45,34,0
5353,16.43,34.01,0
61376,22.75,34.01,0
53919,26.97,34.02,0
35565,13.14,34.02,0
98267,31.65,34.02,0
16669,16.52,34.03,0
95689,16.11,34.03,0
4488,12.18,34.03,0
52352,19.55,34.04,0
72026,15.38,34.04,0
23976,18.35,34.05,0
64747,29.37,34.06,0
18822,4.48,34.06,0
16838,22.6,34.06,0
76661,25.03,34.06,0
26808,18.92,34.06,0
36913,11.01,34.06,0
55955,21.92,34.06,0
61346,24.78,34.07,0
50104,19.22,34.07,0
38720,13.85,34.07,0
50254,21.3,34.07,0
72938,16.72,34.07,0
48006,21.13,34.07,0
28734,20.49,34.07,0
37175,14.33,34.08,0
14850,23.45,34.08,0
3084,22,34.08,0
70374,13.31,34.08,0
64683,24.23,34.08,0
57725,30.29,34.09,0
53121,27.63,34.09,0
5871,11.52,34.09,0
96708,17.14,34.09,0
36579,18.09,34.09,0
83670,19.74,34.1,0
24594,14.66,34.1,0
28901,9.97,34.1,0
39363,20.43,34.1,0
64642,15.86,34.1,0
59466,21.23,34.1,0
50830,28.38,34.1,0
22488,13.49,34.1,0
92259,25.75,34.11,0
24598,10.8,34.11,0
97625,15.26,34.11,0
77954,29.01,34.11,0
22476,18.73,34.12,0
75161,16.26,34.12,0
37310,11.93,34.12,0
3746,23.65,34.13,0
18962,20.6,34.13,0
12847,22.66,34.13,0
10979,14.55,34.13,0
37172,22.64,34.14,0
12764,17.23,34.14,0
71263,18.68,34.14,0
30165,16.9,34.14,0
50229,21.32,34.15,0
4292,17.95,34.15,0
63439,15.78,34.16,0
62323,20.42,34.16,0
12028,21.62,34.16,0
97707,14.42,34.16,0
21053,23.12,34.16,0
52064,24.89,34.17,0
47535,18.62,34.17,0
55612,23.59,34.17,0
33042,18.81,34.17,0
49403,17.95,34.18,0
99013,18,34.18,0
24445,16.96,34.18,0
15949,17.85,34.19,0
72047,11.8,34.19,0
4410,16.76,34.2,0
54469,28.67,34.2,0
49067,18.09,34.2,0
72425,15.93,34.2,0
72063,15,34.2,0
5766,15.67,34.21,0
48169,21.78,34.21,0
49065,22.18,34.21,0
67448,20.34,34.22,0
4572,18.67,34.22,0
57359,16.11,34.23,0
13484,18.97,34.23,0
52359,20.55,34.23,0
38957,20.38,34.23,0
30731,12.46,34.24,0
45336,24.21,34.24,0
47468,13.87,34.24,0
13044,13.14,34.24,0
85936,43.6,34.24,0
67152,22.19,34.24,0
72479,20.65,34.24,0
71865,23.26,34.26,0
70646,19.22,34.26,0
37337,15.85,34.26,0
87544,15.94,34.27,0
35116,10.65,34.27,0
15541,22.68,34.27,0
16438,25.64,34.28,0
68066,26.54,34.28,0
56253,19.12,34.28,0
14726,20.95,34.28,0
75570,25.04,34.28,0
73719,18.14,34.28,0
97489,25.26,34.28,0
54971,23.53,34.29,0
71753,22.39,34.29,0
76351,26.77,34.29,0
31565,13.32,34.3,0
31324,18.2,34.3,0
54216,26.07,34.3,0
98355,20,34.3,0
53098,21.12,34.3,0
16848,28.02,34.31,0
14853,22.53,34.31,0
64641,18.18,34.31,0
4735,29.14,34.32,0
42516,11.34,34.32,0
54923,22.43,34.32,0
4556,16.95,34.33,0
54530,26.98,34.34,0
76009,24.84,34.34,0
65770,18.52,34.34,0
92060,9.16,34.34,0
22534,22.08,34.34,0
23040,14.04,34.35,0
63432,20.53,34.36,0
61235,30.2,34.36,0
54634,14.78,34.36,0
30217,24.18,34.36,0
65236,19.3,34.36,0
67042,35.01,34.37,0
72633,15.29,34.37,0
76491,24.19,34.37,0
65233,25.88,34.37,0
75925,27.54,34.37,0
16693,11.89,34.38,0
20118,18.54,34.38,0
75090,25.54,34.38,0
55024,26.65,34.38,0
87320,25.05,34.38,0
26722,13.07,34.4,0
47283,16.29,34.4,0
67514,28.08,34.41,0
62545,15.61,34.42,0
53818,25.44,34.42,0
68626,25.6,34.42,0
94512,11.2,34.42,0
44234,18.78,34.42,0
74857,16.09,34.43,0
53075,21.67,34.43,0
16352,18.96,34.43,0
71401,8.48,34.43,0
77979,28.74,34.45,0
62015,20.71,34.45,0
67487,20.18,34.45,0
16230,16.78,34.46,0
86333,27.76,34.46,0
45890,17.89,34.46,0
48435,17.2,34.47,0
57051,12.59,34.47,0
73731,19.14,34.47,0
55710,23.5,34.48,0
30251,12.2,34.48,0
79501,23.56,34.48,0
20639,19.61,34.49,0
48762,8.68,34.49,0
94060,21.98,34.49,0
36047,9.31,34.49,0
26175,18.11,34.5,0
15753,8.84,34.51,0
82059,26.2,34.52,0
35087,12.29,34.52,0
54207,20.91,34.52,0
84060,27.47,34.52,0
41135,20.18,34.53,0
54945,21.38,34.53,0
67063,25.09,34.53,0
35089,10.46,34.53,0
70453,10.31,34.53,0
31829,16.44,34.53,0
92382,11.49,34.53,0
30577,14.79,34.55,0
97357,13.18,34.55,0
24066,20.24,34.55,0
50665,20.46,34.55,0
55609,33.99,34.55,0
83352,35.16,34.56,0
87305,9.71,34.56,0
13428,23.92,34.56,0
38844,12.09,34.56,0
93251,16.07,34.56,0
1338,14.99,34.57,0
62313,10.66,34.57,0
73744,21.69,34.57,0
71474,20.4,34.57,0
73016,22.77,34.57,0
72651,18.91,34.58,0
31566,12.27,34.58,0
56174,19.63,34.59,0
66775,16.34,34.59,0
17048,16.43,34.59,0
38392,16.97,34.6,0
78953,20,34.6,0
71825,18.15,34.6,0
57241,20.52,34.61,0
13317,27.99,34.61,0
68817,24.27,34.61,0
36317,10.4,34.61,0
77362,16.21,34.61,0
55031,32.04,34.61,0
43153,15.86,34.61,0
71962,17.93,34.63,0
48836,27.3,34.63,0
95922,10.94,34.63,0
64638,12.93,34.64,0
39744,14.01,34.64,0
35555,21.78,34.65,0
54967,21.27,34.65,0
38725,19.84,34.65,0
53038,32.3,34.65,0
17960,19.4,34.66,0
71416,10.55,34.66,0
5201,16.57,34.67,0
24440,23.07,34.67,0
53580,19.53,34.68,0
27965,23.01,34.68,0
50459,27.76,34.69,0
37309,12.14,34.69,0
62049,22.95,34.69,0
70761,9.02,34.69,0
38469,22.97,34.69,0
18330,23,34.69,0
47424,18.72,34.7,0
15860,22.33,34.7,0
7832,19.18,34.7,0
42354,23.56,34.7,0
17856,17.2,34.7,0
51631,25.14,34.7,0
14138,21.23,34.71,0
61281,17.64,34.71,0
39088,16.48,34.71,0
97384,28.71,34.72,0
81151,17.7,34.72,0
95254,18.87,34.72,0
85912,19.73,34.72,0
65644,16.05,34.73,0
4049,13.51,34.73,0
71473,17.76,34.74,0
67442,19.5,34.74,0
40176,26.79,34.74,0
68771,27.29,34.74,0
75480,19.66,34.74,0
76462,28.06,34.74,0
47553,21.86,34.75,0
51012,26.02,34.75,0
62867,15.03,34.75,0
38021,16.48,34.75,0
65076,16.66,34.76,0
4061,12.73,34.76,0
28226,11.27,34.76,0
71858,22.69,34.76,0
72865,15.13,34.76,0
77973,22.89,34.76,0
23047,16.48,34.77,0
38769,17.76,34.77,0
46941,23.53,34.78,0
62459,16.55,34.78,0
50161,23.27,34.78,0
84305,19.43,34.79,0
95910,8.24,34.8,0
41149,19.36,34.8,0
23168,17.62,34.81,0
78605,22.85,34.81,0
4634,16.96,34.81,0
12978,23.13,34.81,0
14877,16.37,34.81,0
62365,16.89,34.82,0
4088,21.63,34.82,0
64062,12.38,34.82,0
17021,15.77,34.83,0
12046,18,34.83,0
78075,16.2,34.83,0
41367,12.03,34.84,0
87034,36.46,34.84,0
98603,25.73,34.84,0
20184,25.48,34.84,0
35033,10.57,34.85,0
24184,18.91,34.85,0
77963,29.48,34.85,0
13409,24.18,34.85,0
97018,5.09,34.85,0
88336,25.29,34.86,0
80747,31.43,34.86,0
62533,22.36,34.86,0
48456,21.89,34.86,0
79533,21.05,34.87,0
62664,25.39,34.87,0
35574,19.19,34.87,0
12732,15.26,34.89,0
95714,13.6,34.89,0
74017,26.42,34.89,0
13787,17.54,34.89,0
62460,12.83,34.9,0
27018,16.6,34.9,0
95417,8.69,34.9,0
82411,28.88,34.9,0
69345,25.52,34.9,0
7418,11.17,34.9,0
18353,21.52,34.91,0
37143,13.51,34.91,0
84760,19.37,34.91,0
26036,13.74,34.92,0
58625,28.5,34.92,0
17884,23.86,34.93,0
3754,21.59,34.93,0
73761,22.95,34.93,0
35112,13.52,34.93,0
95920,18.76,34.93,0
43529,19.17,34.93,0
12431,19.67,34.94,0
53515,25.17,34.94,0
95674,13.62,34.94,0
46960,13.33,34.95,0
38454,15.85,34.95,0
73098,19.6,34.95,0
54537,21.88,34.95,0
54017,21.54,34.95,0
46103,17.35,34.96,0
61466,14.83,34.96,0
16353,17.01,34.96,0
73077,30.91,34.96,0
66501,27.48,34.97,0
73438,25.69,34.97,0
12066,17.09,34.97,0
62880,18.68,34.97,0
16844,10.79,34.98,0
75440,25.47,34.98,0
63535,21.11,34.98,0
52656,21.05,34.98,0
47529,16.42,34.98,0
13362,20.8,34.98,0
49619,14.37,34.99,0
14814,20.16,34.99,0
84764,24.89,34.99,0
36482,23.14,34.99,0
61338,29.61,34.99,0
68765,30.77,34.99,0
95006,17.17,34.99,0
50242,24.98,34.99,0
63451,23.45,35,0
67564,18.33,35,0
70656,24.53,35,0
50170,31.83,35.01,0
96135,29.77,35.01,0
24601,11.68,35.01,0
62320,20.02,35.01,0
53091,27.41,35.01,0
12089,20.67,35.02,0
48613,13.27,35.02,0
61726,31.05,35.02,0
65085,15.94,35.02,0
53120,23.85,35.02,0
63746,13.24,35.03,0
34101,6.47,35.03,0
41571,11.6,35.03,0
83276,36.84,35.03,0
74029,16.75,35.04,0
3590,15.44,35.04,0
4048,13.31,35.04,0
62092,31.19,35.04,0
14881,21.79,35.05,0
56090,27.28,35.05,0
89460,23.57,35.06,0
39051,16.06,35.06,0
23894,16.66,35.06,0
1531,19.55,35.06,0
24581,8.79,35.07,0
73664,14.9,35.08,0
61070,26.52,35.08,0
59730,45.72,35.08,0
54741,27.81,35.1,0
95925,12.13,35.1,0
54909,18.84,35.11,0
42028,15.22,35.11,0
50075,30.08,35.11,0
59057,30.41,35.12,0
62083,19.38,35.12,0
65016,9.1,35.13,0
46951,17.23,35.14,0
74023,22.43,35.14,0
53065,28.3,35.14,0
78141,19.26,35.15,0
57214,17.94,35.15,0
40140,21.69,35.15,0
13736,15.98,35.15,0
12850,21.5,35.15,0
27042,20.11,35.15,0
30625,8.35,35.16,0
56312,34.34,35.17,0
83433,23.24,35.17,0
78886,16.21,35.17,0
31568,19.36,35.17,0
38242,26.02,35.17,0
23065,18.96,35.17,0
40363,11.74,35.17,0
24866,10.5,35.18,0
56289,24.27,35.18,0
72943,12.45,35.19,0
16045,20.67,35.19,0
47631,18.84,35.19,0
53003,26.38,35.19,0
5084,13.91,35.19,0
72747,14.99,35.21,0
41522,10.72,35.21,0
15840,22.7,35.21,0
18818,13.67,35.21,0
16922,25.82,35.21,0
62295,4.8,35.22,0
12059,19.28,35.22,0
77650,12.28,35.22,0
37352,20.48,35.22,0
71833,22.95,35.22,0
16866,21.8,35.23,0
5448,11.62,35.23,0
14871,15.27,35.23,0
82053,31.51,35.24,0
16927,9.17,35.24,0
22830,17.53,35.24,0
36859,16.3,35.24,0
17859,17.16,35.24,0
30746,22.05,35.24,0
41528,11.21,35.25,0
76852,20.51,35.25,0
36723,6.44,35.26,0
57271,14.81,35.26,0
12924,22.62,35.27,0
56549,31.1,35.27,0
64457,11.27,35.27,0
25251,12.9,35.27,0
52644,20.38,35.28,0
16245,17.37,35.28,0
41548,15.79,35.28,0
38627,14.36,35.28,0
71759,21.98,35.28,0
58577,6.5,35.28,0
26141,11.1,35.29,0
62089,22.25,35.29,0
14129,22.36,35.29,0
12776,29.74,35.3,0
39836,12.73,35.31,0
66014,14.05,35.31,0
67450,30.75,35.31,0
68870,23.41,35.32,0
49320,14.97,35.32,0
4056,15.07,35.33,0
45827,24.53,35.33,0
54513,24.84,35.33,0
16239,26.08,35.33,0
97112,18.98,35.33,0
18327,24.81,35.34,0
65761,20.7,35.34,0
95450,11.78,35.35,0
16881,25.81,35.35,0
65764,14.74,35.35,0
13777,16.91,35.36,0
48114,26.74,35.36,0
20690,14.74,35.36,0
74878,19.33,35.36,0
65287,11.98,35.37,0
66524,22.66,35.37,0
4862,18.68,35.38,0
63474,13.92,35.38,0
60530,20,35.38,0
64672,19.93,35.38,0
84723,33.52,35.38,0
47273,14.78,35.39,0
44691,23.49,35.41,0
73432,17.66,35.42,0
81242,30.31,35.42,0
62001,20.3,35.42,0
54642,22.89,35.42,0
4611,19.03,35.42,0
67859,19.93,35.42,0
48819,20.61,35.43,0
35043,18.57,35.43,0
27958,14.13,35.43,0
36521,10.84,35.43,0
46157,24.41,35.44,0
26519,19.01,35.44,0
55742,31.23,35.45,0
97410,22.9,35.45,0
70355,14.21,35.45,0
20629,13.38,35.46,0
75979,30.2,35.46,0
45841,21.61,35.46,0
74528,14.37,35.46,0
14065,11.71,35.46,0
57751,24.54,35.47,0
40763,4.36,35.48,0
63458,19.28,35.48,0
55927,30.03,35.49,0
95615,15.9,35.49,0
54205,22.89,35.5,0
38235,26.61,35.5,0
54736,27.59,35.51,0
86053,31.67,35.51,0
22728,20.51,35.51,0
36053,13.39,35.51,0
33470,13.77,35.51,0
65604,16.1,35.52,0
95675,14.56,35.52,0
54734,16.02,35.52,0
38351,25.37,35.52,0
68410,34.11,35.53,0
63766,14.44,35.53,0
71643,19.38,35.53,0
76597,20.49,35.53,0
62446,14.93,35.53,0
27376,20.94,35.54,0
63666,14.56,35.54,0
75861,19.6,35.54,0
36754,10.62,35.54,0
36374,14.3,35.54,0
48733,15.45,35.55,0
28129,22.44,35.56,0
72663,15.96,35.56,0
76240,34.96,35.56,0
85930,24.07,35.56,0
76857,20.58,35.57,0
83217,15.81,35.57,0
67038,22.73,35.57,0
72623,14.39,35.57,0
30802,17.98,35.58,0
45715,13.98,35.58,0
47567,20.83,35.59,0
5674,15.86,35.59,0
13364,25.22,35.59,0
61831,13.56,35.59,0
96075,14.11,35.59,0
54745,20.23,35.6,0
24580,13.97,35.6,0
31778,13.85,35.6,0
39668,18.72,35.6,0
21840,13.94,35.61,0
97467,26.55,35.61,0
55398,38.09,35.61,0
71063,17.07,35.61,0
25259,12.98,35.62,0
5462,18.15,35.63,0
35054,16.62,35.64,0
83842,12.86,35.64,0
64455,15.55,35.64,0
66780,11.7,35.64,0
55964,23.8,35.64,0
12022,16.31,35.65,0
24053,9.62,35.65,0
25187,10.71,35.65,0
67737,20.92,35.65,0
38923,17.62,35.66,0
61730,19.23,35.66,0
70438,17.11,35.67,0
38255,22.61,35.67,0
99012,21.18,35.67,0
78340,21.39,35.67,0
24378,13.41,35.68,0
73440,12.56,35.69,0
68727,29.02,35.69,0
55364,24.86,35.69,0
46939,20.77,35.69,0
61850,18.62,35.7,0
49689,23.16,35.7,0
77363,15.52,35.7,0
38341,28.89,35.7,0
36032,15.54,35.7,0
12750,19.27,35.7,0
31779,20.11,35.7,0
72629,16.15,35.71,0
74852,18.18,35.71,0
61546,15.99,35.71,0
79235,38.4,35.72,0
46381,17.39,35.72,0
63654,13.78,35.72,0
46376,23.45,35.72,0
78669,16.3,35.72,0
