"ZCTA","minDisSUT","timeDrive","countDrive"
43970,13.07,30.72,0
79247,13.98,30.72,0
82510,9.88,30.72,0
57312,13.83,30.73,0
28396,10.31,30.73,0
54768,21.08,30.73,0
22709,11.2,30.74,0
71368,20.55,30.74,0
57426,18.88,30.74,0
57016,10.37,30.75,0
72669,16.78,30.75,0
35554,9.61,30.75,0
54471,10.51,30.75,0
49895,17.08,30.76,0
29540,11.76,30.76,0
64856,14.34,30.76,0
63863,16.59,30.76,0
56143,15.22,30.77,0
35549,15.19,30.77,0
62082,16.08,30.78,0
62631,9.4,30.78,0
84782,15.31,30.79,0
74959,11.41,30.79,0
63552,21.11,30.8,0
5477,11.72,30.81,0
38761,19.96,30.82,0
31017,17.69,30.82,0
13804,12.91,30.82,0
56237,15.06,30.83,0
38221,12.66,30.83,0
49788,13.61,30.84,0
13839,9.42,30.85,0
79510,17.49,30.85,0
21636,13.45,30.85,0
73453,10.3,30.86,0
56669,16.72,30.86,0
80818,9.77,30.86,0
24977,13.94,30.86,0
64688,16.47,30.86,0
25035,14.23,30.86,0
65080,10.73,30.87,0
32565,9.65,30.87,0
3830,10.57,30.87,0
61930,13.14,30.88,0
22937,14.23,30.88,0
36863,13.98,30.88,0
83124,15.97,30.88,0
31714,19.69,30.88,0
81122,20.43,30.89,0
26273,21.1,30.89,0
71003,13.7,30.89,0
70644,15.18,30.89,0
25040,8.76,30.89,0
23938,13.33,30.89,0
62434,11.43,30.89,0
54204,13.19,30.9,0
47995,12.63,30.9,0
4762,9.44,30.9,0
13071,13.86,30.9,0
54466,18.66,30.9,0
24363,14.15,30.9,0
56111,16.73,30.9,0
45660,15.12,30.9,0
56121,11.31,30.91,0
50847,15.71,30.91,0
27341,14.1,30.91,0
48760,13.63,30.92,0
84637,27.22,30.92,0
16048,8.51,30.92,0
74636,17.61,30.92,0
40057,14.56,30.92,0
57223,13.2,30.92,0
35503,5.02,30.93,0
72121,13.86,30.94,0
55943,11.71,30.94,0
57243,15.25,30.94,0
98262,7.13,30.94,0
76460,14.17,30.95,0
42324,7.5,30.95,0
54770,12.25,30.96,0
22538,5.53,30.96,0
70633,13.14,30.96,0
81328,17.34,30.96,0
55798,16.49,30.96,0
54746,13.94,30.96,0
78881,17.86,30.96,0
62538,15.99,30.96,0
49042,16.75,30.96,0
16427,15.1,30.96,0
28375,10.24,30.97,0
45786,11.35,30.97,0
46946,14.49,30.97,0
24602,8.72,30.98,0
95225,11.97,30.98,0
4971,6.94,30.98,0
47967,10.43,30.98,0
43983,10.34,30.98,0
5762,12.18,30.99,0
67036,13.09,30.99,0
37873,12.39,30.99,0
34446,5.06,31,0
56514,20.01,31.01,0
59824,8.63,31.02,0
32631,15.17,31.02,0
89822,30.16,31.02,0
59354,12.15,31.02,0
4421,7.86,31.02,0
29082,16.04,31.02,0
26411,13.14,31.02,0
4939,9.33,31.02,0
47991,12.45,31.03,0
74442,11.13,31.04,0
68344,15.18,31.04,0
70344,19.87,31.04,0
54857,15.61,31.04,0
67492,15.4,31.04,0
54171,12.94,31.04,0
62366,10.69,31.05,0
31781,17.86,31.05,0
61374,12.08,31.06,0
24874,9.28,31.06,0
76474,12.5,31.06,0
23889,10.36,31.06,0
47552,15.64,31.06,0
49950,17.84,31.06,0
84338,10.64,31.07,0
21562,9.4,31.07,0
32648,12.68,31.07,0
68959,18.11,31.07,0
38838,17.15,31.08,0
52054,13.24,31.08,0
4575,8.87,31.08,0
76650,14.11,31.08,0
56587,10.16,31.08,0
71758,15.59,31.08,0
72946,18.47,31.08,0
38878,8.1,31.08,0
15053,12.97,31.09,0
4231,6.15,31.09,0
39462,11.02,31.09,0
57022,15,31.1,0
50447,13.9,31.1,0
4644,9.2,31.1,0
47438,12.05,31.1,0
30456,14.05,31.11,0
65354,20,31.11,0
75470,20.53,31.12,0
16417,13.31,31.12,0
45353,13.75,31.12,0
45112,9.08,31.12,0
47535,17.06,31.13,0
81044,19.23,31.13,0
37870,11.39,31.13,0
30206,13.24,31.13,0
13656,8.93,31.14,0
77833,21.47,31.14,0
25142,7.64,31.14,0
56155,15.14,31.14,0
5083,8.42,31.14,0
5833,13.84,31.15,0
48847,18.52,31.15,0
22946,13.1,31.15,0
59547,18.72,31.15,0
68307,15.99,31.15,0
95569,21.79,31.15,0
47550,11.09,31.15,0
58225,15.96,31.16,0
77415,14.85,31.17,0
26133,10.7,31.17,0
27314,13.3,31.17,0
73620,20.5,31.18,0
87070,15.81,31.18,0
67354,12.11,31.18,0
97839,15.83,31.18,0
56168,20.62,31.18,0
25422,7.26,31.18,0
12154,12.29,31.18,0
98266,11.13,31.18,0
68370,26.96,31.19,0
57522,16.98,31.2,0
5091,11.94,31.2,0
73030,20.03,31.2,0
48022,10.49,31.2,0
32358,11.6,31.2,0
38254,16.23,31.21,0
60961,11,31.21,0
60932,16.78,31.21,0
39752,27.85,31.21,0
5363,15.8,31.22,0
23040,18.09,31.22,0
49840,8.9,31.22,0
28533,14.61,31.22,0
47456,12.68,31.22,0
25669,5.5,31.23,0
29070,12.88,31.23,0
97050,9.93,31.23,0
29107,16.49,31.23,0
13123,11.39,31.24,0
70657,12.12,31.24,0
52078,19,31.24,0
27821,13.81,31.24,0
51554,11.61,31.24,0
74943,12.37,31.25,0
35083,5.76,31.26,0
24607,11.42,31.26,0
95429,5.18,31.26,0
64670,21.96,31.26,0
57763,23.6,31.26,0
54639,12.6,31.26,0
46788,9.41,31.27,0
43345,14.44,31.27,0
33865,12.39,31.28,0
54411,15.55,31.28,0
39735,16.83,31.28,0
47162,11.23,31.28,0
37715,9.43,31.28,0
28676,10.19,31.28,0
12529,9.41,31.29,0
32193,8.98,31.29,0
70353,15.22,31.29,0
16724,7.21,31.29,0
15447,5.95,31.29,0
5737,11.09,31.3,0
80475,14.09,31.3,0
47147,6.33,31.3,0
8324,12.54,31.3,0
27965,16.14,31.3,0
60551,12.25,31.3,0
59631,13.07,31.31,0
16444,14.2,31.31,0
4003,10.5,31.31,0
38371,14.04,31.31,0
54644,12.06,31.31,0
12585,9.13,31.31,0
4350,9.57,31.32,0
24102,12.51,31.32,0
50632,6.31,31.32,0
26291,12.34,31.32,0
64723,13.39,31.33,0
36776,10.69,31.33,0
35648,9.95,31.33,0
22942,12.17,31.33,0
48655,12.34,31.33,0
64475,14.25,31.34,0
56147,9.7,31.34,0
26739,14.18,31.35,0
33898,19.79,31.35,0
66711,12.01,31.35,0
52316,15.76,31.35,0
62838,19.16,31.36,0
24861,12,31.36,0
71937,15.72,31.36,0
4983,17.67,31.37,0
35466,10.38,31.37,0
87347,11.96,31.37,0
24962,9.41,31.38,0
17240,15.6,31.38,0
41064,11.75,31.38,0
76828,14.43,31.4,0
85609,13.8,31.4,0
98601,20.53,31.4,0
50669,14.51,31.4,0
56164,12.22,31.4,0
93544,18.25,31.4,0
95426,9.18,31.4,0
15021,9.39,31.41,0
62689,16.54,31.41,0
98857,12.27,31.41,0
1098,13.45,31.41,0
68781,20.49,31.41,0
43135,14.22,31.41,0
40075,6.49,31.41,0
21660,10.56,31.41,0
31822,13.43,31.41,0
73743,12.49,31.42,0
68631,16.17,31.42,0
75944,20.38,31.42,0
22437,13.46,31.42,0
35774,12.74,31.42,0
85923,18.35,31.42,0
24579,8.24,31.43,0
56586,11.34,31.43,0
72736,13.2,31.43,0
12169,13.09,31.44,0
33947,10.98,31.44,0
23887,11.36,31.44,0
74942,11.41,31.44,0
66968,21.75,31.44,0
49328,8.57,31.44,0
71418,19.33,31.44,0
97913,31.19,31.44,0
16691,12.62,31.45,0
97125,12.97,31.45,0
52049,11.46,31.45,0
62373,11.21,31.45,0
31307,16.29,31.46,0
41660,6.82,31.46,0
73664,14.12,31.46,0
51466,12.62,31.46,0
54943,14.99,31.47,0
73538,6.04,31.47,0
45148,15.14,31.47,0
65788,10.31,31.47,0
23175,15.36,31.47,0
61474,16.6,31.48,0
65550,11.8,31.48,0
62688,15.24,31.48,0
13146,13.57,31.48,0
16443,14.01,31.48,0
40863,8.83,31.48,0
49920,17.35,31.48,0
4941,5.23,31.48,0
38633,12.11,31.48,0
49729,10.45,31.48,0
26175,9.19,31.49,0
13480,13.46,31.49,0
25165,11.01,31.49,0
42729,11.2,31.49,0
85145,11.66,31.5,0
24411,15.23,31.5,0
73624,15.46,31.5,0
60470,10.73,31.5,0
37175,11.22,31.51,0
49884,15.5,31.52,0
84652,18.76,31.52,0
63766,11.28,31.52,0
85173,19.53,31.52,0
70662,17.48,31.52,0
27862,15.2,31.53,0
29014,12.01,31.54,0
58579,24.11,31.54,0
98381,7.73,31.54,0
56334,20.69,31.54,0
4677,10.98,31.54,0
48616,12.65,31.54,0
46920,10.95,31.54,0
49403,10.63,31.55,0
49919,16.26,31.55,0
52751,21.01,31.55,0
37731,11.66,31.55,0
14855,14.38,31.56,0
68818,18.33,31.56,0
73733,13.54,31.56,0
24101,9.46,31.56,0
38967,22.55,31.56,0
32445,13.4,31.56,0
72175,14.98,31.57,0
72933,14.24,31.57,0
36067,20.15,31.58,0
16657,11.26,31.58,0
5648,9.47,31.58,0
29941,10.49,31.58,0
68831,14.38,31.58,0
52653,19.2,31.58,0
31635,12.45,31.58,0
76487,15.56,31.58,0
83115,21.41,31.58,0
73724,20.01,31.58,0
12024,14.16,31.59,0
27507,14.2,31.59,0
66842,18.26,31.59,0
95363,16.48,31.59,0
56255,17.75,31.59,0
72346,16.29,31.6,0
20626,7.83,31.6,0
78595,19.55,31.6,0
55910,17.55,31.61,0
78943,20.48,31.61,0
76630,12.39,31.61,0
42273,2.86,31.61,0
98851,21.47,31.62,0
14560,10.75,31.62,0
81639,15.38,31.62,0
62481,12.64,31.62,0
68651,17.47,31.62,0
24221,7.43,31.62,0
64874,11.5,31.62,0
23119,14.97,31.62,0
3601,9.34,31.62,0
73572,16.28,31.63,0
28741,11.46,31.63,0
39456,10.64,31.63,0
52774,19.64,31.63,0
54754,12.1,31.63,0
49343,15.03,31.63,0
54446,14.63,31.63,0
84752,14.4,31.64,0
36020,10.55,31.64,0
16250,11.06,31.64,0
25261,14.11,31.64,0
39851,15.17,31.64,0
77519,16.17,31.64,0
95387,19.12,31.65,0
78549,14.26,31.65,0
58480,20.75,31.66,0
67467,21.24,31.66,0
54170,17.35,31.66,0
73074,17.45,31.66,0
65464,9.7,31.67,0
49040,10.4,31.67,0
54490,14.53,31.67,0
49886,21.38,31.68,0
51553,18.4,31.68,0
47513,12.65,31.68,0
41045,3.27,31.68,0
38359,11.61,31.68,0
49339,14.87,31.69,0
51237,12.78,31.69,0
27928,17.35,31.69,0
35672,13.65,31.69,0
30427,14.12,31.7,0
97759,30.43,31.7,0
3261,12.03,31.7,0
47868,10.36,31.7,0
87552,19.79,31.71,0
67646,16.05,31.71,0
65747,13.04,31.72,0
72430,9.56,31.72,0
30513,12.93,31.72,0
47969,16,31.72,0
45859,15.77,31.72,0
25984,15.8,31.73,0
45624,12.77,31.73,0
12724,12.14,31.73,0
49621,9.64,31.73,0
14719,14.08,31.74,0
5046,15.02,31.74,0
47537,11.67,31.74,0
65785,14.42,31.75,0
53964,15.76,31.75,0
76371,23.58,31.75,0
78877,16.85,31.76,0
71229,7.87,31.76,0
56295,20.79,31.76,0
3262,16.05,31.76,0
25054,18.18,31.76,0
97761,16.51,31.76,0
38476,14.87,31.76,0
17239,16.12,31.77,0
41777,9.75,31.78,0
71827,14.76,31.78,0
54846,15.31,31.78,0
51060,16.85,31.79,0
46910,17.73,31.79,0
50051,13.01,31.79,0
28441,15.75,31.79,0
54750,12.24,31.8,0
18614,18.47,31.8,0
41762,9.33,31.8,0
68937,14.98,31.8,0
37328,19.74,31.8,0
78619,10.07,31.8,0
68309,15.64,31.81,0
28443,16.03,31.81,0
67734,13.16,31.81,0
42746,9.47,31.81,0
61730,12.7,31.81,0
46039,10.24,31.81,0
45773,9.2,31.82,0
64756,16.78,31.82,0
23882,14.25,31.82,0
57744,21.33,31.82,0
24887,9.92,31.83,0
70756,13.05,31.83,0
26266,6.93,31.84,0
77656,19.99,31.84,0
39556,11.48,31.85,0
91980,8.76,31.85,0
96141,13.59,31.85,0
56449,8.26,31.85,0
66779,14.8,31.85,0
39667,19.16,31.85,0
24613,14.05,31.86,0
72157,11.67,31.86,0
45819,10.41,31.86,0
76692,13.94,31.86,0
27937,14.74,31.86,0
75448,15.12,31.87,0
72955,13.4,31.87,0
12503,13.13,31.87,0
61353,15.24,31.87,0
80103,23.52,31.87,0
71243,14.91,31.87,0
52166,15.29,31.87,0
54961,17.61,31.88,0
97481,12.23,31.88,0
95692,10.1,31.88,0
35540,15.47,31.89,0
55971,16.75,31.89,0
72555,13.5,31.89,0
49874,20.37,31.9,0
21669,9.67,31.9,0
48893,11.42,31.9,0
85332,14.66,31.9,0
23176,12.47,31.9,0
97431,13.24,31.91,0
58467,29.48,31.91,0
31826,16.33,31.91,0
27860,14.79,31.91,0
54645,16.14,31.92,0
31831,18.58,31.92,0
27857,14.8,31.92,0
83870,15.19,31.92,0
21555,9.99,31.92,0
40052,12.11,31.92,0
64430,12.57,31.93,0
71933,19.82,31.93,0
62836,15.38,31.93,0
52305,15.86,31.93,0
69140,19.27,31.94,0
49318,12.71,31.94,0
24104,23.33,31.94,0
4357,13.31,31.94,0
35176,10.22,31.94,0
61431,13.11,31.94,0
49716,12.71,31.94,0
62828,17.35,31.94,0
93636,10.07,31.94,0
14471,15.13,31.94,0
80622,13.98,31.95,0
14812,8.82,31.95,0
64084,8.62,31.95,0
13672,18.79,31.95,0
49330,11.47,31.95,0
54828,11.45,31.96,0
50155,12.8,31.96,0
17742,16.78,31.96,0
47921,14.22,31.96,0
54940,18.61,31.96,0
41612,7.76,31.96,0
5457,13.59,31.96,0
48861,12.4,31.96,0
98592,7.2,31.97,0
53577,15.87,31.97,0
12835,17.47,31.97,0
4267,10.37,31.97,0
5070,10.32,31.97,0
50833,18.55,31.97,0
22720,13.34,31.98,0
4056,10.96,31.98,0
66026,8.39,31.98,0
68816,20.03,31.99,0
52144,14.44,32,0
55752,20.58,32,0
17321,12.1,32,0
78069,14.45,32,0
21531,14.42,32,0
46392,18.9,32.01,0
51019,14.52,32.02,0
78351,20.74,32.02,0
81335,13.88,32.02,0
79519,17.92,32.02,0
38226,13.29,32.02,0
81041,17.73,32.02,0
54874,13.11,32.02,0
39573,8.06,32.02,0
53939,14.53,32.02,0
13651,14.45,32.02,0
12028,12.87,32.02,0
97827,21.21,32.03,0
16040,6.9,32.03,0
93558,21.03,32.03,0
64640,18.95,32.03,0
57761,25.18,32.03,0
56129,13.11,32.03,0
35188,16.85,32.04,0
49026,10.93,32.04,0
16242,14.33,32.04,0
21540,7.62,32.05,0
75472,20.3,32.06,0
88231,18.55,32.06,0
13131,17.95,32.06,0
75140,18.34,32.07,0
83804,10.25,32.08,0
54427,19.74,32.08,0
52588,13.47,32.08,0
58790,20.26,32.09,0
49459,12.88,32.09,0
25002,9.28,32.09,0
74071,17.73,32.09,0
35111,18.08,32.09,0
50144,20.35,32.09,0
32356,19.98,32.09,0
24530,14.62,32.1,0
48002,10.04,32.1,0
48454,15.63,32.1,0
52225,16.29,32.11,0
51536,18.25,32.11,0
47929,9.07,32.11,0
31649,11.27,32.11,0
91931,14.16,32.11,0
25976,13.21,32.11,0
56047,11.32,32.12,0
39756,13.63,32.12,0
26170,11.75,32.12,0
32052,12.15,32.13,0
62414,15.53,32.13,0
65037,14.84,32.13,0
66524,15.32,32.13,0
57001,22.37,32.13,0
15741,10.73,32.13,0
78050,17.19,32.13,0
77481,10.35,32.14,0
29384,6.85,32.14,0
38061,12.69,32.14,0
88323,13.92,32.14,0
49274,8.76,32.14,0
47613,10.86,32.14,0
68654,17.65,32.14,0
66933,16.37,32.15,0
97442,13.23,32.15,0
12059,9.88,32.15,0
13636,17.62,32.15,0
67041,9.96,32.15,0
75460,24.8,32.16,0
51571,14.59,32.16,0
66771,12.19,32.16,0
50849,16.3,32.16,0
80731,15.84,32.16,0
80643,18.01,32.16,0
45772,13.73,32.16,0
49744,12.08,32.17,0
5038,11.44,32.17,0
47031,12.82,32.17,0
46121,10.18,32.18,0
71446,22.75,32.18,0
62621,14.98,32.19,0
73059,16.58,32.19,0
46310,10.97,32.19,0
68860,24.87,32.19,0
84733,19.51,32.19,0
3215,15.9,32.2,0
58652,24.68,32.2,0
16253,12.91,32.2,0
24590,12.91,32.2,0
24517,16.64,32.2,0
95322,11.43,32.2,0
24352,14.12,32.2,0
42254,13.52,32.2,0
77661,27.37,32.21,0
39309,13.41,32.21,0
14590,15.44,32.21,0
38658,15.33,32.21,0
30455,10.81,32.21,0
26149,12.64,32.22,0
24715,11.01,32.22,0
26160,13.63,32.22,0
63623,13.48,32.22,0
50635,14.64,32.23,0
68403,17.99,32.23,0
95920,14.36,32.23,0
30817,12.46,32.23,0
16370,5.08,32.24,0
76648,20.81,32.24,0
31798,14.27,32.24,0
89427,24.99,32.24,0
72039,14.4,32.24,0
97021,15.42,32.24,0
92314,13.71,32.24,0
62962,10.21,32.24,0
95554,17.39,32.25,0
56248,17.28,32.25,0
47616,14.45,32.25,0
76633,10.71,32.25,0
22643,15.12,32.25,0
24459,15.59,32.25,0
74872,16.42,32.26,0
64674,13.76,32.26,0
97461,16.38,32.27,0
28363,7.66,32.27,0
79561,25.31,32.27,0
55041,15.9,32.27,0
13661,19.3,32.28,0
48137,10.21,32.28,0
84331,16.57,32.28,0
49090,20.35,32.28,0
5640,7.1,32.28,0
64762,12.54,32.29,0
78934,23.58,32.29,0
84001,14.8,32.3,0
31805,18.4,32.3,0
33946,13.68,32.3,0
58563,26.87,32.3,0
63742,10.41,32.3,0
38953,12.1,32.3,0
17864,9.32,32.3,0
26134,5.63,32.31,0
25121,6.82,32.31,0
51023,14.67,32.31,0
42343,15.52,32.31,0
13332,15.81,32.32,0
12197,20.16,32.32,0
36258,11.02,32.32,0
72454,14.51,32.32,0
26717,7.7,32.32,0
31829,13.46,32.32,0
55956,15.19,32.32,0
53803,13.46,32.33,0
62478,15,32.33,0
43908,12.18,32.33,0
48848,12.06,32.33,0
48440,7.03,32.34,0
95681,13.97,32.34,0
40856,9.41,32.34,0
39063,18.52,32.34,0
57004,18.96,32.34,0
56294,16.24,32.34,0
52560,11.23,32.34,0
39746,16.72,32.34,0
64040,13.58,32.35,0
29655,16.07,32.35,0
79501,21.9,32.35,0
17724,13.63,32.35,0
61272,13.22,32.35,0
63438,14.66,32.35,0
66424,13.94,32.35,0
35984,8.67,32.36,0
39750,23.69,32.36,0
28460,10.7,32.36,0
70743,16.66,32.37,0
26801,7.39,32.37,0
49676,16.15,32.37,0
49952,15.35,32.37,0
66501,19.31,32.38,0
78339,20.7,32.38,0
25103,16.77,32.39,0
40170,13.27,32.39,0
12418,17.59,32.4,0
66449,19.88,32.4,0
52079,14.55,32.4,0
13438,17.34,32.4,0
71220,19.91,32.4,0
68659,22.41,32.41,0
46975,18.58,32.41,0
68854,18.69,32.41,0
85920,19.89,32.41,0
66845,17.34,32.41,0
24879,13.04,32.42,0
18469,9.86,32.42,0
33935,17.1,32.42,0
68711,23.77,32.42,0
59231,14.09,32.42,0
37181,11.3,32.43,0
66072,12.96,32.43,0
27053,9.56,32.43,0
57010,27.14,32.43,0
14815,10.68,32.44,0
72026,14.06,32.44,0
66849,16.4,32.44,0
49329,15.61,32.44,0
61734,12.71,32.45,0
56678,8.63,32.45,0
97016,12.21,32.45,0
62547,15.32,32.45,0
59018,13.85,32.45,0
72338,17.6,32.46,0
38387,12.56,32.46,0
63359,14.92,32.46,0
97346,21.48,32.46,0
22730,10.55,32.47,0
64635,12.93,32.47,0
62942,12.05,32.47,0
87010,15.52,32.47,0
59752,18.68,32.47,0
40979,12.74,32.47,0
52072,14.72,32.47,0
23066,16.07,32.47,0
30441,15.23,32.47,0
61417,11.95,32.48,0
68926,18.04,32.48,0
58656,16.21,32.48,0
36353,8.29,32.48,0
98394,9.15,32.48,0
39464,11.67,32.49,0
70436,20.25,32.49,0
29569,12.31,32.49,0
67004,17.52,32.5,0
13810,11.28,32.5,0
29477,15.58,32.5,0
82051,15.35,32.51,0
35031,9.14,32.51,0
91916,11.14,32.51,0
72045,12.8,32.51,0
54876,12.05,32.52,0
22849,13.09,32.52,0
41604,9.04,32.53,0
37057,8.5,32.54,0
72471,16.44,32.54,0
61956,17.92,32.54,0
81090,21.73,32.55,0
37151,12.28,32.55,0
38781,18.83,32.56,0
74570,19.71,32.56,0
76360,22.52,32.56,0
71049,19.36,32.56,0
65258,16.65,32.56,0
77369,24.36,32.56,0
95451,9.73,32.56,0
16672,13.85,32.56,0
77659,15.3,32.57,0
76431,14.61,32.57,0
83012,16.72,32.57,0
25268,13.96,32.57,0
61842,14.13,32.57,0
31066,15.79,32.58,0
68004,15.67,32.58,0
73760,15.66,32.58,0
24539,9.59,32.58,0
76557,13.78,32.58,0
33922,12.69,32.58,0
73004,8.56,32.59,0
21814,11.29,32.59,0
97462,17.26,32.59,0
79088,22.46,32.6,0
26384,14.86,32.6,0
38425,12.19,32.6,0
61480,11.95,32.6,0
73089,16.92,32.6,0
28553,11.44,32.61,0
53807,12.63,32.61,0
71343,19.26,32.61,0
5155,8.62,32.61,0
23032,16.52,32.61,0
24485,17.68,32.61,0
32696,16.36,32.62,0
75968,24.04,32.62,0
76573,12.47,32.62,0
62859,18.77,32.62,0
74423,8.68,32.62,0
56013,16.93,32.62,0
45768,7.17,32.62,0
13026,11.44,32.62,0
43511,10.98,32.62,0
93429,6.82,32.62,0
61284,7.35,32.63,0
66716,19.2,32.63,0
68016,8.85,32.63,0
70661,17.89,32.63,0
38023,15.3,32.64,0
13040,12.75,32.64,0
49826,18.75,32.64,0
93554,16.88,32.64,0
4418,12.74,32.65,0
66830,14.43,32.65,0
25811,13.88,32.65,0
29645,12.94,32.65,0
23169,12.29,32.65,0
75784,17.46,32.65,0
18830,13.66,32.66,0
56028,13.21,32.66,0
56663,11.21,32.66,0
68792,16.92,32.67,0
62076,14.83,32.67,0
74941,12.34,32.67,0
42021,15.9,32.67,0
1026,14.38,32.67,0
68920,19.66,32.68,0
46374,15.67,32.68,0
62320,16.06,32.68,0
25425,5.98,32.68,0
20606,5.48,32.69,0
38361,6.75,32.7,0
23924,10.05,32.7,0
47042,16.98,32.7,0
20144,15.56,32.7,0
85141,13.27,32.7,0
26237,11.11,32.7,0
98675,13.76,32.7,0
14889,13.73,32.7,0
68936,22.4,32.7,0
79540,17.02,32.7,0
31323,13.64,32.71,0
60530,9.67,32.71,0
13402,15.12,32.71,0
59079,19.84,32.71,0
63648,9.46,32.71,0
54862,19.24,32.72,0
75956,16.03,32.73,0
63388,11.9,32.73,0
67853,19.48,32.74,0
14145,14.98,32.74,0
31042,19.39,32.74,0
83344,17.55,32.74,0
64494,17.44,32.74,0
27915,16.83,32.74,0
73541,13.4,32.75,0
27823,16.01,32.76,0
55784,18.74,32.76,0
83237,17.44,32.77,0
14836,11.19,32.77,0
35618,12.53,32.78,0
49332,12.18,32.78,0
24265,8.72,32.78,0
81029,23.44,32.78,0
57061,12.86,32.78,0
47018,13.62,32.78,0
87562,21.76,32.79,0
37713,7.39,32.79,0
73547,17.93,32.79,0
47449,7.75,32.8,0
74651,14.7,32.8,0
48461,11.57,32.8,0
84638,18.85,32.8,0
31565,13.38,32.81,0
71973,17.68,32.81,0
56091,13.1,32.81,0
79080,19.13,32.81,0
50440,15.73,32.82,0
18842,13.53,32.82,0
55919,10.13,32.82,0
31560,11.31,32.83,0
71647,17.2,32.83,0
85638,15.68,32.83,0
92278,16.41,32.83,0
26298,6.39,32.84,0
52660,13.34,32.84,0
15019,11.76,32.84,0
56517,14.86,32.84,0
45658,9.83,32.84,0
92333,9.9,32.84,0
13415,12.14,32.85,0
50851,13.99,32.85,0
5669,10.49,32.85,0
4949,9.44,32.85,0
23336,14.85,32.86,0
67023,20.22,32.86,0
58831,17.47,32.87,0
25521,11.33,32.87,0
69146,16.05,32.87,0
76365,19.86,32.87,0
14846,15.02,32.87,0
60973,16.56,32.87,0
12986,16.88,32.87,0
21523,8.09,32.88,0
71468,19.26,32.89,0
12083,16.46,32.89,0
23316,19.96,32.89,0
84621,21.83,32.89,0
26421,7.11,32.89,0
12930,15.05,32.89,0
65658,12.44,32.89,0
47515,15.77,32.89,0
31308,20.63,32.9,0
62348,8.98,32.9,0
52069,18.36,32.9,0
25573,11.12,32.91,0
61087,14.21,32.91,0
43822,14.27,32.92,0
4216,16.81,32.92,0
57451,22.41,32.92,0
73650,16.16,32.92,0
75691,16.48,32.92,0
82945,12.17,32.93,0
85324,21.2,32.93,0
78662,13.71,32.93,0
74735,10.53,32.94,0
74572,15.2,32.94,0
67665,23.29,32.94,0
84767,11.55,32.94,0
56381,17.94,32.94,0
18337,10.2,32.95,0
43146,12.4,32.95,0
20135,15.24,32.95,0
4029,8.69,32.95,0
42037,15.56,32.95,0
54654,17.27,32.96,0
61559,12.68,32.96,0
75432,16.94,32.97,0
97867,18.24,32.97,0
5441,14.55,32.97,0
35746,10.86,32.97,0
78872,21.49,32.97,0
12969,14.24,32.98,0
86034,14.35,32.98,0
56577,8.91,32.98,0
37881,4.48,32.99,0
78636,21.69,32.99,0
75147,12.58,32.99,0
49718,10.99,32.99,0
72532,11.93,32.99,0
83323,20.45,33,0
38066,15.28,33,0
47038,5.44,33,0
73622,21.72,33,0
28528,10.01,33.01,0
71665,15.76,33.01,0
72945,15.15,33.01,0
12752,14.93,33.02,0
49013,11.94,33.02,0
35744,8.3,33.02,0
12832,13.63,33.02,0
57015,10.26,33.02,0
35571,15.71,33.02,0
68975,19.45,33.03,0
29434,10.99,33.03,0
34433,12.67,33.04,0
57788,11.67,33.04,0
67656,24.44,33.04,0
56032,12.04,33.04,0
68348,16.93,33.05,0
44699,14.92,33.05,0
27847,12.95,33.06,0
24070,9.99,33.06,0
71277,17.87,33.06,0
78949,14.31,33.06,0
50848,14.29,33.06,0
77560,16.93,33.06,0
62063,15.11,33.07,0
63370,15.36,33.07,0
35186,16.04,33.08,0
16354,13.07,33.08,0
52161,11.47,33.08,0
48831,11.5,33.08,0
56083,23.11,33.08,0
64434,9.45,33.09,0
78019,28.77,33.1,0
87028,20.72,33.1,0
41766,5.6,33.1,0
93643,11.69,33.1,0
49238,10.45,33.1,0
56117,24.83,33.1,0
13826,10.81,33.11,0
95374,14.48,33.11,0
67012,19.12,33.11,0
35775,10.51,33.11,0
98538,15.41,33.12,0
74082,17.58,33.12,0
96028,13.99,33.12,0
35962,14.95,33.12,0
48460,11.83,33.12,0
48414,8.54,33.12,0
73459,24.67,33.13,0
27229,9.39,33.13,0
70373,15.33,33.13,0
4459,17.85,33.13,0
84069,13.66,33.13,0
64449,19.48,33.14,0
58740,14.24,33.14,0
87525,12.06,33.14,0
28712,18.26,33.14,0
26405,10.56,33.14,0
4628,13.4,33.15,0
42339,6.38,33.15,0
81326,16.85,33.15,0
61485,14.02,33.15,0
52219,17.28,33.15,0
58377,15.28,33.15,0
18624,14.42,33.16,0
61739,10.76,33.16,0
54965,14.25,33.16,0
47224,11.02,33.16,0
59532,19.25,33.16,0
95631,15.88,33.16,0
24250,10.59,33.16,0
36256,15.83,33.16,0
39630,24.71,33.17,0
23440,18.44,33.17,0
92259,21.44,33.17,0
52032,16.38,33.17,0
63440,16.19,33.17,0
67417,10.1,33.18,0
25431,14.03,33.18,0
4609,7.01,33.18,0
98340,10.85,33.18,0
83628,15.93,33.19,0
69170,22.57,33.2,0
49648,13.03,33.2,0
35480,15.86,33.2,0
54909,14.83,33.2,0
76678,23.82,33.2,0
50479,16.49,33.21,0
32043,12.46,33.21,0
50434,12.07,33.21,0
72536,9.35,33.21,0
92070,10.92,33.22,0
48413,14.25,33.22,0
36855,13.6,33.23,0
