"GEOID","bupTimeBike","bupCountBike60","bupCountBike30","metTimeBike","metCountBike60","metCountBike30","nalTimeBike","nalCountBike60","nalCountBike30"
73129,17.63,66,11,18.95,5,2,31.48,4,0
73130,21.66,8,5,67.25,0,0,67.25,0,0
73131,28.04,39,12,28.04,1,1,28.04,2,2
73132,16.07,52,8,60.66,0,0,38.66,2,0
73134,0,54,15,37.88,1,0,27.86,3,1
73135,20.15,28,2,31.88,3,0,50.32,2,0
73139,0,43,9,20.49,5,1,0,4,1
73141,15.23,18,5,60.53,0,0,60.53,0,0
73142,0,14,7,59.67,1,0,59.67,1,0
73145,20.65,24,2,41.78,3,0,58.7,1,0
73149,0,44,9,0,5,1,19.73,4,1
73150,47.53,8,0,77.07,0,0,91.75,0,0
73151,44.35,27,0,49.39,1,0,49.39,2,0
73159,0,50,9,20.65,5,2,17.5,5,1
73160,23.57,24,5,34.43,1,0,23.57,2,1
73162,0,34,7,51.19,1,0,51.19,2,0
73169,34.44,6,0,47.34,2,0,64.38,0,0
73170,0,18,5,43.55,2,0,0,2,1
73173,41.19,14,0,56.21,1,0,41.65,2,0
73179,41.3,8,0,42.46,2,0,61.41,0,0
73401,0,3,3,0,1,1,0,1,1
73448,0,2,2,120.93,0,0,120.93,0,0
73449,59.08,9,0,0,1,1,151.03,0,0
73450,0,2,2,149.54,0,0,252.66,0,0
73455,35.86,1,0,163.75,0,0,163.75,0,0
73459,0,2,2,190.97,0,0,190.97,0,0
73460,0,1,1,190.78,0,0,199.52,0,0
73501,0,17,1,0,1,1,NA,0,0
73503,17.91,17,5,56.03,1,0,NA,0,0
73505,0,17,11,53.84,1,0,NA,0,0
73507,0,17,5,47.5,1,0,NA,0,0
73533,0,4,4,183.02,0,0,431.25,0,0
73538,0,1,1,113.78,0,0,NA,0,0
73543,58.95,1,0,58.95,1,0,NA,0,0
73572,0,1,1,129.97,0,0,374.82,0,0
73622,49.08,1,0,NA,0,0,NA,0,0
73632,0,1,1,NA,0,0,NA,0,0
73651,0,1,1,NA,0,0,NA,0,0
73701,0,5,5,406.18,0,0,406.18,0,0
73703,26.8,5,5,NA,0,0,NA,0,0
73705,43.07,5,0,NA,0,0,NA,0,0
73717,0,2,2,NA,0,0,NA,0,0
73728,0,1,1,NA,0,0,NA,0,0
73746,55.51,2,0,NA,0,0,NA,0,0
73750,0,1,1,269,0,0,257.58,0,0
73759,0,1,1,279.4,0,0,279.4,0,0
73860,0,1,1,NA,0,0,NA,0,0
73933,0,1,1,NA,0,0,294.23,0,0
74003,0,6,6,0,1,1,28.88,1,1
74006,0,6,6,29.97,1,1,0,1,1
74008,0,17,1,64.71,0,0,42.65,1,0
74010,0,1,1,271.05,0,0,183.07,0,0
74011,0,29,1,67.18,0,0,33.06,2,0
74012,0,42,12,43.58,3,0,0,3,1
74014,45,12,0,70.1,0,0,45,1,0
74017,0,5,5,184.3,0,0,166.34,0,0
74019,37.99,5,0,148.4,0,0,130.43,0,0
74021,36.86,7,0,111.83,0,0,109.07,0,0
74022,0,1,1,176.22,0,0,203.79,0,0
74023,0,2,2,NA,0,0,0,1,1
74026,47.63,1,0,NA,0,0,47.63,1,0
74027,53.82,2,0,169.51,0,0,124.3,0,0
74028,59.54,1,0,NA,0,0,160.35,0,0
74029,36.72,6,0,40.18,1,0,36.72,1,0
74033,29.6,6,5,107.89,0,0,61.71,0,0
74035,0,3,3,249.05,0,0,130.84,0,0
74037,0,33,5,78.86,0,0,32.67,2,0
74041,38.15,7,0,130.83,0,0,84.65,0,0
74048,0,2,2,141.05,0,0,112.28,0,0
74050,20.29,39,10,79.14,0,0,54.53,2,0
74055,0,7,7,88.12,0,0,78.41,0,0
74056,0,2,2,160.31,0,0,114.26,0,0
74058,0,3,3,264.68,0,0,169.34,0,0
74059,0,2,2,NA,0,0,76.95,0,0
74063,0,1,1,113.13,0,0,0,1,1
74066,0,7,2,126.57,0,0,73.83,0,0
74070,0,4,4,107.61,0,0,126.7,0,0
74072,46.57,5,0,226.41,0,0,46.57,1,0
74073,45.28,6,0,65.44,0,0,114.91,0,0
74074,0,2,1,NA,0,0,0,1,1
74075,0,2,1,297.02,0,0,38.6,1,0
74078,15.63,2,2,NA,0,0,25.44,1,1
74103,0,52,22,27.23,1,1,52.27,2,0
74104,0,86,22,21.04,4,1,34.73,5,0
74105,0,98,38,37.96,4,0,20.23,5,3
74106,0,45,14,19.86,1,1,64.23,0,0
74107,0,61,10,61.03,0,0,52.34,2,0
74108,24.62,24,4,39.39,1,0,24.62,2,1
74110,20.1,46,10,0,1,1,50.22,3,0
74112,0,77,21,31.48,4,0,23.42,5,1
74114,0,95,31,35.63,4,0,20.32,6,2
74115,14.83,58,7,18.62,4,1,35.89,4,0
74116,15.18,31,3,33.15,4,0,15.18,2,1
74117,50.98,9,0,57.71,1,0,83.58,0,0
74119,0,82,29,32.77,3,0,41.92,5,0
74120,0,82,27,24.47,3,1,37.83,5,0
74126,26.43,22,2,39.95,1,0,86.99,0,0
74127,0,46,15,41.01,1,0,59.87,1,0
74128,0,45,12,19.66,4,1,0,4,1
74129,0,63,20,13.99,4,3,16.41,5,2
74130,30.12,25,0,29.48,1,1,79.54,0,0
74131,37.55,12,0,96.87,0,0,65.81,0,0
74132,23.72,61,10,70.95,0,0,33.58,4,0
74133,0,74,15,27.62,3,2,27.62,7,1
74134,0,53,9,15.9,3,1,28.16,5,1
74135,0,82,43,19.75,4,2,0,6,4
74136,0,92,36,38.7,3,0,0,5,4
74137,0,77,26,47.76,2,0,0,6,2
74145,0,93,27,0,3,3,0,7,3
74146,0,78,17,0,3,3,19.52,6,2
74301,0,3,3,205.63,0,0,304.56,0,0
74339,29.9,3,3,29.9,1,1,168.61,0,0
74344,0,1,1,161.41,0,0,214.78,0,0
74346,0,2,2,232.86,0,0,145.05,0,0
74354,0,3,3,0,1,1,190.54,0,0
74358,22.21,3,3,22.21,1,1,176.9,0,0
74360,58.77,3,0,58.77,1,0,143.62,0,0
74361,0,2,2,284.01,0,0,241.95,0,0
74365,0,3,3,NA,0,0,186.17,0,0
74401,0,10,7,NA,0,0,0,2,2
74403,0,10,3,NA,0,0,30.84,2,0
74426,0,1,1,418.19,0,0,164.55,0,0
74429,0,1,1,122.37,0,0,86.36,0,0
74432,0,1,1,237.57,0,0,223.21,0,0
74434,0,1,1,NA,0,0,122.18,0,0
74441,0,1,1,NA,0,0,194.88,0,0
74446,55.68,4,0,NA,0,0,72.71,0,0
74454,0,2,2,202.88,0,0,150.19,0,0
74458,34.23,3,0,169.64,0,0,133.63,0,0
74459,48.78,1,0,435.41,0,0,128.93,0,0
74462,0,2,2,318.2,0,0,271.75,0,0
74463,57.03,7,0,NA,0,0,57.03,2,0
74464,0,18,18,NA,0,0,168.79,0,0
74467,0,1,1,370.92,0,0,134.5,0,0
74469,0,1,1,391.28,0,0,133.4,0,0
74470,57.09,1,0,NA,0,0,162.04,0,0
74472,28.11,2,2,290.17,0,0,252.14,0,0
74501,0,17,17,0,1,1,464.01,0,0
74521,44.59,3,0,NA,0,0,NA,0,0
74523,0,1,1,NA,0,0,596,0,0
74525,0,1,1,323.71,0,0,641.28,0,0
74538,0,2,2,304.53,0,0,NA,0,0
74554,23.94,17,17,23.94,1,1,NA,0,0
74556,42.79,2,0,NA,0,0,NA,0,0
74571,0,3,3,347,0,0,NA,0,0
74578,0,4,4,197.93,0,0,NA,0,0
74601,0,7,7,0,1,1,0,1,1
74604,0,7,7,25.45,1,1,25.45,1,1
74637,0,1,1,195.68,0,0,195.68,0,0
74647,0,1,1,94.96,0,0,94.96,0,0
74650,41.88,1,0,218.05,0,0,218.05,0,0
74701,0,9,9,58.38,1,0,184.75,0,0
74728,0,1,1,NA,0,0,NA,0,0
74730,52.8,9,0,72.35,0,0,146.79,0,0
74738,48.81,2,0,NA,0,0,529.44,0,0
74743,0,2,2,NA,0,0,553.94,0,0
74801,24.16,3,3,241.17,0,0,51.77,1,0
74804,0,3,3,239.64,0,0,70.05,0,0
74820,0,4,4,419.63,0,0,271.52,0,0
74834,0,1,1,NA,0,0,0,1,1
74881,0,2,2,206.47,0,0,82.03,0,0
74901,16.69,18,5,149.25,0,0,34.75,2,0
74902,43.99,3,0,203.03,0,0,83.85,0,0
74940,57.93,3,0,NA,0,0,258.26,0,0
74951,53.07,1,0,309.98,0,0,190.8,0,0
74953,0,3,3,322.31,0,0,203.13,0,0
74955,0,6,6,120.89,0,0,0,1,1
74956,58.38,3,0,326.94,0,0,207.75,0,0
74959,0,1,1,266.47,0,0,147.28,0,0
74960,0,1,1,245.64,0,0,188.63,0,0
75001,0,74,12,83.55,0,0,0,21,4
75002,0,22,2,39.01,2,0,30.88,8,0
75006,25.03,27,4,64.03,0,0,0,7,3
75007,0,39,11,56.34,1,0,0,11,2
75010,0,34,9,44.41,1,0,17.45,10,1
75013,0,39,4,48.75,1,0,0,8,3
75019,0,32,1,40.81,1,0,0,12,1
75020,0,3,3,151.24,0,0,0,1,1
75021,31.02,3,0,170.12,0,0,31.02,1,0
75022,0,14,6,48.9,1,0,0,7,3
75023,0,52,10,32.14,1,0,18.86,15,3
75024,0,69,29,63.24,0,0,0,14,5
75025,0,52,26,50.03,1,0,0,11,4
75028,0,14,12,29.96,1,1,0,7,5
75032,0,4,2,109.87,0,0,37.29,1,0
75034,0,37,19,100.1,0,0,0,7,6
75035,0,66,3,73.8,0,0,34.65,13,0
75038,10.98,9,6,24.03,1,1,0,2,1
75039,26.13,43,6,35.61,1,0,26.59,6,1
75040,25.93,22,1,27.07,2,1,0,11,3
75041,24.79,32,1,0,2,1,0,11,3
75042,23.29,54,14,31.24,3,0,23.29,20,5
75043,0,10,1,24.3,2,1,0,9,2
75044,0,28,2,40.33,2,0,0,15,3
75048,26.92,5,2,59.34,2,0,26.92,7,1
75050,0,38,12,43.28,3,0,0,8,3
75051,0,20,11,32.02,2,0,22.59,7,1
75052,33.99,33,0,45.68,2,0,0,4,1
75054,0,17,1,75.02,0,0,42.36,4,0
75056,36.47,58,0,60.62,0,0,39.59,11,0
75057,0,23,6,0,1,1,0,8,3
75060,13.63,60,6,13.63,1,1,34.78,7,0
75061,0,28,6,0,1,1,23.77,3,1
75062,0,23,6,14.4,1,1,10.73,3,1
75063,0,11,1,52.71,1,0,30.8,4,0
75065,35.52,14,0,44.9,2,0,44.9,7,0
75067,0,24,6,16.99,1,1,0,8,3
75068,40.86,19,0,114.41,0,0,40.86,6,0
75069,0,16,2,0,1,1,0,5,2
75070,0,20,5,36.63,1,0,0,7,1
75071,0,13,4,38.62,1,0,0,5,1
75074,0,37,4,0,1,1,0,17,3
75075,0,59,10,29.82,1,1,0,18,3
75077,0,14,5,30.67,1,0,21.33,7,2
75078,54.72,8,0,91,0,0,59.45,1,0
75080,0,86,11,52.02,1,0,0,22,7
75081,23.63,58,18,50.56,2,0,0,22,9
75082,0,20,3,27.8,1,1,21.55,13,3
75087,0,4,2,86.32,0,0,0,2,1
75088,41.51,3,0,47.74,1,0,19.54,5,1
75089,45.12,6,0,53.22,1,0,0,7,1
75090,0,14,14,206.43,0,0,0,2,2
75092,0,14,14,215.03,0,0,26.44,2,2
75093,0,68,28,55.46,1,0,0,17,4
75094,28.03,9,1,30.62,1,0,30.62,6,0
75098,0,4,2,54.84,1,0,0,5,1
75101,46.7,1,0,233,0,0,126.96,0,0
75104,0,17,5,57.52,1,0,34.61,2,0
75115,0,18,9,42.93,1,0,0,2,1
75116,18.43,34,2,32.13,3,0,0,5,1
75119,0,1,1,203.44,0,0,121.26,0,0
75125,0,1,1,113.2,0,0,95.95,0,0
75132,30.78,4,0,114.19,0,0,30.78,1,0
75134,17.5,30,2,40.77,3,0,29.37,3,1
75137,26.5,17,7,37.42,1,0,16.45,3,1
75141,46.81,19,0,54.79,2,0,40.89,2,0
75146,0,11,2,54.47,1,0,38.4,2,0
75148,0,1,1,NA,0,0,207.5,0,0
75149,0,10,3,44.04,1,0,0,5,1
75150,0,10,5,22.64,2,1,0,7,2
75152,53.1,2,0,148.01,0,0,107.38,0,0
75154,41.09,11,0,65.62,0,0,46.93,1,0
75157,36.92,2,0,271.41,0,0,36.92,1,0
75158,0,2,2,274.61,0,0,0,1,1
75159,58.91,1,0,113.14,0,0,68.94,0,0
75160,0,1,1,192.55,0,0,61.88,0,0
75163,45.86,1,0,NA,0,0,194.5,0,0
75165,0,3,2,134.27,0,0,49.89,1,0
75166,46.02,4,0,99.11,0,0,46.02,2,0
75167,0,3,1,165.6,0,0,0,1,1
75172,43.39,3,0,78.24,0,0,62.57,0,0
75180,29.12,5,4,65.64,0,0,29.51,2,1
75181,0,5,1,72.64,0,0,30.35,2,0
75182,28.77,10,3,50.61,2,0,28.77,5,1
75201,0,117,59,14.71,5,3,0,14,4
75202,7.69,105,26,9.79,5,3,7.69,11,2
75203,15.84,89,32,0,6,5,22.58,10,3
75204,0,122,60,24.52,6,2,12.88,15,6
75205,13.62,123,62,39.43,4,0,12.83,17,7
75206,19.54,119,40,39.7,4,0,0,15,6
75207,0,93,27,0,5,2,14.96,10,2
75208,0,89,7,15.25,6,2,21.63,10,1
75209,0,109,49,45.17,2,0,0,15,5
75210,12.3,93,20,12.3,6,1,29.43,11,2
75211,21.57,95,5,33.94,6,0,0,8,1
75212,0,94,44,30.66,6,0,15.22,9,3
75214,17.75,115,11,37.67,4,0,0,16,2
75215,0,97,20,0,6,2,23.82,13,2
75216,0,48,18,0,6,3,0,6,2
75217,43.02,28,0,51.34,4,0,43.02,4,0
75218,15.82,75,4,15.82,3,1,0,19,2
75219,0,119,65,26.27,5,1,15.6,15,7
75220,16.65,107,33,58.22,1,0,21.69,16,2
75223,12.46,117,20,21.8,6,1,16.65,14,4
75224,0,57,20,19.14,6,4,19.14,7,2
75225,0,127,33,52.04,3,0,0,18,6
75226,0,109,24,17.85,6,3,13.07,12,4
75227,29.69,31,4,29.69,3,1,29.69,8,1
75228,0,52,5,0,3,1,0,12,3
75229,0,103,3,70.47,0,0,20.44,13,1
75230,0,117,49,68.71,0,0,0,23,8
75231,0,119,43,46.58,2,0,22.73,23,7
75232,16.77,38,3,0,4,1,25.65,5,1
75233,15.64,43,5,31.21,5,0,18.28,7,1
75234,0,71,5,75.38,0,0,20.02,11,3
75235,0,103,59,34.56,4,0,0,13,5
75236,26.66,37,2,38.89,3,0,16.24,4,1
75237,0,36,2,17.33,4,1,18.7,5,1
75238,23.12,69,25,28.55,2,1,18.7,22,4
75240,0,80,39,71.73,0,0,15.35,22,12
75241,21.63,25,17,21.63,5,3,0,3,2
75243,0,65,28,47.38,2,0,0,23,3
75244,0,103,22,82.94,0,0,0,20,6
75246,0,121,24,23.56,6,2,17.74,15,4
75247,0,83,45,37.92,4,0,0,9,3
75248,0,95,15,71.78,0,0,15.68,23,8
75249,30.99,17,0,53.59,1,0,24.65,3,1
75251,12.89,63,30,67.85,0,0,16.28,21,6
75252,17.57,92,23,56.74,1,0,0,25,8
75253,31.61,4,0,87.11,0,0,45.35,1,0
75254,0,79,24,81.77,0,0,0,21,7
75270,6.88,105,26,9.94,5,3,6.88,11,2
75287,0,59,5,76.29,0,0,22.5,15,3
75390,0,103,59,31.27,4,0,8.98,13,5
75401,0,5,4,243.87,0,0,37.24,1,0
75402,0,5,1,292.05,0,0,0,1,1
75407,0,3,3,61.69,0,0,0,1,1
75409,0,5,1,93.2,0,0,34.63,2,0
75418,0,5,5,304.14,0,0,167.38,0,0
75438,54.23,5,0,NA,0,0,209.64,0,0
75439,39.44,5,0,NA,0,0,128.21,0,0
75454,0,7,2,63.84,0,0,0,2,1
75455,0,1,1,NA,0,0,NA,0,0
75457,0,1,1,NA,0,0,308.86,0,0
75459,47.97,2,0,162.42,0,0,47.97,1,0
75460,0,3,3,NA,0,0,0,1,1
75462,43.44,3,0,NA,0,0,43.44,1,0
75475,57.62,5,0,NA,0,0,133.81,0,0
75493,41.21,1,0,NA,0,0,NA,0,0
75495,0,3,2,123.87,0,0,0,1,1
75501,0,12,6,45.02,1,0,45.02,1,0
75503,0,12,2,45.03,1,0,45.03,1,0
75551,0,1,1,200.42,0,0,200.42,0,0
75556,55.36,1,0,154.95,0,0,154.95,0,0
75558,59.03,1,0,NA,0,0,NA,0,0
75569,25.58,12,8,49.3,1,0,49.3,1,0
75572,45.83,1,0,168.93,0,0,168.93,0,0
75601,0,8,8,NA,0,0,NA,0,0
75602,25.56,8,7,289.87,0,0,NA,0,0
75604,36.73,8,0,285.6,0,0,NA,0,0
75605,0,8,8,308.46,0,0,NA,0,0
75633,0,1,1,210.69,0,0,321.36,0,0
75693,52.75,1,0,NA,0,0,NA,0,0
75701,0,14,11,41.57,1,0,266.11,0,0
75702,0,14,11,58.69,1,0,251.68,0,0
75703,0,12,1,0,1,1,300.29,0,0
75704,42.2,3,0,97.87,0,0,224.23,0,0
75706,48.81,5,0,104.69,0,0,249.01,0,0
75707,41.48,11,0,61.58,0,0,NA,0,0
75708,0,13,2,94.8,0,0,NA,0,0
75709,45.78,11,0,71.23,0,0,242.75,0,0
75751,0,1,1,305.6,0,0,165.47,0,0
75766,0,2,2,0,1,1,NA,0,0
75791,58.36,8,0,60.24,0,0,NA,0,0
75801,0,2,2,188.91,0,0,NA,0,0
75803,55.82,2,0,216.82,0,0,NA,0,0
75844,0,1,1,283.71,0,0,NA,0,0
75845,0,2,2,195.47,0,0,NA,0,0
75935,0,1,1,0,1,1,NA,0,0
75942,41.72,2,0,NA,0,0,NA,0,0
75951,0,3,3,NA,0,0,413.28,0,0
75956,0,3,3,NA,0,0,481.71,0,0
75961,0,1,1,190.77,0,0,NA,0,0
75962,36.16,2,0,208.98,0,0,NA,0,0
75964,51.25,1,0,199.82,0,0,NA,0,0
75965,0,1,1,224.64,0,0,NA,0,0
75978,54.81,1,0,200.39,0,0,NA,0,0
75979,0,2,2,NA,0,0,NA,0,0
76001,0,32,4,57.59,2,0,19.87,7,1
76002,0,29,12,51,2,0,26.74,6,3
76006,0,52,20,30.8,2,0,0,8,4
76010,0,52,17,0,2,2,0,10,2
76011,16.14,59,12,23.93,3,2,16.14,10,4
76012,0,59,16,34.38,3,0,0,11,2
76013,0,34,22,24.74,3,2,0,8,3
76014,15.37,43,18,15.37,2,2,15.37,9,1
76015,0,34,23,29.59,3,2,18.95,9,4
76016,0,37,3,38.34,4,0,0,7,2
76017,0,39,13,53.24,3,0,0,9,2
76018,0,33,5,35.97,2,0,30.89,8,0
76020,0,1,1,108.07,0,0,0,1,1
76021,0,47,23,20.98,1,1,15.45,14,7
76022,0,30,17,26.16,2,1,0,10,5
76028,0,3,3,77.62,0,0,0,1,1
76034,0,43,7,19.4,1,1,0,12,5
76036,28.5,15,1,57.01,2,0,35.93,5,0
76039,0,40,12,42.68,1,0,24.91,13,1
76040,0,46,19,48.41,3,0,0,12,4
76041,36.98,1,0,202.27,0,0,90.66,0,0
76044,54.36,4,0,152.68,0,0,112.15,0,0
76048,49.89,2,0,166.25,0,0,166.25,0,0
76049,0,2,2,174.71,0,0,174.71,0,0
76051,0,35,10,48.22,1,0,0,11,3
76052,59.36,2,0,92.47,0,0,59.36,1,0
76053,18.13,33,9,20.27,3,1,18.13,11,4
76054,19.16,43,14,0,2,1,0,12,6
76058,0,4,4,108.8,0,0,62.82,0,0
76060,25.68,34,3,34.58,2,0,25.68,7,2
76061,51.32,6,0,100.26,0,0,51.32,3,0
76063,0,23,8,77.06,0,0,0,4,3
76065,0,6,1,115.87,0,0,64.87,0,0
76086,0,3,3,0,1,1,0,1,1
76087,46.17,3,0,46.17,1,0,46.17,1,0
76088,47.41,3,0,47.41,1,0,47.41,1,0
76092,0,28,17,47.5,1,0,0,12,4
76102,0,31,19,19.02,7,1,19.02,8,2
76103,0,38,24,18.58,5,3,18.58,7,3
76104,0,31,20,0,7,2,0,8,1
76105,13.54,35,17,18.36,5,2,18.36,7,2
76106,32.6,21,0,0,3,1,0,4,1
76107,0,34,8,28.21,5,1,0,9,3
76108,53.53,1,0,32.66,1,0,32.66,2,0
76109,0,38,6,27.36,6,1,0,10,3
76110,0,39,21,13.96,6,2,17.63,10,2
76111,0,32,6,22.65,6,1,32.42,6,0
76112,0,44,3,0,4,1,0,6,1
76114,27.98,30,1,27.23,5,1,27.23,8,2
76115,0,39,16,0,4,2,26.98,8,3
76116,28.29,29,1,0,3,1,0,7,2
76117,22.61,27,1,0,5,1,36.92,7,0
76118,24.19,32,1,29.54,3,1,34.66,9,0
76119,0,33,6,0,4,1,0,7,1
76120,21.27,39,7,21.27,5,1,21.27,12,2
76123,0,16,1,31.07,2,0,15.34,6,1
76126,31.2,12,0,31.2,2,0,31.2,6,0
76127,32.55,9,0,37.31,2,0,32.55,4,0
76129,11,39,6,26.89,6,1,11,10,2
76131,49.8,8,0,38.19,2,0,38.19,2,0
76132,0,16,9,0,3,1,0,7,4
76133,15.41,37,14,23.45,5,2,0,9,5
76134,18.96,39,3,18.96,4,1,18.24,8,1
76135,58.22,1,0,81.48,0,0,0,2,1
76137,31.3,6,0,33.25,3,0,31.3,6,0
76140,36.48,25,0,36.48,3,0,36.48,5,0
76148,25.55,19,3,32.17,2,0,29.29,8,1
76155,20.8,36,9,40.81,1,0,20.8,6,1
76164,21.86,24,6,15.58,5,1,15.58,5,1
76177,18.58,4,2,72.75,0,0,18.58,2,1
76180,0,29,1,22.79,3,2,22.79,9,3
76182,23.21,35,3,23.6,2,1,23.6,12,4
76201,0,9,9,17.33,1,1,0,3,3
76205,0,10,9,0,1,1,18.83,5,3
76207,14.53,9,9,27.98,1,1,14.53,3,3
76208,34.12,9,0,34.12,1,0,43.59,4,0
76209,0,9,9,26.07,1,1,18.34,3,3
76210,52.79,2,0,52.79,1,0,0,1,1
76226,0,6,1,54.59,1,0,0,2,1
76227,0,2,2,128.13,0,0,100.87,0,0
76234,0,2,2,199.85,0,0,171.25,0,0
76240,0,1,1,237.12,0,0,0,1,1
76244,0,11,4,62.97,0,0,0,4,2
76248,0,17,4,47.07,1,0,0,9,2
76249,56.99,6,0,68.28,0,0,56.99,3,0
76250,58.15,1,0,NA,0,0,58.15,1,0
76262,45.45,11,0,77.66,0,0,0,4,1
76264,53.55,2,0,229.04,0,0,130.82,0,0
76268,54.43,11,0,264.34,0,0,71.66,0,0
76273,0,2,2,259.09,0,0,104.52,0,0
76301,0,6,6,0,1,1,0,2,2
76302,20.32,6,6,20.32,1,1,20.32,2,2
76305,39.18,6,0,39.18,1,0,39.18,2,0
76306,32.21,6,0,36.29,1,0,32.21,2,0
76308,16.65,6,6,29.33,1,1,16.65,2,2
76309,0,6,6,21.14,1,1,0,2,2
76310,27.84,6,1,43.61,1,0,27.84,2,1
76311,36.74,6,0,36.74,1,0,36.74,2,0
76360,0,2,2,197.28,0,0,186.25,0,0
76380,0,1,1,405.05,0,0,398.61,0,0
76384,0,2,2,NA,0,0,NA,0,0
76401,0,4,4,NA,0,0,0,1,1
76402,12.05,4,4,NA,0,0,12.05,1,1
76424,0,3,3,NA,0,0,377.49,0,0
76426,0,1,1,221.95,0,0,204.65,0,0
76450,0,1,1,NA,0,0,NA,0,0
76458,0,1,1,360.19,0,0,360.19,0,0
76501,0,10,3,25.83,1,1,275.03,0,0
76502,0,12,9,25.98,1,1,235.29,0,0
76504,0,12,10,0,1,1,252.59,0,0
76508,0,12,10,10.51,1,1,255.2,0,0
76513,0,11,2,54.83,1,0,226.14,0,0
76522,57.01,1,0,NA,0,0,333.1,0,0
76527,0,1,1,198.69,0,0,83.56,0,0
76541,27.88,7,6,156.43,0,0,264.61,0,0
76542,0,7,6,156.64,0,0,248.63,0,0
76543,37.29,7,0,141,0,0,258.42,0,0
76544,0,7,1,179.66,0,0,284.86,0,0
76548,35.09,6,0,128.76,0,0,225.38,0,0
76549,0,7,6,179.69,0,0,276.2,0,0
76554,56.48,5,0,62.41,0,0,240.89,0,0
76559,57.36,5,0,104.51,0,0,248.49,0,0
76622,0,1,1,146.71,0,0,146.71,0,0
76623,40.45,1,0,NA,0,0,121.59,0,0
76642,0,1,1,290.7,0,0,290.7,0,0
76643,30.85,12,0,59.41,1,0,59.41,1,0
76651,0,1,1,NA,0,0,116.73,0,0
76655,54.8,8,0,79.76,0,0,79.76,0,0
76667,0,1,1,NA,0,0,NA,0,0
76686,44.66,1,0,NA,0,0,NA,0,0
76692,0,1,1,241.67,0,0,241.67,0,0
76701,10.79,12,7,0,1,1,0,1,1
76704,18.23,12,4,12.2,1,1,12.2,1,1
76705,44.56,7,0,38.07,1,0,38.07,1,0
76706,21.22,7,7,25,1,1,25,1,1
76707,0,12,7,11.25,1,1,11.25,1,1
76708,23.84,12,4,31.41,1,0,31.41,1,0
76710,14.48,12,12,23.77,1,1,23.77,1,1
76711,0,12,7,21.27,1,1,21.27,1,1
76712,0,12,5,49.26,1,0,49.26,1,0
76798,24.55,7,7,14.62,1,1,14.62,1,1
76801,0,3,3,NA,0,0,0,1,1
76802,47.18,3,0,NA,0,0,47.18,1,0
76825,0,2,2,NA,0,0,312.39,0,0
76901,0,6,2,51.95,1,0,NA,0,0
76903,0,6,3,0,1,1,NA,0,0
76904,0,6,1,38.47,1,0,NA,0,0
76905,23.31,4,3,23.31,1,1,NA,0,0
76908,23.22,4,3,23.22,1,1,NA,0,0
76934,0,1,1,159.85,0,0,NA,0,0
77002,0,134,25,23.31,5,2,0,16,2
77003,10.01,117,13,17.83,5,1,10.01,14,2
77004,0,134,88,0,4,1,16.86,11,2
77005,0,159,114,16.87,5,1,0,14,6
77006,0,148,58,16.78,5,2,0,18,3
77007,0,156,28,0,6,1,16.88,18,4
77008,0,126,18,17.51,5,1,0,13,5
77009,0,81,20,24.05,4,2,21.58,11,5
77010,4,134,25,18.72,5,2,4,16,2
77011,0,104,6,30.52,3,0,25.31,5,1
77012,22.32,61,1,19.09,4,1,19.09,3,1
77013,42.16,1,0,21.53,1,1,0,1,1
77014,0,24,3,45.99,1,0,0,3,1
77015,25.81,1,1,0,1,1,21.79,1,1
77016,35.67,9,0,40.92,1,0,19.51,3,1
77017,29.8,23,4,24.47,4,2,24.47,1,1
77018,0,52,16,21.62,4,2,0,12,7
77019,0,150,63,13.69,6,2,8.27,17,5
77020,23.13,66,6,37.1,4,0,25.54,9,1
77021,0,124,71,17.88,4,2,28.67,8,1
77022,0,41,13,0,4,1,0,10,6
77023,12.56,102,7,23.17,3,2,23.17,4,2
77024,0,68,12,24.68,4,1,0,14,4
77025,0,151,97,0,5,1,0,13,5
77026,21.13,42,8,33.27,3,0,27.5,11,1
77027,0,171,47,29.96,7,1,13.81,19,7
77028,42.68,14,0,42.68,1,0,38.29,5,0
77029,51.08,6,0,35.9,1,0,20.25,2,1
77030,0,154,103,16.02,6,2,12.57,14,5
77031,24.12,70,22,24.12,3,2,13.05,9,3
77032,0,5,1,34.62,1,0,48.75,1,0
77033,20.89,96,2,23.07,3,1,23.07,6,1
77034,22.2,21,4,0,3,1,51.03,3,0
77035,0,131,14,27.88,3,2,14.06,11,3
77036,0,74,19,16.66,3,2,16.66,13,3
77037,17.03,30,8,26.81,3,1,33.02,8,0
77038,23.64,36,6,28.22,2,1,39.51,7,0
77039,17.46,10,1,37.12,2,0,32.44,3,0
77040,0,18,3,0,3,1,0,5,1
77041,0,16,1,42.73,2,0,41.98,6,0
77042,0,71,10,44.33,3,0,19.92,15,1
77043,0,25,3,30.68,3,0,0,9,3
77045,0,119,5,45.9,3,0,0,9,1
77046,8.61,171,77,26.24,6,1,11.11,19,7
77047,28.44,81,5,58.99,1,0,28.44,2,1
77048,38.67,53,0,40.69,3,0,40.69,4,0
77049,39.94,1,0,23.17,1,1,36.89,1,0
77050,38.7,2,0,61.21,0,0,40.42,1,0
77051,20.41,101,40,36.76,3,0,38.98,7,0
77053,27.7,29,5,55.79,1,0,27.7,6,1
