GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
41342216,,,
41342217,,,
41342223,,,
41342224,,,
41342225,,,
41342229,,,
41342221,,,
413422211,,,
413422212,,,
413422213,,,
413422215,,,
413422216,,,
413422217,12,4,12
413422218,,,
413422219,,,
41342222,,,
413422221,88,76,88
413422222,14,14,14
41342231,,,
41342232,,,
41342234,,,
41342235,,,
41342237,,,
41342238,,,
41342239,,,
41342241,,,
41342242,,,
41342243,,,
41342244,,,
41342251,,,
41342252,,,
41342253,,,
41342254,,,
41342256,,,
41342257,,,
41342258,,,
41342259,,,
41342251,,,
413422511,,,
413422512,,,
413422513,,,
413422514,,,
41342266,,,
41342267,25,24,
41342269,,,
41342261,,,
413422615,,,
413422616,,,
413422617,,,
413422618,,,
41342262,,,
413422621,,,
413422622,,,
413422623,,,
413422624,,,
413422625,,,
413422626,,,
413422627,,,
413422628,,,
413422629,,,
41342263,,,
413422631,,,
413422632,,,
413422633,,,
413422634,,,
413422635,,,
413422636,,,
413422637,,,
413422638,,,
413422639,,,
41342264,,,
413422641,,,
413422642,,,
413422643,,,
413422644,,,
413422646,,,
4135228,269,247,269
41352291,,,
41352293,65,65,65
41352294,,,
4135232,,,
4135233,,,
4135235,,,
4135236,,,
41352312,39,26,39
41352313,,,
41352314,25,2,
41361,,,
413611,,,
413612,,,
413613,,,
413614,,,
413615,,,
413616,,,
413617,,,
413618,,,
413619,,,
413611,,,
4136111,,,
4136112,,,
4136113,,,
4136114,,,
4136115,,,
4136116,,,
4136117,18,2,18
4136118,,,
4136119,,,
413612,,,
4136122,,,
4136123,,,
4136124,,,
4136125,,,
4136126,,,
4136127,,,
4136128,,,
4136129,,,
413613,,,
4136131,,,
4136132,,,
4136133,,,
4136134,,,
4136135,,,
4136136,,,
4136137,,,
4136138,,,
4136139,,,
413614,,,
4136141,,,
4136142,,,
4136143,,,
4136144,,,
4136145,,,
4136146,,,
4136147,,,
4136148,,,
4136149,,,
413615,,,
4136151,,,
4136152,,,
4136153,,,
4136154,,,
4136155,,,
4136156,,,
4136157,,,
4136158,,,
4136159,,,
413616,,,
4136161,,,
4136162,,,
4136163,,,
4136164,,,
4136165,,,
4136166,,,
4136167,,,
4136168,,,
4136169,,,
413617,,,
4136171,,,
4136172,,,
4136173,,,
4136174,,,
4136175,,,
4136176,,,
4136177,,,
4136178,,,
4136179,,,
413618,,,
4136181,,,
4136182,,,
4136183,,,
4136184,,,
4136185,,,
4136186,,,
4136187,,,
4136188,35,27,35
4136189,,,
413619,,,
4136191,,,
4136192,,,
4136193,,,
4136194,,,
4136195,,,
4136196,,,
4136197,,,
4136198,,,
4136199,,,
41372333,,,
41372334,,,
41372335,,,
41372336,,,
41372337,,,
41372338,,,
41381,,,
413811,,,
413812,,,
413813,,,
413814,,,
413815,,,
413816,,,
413817,,,
413818,,,
413819,,,
413811,,,
4138111,,,
4138112,,,
4138113,,,
4138114,,,
4138115,,,
4138116,,,
4138117,,,
4138118,,,
4138119,,,
413812,,,
4138121,,,
4138122,,,
4138123,,,
4138124,,,
4138125,,,
4138126,,,
4138127,,,
4138128,,,
4138129,,,
413813,,,
4138131,,,
4138132,,,
4138133,,,
4138134,,,
4138135,,,
4138136,,,
4138137,,,
4138138,,,
4138139,,,
413814,,,
4138141,,,
4138142,,,
4138143,,,
4138144,,,
4138145,,,
4138146,,,
4138147,,,
4138148,,,
4138149,,,
413815,,,
4138151,,,
4138152,,,
4138153,,,
4138154,,,
4138155,,,
4138156,,,
4138157,,,
4138158,,,
4138159,,,
413816,,,
4138161,,,
4138162,,,
4138163,,,
4138164,,,
4138165,,,
4138166,,,
4138167,,,
4138168,,,
4138169,,,
413817,,,
4138171,,,
4138172,,,
4138173,,,
4138174,,,
4138175,,,
4138176,,,
413947,,,
413941,,,
4139411,,,
4139412,,,
4139413,,,
413981,,,
413984,,,
413985,,,
413986,,,
413987,,,
415944,,,
4159451,,,
415951,,,
4159541,,,
4159542,,,
415955,,,
415956,,,
4159573,,,
4159574,,,
4159575,1,1,1
4159576,,,
41595141,,,
41595142,,,
41595151,,,
41595152,,,
41595161,32,32,32
41595162,,,
4159517,,,
4159518,,,
4159519,,,
4159521,,,
4159522,,,
4159523,,,
4159524,,,
4159524,,,
4159525,,,
4159526,,,
4159527,,,
4159528,,,
4159529,,,
415953,,,
4159531,,,
4159532,,,
4159533,,,
41595341,,,
41595342,,,
41595361,,,
41595362,76,76,76
4159538,3,3,3
4159539,32,32,32
4159548,,,
4159549,,,
415955,,,
417948,,,
417941,,,
4179411,,,
4179412,,,
4179413,,,
4179414,,,
4179415,,,
417941,,,
4179431,,,
4179432,,,
4179423,,,
4179424,,,
4179425,,,
417961,,,
417962,,,
417964,,,
417965,,,
417966,,,
4179613,,,
4179617,5,5,5
4179625,,,
4179633,,,
4179634,,,
4179637,,,
4179638,,,
41796421,,,
41796422,,,
4179648,,,
4179649,,,
4179652,18,13,18
4179653,,,
4191,,,
4192,637,554,637
4193,177,92,128
4194,2,9,2
4195,,,
4196,,,
4197,,,
4198,18,17,18
4199,34,34,34
4191,,,
41911,,,
41912,,,
419132,,,
419133,,,
419134,17,17,17
41914,,,
41915,,,
41916,,,
41917,,,
419181,85,56,85
419182,,,
41919,,,
4192,,,
41921,,,
419221,426,24,426
419222,,,
41923,425,415,425
41924,174,988,172
419251,,,
419253,,,
419254,,,
419255,,,
419256,33,33,33
419262,7,61,
419263,,,
419264,,,
419272,,,
419273,,,
419274,,,
419281,13,11,13
419282,,,
419283,,,
419291,46,44,46
419294,,,
419295,32,24,32
419296,,,
41932,,,
41933,,,
41934,,,
419311,428,41,428
419312,,,
41932,15,15,15
419332,,,
419333,,,
419334,,,
41934,75,75,75
419351,,,
419352,,,
419353,,,
419354,,,
41936,,,
419372,,,
419374,,,
419375,,,
419376,,,
419377,,,
419381,,,
419382,,,
419391,,,
419392,,,
419393,,,
41948,,,
41941,,,
419411,,,
419422,,,
419425,,,
419426,,,
419429,,,
41943,,,
419431,,,
419432,,,
419433,,,
419434,72,6,72
419435,,,
419436,,,
419437,,,
419438,,,
419439,,,
419442,,,
419443,,,
419444,,,
419446,,,
419447,,,
419448,,,
419449,,,
41945,,,
419451,,,
419452,,,
419453,,,
419454,,,
419455,,,
419456,,,
419457,,,
419458,,,
419461,,,
419462,,,
419463,,,
419464,,,
419465,,,
419466,,,
419467,,,
419468,,,
419469,,,
41947,,,
419471,,,
419472,,,
419473,,,
419474,,,
419417,,,
419419,,,
419411,,,
4194112,,,
4194113,,,
4194114,,,
4194115,,,
4194116,,,
4194117,,,
4194118,,,
4194119,,,
419412,,,
4194121,,,
4194122,,,
4194125,,,
419437,,,
419431,,,
4194311,,,
4194312,,,
4194313,,,
4194316,,,
4194317,,,
419432,,,
4194321,,,
4194322,,,
4194323,,,
4194324,,,
4194325,,,
4194326,,,
4194327,,,
4194328,,,
4194329,,,
419433,,,
4194331,,,
4194332,,,
4194333,,,
4194334,,,
419444,,,
419447,,,
4194411,,,
4194412,,,
4194413,,,
4194414,,,
4194415,,,
4194418,,,
4194419,,,
4194421,,,
4194422,,,
4194423,,,
4194424,,,
4194425,,,
4194426,,,
4194427,2,,2
4194428,,,
4194429,,,
419443,,,
4194431,,,
419454,15,14,15
419455,,,
419456,,,
419458,,,
419451,,,
4194511,,,
4194512,,,
4194513,,,
419461,,,
4194613,,,
4194614,,,
4194615,,,
4194616,,,
4194617,,,
4194618,,,
4194619,,,
419462,,,
4194621,,,
4194622,,,
4194623,,,
4194624,,,
4194625,,,
4194626,,,
4194627,,,
4194628,,,
419463,,,
4194631,,,
4194632,,,
4194633,,,
4194634,,,
4194635,,,
4194636,,,
4194638,,,
4194639,,,
419464,,,
4194641,,,
4194642,,,
4194643,,,
4194644,,,
4194645,,,
4194646,,,
4194647,,,
419471,,,
4194711,,,
4194712,,,
4194713,,,
4194714,,,
4194715,,,
4194716,,,
4194717,,,
4194718,,,
4194719,,,
419472,,,
4194721,,,
4194722,,,
4194723,,,
4194724,,,
4194725,,,
4194726,,,
41952,,,
41953,,,
419946,,,
419947,,,
419948,,,
419949,,,
419941,,,
42121,,,
42124,,,
42125,,,
42126,,,
42127,,,
42128,,,
42129,,,
42121,,,
421211,,,
421212,,,
421213,,,
421214,,,
421215,,,
42137,,,
42138,,,
42139,,,
42131,,,
421311,,,
421312,,,
421313,,,
421314,,,
421315,,,
421316,,,
421317,,,
421318,,,
421319,,,
4214,,,
42163,,,
42164,,,
4217,,,
42181,,,
42182,,,
42183,,,
42191,,,
42192,,,
4211,,,
42111,,,
42112,,,
421131,,,
421133,,,
421134,,,
421135,,,
421136,,,
421143,,,
421144,,,
421145,,,
421146,39,39,39
421147,,,
421148,,,
42115,,,
42116,,,
421171,,,
421172,,,
421173,,,
421174,,,
421175,,,
421176,,,
421177,,,
421178,,,
421179,,,
421171,,,
4211711,,,
42119,,,
42121,,,
42122,,,
42123,193,193,193
421211,,,
421212,,,
421213,,,
42122,,,
42123,,,
42124,,,
4219412,,,
4219413,,,
4219414,,,
423966,,,
42396611,,,
42396613,,,
42396614,,,
42396615,,,
4239662,,,
42396631,,,
42396632,,,
42396641,,,
42396642,,,
42522,,,
42523,,,
42524,,,
4253,,,
42541,,,
42542,,,
4255,,,
42564,1,1,1
42565,,,
42566,,,
42567,,,
42568,,,
42569,,,
42561,,,
4257,,,
42581,92,92,92
42582,,,
4259,41,419,41
42511,1,1,1
42512,,,
425111,,,
425112,,,
42512,,,
42513,,,
425141,,,
425142,,,
425143,,,
42515,73,619,73
425161,,,
425162,,,
425163,,,
425171,,,
425172,,,
425173,,,
425181,,,
425182,,,
42519,,,
42521,29,29,15
42522,,,
42523,,,
42524,,,
42521,,,
4271,213,213,213
4272,,,
42731,,,
42732,,,
42742,,,
42743,,,
42744,,,
42751,,,
42752,,,
4276,,,
4277,,,
4278,,,
42791,,,
42792,,,
42793,,,
42795,,,
42797,,,
42798,,,
42711,,,
42713,,,
42714,14,14,14
42711,178,178,178
42712,,,
427195,,,
427197,,,
427191,,,
4271911,,,
4271913,,,
4271914,,,
42711,,,
4271114,,,
4271116,,,
4271117,,,
4271118,,,
4271111,,,
42711111,,,
42711112,,,
42711114,,,
42711115,,,
4271121,,,
4271122,,,
4271143,,,
4271145,,,
4271146,,,
4271151,,,
4271153,,,
4271154,,,
427116,,,
427117,,,
427118,,,
427121,,,
427983,,,
427984,,,
427985,,,
427986,,,
51481,,,
51482,,,
51483,,,
51484,,,
51485,,,
51486,,,
51487,,,
51488,,,
53961,,,
53962,,,
53963,,,
53964,,,
53965,,,
53966,,,
53967,,,
55951,2,,2
55952,,,
55953,,,
55954,,,
55955,,,
55956,,,
55957,,,
55958,,,
55959,,,
57211,,,
57212,,,
57221,,,
57223,,,
57225,,,
57226,,,
57231,15,15,15
57232,,,
57234,,,
57235,,,
57241,,,
57242,,,
57244,,,
57245,,,
57251,,,
57253,,,
57254,,,
57263,,,
57264,55,54,55
57265,,,
57266,,,
57271,,,
57273,,,
57274,,,
57281,,,
57283,,,
57285,,,
57286,,,
57291,,,
57292,,,
57211,,,
57212,,,
572111,,,
572112,,,
572121,,,
572122,,,
572131,,,
572134,,,
572135,,,
572136,,,
572138,,,
572131,,,
5721311,,,
572144,,,
572145,,,
572146,,,
572147,,,
572148,,,
572149,,,
59791,5,,5
59792,,,
59793,,,
59794,,,
597951,,,
597952,,,
59796,,,
511951,,,
511952,,,
511953,,,
511954,,,
511955,,,
513481,,,
513482,,,
515951,,,
515952,,,
515953,,,
515954,,,
515955,,,
51781,,,
51782,,,
51783,,,
51784,,,
51995361,,,
51995362,,,
5199537,,,
5199538,,,
5199539,,,
521951,,,
521952,,,
521953,,,
521954,,,
521955,,,
521956,,,
523481,6,,6
5234821,,,
5234822,8,7,8
523483,1,2,1
523484,,,
5234851,,,
5234852,,,
525971,,,
525972,,,
527951,,,
527952,,,
527953,,,
527954,,,
527955,,,
529951,,,
529952,,,
529953,,,
529954,,,
529955,,,
529956,,,
53111,2,,2
53112,,,
5312,,,
5313,,,
53141,,,
53142,,,
53151,,,
53152,,,
53161,,,
53162,,,
5317,,,
53181,,,
53182,,,
5319,,,
5311,,,
53111,,,
53112,,,
53321,,,
533221,,,
533223,,,
533224,,,
533231,,,
533232,,,
533241,,,
533242,,,
533251,,,
533252,,,
53326,,,
535311,,,
535312,7,5,7
535321,,,
535322,,,
535331,,,
535332,,,
535351,,,
535352,,,
53536,,,
535371,,,
535372,,,
535373,,,
535383,,,
535384,,,
535385,,,
535386,,,
535387,,,
53531,,,
535311,,,
535312,44,33,44
537951,,,
537952,,,
537953,,,
537954,,,
537955,,,
537956,,,
539971,,,
539972,,,
539973,,,
541951,,,
541952,,,
541953,,,
541954,,,
541955,,,
543491,,,
543492,,,
543493,,,
543494,,,
543495,,,
545311,,,
545312,,,
545313,,,
545314,,,
54532,,,
545331,,,
545332,,,
545333,,,
545341,,,
545342,,,
545343,,,
545344,,,
545351,,,
545352,,,
54536,,,
545371,5,22,5
545372,,,
54538,,,
54539,6,1,6
545311,,,
545313,,,
545315,,,
545316,,,
5453111,,,
5453112,,,
547951,,,
547952,,,
547953,,,
549551,,,
549552,,,
55113,,,
55114,,,
55115,,,
55116,,,
55117,,,
55118,,,
55119,,,
55111,,,
551111,,,
551112,,,
551113,,,
551114,,,
551115,26,16,26
5511161,,,
5511162,,,
551117,,,
551118,,,
551119,,,
551121,,,
551122,,,
553471,,,
553472,,,
553473,,,
553474,,,
555481,,,
555482,,,
555483,,,
555484,,,
555485,49,32,49
555486,,,
555487,,,
5554881,,,
5554882,,,
557481,,,
557482,,,
557483,,,
557484,,,
557485,1,5,1
55921,,,
55922,,,
55923,,,
55924,,,
55925,,,
55926,,,
55927,,,
561951,,,
561952,,,
561953,,,
563491,,,
563492,,,
563493,,,
563494,,,
563495,,,
563496,,,
563497,,,
563498,,,
565961,,,
565962,,,
565963,,,
565964,,,
567481,,,
567482,14,,14
567483,,,
567484,,,
567485,,,
56912,,,
56931,,,
56932,,,
56933,,,
56952,,,
5699,,,
5691,,,
56912,,,
56913,,,
569141,,,
569142,,,
569151,,,
569152,,,
56916,,,
56917,,,
56918,,,
569191,,,
569193,,,
5692,,,
569213,,,
569214,,,
56923,,,
56924,,,
56925,,,
5719517,,,
5719518,,,
5719519,,,
571952,,,
5719521,,,
5719522,,,
573471,,,
573472,,,
575471,,,
575472,,,
575473,,,
575474,,,
5754751,,,
5754752,,,
577471,,,
577472,,,
577473,,,
577474,,,
579963,,,
579964,,,
579965,,,
579966,,,
581311,,,
581312,,,
58132,,,
58133,,,
583951,,,
583952,,,
583953,,,
583954,,,
583955,,,
583956,,,
585211,,,
585212,,,
585213,,,
585214,,,
585221,,,
585222,,,
585224,,,
585225,,,
585226,,,
585231,,,
585232,,,
58524,,,
58525,,,
58526,,,
58527,,,
58528,,,
587961,,,
587962,,,
587963,,,
587964,,,
589961,,,
5899621,,,
5899622,,,
589963,,,
59121,,,
59122,,,
59124,6,11,6
59125,,,
59126,,,
591271,,,
591272,,,
591281,,,
591282,,,
59129,,,
59121,,,
59198,,,
59311,5,11,5
59312,,,
59313,,,
59316,,,
59317,,,
59318,,,
59319,,,
59311,,,
593111,,,
593112,,,
593113,,,
593114,,,
595951,,,
595952,,,
595953,,,
597953,,,
5979531,,,
5979532,,,
59991,,,
59992,,,
59993,,,
511181,,,
511182,,,
513951,,,
513952,,,
513953,,,
513954,,,
513955,,,
513956,,,
5159527,,,
5159528,,,
5159529,,,
517481,,,
517482,,,
517483,,,
517484,,,
517485,,,
517486,,,
5199533,,,
5199534,,,
5199535,,,
5111491,,,
5111492,,,
5111493,,,
5111494,,,
5111495,,,
5111496,,,
5111497,,,
5113951,,,
5113952,,,
5113953,,,
5113954,,,
5113955,,,
5113956,,,
5115957,,,
5115958,,,
5115959,,,
5115951,,,
51159511,,,
51159512,,,
51159513,,,
51159514,,,
511595151,,,
511595152,,,
51159516,,,
5117461,,,
5117462,,,
5117463,,,
51192,,,
51195,8,28,6
511911,,,
511912,374,361,374
511913,28,26,28
5119151,,,
5119152,,,
511916,28,23,28
511918,,,
511919,23,1,23
511921,,,
511922,,,
5119212,,,
5119213,,,
5119214,246,249,246
5119223,,,
5119224,,,
5119226,,,
5119228,,,
5119229,,,
5119243,,,
5119245,,,
5119246,31,14,31
5119247,,,
5119248,,,
511925,,,
511926,15,15,15
511927,,,
511928,,,
511929,,,
511931,,,
511932,,,
511931,,,
5119322,,,
5119325,,,
5119327,,,
5119328,,,
5119333,,,
5119334,,,
5119335,,,
5119336,,,
5119342,,,
5119343,,,
5119344,,,
511935,,,
5119364,,,
5119365,,,
5119366,,,
5119367,,,
5119368,,,
5119369,,,
5119373,,,
5119374,,,
5119376,,,
5119377,,,
5119371,,,
51193711,,,
51193712,,,
51193713,,,
511938,,,
511939,,,
511941,,,
511944,,,
511945,,,
511946,,,
511947,,,
5119413,4,2,4
5119414,,,
5119415,,,
5119416,,,
5119417,,,
5119418,,,
5119421,,,
5119422,,,
5119425,,,
5119427,,,
51194212,,,
51194213,,,
51194214,,,
51194215,,,
51194216,,,
51194218,,,
51194219,,,
5119422,,,
51194221,,,
5119432,,,
5119433,,,
5119435,469,226,469
5119436,,,
511944,178,129,178
511945,,,
511946,121,117,121
511947,22,18,22
511948,48,37,48
511949,,,
5121961,,,
5121962,,,
51219631,,,
51219632,,,
5123961,,,
5123962,,,
5123963,,,
5123964,,,
5123965,,,
5123966,,,
5125111,,,
5125112,,,
5125113,,,
5125131,,,
5125132,,,
5125133,,,
5125144,,,
5125145,,,
5125146,,,
5125147,,,
5125148,,,
5125149,,,
5125153,,,
5125156,,,
5125157,,,
5125158,,,
5125159,,,
5125151,,,
51251511,,,
51251512,,,
512516,,,
5127951,,,
5127952,,,
5127953,,,
5129971,,,
5129972,,,
5129973,,,
51311,,,
51312,,,
51313,,,
51314,,,
513151,,,
513152,,,
51316,,,
51317,,,
51318,,,
513111,,,
513112,,,
5131111,,,
5131112,,,
5131121,,,
5131122,,,
5131131,,,
5131132,,,
5131133,,,
5131134,,,
5131135,,,
5131111,,,
5131112,,,
5131121,,,
5131122,,,
5131131,,,
5131132,,,
513381,,,
513382,,,
513383,,,
513384,,,
5135471,,,
5135472,,,
5135473,12,12,12
5135474,,,
5137951,,,
51379521,,,
51379522,,,
5139951,,,
5139952,,,
5139953,,,
5139954,,,
5139955,,,
5139956,,,
5139957,,,
5139958,,,
5139959,,,
5139951,,,
5141461,,,
5141462,,,
51414631,,,
51414632,,,
5141464,,,
5143111,,,
5143112,,,
5143114,41,41,41
5143115,,,
5143116,18,14,18
5143117,,,
514312,,,
5143131,,,
5143132,,,
5143141,,,
5143142,,,
5143143,,,
5143151,,,
5143153,,,
5143154,,,
5143156,,,
5143157,,,
5143158,,,
5143159,,,
5143151,,,
514316,,,
5143171,,,
5143172,,,
5143111,,,
5143112,,,
5143113,,,
5143114,,,
51431111,26,26,26
51431112,32,27,32
51431113,,,
5143112,,,
5143113,62,62,62
514571,,,
514572,,,
514573,,,
5145741,,,
5145742,,,
514575,,,
514576,,,
514577,,,
514578,,,
514579,,,
514571,,,
5145711,,,
5145712,,,
5147491,,,
5147492,,,
514995231,,,
514995232,212,212,212
514995241,,,
514995242,,,
51499525,,,
51499526,,,
6141,,,
6142,,,
6143,,,
6144,43,46,43
6145,,,
6146,,,
6147,,,
6148,,,
6149,,,
6141,,,
61411,,,
61412,99,77,99
61413,,,
61414,2,169,175
61415,2,2,2
61416,,,
61417,,,
61418,,,
61422,,,
61424,,,
61425,,,
61426,,,
61427,,,
61428,75,564,75
61429,264,199,264
6143,4,32,4
61431,22,164,169
61433,35,35,35
61434,,,
614351,17,18,17
614352,,,
61436,,,
614371,,,
614372,,,
61438,,,
61439,,,
6144,,,
614411,,,
614412,,,
61442,,,
61443,,,
61444,,,
614451,,,
614452,,,
61446,,,
61447,,,
61448,,,
61449,,,
6145,,,
61451,,,
61452,,,
614531,,,
614532,32,32,32
614541,5,1,5
614542,,,
61455,,,
61456,,,
61457,,,
61458,,,
614591,,,
614592,,,
6146,8,9,8
61461,,,
614621,38,34,38
614622,,,
61463,,,
61464,48,3,48
61465,,,
614661,,,
614662,,,
61467,42,39,42
61468,,,
61469,,,
6147,,,
614711,,,
614712,,,
61472,,,
61473,155,128,155
61474,3,15,3
61475,,,
61476,,,
61477,,,
61478,,,
61479,,,
6148,,,
61481,,,
61482,,,
61483,,,
61484,,,
61485,,,
61486,,,
61487,7,7,7
61488,65,65,65
61489,191,178,181
6149,,,
61491,5,5,5
61492,,,
61493,1,13,1
61494,,,
61495,31,31,31
61496,,,
61497,15,15,15
61498,62,51,62
61499,,,
6141,,,
61411,1,1,1
61412,,,
61413,,,
61414,,,
61415,,,
61421,,,
61422,,,
61423,,,
61424,,,
61425,,,
61426,,,
614211,,,
614212,,,
614213,,,
614214,,,
614215,,,
614216,,,
614217,,,
614218,,,
614219,,,
61422,164,136,164
614221,,,
614222,8,8,8
614223,,,
614224,,,
614225,,,
614226,,,
614227,,,
614228,13,12,13
614229,35,383,35
61423,34,1,34
614231,47,48,47
614232,14,88,14
614233,,,
614234,,,
614235,32,25,32
6142361,,,
6142362,,,
614237,,,
614238,,,
6142391,1,1,1
6142392,,,
614241,15,14,15
614242,,,
6142511,,,
6142512,,,
6142513,,,
6142514,,,
614261,,,
614262,,,
614271,,,
614272,,,
614273,,,
614276,,,
614277,,,
614278,,,
614279,,,
61428,,,
614281,,,
614282,,,
6142831,,,
6142832,,,
614284,,,
614285,,,
614286,,,
614287,446,415,446
614311,,,
614312,,,
61432,,,
61433,,,
61434,,,
61435,,,
61436,,,
61437,,,
61438,,,
61439,,,
61431,,,
614311,,,
614312,,,
614321,,,
614322,,,
614323,,,
614324,,,
6143251,,,
6143252,,,
614326,163,148,128
614327,,,
614328,,,
61433,,,
6143312,,,
6143313,,,
6143314,,,
614332,,,
614333,,,
614334,2,17,2
614335,,,
614336,,,
614337,,,
614338,7,7,7
614339,,,
61434,15,15,15
6143512,,,
6143513,,,
6143514,5,5,5
614352,,,
614353,,,
614354,45,441,45
614355,,,
6143561,46,35,46
6143562,8,8,8
614357,,,
614358,,,
614359,,,
61436,,,
614361,,,
614362,,,
614363,,,
6143641,,,
6143642,,,
614365,,,
6143661,,,
6143662,,,
614367,24,21,24
614368,81,876,81
614369,,,
61437,,,
6143711,,,
6143712,,,
614372,,,
614373,,,
614374,,,
614375,,,
614376,25,22,
6143771,,,
6143772,,,
614378,,,
614379,,,
61438,,,
614381,,,
6143821,,,
6143823,,,
6143824,,,
614383,,,
614384,,,
61441,,,
61442,,,
614431,,,
614434,,,
614435,,,
614436,,,
614437,,,
614438,,,
6144331,,,
6144332,,,
6144333,,,
6144334,,,
6144335,,,
6144336,,,
614411,,,
614412,,,
6144131,,,
6144132,,,
6144141,,,
6144142,,,
6144151,,,
6144153,14,85,14
61441521,,,
61441522,,,
61441523,,,
61441524,,,
6144161,,,
6144162,,,
614417,1,1,1
614418,,,
61441921,,,
61441923,23,29,23
61441924,,,
61441925,4,36,
61441926,,,
61441927,,,
61442,,,
614421,,,
614422,,,
6144231,21,16,21
6144232,669,679,669
614424,,,
614425,,,
6144261,,,
6144262,,,
614427,,,
614428,,,
614429,,,
614431,,,
614432,,,
6144312,,,
6144313,,,
6144314,47,47,47
6144315,,,
614432,,,
6144331,,,
61443321,,,
61443322,,,
614441,,,
614442,,,
6144431,,,
6144432,,,
614444,,,
614445,32,14,32
6144461,,,
6144462,,,
614511,,,
614512,,,
61452,,,
61453,,,
61454,,,
614551,,,
614552,,,
614561,,,
614562,,,
614563,,,
614564,,,
614565,,,
614566,,,
614567,,,
614571,,,
6145741,,,
6145742,,,
6145743,,,
6145744,,,
6145745,,,
6145746,,,
614575,,,
6145751,,,
6145752,,,
6145111,,,
6145112,,,
6145121,,,
6145122,,,
614513,,,
6145141,,,
6145143,,,
6145144,3,3,3
6145151,41,27,16
6145153,,,
6145154,,,
6145155,,,
6145156,,,
6145161,,,
6145162,,,
6145171,,,
6145173,,,
6145174,,,
619819,,,
61982,,,
619832,83,72,83
631,,,
6511,,,
6512,,,
652,,,
6531,,,
6533,26,26,26
6534,12,16,12
6541,75,75,75
6542,,,
655,47,42,47
6712,12,1,12
6713,,,
6714,,,
6721,,,
6722,,,
673,233,87,233
6741,,,
6742,14,13,14
6751,,,
6752,,,
6761,,,
6763,2,16,2
6764,9,,9
677,88,86,88
678,,,
6791,,,
6793,5,4,5
6794,,,
671,21,2,5
6711,3,2,3
6712,2,16,2
6713,284,241,262
6714,,,
6715,,,
6716,,,
67172,,,
67173,,,
67174,,,
6718,4,,4
6719,,,
672,,,
6721,,,
6722,,,
6723,,,
6724,,,
6725,11,,11
67261,,,
67262,,,
6727,,,
6728,15,15,15
6729,,,
6731,,,
6732,65,48,65
6731,,,
6732,,,
6733,,,
6734,,,
67351,,,
67352,,,
6736,,,
6737,,,
6912,,,
69121,21,21,21
69122,,,
6921,,,
6922,,,
693,3,3,3
694,,,
6951,,,
6953,,,
6954,,,
6111,,,
6112,21,21,21
6113,,,
6114,,,
6115,4,3,4
61331,,,
613325,,,
613326,,,
613327,,,
613328,,,
613329,,,
613321,,,
6133312,,,
6133313,,,
6133321,,,
6133322,,,
6133323,,,
6133324,,,
6133325,,,
613341,,,
613342,,,
613343,,,
613344,,,
613345,,,
61335,36,31,36
613362,,,
613363,,,
613364,,,
6133711,16,14,16
6133712,,,
6133721,,,
6133722,,,
6133724,,,
6133725,,,
613381,7,7,7
613382,,,
61339,,,
61331,,,
613311,,,
613312,,,
61331311,,,
61331312,,,
61331313,,,
61331323,,,
61331324,,,
61331325,,,
61331326,,,
61331412,,,
61331413,,,
61331414,,,
6133142,,,
613315,147,142,137
613316,,,
613317,,,
613318,,,
613319,319,319,319
613321,12,11,12
613323,,,
613324,82,82,82
61332111,,,
61332112,,,
61332113,,,
6133212,,,
613322,,,
613323,,,
6133241,175,175,175
6133242,,,
613325,,,
613326,,,
613327,163,151,163
613328,,,
613329,,,
61333,,,
613331,,,
613332,,,
61333311,,,
61333312,,,
6133332,,,
6133341,,,
6133344,,,
6133346,,,
6133342,,,
613335,,,
61333611,33,33,33
61333612,,,
61333621,,,
61333622,,,
6133371,,,
6133372,,,
6133373,,,
61333811,,,
61333812,,,
61333821,,,
61333823,,,
61333824,,,
61333831,,,
61333832,,,
6133391,,,
6133392,52,41,14
613341,11,12,71
613342,,,
613341,,,
6133431,,,
6133432,,,
6133433,,,
61334511,,,
61334512,,,
61334513,,,
61334515,,,
61334518,,,
613345111,,,
613345112,,,
613345113,,,
613345114,,,
613345115,,,
613345116,,,
61334522,,,
61334523,,,
61334524,,,
61334611,,,
61334612,,,
61334621,,,
61334623,,,
61334624,,,
613347,,,
613348,,,
613349,,,
61335,,,
61335111,,,
61335112,,,
61335113,,,
6133512,,,
61335211,,,
61335212,,,
61335221,,,
61335222,,,
6133531,,,
6133532,,,
6133541,,,
6133542,,,
61335517,,,
61335518,,,
61335519,,,
61335511,,,
613355111,,,
613355112,,,
613355113,,,
613355114,,,
613355115,,,
613355116,,,
613355117,,,
6133552,,,
61335531,,,
61335532,,,
61335534,,,
61335536,,,
6133561,,,
6133562,,,
613357,,,
613358,,,
61335912,,,
61335913,,,
61335914,,,
61335915,,,
61335922,,,
61335923,,,
61335924,,,
6133611,,,
6133612,,,
613362,6,4,6
613361,,,
613362,,,
613363,,,
6133642,,,
6133652,111,14,11
6133653,,,
6133661,,,
6133662,,,
6133671,,,
6133672,,,
6133681,,,
6133682,,,
6133691,,,
6133692,,,
61337,,,
613371,6,6,6
613372,,,
613373,,,
613374,,,
613375,,,
613376,,,
613377,255,163,245
613378,,,
613379,487,487,487
61338,,,
613381,17,98,17
