"COUNTYFP","countyArea","parkArea","cover"
45075,2922642482.76283,109190619.636056,0.0373602383049042
45077,1327621024.28374,218788852.279154,0.164797670628327
45079,1999874130.57503,206317793.204567,0.103165389286397
45081,1196600098.08394,7900162.19110152,0.00660217411293188
45083,2121519062.50212,25241103.7774243,0.0118976558936289
45085,1767461546.72519,112674048.075582,0.063749080303528
45087,1336655705.81281,620429.40268301,0.000464165454114251
45089,2427764807.08711,6881469.70355596,0.00283448779036075
45091,1802058072.35411,32838980.5362454,0.0182230423314529
46003,1842418255.93175,421093.261547797,0.000228554651036521
46005,3268995599.95096,717548.137469223,0.000219501102259051
46007,3077811975.04672,66481487.0272024,0.0216002431487691
46009,1503598799.00576,211149.015012011,0.000140429092622069
46011,2080341487.3842,1269989.04032263,0.000610471428861182
46013,4473112855.18976,86840043.1238762,0.0194137831830295
46015,2188180527.0297,670852.354544005,0.000306579985635207
46017,1260084907.24582,0,0
46019,5857807018.49661,276415.872389475,4.71876030597567e-05
46021,1992352524.77948,61393.1151191015,3.08143836773549e-05
46023,2973926992.61695,22559322.9097442,0.0075857016550002
46025,2500148028.29661,130212.955118996,5.20820981978865e-05
46027,1078766355.48643,1151608.83475605,0.00106752387011251
46029,1853256519.59575,1384381.66422381,0.000746999484197567
46031,6536284009.27537,213624583.798289,0.0326828796752318
46033,4030228641.41684,422525414.017544,0.104839067857203
46035,1129519957.03493,788562.685311451,0.000698139665793499
46037,2819539090.09264,18896059.1974019,0.00670182557986138
46039,1644710953.78694,1094614.84117622,0.000665536299041406
46041,6318926445.19529,282909.217421074,4.47717218857942e-05
46043,1120975848.07315,359011.24079388,0.000320266704595808
46045,2974232264.67053,168112.319462181,5.65229291132056e-05
46047,4522434938.65319,207692.55834197,4.59249411344372e-05
46049,2599314624.87191,128152.563296146,4.9302443832655e-05
46051,1776860684.35051,86890.7700047226,4.8901284591416e-05
46053,2723378350.94803,4183207.65450392,0.00153603617104752
46055,4721671913.40679,66431.9159615694,1.40695747565479e-05
46057,1390705751.9792,26419.7508293997,1.89973693513529e-05
46059,3722144758.42095,82036.4076776665,2.20400905934859e-05
46061,1125284998.19167,364518.368046049,0.000323934264325774
46063,6920010433.05388,57078.7996041253,8.24836900989119e-06
46065,2069987325.9977,1235890.59078897,0.000597052250159692
46067,2105205627.65405,201268.829023828,9.56053063795546e-05
46069,2239098612.31047,117160.110813505,5.23246766218172e-05
46071,4836732733.12829,56831978.4621096,0.0117500762597134
46073,1376770768.9445,171698.754213719,0.000124711214159022
46075,2509759094.30588,80702722.8969781,0.0321555654803984
46077,2232549452.24671,350789.757372035,0.000157125190225471
46079,1486852278.68638,519467.7269659,0.000349374133807594
46081,2067872682.70174,1239856.16225312,0.0005995805121973
46083,1494242768.25568,3590563.81005451,0.0024029320310822
46085,4411758813.76869,245250341.299155,0.0555901516043332
46087,1491079755.3423,83901.7152788738,5.62690996093721e-05
46089,2976192794.94916,87698.0862217333,2.94665340130398e-05
46091,2288141043.23704,4897413.34743719,0.00214034592050707
46093,9001151134.49972,8435202.28661159,0.000937124836653509
46095,3388869300.83636,162961.460195894,4.80872662028233e-05
46097,1478198803.33075,9933.17053530189,6.719779851614e-06
46099,2103651123.3889,5101975.15482817,0.00242529528689581
46101,1346293865.33197,265300.544999567,0.000197059907818974
46102,5419506730.03512,537632506.572268,0.0992032178118145
46103,7198146737.45371,526832656.238847,0.073190041194577
46105,7467548153.66724,1640695150.83392,0.21971001955015
46107,2321847479.46108,81323.7746947654,3.50254594301092e-05
46109,2934262964.06692,2041652.0848444,0.000695797244434647
46111,1474751850.79614,127239.967419986,8.62788999731009e-05
46115,3901876104.77078,209221.811843483,5.36208239896878e-05
46117,3920941712.86536,143470100.380163,0.0365907251080551
46119,2766222870.72231,0,0
46121,3595749644.43401,4452.22787362604,1.23819184144753e-06
46123,4181073412.73505,97153.7957999009,2.32365677923717e-05
46125,1596646643.08916,82880.2771702074,5.19089665386776e-05
46127,1207699295.89629,7625302.55298091,0.00631390825422465
46129,1924149206.4464,81170.3404957807,4.21850552045751e-05
46135,1376132607.82298,702186.64485536,0.000510260886824134
46137,5092621181.32466,586284.488515008,0.000115124307825014
47001,892882987.723989,124599231.909647,0.139547100373429
47003,1229647532.85683,1971003.96123448,0.00160290157022091
47005,1129924003.87402,10323285.8422593,0.0091362656310206
47007,1053347736.76429,408179.83109815,0.000387507199049016
47009,1467330264.98941,437703587.460155,0.298299297645383
47011,858596583.37573,10717315.3243347,0.0124823642812526
47013,1289919814.98691,55596684.8318911,0.0431008844006752
47015,688083326.822568,59398.9670079537,8.6325252614747e-05
47017,1553714918.57511,9978720.7575934,0.00642249143539455
47019,900080494.491917,7682987.08409542,0.00853588888006329
47021,795402122.933404,4415951.13485179,0.00555184730783215
47023,740506937.382289,34418451.1848747,0.0464795796600432
47025,1143419276.70623,263761801.954229,0.230678113730975
47027,671540278.312931,55661126.3913402,0.0828857600785678
47029,1147331755.30373,93535384.179167,0.0815242703313878
47031,1125502744.24668,9751149.97161342,0.00866381714434651
47033,688163358.325853,3559265.51736255,0.00517212297676156
47035,1773539354.54154,25745375.5191114,0.014516382426578
47037,1360140645.53187,38207085.7754204,0.0280905404164876
47039,893455339.417416,42585.4502491379,4.76637704990448e-05
47041,851947980.441746,61975448.6861466,0.0727455784964847
47043,1272546507.46166,9122517.6752059,0.00716871062999696
47045,1363420812.34066,30156799.8431128,0.0221184828412154
47047,1829113805.3396,3992905.05794317,0.00218297245709205
47049,1291919807.09395,46144771.864641,0.0357179846699922
47051,1490233728.33289,120564380.765832,0.0809030009679799
47053,1563292896.27402,1941838.52088974,0.00124214632172766
47055,1582529501.0201,2027258.07990221,0.00128102387892007
47057,783310545.774132,419456189.47341,0.535491564279744
47059,1616341390.88222,67395901.6089917,0.0416965759765677
47061,935258844.899558,7677237.97969747,0.00820867722509694
47063,455168994.689278,140174478.060712,0.307961393891521
47065,1491353117.3456,105698473.580973,0.0708742097036697
47067,578250812.423131,64830283.2256052,0.112114469764318
47069,1736629146.43637,9078549.18719099,0.00522768445169799
47071,1543992769.71062,1301275.35710612,0.000842798867089264
47073,1293857568.13685,167979230.258397,0.129828224060464
47075,1382984327.29613,43420723.6089668,0.0313963960053392
47077,1361644272.04053,13820529.646198,0.0101498827043034
47079,1536198493.36955,25100866.4296714,0.016339598390449
47081,1586282060.70837,513857.404450811,0.000323938230897815
47083,535764218.849026,21350.7134853345,3.98509507245593e-05
47085,1441705631.26323,469537.6291165,0.000325682038645496
47087,827498228.991561,49081006.6046631,0.0593125216285674
47089,813889083.949684,91610404.6317512,0.112558831956781
47091,783964739.95837,35027.930018833,4.46804916515672e-05
47093,1361848736.16475,490270568.877499,0.360003688998679
47095,501737627.897481,4115079.59918436,0.00820165634462876
47097,1314555445.40252,134778313.68048,0.102527675155772
47099,1600589301.98266,2312643.79117139,0.00144487020393471
47101,731497771.126425,40393.2377519983,5.52199054411297e-05
47103,1478279705.97402,1205675.19488223,0.000815593415785832
47105,640590178.587007,19354546.2952256,0.030213616977265
47107,1119389095.81042,17107589.0374681,0.0152829691672871
47109,1459453795.4099,17426.4297874817,1.19403778607375e-05
47111,795021439.737267,94451.0367835427,0.000118803131667438
47113,1446702310.39651,464285455.550742,0.320926739533229
47115,1327235246.28304,47247074.3878974,0.0355981160990218
47117,974251965.111058,363612.529693985,0.000373222269715962
47119,1594443129.45648,1551713.34541681,0.000973200810207485
47121,561331964.448686,16745922.8901049,0.0298324769489156
47123,1690404188.85206,678370026.772677,0.401306404259063
47125,1407915207.10658,45301681.7872389,0.0321764276417887
47127,337877834.305016,1529159.66920745,0.00452577681620576
47129,1352930715.94764,179106.538009245,0.00013238411686425
47131,1438105391.35066,1672269.31517379,0.00116282806895203
47133,1125883300.39549,27017829.7243087,0.0239970072518335
47135,1095129432.02635,1429011.18967865,0.00130487880965313
47137,452057061.66509,64655982.8892217,0.143026153935236
47139,1145852445.77828,432033912.746676,0.377041489363171
47141,1042400272.82751,594467091.500297,0.570286776583245
47143,871256098.035849,18835329.5273503,0.021618591330164
47145,1022821670.6353,88860486.2697995,0.0868777899617694
47147,1233993282.85931,8599915.82016457,0.0069691755535634
47149,1616055745.69001,40751492.4103462,0.0252166378041287
47151,1380426543.90745,8268605.82731494,0.00598989193869727
47153,689178448.864696,287738.206696904,0.000417509002451983
47155,1548253250.24558,518007880.28657,0.334575677593059
47157,2033247519.59335,36897882.715288,0.0181472655737791
47159,842455911.81788,15906300.6485427,0.0188808701148759
47161,1277665344.13103,259295945.28419,0.202945118982266
47163,1112466377.76728,41844349.8448444,0.0376140355170336
47165,1406182310.79868,8379470.43351361,0.00595902136526965
47167,1225851034.70691,2100698.13270733,0.00171366509733346
47169,302155153.804607,83286.1904294867,0.000275640476029559
47171,482468148.294311,8336707.30498075,0.0172792905282014
47173,639886276.75387,433472166.483429,0.677420632744969
47175,710993771.842545,0,0
47177,1123802616.38956,17050799.4276358,0.0151724147808223
47179,854266051.086773,1557386.71221759,0.00182306988582342
47181,1905298510.26282,260616.586230974,0.000136785172941233
47183,1506157673.4479,15098058.7281448,0.010024221895429
47185,982527005.510618,19321710.2973523,0.0196653223666976
47187,1512465385.23647,14980390.3346637,0.00990461697893439
47189,1510934759.74067,4769632.45500826,0.0031567428204689
48001,2794138730.7281,76984361.9718765,0.0275520900681319
48003,3890769318.52289,86985.4937046663,2.23568879528663e-05
48005,2241394728.38477,253909734.924718,0.11328202556615
48007,755537684.97624,1506388.06820828,0.00199379607154295
48009,2398487825.2994,246438.816922386,0.000102747578838188
48011,2366853175.73479,95999.2886782632,4.05598833347406e-05
48013,3168067006.54264,951618.208437366,0.000300378182176103
48015,1702024465.83647,27571542.106182,0.0161992630891071
48017,2143452535.77412,23268235.9609301,0.0108554939158131
48019,2068137990.9915,9583267.83670146,0.00463376615992006
48021,2322048962.60841,14268360.4380516,0.00614472849961944
48023,2334911805.32658,258814.790557963,0.000110845638780675
48025,2283533087.13677,8217855.48004024,0.00359874596358237
48027,2819966343.24884,3319013.76362405,0.00117696928247742
48029,3257384212.19331,111376294.829362,0.0341919428517056
48031,1850088226.66977,332624.869959261,0.000179788652867652
48033,2348010477.85489,27723.6794684724,1.18073065388534e-05
48035,2598402684.09269,541191.62106307,0.000208278579904578
48037,2391495317.15923,32816527.0513115,0.0137221790968393
48039,3782856435.34853,30100576.9865267,0.00795710265535188
48041,1532730382.5856,9562265.65748265,0.00623871345288519
48043,16057575891.7547,424047076.808973,0.0264079136021219
48045,2335795373.40514,1413503.98069475,0.000605148891374903
48047,2447847987.80711,102741.193882563,4.19720482621157e-05
48049,2480338585.96885,731324.683266383,0.000294848730493267
48051,1754428630.13876,1115014.7103793,0.000635542929033888
48053,2647836665.24186,1688549.31382309,0.000637709015812293
48055,1418732053.82237,881859.21975255,0.000621582643020318
48057,1937447182.50591,104922197.432668,0.0541548685198016
48059,2335667573.29767,314562.472215059,0.000134677758004294
48061,2616139307.65936,293621837.718477,0.112234786908645
48063,526592375.029474,3151804.4158867,0.00598528304879138
48065,2392794354.7683,111961.147555882,4.67909610923181e-05
48067,2488517068.42313,19702586.7747816,0.00791740069810585
48069,2329074230.52232,132273.428301338,5.67922767629757e-05
48071,1652186507.25595,7150695.5452436,0.00432801957517489
48073,2753053855.58824,11859438.8841826,0.0043077395162866
48075,1848298708.49975,2523821.36604964,0.00136548348729747
48077,2892637275.52888,466556.296780561,0.000161290978557018
48079,2008844973.65989,128349.33204759,6.38921040351621e-05
48081,2404795067.87067,195565.183923579,8.13230143958763e-05
48083,3321551966.03869,650249.706165003,0.000195766832135551
48085,2296366469.4703,41633491.105466,0.01813015982378
48087,2381945577.56974,2108852.4012609,0.000885348691892669
48089,2524605298.83921,723972.952826491,0.000286766788123026
48091,1490958203.42237,1005135.40365743,0.000674153977858145
48093,2456606091.17903,789289.745495348,0.000321292757650265
48095,2574906703.89561,168448.536550737,6.5419277636696e-05
48097,2328450060.52302,2503274.55860642,0.00107508191867518
48099,2739329358.5431,1829109.07154609,0.000667721486590023
48101,2335320467.53602,114971870.372908,0.0492317315636829
48103,2038397573.7184,390025.959909414,0.000191339493795578
48105,7281684073.04404,357953.755461388,4.91581002238881e-05
48107,2335687568.78253,263992.904413016,0.000113025777908568
48109,9885358234.4867,282363672.576901,0.0285638280251522
48111,3898542458.62687,513325.115266951,0.000131671033652857
48113,2354580664.67464,197642875.066008,0.0839397341663462
48115,2337914943.53212,468688.567423023,0.000200472890906343
48117,3881608954.97747,150678.417726641,3.88185465033572e-05
48119,720349875.455103,406675.536289956,0.000564552796004895
48121,2469114493.84861,79442079.6949581,0.0321743199405595
48123,2360849493.04936,1053433.03297175,0.00044620931409359
48125,2346869955.18933,181888.962244584,7.75027869960995e-05
48127,3461961800.44364,36760808.5707257,0.0106184905234988
48129,2416672468.855,179194.017901585,7.41490707619497e-05
48131,4657901973.94753,150976.658387635,3.24130175413897e-05
48133,2415443416.03344,804747.080008391,0.00033316743197815
48135,2337085358.74543,933680.645944961,0.000399506437559547
48137,5499072319.73388,9717458.75097355,0.00176710873870519
48139,2466597670.29095,11687472.0979896,0.00473829690133899
48141,2631077891.14074,105175376.899824,0.0399742543745915
48143,2824298858.56292,1245812.89451613,0.000441105193502799
48145,2005755669.17598,2071641.31915488,0.00103284829303559
48147,2329249337.52491,1306664.06613836,0.000560980761092258
48149,2488729223.75375,4983407.26268625,0.00200239030229644
48151,2336717453.93403,306462.605335725,0.000131150903512007
48153,2571214565.50933,128172.151575192,4.98488742614144e-05
48155,1833823853.4156,169194.445087316,9.22631935298379e-05
48157,2295620727.23209,22107586.0108417,0.0096303303714711
48159,763846070.164853,291140.344174368,0.000381150542689228
48161,2311691945.21362,50353847.0995577,0.021782247934815
48163,2941607142.50267,503421.367818108,0.000171138205555826
48165,3894018029.07296,1000892.30236673,0.000257033299510689
48167,1086885135.634,16870189.5514817,0.0155215937713979
48169,2322454066.19369,166260.863445376,7.15884399461402e-05
48171,2752536188.6272,7132518.61904754,0.00259125334973519
48173,2335799715.16484,5952.51804170128,2.54838546432531e-06
48175,2228521206.60835,4701204.38217479,0.00210956232690721
48177,2774534215.13801,771295.307738521,0.000277990915927542
48179,2406931967.91761,8708678.58477492,0.00361816565688367
48181,2536529193.93293,51100232.5087743,0.0201457300909447
48183,714674630.095695,7311756.22841544,0.0102308881839508
48185,2078322929.27701,14138858.6651814,0.00680301336525211
48187,1853345113.93559,16360014.9171103,0.00882729006815665
48189,2602937869.03615,425484.91535131,0.000163463339026553
48191,2341736501.27167,267351.021545207,0.000114167849969466
48193,2167596596.88736,529715.049712752,0.000244378981990199
48195,2382722773.81304,150044.449439894,6.29718451046574e-05
48197,1805213883.46999,357881.448790418,0.000198248779309462
48199,2326924543.78112,239689763.248771,0.10300710604878
48201,4594705139.46277,373789869.370242,0.0813523083690082
48203,2373290239.54743,58723029.6305261,0.0247432988397256
48205,3788813701.07476,4346973.06944232,0.0011473177127208
48207,2359087004.96839,424919.70006246,0.000180120402158781
48209,1762999527.87688,46722068.5591442,0.026501464022177
48211,2363483259.37366,22425420.8890795,0.00948829267147947
48213,2458057726.53287,9721316.45734209,0.0039548771993464
48215,4110119635.16126,48624420.4714941,0.0118304148754021
48217,2554767496.42942,42747298.1071602,0.016732363382149
48219,2354248934.91348,408562.336705684,0.000173542538618882
48221,1132363845.80312,953348.238295014,0.000841909817086099
48223,2054164418.72428,772839.404210613,0.000376230547645537
48225,3205257818.57093,842100.707853029,0.000262724796418555
48227,2343293334.9913,4921379.47157187,0.00210019778492227
48229,11851100027.3353,119658152.646478,0.0100967971218265
48231,2285248145.7086,20746152.9988095,0.00907829333009987
48233,2318278961.38404,147119.957863868,6.34608519140576e-05
48235,2725340169.96237,45343.4861978357,1.66377345102068e-05
48237,2384524895.61795,480119.697472246,0.00020134815885318
48239,2222173195.00914,633308.140794998,0.000284994950986434
48241,2513778525.92077,109786186.844279,0.0436737706652442
48243,5870182396.08754,11098066.8255668,0.00189058296262883
48245,2555621312.93753,49893201.8002547,0.0195229244441171
48247,2948204052.05412,93497.9051882269,3.17135122051961e-05
48249,2253109933.98954,982185.58825997,0.00043592439651661
48251,1903530947.95776,12793109.720868,0.00672072588816765
48253,2428916109.17444,851733.160924674,0.00035066388571739
48255,1954816853.82553,26286504.1099825,0.0134470418845328
48257,2092913476.60672,37890602.5689361,0.0181042374624913
48259,1718491677.89382,6043375.24543789,0.00351667414115421
48261,4005139481.93609,154571860.626956,0.0385933776648986
48263,2338659589.17555,113121.634480319,4.83702865538449e-05
48265,2871181641.52817,8710476.19974325,0.00303376006371619
48267,3244275653.28942,163443.896532037,5.03791644111123e-05
48269,2365893231.98256,74210.5284995859,3.13668121183133e-05
48271,3540762934.11006,1562769.90042572,0.000441365301633363
48273,2355597606.77499,91215397.4257955,0.0387228264978063
48275,2216207453.87225,183787.199219239,8.29286982579712e-05
48277,2417574318.72001,3555192.05593383,0.00147056164040332
48279,2636478930.30978,355644.173146725,0.000134893614759492
48281,1850385931.46014,662471.646299936,0.000358018095056083
48283,3872639572.21757,25177555.1888677,0.00650139387344287
48285,2517037482.06118,3079558.53083151,0.00122348536832661
48287,1644141988.86951,3996859.82697245,0.0024309699855793
48289,2801446672.91223,7462925.21101502,0.00266395405030394
48291,3050591097.01274,28856677.2449707,0.00945937240596691
48293,2418856086.66087,1121480.06647372,0.000463640674060058
48295,2414028189.58367,4691931.18660316,0.00194361076927289
48297,2798564301.94027,69223018.3111405,0.0247351894909642
48299,2504759838.09265,31818842.4570692,0.0127033506259422
48301,1753791983.44951,0,0
48303,2333803060.09587,16152647.3693671,0.00692116984742644
48305,2314730491.15457,157689.039609146,6.81241467253889e-05
48307,2783355727.8184,580858.0630055,0.000208689840540353
48309,2748458072.58422,5456877.65233561,0.00198543237998345
48311,2999294037.57774,74877589.3228263,0.024965071241664
48313,1224533137.40892,1419580.91041236,0.00115928337669666
48315,1089420243.8128,26724014.36139,0.0245304918034753
48317,2373152359.61815,89219.1541344541,3.75952069713762e-05
48319,2416084075.20316,2841111.55307016,0.00117591584756059
48321,3585901581.17147,13808164.2731048,0.00385068133091201
48323,3348881706.07675,5001514.32134936,0.00149348790441711
48325,3461653700.05841,3834729.15078447,0.00110777376452179
48327,2338554398.39483,127669.843789827,5.45934889851008e-05
48329,2337734019.57007,5041623.99259793,0.00215662857724299
48331,2649754903.1777,1376001.49542415,0.000519293876491742
48333,1943492362.37687,350311.4640803,0.000180248438770232
48335,2374927741.30056,409198.860983949,0.000172299499419659
48337,2431417265.28347,1181077.01454617,0.000485756612577344
48339,2792300011.01375,111115423.672332,0.0397935118841298
48341,2355459891.2716,186898.35876973,7.93468653243901e-05
48343,670464575.430443,46783327.301724,0.0697774782085821
48345,2564076386.70468,149017.233039911,5.81173142159881e-05
48347,2543456403.51486,20828235.1936426,0.00818894916573353
48349,2814718522.09913,10878364.3842587,0.00386481429629629
48351,2435489650.79941,351526.69248167,0.000144335120605537
48353,2367374862.06088,712533.90781532,0.000300980600594464
48355,2261667619.7339,13738390.9906184,0.00607445182074754
48357,2377446066.25588,284670.059393668,0.00011973775701334
48359,3888045041.9541,78943.2608882207,2.03041014279363e-05
48361,984166951.63656,32761245.4549098,0.0332883007303095
48363,2553505040.28156,5664873.01059846,0.00221846948458493
48365,2129126071.30687,10872709.5400282,0.00510665370480126
48367,2358271454.30969,20468353.5877744,0.00867938826565913
48369,2292482099.39664,150825.661619672,6.57914239153133e-05
48371,12351533329.028,230652.954166267,1.86740340670252e-05
48373,2876877867.52785,90928122.6814605,0.0316065286287585
48375,2388077890.25819,264048.968290994,0.000110569663312969
48377,9998859816.44172,287727.235862073,2.87760045789367e-05
48379,670734565.552042,394662.921512006,0.000588404030120592
48381,2389906835.65696,31525861.5916003,0.0131912512744181
48383,3048381950.54817,108616.830574095,3.56309781176088e-05
48385,1815462410.4477,76166.8093503745,4.19544954013073e-05
48387,2739643343.96448,2074435.77613486,0.000757191909926854
48389,6848152264.00688,492333.138066227,7.18928433665055e-05
48391,2037576147.33753,602691.872687361,0.000295788637629514
48393,2391559883.63041,276400.11240777,0.000115573151356006
48395,2243270441.80655,3039137.13283828,0.00135477964502167
48397,385477198.395652,1803078.17429253,0.00467752225500472
48399,2739859674.1389,599056.279088706,0.000218644876138404
48401,2432146928.29783,85227474.0215316,0.0350420745679124
48403,1495554876.77209,95717393.3859518,0.0640012579094003
48405,1535314513.4087,301613451.257905,0.196450596033424
48407,1627566663.9202,6463034.83442975,0.0039709801003559
48409,1831742834.63086,45579621.3267738,0.0248831989212936
48411,2951103907.21428,1777524.28140134,0.000602325210256404
48413,3396376465.59439,129717.968602183,3.81930477720117e-05
48415,2351627553.51733,849613.373087044,0.000361287386608597
48417,2372648611.68945,230881.636209438,9.73096627422796e-05
48419,2163534106.14502,12058564.0406417,0.00557354931747647
48421,2390019644.4236,143315.641782808,5.99642108035357e-05
48423,2461228879.20277,55237902.2572633,0.022443220427007
48425,497458426.451095,371965.472191025,0.000747731774983999
48427,3186829819.38818,325810.956025175,0.000102236697436114
48429,2387744037.2397,314386.66441393,0.000131666820023712
48431,2393426331.2709,85671.2293500325,3.57943874146908e-05
48433,2385569151.04718,163226.328315853,6.84223839179854e-05
48435,3768873558.29549,109285.887693993,2.8996963151881e-05
48437,2333734642.32382,148749.442032378,6.3738798462648e-05
48439,2338125352.47988,81512891.4643967,0.0348624984447228
48441,2382505396.4563,3308612.3377046,0.00138871137191369
48443,6113551943.13816,39888.5669443183,6.52461405665968e-06
48445,2308423032.68438,306601.656634961,0.000132818661178591
48447,2372248008.45756,125846.077010954,5.30492918793846e-05
48449,1102937239.27876,16210941.7922662,0.0146979730259783
48451,3994550878.61069,4181365.73374767,0.00104676742412703
48453,2652551277.02409,161108941.266114,0.0607373522471026
48455,1851000798.5353,59570351.1515203,0.0321827798230333
48457,2425907623.985,63752446.6861625,0.0262798327750986
48459,1535756114.55288,1778418.01922112,0.00115800809931262
48461,3216530059.02723,80040.8505405292,2.4884222771646e-05
48463,4042375103.45874,1184640.37290102,0.000293055528638946
48465,8382670875.31493,256597857.512878,0.0306105132039122
48467,2227737823.71878,1225934.67209816,0.000550304734715911
48469,2305197352.48877,5823235.15943569,0.00252613302420668
48471,2078178877.84766,8760649.79100288,0.00421554173434588
48473,1342703706.24087,15937093.2924239,0.0118694044101826
48475,2167098575.2696,201984.859710706,9.3205201653357e-05
48477,1612090098.49423,5081528.21588315,0.00315213660863592
48479,8760022523.09572,4675144.4158338,0.000533690912724006
48481,2837778806.23765,3075035.80721812,0.00108360658711629
48483,2370163363.06309,272007.851595641,0.000114763334812547
48485,1638713435.99781,3409414.92001495,0.00208054370283415
48487,2533703564.75145,370718.152066617,0.000146314729640831
48489,1642950070.24086,66333192.9814446,0.0403744424026957
48491,2940953949.27559,63286315.515041,0.0215189753415315
48493,2096264493.0497,2575181.37212031,0.0012284620479231
48495,2179157942.53928,482066.544110134,0.000221216890570311
48497,2390762488.15907,2378405.19858269,0.000994831234956386
48499,1802801921.08645,50111537.5327565,0.0277964744471523
48501,2072802930.62352,70938.9280906174,3.42236722278651e-05
48503,2411863312.84739,994405.821633852,0.000412297751840621
48505,2744331540.34541,134401.546477269,4.8974238171075e-05
48507,3375425381.51798,213985.500540074,6.33951210154856e-05
49001,6693055002.90055,1266237697.36256,0.189186805847825
49003,17399832727.2377,619032428.787466,0.0355769183814297
49005,3033520622.08889,1967209088.09931,0.648490428505705
49007,3841648812.58929,381681744.539479,0.0993536273510184
49009,1864373539.19582,676761787.207354,0.362996885001526
49011,1643085991.06205,348459055.466509,0.212075970072189
49013,8408335664.78111,2967031817.17871,0.35286790816479
49015,11568563048.0996,3945193922.70838,0.341027135894503
49017,13488349158.404,5848509741.41451,0.433597149119657
49019,9536127804.97248,1785454479.73287,0.187230552719928
49021,8544473225.10271,3053353779.7936,0.35734839344141
49023,8808322711.86999,797353643.559251,0.0905227555394567
49025,10634228720.6576,6518399825.1688,0.612964042470369
49027,17691953523.9371,2576251650.1423,0.145617138698485
49029,1580029278.84736,620818421.879988,0.392915770733614
49031,1982874903.25066,824254053.624033,0.41568636139011
49033,2810043719.49552,331886987.270244,0.118107410560084
49035,2084347065.01042,552808562.280466,0.265219056634267
49037,20536899590.1645,7447274025.33358,0.362628934939149
49039,4145489797.67293,27643482.7519158,0.00666832729088696
49041,4964913091.79021,3081500568.26974,0.620655490096128
49043,4867247999.87205,2469117462.73281,0.507292306206241
49045,18853006413.2125,1316205829.92668,0.0698141082158792
49047,11652182014.0789,1385912304.82342,0.118940152423716
49049,5548253260.25157,1787876970.60171,0.322241413060629
49051,3124412446.79912,1989756456.68059,0.636841803238572
49053,6292059669.13324,3665864804.06516,0.582617615984902
49055,6383498632.8808,2451504363.45352,0.384037736113242
49057,1706629922.48825,924575346.780366,0.541755031127278
50001,2087299474.3481,928896316.447046,0.445023020348893
50003,1752123731.71229,782663402.441199,0.446694139389533
50005,1699725174.4388,201661606.260019,0.118643654452316
50007,1600548163.29609,817913309.351814,0.511020741586086
50009,1742298962.97163,992996304.080386,0.569934509050474
50011,1788268764.23303,464935357.61879,0.259991879810189
50013,503037430.357084,18571139.4578221,0.0369180071642766
50015,1198753581.23755,540034726.035903,0.450496861480399
50017,1788994200.57286,368459065.193328,0.205958781238834
50019,1863491502.65673,232749063.252388,0.124899449726798
50021,2442368820.89173,1154174291.17211,0.472563472518743
50023,1796429277.27368,1117489987.3686,0.622061776383724
50025,2064068223.97879,621908618.008601,0.301302355602269
50027,2525006912.81614,840437089.810015,0.33284546095467
51001,1457834833.04749,57566882.4772436,0.0394879318097403
51003,1879162925.65496,144123549.371673,0.0766956113299437
51005,1164538763.97735,1164635512.07346,1.00008307846772
51007,928408925.407172,79919628.4483519,0.0860823568809419
51009,1239841265.87971,208990038.054968,0.168561931116788
51011,867937778.343502,58047370.7348071,0.066879645273182
51013,67324775.7364636,8346515.77344646,0.123973911270319
51015,2512468655.62814,953887919.651644,0.379661619863338
51017,1383675764.12254,803814821.319987,0.580927152272359
51019,2009473693.50627,377993320.044174,0.188105632467687
51021,928583216.513312,452150702.178117,0.486925344048187
51023,1413424321.43761,678788089.087304,0.480243674027697
51025,1474204212.98738,863281.401471274,0.000585591462747137
51027,1304475429.59797,249650568.333678,0.191380046468654
51029,1510864548.3692,82974889.4503905,0.054918814224579
51031,1311907707.67725,22454110.1114915,0.0171156171886869
51033,1390768110.58114,54899522.8683156,0.0394742462461091
51035,1237074718.55846,13281318.8402151,0.0107360684370719
51036,518478435.185326,23755227.7460871,0.0458171953431313
51037,1236271251.25987,27144857.9339559,0.0219570405008552
51041,1131192953.01247,326866136.415146,0.288957012634027
51043,460978128.420873,85316678.8141171,0.185077498375851
51045,852009692.199818,277620915.73951,0.325842438508787
51047,990533579.95111,55328470.6176127,0.0558572387019364
51049,776091280.424212,21876957.2636873,0.0281886394236119
51051,863682333.144706,127554827.285689,0.147687202100402
51053,1313474514.69912,13629149.2175904,0.0103764093365089
51057,691715576.47937,4236270.7015149,0.00612429565787181
51059,1040456802.13127,166309131.414114,0.159842418323804
51061,1686647986.88223,136756293.180854,0.0810817042112313
51063,988165493.906866,10294114.8986379,0.010417399678609
51065,753425786.371807,35266467.4132648,0.046808150253383
51067,1842419179.28444,10518406.4997524,0.00570901921670049
51069,1074879100.85192,368988148.093944,0.343283396059607
51071,935988605.797236,144689251.392217,0.15458441534016
51073,642636928.267682,10546235.0982143,0.0164108762418045
51075,749028880.386726,30068312.5821245,0.0401430617289418
51077,1153176019.5623,89323371.6656855,0.0774585754042903
51079,405242986.126496,117824180.162658,0.29074946191883
51081,768345334.599881,952183.624414792,0.00123926518654616
51083,2148512039.60322,25164573.742634,0.0117125588680813
51085,1223799898.5342,68246984.4853121,0.0557664570548293
