"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP"
"2920",480357,9588,5749,927,1529,800,986,4401,485,352,870,18.63,71.52,9.07,95.96,0.02,9.36,1.06,0.16,0,2.8,33.46
"2921",480091,36446,21028,2402,5621,3081,2485,14810,2155,2055,5399,15.27,62.65,14.81,92.91,1.05,23.95,0.22,0.08,0.01,5.73,40.01
"2922",340027,407630,256125,24081,66852,38533,31268,194218,21847,16150,35796,17.12,69.95,8.78,95.21,2.46,2.69,0.05,1.66,0,0.62,19.8
"2923",340005,362542,226518,24781,59697,38485,33556,177736,18116,14004,28682,19.87,72.33,7.91,84.68,12.54,2.39,0.14,1.2,0.04,1.39,25.66
"2924",340023,595893,388825,34797,86173,59639,60704,289020,35697,28606,52732,20.2,68.8,8.85,89.61,6,5.73,0.09,2.05,0.01,2.24,29.97
"2925",40009,22862,12413,2357,4429,2349,1943,9989,894,909,2254,18.77,73.38,9.86,74.73,2.07,23.87,12,0.18,0.08,10.93,39.45
"2926",40013,1509052,910446,113284,230726,137374,147384,708125,73407,68438,174732,18.87,69.72,11.58,86.64,3.19,13.19,1.52,0.82,0.05,7.78,24.98
"2927",40003,85686,49766,7236,14807,8115,7438,38210,4157,3995,8797,18.15,70.32,10.27,85.5,3.76,26.66,0.58,1.49,0.18,8.49,31.2
"2928",40015,55865,32752,3718,7999,4399,3508,20836,4221,4480,8548,14.15,58.27,15.3,95.73,0.18,3.84,2.63,0.35,0.04,1.08,30.91
"2929",40001,52108,25996,6792,12424,6288,4438,23395,1536,1207,2810,20.58,81.77,5.39,22.84,0.52,3.81,74.91,0.11,0.02,1.6,50.7
"2930",500017,22739,13167,1867,3695,2125,1869,10394,1008,951,2727,17.56,70.17,11.99,99.4,0.16,0.51,0.13,0.18,0,0.13,30.9
"2931",230007,27098,15894,1858,4461,2945,2448,12471,1269,1166,3221,19.9,69.34,11.89,99.56,0.05,0.41,0.13,0.1,0.02,0.14,29.74
"2932",230025,45028,25331,3340,7907,4177,3151,19211,2251,2048,5678,16.27,67.64,12.61,99.54,0.07,0.3,0.22,0.07,0,0.1,36.22
"2933",230017,48968,27843,3327,7896,4569,3436,20422,2736,2449,6867,16.35,64.62,14.02,99.55,0.05,0.45,0.1,0.17,0.01,0.12,32.13
"2934",500003,33345,19324,2266,5204,3078,2812,14705,1636,1470,4691,17.66,66.5,14.07,99.16,0.28,0.47,0.11,0.26,0.01,0.17,31.76
"2935",500019,23440,13225,1922,4012,2139,1729,10099,1197,1105,2887,16.5,68.4,12.32,99.62,0.06,0.32,0.09,0.11,0,0.12,39.94
"2936",230027,28414,16379,2213,4801,2587,2163,12550,1456,1228,3362,16.72,68.85,11.83,99.51,0.09,0.33,0.1,0.13,0.01,0.15,32.76
"2937",230015,25691,14535,1756,3965,2036,1662,10569,1338,1355,4056,14.39,63.41,15.79,99.74,0.04,0.26,0.1,0.06,0.02,0.04,24.77
"2938",230031,139666,81592,9896,22503,12365,11248,62112,7254,6458,17770,16.91,67.67,12.72,99.14,0.2,0.47,0.17,0.24,0.01,0.24,32.13
"2939",500007,115534,74954,7423,17806,14132,15172,63585,4373,3350,8788,25.36,76.87,7.61,98.59,0.4,0.76,0.14,0.53,0.01,0.33,21.68
"2940",230013,32941,18948,2037,4916,2632,2343,13738,1883,1751,5280,15.1,62.81,16.03,99.38,0.1,0.4,0.22,0.13,0.01,0.17,28.53
"2941",230023,28795,16832,2184,4855,2545,2451,13463,1326,1185,3288,17.35,71.2,11.42,98.64,0.61,0.85,0.16,0.33,0.01,0.24,30.59
"2942",230001,99657,57806,7213,16001,9963,8785,44238,5145,4510,12758,18.81,67.68,12.8,99.12,0.24,0.53,0.12,0.23,0,0.28,41.48
"2943",230011,109889,64889,7720,17598,10637,9335,49403,5769,4874,13411,18.17,68,12.2,99.24,0.11,0.39,0.18,0.27,0.01,0.19,31.82
"2944",230005,215789,130520,13840,32185,19961,19815,99945,10979,9949,27498,18.43,67.64,12.74,98.69,0.46,0.51,0.16,0.4,0.02,0.27,25.02
"2945",230021,17634,9948,1277,2880,1517,1335,7308,934,891,2532,16.17,65.02,14.36,99.31,0.04,0.45,0.36,0.18,0,0.11,34.64
"2946",290159,36378,20645,2628,5269,3291,2964,15037,1924,1802,5865,17.19,63.04,16.12,95.54,3.8,0.61,0.24,0.22,0.02,0.18,38.55
"2947",290103,5508,2868,349,829,500,329,2012,305,309,1154,15.05,57.92,20.95,99.53,0.11,0.15,0.09,0.15,0,0.13,37.87
"2948",290145,40555,23371,2747,6508,3884,2988,17278,2128,2038,5558,16.94,65.42,13.7,98.15,0.33,0.55,1.11,0.19,0.02,0.2,36.69
"2949",290171,6092,3166,369,887,525,362,2172,362,379,1323,14.56,56.27,21.72,99.69,0,0.62,0.2,0.05,0,0.07,47.83
"2950",290041,10489,5630,713,1386,904,711,3906,598,641,2179,15.4,57.25,20.77,94.81,4.93,0.29,0.11,0.07,0,0.08,41.2
"2951",290113,22193,12283,1717,3593,2096,1699,9300,1069,983,3255,17.1,65.83,14.67,97.1,2.47,0.61,0.16,0.05,0.03,0.2,47.3
"2952",290131,18532,10212,1428,2896,1607,1384,7508,992,960,2936,16.14,63.85,15.84,99.29,0.04,0.63,0.36,0.12,0.02,0.17,46.22
"2953",290123,10725,5807,713,1512,955,729,4057,614,663,2090,15.7,58.57,19.49,99.43,0.05,0.44,0.13,0.24,0,0.15,57.79
"2954",290005,8605,4754,541,1208,760,651,3396,470,477,1648,16.4,59.79,19.15,98.94,0.51,0.65,0.02,0.07,0,0.45,33.33
"2955",290221,17983,9821,1563,3348,1835,1367,7699,847,782,2074,17.81,70.12,11.53,99.02,0.6,0.42,0.18,0.12,0.01,0.08,61.07
"2956",290211,7434,3953,468,989,580,466,2656,429,473,1650,14.07,55.33,22.2,99.52,0.07,0.55,0.27,0.05,0.01,0.08,45.37
"2957",290023,37693,21385,2640,5849,3397,2713,15380,2230,1895,5643,16.21,63.32,14.97,94.35,5.02,0.57,0.22,0.26,0.01,0.15,51.76
"2958",290061,8905,4691,661,1310,725,587,3199,523,540,1778,14.73,58.06,19.97,99.69,0.07,0.52,0.11,0.06,0,0.08,40.52
"2959",290043,22402,12913,1732,3856,1992,1745,10000,993,957,2631,16.68,69.58,11.74,99.13,0.04,0.51,0.58,0.09,0.01,0.14,35.77
"2960",290167,18822,10639,1215,2711,1972,1761,7918,1003,980,3238,19.83,62.93,17.2,99,0.18,0.57,0.44,0.1,0.02,0.27,42.1
"2961",290057,7383,3857,466,937,601,438,2588,427,483,1728,14.07,54.06,23.41,99.05,0.2,0.43,0.43,0.07,0.01,0.23,42.04
"2962",290003,13980,7789,1114,2192,1253,979,5783,723,689,2081,15.97,65.01,14.89,99.54,0.06,0.5,0.11,0.14,0.01,0.13,34.41
"2963",290201,39647,22368,3362,6734,3866,3198,17416,1940,1819,4795,17.82,69.39,12.09,91.57,8.01,0.54,0.12,0.13,0,0.17,48.56
"2964",290147,21996,13192,1578,2750,2606,3145,10574,982,944,3390,26.15,67.75,15.41,98.74,0.4,0.51,0.15,0.38,0.03,0.3,28.4
"2965",290143,22945,12232,1964,4119,2252,1666,9277,1225,1080,3157,17.08,66.94,13.76,83.94,15.74,0.65,0.08,0.11,0.03,0.1,58.21
"2966",290027,32252,19238,2407,4923,3402,3315,15397,1387,1279,3907,20.83,70.47,12.11,93.95,5.24,0.55,0.29,0.27,0.01,0.24,40.49
"2967",290157,16784,8932,1424,2637,1553,1316,6752,838,846,2799,17.09,64.42,16.68,99.47,0.13,0.33,0.03,0.21,0.07,0.1,57.08
"2968",290029,20017,11830,1149,2599,1548,1341,7525,1499,1521,3417,14.43,56.32,17.07,99.24,0.15,0.65,0.3,0.18,0,0.13,38.93
"2969",290051,56663,35240,4131,8366,4971,6115,27850,2524,2277,6097,19.56,71.21,10.76,91.77,7.45,0.53,0.14,0.3,0.03,0.32,29.94
"2970",290227,3008,1482,205,385,248,164,1030,151,172,763,13.7,53.86,25.37,99.87,0.03,0.17,0,0.07,0,0.03,39.08
"2971",290077,185302,115866,12796,25944,18143,21886,90629,8665,7589,22067,21.6,69.82,11.91,97.19,1.62,0.68,0.5,0.42,0.02,0.24,28.88
"2972",290097,86958,50625,6237,12899,7560,7768,37296,4634,4373,12880,17.63,64.9,14.81,97.44,1.16,0.72,0.79,0.37,0.02,0.22,38.14
"2973",290175,25460,14404,1978,3588,2132,2283,11005,1237,1141,4234,17.34,65.09,16.63,92.92,6.36,0.74,0.16,0.19,0.01,0.35,38.56
"2974",290209,15587,8723,866,2145,1194,832,5403,1108,1189,3059,13,53.98,19.63,99.08,0,0.31,0.69,0.11,0.02,0.1,38.03
"2975",290053,14643,8013,1023,2100,1511,1046,5932,818,866,2502,17.46,61.84,17.09,93.23,6.08,0.66,0.21,0.17,0.12,0.18,38.95
"2976",530055,7838,4788,473,929,453,390,3207,527,631,1341,10.76,58.8,17.11,98.26,0.1,0.64,0.68,0.45,0,0.51,11.98
"2977",530061,337720,208248,26289,55231,29707,30043,166295,15516,12803,29532,17.69,73.38,8.74,95.67,0.65,1.61,1.23,1.35,0.1,1,22.03
"2978",530059,7919,4691,649,1354,709,588,3640,417,337,759,16.38,71.26,9.58,97.88,0.09,1.02,1.19,0.34,0,0.51,28.04
"2979",530025,48522,27962,4503,8339,4717,3808,20966,2620,2384,4754,17.57,69.68,9.8,90.03,1.11,11.27,0.87,1.04,0.06,6.89,31.93
"2980",530029,44048,26912,3631,6535,3740,4668,21024,2286,2274,4821,19.09,70.81,10.94,93.19,1.54,2.55,0.86,2.69,0.43,1.28,17.75
"2981",530027,66314,38950,5252,10215,5724,5415,29060,3643,3364,8396,16.8,67.15,12.66,95.17,0.12,1.31,3.46,0.6,0.1,0.56,32.67
"2982",530053,485643,302790,38972,72706,46972,55148,240733,22506,19401,45530,21.03,72.57,9.38,87.71,6.14,2.65,1.22,2.66,0.35,1.92,23.66
"2983",530069,3832,2116,297,656,337,229,1564,202,219,534,14.77,65.68,13.94,97,0,2.04,1.41,0.34,0.05,1.2,36.23
"2984",530013,4057,2238,266,609,306,178,1490,264,271,727,11.93,58.29,17.92,97.04,0,2.79,0.71,0.44,0.02,1.77,28.06
"2985",530063,341835,206649,26032,52094,31195,34067,161433,16652,14983,39453,19.09,70.08,11.54,95.43,1.26,1.41,1.23,1.08,0.07,0.94,21.76
"2986",530047,30639,17468,2518,5014,2563,2169,13242,1542,1442,3870,15.44,67.8,12.63,87.64,0.1,2.04,10.55,0.2,0.03,1.48,30.13
"2987",170013,5867,3149,375,896,539,410,2269,320,310,1097,16.18,60.34,18.7,99.69,0,0.27,0.07,0.17,0,0.07,53.19
"2988",170151,4404,2423,258,640,551,324,1863,250,228,776,19.87,62.69,17.62,95.19,4.16,0.7,0.18,0.16,0.02,0.3,51.21
"2989",170101,17807,9819,1246,2553,1465,1342,6887,1019,1010,3256,15.76,60.01,18.28,98.88,0.79,0.52,0.08,0.13,0.01,0.11,38.06
"2990",170103,36328,21264,2640,5647,3379,3085,16100,1903,1765,4669,17.79,67.13,12.85,96.85,1.65,1.65,0.1,0.33,0.01,1.06,32.2
"2991",170123,14479,8116,1067,2325,1265,1097,5964,783,751,2156,16.31,64.62,14.89,99.61,0.1,0.37,0.08,0.1,0,0.11,32.31
"2992",170027,32617,18391,2703,5488,3287,3068,14297,1618,1376,3986,19.48,68.95,12.22,98.54,0.95,0.56,0.1,0.25,0.03,0.14,44.67
"2993",170113,119149,78317,8185,15629,14563,18786,64662,4845,4252,11554,27.99,74.26,9.7,94.74,3.98,0.94,0.09,0.67,0.01,0.51,23.99
"2994",170145,21714,12068,1617,3371,1830,1604,8826,1217,1070,3477,15.81,63.62,16.01,97.64,1.93,0.36,0.1,0.14,0.01,0.18,45.03
"2995",60027,17895,10494,1228,2470,1403,1148,7224,1095,1117,2778,14.26,61.03,15.52,88.91,0.15,6.06,8.99,0.36,0.04,1.55,25.85
"2996",60075,678974,458078,31537,61270,42374,65242,339981,38480,33396,104285,15.85,63.74,15.36,58.19,12.73,12.28,0.52,21.28,0.44,6.85,26.03
"2997",60087,188141,118060,12480,24176,15505,19263,94740,8434,7838,24898,18.48,69.84,13.23,87.55,0.78,14.7,0.81,2.55,0.1,8.22,22.21
"2998",60031,73738,42912,7226,12817,7525,7636,35299,2977,2568,6370,20.56,75.05,8.64,73.37,4.86,26.89,0.98,2.85,0.12,17.82,41.32
"2999",60023,108514,70068,7635,14729,9434,12809,55468,5303,4669,11103,20.5,71.73,10.23,91.68,0.5,3.44,5.27,0.77,0.1,1.68,23.55
"3000",60095,235203,145664,20271,38748,21269,23741,118400,10255,8143,17932,19.14,75.43,7.62,74.06,11.81,10.53,0.84,6.54,0.85,5.9,23.15
"3001",60047,134560,79152,12741,23220,13634,13737,63684,6007,5040,11526,20.34,74.05,8.57,77.57,5.06,25.31,0.81,1.99,0.16,14.41,39.63
"3002",370061,40952,23760,3044,6934,3934,3231,17676,2190,2038,4761,17.5,67.53,11.63,65.53,34.19,0.69,0.12,0.04,0,0.11,56.31
"3003",370147,90146,58942,6131,12908,10506,13589,47977,3891,3516,7723,26.73,74.34,8.57,64.99,34.35,0.94,0.1,0.33,0.02,0.21,43.24
"3004",270103,26929,16498,2139,3992,3347,3297,13708,1034,908,2819,24.67,73.67,10.47,98.92,0.19,0.5,0.19,0.43,0,0.26,26.41
"3005",270119,34844,19263,2656,5484,3633,2945,14622,1736,1726,5360,18.88,65.33,15.38,97.78,0.18,1.61,0.77,0.24,0.01,1.03,37.17
"3006",370191,97054,59373,7852,15778,9786,10230,47213,4485,3676,8361,20.62,72.99,8.61,66.36,32.58,1.04,0.18,0.39,0.04,0.43,43.15
"3007",270055,18382,10068,1443,3023,1734,1392,7630,911,843,2717,17.01,65.8,14.78,99.47,0.04,0.25,0.14,0.15,0,0.2,35.74
"3008",270105,21840,12074,1615,3394,2134,1804,8933,1131,1104,3409,18.03,63.84,15.61,98.82,0.14,0.69,0.24,0.45,0,0.35,39.18
"3009",270141,29908,17060,2805,5780,3039,2836,14817,980,846,2440,19.64,78.25,8.16,98.24,0.47,0.45,0.45,0.43,0,0.4,27.05
"3010",370185,16232,9024,1191,2581,1612,1260,6493,984,858,2395,17.69,63.24,14.75,36.32,59.47,0.68,3.94,0.08,0.06,0.12,62.57
"3011",270069,6672,3582,498,985,510,450,2516,343,391,1264,14.39,59.94,18.94,99.52,0,0.61,0.09,0.1,0,0.28,38.12
"3012",270015,28645,15958,2127,4350,2997,2650,12166,1387,1420,4473,19.71,65.08,15.62,99.5,0.01,0.25,0.09,0.32,0,0.07,38.54
"3013",370115,16827,10139,1043,2420,1701,1588,7573,846,889,2426,19.55,65.59,14.42,98.89,0.8,0.49,0.22,0.05,0,0.04,58.43
"3014",270011,7716,4021,530,1130,689,492,2799,469,429,1582,15.31,57.79,20.5,99.09,0,0.36,0.22,0.38,0,0.31,38.01
"3015",270131,46087,27680,3461,6947,5976,5783,23139,1801,1693,5312,25.51,72.79,11.53,98.79,0.26,0.49,0.13,0.46,0.01,0.34,31.77
"3016",270013,52314,33315,3871,6580,6211,8169,27233,2220,2088,6025,27.49,72.03,11.52,98.38,0.4,0.66,0.17,0.56,0.01,0.5,24.98
"3017",370113,20178,11562,1075,2721,1695,1271,8045,1229,1292,3697,14.7,58.68,18.32,97.78,1.89,0.55,0.12,0.09,0,0.11,47.61
"3018",370175,23417,14098,1522,3534,2426,1864,10543,1267,1232,2940,18.32,66.61,12.55,94.23,5.3,0.41,0.13,0.22,0.01,0.11,40.73
"3019",370181,36748,21120,2675,6406,3443,2951,15950,1963,1730,4312,17.4,68.12,11.73,56.37,43.34,0.62,0.08,0.14,0.01,0.05,56.74
"3020",370059,24599,14993,1608,4138,2139,1709,11238,1345,1028,2510,15.64,69.04,10.2,89.27,10.39,0.52,0.2,0.06,0,0.09,49.5
"3021",270067,36763,21352,2928,5434,3747,3533,16511,1714,1784,5081,19.8,67.66,13.82,99.01,0.07,0.56,0.17,0.38,0,0.38,34.38
"3022",370195,63132,38046,4502,10461,6202,5929,29128,3238,2822,6471,19.22,69.84,10.25,63.27,36.4,0.93,0.06,0.15,0.01,0.12,52
"3023",270161,18448,10447,1678,2814,1854,1683,8079,888,858,2492,19.17,68.14,13.51,99.45,0.12,0.76,0.04,0.24,0,0.15,31.79
"3024",370001,99319,61779,5447,15092,9315,8445,44621,6005,5171,11437,17.88,65.61,11.52,80.32,19.24,0.58,0.14,0.15,0.01,0.13,46.01
"3025",370139,28462,17284,2007,4279,3096,3186,13287,1514,1348,3287,22.07,68.77,11.55,62.7,36.48,0.66,0.08,0.5,0.02,0.21,48.85
"3026",370135,77055,55393,3994,8891,9468,14830,47586,2766,2326,5783,31.53,78.48,7.51,81.14,17.29,0.89,0.21,0.93,0.02,0.4,26.36
"3027",370131,22584,12990,1477,3595,2384,1934,9633,1327,1242,2980,19.12,65.11,13.2,39.07,60.7,1.24,0.15,0.04,0,0.04,63.96
"3028",270063,13690,7677,1009,2038,1267,1184,5516,739,750,2221,17.9,62.55,16.22,99.53,0.02,0.24,0.04,0.23,0,0.18,35.61
"3029",270137,222229,132048,16123,31940,21673,21780,100677,11333,11156,30026,19.55,66.93,13.51,97.75,0.43,0.35,1.27,0.35,0.01,0.19,27.98
"3030",270129,20401,10897,1592,3115,1873,1519,7815,1096,1167,3539,16.63,61.38,17.35,99.38,0.02,0.57,0.25,0.13,0.02,0.2,39.66
"3031",270163,113571,67477,9516,22313,11818,8583,57700,4022,2910,6564,17.96,78.83,5.78,97.99,0.54,0.92,0.33,0.73,0.01,0.41,17.08
"3032",270147,30328,17442,2541,4750,2997,2812,13787,1412,1298,3824,19.15,69.5,12.61,99.17,0.04,0.83,0.09,0.39,0,0.31,30.86
"3033",270093,20594,10983,1711,3326,1913,1416,8164,1053,1064,3312,16.16,64.1,16.08,99.2,0.04,0.84,0.09,0.19,0,0.48,37.98
"3034",270135,12574,6747,1074,2148,1133,960,5122,640,600,1882,16.65,66.36,14.97,99.02,0.01,0.17,0.68,0.14,0,0.14,44.4
"3035",370167,48517,29379,3189,7385,4372,3911,21148,2815,2612,5999,17.07,65.38,12.36,88.01,11.64,0.52,0.08,0.18,0,0.08,53.57
"3036",270149,11322,6665,863,1566,1372,1420,5184,523,526,1595,24.66,67.24,14.09,98.59,0.46,0.43,0.12,0.52,0,0.31,33.85
"3037",370007,25649,14166,2020,4560,2408,1987,10672,1336,1305,3330,17.14,67.26,12.98,53.09,46.53,1.06,0.23,0.05,0.01,0.09,53.06
"3038",370053,11089,6612,790,1742,1011,924,4906,597,580,1303,17.45,67.08,11.75,83.47,15.85,0.86,0.23,0.22,0.01,0.22,49.59
"3039",270073,10592,5661,769,1520,879,754,3922,659,602,2044,15.42,58.64,19.3,99.5,0.04,0.21,0.16,0.29,0,0.01,41.44
"3040",270155,5542,2847,368,802,536,338,1958,325,310,1139,15.77,56.44,20.55,98.09,0.07,0.16,1.41,0.29,0,0.14,42.34
"3041",270027,49327,31651,3503,6663,6537,7824,26036,1993,1860,4947,29.11,73.39,10.03,98.23,0.3,0.98,0.41,0.34,0.01,0.72,26.99
"3042",370035,105208,64996,7227,17289,9222,9033,48993,5450,4593,10117,17.35,69.87,9.62,90.27,9.26,0.55,0.1,0.25,0,0.11,48.18
"3043",370043,6619,3840,413,972,469,469,2644,425,431,1094,14.17,60.87,16.53,99.24,0.51,0.57,0.15,0.05,0.02,0.03,53.58
"3044",270065,12161,6543,1005,2117,1183,854,4995,572,615,1708,16.75,66.75,14.04,99.21,0.06,0.37,0.14,0.42,0,0.17,41.27
"3045",370189,31666,21944,1626,3748,4498,5828,18232,1351,1121,3025,32.61,74.55,9.55,98.21,1.34,0.56,0.07,0.24,0.01,0.13,39.87
"3046",270173,13653,7436,1048,1900,1429,1054,5383,727,742,2498,18.19,61.02,18.3,98.87,0,0.47,0.7,0.22,0,0.21,39.78
"3047",270089,13027,6901,1124,2191,1228,847,5137,700,696,1953,15.93,64.88,14.99,99.6,0.02,0.39,0.18,0.09,0,0.1,43.52
"3048",270157,19335,10432,1594,3148,1838,1397,8061,897,956,2972,16.73,66.22,15.37,99.57,0.03,0.28,0.12,0.19,0.01,0.08,36.05
"3049",270107,9379,4760,724,1437,765,553,3304,552,509,1933,14.05,58.27,20.61,99,0,0.35,0.5,0.33,0.01,0.16,43.9
"3050",370161,53787,31222,3721,8677,4621,3959,22594,3006,2772,7234,15.95,65.06,13.45,87.57,12.18,0.73,0.07,0.11,0.01,0.07,55.15
"3051",370019,35777,21110,2642,6175,3151,2795,15601,1935,1845,3847,16.62,68.25,10.75,76.25,23.16,0.86,0.32,0.14,0.03,0.1,48.47
"3052",370125,50505,29469,3273,7506,4515,4133,21121,2918,3005,7425,17.12,63.16,14.7,78,21.17,0.67,0.63,0.06,0.01,0.13,41.68
"3053",370047,51037,29795,3874,8683,4954,4076,22641,2596,2399,5553,17.69,68.97,10.88,67.41,30.16,0.93,2.3,0.06,0.01,0.05,55.84
"3054",270053,941411,606032,59771,125730,82803,102328,476849,46813,38275,102062,19.67,70.36,10.84,93.52,3.5,0.85,1.11,1.03,0.01,0.82,18.29
"3055",370005,9587,5634,605,1420,758,690,3954,563,510,1438,15.1,62.37,15,97.71,2.12,0.8,0.03,0.05,0.01,0.08,61.5
"3056",370041,12558,7165,922,1935,1147,959,5171,768,653,1782,16.77,63.93,14.19,58.08,41.49,0.59,0.15,0.22,0.02,0.04,54.89
"3057",270099,40390,22849,2812,5855,4016,2854,15822,2576,2359,6367,17.01,60.63,15.76,99.27,0.09,0.44,0.06,0.29,0.01,0.27,33.43
"3058",270145,108161,64225,8827,17523,14588,14538,54360,4162,3738,10549,26.93,74.62,9.75,99,0.15,0.33,0.18,0.41,0.01,0.25,33.01
"3059",270115,19871,10724,1651,3224,1903,1424,8131,1006,997,3004,16.74,65.45,15.12,97.13,0.73,0.42,1.37,0.51,0.02,0.24,40.71
"3060",370065,55988,32300,4324,9773,5810,4795,25300,2753,2472,5844,18.94,70.37,10.44,48.99,50.78,0.86,0.05,0.09,0.01,0.07,54.37
"3061",270153,24991,12998,2210,4246,2542,1648,9857,1278,1279,3870,16.77,65.28,15.49,99.48,0.03,0.32,0.14,0.22,0.01,0.11,43.81
"3062",270031,4092,2409,260,596,335,274,1776,221,223,609,14.88,64.32,14.88,92.38,0.27,0.15,6.79,0.22,0,0.34,23.64
"3063",370159,99186,60355,6215,14451,8651,8487,42968,6054,5416,13061,17.28,64.16,13.17,83.74,15.74,0.56,0.17,0.21,0.01,0.14,50.57
"3064",370025,85895,51995,5465,13593,7590,6956,38014,4888,4306,10105,16.93,66.44,11.76,85.39,14.2,0.56,0.16,0.16,0.01,0.08,50.98
"3065",270071,17571,10058,1408,2962,1740,1312,7612,900,854,2046,17.37,68.19,11.64,97.45,0.07,0.26,2.03,0.2,0.02,0.23,34.53
"3066",370145,29164,17390,2002,4667,2766,2481,13069,1605,1449,3351,17.99,67.68,11.49,67.84,31.41,0.81,0.58,0.09,0.02,0.07,54.56
"3067",270051,7171,3707,506,1008,615,425,2588,394,435,1535,14.5,57.2,21.41,99.62,0,0.35,0.11,0.22,0,0.04,40.87
"3068",370117,25948,15024,1876,4456,2471,2116,11299,1446,1286,2982,17.68,67.95,11.49,55.24,44.53,0.86,0.01,0.12,0.01,0.09,55.23
"3069",370091,23368,13648,1711,3765,2733,2036,10325,1264,1160,2819,20.41,67.62,12.06,44.01,54.82,1.01,0.63,0.12,0.03,0.39,54.5
"3070",370055,13377,8577,764,1746,984,1207,5977,925,897,1690,16.38,63.44,12.63,93.2,6.18,0.42,0.13,0.29,0.01,0.18,35.26
"3071",370093,20383,11688,1932,3946,2131,2083,9491,843,735,1597,20.67,75.4,7.83,43.36,43.54,1.01,12.65,0.17,0.01,0.27,52.52
"3072",370015,21024,11653,1582,3646,2190,1759,8670,1172,1074,2699,18.78,66.11,12.84,40.64,59.18,1.4,0.06,0.08,0.02,0.03,62.09
"3073",270029,8761,4448,722,1470,871,586,3413,408,453,1521,16.63,63.98,17.36,92.65,0.02,0.18,7.16,0.08,0,0.09,47.46
"3074",270125,5471,2808,467,980,571,409,2170,244,276,844,17.91,66.11,15.43,99.69,0,0.26,0.13,0.15,0,0.04,45.43
"3075",370129,103471,64243,6752,16477,9553,9614,49258,5454,4644,10440,18.52,70.06,10.09,77.66,21.62,0.75,0.25,0.27,0.03,0.17,35.06
"3076",370177,3975,2206,321,604,369,335,1583,236,244,597,17.71,63.09,15.02,60.83,38.99,0.35,0.08,0,0,0.1,64.15
"3077",270095,18430,9656,1567,2987,1835,1236,7433,869,905,3044,16.66,65.04,16.52,96.76,0.11,0.39,2.69,0.23,0.01,0.21,42.36
"3078",370049,71043,44463,6569,10964,7109,9965,36299,3048,2528,5450,24.03,75.77,7.67,70.95,27.15,1.9,0.26,0.6,0.08,0.96,39.12
"3079",370169,33086,19839,2233,5903,2899,2533,15537,1497,1314,3296,16.42,71.55,9.96,92.41,7.17,0.73,0.11,0.12,0.01,0.18,55.09
"3080",370039,18933,10789,1258,3089,1489,1309,7651,1109,1010,2835,14.78,63.37,14.97,96.52,2.12,0.61,1,0.27,0.03,0.06,56.38
"3081",370173,10283,5800,721,1649,966,820,4387,529,487,1493,17.37,65.71,14.52,74.51,1.02,0.39,24.33,0.08,0.02,0.04,55.49
"3082",270007,30982,18574,2479,4721,3836,3997,15409,1235,1168,3389,25.28,72.97,10.94,86.62,0.12,0.42,12.64,0.16,0,0.45,34.41
"3083",270143,15448,8291,1245,2436,1435,1110,6032,719,851,2542,16.47,62.88,16.46,99.46,0.02,0.58,0.14,0.16,0,0.22,45.4
"3084",370095,5873,3251,450,951,540,516,2440,304,310,886,17.98,65.4,15.09,64.31,35.55,0.92,0,0.03,0,0.1,57.52
"3085",370141,22215,12836,1590,3687,2183,1577,9628,1247,1160,2659,16.93,67.09,11.97,60.91,38.82,0.9,0.11,0.07,0.01,0.08,52.6
"3086",370073,8875,5159,552,1395,873,726,3776,489,480,1218,18.02,64.48,13.72,47.23,52.55,0.85,0.05,0.16,0,0.01,57.08
"3087",370187,14801,8463,1195,2671,1428,1298,6617,726,636,1529,18.42,70.83,10.33,56.39,43.31,0.93,0.04,0.16,0,0.1,52.45
"3088",370151,91728,56598,5868,15019,7998,7368,42480,4752,4240,9175,16.75,69.08,10,93.19,6.27,0.53,0.28,0.15,0.01,0.11,53.45
"3089",370011,14409,8819,923,2262,1659,1225,6841,722,668,1610,20.02,69.58,11.17,98.73,0.94,0.76,0.23,0.06,0,0.04,50.4
"3090",370137,10398,6014,690,1690,932,795,4279,559,561,1424,16.61,64.04,13.69,68.28,31.14,0.52,0.34,0.09,0.01,0.14,52.04
"3091",270023,14941,8070,1228,2130,1303,1064,5859,876,748,2663,15.84,61.69,17.82,98.87,0.02,0.61,0.17,0.47,0.02,0.46,37.81
"3092",370009,22325,13056,1407,3418,1898,1627,9573,1165,1103,3233,15.79,64.49,14.48,98.98,0.82,0.43,0.07,0.07,0,0.07,58.98
"3093",370197,28439,17295,1683,4322,2452,2169,12630,1572,1411,3555,16.25,65.53,12.5,94.83,4.76,0.86,0.05,0.07,0,0.3,57.62
"3094",270127,19341,10199,1498,3094,1765,1334,7487,1015,1101,3401,16.02,62.45,17.58,98.83,0.01,0.36,0.72,0.25,0,0.19,39.67
"3095",270111,51937,28206,3675,7636,4787,3665,20321,2766,2973,9327,16.27,60.9,17.96,99.3,0.05,0.27,0.23,0.25,0.01,0.16,41.08
