ZCTA,GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
70450,070450,0,0,0
85266,085266,0,0,0
76205,076205,0,0,0
95039,095039,0,0,0
95041,095041,0,0,0
77619,077619,0,0,0
95567,095567,0,0,0
95569,095569,0,0,0
95606,095606,0,0,0
94043,094043,0,0,0
94044,094044,0,0,0
94063,094063,778,764,778
77993,077993,0,0,0
95354,095354,627,569,627
97322,097322,6,6,6
87415,087415,0,0,0
77622,077622,0,0,0
95046,095046,160,109,114
95050,095050,233,224,233
76487,076487,0,0,0
76491,076491,0,0,0
94066,094066,8,7,8
78124,078124,0,0,0
78130,078130,48,21,48
73447,073447,0,0,0
92025,092025,773,575,773
78043,078043,0,0,0
97317,097317,0,0,0
95993,095993,44,44,44
84667,084667,0,0,0
75209,075209,0,0,0
70534,070534,0,0,0
97404,097404,0,0,0
95570,095570,0,0,0
75156,075156,0,0,0
73946,073946,0,0,0
92868,092868,0,0,0
92603,092603,0,0,0
73448,073448,0,0,0
80925,080925,0,0,0
72526,072526,0,0,0
72527,072527,0,0,0
91307,091307,0,0,0
74032,074032,0,0,0
72683,072683,0,0,0
92105,092105,52,48,52
92115,092115,220,196,220
76502,076502,0,0,0
93108,093108,0,0,0
77616,077616,0,0,0
75134,075134,0,0,0
90715,090715,0,0,0
90716,090716,0,0,0
74730,074730,0,0,0
74731,074731,0,0,0
77971,077971,0,0,0
71201,071201,201,189,201
81041,081041,0,0,0
73544,073544,0,0,0
80524,080524,380,357,245
70537,070537,0,0,0
91320,091320,10,10,10
75211,075211,25,25,25
73434,073434,0,0,0
90723,090723,0,0,0
85631,085631,0,0,0
90717,090717,18,10,18
84518,084518,0,0,0
52774,052774,0,0,0
53172,053172,0,0,0
72628,072628,0,0,0
72045,072045,0,0,0
75667,075667,0,0,0
74014,074014,0,0,0
75605,075605,0,0,0
92021,092021,458,440,458
72016,072016,0,0,0
70442,070442,0,0,0
77080,077080,0,0,0
93728,093728,30,20,30
77081,077081,0,0,0
77082,077082,0,0,0
95833,095833,0,0,0
76934,076934,0,0,0
93516,093516,0,0,0
76949,076949,0,0,0
93519,093519,0,0,0
91342,091342,93,35,93
73564,073564,0,0,0
77360,077360,0,0,0
96142,096142,0,0,0
96155,096155,0,0,0
78655,078655,0,0,0
93654,093654,18,15,18
96062,096062,0,0,0
74073,074073,0,0,0
92211,092211,0,0,0
93528,093528,0,0,0
93530,093530,0,0,0
93531,093531,0,0,0
78415,078415,117,117,117
95948,095948,0,0,0
78516,078516,0,0,0
74058,074058,0,0,0
93623,093623,0,0,0
96063,096063,0,0,0
73661,073661,0,0,0
70611,070611,0,0,0
78535,078535,0,0,0
95968,095968,0,0,0
78251,078251,0,0,0
88345,088345,0,0,0
88346,088346,22,22,22
95758,095758,0,0,0
95814,095814,1045,1002,1045
78584,078584,0,0,0
96055,096055,0,0,0
78671,078671,0,0,0
80027,080027,4,3,4
73034,073034,0,0,0
72753,072753,0,0,0
92139,092139,0,0,0
92140,092140,0,0,0
75792,075792,0,0,0
92106,092106,0,0,0
71109,071109,0,0,0
76953,076953,0,0,0
76955,076955,0,0,0
93534,093534,223,188,223
77048,077048,42,38,42
91701,091701,0,0,0
80654,080654,0,0,0
72936,072936,0,0,0
93706,093706,369,366,286
78552,078552,0,0,0
72088,072088,0,0,0
77049,077049,0,0,0
95689,095689,0,0,0
97068,097068,14,5,14
72734,072734,0,0,0
84053,084053,0,0,0
91202,091202,0,0,0
87540,087540,0,0,0
93522,093522,0,0,0
78413,078413,0,0,0
95937,095937,0,0,0
93703,093703,158,141,158
93704,093704,0,0,0
77067,077067,42,47,42
87529,087529,0,0,0
70523,070523,0,0,0
87533,087533,0,0,0
87531,087531,0,0,0
75201,075201,830,780,815
75202,075202,0,0,0
84662,084662,0,0,0
81410,081410,0,0,0
77069,077069,0,0,0
93710,093710,0,0,0
78343,078343,0,0,0
95757,095757,16,8,16
72103,072103,0,0,0
75204,075204,181,155,181
71336,071336,0,0,0
80516,080516,0,0,0
70525,070525,0,0,0
92268,092268,0,0,0
75937,075937,0,0,0
89107,089107,0,0,0
78353,078353,0,0,0
95834,095834,36,35,36
95837,095837,0,0,0
72085,072085,0,0,0
80511,080511,0,0,0
72865,072865,0,0,0
89106,089106,1023,792,1023
79061,079061,0,0,0
79063,079063,0,0,0
93608,093608,0,0,0
72940,072940,0,0,0
74339,074339,0,0,0
97070,097070,0,0,0
87051,087051,0,0,0
72703,072703,18,14,18
77035,077035,25,21,25
77037,077037,0,0,0
93625,093625,0,0,0
79082,079082,0,0,0
74047,074047,0,0,0
75933,075933,0,0,0
75934,075934,0,0,0
79086,079086,0,0,0
80513,080513,0,0,0
93523,093523,0,0,0
77041,077041,159,124,126
93633,093633,0,0,0
77047,077047,0,0,0
93711,093711,0,0,0
93460,093460,0,0,0
93554,093554,0,0,0
79091,079091,0,0,0
79097,079097,0,0,0
93463,093463,0,0,0
78418,078418,0,0,0
95950,095950,0,0,0
87715,087715,0,0,0
72134,072134,0,0,0
93601,093601,0,0,0
93510,093510,0,0,0
78384,078384,0,0,0
91311,091311,76,76,76
87557,087557,0,0,0
87552,087552,0,0,0
75931,075931,0,0,0
93444,093444,0,0,0
74135,074135,32,32,32
71243,071243,0,0,0
71245,071245,0,0,0
85942,085942,0,0,0
74071,074071,0,0,0
81154,081154,0,0,0
72106,072106,0,0,0
88348,088348,0,0,0
72714,072714,0,0,0
87940,087940,0,0,0
70630,070630,0,0,0
75390,075390,0,0,0
72211,072211,0,0,0
79027,079027,0,0,0
79031,079031,0,0,0
79033,079033,0,0,0
77096,077096,198,94,198
94014,094014,108,109,108
93612,093612,0,0,0
95842,095842,140,147,140
95843,095843,0,0,0
78401,078401,536,439,536
78406,078406,0,0,0
78407,078407,0,0,0
97882,097882,0,0,0
70556,070556,0,0,0
75219,075219,18,15,18
91350,091350,60,57,60
80542,080542,4,0,4
73549,073549,0,0,0
84715,084715,0,0,0
76865,076865,0,0,0
72212,072212,0,0,0
91706,091706,402,402,402
73663,073663,0,0,0
81101,081101,174,100,114
97876,097876,0,0,0
94015,094015,0,0,0
77301,077301,201,134,170
94020,094020,0,0,0
94021,094021,0,0,0
76869,076869,0,0,0
76870,076870,0,0,0
85334,085334,0,0,0
84718,084718,0,0,0
85930,085930,0,0,0
72732,072732,0,0,0
95953,095953,0,0,0
95955,095955,0,0,0
84062,084062,0,0,0
70607,070607,0,0,0
73660,073660,0,0,0
78566,078566,0,0,0
84657,084657,0,0,0
80514,080514,0,0,0
78248,078248,0,0,0
78249,078249,103,103,103
78250,078250,0,0,0
75248,075248,0,0,0
91042,091042,45,42,45
73530,073530,0,0,0
70513,070513,0,0,0
85653,085653,0,0,0
78221,078221,0,0,0
97383,097383,0,0,0
87937,087937,0,0,0
70615,070615,48,29,48
87562,087562,0,0,0
71219,071219,0,0,0
84652,084652,0,0,0
75182,075182,0,0,0
92071,092071,0,0,0
87523,087523,0,0,0
97826,097826,0,0,0
72639,072639,0,0,0
96029,096029,0,0,0
78583,078583,0,0,0
73658,073658,0,0,0
80652,080652,0,0,0
91608,091608,0,0,0
75249,075249,0,0,0
72934,072934,0,0,0
95629,095629,0,0,0
95497,095497,0,0,0
74002,074002,0,0,0
93206,093206,0,0,0
74333,074333,0,0,0
86043,086043,0,0,0
72948,072948,0,0,0
75042,075042,0,0,0
95492,095492,0,0,0
73526,073526,0,0,0
91040,091040,0,0,0
78113,078113,0,0,0
73528,073528,0,0,0
75172,075172,0,0,0
78114,078114,0,0,0
95519,095519,0,0,0
96065,096065,0,0,0
96068,096068,0,0,0
72074,072074,0,0,0
72661,072661,0,0,0
76691,076691,0,0,0
85309,085309,0,0,0
72663,072663,0,0,0
72666,072666,0,0,0
87524,087524,0,0,0
75704,075704,0,0,0
72944,072944,0,0,0
74342,074342,0,0,0
78730,078730,0,0,0
93292,093292,3407,2602,3396
95524,095524,0,0,0
93313,093313,0,0,0
76692,076692,0,0,0
93301,093301,2405,2235,2405
95564,095564,0,0,0
73503,073503,0,0,0
76706,076706,48,44,46
76708,076708,0,0,0
76710,076710,107,107,107
79012,079012,0,0,0
92236,092236,0,0,0
81231,081231,0,0,0
81232,081232,0,0,0
92239,092239,0,0,0
74012,074012,0,0,0
92059,092059,0,0,0
85708,085708,0,0,0
92064,092064,0,0,0
80471,080471,0,0,0
93204,093204,0,0,0
93215,093215,0,0,0
76543,076543,0,0,0
74145,074145,0,0,0
74146,074146,0,0,0
70520,070520,0,0,0
73538,073538,0,0,0
89826,089826,0,0,0
81024,081024,0,0,0
76527,076527,0,0,0
97810,097810,0,0,0
72908,072908,0,0,0
79034,079034,0,0,0
79098,079098,0,0,0
79106,079106,0,0,0
97402,097402,568,510,568
70528,070528,0,0,0
71316,071316,0,0,0
75041,075041,0,0,0
75703,075703,0,0,0
76436,076436,0,0,0
92887,092887,16,20,16
95537,095537,0,0,0
88231,088231,0,0,0
81071,081071,0,0,0
93030,093030,632,605,632
79111,079111,0,0,0
93536,093536,200,67,107
80526,080526,0,0,0
80107,080107,0,0,0
70087,070087,0,0,0
90049,090049,0,0,0
87052,087052,0,0,0
71730,071730,0,0,0
78144,078144,0,0,0
78145,078145,0,0,0
78148,078148,0,0,0
78152,078152,0,0,0
95556,095556,0,0,0
85710,085710,0,0,0
71033,071033,0,0,0
76474,076474,0,0,0
93064,093064,0,0,0
93101,093101,635,586,635
80475,080475,0,0,0
97364,097364,0,0,0
78385,078385,0,0,0
95912,095912,0,0,0
73045,073045,0,0,0
70092,070092,0,0,0
93543,093543,0,0,0
97753,097753,0,0,0
73951,073951,0,0,0
74001,074001,0,0,0
76557,076557,0,0,0
91001,091001,16,8,16
78233,078233,0,0,0
95670,095670,0,0,0
84637,084637,0,0,0
79035,079035,0,0,0
79039,079039,0,0,0
93551,093551,0,0,0
95919,095919,0,0,0
93230,093230,219,185,219
93003,093003,344,289,344
76459,076459,0,0,0
84638,084638,0,0,0
72546,072546,0,0,0
76566,076566,0,0,0
97469,097469,0,0,0
91709,091709,0,0,0
80727,080727,0,0,0
95925,095925,0,0,0
76903,076903,27,27,27
93022,093022,0,0,0
95635,095635,0,0,0
95664,095664,0,0,0
76569,076569,0,0,0
76519,076519,0,0,0
97411,097411,0,0,0
78564,078564,0,0,0
79041,079041,0,0,0
79056,079056,0,0,0
79058,079058,0,0,0
95665,095665,0,0,0
78229,078229,0,0,0
72544,072544,0,0,0
95645,095645,0,0,0
95646,095646,0,0,0
95673,095673,0,0,0
78236,078236,0,0,0
76882,076882,0,0,0
76887,076887,0,0,0
74044,074044,0,0,0
73547,073547,0,0,0
95620,095620,0,0,0
71046,071046,0,0,0
85650,085650,0,0,0
95677,095677,14,13,14
78237,078237,0,0,0
92075,092075,0,0,0
97824,097824,0,0,0
87935,087935,0,0,0
87936,087936,0,0,0
80535,080535,0,0,0
70544,070544,0,0,0
78247,078247,0,0,0
74006,074006,0,0,0
95638,095638,0,0,0
78220,078220,0,0,0
76544,076544,0,0,0
71047,071047,0,0,0
79118,079118,0,0,0
79124,079124,0,0,0
78657,078657,0,0,0
97426,097426,0,0,0
78959,078959,0,0,0
78963,078963,0,0,0
78829,078829,0,0,0
77362,077362,0,0,0
94123,094123,24,19,24
96090,096090,0,0,0
96092,096092,0,0,0
72347,072347,0,0,0
87112,087112,233,194,233
87113,087113,0,0,0
75065,075065,0,0,0
84084,084084,42,42,36
89146,089146,313,287,313
72301,072301,51,38,51
73669,073669,0,0,0
88002,088002,0,0,0
80728,080728,0,0,0
88004,088004,0,0,0
71325,071325,0,0,0
72926,072926,0,0,0
78613,078613,0,0,0
97481,097481,0,0,0
91737,091737,0,0,0
72340,072340,0,0,0
91740,091740,0,0,0
78836,078836,0,0,0
78838,078838,0,0,0
70072,070072,13,13,13
89074,089074,0,0,0
70080,070080,0,0,0
96121,096121,0,0,0
78659,078659,0,0,0
78660,078660,0,0,0
30260,030260,21,18,21
03268,03268,0,0,0
70762,070762,0,0,0
72425,072425,0,0,0
80864,080864,0,0,0
96104,096104,0,0,0
78622,078622,0,0,0
78623,078623,0,0,0
78665,078665,0,0,0
72838,072838,0,0,0
74114,074114,0,0,0
86028,086028,0,0,0
81237,081237,0,0,0
72847,072847,0,0,0
86426,086426,0,0,0
92395,092395,118,118,53
92649,092649,0,0,0
84781,084781,0,0,0
97495,097495,0,0,0
92276,092276,37,20,37
74350,074350,0,0,0
79410,079410,0,0,0
17037,017037,0,0,0
48327,048327,0,0,0
81251,081251,0,0,0
78935,078935,0,0,0
72179,072179,0,0,0
91406,091406,0,0,0
72201,072201,164,125,164
75240,075240,0,0,0
91504,091504,42,49,42
84783,084783,0,0,0
91423,091423,0,0,0
73647,073647,0,0,0
94707,094707,0,0,0
74533,074533,0,0,0
76108,076108,0,0,0
84752,084752,0,0,0
75849,075849,0,0,0
74105,074105,0,0,0
70577,070577,0,0,0
62474,062474,0,0,0
47386,047386,0,0,0
01824,01824,0,0,0
85356,085356,0,0,0
72204,072204,456,411,456
58424,058424,0,0,0
56023,056023,0,0,0
92688,092688,0,0,0
97452,097452,0,0,0
75237,075237,677,569,677
72846,072846,0,0,0
71291,071291,0,0,0
75124,075124,0,0,0
85618,085618,0,0,0
64001,064001,0,0,0
29826,029826,0,0,0
97302,097302,79,69,79
85251,085251,0,0,0
92656,092656,0,0,0
91436,091436,0,0,0
73626,073626,0,0,0
80642,080642,0,0,0
87831,087831,0,0,0
96112,096112,0,0,0
96113,096113,0,0,0
96116,096116,0,0,0
75472,075472,0,0,0
74446,074446,0,0,0
86409,086409,42,42,42
70811,070811,0,0,0
74753,074753,0,0,0
92630,092630,42,33,42
73601,073601,16,14,16
76262,076262,0,0,0
92678,092678,0,0,0
89120,089120,63,59,63
80601,080601,34,34,34
80644,080644,0,0,0
75230,075230,0,0,0
27948,027948,0,0,0
84520,084520,0,0,0
89508,089508,0,0,0
72774,072774,0,0,0
72776,072776,0,0,0
72826,072826,0,0,0
97431,097431,0,0,0
73620,073620,0,0,0
75227,075227,0,0,0
73625,073625,0,0,0
91364,091364,0,0,0
91367,091367,0,0,0
72156,072156,0,0,0
77855,077855,0,0,0
80124,080124,0,0,0
97115,097115,0,0,0
87106,087106,389,404,389
89123,089123,0,0,0
75853,075853,0,0,0
74106,074106,0,0,0
78750,078750,0,0,0
80603,080603,0,0,0
89460,089460,0,0,0
91384,091384,0,0,0
84765,084765,0,0,0
80602,080602,0,0,0
85348,085348,0,0,0
85087,085087,0,0,0
97089,097089,0,0,0
79324,079324,0,0,0
75155,075155,0,0,0
72036,072036,0,0,0
73053,073053,0,0,0
87102,087102,1109,765,1087
80435,080435,0,0,0
92028,092028,0,0,0
87028,087028,0,0,0
84767,084767,0,0,0
85361,085361,0,0,0
72205,072205,408,370,408
91604,091604,0,0,0
80121,080121,0,0,0
73054,073054,0,0,0
89119,089119,667,548,637
75856,075856,0,0,0
92231,092231,144,110,134
85119,085119,0,0,0
84065,084065,0,0,0
71759,071759,0,0,0
70116,070116,164,161,164
97130,097130,0,0,0
85350,085350,0,0,0
92040,092040,0,0,0
80105,080105,0,0,0
97063,097063,0,0,0
84047,084047,300,295,300
73042,073042,0,0,0
86021,086021,0,0,0
72832,072832,0,0,0
73030,073030,0,0,0
73032,073032,0,0,0
71277,071277,0,0,0
92233,092233,0,0,0
86023,086023,0,0,0
92234,092234,20,1,20
72583,072583,0,0,0
80126,080126,0,0,0
90248,090248,0,0,0
89147,089147,0,0,0
97134,097134,0,0,0
78754,078754,33,33,33
78758,078758,0,0,0
78759,078759,0,0,0
78860,078860,0,0,0
78872,078872,0,0,0
84040,084040,56,56,56
89054,089054,0,0,0
75639,075639,0,0,0
71034,071034,0,0,0
89052,089052,0,0,0
97053,097053,0,0,0
97054,097054,0,0,0
97135,097135,0,0,0
84087,084087,0,0,0
89148,089148,0,0,0
87029,087029,0,0,0
90038,090038,350,283,350
79325,079325,0,0,0
79330,079330,0,0,0
80744,080744,0,0,0
80745,080745,0,0,0
80749,080749,0,0,0
92305,092305,0,0,0
76014,076014,0,0,0
76015,076015,0,0,0
92029,092029,0,0,0
72561,072561,0,0,0
73718,073718,0,0,0
78879,078879,0,0,0
78642,078642,0,0,0
80615,080615,0,0,0
73638,073638,0,0,0
90241,090241,27,27,27
89139,089139,0,0,0
73069,073069,136,84,70
89141,089141,0,0,0
78827,078827,0,0,0
78885,078885,0,0,0
80631,080631,503,413,378
97455,097455,0,0,0
75420,075420,0,0,0
91731,091731,442,441,442
81501,081501,434,409,402
74363,074363,0,0,0
74368,074368,0,0,0
71405,071405,0,0,0
72715,072715,0,0,0
72717,072717,0,0,0
95935,095935,0,0,0
95944,095944,0,0,0
76011,076011,138,140,128
76012,076012,0,0,0
70747,070747,0,0,0
80138,080138,0,0,0
73073,073073,0,0,0
80202,080202,139,131,139
84093,084093,0,0,0
84094,084094,0,0,0
77359,077359,0,0,0
88430,088430,0,0,0
74068,074068,0,0,0
81087,081087,0,0,0
74037,074037,0,0,0
88352,088352,0,0,0
75770,075770,0,0,0
73646,073646,0,0,0
84790,084790,25,24,24
73703,073703,0,0,0
75422,075422,0,0,0
64762,064762,0,0,0
14867,014867,18,16,18
70752,070752,0,0,0
88053,088053,0,0,0
85755,085755,0,0,0
77014,077014,0,0,0
77016,077016,0,0,0
77017,077017,0,0,0
77019,077019,0,0,0
93651,093651,0,0,0
92201,092201,446,324,446
81092,081092,0,0,0
75759,075759,0,0,0
71119,071119,0,0,0
88342,088342,0,0,0
70756,070756,0,0,0
73766,073766,0,0,0
72176,072176,0,0,0
78252,078252,0,0,0
78362,078362,0,0,0
95817,095817,104,89,104
95818,095818,0,0,0
78368,078368,0,0,0
95822,095822,221,256,221
77055,077055,205,124,205
95693,095693,0,0,0
95698,095698,0,0,0
93458,093458,565,297,545
77030,077030,0,0,0
77031,077031,98,98,98
93662,093662,0,0,0
93668,093668,0,0,0
90041,090041,20,19,20
70070,070070,0,0,0
84041,084041,1,1,1
85743,085743,2,0,2
92107,092107,62,59,62
85749,085749,0,0,0
78263,078263,0,0,0
78372,078372,0,0,0
95823,095823,135,128,135
77064,077064,0,0,0
73554,073554,0,0,0
71929,071929,0,0,0
75102,075102,0,0,0
90605,090605,0,0,0
81084,081084,0,0,0
81124,081124,0,0,0
93641,093641,0,0,0
93648,093648,0,0,0
95824,095824,232,215,232
78375,078375,0,0,0
85756,085756,0,0,0
92110,092110,958,789,958
72729,072729,0,0,0
73559,073559,0,0,0
95713,095713,0,0,0
95826,095826,393,403,393
78376,078376,0,0,0
77861,077861,0,0,0
77876,077876,0,0,0
77970,077970,0,0,0
84740,084740,0,0,0
96071,096071,0,0,0
92120,092120,118,99,118
77056,077056,0,0,0
77059,077059,0,0,0
77061,077061,98,89,98
80543,080543,88,88,88
95830,095830,0,0,0
95831,095831,0,0,0
95832,095832,0,0,0
92122,092122,0,0,0
92124,092124,0,0,0
93616,093616,0,0,0
75238,075238,0,0,0
85355,085355,0,0,0
73627,073627,0,0,0
91381,091381,0,0,0
78597,078597,0,0,0
97403,097403,0,0,0
74030,074030,0,0,0
72130,072130,0,0,0
78264,078264,0,0,0
78266,078266,0,0,0
93618,093618,34,8,34
77034,077034,0,0,0
93702,093702,138,135,138
77065,077065,0,0,0
91352,091352,81,81,81
96110,096110,0,0,0
96111,096111,0,0,0
77708,077708,0,0,0
78526,078526,0,0,0
81125,081125,0,0,0
81126,081126,0,0,0
75707,075707,0,0,0
72686,072686,0,0,0
91354,091354,0,0,0
84743,084743,0,0,0
95714,095714,0,0,0
95722,095722,0,0,0
88124,088124,0,0,0
97632,097632,0,0,0
80913,080913,0,0,0
81128,081128,0,0,0
85339,085339,0,0,0
73570,073570,0,0,0
75750,075750,0,0,0
92121,092121,0,0,0
72730,072730,0,0,0
95728,095728,0,0,0
78335,078335,0,0,0
95736,095736,0,0,0
97859,097859,0,0,0
94611,094611,17,18,17
94805,094805,6,6,6
94923,094923,0,0,0
94939,094939,12,12,12
93907,093907,199,99,199
72121,072121,0,0,0
87713,087713,0,0,0
77087,077087,16,16,16
74038,074038,0,0,0
85340,085340,0,0,0
91345,091345,54,50,54
72152,072152,0,0,0
80025,080025,0,0,0
95215,095215,0,0,0
87549,087549,0,0,0
95930,095930,0,0,0
77088,077088,0,0,0
93940,093940,159,145,159
70529,070529,0,0,0
70555,070555,0,0,0
73569,073569,0,0,0
72132,072132,0,0,0
95227,095227,0,0,0
89705,089705,0,0,0
92870,092870,193,97,193
92882,092882,0,0,0
95969,095969,4,0,4
85925,085925,0,0,0
87551,087551,0,0,0
93954,093954,0,0,0
93955,093955,88,51,88
77095,077095,0,0,0
76481,076481,0,0,0
93103,093103,201,171,201
84073,084073,0,0,0
70117,070117,197,173,197
90221,090221,781,778,781
73565,073565,0,0,0
70552,070552,0,0,0
92154,092154,82,0,82
78542,078542,0,0,0
70532,070532,0,0,0
81426,081426,0,0,0
80128,080128,0,0,0
89130,089130,12,4,12
97048,097048,0,0,0
93925,093925,0,0,0
77005,077005,0,0,0
77009,077009,19,19,19
77013,077013,0,0,0
73566,073566,0,0,0
85939,085939,0,0,0
72758,072758,0,0,0
75976,075976,0,0,0
74358,074358,0,0,0
92278,092278,0,0,0
74359,074359,0,0,0
71369,071369,0,0,0
97050,097050,0,0,0
77356,077356,0,0,0
97342,097342,0,0,0
95932,095932,25,24,25
78255,078255,0,0,0
77092,077092,0,0,0
93950,093950,0,0,0
77025,077025,0,0,0
93591,093591,0,0,0
77027,077027,0,0,0
77029,077029,0,0,0
74574,074574,0,0,0
76117,076117,0,0,0
77950,077950,0,0,0
53716,053716,0,0,0
81526,081526,0,0,0
72436,072436,0,0,0
91905,091905,0,0,0
73851,073851,0,0,0
79763,079763,0,0,0
44030,044030,0,0,0
03820,03820,74,45,70
73550,073550,0,0,0
97136,097136,0,0,0
79912,079912,0,0,0
79932,079932,0,0,0
88009,088009,0,0,0
80742,080742,0,0,0
92284,092284,0,0,0
80136,080136,0,0,0
10576,010576,0,0,0
35761,035761,0,0,0
36609,036609,109,69,109
12529,012529,0,0,0
95348,095348,28,35,28
95355,095355,0,0,0
73442,073442,0,0,0
75060,075060,9,8,9
81001,081001,262,169,262
74865,074865,0,0,0
92708,092708,0,0,0
92804,092804,1144,974,1144
79705,079705,80,38,80
15338,015338,0,0,0
52317,052317,0,0,0
24598,024598,0,0,0
27343,027343,0,0,0
89156,089156,0,0,0
97140,097140,0,0,0
77483,077483,0,0,0
94580,094580,0,0,0
94601,094601,116,79,116
94609,094609,111,92,111
80260,080260,0,0,0
79835,079835,0,0,0
79849,079849,0,0,0
75968,075968,0,0,0
53181,053181,0,0,0
51351,051351,0,0,0
14814,014814,0,0,0
73065,073065,0,0,0
73066,073066,0,0,0
90230,090230,0,0,0
85122,085122,39,39,39
89178,089178,0,0,0
80206,080206,126,113,126
84113,084113,0,0,0
11692,011692,335,312,335
63465,063465,0,0,0
65280,065280,0,0,0
46835,046835,0,0,0
42285,042285,0,0,0
31552,031552,0,0,0
72035,072035,0,0,0
55711,055711,0,0,0
64490,064490,0,0,0
92341,092341,0,0,0
74445,074445,0,0,0
21912,021912,0,0,0
02852,02852,278,253,278
94545,094545,0,0,0
75214,075214,0,0,0
12149,012149,0,0,0
16438,016438,0,0,0
16506,016506,0,0,0
14770,014770,0,0,0
14787,014787,0,0,0
18644,018644,0,0,0
97106,097106,0,0,0
50132,050132,0,0,0
70715,070715,0,0,0
75469,075469,0,0,0
16501,016501,205,175,205
65082,065082,0,0,0
70355,070355,0,0,0
90501,090501,93,50,93
92359,092359,0,0,0
77454,077454,0,0,0
94556,094556,0,0,0
79537,079537,0,0,0
40840,040840,0,0,0
55079,055079,0,0,0
14824,014824,0,0,0
80829,080829,0,0,0
79521,079521,0,0,0
79534,079534,0,0,0
89420,089420,0,0,0
74344,074344,0,0,0
92275,092275,0,0,0
79745,079745,0,0,0
18707,018707,0,0,0
14853,014853,0,0,0
48314,048314,40,8,40
30316,030316,68,68,68
71472,071472,0,0,0
79539,079539,0,0,0
79544,079544,0,0,0
79553,079553,0,0,0
79565,079565,0,0,0
70662,070662,0,0,0
20744,020744,0,0,0
20910,020910,296,270,191
01069,01069,10,10,10
01244,01244,0,0,0
49716,049716,0,0,0
48851,048851,0,0,0
49818,049818,0,0,0
79560,079560,0,0,0
97107,097107,0,0,0
83281,083281,0,0,0
80808,080808,0,0,0
80812,080812,0,0,0
74425,074425,0,0,0
76021,076021,0,0,0
88120,088120,0,0,0
74523,074523,0,0,0
45360,045360,0,0,0
54558,054558,0,0,0
54870,054870,0,0,0
70712,070712,0,0,0
65662,065662,0,0,0
68713,068713,0,0,0
43932,043932,0,0,0
56044,056044,0,0,0
56281,056281,0,0,0
73067,073067,0,0,0
97124,097124,538,535,461
79532,079532,0,0,0
79535,079535,0,0,0
79541,079541,0,0,0
92285,092285,0,0,0
12084,012084,0,0,0
38222,038222,0,0,0
45013,045013,0,0,0
98075,098075,0,0,0
79525,079525,0,0,0
74365,074365,0,0,0
79742,079742,0,0,0
70637,070637,0,0,0
71835,071835,0,0,0
82410,082410,0,0,0
97867,097867,0,0,0
55790,055790,42,34,41
86432,086432,0,0,0
98105,098105,168,157,168
83322,083322,0,0,0
79567,079567,0,0,0
84080,084080,0,0,0
89144,089144,0,0,0
73072,073072,0,0,0
90254,090254,20,7,20
80205,080205,3046,2594,3038
62234,062234,0,0,0
54011,054011,0,0,0
33873,033873,22,22,22
65260,065260,0,0,0
96141,096141,0,0,0
81525,081525,0,0,0
64625,064625,0,0,0
42453,042453,0,0,0
97113,097113,32,32,0
97114,097114,0,0,0
72718,072718,0,0,0
92126,092126,0,0,0
78569,078569,0,0,0
91344,091344,0,0,0
78652,078652,0,0,0
78664,078664,0,0,0
92249,092249,0,0,0
33521,033521,0,0,0
04564,04564,0,0,0
74536,074536,0,0,0
37243,037243,0,0,0
97734,097734,0,0,0
44485,044485,82,57,82
62693,062693,0,0,0
75431,075431,0,0,0
74347,074347,0,0,0
76008,076008,0,0,0
71378,071378,0,0,0
71411,071411,0,0,0
29918,029918,0,0,0
43747,043747,0,0,0
80110,080110,0,0,0
71356,071356,0,0,0
74369,074369,0,0,0
62526,062526,31,31,31
84085,084085,0,0,0
87144,087144,0,0,0
72860,072860,0,0,0
78949,078949,0,0,0
78951,078951,0,0,0
71069,071069,0,0,0
95681,095681,0,0,0
98133,098133,186,169,186
98204,098204,612,567,612
98249,098249,0,0,0
78675,078675,0,0,0
78676,078676,0,0,0
78703,078703,0,0,0
78942,078942,0,0,0
78943,078943,0,0,0
62243,062243,0,0,0
74403,074403,105,56,84
85128,085128,0,0,0
43945,043945,0,0,0
62688,062688,0,0,0
86029,086029,0,0,0
74115,074115,25,22,25
71286,071286,0,0,0
87728,087728,0,0,0
75225,075225,0,0,0
72142,072142,0,0,0
49449,049449,0,0,0
03062,03062,13,13,13
54401,054401,70,58,45
75063,075063,0,0,0
41544,041544,0,0,0
53089,053089,0,0,0
24879,024879,0,0,0
73051,073051,0,0,0
80118,080118,0,0,0
87070,087070,0,0,0
74117,074117,0,0,0
72845,072845,0,0,0
81241,081241,0,0,0
54644,054644,0,0,0
90272,090272,0,0,0
73089,073089,0,0,0
90278,090278,0,0,0
96122,096122,0,0,0
72801,072801,0,0,0
78634,078634,0,0,0
78635,078635,0,0,0
96140,096140,0,0,0
89117,089117,0,0,0
75050,075050,0,0,0
80120,080120,35,18,0
78954,078954,0,0,0
15037,015037,0,0,0
36205,036205,0,0,0
74080,074080,0,0,0
97071,097071,0,0,0
71266,071266,0,0,0
74083,074083,0,0,0
86015,086015,0,0,0
78639,078639,0,0,0
96150,096150,32,26,0
97133,097133,0,0,0
40229,040229,0,0,0
49650,049650,0,0,0
89108,089108,8,6,8
75043,075043,0,0,0
84056,084056,0,0,0
