ZCTA,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
95570,95570,23.71,2274,0,0.0,0.0
95571,95571,0.75,271,0,0.0,0.0
95573,95573,120.17,1554,0,0.0,0.0
95585,95585,54.51,483,0,0.0,0.0
95587,95587,13.0,49,0,0.0,0.0
95589,95589,186.61,982,0,0.0,0.0
95595,95595,244.8,182,0,0.0,0.0
95601,95601,1.75,144,0,0.0,0.0
95602,95602,49.36,18063,3,0.06,0.0
95603,95603,39.03,29244,6,0.15,0.0
95604,95604,0.4,87,0,0.0,0.0
95605,95605,3.9,14960,1,0.26,0.0
95606,95606,36.36,240,0,0.0,0.0
95607,95607,134.16,327,0,0.0,0.0
95608,95608,13.01,61860,10,0.77,0.0
95610,95610,7.83,45995,9,1.15,0.0
95612,95612,55.5,1078,2,0.04,0.0
95614,95614,35.5,3961,0,0.0,0.0
95615,95615,23.22,999,0,0.0,0.0
95616,95616,27.56,52088,7,0.25,0.0
95618,95618,34.93,26743,2,0.06,0.0
95619,95619,6.01,5674,2,0.33,0.0
95620,95620,240.77,21854,2,0.01,0.0
95621,95621,6.79,41757,4,0.59,0.0
95623,95623,52.35,3730,1,0.02,0.0
95624,95624,43.99,65742,5,0.11,0.0
95625,95625,1.15,67,0,0.0,0.0
95626,95626,23.15,6335,0,0.0,0.0
95627,95627,51.42,4263,0,0.0,0.0
95628,95628,12.85,41121,7,0.54,0.0
95629,95629,46.5,795,0,0.0,0.0
95630,95630,27.68,76973,8,0.29,0.0
95631,95631,152.25,6800,0,0.0,0.0
95632,95632,110.86,31431,1,0.01,0.0
95633,95633,41.26,3857,0,0.0,0.0
95634,95634,81.13,3445,1,0.01,0.0
95635,95635,20.28,807,0,0.0,0.0
95636,95636,115.94,1087,0,0.0,0.0
95637,95637,21.13,227,0,0.0,0.0
95638,95638,78.69,2121,0,0.0,0.0
95639,95639,4.52,321,0,0.0,0.0
95640,95640,115.39,10977,1,0.01,0.0
95641,95641,44.62,1548,0,0.0,0.0
95642,95642,66.26,6826,0,0.0,0.0
95645,95645,128.05,1652,0,0.0,0.0
95646,95646,3.84,76,0,0.0,0.0
95648,95648,141.71,52394,1,0.01,0.0
95650,95650,24.66,14059,2,0.08,0.0
95651,95651,11.61,819,0,0.0,0.0
95652,95652,3.79,667,0,0.0,0.0
95653,95653,5.15,563,0,0.0,0.0
95655,95655,9.52,4178,0,0.0,0.0
95658,95658,24.81,6853,1,0.04,0.0
95659,95659,50.05,861,0,0.0,0.0
95660,95660,6.23,36472,5,0.8,0.0
95661,95661,9.0,31327,2,0.22,0.0
95662,95662,10.8,32006,2,0.19,0.0
95663,95663,7.99,2602,0,0.0,0.0
95664,95664,37.73,1589,0,0.0,0.0
95665,95665,20.29,4664,0,0.0,0.0
95666,95666,55.72,5113,1,0.02,0.0
95667,95667,173.19,36620,10,0.06,0.0
95668,95668,60.72,743,0,0.0,0.0
95669,95669,88.31,2348,8,0.09,0.0
95670,95670,12.63,54648,8,0.63,0.0
95672,95672,22.49,5220,0,0.0,0.0
95673,95673,16.18,15753,1,0.06,0.0
95674,95674,32.04,913,0,0.0,0.0
95675,95675,0.69,607,0,0.0,0.0
95677,95677,8.86,25279,3,0.34,0.0
95678,95678,10.84,43132,5,0.46,0.0
95679,95679,45.9,71,0,0.0,0.0
95680,95680,2.01,10,0,0.0,0.0
95681,95681,17.24,1148,0,0.0,0.0
95682,95682,81.14,30141,4,0.05,0.0
95683,95683,90.78,6279,0,0.0,0.0
95684,95684,145.4,3384,0,0.0,0.0
95685,95685,49.37,4711,4,0.08,0.0
95686,95686,27.25,1209,0,0.0,0.0
95687,95687,43.51,68069,4,0.09,0.0
95688,95688,81.18,37227,8,0.1,0.0
95689,95689,27.75,1698,0,0.0,0.0
95690,95690,57.28,2122,1,0.02,0.0
95691,95691,41.56,37906,4,0.1,0.0
95692,95692,54.34,5152,0,0.0,0.0
95693,95693,62.83,6759,0,0.0,0.0
95694,95694,149.19,10386,3,0.02,0.0
95695,95695,142.17,40857,2,0.01,0.0
95697,95697,0.23,420,0,0.0,0.0
95698,95698,42.98,179,1,0.02,0.01
95699,95699,4.06,20,0,0.0,0.0
95701,95701,33.33,806,0,0.0,0.0
95703,95703,4.45,938,0,0.0,0.0
95709,95709,22.32,5315,2,0.09,0.0
95713,95713,71.22,9764,1,0.01,0.0
95714,95714,3.36,440,0,0.0,0.0
95715,95715,26.06,91,0,0.0,0.0
95717,95717,10.22,106,0,0.0,0.0
95720,95720,121.08,83,0,0.0,0.0
95721,95721,12.53,15,0,0.0,0.0
95722,95722,10.93,4822,0,0.0,0.0
95724,95724,1.19,20,0,0.0,0.0
95726,95726,74.3,8170,1,0.01,0.0
95728,95728,12.42,229,0,0.0,0.0
95735,95735,21.66,10,0,0.0,0.0
95736,95736,0.25,198,0,0.0,0.0
95742,95742,49.76,11921,1,0.02,0.0
95746,95746,17.65,23492,2,0.11,0.0
95747,95747,46.74,65335,3,0.06,0.0
95757,95757,60.46,49683,2,0.03,0.0
95758,95758,12.87,63894,3,0.23,0.0
95759,95759,0.0,,1,inf,
95762,95762,41.36,42494,2,0.05,0.0
95765,95765,12.32,37878,1,0.08,0.0
95776,95776,92.44,23375,1,0.01,0.0
95811,95811,2.84,6050,5,1.76,0.0
95814,95814,1.4,11340,7,5.01,0.0
95815,95815,7.9,25224,1,0.13,0.0
95816,95816,2.05,17217,4,1.95,0.0
95817,95817,2.29,13461,0,0.0,0.0
95818,95818,3.82,21732,3,0.78,0.0
95819,95819,3.42,19659,1,0.29,0.0
95820,95820,5.19,35477,6,1.16,0.0
95821,95821,7.15,35430,7,0.98,0.0
95822,95822,8.45,45323,4,0.47,0.0
95823,95823,11.8,79272,6,0.51,0.0
95824,95824,4.06,30296,4,0.98,0.0
95825,95825,4.73,35825,11,2.33,0.0
95826,95826,11.52,38256,5,0.43,0.0
95827,95827,7.71,21185,5,0.65,0.0
95828,95828,12.32,60270,4,0.32,0.0
95829,95829,20.78,28134,0,0.0,0.0
95830,95830,12.96,902,0,0.0,0.0
95831,95831,7.03,42514,4,0.57,0.0
95832,95832,8.36,11518,2,0.24,0.0
95833,95833,7.75,41209,6,0.77,0.0
95834,95834,9.96,28229,4,0.4,0.0
95835,95835,8.93,40101,1,0.11,0.0
95837,95837,18.04,305,0,0.0,0.0
95838,95838,9.08,39187,1,0.11,0.0
95841,95841,4.08,20586,4,0.98,0.0
95842,95842,3.92,32269,6,1.53,0.0
95843,95843,6.45,46709,2,0.31,0.0
95864,95864,6.41,23733,1,0.16,0.0
95901,95901,196.56,33442,1,0.01,0.0
95903,95903,14.57,1630,0,0.0,0.0
95910,95910,34.27,65,0,0.0,0.0
95912,95912,180.54,5010,0,0.0,0.0
95914,95914,14.66,815,0,0.0,0.0
95915,95915,22.56,0,0,0.0,
95916,95916,96.82,1216,0,0.0,0.0
95917,95917,68.91,4030,0,0.0,0.0
95918,95918,69.02,2643,0,0.0,0.0
95919,95919,24.71,1182,0,0.0,0.0
95920,95920,69.08,285,0,0.0,0.0
95922,95922,62.79,454,0,0.0,0.0
95923,95923,9.93,28,0,0.0,0.0
95925,95925,33.3,209,0,0.0,0.0
95926,95926,7.65,39012,8,1.05,0.0
95928,95928,137.45,37558,8,0.06,0.0
95930,95930,16.79,191,0,0.0,0.0
95932,95932,124.17,7742,0,0.0,0.0
95934,95934,20.81,341,0,0.0,0.0
95935,95935,23.61,602,0,0.0,0.0
95936,95936,104.93,114,0,0.0,0.0
95937,95937,50.86,1442,0,0.0,0.0
95938,95938,71.82,4350,1,0.01,0.0
95939,95939,305.86,673,0,0.0,0.0
95941,95941,15.8,497,0,0.0,0.0
95942,95942,55.9,629,0,0.0,0.0
95943,95943,63.3,908,0,0.0,0.0
95944,95944,50.51,29,0,0.0,0.0
95945,95945,64.23,25519,6,0.09,0.0
95946,95946,41.86,9370,0,0.0,0.0
95947,95947,130.55,2005,0,0.0,0.0
95948,95948,78.02,11173,1,0.01,0.0
95949,95949,139.56,20519,2,0.01,0.0
95950,95950,50.99,394,0,0.0,0.0
95951,95951,18.37,2788,1,0.05,0.0
95953,95953,113.75,10942,0,0.0,0.0
95954,95954,71.1,13495,0,0.0,0.0
95955,95955,123.0,1435,0,0.0,0.0
95956,95956,67.73,290,0,0.0,0.0
95957,95957,69.87,888,0,0.0,0.0
95959,95959,247.91,17910,1,0.0,0.0
95960,95960,48.29,825,0,0.0,0.0
95961,95961,45.78,27728,2,0.04,0.0
95962,95962,29.71,1278,0,0.0,0.0
95963,95963,305.7,15043,2,0.01,0.0
95965,95965,320.25,20460,3,0.01,0.0
95966,95966,184.06,29367,5,0.03,0.0
95968,95968,1.55,1287,2,1.29,0.0
95969,95969,59.03,27967,4,0.07,0.0
95970,95970,46.82,551,0,0.0,0.0
95971,95971,101.19,6254,1,0.01,0.0
95973,95973,332.78,35445,2,0.01,0.0
95974,95974,8.4,64,0,0.0,0.0
95975,95975,9.37,1584,0,0.0,0.0
95977,95977,39.13,1617,0,0.0,0.0
95978,95978,6.33,163,0,0.0,0.0
95979,95979,284.42,430,0,0.0,0.0
95981,95981,41.05,32,0,0.0,0.0
95982,95982,44.36,3229,0,0.0,0.0
95983,95983,117.87,403,0,0.0,0.0
95984,95984,33.18,33,0,0.0,0.0
95986,95986,8.21,53,0,0.0,0.0
95987,95987,334.72,6119,1,0.0,0.0
95988,95988,310.54,8381,4,0.01,0.0
95991,95991,40.69,40684,6,0.15,0.0
95993,95993,85.54,36962,0,0.0,0.0
96001,96001,87.96,34571,4,0.05,0.0
96002,96002,30.25,33901,5,0.17,0.0
96003,96003,237.55,44475,1,0.0,0.0
96006,96006,161.59,380,0,0.0,0.0
96007,96007,129.56,23106,1,0.01,0.0
96008,96008,36.34,1328,0,0.0,0.0
96009,96009,220.42,345,0,0.0,0.0
96010,96010,402.1,146,0,0.0,0.0
96011,96011,319.05,162,0,0.0,0.0
96013,96013,229.76,4810,0,0.0,0.0
96014,96014,132.73,145,0,0.0,0.0
96015,96015,241.98,529,0,0.0,0.0
96016,96016,42.11,375,0,0.0,0.0
96017,96017,146.1,152,0,0.0,0.0
96019,96019,10.94,10111,0,0.0,0.0
96020,96020,39.98,2242,0,0.0,0.0
96021,96021,238.56,16228,2,0.01,0.0
96022,96022,242.03,16442,1,0.0,0.0
96023,96023,249.88,1114,0,0.0,0.0
96024,96024,178.56,933,0,0.0,0.0
96025,96025,91.74,1957,0,0.0,0.0
96027,96027,476.29,2416,0,0.0,0.0
96028,96028,167.28,1359,1,0.01,0.0
96029,96029,34.87,195,0,0.0,0.0
96031,96031,354.46,136,0,0.0,0.0
96032,96032,455.52,2510,0,0.0,0.0
96033,96033,141.61,500,0,0.0,0.0
96034,96034,110.44,236,0,0.0,0.0
96035,96035,45.9,3731,0,0.0,0.0
96037,96037,4.01,335,0,0.0,0.0
96038,96038,17.83,827,1,0.06,0.0
96039,96039,622.93,907,0,0.0,0.0
96040,96040,123.18,178,0,0.0,0.0
96041,96041,329.08,2797,0,0.0,0.0
96044,96044,140.95,931,1,0.01,0.0
96046,96046,179.37,165,0,0.0,0.0
96047,96047,205.89,851,0,0.0,0.0
96048,96048,153.51,713,0,0.0,0.0
96049,96049,15.84,87,0,0.0,0.0
96050,96050,286.12,418,0,0.0,0.0
96051,96051,309.53,1351,0,0.0,0.0
96052,96052,77.08,1493,0,0.0,0.0
96054,96054,127.74,339,0,0.0,0.0
96055,96055,62.82,3914,0,0.0,0.0
96056,96056,337.33,1572,0,0.0,0.0
96057,96057,316.28,1299,0,0.0,0.0
96058,96058,434.93,686,0,0.0,0.0
96059,96059,78.52,599,1,0.01,0.0
96061,96061,41.27,19,0,0.0,0.0
96062,96062,72.92,1007,0,0.0,0.0
96063,96063,11.98,292,0,0.0,0.0
96064,96064,479.18,4769,0,0.0,0.0
96065,96065,84.75,359,0,0.0,0.0
96067,96067,135.82,6910,3,0.02,0.0
96068,96068,40.08,193,0,0.0,0.0
96069,96069,88.61,828,0,0.0,0.0
96071,96071,80.17,49,0,0.0,0.0
96073,96073,44.52,3939,1,0.02,0.0
96074,96074,100.12,174,0,0.0,0.0
96075,96075,68.79,331,0,0.0,0.0
96076,96076,207.05,200,0,0.0,0.0
96080,96080,612.1,28487,1,0.0,0.0
96084,96084,105.32,458,0,0.0,0.0
96085,96085,74.64,85,0,0.0,0.0
96086,96086,256.84,309,0,0.0,0.0
96087,96087,78.27,589,0,0.0,0.0
96088,96088,157.46,4419,0,0.0,0.0
96090,96090,1.03,445,0,0.0,0.0
96091,96091,452.22,578,0,0.0,0.0
96092,96092,49.45,254,0,0.0,0.0
96093,96093,58.66,3955,0,0.0,0.0
96094,96094,247.4,6556,2,0.01,0.0
96096,96096,113.88,732,0,0.0,0.0
96097,96097,190.72,9647,1,0.01,0.0
96101,96101,584.25,5500,1,0.0,0.0
96103,96103,125.71,1417,0,0.0,0.0
96104,96104,192.49,603,0,0.0,0.0
96105,96105,253.25,93,0,0.0,0.0
96106,96106,23.41,209,0,0.0,0.0
96107,96107,88.91,1450,0,0.0,0.0
96108,96108,197.95,56,0,0.0,0.0
96109,96109,197.86,758,0,0.0,0.0
96110,96110,149.66,161,0,0.0,0.0
96111,96111,33.54,94,0,0.0,0.0
96112,96112,126.75,202,0,0.0,0.0
96113,96113,6.82,1957,0,0.0,0.0
96114,96114,67.96,3316,0,0.0,0.0
96115,96115,99.59,115,0,0.0,0.0
96116,96116,251.02,159,0,0.0,0.0
96117,96117,326.68,319,0,0.0,0.0
96118,96118,202.79,1808,0,0.0,0.0
96119,96119,162.14,59,0,0.0,0.0
96120,96120,210.66,1044,0,0.0,0.0
96121,96121,33.48,317,0,0.0,0.0
96122,96122,61.3,3044,0,0.0,0.0
96123,96123,204.45,38,0,0.0,0.0
96124,96124,57.69,329,0,0.0,0.0
96125,96125,98.92,184,0,0.0,0.0
96126,96126,88.71,103,0,0.0,0.0
96128,96128,31.42,674,0,0.0,0.0
96129,96129,94.4,496,0,0.0,0.0
96130,96130,479.9,20553,0,0.0,0.0
96132,96132,388.39,93,0,0.0,0.0
96133,96133,12.71,234,0,0.0,0.0
96134,96134,331.72,1918,1,0.0,0.0
96135,96135,33.28,230,0,0.0,0.0
96136,96136,148.18,42,0,0.0,0.0
96137,96137,48.4,3336,1,0.02,0.0
96140,96140,4.7,1019,0,0.0,0.0
96141,96141,11.99,297,0,0.0,0.0
96142,96142,20.21,807,0,0.0,0.0
96143,96143,5.5,3391,1,0.18,0.0
96145,96145,37.22,2151,2,0.05,0.0
96146,96146,20.93,969,0,0.0,0.0
96148,96148,1.36,696,0,0.0,0.0
96150,96150,123.54,29357,7,0.06,0.0
96155,96155,37.04,0,0,0.0,
96161,96161,181.84,18333,2,0.01,0.0
96701,96701,18.91,40439,3,0.16,0.0
96703,96703,18.72,2087,0,0.0,0.0
96704,96704,284.95,7871,0,0.0,0.0
96705,96705,2.91,2869,0,0.0,0.0
96706,96706,17.08,72799,1,0.06,0.0
96707,96707,43.38,47958,1,0.02,0.0
96708,96708,97.67,10243,0,0.0,0.0
96710,96710,38.28,246,0,0.0,0.0
96712,96712,20.71,7575,1,0.05,0.0
96713,96713,104.65,1201,0,0.0,0.0
96714,96714,78.32,907,0,0.0,0.0
96716,96716,107.45,2982,1,0.01,0.0
96717,96717,24.88,5148,2,0.08,0.0
96719,96719,20.42,1702,0,0.0,0.0
96720,96720,299.46,49405,2,0.01,0.0
96722,96722,5.57,2213,1,0.18,0.0
96725,96725,78.46,2984,1,0.01,0.0
96726,96726,30.0,480,0,0.0,0.0
96727,96727,125.79,5270,0,0.0,0.0
96728,96728,3.67,453,0,0.0,0.0
96729,96729,41.8,1191,0,0.0,0.0
96730,96730,1.06,1359,0,0.0,0.0
96731,96731,19.4,2984,0,0.0,0.0
96732,96732,9.7,29668,2,0.21,0.0
96734,96734,21.76,50386,5,0.23,0.0
96737,96737,128.67,4926,0,0.0,0.0
96738,96738,89.65,6728,0,0.0,0.0
96740,96740,236.42,39694,3,0.01,0.0
96741,96741,27.56,6284,1,0.04,0.0
96742,96742,11.99,75,0,0.0,0.0
96743,96743,371.82,14496,0,0.0,0.0
96744,96744,34.48,51692,2,0.06,0.0
96746,96746,51.3,19324,1,0.02,0.0
96747,96747,2.59,874,0,0.0,0.0
96748,96748,122.85,4380,1,0.01,0.0
96749,96749,62.85,17484,0,0.0,0.0
96750,96750,186.61,3370,0,0.0,0.0
96751,96751,0.39,69,0,0.0,0.0
96752,96752,4.02,3572,1,0.25,0.0
96753,96753,32.62,27649,6,0.18,0.0
96754,96754,41.47,3112,0,0.0,0.0
96755,96755,57.98,3010,0,0.0,0.0
96756,96756,24.68,6206,2,0.08,0.0
96757,96757,15.36,580,0,0.0,0.0
96759,96759,5.96,360,0,0.0,0.0
96760,96760,17.34,2917,0,0.0,0.0
96761,96761,77.26,23223,3,0.04,0.0
96762,96762,12.06,6686,0,0.0,0.0
96763,96763,141.07,2826,1,0.01,0.0
96764,96764,44.31,592,0,0.0,0.0
96765,96765,1.07,360,1,0.94,0.0
96766,96766,84.9,18272,1,0.01,0.0
96768,96768,42.69,18155,1,0.02,0.0
96769,96769,74.69,294,0,0.0,0.0
96770,96770,68.45,597,0,0.0,0.0
96771,96771,92.05,7934,0,0.0,0.0
96772,96772,322.51,2472,0,0.0,0.0
96773,96773,34.81,59,0,0.0,0.0
96774,96774,38.89,181,0,0.0,0.0
96776,96776,67.45,1302,0,0.0,0.0
96777,96777,174.22,2061,0,0.0,0.0
96778,96778,269.09,15125,0,0.0,0.0
96779,96779,8.41,2708,2,0.24,0.0
96780,96780,2.98,700,0,0.0,0.0
96781,96781,40.3,1229,0,0.0,0.0
96782,96782,17.58,38335,1,0.06,0.0
96783,96783,19.53,1645,0,0.0,0.0
96785,96785,259.35,3322,0,0.0,0.0
96786,96786,81.99,44271,0,0.0,0.0
96789,96789,27.28,53734,0,0.0,0.0
96790,96790,226.56,9776,0,0.0,0.0
96791,96791,37.29,7715,1,0.03,0.0
96792,96792,61.02,50127,1,0.02,0.0
96793,96793,68.69,33074,2,0.03,0.0
96795,96795,11.15,9988,0,0.0,0.0
96796,96796,46.15,1952,0,0.0,0.0
96797,96797,34.32,74262,2,0.06,0.0
96799,96799,76.32,,0,0.0,
96813,96813,3.44,25219,5,1.45,0.0
96814,96814,1.25,19527,11,8.83,0.0
96815,96815,1.92,25268,9,4.7,0.0
96816,96816,9.89,49664,3,0.3,0.0
96817,96817,9.29,56496,9,0.97,0.0
96818,96818,11.47,59482,0,0.0,0.0
96819,96819,21.88,53886,5,0.23,0.0
96821,96821,11.54,18539,1,0.09,0.0
96822,96822,8.2,46645,1,0.12,0.0
96825,96825,11.21,29375,0,0.0,0.0
96826,96826,1.07,31945,7,6.57,0.0
96850,96850,0.02,0,0,0.0,
96853,96853,0.09,599,0,0.0,0.0
96857,96857,0.47,2815,0,0.0,0.0
96859,96859,0.11,111,0,0.0,0.0
96860,96860,0.33,2203,0,0.0,0.0
96863,96863,0.03,46,0,0.0,0.0
97001,97001,298.02,354,0,0.0,0.0
97002,97002,42.79,5795,0,0.0,0.0
97004,97004,43.78,4213,0,0.0,0.0
97005,97005,5.31,26442,6,1.13,0.0
97006,97006,11.75,72831,1,0.09,0.0
97007,97007,26.74,72592,4,0.15,0.0
97008,97008,4.96,29772,1,0.2,0.0
97009,97009,30.59,8470,0,0.0,0.0
97011,97011,5.86,556,0,0.0,0.0
97013,97013,56.84,23596,1,0.02,0.0
97014,97014,35.84,1202,1,0.03,0.0
97015,97015,8.81,23027,1,0.11,0.0
97016,97016,230.47,6122,2,0.01,0.0
97017,97017,43.41,3405,0,0.0,0.0
97018,97018,0.8,2065,0,0.0,0.0
97019,97019,58.67,3084,0,0.0,0.0
97020,97020,0.14,1008,0,0.0,0.0
97021,97021,245.84,965,0,0.0,0.0
97022,97022,24.69,3770,0,0.0,0.0
97023,97023,127.5,10032,1,0.01,0.0
97024,97024,3.5,10383,0,0.0,0.0
97026,97026,35.72,4528,0,0.0,0.0
97027,97027,2.53,12568,1,0.39,0.0
97028,97028,38.02,166,0,0.0,0.0
97029,97029,242.77,335,0,0.0,0.0
97030,97030,7.56,37386,2,0.26,0.0
97031,97031,116.21,19161,5,0.04,0.0
97032,97032,18.31,5131,0,0.0,0.0
97033,97033,179.11,46,0,0.0,0.0
97034,97034,7.35,18977,4,0.54,0.0
97035,97035,6.03,26014,2,0.33,0.0
97037,97037,544.82,881,0,0.0,0.0
97038,97038,125.04,15587,1,0.01,0.0
97039,97039,143.13,514,0,0.0,0.0
97040,97040,52.38,1546,0,0.0,0.0
97041,97041,115.53,2825,0,0.0,0.0
97042,97042,22.43,3148,0,0.0,0.0
97045,97045,86.34,55968,6,0.07,0.0
97048,97048,83.49,7579,1,0.01,0.0
97049,97049,153.66,1640,0,0.0,0.0
97050,97050,7.72,193,0,0.0,0.0
97051,97051,48.25,16110,2,0.04,0.0
97053,97053,13.82,3218,0,0.0,0.0
97054,97054,48.11,2001,0,0.0,0.0
97055,97055,117.79,18392,2,0.02,0.0
97056,97056,97.81,11434,1,0.01,0.0
97057,97057,0.67,14,0,0.0,0.0
97058,97058,345.28,20470,3,0.01,0.0
97060,97060,17.61,22609,0,0.0,0.0
97062,97062,13.89,28652,5,0.36,0.0
97063,97063,130.39,893,0,0.0,0.0
97064,97064,97.92,3241,0,0.0,0.0
97065,97065,250.91,517,0,0.0,0.0
97067,97067,43.69,1956,1,0.02,0.0
97068,97068,22.47,29693,5,0.22,0.0
97070,97070,19.08,24339,3,0.16,0.0
97071,97071,52.51,29460,1,0.02,0.0
97080,97080,21.56,44722,1,0.05,0.0
97086,97086,10.54,31000,1,0.09,0.0
97089,97089,21.78,13662,1,0.05,0.0
97101,97101,55.46,4024,2,0.04,0.0
97102,97102,6.25,313,0,0.0,0.0
97103,97103,148.86,17907,4,0.03,0.0
97106,97106,46.7,5125,1,0.02,0.0
97107,97107,14.01,1724,0,0.0,0.0
97108,97108,76.29,505,0,0.0,0.0
97109,97109,32.69,484,0,0.0,0.0
97110,97110,3.28,1133,5,1.52,0.0
97111,97111,38.79,3543,17,0.44,0.0
97112,97112,104.86,2019,1,0.01,0.0
97113,97113,35.55,14838,1,0.03,0.0
97114,97114,57.29,5092,6,0.1,0.0
97115,97115,11.88,3989,13,1.09,0.0
97116,97116,72.2,26767,4,0.06,0.0
97117,97117,35.13,637,0,0.0,0.0
97118,97118,1.02,864,0,0.0,0.0
97119,97119,86.55,4649,4,0.05,0.0
97121,97121,4.15,1412,0,0.0,0.0
97122,97122,29.45,351,0,0.0,0.0
97123,97123,53.72,48770,2,0.04,0.0
97124,97124,43.18,54101,6,0.14,0.0
97125,97125,5.22,296,0,0.0,0.0
97127,97127,0.89,4105,0,0.0,0.0
97128,97128,106.82,38160,22,0.21,0.0
97130,97130,3.13,363,1,0.32,0.0
97131,97131,107.99,2661,0,0.0,0.0
97132,97132,62.43,29546,18,0.29,0.0
97133,97133,70.1,4286,1,0.01,0.0
97134,97134,0.48,175,0,0.0,0.0
97135,97135,4.29,827,0,0.0,0.0
97136,97136,20.43,1580,1,0.05,0.0
97137,97137,41.72,1380,0,0.0,0.0
97138,97138,127.49,10293,3,0.02,0.0
97140,97140,43.73,25422,6,0.14,0.0
97141,97141,222.31,13816,1,0.0,0.0
97144,97144,14.29,76,0,0.0,0.0
97145,97145,3.56,381,0,0.0,0.0
97146,97146,21.19,6457,1,0.05,0.0
97147,97147,0.7,321,1,1.43,0.0
97148,97148,75.43,3735,1,0.01,0.0
97149,97149,25.72,866,0,0.0,0.0
97201,97201,2.03,18145,1,0.49,0.0
97202,97202,6.33,42822,11,1.74,0.0
97203,97203,8.92,34365,3,0.34,0.0
97204,97204,0.25,1100,3,12.07,0.0
97205,97205,0.98,7284,5,5.12,0.0
97206,97206,6.53,51698,4,0.61,0.0
97208,97208,0.02,0,0,0.0,
97209,97209,1.05,17585,8,7.65,0.0
97210,97210,7.54,12059,5,0.66,0.0
97211,97211,7.26,34962,5,0.69,0.0
97212,97212,2.73,26699,7,2.56,0.0
97213,97213,4.04,32845,3,0.74,0.0
97214,97214,2.81,26207,23,8.19,0.0
97215,97215,2.27,18676,6,2.64,0.0
97216,97216,2.54,16870,0,0.0,0.0
97217,97217,12.92,34813,8,0.62,0.0
97218,97218,6.99,15647,0,0.0,0.0
97219,97219,11.76,42813,5,0.42,0.0
97220,97220,7.19,30695,2,0.28,0.0
97221,97221,4.28,12328,4,0.93,0.0
97222,97222,8.47,36988,4,0.47,0.0
97223,97223,11.6,49524,1,0.09,0.0
97224,97224,8.86,34625,3,0.34,0.0
97225,97225,6.59,26117,3,0.46,0.0
97227,97227,1.34,4759,3,2.24,0.0
97229,97229,20.57,67339,5,0.24,0.0
97230,97230,13.88,40131,5,0.36,0.0
97231,97231,64.25,4019,0,0.0,0.0
97232,97232,1.88,12419,7,3.73,0.0
97233,97233,4.52,41047,0,0.0,0.0
97236,97236,7.72,40866,1,0.13,0.0
97239,97239,3.55,17666,8,2.25,0.0
97266,97266,6.04,34953,1,0.17,0.0
97267,97267,7.31,32174,2,0.27,0.0
97301,97301,11.58,55448,3,0.26,0.0
97302,97302,23.57,38397,2,0.08,0.0
97303,97303,24.94,40633,3,0.12,0.0
97304,97304,55.79,31701,5,0.09,0.0
97305,97305,47.68,43590,1,0.02,0.0
97306,97306,33.31,32255,2,0.06,0.0
97317,97317,54.96,24516,0,0.0,0.0
97321,97321,67.59,26382,5,0.07,0.0
97322,97322,62.32,36352,1,0.02,0.0
97324,97324,175.95,1297,0,0.0,0.0
97325,97325,31.04,6948,0,0.0,0.0
97326,97326,146.68,1112,0,0.0,0.0
97327,97327,69.84,3341,2,0.03,0.0
97329,97329,35.51,226,0,0.0,0.0
97330,97330,77.1,42614,6,0.08,0.0
97331,97331,0.32,2768,0,0.0,0.0
97333,97333,116.21,22994,2,0.02,0.0
97338,97338,108.07,21542,3,0.03,0.0
97341,97341,7.37,2532,1,0.14,0.0
97342,97342,56.02,153,0,0.0,0.0
97343,97343,150.81,203,0,0.0,0.0
97344,97344,11.05,1349,0,0.0,0.0
97345,97345,38.08,580,0,0.0,0.0
97346,97346,30.72,897,0,0.0,0.0
97347,97347,43.11,2069,0,0.0,0.0
97348,97348,65.97,1442,0,0.0,0.0
97350,97350,84.92,223,0,0.0,0.0
97351,97351,52.4,10585,1,0.02,0.0
97352,97352,43.46,6556,1,0.02,0.0
97355,97355,208.71,29701,2,0.01,0.0
97357,97357,16.37,174,0,0.0,0.0
97358,97358,71.22,2689,0,0.0,0.0
97360,97360,22.84,2181,0,0.0,0.0
97361,97361,139.76,12091,0,0.0,0.0
97362,97362,23.89,4393,0,0.0,0.0
97364,97364,0.31,536,0,0.0,0.0
97365,97365,42.4,11289,2,0.05,0.0
97366,97366,10.32,1676,0,0.0,0.0
97367,97367,42.2,9431,3,0.07,0.0
97368,97368,55.2,3506,0,0.0,0.0
97369,97369,3.11,215,0,0.0,0.0
97370,97370,144.97,8526,3,0.02,0.0
97371,97371,42.82,647,2,0.05,0.0
97373,97373,0.11,223,0,0.0,0.0
97374,97374,128.31,4993,0,0.0,0.0
97375,97375,46.91,1592,0,0.0,0.0
97376,97376,63.92,1066,0,0.0,0.0
97377,97377,47.87,1110,0,0.0,0.0
97378,97378,115.83,8345,1,0.01,0.0
97380,97380,72.18,2904,0,0.0,0.0
97381,97381,108.81,15822,5,0.05,0.0
97383,97383,43.99,9952,1,0.02,0.0
97384,97384,0.01,0,0,0.0,
97385,97385,40.82,3546,0,0.0,0.0
97386,97386,126.72,14119,1,0.01,0.0
97388,97388,2.73,818,0,0.0,0.0
97389,97389,35.65,1708,0,0.0,0.0
97390,97390,110.11,978,0,0.0,0.0
