COUNTYFP,year,totPopE,whiteP,blackP,amIndP,asianP,pacIsP,otherP,hispP,noHSP,age0_4,age5_14,age15_19,age20_24,age15_44,age45_49,age50_54,age55_59,age60_64,ageOv65,ageOv18,age18_64,a15_24P,und45P,ovr65P,disbP
35005,2018,65459,84.95,1.7,1.62,0.62,0.04,11.07,56.21,21.96,4477,9909,5272,4414,25416,3583,4168,3623,4235,10048,47878,37830,14.8,60.8,15.35,16.6
35006,2018,26978,46.79,1.13,41.95,0.34,0.02,9.76,38.25,17.39,1832,3447,1853,1710,10821,1571,1646,1700,1873,4088,20540,16452,13.21,59.68,15.15,24.8
35007,2018,12353,86.4,0.54,1.98,0.34,0.0,10.73,49.42,10.79,618,1316,620,683,3742,653,819,880,1170,3155,10042,6887,10.55,45.95,25.54,22.5
35009,2018,50199,66.84,5.41,1.11,1.62,0.25,24.76,41.58,17.05,4160,7258,3420,4737,22551,2436,2675,2642,2459,6018,36788,30770,16.25,67.67,11.99,15.8
35011,2018,2060,74.56,1.6,0.0,0.29,0.0,23.54,46.07,13.74,105,297,239,94,817,83,169,55,103,431,1512,1081,16.17,59.17,20.92,22.9
35013,2018,215338,87.94,1.9,1.13,1.06,0.03,7.94,68.03,20.62,14354,30674,17154,23531,91560,11175,11815,12317,11397,32046,161382,129336,18.89,63.43,14.88,13.7
35015,2018,57437,91.01,1.55,1.51,0.39,0.0,5.53,48.4,15.51,4178,8498,3950,3793,22580,3285,3504,3730,3533,8129,42240,34111,13.48,61.38,14.15,13.4
35017,2018,28061,93.61,0.7,2.17,0.28,0.02,3.21,50.34,12.89,1646,3208,1667,1534,8951,1341,1603,2046,2069,7197,22187,14990,11.41,49.2,25.65,19.1
35019,2018,4382,82.27,1.35,1.62,0.0,0.0,14.76,78.37,20.14,220,430,174,197,1627,244,286,384,201,990,3608,2618,8.47,51.96,22.59,23.1
35021,2018,459,92.37,0.0,0.0,0.0,0.44,7.19,37.25,12.01,21,43,8,4,81,11,26,46,55,176,389,213,2.61,31.59,38.34,23.2
35023,2018,4371,96.02,0.62,0.64,0.0,0.0,2.72,58.0,20.84,256,582,309,153,1419,245,340,266,344,919,3370,2451,10.57,51.64,21.02,21.6
35025,2018,70126,88.62,3.86,0.9,0.22,0.04,6.37,57.89,27.09,5493,12410,5410,4866,29198,3980,4014,3951,3396,7684,48961,41277,14.65,67.17,10.96,11.8
35027,2018,19482,93.6,0.92,1.68,0.47,0.0,3.33,32.66,8.47,836,2099,947,964,5605,861,1320,1704,1658,5399,15869,10470,9.81,43.84,27.71,18.5
35028,2018,18356,85.45,0.2,1.1,5.43,0.0,7.83,17.63,2.17,953,2476,1237,639,6207,1240,1447,1653,1207,3173,14188,11015,10.22,52.5,17.29,9.4
35029,2018,24264,91.53,1.38,1.03,0.69,0.04,5.33,66.62,31.45,1797,3623,1603,1708,8454,1232,1391,1421,1352,4994,17879,12885,13.65,57.18,20.58,20.9
35031,2018,72849,15.03,0.67,76.72,1.02,0.04,6.51,14.32,24.65,5698,12205,5605,5421,29778,4097,4495,3911,4253,8412,51483,43071,15.14,65.45,11.55,16.7
35033,2018,4563,58.82,0.02,0.07,0.0,0.0,41.09,81.11,8.36,254,470,319,241,1343,300,300,386,359,1151,3711,2560,12.27,45.3,25.22,27.6
35035,2018,65745,78.39,3.59,6.67,1.43,0.23,9.69,38.02,16.46,4441,8603,3992,5607,26414,3493,3822,4306,3714,10952,50305,39353,14.6,60.02,16.66,16.8
35037,2018,8373,90.18,1.53,1.88,1.07,0.23,5.11,45.16,17.16,508,1157,405,369,2626,348,443,697,568,2026,6515,4489,9.24,51.25,24.2,22.5
35039,2018,39307,54.4,0.6,16.33,0.48,0.01,28.18,71.35,13.77,2628,5064,2642,2326,13899,2329,2612,2719,2973,7083,29989,22906,12.64,54.93,18.02,16.1
35041,2018,19117,74.36,2.73,0.54,0.58,0.0,21.79,41.54,19.13,1423,2555,1669,2573,8645,950,1039,1025,906,2574,14389,11815,22.19,66.03,13.46,17.2
35043,2018,140769,71.32,2.2,12.54,1.38,0.17,12.39,38.39,10.34,7806,19793,9499,7712,52498,8781,9353,10133,9294,23111,107106,83995,12.23,56.9,16.42,13.2
35045,2018,127455,52.06,0.64,39.64,0.78,0.06,6.82,20.1,15.81,9028,19907,8880,8130,50255,6931,7855,8773,7263,17443,92752,75309,13.35,62.13,13.69,14.8
35047,2018,28034,55.3,1.34,1.32,1.34,0.21,40.49,77.61,18.79,1337,3006,2349,1871,10364,1639,1872,2171,2109,5536,22383,16847,15.05,52.46,19.75,28.5
35049,2018,148917,83.52,1.0,3.18,1.27,0.12,10.92,51.31,11.07,6669,16307,8149,8029,49989,9124,10225,11900,11940,32763,120910,88147,10.86,49.0,22.0,12.9
35051,2018,11135,89.85,0.58,3.38,0.63,0.0,5.56,30.26,15.27,518,981,501,480,2685,442,762,820,1009,3918,9339,5421,8.81,37.58,35.19,26.1
35053,2018,17000,78.31,0.37,11.26,2.98,0.0,7.08,49.68,20.93,590,2664,1287,1512,6249,826,1181,1171,1177,3142,13077,9935,16.46,55.9,18.48,26.5
35055,2018,32888,85.23,0.46,7.22,0.23,0.0,6.85,56.98,10.9,1508,3458,1926,2044,10235,2007,2312,2733,2659,7976,26835,18859,12.07,46.22,24.25,19.1
35057,2018,15595,91.55,1.75,1.06,0.37,0.0,5.26,42.83,14.17,741,1872,987,1126,5422,935,1053,1355,1216,3001,12302,9301,13.55,51.52,19.24,17.0
35059,2018,4175,84.86,1.96,2.2,0.05,0.0,10.92,41.82,20.04,234,486,70,311,1543,303,204,367,228,810,3385,2575,9.13,54.2,19.4,21.0
35061,2018,75956,80.82,1.1,4.29,0.85,0.0,12.94,60.35,17.01,4328,10588,5241,4754,28002,4756,5231,5223,5232,12596,57772,45176,13.16,56.5,16.58,19.3
36001,2018,307426,75.6,12.49,0.17,6.48,0.04,5.22,5.83,7.35,15583,31321,23483,32530,130860,18752,20904,20862,19728,49416,250030,200614,18.22,57.82,16.07,11.2
36003,2018,47025,95.4,1.39,0.28,1.12,0.03,1.79,1.58,10.02,2425,5411,4692,4342,18443,2640,3023,3522,3117,8444,37439,28995,19.21,55.88,17.96,16.0
36005,2018,1437872,21.31,34.14,0.67,3.64,0.08,40.16,55.89,28.02,106083,196541,98070,113041,620034,91755,93709,83036,72244,174470,1076792,902322,14.68,64.17,12.13,14.8
36007,2018,194402,85.93,5.75,0.2,4.24,0.05,3.84,4.1,9.55,10199,20856,15288,19109,75946,11195,13172,14305,13108,35621,156441,120820,17.69,55.04,18.32,15.6
36009,2018,77686,91.96,1.61,3.06,0.83,0.0,2.54,2.07,11.52,4440,9924,5320,4972,27084,4782,5659,6045,5646,14106,60246,46140,13.25,53.35,18.16,15.8
36011,2018,77868,91.85,4.32,0.3,0.51,0.0,3.02,2.87,12.27,3935,8702,4858,4847,28362,5199,5868,6325,5618,13859,62241,48382,12.46,52.65,17.8,14.8
36013,2018,129656,92.44,2.57,0.33,0.54,0.05,4.08,7.39,11.11,7042,14745,9407,8604,46708,7864,9176,10365,9088,24668,102908,78240,13.89,52.83,19.03,15.5
36015,2018,85740,87.99,6.14,0.34,1.55,0.01,3.96,3.03,9.66,5075,10337,5192,5215,31080,5291,6280,6379,5979,15319,67080,51761,12.14,54.22,17.87,15.4
36017,2018,48348,95.96,0.98,0.34,0.43,0.02,2.27,2.15,11.83,2596,5621,2930,2743,16160,3220,3649,4062,3500,9540,38207,28667,11.73,50.42,19.73,19.2
36019,2018,80794,90.84,4.3,0.26,1.46,0.03,3.11,2.86,12.12,3945,8048,6023,7824,33373,5156,5924,5953,5542,12853,66259,53406,17.14,56.15,15.91,15.8
36021,2018,60919,89.16,4.41,0.05,1.85,0.0,4.52,4.64,9.63,2572,6101,3355,3285,19647,4131,4851,4977,5063,13577,49954,36377,10.9,46.49,22.29,15.8
36023,2018,48123,94.81,1.48,0.23,0.8,0.02,2.66,2.66,9.28,2527,5244,4399,5791,20535,2928,3192,3494,2656,7547,38687,31140,21.17,58.82,15.68,13.1
36025,2018,45502,94.74,1.84,0.15,0.8,0.02,2.45,3.83,11.78,1795,4435,3563,2821,15107,2785,3343,3710,3732,10595,37648,27053,14.03,46.89,23.28,16.3
36027,2018,293894,78.31,10.49,0.36,3.63,0.04,7.17,11.9,9.45,13631,31908,21866,22024,111575,21037,23833,23014,20196,48700,236843,188143,14.93,53.46,16.57,13.1
36029,2018,919866,77.94,13.42,0.5,3.46,0.03,4.65,5.37,8.61,50232,103857,59078,62986,352225,58711,65022,69088,62199,158532,731323,572791,13.27,55.04,17.23,13.2
36031,2018,37751,93.21,3.14,0.21,0.35,0.02,3.07,3.0,8.86,1495,3503,2068,1954,12830,2433,2932,3341,2895,8322,31426,23104,10.65,47.23,22.04,16.8
36033,2018,50692,82.42,5.85,7.14,0.5,0.19,3.91,3.47,13.18,2463,5715,3023,3803,19902,3636,3794,3625,3476,8081,40780,32699,13.47,55.39,15.94,15.4
36035,2018,53743,94.62,2.02,0.36,0.71,0.03,2.27,2.94,12.62,2677,6255,3151,3060,18826,3775,4266,3781,4182,9981,42766,32785,11.56,51.65,18.57,15.9
36037,2018,58112,91.9,2.24,0.88,0.82,0.0,4.16,3.18,7.94,2980,6781,3453,3633,20547,3929,4650,5104,3668,10453,46178,35725,12.19,52.15,17.99,15.0
36039,2018,47617,89.74,6.17,0.59,1.08,0.01,2.41,5.78,12.77,2029,4456,2735,2970,16631,3297,3735,3775,3698,9996,39560,29564,11.98,48.55,20.99,13.9
36041,2018,4575,96.61,0.81,0.35,0.02,0.02,2.19,1.55,17.45,147,358,291,243,1191,271,360,596,333,1319,3942,2623,11.67,37.07,28.83,25.6
36043,2018,62505,95.86,1.36,0.24,0.53,0.15,1.87,2.09,10.05,3214,7463,4133,3851,21496,3970,4668,4933,4510,12251,49444,37193,12.77,51.47,19.6,15.7
36045,2018,114448,86.13,6.02,0.47,1.65,0.21,5.52,7.41,8.92,9078,14649,6937,11415,51301,6069,6566,6310,5856,14619,86671,72052,16.04,65.56,12.77,14.2
36047,2018,2600747,43.46,32.57,0.32,11.8,0.04,11.81,19.2,18.37,193743,316610,141394,171719,1147163,156836,154916,148957,138974,343548,2000988,1657440,12.04,63.73,13.21,10.2
36049,2018,26719,96.67,0.77,0.21,0.54,0.09,1.73,1.71,10.17,1661,3455,1659,1571,9263,1665,1967,2094,1994,4620,20527,15907,12.09,53.82,17.29,14.5
36051,2018,63907,93.41,2.82,0.2,1.3,0.03,2.23,3.48,10.31,2804,6528,5379,6509,25509,4117,4856,4736,4644,10713,52311,41598,18.6,54.52,16.76,13.0
36053,2018,71359,94.7,1.75,0.65,0.88,0.1,1.92,2.17,8.8,3319,7823,6378,5933,27053,4715,5484,5596,5227,12142,57437,45295,17.25,53.53,17.02,12.7
36055,2018,744248,76.09,15.26,0.45,3.58,0.02,4.61,8.55,9.69,41595,87638,51252,53257,292082,47478,52508,52237,49079,121631,586875,465244,14.04,56.61,16.34,13.6
36057,2018,49426,87.83,2.04,0.14,0.85,0.0,9.14,13.69,14.18,3034,6278,3000,2901,17749,3040,3342,3661,3357,8965,38141,29176,11.94,54.75,18.14,16.4
36059,2018,1356564,68.59,11.7,0.26,9.27,0.03,10.15,16.63,8.75,74241,165715,89088,86910,494252,94632,104089,101140,90331,232164,1061459,829295,12.97,54.12,17.11,8.3
36061,2018,1632480,56.2,14.81,0.43,12.03,0.05,16.48,25.95,13.01,79897,122034,68706,114772,784568,103680,100146,94082,90711,257362,1396709,1139347,11.24,60.43,15.77,10.3
36063,2018,211704,87.48,7.15,1.04,1.08,0.04,3.22,2.86,8.8,11078,23849,13069,13101,75579,13741,16089,16305,16663,38400,168858,130458,12.36,52.2,18.14,13.9
36065,2018,230782,85.68,6.24,0.21,3.98,0.03,3.86,5.59,11.42,13161,27411,15093,15838,84895,15003,16591,16735,15336,41650,181700,140050,13.4,54.37,18.05,14.7
36067,2018,464242,79.91,11.39,0.51,3.69,0.02,4.47,4.79,9.3,26583,55371,34190,32440,179889,29573,33508,33947,30336,75035,364192,289157,14.35,56.4,16.16,12.6
36069,2018,109472,92.69,2.53,0.44,1.33,0.03,2.97,4.62,6.58,5507,12788,7426,7017,38174,7546,8360,8413,8114,20570,86907,66337,13.19,51.58,18.79,12.5
36071,2018,378227,73.98,10.8,0.35,2.65,0.06,12.16,20.02,10.28,24852,54803,28880,28774,146102,26483,28094,25389,22052,50452,281128,230676,15.24,59.69,13.34,11.9
36073,2018,41175,88.85,6.17,0.37,0.79,0.05,3.77,4.76,12.89,2113,4459,2523,2448,15069,2841,3455,3417,2877,6944,33010,26066,12.07,52.56,16.86,16.8
36075,2018,119104,95.62,1.11,0.16,0.74,0.01,2.36,2.51,12.23,6521,14238,9240,8956,45462,8112,9316,9240,7977,18238,93675,75437,15.28,55.6,15.31,15.3
36077,2018,60244,93.38,2.07,0.15,1.38,0.01,3.02,3.61,8.76,2552,5446,5692,6647,23756,3450,4080,4505,4434,12021,50366,38345,20.48,52.71,19.95,13.9
36079,2018,99070,87.72,2.91,0.21,2.04,0.02,7.1,14.33,7.04,4418,11652,6529,6173,34771,8009,8836,7845,7486,16053,78759,62706,12.82,51.32,16.2,10.2
36081,2018,2298513,39.01,18.32,0.43,25.26,0.05,16.92,28.0,18.46,144790,247475,118190,141802,953227,157324,160948,156633,137460,340656,1833055,1492399,11.31,58.54,14.82,9.5
36083,2018,159431,86.34,6.42,0.13,2.59,0.01,4.51,4.8,8.37,8479,17589,11152,11129,62776,10595,11534,11599,11320,25539,127708,102169,13.98,55.73,16.02,13.6
36085,2018,474101,74.3,10.25,0.23,8.74,0.04,6.44,18.35,11.46,27356,58611,29314,30067,182778,32918,34728,33117,31268,73325,369598,296273,12.52,56.69,15.47,10.0
36087,2018,323686,70.74,12.27,0.17,5.94,0.01,10.88,17.42,12.08,25068,49934,23601,21574,118191,19908,21779,21411,17750,49645,233621,183976,13.96,59.69,15.34,9.3
36089,2018,109558,92.89,2.41,0.76,1.05,0.06,2.83,2.31,11.27,5814,12781,9808,9299,43802,6608,7707,7798,7164,17884,87140,69256,17.44,56.95,16.32,16.1
36091,2018,227377,92.91,1.74,0.21,2.85,0.02,2.28,3.1,5.89,11778,26318,14488,13300,83152,17019,17983,17270,15120,38737,180408,141671,12.22,53.32,17.04,11.2
36093,2018,154883,77.26,10.31,0.23,4.64,0.04,7.52,6.91,9.71,9017,18650,9883,10373,59139,10068,11182,11243,10069,25515,121408,95893,13.08,56.05,16.47,12.9
36095,2018,31364,95.67,1.72,0.16,0.89,0.04,1.51,3.1,10.38,1350,3219,2504,2081,11070,2033,2368,2636,2329,6359,25709,19350,14.62,49.86,20.27,16.1
36097,2018,17992,96.45,1.24,0.17,0.59,0.0,1.54,1.74,10.71,915,1900,1042,935,5929,1294,1400,1554,1396,3604,14477,10873,10.99,48.6,20.03,16.9
36099,2018,34612,91.5,4.93,0.39,0.7,0.0,2.48,3.35,14.56,1897,3746,1919,2247,12700,2314,2470,2896,2267,6322,27697,21375,12.04,53.0,18.27,17.0
36101,2018,96927,94.93,1.6,0.11,1.53,0.02,1.81,1.62,10.01,5413,11906,6073,5466,33785,6309,7090,7743,6792,17889,75719,57830,11.9,52.72,18.46,15.5
36103,2018,1487901,80.69,7.86,0.27,3.87,0.03,7.29,18.91,9.58,80227,181021,99916,97917,549147,110247,121424,110693,96003,239139,1164993,925854,13.3,54.47,16.07,9.6
36105,2018,75211,80.71,8.37,0.25,1.59,0.0,9.07,15.74,13.83,4229,8931,4698,4252,26283,5107,5937,6047,5125,13552,59179,45627,11.9,52.44,18.02,16.4
36107,2018,49045,96.59,0.66,0.19,0.71,0.04,1.83,1.89,9.19,2582,5934,2968,2822,16475,3092,3819,4464,3244,9435,38550,29115,11.81,50.96,19.24,14.6
36109,2018,102962,80.54,4.15,0.22,10.09,0.03,4.98,5.01,5.77,4254,8371,12860,17695,54121,5015,5732,5836,6072,13561,87600,74039,29.68,64.83,13.17,9.1
36111,2018,179303,84.93,5.92,0.21,1.93,0.07,6.94,10.03,9.46,7950,18414,11075,11932,65734,12337,14072,14550,12911,33335,146883,113548,12.83,51.36,18.59,13.8
36113,2018,64480,95.84,1.32,0.26,1.05,0.05,1.48,2.46,8.35,2836,6767,3534,3553,21480,4474,5088,5117,5225,13493,52524,39031,10.99,48.21,20.93,14.9
36115,2018,61828,93.77,3.28,0.32,0.56,0.0,2.08,2.66,12.31,2935,6794,3496,3764,22027,4385,4953,5001,4445,11288,49918,38630,11.74,51.36,18.26,14.6
36117,2018,90856,93.23,2.9,0.16,0.67,0.09,2.97,4.27,10.56,4982,11155,5575,5316,30901,6513,7203,7382,6617,16103,71151,55048,11.99,51.77,17.72,14.8
36119,2018,968815,65.09,14.7,0.42,5.93,0.03,13.84,24.28,12.21,54910,122209,65700,60038,359947,70366,73218,69516,59747,158902,751715,592813,12.98,55.44,16.4,9.4
36121,2018,40565,91.61,4.53,0.56,0.38,0.0,2.92,3.25,10.37,2071,4512,2320,2518,15121,2906,3226,3059,2916,6754,32501,25747,11.93,53.5,16.65,13.9
36123,2018,25009,96.21,0.9,0.21,0.76,0.03,1.89,2.2,13.78,1511,3129,1831,1941,8738,1377,1616,1902,1861,4875,19359,14484,15.08,53.49,19.49,12.5
37001,2018,160576,70.24,19.14,0.29,1.56,0.04,8.73,12.4,14.47,9347,20421,12388,10389,61403,10960,11442,10647,10049,26307,124373,98066,14.18,56.78,16.38,14.3
37003,2018,37119,87.93,5.67,0.4,1.08,0.08,4.83,4.64,18.42,1822,4326,2230,2015,13408,2587,2761,2735,2391,7089,29501,22412,11.44,52.68,19.1,18.2
37005,2018,10973,94.29,2.42,0.34,0.28,0.01,2.66,9.61,23.37,441,1119,678,492,3315,658,812,869,957,2802,9030,6228,10.66,44.43,25.54,23.3
37007,2018,25306,47.75,48.74,0.38,1.32,0.04,1.78,3.95,19.47,1196,2868,1400,1750,9924,1706,1833,1759,1677,4343,20370,16027,12.45,55.28,17.16,17.8
37009,2018,26786,95.08,0.74,0.36,0.45,0.07,3.3,4.99,15.75,1174,2795,1349,1236,8448,1740,1945,1999,2258,6427,21893,15466,9.65,46.36,23.99,15.7
37011,2018,17501,91.49,4.47,1.35,0.85,0.0,1.84,5.12,17.72,643,1510,1069,1155,6729,1294,1200,1140,1285,3700,14794,11094,12.71,50.75,21.14,19.9
37013,2018,47243,71.44,25.51,0.23,0.08,0.0,2.74,7.64,12.42,2292,5658,2812,2769,15200,2858,3171,3528,3728,10808,37484,26676,11.81,49.0,22.88,18.8
37015,2018,19644,34.82,61.08,1.18,0.64,0.01,2.28,2.08,21.29,844,2045,990,1230,6887,1149,1425,1648,1521,4125,16136,12011,11.3,49.77,21.0,21.3
37017,2018,33778,57.14,35.01,2.49,0.1,0.0,5.25,7.47,19.87,1795,4047,2213,1574,11538,2068,2333,2389,2856,6752,26653,19901,11.21,51.45,19.99,20.5
37019,2018,126860,83.71,10.32,0.62,0.61,0.03,4.7,4.75,9.61,5305,11767,5502,5178,35025,6943,7987,10163,12488,37182,106239,69057,8.42,41.07,29.31,17.5
37021,2018,254474,88.8,6.32,0.4,1.24,0.13,3.1,6.5,9.02,12868,27082,13767,14645,97164,16737,16616,17457,18258,48292,206161,157869,11.16,53.88,18.98,13.6
37023,2018,89712,84.66,6.46,0.57,3.63,0.15,4.53,5.95,19.07,4274,9667,6188,5309,32346,6285,6648,6671,6625,17196,72310,55114,12.82,51.6,19.17,20.4
37025,2018,201448,71.58,17.69,0.33,3.39,0.06,6.95,10.21,10.0,12936,30203,13924,11330,79399,15618,14116,12784,10643,25749,149062,123313,12.54,60.83,12.78,10.6
37027,2018,81779,89.15,4.88,0.39,0.56,0.05,4.97,5.28,20.28,4137,9564,4839,4483,28149,6175,6321,6486,5481,15466,64909,49443,11.4,51.17,18.91,18.3
37029,2018,10447,82.45,13.99,0.19,1.78,0.0,1.58,2.83,14.35,492,1563,618,515,3577,796,889,699,649,1782,7956,6174,10.85,53.91,17.06,13.6
37031,2018,68920,89.94,5.63,0.28,1.13,0.06,2.96,4.25,8.86,2964,7121,3597,3283,21718,4443,5077,5684,5676,16237,56506,40269,9.98,46.14,23.56,19.6
37033,2018,22746,63.21,32.99,0.22,0.66,0.21,2.71,3.81,20.54,1058,2476,1231,1309,7640,1567,1729,2008,1678,4590,18435,13845,11.17,49.13,20.18,18.3
37035,2018,156729,79.04,8.15,0.27,4.22,0.0,8.32,9.45,14.81,8880,20067,10283,9331,56759,11331,11517,11561,9875,26739,121372,94633,12.51,54.68,17.06,14.2
37037,2018,69791,80.51,11.57,0.23,1.55,0.04,6.1,12.36,11.8,3453,8373,3696,3208,21347,4830,5023,5440,5019,16306,55441,39135,9.89,47.53,23.36,15.3
37039,2018,27668,93.57,1.32,1.55,0.7,0.0,2.86,3.06,13.72,1129,2718,1470,1120,7837,1646,1874,2070,2577,7817,22897,15080,9.36,42.23,28.25,20.6
37041,2018,14205,60.58,34.07,0.44,0.51,0.02,4.38,3.63,16.01,664,1594,930,512,4878,544,981,987,1235,3322,11204,7882,10.15,50.24,23.39,15.7
37043,2018,10813,96.77,2.09,0.33,0.18,0.15,0.47,3.14,11.54,401,1329,322,463,2849,528,690,805,1039,3172,8924,5752,7.26,42.35,29.34,18.4
37045,2018,97159,74.91,20.84,0.32,1.02,0.02,2.9,3.41,16.03,5389,12134,6633,6545,34892,6703,7213,6701,6709,17418,75707,58289,13.56,53.95,17.93,16.2
37047,2018,56293,61.99,30.9,3.76,0.44,0.02,2.89,5.22,18.44,2819,7085,3555,3458,20366,3657,3818,4000,3756,10792,44114,33322,12.46,53.77,19.17,20.0
37049,2018,103082,70.3,21.69,0.78,2.76,0.1,4.37,7.18,11.8,6684,12425,6304,10213,41661,5244,5692,6165,6668,18543,80314,61771,16.02,58.95,17.99,16.8
37051,2018,332106,50.5,36.89,1.39,2.51,0.28,8.42,11.39,9.28,25422,44282,22889,34692,153402,18066,19029,18774,15831,37300,249586,212286,17.34,67.18,11.23,17.0
37053,2018,25796,90.16,5.71,0.51,0.36,0.02,3.23,3.8,10.83,1400,3353,1523,1242,8896,1914,2210,2136,1891,3996,20054,16058,10.72,52.91,15.49,14.6
37055,2018,35741,92.59,2.18,0.3,0.64,0.0,4.29,7.18,6.73,1677,4092,1761,1561,11585,2389,2598,2942,3277,7181,28832,21651,9.29,48.55,20.09,13.4
37057,2018,164664,85.66,9.09,0.3,1.52,0.01,3.41,6.99,16.56,8988,21034,10252,9167,58037,12350,12460,12600,10336,28859,127834,98975,11.79,53.48,17.53,16.1
37059,2018,41991,89.29,5.49,0.37,0.7,0.0,4.16,6.66,13.3,1981,5268,2672,2162,13739,3055,3431,3096,3108,8313,32953,24640,11.51,49.98,19.8,15.6
37061,2018,59062,70.56,24.47,0.35,0.28,0.08,4.27,21.86,25.83,3721,8162,3756,3487,21063,3734,3982,3978,4193,10229,44674,34445,12.26,55.78,17.32,19.5
37063,2018,306457,51.35,37.04,0.26,4.92,0.04,6.39,13.44,11.61,20531,35329,19539,21601,140160,19292,18728,18137,17224,37056,240820,203764,13.42,63.96,12.09,10.0
37065,2018,53332,38.49,57.28,0.18,0.1,0.11,3.84,4.42,20.33,3142,6917,3320,3373,18748,3196,3576,4076,3888,9789,41130,31341,12.55,54.01,18.35,16.8
37067,2018,371573,66.19,26.11,0.31,2.26,0.09,5.05,12.63,11.24,22739,49196,26467,24699,144794,24727,25700,25864,22021,56532,284778,228246,13.77,58.33,15.21,10.3
37069,2018,64902,67.68,25.28,1.17,0.56,0.23,5.07,8.13,15.87,3635,8312,4132,4009,23791,4628,4820,4892,4407,10417,50328,39911,12.54,55.06,16.05,15.7
37071,2018,216585,76.94,15.98,0.35,1.55,0.07,5.11,6.76,15.27,12918,27785,13698,12976,82091,15988,15701,14626,13719,33757,167116,133359,12.32,56.7,15.59,15.7
37073,2018,11563,63.3,33.65,0.93,0.48,0.0,1.64,0.35,13.72,476,1455,711,576,3744,907,897,1079,792,2213,9165,6952,11.13,49.08,19.14,21.9
37075,2018,8557,87.81,0.15,10.49,0.0,0.01,1.53,1.51,19.05,357,1068,642,448,2787,501,637,592,625,1990,6802,4812,12.74,49.22,23.26,20.4
37077,2018,58874,61.02,30.44,0.57,0.45,0.0,7.51,7.75,15.76,2899,7035,3874,3688,21653,4484,4775,4756,3753,9519,46602,37083,12.84,53.65,16.17,16.0
37079,2018,21008,58.43,35.71,0.5,0.1,0.0,5.26,14.83,25.9,1068,2533,1269,1196,8351,1308,1476,1661,1416,3195,16620,13425,11.73,56.89,15.21,23.4
37081,2018,523582,55.78,33.76,0.48,4.9,0.05,5.02,7.8,10.88,31196,66071,39073,38584,214981,35571,35411,34339,30273,75740,405752,330012,14.83,59.64,14.47,11.1
37083,2018,51737,40.09,52.87,3.83,0.76,0.13,2.32,2.78,22.54,2722,6509,3124,2991,17578,3189,3928,3874,3834,10103,40562,30459,11.82,51.82,19.53,19.2
37085,2018,130361,67.5,20.84,0.9,1.08,0.2,9.48,12.42,13.65,9806,19593,8943,8268,55397,8231,8004,7400,6516,15414,95596,80182,13.2,65.05,11.82,13.4
37087,2018,60433,95.61,1.02,0.49,0.53,0.0,2.36,3.82,11.92,2863,6173,3144,3078,19468,3914,4280,4581,4606,14548,49364,34816,10.3,47.17,24.07,17.6
37089,2018,113625,90.76,3.31,0.28,1.34,0.13,4.17,10.05,10.15,5529,12563,6051,5283,35602,7172,7742,8440,8073,28504,91623,63119,9.97,47.26,25.09,14.9
37091,2018,24153,34.85,59.52,1.13,0.74,0.19,3.56,3.71,20.78,1110,2667,2081,1564,9123,1419,1658,1816,1828,4532,19521,14989,15.09,53.41,18.76,21.5
37093,2018,53239,45.18,33.32,8.38,1.42,0.18,11.53,13.05,13.99,4654,8047,3199,3239,23794,3077,3254,3121,2473,4819,38389,33570,12.09,68.55,9.05,17.1
37095,2018,5393,66.35,30.34,0.11,0.0,0.0,3.21,9.94,18.39,280,659,371,227,2094,381,413,287,392,887,4228,3341,11.09,56.24,16.45,14.1
37097,2018,172525,81.6,12.3,0.29,2.35,0.07,3.39,7.46,11.03,9613,23140,11536,10205,64246,13175,13478,12807,9817,26249,132085,105836,12.6,56.22,15.21,13.1
37099,2018,42256,83.7,2.33,8.24,0.7,0.0,5.03,5.62,11.64,1950,3987,4083,5257,18244,2356,2341,2431,2971,7976,35093,27117,22.1,57.23,18.88,14.1
37101,2018,191172,77.52,15.61,0.7,0.6,0.03,5.54,13.46,13.74,12317,28824,12996,10580,74050,14976,13829,11671,11199,24306,141466,117160,12.33,60.26,12.71,14.2
37103,2018,9695,65.63,31.23,0.43,0.2,0.0,2.51,4.59,18.39,433,1081,563,347,3170,561,739,919,739,2053,7852,5799,9.39,48.31,21.18,25.0
37105,2018,60125,73.38,19.8,0.81,1.07,0.04,4.9,19.22,16.56,3881,8470,4003,3526,22452,3984,4113,4227,3500,9498,45255,35757,12.52,57.88,15.8,15.3
37107,2018,57227,55.0,39.38,0.3,0.46,0.03,4.82,7.63,19.59,3278,7311,3553,3270,19635,3452,4076,4488,4031,10956,44310,33354,11.92,52.81,19.14,23.8
37109,2018,81441,89.17,4.99,0.23,0.68,0.04,4.88,7.07,14.43,4114,10194,4912,4324,28567,6387,6571,6325,5522,13761,63879,50118,11.34,52.65,16.9,15.0
37111,2018,45109,91.06,3.6,0.38,0.75,0.03,4.18,5.99,16.21,1972,5608,2598,2340,15727,3113,3210,3650,3034,8795,35833,27038,10.95,51.67,19.5,21.1
37113,2018,34410,93.8,1.42,0.56,0.78,0.0,3.44,6.88,11.36,1683,3478,1810,1567,10267,1840,2207,2729,2553,9653,28022,18369,9.81,44.84,28.05,17.5
