"FIPS","SVIth1","SVIth2","SVIth3","SVIth4","SVIS"
35039,-999,0.8758,0.9268,0.5409,-999
1001,0.3631,0.581,0.5947,0.3741,0.4354
1009,0.6143,0.3187,0.5915,0.1741,0.4242
1013,0.8455,0.9077,0.6447,0.6259,0.8653
1015,0.7866,0.8303,0.6507,0.6492,0.8252
1017,0.6901,0.6609,0.4597,0.7943,0.7382
1031,0.5373,0.8067,0.7256,0.1923,0.5408
1033,0.6519,0.6858,0.397,0.1025,0.4274
1039,0.8232,0.908,0.3941,0.4702,0.7723
1043,0.6895,0.4444,0.3305,0.3945,0.5182
1045,0.779,0.7463,0.6772,0.455,0.7599
1051,0.4911,0.5422,0.581,0.5177,0.5401
1055,0.7169,0.7587,0.6396,0.2904,0.6564
1067,0.6971,0.6374,0.4725,0.2713,0.5519
1069,0.6943,0.8542,0.5938,0.3502,0.6838
1071,0.7927,0.5635,0.3126,0.3231,0.5726
1077,0.4946,0.2451,0.4464,0.5622,0.4468
1079,0.7373,0.5186,0.3725,0.2028,0.4952
1083,0.5812,0.2999,0.6186,0.4521,0.5296
1089,0.2863,0.1219,0.7217,0.3836,0.3076
1095,0.7427,0.7682,0.7708,0.3149,0.7261
1097,0.6815,0.5899,0.6845,0.723,0.7532
1103,0.5838,0.6702,0.7504,0.5775,0.6895
1111,0.7252,0.4814,0.4266,0.8157,0.7191
1113,0.8433,0.88,0.7937,0.7768,0.9115
1115,0.5475,0.3088,0.3961,0.2502,0.3656
1117,0.0841,0.0691,0.6877,0.1764,0.1169
1121,0.8729,0.7797,0.5883,0.7985,0.8736
2261,0.1503,0.0557,0.4693,0.8513,0.2704
4021,0.6962,0.7014,0.8962,0.8271,0.8592
5009,0.5207,0.8125,0.0637,0.46,0.4379
5011,0.8761,0.9748,0.8943,0.8924,0.9803
5033,0.6121,0.8691,0.5785,0.2951,0.6105
5037,0.6809,0.9675,0.3512,0.4432,0.7013
5045,0.4334,0.1872,0.5244,0.7568,0.4774
5047,0.7041,0.6613,0.2677,0.5495,0.5943
5051,0.6376,0.9239,0.6049,0.8313,0.828
5053,0.5051,0.7418,0.1277,0.2566,0.3541
5063,0.6344,0.9115,0.5552,0.6326,0.7525
5083,0.8475,0.944,0.4132,0.4763,0.8045
5085,0.3634,0.5619,0.4556,0.2334,0.3309
5087,0.7564,0.6383,0.5256,0.3792,0.6535
5115,0.7522,0.5928,0.6711,0.7437,0.7936
5117,0.708,0.7622,0.2174,0.695,0.6548
5121,0.6898,0.9828,0.2706,0.4858,0.7166
5125,0.1844,0.737,0.5524,0.3257,0.3325
5131,0.672,0.852,0.8351,0.6998,0.8328
5145,0.6717,0.5871,0.4973,0.8523,0.7446
6007,0.6583,0.3133,0.7953,0.9484,0.8064
6017,0.171,0.1016,0.6937,0.2209,0.1838
6023,0.643,0.3225,0.7459,0.9042,0.7605
6027,0.2844,0.2563,0.8535,0.8902,0.5701
6061,0.072,0.1213,0.7437,0.1974,0.1519
6079,0.2331,0.0465,0.8405,0.7832,0.3739
6089,0.4895,0.7533,0.6202,0.815,0.7022
6093,0.6019,0.7205,0.6928,0.6676,0.7223
8019,0.001,0.0296,0.4833,0.1404,0.0197
8039,0.0019,0.0197,0.2025,0.0035,0
8047,6e-04,0.0016,0.2763,0.15,0.0022
8051,0.2631,0.0127,0.3426,0.5326,0.1392
8057,0.4134,0.0423,0.6772,0.0102,0.1137
8065,0.5455,0.0143,0.8682,0.6351,0.4452
8067,0.0503,0.0102,0.4801,0.6829,0.1086
8071,0.6975,0.6218,0.8481,0.8351,0.8373
8075,0.4159,0.1283,0.7752,0.9634,0.628
8077,0.5287,0.4833,0.5982,0.5969,0.5755
8083,0.5041,0.702,0.5536,0.2846,0.4946
8085,0.6166,0.5333,0.8048,0.6437,0.7153
8093,0.0809,0.0264,0.1964,0.0016,6e-04
8099,0.8446,0.9436,0.9032,0.7367,0.9392
8101,0.7092,0.9048,0.7606,0.7937,0.8669
8103,0.2943,0.0939,0.5963,0.6549,0.3401
8119,0.1541,0.1299,0.3528,0.0751,0.0729
8121,0.1936,0.425,0.5084,0.3719,0.2822
9005,0.1054,0.0541,0.5374,0.1573,0.0818
9007,0.0529,0.0481,0.5842,0.3483,0.1182
9011,0.2283,0.1996,0.7558,0.5396,0.3561
9015,0.3535,0.2095,0.7007,0.5428,0.4232
10001,0.4764,0.6558,0.7819,0.8373,0.7268
12019,0.3739,0.4285,0.7424,0.2206,0.3803
12033,0.4653,0.0891,0.7256,0.6896,0.4863
12089,0.164,0.5368,0.411,0.3031,0.2459
12101,0.4774,0.6043,0.7361,0.66,0.6344
12109,0.0777,0.1149,0.4747,0.1124,0.0761
12113,0.2436,0.3642,0.5059,0.4225,0.3096
13015,0.5717,0.5511,0.7151,0.4238,0.5914
13039,0.415,0.4422,0.5425,0.6823,0.5159
13045,0.7869,0.5301,0.7256,0.6272,0.7825
13047,0.3194,0.2098,0.3136,0.0678,0.1318
13057,0.1102,0.0904,0.7494,0.0955,0.1185
13073,0.1608,0.2171,0.7475,0.0357,0.1334
13077,0.2656,0.2502,0.758,0.1219,0.2427
13085,0.2382,0.1465,0.3419,0.0907,0.1038
13113,0.0602,0.1032,0.765,0.0181,0.0608
13115,0.7484,0.6361,0.8064,0.9389,0.8854
13123,0.6427,0.4963,0.7049,0.2728,0.5599
13127,0.4777,0.8112,0.7908,0.694,0.7159
13143,0.6325,0.8962,0.2856,0.2859,0.5427
13145,0.2573,0.3948,0.3225,0.0519,0.1341
13147,0.7194,0.8434,0.6164,0.3897,0.7194
13153,0.4869,0.5852,0.788,0.4031,0.5669
13157,0.4436,0.327,0.6784,0.1735,0.3516
13169,0.6248,0.5887,0.3206,0.134,0.3793
13187,0.6067,0.1232,0.489,0.4358,0.4338
13207,0.5162,0.0831,0.5632,0.6762,0.4596
13211,0.3688,0.3063,0.6797,0.0538,0.2446
13227,0.4038,0.2493,0.304,0.319,0.2796
13231,0.5283,0.0729,0.2324,0.0726,0.151
13233,0.7682,0.809,0.8249,0.4511,0.8048
13295,0.7608,0.7233,0.2856,0.4989,0.6408
13297,0.5003,0.5304,0.5651,0.0328,0.293
13299,0.7242,0.894,0.4565,0.9029,0.8449
13311,0.4793,0.2735,0.3782,0.0876,0.2357
16001,0.0939,0.0981,0.5874,0.2429,0.1373
16017,0.3188,0.3843,0.1576,0.3512,0.2401
16021,0.3978,0.397,0.3903,0.2604,0.3083
16023,0.4178,0.4639,0.0092,0.3365,0.2462
16025,0.2981,0.6546,0.276,0.0127,0.1338
16039,0.5866,0.4425,0.8007,0.3738,0.5882
16045,0.6424,0.9739,0.5294,0.2471,0.6627
16055,0.2688,0.5279,0.2585,0.2572,0.2328
16069,0.3268,0.8115,0.347,0.709,0.5067
16085,0.1226,0.3687,0.0092,0.2448,0.0882
17001,0.2411,0.5594,0.1936,0.3782,0.249
17007,0.4398,0.5425,0.8176,0.2203,0.4697
17011,0.3032,0.639,0.5454,0.1273,0.2863
17013,0.3541,0.4998,0.0105,0.2378,0.1901
17015,0.3653,0.2073,0.2436,0.1334,0.1682
17021,0.3446,0.306,0.1016,0.4094,0.2408
17023,0.3573,0.8306,0.0627,0.0891,0.2073
17027,0.157,0.134,0.2426,0.5358,0.1787
17029,0.5519,0.2209,0.3187,0.7631,0.4978
17035,0.3643,0.5288,0.0306,0.1095,0.1627
17039,0.2917,0.1894,0.2327,0.1318,0.129
17045,0.4217,0.8163,0.1652,0.2649,0.3433
17047,0.3468,0.7011,0.1366,0.1878,0.2443
17049,0.1768,0.2945,0.2757,0.3932,0.199
17053,0.435,0.7994,0.1897,0.1585,0.3051
17055,0.7643,0.9382,0.0408,0.4053,0.6092
17057,0.6232,0.6281,0.4085,0.5126,0.5761
17061,0.4742,0.5037,0.0146,0.1223,0.1952
17063,0.1392,0.1423,0.5037,0.0602,0.0844
17065,0.2494,0.7093,0.07,0.1114,0.1529
17067,0.3462,0.2853,0.07,0.0949,0.1232
17073,0.315,0.3031,0.4132,0.1289,0.201
17075,0.4516,0.5279,0.4963,0.1566,0.3404
17079,0.3857,0.5727,0.1983,0.163,0.2417
17081,0.7096,0.8656,0.3254,0.928,0.8108
17083,0.1818,0.0958,0.2264,0.2639,0.1041
17091,0.5175,0.5221,0.7039,0.7596,0.6656
17099,0.4675,0.3712,0.5479,0.3741,0.4303
17105,0.407,0.696,0.2795,0.6724,0.4841
17111,0.071,0.0786,0.7202,0.0408,0.0701
17115,0.5344,0.751,0.4164,0.6425,0.5971
17117,0.4446,0.3989,0.0729,0.149,0.1987
17119,0.3646,0.2518,0.3712,0.3725,0.2965
17123,0.2803,0.1933,0.1111,0.0274,0.0545
17125,0.5822,0.815,0.0131,0.1047,0.2946
17127,0.6627,0.9341,0.2509,0.8064,0.7513
17129,0.1271,0.4664,0.0201,0.0519,0.0484
17131,0.2978,0.3168,0.0544,0.1175,0.1134
17133,0.007,0.0493,0.1764,0.0121,0.0016
17141,0.3016,0.3572,0.6441,0.1936,0.2917
17147,0.0589,0.1585,0.0357,0.0041,0.0032
17149,0.515,0.78,0.0812,0.2563,0.3494
17155,0.0844,0.235,0.4374,0.0038,0.0277
17159,0.5385,0.6393,0.2101,0.3454,0.4105
17161,0.4873,0.6517,0.7972,0.7816,0.7137
17163,0.4844,0.4661,0.6539,0.4499,0.5229
17167,0.3328,0.5138,0.4234,0.6361,0.4357
17171,0.4019,0.3241,0.0586,0.0777,0.1354
17173,0.3118,0.1948,0.0232,0.113,0.085
17175,0.2895,0.3881,0.043,0.014,0.0634
17179,0.1092,0.2423,0.1789,0.2617,0.107
17181,0.6557,0.7673,0.3187,0.7609,0.6844
17185,0.3965,0.4941,0.2773,0.3209,0.3207
17187,0.5306,0.4572,0.6415,0.6756,0.6073
17189,0.1153,0.1455,0.1474,0.1716,0.0653
17191,0.3809,0.765,0.2658,0.5259,0.4331
17193,0.5025,0.9226,0.1398,0.5817,0.5382
17195,0.2962,0.5874,0.5457,0.2439,0.3283
17197,0.1557,0.1417,0.8609,0.1465,0.2022
17199,0.4459,0.6918,0.4002,0.4741,0.4806
17203,0.0452,0.1531,0.049,0.0936,0.0188
18003,0.4303,0.5823,0.7603,0.3878,0.5236
18005,0.2828,0.3317,0.6632,0.4107,0.3631
18007,0.4971,0.9296,0.2572,0.0541,0.3347
18009,0.515,0.8472,0.043,0.2795,0.371
18013,0.165,0.1382,0.1611,0.1044,0.0602
18015,0.2745,0.3139,0.2814,0.05,0.1175
18019,0.3175,0.2022,0.5202,0.2541,0.2548
18021,0.4188,0.7988,0.1802,0.2477,0.3338
18023,0.4949,0.5505,0.752,0.453,0.571
18025,0.6395,0.6511,0.07,0.27,0.3889
18029,0.2516,0.227,0.0357,0.1226,0.0799
18031,0.3306,0.5944,0.1493,0.1706,0.2102
18033,0.3096,0.7217,0.1414,0.1971,0.2334
18035,0.6866,0.2464,0.347,0.7011,0.5666
18037,0.1863,0.2073,0.4982,0.3047,0.208
18041,0.6933,0.8583,0.1229,0.5883,0.6108
18043,0.2022,0.2818,0.333,0.205,0.1669
18045,0.4341,0.4543,0.2101,0.0818,0.2032
18047,0.2682,0.5718,0.12,0.099,0.1471
18049,0.4787,0.5164,0.4082,0.1933,0.3459
18051,0.2178,0.6243,0.1318,0.6667,0.315
18055,0.543,0.6234,0.2066,0.4378,0.4443
18059,0.0312,0.1907,0.2544,0.0271,0.0169
18061,0.4121,0.3999,0.0933,0.1356,0.1866
18063,0.0414,0.2127,0.5403,0.0802,0.0815
18065,0.5729,0.5686,0.1057,0.3457,0.3793
18067,0.5086,0.8561,0.4046,0.2509,0.4815
18069,0.265,0.1181,0.1455,0.2512,0.1248
18071,0.5484,0.6485,0.5514,0.3722,0.5389
18073,0.3162,0.4998,0.3658,0.2241,0.2685
18079,0.5404,0.5727,0.1375,0.3734,0.3847
18081,0.1232,0.2942,0.3773,0.1891,0.1424
18083,0.5672,0.8036,0.1684,0.7638,0.5927
18085,0.3255,0.4222,0.596,0.6202,0.4608
18089,0.6162,0.667,0.8742,0.504,0.7252
18091,0.649,0.39,0.5285,0.9051,0.7217
18093,0.4182,0.7603,0.0834,0.1917,0.2752
18095,0.6264,0.8195,0.4744,0.5877,0.6713
18099,0.5197,0.3413,0.6358,0.6886,0.5796
18101,0.3997,0.7265,0.0092,0.2178,0.2398
18103,0.7146,0.588,0.283,0.5377,0.5879
18107,0.3054,0.5202,0.4826,0.4234,0.3685
18109,0.4076,0.368,0.1105,0.2149,0.2156
18111,0.5994,0.5727,0.4741,0.042,0.3366
18113,0.3959,0.5193,0.6278,0.4371,0.4742
18115,0.1678,0.0726,0.0118,0.1207,0.0252
18117,0.6226,0.9462,0.0933,0.7039,0.6455
18119,0.636,0.446,0.1082,0.242,0.3455
18125,0.3732,0.4511,0.0334,0.1601,0.1745
18127,0.1462,0.1554,0.4677,0.2273,0.1478
18129,0.1417,0.0809,0.0175,0.0404,0.0105
18131,0.529,0.6237,0.0471,0.0856,0.2309
18135,0.586,0.8599,0.3521,0.1067,0.4296
18137,0.3815,0.3766,0.2044,0.6937,0.3774
18139,0.6194,0.3744,0.1579,0.0799,0.2567
18141,0.4825,0.4715,0.7071,0.7157,0.6223
18143,0.6653,0.5062,0.049,0.3894,0.4201
18145,0.3146,0.3034,0.3782,0.1929,0.2182
18147,0.2041,0.2203,0.1888,0.1073,0.0879
18149,0.6959,0.3486,0.2954,0.0971,0.3417
18151,0.2519,0.2642,0.3728,0.467,0.271
18155,0.7455,0.8733,0.1643,0.454,0.6271
18159,0.1904,0.2897,0.2194,0.0452,0.0726
18161,0.2994,0.2967,0.2009,0.1869,0.1713
18165,0.4672,0.8991,0.0627,0.4817,0.4503
18169,0.4143,0.3964,0.1633,0.3543,0.2882
18171,0.1895,0.7459,0.0729,0.0204,0.078
18173,0.0382,0.234,0.2601,0.1605,0.0678
18175,0.6092,0.7775,0.0293,0.2486,0.3777
18177,0.5936,0.8879,0.4495,0.6915,0.7105
18179,0.1806,0.446,0.2028,0.1754,0.1439
18181,0.2752,0.6332,0.5743,0.0688,0.2439
18183,0.0971,0.4403,0.0544,0.0299,0.0315
19001,0.0936,0.5864,0.0341,0.0554,0.0538
19003,0.1513,0.1726,0.0516,0.085,0.0376
19005,0.2449,0.2273,0.5594,0.5333,0.322
19007,0.4347,0.6457,0.1305,0.4922,0.3783
19011,0.0494,0.1936,0.1051,0.0318,0.0118
19015,0.0672,0.1974,0.2397,0.3598,0.1178
19017,0.0341,0.0971,0.1783,0.1678,0.0322
19023,0.1201,0.2391,0.0605,0.0372,0.0236
19027,0.0554,0.3658,0.0465,0.1181,0.0455
19029,0.2701,0.4282,0.2999,0.1799,0.1981
19031,0.0239,0.1006,0.1611,0.0344,0.008
19033,0.1535,0.4699,0.3187,0.4454,0.2497
19035,0.065,0.6106,0.2311,0.3075,0.1701
19037,0.0682,0.2407,0.3566,0.0525,0.0599
19039,0.351,0.447,0.6495,0.5762,0.4847
19041,0.2029,0.7074,0.4508,0.4358,0.3439
19043,0.1318,0.347,0.2471,0.3881,0.1841
19045,0.2857,0.6052,0.2034,0.3219,0.2646
19055,0.0879,0.2404,0.0293,0.0996,0.0344
19061,0.1834,0.2413,0.3171,0.5352,0.2347
19065,0.2252,0.7084,0.2592,0.2155,0.2252
19067,0.3277,0.7498,0.3585,0.3206,0.3596
19069,0.2936,0.6256,0.5336,0.0252,0.1962
19071,0.1382,0.2945,0.0675,0.0821,0.0554
19073,0.2105,0.7332,0.2614,0.1449,0.1978
19075,0.0086,0.2385,0.0589,0.006,0.0038
19077,0.1592,0.6641,0.2461,0.0557,0.122
19079,0.1169,0.1821,0.4951,0.1321,0.1153
19081,0.0586,0.2229,0.3216,0.1162,0.0713
19083,0.1061,0.1296,0.3585,0.2894,0.1242
19085,0.1064,0.3416,0.0341,0.135,0.0646
19087,0.2847,0.6269,0.4518,0.2528,0.3134
19089,0.2099,0.5915,0.0627,0.2066,0.1567
19091,0.1882,0.4072,0.4104,0.0825,0.1446
19093,0.121,0.5046,0.0201,0.1649,0.0866
19095,0.0354,0.1694,0.1334,0.1347,0.0347
19097,0.2334,0.5177,0.022,0.164,0.1268
19099,0.2213,0.4409,0.1433,0.5629,0.2548
19101,0.4516,0.0965,0.7434,0.689,0.4895
19105,0.1889,0.1133,0.3356,0.5033,0.1924
19107,0.2357,0.3954,0.0318,0.0111,0.0398
19109,0.0901,0.6644,0.1827,0.0968,0.1048
19111,0.5099,0.7822,0.2127,0.5568,0.5041
19117,0.2503,0.7428,0.3025,0.248,0.2755
19121,0.0471,0.2372,0.2044,0.0248,0.0204
19123,0.3962,0.6772,0.3216,0.5989,0.4637
19125,0.1134,0.3231,0.155,0.589,0.1949
19129,0.0755,0.4514,0.2143,0.1789,0.1076
19131,0.1841,0.4031,0.1003,0.0917,0.086
19133,0.2774,0.5657,0.0729,0.2003,0.1796
19135,0.4592,0.3709,0.1484,0.2159,0.2519
19139,0.2522,0.4798,0.7705,0.3642,0.3904
19141,0.1016,0.3868,0.3375,0.5355,0.2322
19143,0.242,0.4167,0.6129,0.1926,0.2634
19145,0.2971,0.4152,0.4406,0.4333,0.3341
19147,0.0487,0.3515,0.4225,0.3327,0.1729
19149,0.0535,0.5922,0.4374,0.0911,0.1271
19151,0.2303,0.3445,0.3948,0.077,0.1462
19155,0.2653,0.6278,0.5521,0.6387,0.4599
19159,0.1911,0.6597,0.049,0.142,0.1299
19161,0.1194,0.4801,0.3295,0.0236,0.0748
19163,0.1704,0.269,0.6202,0.3591,0.2659
19165,0.1038,0.6434,0.2633,0.1149,0.1303
19171,0.2755,0.5097,0.7173,0.1964,0.3274
19173,0.2475,0.5826,0.6148,0.1417,0.2771
19175,0.4318,0.7281,0.3954,0.377,0.4455
19177,0.3548,0.4288,0.2095,0.2547,0.2465
19179,0.6029,0.5788,0.7386,0.7752,0.7439
19181,0.022,0.2477,0.1216,0.284,0.072
19183,0.1869,0.4766,0.5231,0.1907,0.2239
19185,0.3745,0.8485,0.241,0.5422,0.4583
19187,0.4242,0.4887,0.3731,0.6011,0.458
19189,0.2312,0.4932,0.3623,0.1751,0.2061
19195,0.1799,0.5606,0.1665,0.0166,0.0697
19197,0.3277,0.8933,0.666,0.2633,0.4803
20001,0.4723,0.7453,0.1321,0.4152,0.3978
20007,0.243,0.7268,0.3687,0.2365,0.2803
20009,0.4322,0.8497,0.6972,0.3063,0.5439
20011,0.4166,0.9682,0.1808,0.7249,0.5828
20013,0.3153,0.8262,0.3095,0.1232,0.2717
20015,0.1984,0.2401,0.3168,0.6243,0.2624
20017,0.3924,0.7698,0.2821,0.4094,0.4067
20025,0.1213,0.9131,0.4339,0.2779,0.3124
20027,0.0408,0.6638,0.0573,0.0532,0.0494
20029,0.3236,0.8774,0.1633,0.1652,0.2739
20031,0.1672,0.7962,0.1127,0.2627,0.2035
20035,0.4971,0.8822,0.6699,0.7202,0.7318
20037,0.5723,0.2923,0.5294,0.9586,0.6987
20041,0.4124,0.7434,0.1242,0.3231,0.3322
20051,0.2226,0.0404,0.4505,0.3563,0.1564
20059,0.25,0.2773,0.2884,0.3394,0.2137
20071,0.3048,0.8787,0.795,0.4855,0.5752
20077,0.3659,0.7405,0.4938,0.1184,0.3223
20079,0.2268,0.581,0.5957,0.3279,0.335
20083,0.221,0.1662,0.4836,0.0576,0.1118
20085,0.2535,0.886,0.3878,0.0987,0.2694
20087,0.1952,0.4594,0.1057,0.0172,0.0548
20095,0.1236,0.4241,0.1484,0.0312,0.0513
20097,0.2328,0.3088,0.3228,0.4664,0.258
20099,0.5513,0.9322,0.3289,0.602,0.6392
20101,0.1408,0.5253,0.1936,0.0025,0.0303
20103,0.1248,0.4257,0.5084,0.3308,0.2404
20105,0.2459,0.6094,0.0471,0.1146,0.1322
20107,0.5564,0.9733,0.0716,0.2082,0.4478
20109,0.1111,0.4776,0.3649,0.0993,0.1296
20111,0.5596,0.1993,0.8217,0.9379,0.7322
20113,0.1204,0.3448,0.1468,0.2057,0.1067
20115,0.2831,0.3661,0.1229,0.2327,0.1771
20117,0.2035,0.5578,0.1111,0.1191,0.1264
20119,0.3895,0.6753,0.787,0.0866,0.3717
20121,0.028,0.2824,0.1229,0.0634,0.0258
20123,0.3131,0.7125,0.1016,0.3661,0.2844
20125,0.6054,0.9647,0.66,0.6571,0.8029
20127,0.2188,0.7227,0.3607,0.1834,0.2436
20131,0.0854,0.4435,0.0965,0.2041,0.0962
20133,0.4484,0.9784,0.3633,0.6702,0.658
20139,0.3564,0.7676,0.1515,0.1216,0.2341
20141,0.1946,0.6619,0.0471,0.0264,0.0723
20143,0.1261,0.2089,0.1789,0.0239,0.0271
20147,0.1494,0.7383,0.2292,0.348,0.242
20151,0.2433,0.2174,0.6167,0.7087,0.3873
20155,0.4258,0.5839,0.5323,0.7947,0.5866
20159,0.5274,0.3152,0.5571,0.2974,0.4252
20163,0.2793,0.6947,0.0592,0.0742,0.142
20165,0.3006,0.3945,0.0755,0.0258,0.0783
20167,0.364,0.5065,0.3152,0.1315,0.2392
20169,0.2717,0.4505,0.6855,0.4947,0.4162
20173,0.3943,0.5457,0.8122,0.4588,0.5357
20179,0.021,0.8892,0.2174,0.0153,0.0685
20181,0.4656,0.9179,0.3044,0.3569,0.4984
20185,0.3484,0.504,0.6673,0.0605,0.2777
20191,0.2678,0.6221,0.1882,0.2404,0.2223
20193,0.1287,0.1063,0.362,0.0952,0.0704
20195,0.0226,0.5304,0.0519,0.0796,0.0389
20197,0.0701,0.4734,0.177,0.0427,0.0532
20199,0.1341,0.7635,0.5097,0.0169,0.143
20201,0.2564,0.3649,0.3537,0.0735,0.1481
21003,0.7841,0.928,0.2716,0.3674,0.6796
21005,0.565,0.6138,0.1789,0.0564,0.2637
21007,0.621,0.7326,0.0917,0.3556,0.4459
21009,0.8764,0.9067,0.2642,0.5164,0.7761
21017,0.6414,0.7437,0.6832,0.1738,0.5561
21023,0.7003,0.1627,0.0764,0.4884,0.3866
21029,0.3548,0.3521,0.1608,0.064,0.1385
21039,0.7201,0.2843,0.1385,0.178,0.3395
21049,0.571,0.8316,0.4626,0.4772,0.6061
21055,0.5889,0.645,0.219,0.4419,0.4844
21059,0.4573,0.8201,0.4769,0.7071,0.6169
21073,0.3898,0.4667,0.6215,0.7332,0.5468
21079,0.699,0.8169,0.1293,0.148,0.4299
21083,0.7678,0.7246,0.6358,0.5801,0.7752
21089,0.6217,0.7399,0.0153,0.1544,0.3217
21091,0.5946,0.7466,0.2811,0.127,0.3822
21093,0.4185,0.7685,0.4995,0.6625,0.5672
21097,0.6631,0.5428,0.1102,0.5575,0.5057
21101,0.5796,0.9265,0.3158,0.7714,0.7089
21103,0.679,0.9093,0.1987,0.2391,0.5274
21107,0.6535,0.8255,0.2085,0.433,0.5541
21117,0.2879,0.4126,0.4731,0.4343,0.3379
21123,0.7131,0.873,0.3391,0.1515,0.5318
21125,0.9067,0.7752,0.043,0.7447,0.7522
21141,0.6955,0.7042,0.3598,0.2534,0.5287
21145,0.3178,0.6422,0.3941,0.5473,0.4153
21149,0.6768,0.85,0.0153,0.2251,0.4217
21151,0.6946,0.1649,0.3069,0.5899,0.4968
21157,0.4013,0.4935,0.014,0.4263,0.2723
21161,0.6261,0.6425,0.4645,0.7237,0.6682
21163,0.4752,0.2566,0.1936,0.426,0.3178
21179,0.3185,0.7338,0.2229,0.2697,0.2895
21185,0.0134,0.0968,0.3279,0.1563,0.0395
21191,0.6455,0.6476,0.07,0.3177,0.415
21199,0.8863,0.8586,0.1789,0.5189,0.742
21209,0.2229,0.3789,0.5279,0.5138,0.3331
21211,0.3729,0.3149,0.7408,0.384,0.4261
21213,0.4981,0.3254,0.5349,0.0758,0.2879
21215,0.2006,0.1716,0.1665,0.0267,0.0369
21227,0.5232,0.4027,0.7606,0.8806,0.7096
21229,0.6283,0.4785,0.4693,0.3486,0.5127
21239,0.2723,0.382,0.6135,0.0637,0.2041
22015,0.4882,0.4718,0.6488,0.6635,0.5876
22019,0.5643,0.7905,0.6138,0.7829,0.7392
22055,0.4283,0.2989,0.7911,0.8376,0.6217
22063,0.386,0.511,0.4295,0.5215,0.4309
22093,0.6589,0.5355,0.4893,0.6027,0.6299
22101,0.8659,0.7692,0.8672,0.7908,0.9162
22103,0.2748,0.4951,0.6893,0.1818,0.3105
22105,0.8363,0.9026,0.7001,0.717,0.8885
22109,0.8041,0.7956,0.7749,0.8507,0.8952
22113,0.8115,0.7202,0.702,0.6224,0.8201
22115,0.7468,0.6081,0.5769,0.6476,0.7433
23001,0.3452,0.6135,0.4339,0.8806,0.5567
23005,0.0373,0.042,0.4791,0.5925,0.1363
23007,0.3611,0.212,0.1213,0.3677,0.215
23009,0.1525,0.3461,0.1095,0.5403,0.193
23011,0.2968,0.4196,0.1999,0.8122,0.3787
23013,0.1357,0.2703,0.0602,0.4677,0.1475
23017,0.5417,0.5126,0.0933,0.4145,0.3726
23019,0.4191,0.4034,0.1385,0.8612,0.4532
23023,0.0376,0.171,0.2362,0.1541,0.0522
23025,0.7576,0.7313,0.1579,0.5648,0.622
23027,0.3334,0.5094,0.049,0.2986,0.2197
23029,0.6777,0.823,0.341,0.5231,0.6439
23031,0.0748,0.1528,0.2451,0.2811,0.0936
24009,0.129,0.1668,0.4413,0.0146,0.0471
24013,0.036,0.0519,0.3429,0.1831,0.0404
24015,0.2736,0.2168,0.4967,0.4454,0.2933
24021,0.085,0.1041,0.766,0.206,0.1589
24023,0.2615,0.3292,0.0653,0.3582,0.1812
24025,0.0933,0.0821,0.5562,0.1394,0.0933
24035,0.0255,0.0643,0.5339,0.0296,0.022
24037,0.1105,0.2369,0.5718,0.3333,0.2086
24043,0.4627,0.5317,0.5801,0.8007,0.614
25003,0.272,0.4438,0.5533,0.6004,0.4083
25007,0.015,0.0735,0.4887,0.008,0.0096
25011,0.1634,0.1885,0.4855,0.3706,0.2096
25019,0.0102,0.0414,0.5928,0.0716,0.0268
25023,0.1159,0.1668,0.7195,0.3515,0.2303
26005,0.2064,0.171,0.4202,0.2506,0.1758
26007,0.4682,0.6683,0.1194,0.3222,0.3408
26015,0.2121,0.2111,0.1697,0.1102,0.0869
26017,0.558,0.6663,0.2671,0.3241,0.4404
26021,0.4914,0.6205,0.6527,0.7364,0.6475
26023,0.4879,0.6345,0.5193,0.7896,0.6315
26027,0.4392,0.7186,0.3184,0.1633,0.328
26029,0.1427,0.2617,0.1897,0.1687,0.0968
26037,0.0774,0.0847,0.3349,0.0831,0.0401
26041,0.3223,0.8214,0.121,0.4807,0.3545
26043,0.2404,0.5979,0.099,0.3824,0.2296
26047,0.1439,0.2381,0.2073,0.2993,0.1357
26055,0.122,0.1506,0.2884,0.5415,0.1803
26059,0.5344,0.4091,0.2283,0.7504,0.5019
26061,0.6268,0.028,0.3607,0.9306,0.4962
26063,0.4236,0.4413,0.1334,0.2897,0.2745
26067,0.4513,0.2754,0.2919,0.8306,0.478
26075,0.4812,0.5559,0.3795,0.7599,0.5506
26079,0.7213,0.7402,0.1261,0.3123,0.5083
26087,0.3487,0.1439,0.3875,0.2999,0.2382
26091,0.3446,0.5473,0.5154,0.4206,0.4076
26093,0.029,0.0433,0.1665,0.0516,0.0067
26099,0.3166,0.1961,0.7386,0.313,0.3296
26103,0.4287,0.0748,0.3276,0.5804,0.3057
26105,0.392,0.6625,0.2426,0.327,0.3376
26107,0.7156,0.1878,0.1573,0.9258,0.5975
26109,0.2768,0.5785,0.1611,0.4193,0.2764
26111,0.1987,0.1624,0.1987,0.3999,0.1618
26113,0.6271,0.7873,0.2209,0.2802,0.4755
26115,0.2389,0.2159,0.2455,0.2187,0.1494
26117,0.5971,0.7367,0.2751,0.7233,0.6127
26121,0.6293,0.7348,0.418,0.788,0.7035
26123,0.6723,0.7456,0.4132,0.4963,0.6318
