"ZCTA","minDisMH","timeDrive","countDrive"
69138,35.93,34.78,0
26525,17.38,34.78,0
95646,18.29,34.78,0
18459,15.58,34.78,0
83127,21.82,34.78,0
73632,23.71,34.79,0
64842,18.04,34.79,0
76937,18.74,34.79,0
42729,14.19,34.79,0
75560,29.69,34.79,0
53949,22.35,34.79,0
31066,21.08,34.8,0
95910,7.76,34.8,0
12978,20.44,34.81,0
34432,11.13,34.81,0
4634,15.83,34.81,0
49848,27.36,34.81,0
14877,18.84,34.81,0
46164,12.8,34.82,0
62365,17.68,34.82,0
43761,22.29,34.82,0
72631,17.02,34.82,0
69131,24.19,34.82,0
67065,16.77,34.83,0
22567,14.65,34.83,0
12046,17.41,34.83,0
79105,18.49,34.84,0
41367,8.27,34.84,0
98603,25.8,34.84,0
32550,15.06,34.84,0
98846,20.03,34.84,0
12934,28.13,34.85,0
59474,39.44,34.85,0
94970,8.19,34.85,0
31067,14.31,34.85,0
83424,18.69,34.85,0
64017,10.17,34.86,0
26033,14.04,34.86,0
88336,23.24,34.86,0
61358,28.35,34.86,0
27559,23.45,34.86,0
48456,20.87,34.86,0
83120,24.33,34.87,0
63349,23.37,34.88,0
49412,14.18,34.89,0
32038,17.92,34.89,0
72001,11.58,34.89,0
45770,16,34.9,0
29432,24.37,34.91,0
96051,30.75,34.91,0
97065,24.88,34.91,0
54732,25.49,34.91,0
26036,8.89,34.92,0
49611,20.98,34.92,0
84017,29.15,34.92,0
75570,25.21,34.92,0
31077,20.21,34.93,0
39189,13.94,34.93,0
95920,23.27,34.93,0
95674,13.39,34.94,0
88314,15.12,34.94,0
58258,21.39,34.94,0
52626,28.52,34.94,0
14711,19.46,34.94,0
99012,27.59,34.94,0
65046,16.39,34.94,0
17302,18.04,34.95,0
37710,12.44,34.95,0
65347,12.79,34.95,0
61466,14.9,34.96,0
62880,16.84,34.97,0
72672,19.14,34.97,0
73438,27.55,34.97,0
58079,34.42,34.98,0
48426,23.02,34.98,0
36790,21.3,34.98,0
5836,21.69,34.98,0
62253,12.27,34.98,0
63535,21.12,34.98,0
50597,20.28,34.99,0
50242,22.88,34.99,0
84764,24.92,34.99,0
68765,30.41,34.99,0
96762,10.99,34.99,0
95006,13.24,34.99,0
63443,29.38,35,0
33438,11.21,35,0
67564,16.81,35,0
37861,6.64,35,0
70656,23.68,35,0
54161,23.56,35.01,0
65686,13.39,35.02,0
45363,15.63,35.02,0
63534,31.45,35.02,0
72561,19.52,35.02,0
65085,16.86,35.02,0
99155,32.67,35.02,0
18843,20.37,35.03,0
63746,11.81,35.03,0
41571,11.73,35.03,0
83633,33.54,35.03,0
56127,17.31,35.03,0
76519,10.06,35.04,0
3590,15.46,35.04,0
16940,19.36,35.04,0
62092,31.66,35.04,0
72440,19.98,35.04,0
52361,28.49,35.04,0
63933,26.26,35.05,0
83809,20.97,35.05,0
56090,25.12,35.05,0
50064,25.56,35.05,0
14709,19.02,35.05,0
23894,16.58,35.06,0
52560,19.86,35.06,0
91962,30.86,35.08,0
16922,24.4,35.08,0
14735,27.06,35.09,0
29718,21.22,35.1,0
54741,24.95,35.1,0
83623,20.1,35.1,0
5450,25.62,35.1,0
14883,17.59,35.1,0
52739,21.77,35.1,0
13730,25.22,35.1,0
80425,18.28,35.11,0
63663,19.86,35.11,0
56289,23.73,35.11,0
51023,21.01,35.11,0
72047,16.52,35.12,0
83246,29.72,35.12,0
36030,15.57,35.13,0
52209,24.9,35.13,0
50002,26.1,35.13,0
98244,28.97,35.14,0
61844,23.04,35.14,0
61484,18.12,35.14,0
79313,23.21,35.14,0
78102,34.19,35.14,0
81043,27.6,35.15,0
57069,29.32,35.15,0
27042,17.31,35.15,0
4231,23.43,35.15,0
13167,23.07,35.15,0
56750,22.89,35.16,0
77355,8.73,35.16,0
80135,19.17,35.16,0
56312,31.47,35.17,0
28585,18.84,35.17,0
31568,18.62,35.17,0
37058,33.2,35.17,0
5442,12,35.17,0
40363,11.91,35.17,0
24845,18.23,35.17,0
21521,18.11,35.18,0
63845,22.19,35.18,0
95232,15.34,35.18,0
4747,29.89,35.18,0
27330,25.34,35.2,0
72747,16.34,35.21,0
41522,13.34,35.21,0
77650,10.87,35.22,0
71833,21.63,35.22,0
73047,24.72,35.22,0
59088,45.72,35.23,0
5448,17.61,35.23,0
61559,19.88,35.23,0
28624,18.26,35.23,0
82053,31.45,35.24,0
86433,20.06,35.24,0
24377,10.38,35.24,0
73491,18.26,35.26,0
68835,33.49,35.26,0
26278,14.8,35.26,0
44003,24.39,35.26,0
16667,13.81,35.26,0
36723,5.31,35.26,0
75668,22.87,35.26,0
57256,23.8,35.26,0
12924,19.8,35.27,0
12873,18.74,35.27,0
41548,16.29,35.28,0
38627,16.18,35.28,0
51062,19.64,35.28,0
73080,17.85,35.29,0
93463,21.42,35.29,0
84024,29.53,35.3,0
5067,13.69,35.3,0
36034,12.19,35.3,0
61940,19.67,35.3,0
72538,19.9,35.3,0
62454,24.31,35.3,0
36426,19.47,35.31,0
67450,28.88,35.31,0
68759,28.44,35.31,0
75975,20.09,35.31,0
23138,19.24,35.32,0
49320,14.57,35.32,0
62809,20.58,35.32,0
51366,19.92,35.33,0
4056,18.54,35.33,0
49947,23.44,35.33,0
76511,18.02,35.33,0
70755,26.77,35.33,0
97112,18.88,35.33,0
67581,23.39,35.33,0
27962,24.81,35.34,0
84773,28.35,35.34,0
76622,17.37,35.34,0
95450,11.71,35.35,0
18845,17.98,35.35,0
54830,27.05,35.36,0
3580,25.84,35.36,0
12824,19.89,35.36,0
58327,19.37,35.36,0
23163,19.32,35.36,0
87056,22.55,35.36,0
25031,13.99,35.36,0
21550,21.95,35.36,0
93206,16.04,35.37,0
56027,21.91,35.37,0
61019,20.11,35.38,0
64672,20.57,35.38,0
95715,24.88,35.38,0
63353,24.78,35.38,0
84723,28.84,35.38,0
26456,19.93,35.38,0
39771,24.65,35.38,0
47264,18.79,35.38,0
70762,22.34,35.39,0
95245,9.94,35.39,0
55922,23.19,35.39,0
97497,23.4,35.4,0
64496,15.79,35.4,0
67427,18.69,35.41,0
54642,19.95,35.42,0
12454,10.4,35.42,0
28615,9.66,35.42,0
67859,18.89,35.42,0
50543,20.92,35.42,0
97451,13.7,35.42,0
30454,15.43,35.43,0
47948,16.11,35.43,0
68878,23.76,35.43,0
3785,16.2,35.44,0
70752,18.33,35.44,0
30708,22.04,35.44,0
13454,23.39,35.45,0
67753,21.66,35.45,0
75979,29.22,35.46,0
57751,5.45,35.47,0
21676,16.64,35.47,0
48819,20.37,35.47,0
40763,14.34,35.48,0
62876,15.95,35.49,0
58838,19.66,35.49,0
95511,12.86,35.49,0
47032,11.7,35.49,0
61346,22.6,35.49,0
55766,27.12,35.49,0
67146,22.73,35.49,0
13346,26.94,35.5,0
72137,13.13,35.51,0
54736,22.94,35.51,0
97810,22.97,35.51,0
87010,17.01,35.52,0
12175,21.97,35.52,0
95675,14.05,35.52,0
61367,25.03,35.52,0
56326,25.09,35.52,0
27857,17.58,35.52,0
65604,21.4,35.52,0
97544,26.78,35.53,0
65083,13.1,35.53,0
71663,12.59,35.54,0
64449,26.13,35.54,0
75861,19.52,35.54,0
54805,19.92,35.55,0
38226,18.05,35.56,0
56280,30.07,35.56,0
48850,17.59,35.56,0
24460,24.55,35.56,0
29568,19.73,35.56,0
72663,15.99,35.56,0
14723,19.08,35.57,0
54529,17.74,35.57,0
56025,19.82,35.58,0
65680,14.32,35.58,0
32181,13.3,35.58,0
96075,32.02,35.59,0
96034,24.13,35.59,0
95227,20.88,35.59,0
65746,19.76,35.6,0
54745,21.14,35.6,0
39668,18.52,35.6,0
24580,18.21,35.6,0
97137,14.35,35.61,0
74060,14.65,35.61,0
13646,17.72,35.61,0
21840,14.03,35.61,0
43758,22.43,35.62,0
25259,12.27,35.62,0
79245,27.3,35.63,0
72354,14.77,35.64,0
41861,15.52,35.64,0
64455,15.45,35.64,0
87035,29.71,35.64,0
31321,23.54,35.64,0
72061,19.32,35.65,0
38844,20.55,35.65,0
26202,15.84,35.65,0
39730,13.2,35.65,0
76462,24.31,35.65,0
56019,23.43,35.66,0
28392,16.71,35.66,0
75559,30.88,35.66,0
78368,27.29,35.66,0
38923,15.26,35.66,0
70438,17.22,35.67,0
36046,22.12,35.67,0
59252,23.08,35.67,0
24378,13.26,35.68,0
38504,16.89,35.68,0
50108,22.66,35.69,0
85534,25.91,35.69,0
77468,12.05,35.69,0
76875,28.97,35.69,0
61075,20.52,35.69,0
25444,14.91,35.7,0
39437,21.78,35.7,0
49689,24.63,35.7,0
29051,15.42,35.7,0
59275,26.48,35.71,0
74852,18.17,35.71,0
72629,15.68,35.71,0
56653,35.96,35.71,0
64759,27.51,35.71,0
61546,12.87,35.71,0
79235,36.99,35.72,0
56309,26.9,35.72,0
68778,30.63,35.72,0
56540,31.98,35.72,0
12981,22.33,35.73,0
82715,26.23,35.73,0
33921,18.87,35.73,0
38449,17.79,35.74,0
74760,15.76,35.74,0
62356,17.83,35.74,0
98328,29.01,35.74,0
18622,18.74,35.74,0
76958,26.32,35.74,0
32334,25.55,35.74,0
74427,19.46,35.75,0
33542,19.59,35.75,0
81331,24.74,35.75,0
79517,26.45,35.75,0
62541,24.5,35.76,0
22654,12.84,35.76,0
33036,13.53,35.76,0
75556,23.69,35.76,0
13813,22.9,35.76,0
68329,24.6,35.76,0
57057,13.29,35.76,0
55601,29.66,35.77,0
12910,17.14,35.78,0
26161,14.69,35.78,0
28465,15.23,35.79,0
12442,17.82,35.79,0
61258,27.5,35.79,0
49340,23.58,35.79,0
51001,25.27,35.79,0
75838,20.63,35.8,0
72677,21.71,35.8,0
68764,29.8,35.8,0
65281,25.01,35.81,0
17262,16.98,35.81,0
25007,16.28,35.81,0
62572,14.84,35.82,0
96129,12.96,35.82,0
68864,30.59,35.82,0
51560,28.24,35.83,0
27814,16.24,35.83,0
49820,17.79,35.83,0
49450,17.91,35.83,0
66949,17,35.83,0
29166,12.36,35.84,0
61284,14.69,35.84,0
66854,17.56,35.84,0
65759,15.91,35.84,0
61450,23.59,35.84,0
72453,14.21,35.84,0
66780,16.33,35.86,0
12495,21.97,35.87,0
23409,17.11,35.87,0
65025,27.2,35.87,0
56128,18.05,35.87,0
54624,19.11,35.87,0
50638,27.83,35.87,0
13433,24.65,35.88,0
66010,20.02,35.88,0
89414,39,35.88,0
32461,22.3,35.88,0
13118,19.38,35.88,0
29546,22.9,35.89,0
56010,28.29,35.89,0
54734,23.58,35.89,0
61851,12.36,35.89,0
25051,11.29,35.9,0
50426,24.86,35.9,0
49902,18.76,35.9,0
32625,22.24,35.9,0
58480,30.21,35.9,0
4986,18.6,35.92,0
70646,19.75,35.92,0
35481,26.93,35.92,0
98937,42.17,35.93,0
47585,18.03,35.93,0
13797,20.23,35.93,0
83255,21.77,35.93,0
54842,26.56,35.93,0
95451,16.86,35.94,0
31055,25.58,35.94,0
50530,23.22,35.94,0
26691,15.02,35.94,0
59913,33.3,35.95,0
30631,22.52,35.95,0
50539,21.49,35.95,0
12194,19.67,35.96,0
3575,17.2,35.96,0
5343,18.76,35.96,0
50225,21.92,35.96,0
70637,14.72,35.96,0
68340,29.05,35.96,0
73731,14.83,35.97,0
63334,34.68,35.97,0
36442,17.17,35.97,0
95986,19.96,35.98,0
72060,15.57,35.98,0
95974,18.95,35.98,0
65582,23.11,35.98,0
76634,11.29,35.99,0
95634,16.71,35.99,0
80830,19.1,35.99,0
39826,21.56,35.99,0
4576,17.42,35.99,0
69028,25.37,35.99,0
49861,28.02,36,0
3238,15.02,36,0
21766,11.9,36,0
74034,24.1,36,0
62339,23.48,36.01,0
27926,18.28,36.01,0
64061,20.12,36.01,0
35459,18.07,36.01,0
83533,19.51,36.02,0
85624,20.3,36.02,0
35019,15.77,36.02,0
4430,27.88,36.02,0
49259,14.57,36.02,0
49045,18.02,36.02,0
36749,16.23,36.02,0
65620,23.12,36.02,0
98256,38.44,36.02,0
74753,12.32,36.03,0
31635,21.34,36.03,0
36319,15.67,36.03,0
31803,25.81,36.03,0
58243,20.09,36.04,0
16333,19.7,36.05,0
51551,20.62,36.05,0
72020,17.67,36.06,0
31083,28.15,36.06,0
62851,18.44,36.06,0
50857,21.63,36.06,0
42076,16.79,36.07,0
95903,12.68,36.07,0
68723,26.88,36.07,0
71865,24.98,36.07,0
57004,36.58,36.08,0
25187,18.12,36.08,0
27589,19.45,36.08,0
23002,17.24,36.08,0
79227,33.06,36.09,0
82242,24.29,36.09,0
15923,6.99,36.1,0
73768,14.23,36.1,0
26342,8.02,36.11,0
78373,17.3,36.11,0
61470,17.57,36.11,0
70514,20.91,36.11,0
47017,19.08,36.12,0
18818,18.83,36.12,0
38562,18.73,36.12,0
52166,17.11,36.12,0
80835,27.83,36.12,0
27551,25.31,36.12,0
75853,19.92,36.12,0
30120,20.23,36.13,0
67525,24.55,36.13,0
25621,21.37,36.13,0
31041,16.23,36.13,0
59223,43.81,36.13,0
68747,32.58,36.14,0
52557,28.76,36.14,0
54849,23.18,36.14,0
24834,11.42,36.14,0
56052,19.85,36.14,0
65791,26.15,36.15,0
71772,24.5,36.15,0
49425,20.42,36.15,0
84744,21.05,36.15,0
1339,17.42,36.15,0
63648,17.59,36.16,0
98260,13.46,36.16,0
35963,13.69,36.16,0
67629,23.47,36.16,0
61336,24.4,36.17,0
52134,22.35,36.18,0
49410,22.11,36.18,0
78620,23.27,36.18,0
3846,20.77,36.18,0
55705,24.4,36.19,0
35441,10.39,36.19,0
33523,19.82,36.19,0
97130,24.8,36.19,0
25044,12.67,36.19,0
14884,15.32,36.2,0
40009,17.91,36.2,0
41528,11.22,36.2,0
28424,25.34,36.2,0
36753,20.59,36.2,0
61479,23.34,36.2,0
97886,25.98,36.21,0
95363,21.84,36.21,0
78160,25.91,36.21,0
65067,17.98,36.21,0
53805,27.24,36.21,0
95641,18.59,36.22,0
36016,19.13,36.22,0
52053,20.71,36.22,0
41366,11.34,36.22,0
86413,20.15,36.22,0
74964,8.99,36.23,0
71970,13.3,36.23,0
5858,17.03,36.23,0
92061,17.41,36.23,0
66549,24.37,36.24,0
60958,20.07,36.24,0
77483,17.07,36.25,0
28510,20.09,36.25,0
94929,16.99,36.25,0
92356,26.94,36.25,0
55767,34.43,36.26,0
75934,18.49,36.26,0
31060,18.97,36.26,0
79505,35.04,36.26,0
62268,13.91,36.27,0
95387,25.93,36.27,0
85371,26.74,36.27,0
71838,15.06,36.27,0
13342,18.93,36.29,0
71961,14.79,36.3,0
37866,9.13,36.31,0
30411,26.74,36.31,0
76637,17.06,36.31,0
68038,24.57,36.31,0
48768,14.73,36.32,0
98376,26.61,36.32,0
30822,17.94,36.32,0
57735,29.15,36.32,0
50001,20.87,36.32,0
70756,28.66,36.33,0
50027,19.48,36.33,0
50578,20.09,36.33,0
66058,25.67,36.34,0
77625,29.89,36.34,0
12823,17.38,36.34,0
40972,11.89,36.34,0
49629,21.63,36.34,0
12979,23.91,36.34,0
29685,21.29,36.34,0
64467,16.19,36.34,0
81525,33.02,36.35,0
8640,14.29,36.35,0
64724,24,36.36,0
56531,29.46,36.36,0
71266,19.88,36.36,0
50147,19.89,36.37,0
72126,21.53,36.37,0
4352,16.41,36.38,0
28685,12.7,36.38,0
24910,15.2,36.38,0
72464,20.72,36.38,0
12958,25.79,36.38,0
63345,24.84,36.39,0
81222,20.26,36.39,0
37301,18.74,36.39,0
60407,17.17,36.4,0
26206,11.75,36.4,0
62642,25.41,36.41,0
35136,22.85,36.41,0
8008,23.58,36.41,0
61932,21.53,36.42,0
66963,17.14,36.42,0
27872,19.94,36.42,0
97434,22.96,36.43,0
18823,26.37,36.43,0
17983,13.76,36.43,0
15440,15.52,36.43,0
52772,26.43,36.44,0
14708,12.17,36.44,0
42371,19.58,36.44,0
61570,18.42,36.44,0
47141,16.05,36.44,0
34266,24.45,36.45,0
42031,21.72,36.46,0
48464,15.63,36.46,0
67031,18.94,36.46,0
42022,14.69,36.47,0
49651,23.22,36.47,0
13801,17.65,36.47,0
57332,30.23,36.48,0
77523,23.18,36.48,0
33855,16.69,36.48,0
32465,17.31,36.48,0
61428,17.83,36.49,0
87527,20.77,36.49,0
52249,19.04,36.49,0
67545,16.97,36.49,0
27820,20.41,36.49,0
78008,23.77,36.49,0
12955,24.07,36.49,0
68820,27.08,36.5,0
78004,23.95,36.5,0
76374,23.92,36.51,0
25045,20.78,36.52,0
29836,18.5,36.52,0
84767,20.12,36.52,0
4649,16.33,36.53,0
53952,22.6,36.54,0
93441,29.86,36.54,0
77445,27.47,36.54,0
72037,20.78,36.54,0
72030,19.67,36.54,0
40040,21.02,36.54,0
97149,11.03,36.54,0
75488,20.24,36.55,0
65727,14.13,36.55,0
13863,23.21,36.55,0
56458,29.76,36.56,0
79342,22.6,36.56,0
5826,15.4,36.57,0
62355,17.82,36.57,0
59416,33.75,36.57,0
13072,27.28,36.57,0
5775,21.57,36.58,0
60929,23.22,36.58,0
30115,17.15,36.58,0
72027,19.28,36.59,0
28523,16.52,36.59,0
83541,14.1,36.59,0
76265,26.18,36.6,0
27821,22.17,36.6,0
64848,20.57,36.61,0
24884,12.52,36.61,0
30521,17.18,36.61,0
67653,23.64,36.62,0
78066,20.3,36.62,0
50058,22.19,36.62,0
24270,11.46,36.63,0
97885,27.94,36.63,0
75412,17.06,36.63,0
76865,16.15,36.63,0
73938,25.99,36.63,0
12974,17.78,36.63,0
17861,21.13,36.63,0
68846,27.91,36.63,0
37326,24,36.63,0
28681,18.1,36.64,0
69022,33.68,36.64,0
72843,27.51,36.66,0
67839,32.72,36.66,0
12985,19.7,36.66,0
72014,17.82,36.66,0
3586,23.79,36.67,0
30513,25.33,36.67,0
67762,27.02,36.68,0
72046,19.59,36.68,0
61451,25.51,36.68,0
63548,30.94,36.68,0
18656,18.07,36.69,0
38927,10.24,36.69,0
65732,30.22,36.69,0
87310,25.59,36.7,0
56358,27.47,36.7,0
71377,26.52,36.7,0
75942,30.22,36.7,0
50680,32.34,36.71,0
93234,19.29,36.71,0
52160,18.41,36.71,0
49030,18.22,36.72,0
13314,25.56,36.72,0
72438,21.65,36.72,0
71426,31.22,36.72,0
22509,15.71,36.72,0
31771,19.28,36.73,0
58621,15.22,36.73,0
40171,17.95,36.73,0
58325,27.29,36.74,0
72536,18.13,36.74,0
15537,8.83,36.74,0
66871,16.77,36.74,0
28444,20.97,36.74,0
49948,25.67,36.75,0
85322,14.47,36.75,0
39662,16.2,36.75,0
75862,25.82,36.75,0
88028,27.96,36.76,0
46381,24.12,36.76,0
87750,27.83,36.76,0
43902,15.68,36.76,0
73456,34.15,36.77,0
38463,22.26,36.77,0
64491,28.9,36.78,0
25173,8.04,36.78,0
57440,17.98,36.78,0
84520,26.99,36.79,0
84085,27.59,36.79,0
63964,22.09,36.79,0
26585,22.06,36.8,0
98548,25.37,36.8,0
97017,21.77,36.8,0
24817,18.09,36.8,0
71040,21.02,36.8,0
41859,18.41,36.81,0
60474,20.58,36.81,0
81149,33.11,36.81,0
23936,20.07,36.82,0
80515,9.36,36.82,0
54835,23.39,36.82,0
28430,16.39,36.82,0
61858,27,36.83,0
79018,31.79,36.83,0
83535,23.78,36.84,0
52778,28.07,36.84,0
25102,17.95,36.84,0
75574,31.64,36.84,0
87002,37.26,36.84,0
61376,19.07,36.84,0
71043,29.65,36.84,0
39845,22.3,36.85,0
41636,15.99,36.85,0
24272,14.48,36.85,0
62367,19.48,36.85,0
97122,21.35,36.85,0
76550,29.64,36.86,0
28774,21.76,36.86,0
28433,24.67,36.86,0
85542,33.34,36.86,0
68943,27.51,36.86,0
63041,22.75,36.86,0
32460,20.93,36.87,0
28439,16.01,36.87,0
70748,23.79,36.88,0
50435,30.49,36.88,0
80456,19.16,36.88,0
82060,21.27,36.88,0
80928,17.94,36.88,0
24918,15.58,36.89,0
41534,10.32,36.89,0
22504,17.84,36.9,0
57234,29.14,36.9,0
5820,22,36.9,0
38621,17.51,36.9,0
77435,24.59,36.91,0
65486,22.06,36.91,0
37171,8.88,36.91,0
36767,16.64,36.91,0
26676,16.29,36.91,0
12457,20.09,36.92,0
84535,34.26,36.92,0
69347,30.4,36.92,0
25606,16.5,36.92,0
67108,18.98,36.92,0
71834,28.61,36.92,0
64770,18.36,36.92,0
52567,26.36,36.92,0
89444,28.27,36.92,0
5905,24.25,36.93,0
97873,27.67,36.94,0
74534,23.06,36.95,0
92284,20.72,36.95,0
52236,20.22,36.96,0
79562,24.42,36.96,0
95457,28.86,36.96,0
13489,23.67,36.96,0
56636,31.98,36.97,0
28781,14.17,36.97,0
13693,24.35,36.97,0
49881,27.47,36.98,0
56068,29.1,36.98,0
49303,24.04,36.98,0
97867,25.9,36.98,0
71666,16.66,36.98,0
61544,18.87,36.98,0
79084,35.59,36.98,0
71749,16.83,36.98,0
71362,15.24,36.99,0
76035,15.08,36.99,0
55390,20.43,36.99,0
55935,31.26,37,0
83803,25.51,37,0
72038,21.68,37,0
53503,19.83,37.01,0
92397,19.51,37.01,0
78609,17.9,37.01,0
99583,80.16,37.01,0
61850,18.59,37.02,0
80648,26.86,37.02,0
81638,17.45,37.02,0
57766,18.81,37.02,0
5458,11.46,37.02,0
56331,31.78,37.02,0
36915,14.55,37.03,0
79376,24.64,37.03,0
67464,22.68,37.04,0
63332,15.79,37.06,0
81123,20.06,37.06,0
66536,23.38,37.06,0
68664,30.66,37.06,0
43764,22.01,37.06,0
37051,18.16,37.07,0
71238,19.22,37.07,0
79092,38.61,37.08,0
79019,34.46,37.09,0
98394,13.49,37.09,0
35670,18.37,37.09,0
36511,18.99,37.1,0
79749,26.03,37.1,0
52133,19.18,37.1,0
55349,19.26,37.1,0
72101,25.6,37.1,0
48653,17.75,37.1,0
29452,24.41,37.11,0
71866,14.31,37.11,0
66522,26.23,37.11,0
33043,19.32,37.11,0
56343,23.58,37.11,0
61044,17.05,37.12,0
53929,25.44,37.12,0
39040,24.03,37.12,0
79027,28.27,37.12,0
38585,22.01,37.12,0
98950,17.24,37.12,0
97541,28.47,37.12,0
50250,26.5,37.12,0
36736,29.75,37.12,0
82212,29.91,37.12,0
56587,17.77,37.13,0
52031,20.76,37.13,0
58467,44.85,37.14,0
31810,27.46,37.14,0
3592,26.24,37.14,0
62097,16.88,37.14,0
97326,21.72,37.14,0
54540,26.08,37.14,0
15554,12.48,37.15,0
93245,29.06,37.16,0
62862,14.36,37.16,0
74423,13.94,37.16,0
24105,17.67,37.16,0
15778,16.44,37.17,0
98572,27.19,37.18,0
25024,14.42,37.18,0
55051,25.14,37.18,0
66872,20.59,37.18,0
36871,23.42,37.19,0
12461,17.35,37.19,0
50675,26.33,37.19,0
76955,22.79,37.19,0
4660,20.9,37.2,0
48032,17.96,37.2,0
61059,23.31,37.2,0
68869,29.43,37.2,0
73766,21.64,37.2,0
70645,22.03,37.2,0
88232,19.38,37.2,0
74576,26.71,37.21,0
67337,30.7,37.21,0
71429,23.52,37.21,0
25124,13.81,37.22,0
37730,16.59,37.22,0
65783,18.53,37.22,0
77368,19.56,37.22,0
98638,21.55,37.23,0
98569,18.79,37.23,0
32686,17.83,37.23,0
58379,20.55,37.23,0
36561,21.23,37.23,0
57566,15.89,37.24,0
93432,13.38,37.24,0
24811,14.94,37.24,0
62314,15.5,37.24,0
84076,19.3,37.24,0
55332,25.74,37.24,0
28708,9.44,37.25,0
31007,21.16,37.26,0
67649,29.24,37.26,0
79064,26.88,37.26,0
62692,24.4,37.27,0
62889,9.8,37.28,0
50157,33.32,37.28,0
35579,18.46,37.28,0
59823,34.93,37.28,0
36481,17.27,37.28,0
39366,15.24,37.28,0
99359,22.52,37.28,0
12960,18,37.29,0
55385,15.68,37.29,0
49452,19.61,37.29,0
54491,27.89,37.29,0
74082,20.92,37.29,0
68735,31.86,37.3,0
23964,19.08,37.31,0
35980,13.11,37.31,0
60917,21.48,37.31,0
29471,20.72,37.32,0
39426,16.68,37.32,0
61760,22.27,37.33,0
27844,24.16,37.33,0
65641,20.27,37.33,0
62674,17.2,37.33,0
80827,30.8,37.33,0
26884,19.18,37.33,0
79021,27.56,37.34,0
96141,18.76,37.34,0
18328,15.53,37.34,0
21612,13.78,37.34,0
43837,17.22,37.35,0
92536,22.75,37.35,0
23923,24.62,37.35,0
22742,10.85,37.35,0
58566,21.01,37.36,0
23009,19.17,37.36,0
55007,18.11,37.37,0
42280,16.17,37.37,0
92365,24.1,37.38,0
54628,19.46,37.38,0
12444,20.65,37.39,0
23919,18.54,37.39,0
54769,19.47,37.39,0
50853,21.13,37.4,0
37028,20.73,37.4,0
96142,11.3,37.4,0
35610,22.99,37.41,0
62656,27.36,37.41,0
49328,20.56,37.42,0
95247,15.3,37.42,0
22711,17.67,37.42,0
75852,25.65,37.42,0
74942,23.1,37.43,0
76801,32.77,37.43,0
50575,24.56,37.43,0
16222,18.58,37.43,0
39663,28,37.43,0
20645,18.56,37.43,0
30730,17.86,37.44,0
62820,14.87,37.44,0
52721,31.85,37.44,0
80726,25.4,37.44,0
33540,17.84,37.44,0
83311,20.59,37.44,0
72064,20.09,37.45,0
65081,29.37,37.46,0
51654,16.18,37.46,0
63650,19.69,37.46,0
78121,19.18,37.46,0
84522,28.41,37.46,0
69044,28.09,37.46,0
23421,25.09,37.47,0
72528,19.42,37.47,0
16920,21.96,37.47,0
37367,18.93,37.48,0
18826,22.12,37.48,0
4464,25.2,37.5,0
68761,34.66,37.5,0
99343,23.74,37.5,0
61917,16.87,37.5,0
17260,19.81,37.51,0
72347,19.39,37.52,0
96037,24.65,37.52,0
72087,16.11,37.52,0
48450,26.91,37.52,0
62546,26.46,37.53,0
95635,11.51,37.53,0
54542,18.01,37.53,0
13334,24.01,37.53,0
66094,16.43,37.54,0
66964,16.21,37.54,0
66860,25.18,37.55,0
78125,23.44,37.57,0
66436,32.27,37.57,0
97918,25.93,37.57,0
72760,22.97,37.58,0
63848,21.12,37.58,0
71826,20.48,37.58,0
32324,18.08,37.59,0
49052,14.93,37.59,0
96133,24.8,37.59,0
5071,18.13,37.59,0
71472,21.36,37.6,0
73051,20.14,37.6,0
43359,18.98,37.6,0
84033,26.94,37.6,0
67865,28.11,37.6,0
64854,23.37,37.61,0
87045,14.76,37.61,0
47381,17.02,37.62,0
54839,27.04,37.62,0
31779,16.53,37.62,0
18828,21.98,37.62,0
51047,20.97,37.63,0
24597,14.81,37.64,0
72959,25.9,37.64,0
30426,23.03,37.64,0
62612,18.19,37.64,0
26148,15.84,37.65,0
3287,17.34,37.65,0
39470,20.43,37.66,0
51028,21,37.66,0
31087,20.44,37.66,0
47467,14.05,37.66,0
72585,20.1,37.66,0
71447,24.27,37.67,0
49965,25.14,37.67,0
71253,27.39,37.67,0
97488,33.04,37.68,0
72479,21.26,37.68,0
56361,27.91,37.7,0
71068,21.56,37.7,0
60935,20.12,37.7,0
63462,27.48,37.7,0
23130,20.84,37.7,0
87313,36.25,37.7,0
58051,20.95,37.7,0
54564,21.06,37.71,0
41141,12.85,37.71,0
13131,23.53,37.71,0
66960,17.46,37.71,0
83842,30.92,37.72,0
37018,18.65,37.72,0
31025,19.83,37.72,0
12007,16.21,37.72,0
51525,23.92,37.72,0
94020,12.67,37.73,0
16941,17.83,37.73,0
26739,16.18,37.73,0
63350,33.92,37.73,0
75980,29.64,37.74,0
97412,24.78,37.74,0
16914,19.25,37.74,0
68628,37.51,37.75,0
70757,25.43,37.75,0
62336,15.98,37.75,0
73086,27.75,37.75,0
39152,14.75,37.76,0
61540,27.8,37.76,0
54547,25.87,37.76,0
74740,15.51,37.76,0
13488,12.06,37.77,0
49664,20.18,37.78,0
79339,24.73,37.78,0
57436,30.04,37.79,0
92280,33.54,37.79,0
31068,18.95,37.79,0
65745,20.52,37.79,0
22960,18.35,37.8,0
95425,27.2,37.8,0
