IntSub,IntNoSub,noInt,total,IntSubPct,IntNoSubPct,NoIntPct,year,ZCTA
172,0,33,205,83.9,0.0,16.1,2019,57544
84,0,7,91,92.31,0.0,7.69,2019,57649
69,6,3,78,88.46,7.69,3.85,2019,57724
14,9,49,72,19.44,12.5,68.06,2019,57794
3815,112,277,4204,90.75,2.66,6.59,2019,57005
252,8,64,324,77.78,2.47,19.75,2019,57359
256,0,7,263,97.34,0.0,2.66,2019,57427
128,17,46,191,67.02,8.9,24.08,2019,57448
159,4,48,211,75.36,1.9,22.75,2019,57522
81,0,52,133,60.9,0.0,39.1,2019,57269
0,0,0,0,,,,2019,57117
0,0,0,0,,,,2019,57197
32,0,14,46,69.57,0.0,30.43,2019,57429
8,0,33,41,19.51,0.0,80.49,2019,57439
16,0,0,16,100.0,0.0,0.0,2019,57630
27,0,57,84,32.14,0.0,67.86,2019,57639
20,0,0,20,100.0,0.0,0.0,2019,57741
0,0,0,0,,,,2019,57776
16,0,3,19,84.21,0.0,15.79,2019,57782
51,6,11,68,75.0,8.82,16.18,2019,57236
317,0,37,354,89.55,0.0,10.45,2019,57016
214,3,34,251,85.26,1.2,13.55,2019,57054
6264,195,827,7286,85.97,2.68,11.35,2019,57110
197,6,110,313,62.94,1.92,35.14,2019,57270
345,20,65,430,80.23,4.65,15.12,2019,57276
214,0,49,263,81.37,0.0,18.63,2019,57312
70,5,29,104,67.31,4.81,27.88,2019,57323
408,11,100,519,78.61,2.12,19.27,2019,57328
215,3,33,251,85.66,1.2,13.15,2019,57332
39,3,9,51,76.47,5.88,17.65,2019,43836
108,0,9,117,92.31,0.0,7.69,2019,43931
12,0,0,12,100.0,0.0,0.0,2019,43970
16,4,10,30,53.33,13.33,33.33,2019,43985
4284,75,420,4779,89.64,1.57,8.79,2019,43064
2467,44,389,2900,85.07,1.52,13.41,2019,43105
266,3,58,327,81.35,0.92,17.74,2019,43932
683,17,322,1022,66.83,1.66,31.51,2019,43988
961,12,196,1169,82.21,1.03,16.77,2019,43107
47,0,5,52,90.38,0.0,9.62,2019,43317
40,0,0,40,100.0,0.0,0.0,2019,43439
907,41,130,1078,84.14,3.8,12.06,2019,43569
11589,284,2430,14303,81.02,1.99,16.99,2019,43614
2387,86,353,2826,84.47,3.04,12.49,2019,43315
14107,530,3219,17856,79.0,2.97,18.03,2019,43207
612,11,104,727,84.18,1.51,14.31,2019,43217
6529,208,868,7605,85.85,2.74,11.41,2019,43311
1870,135,400,2405,77.75,5.61,16.63,2019,43316
405,13,74,492,82.32,2.64,15.04,2019,43343
340,3,67,410,82.93,0.73,16.34,2019,43442
411,19,134,564,72.87,3.37,23.76,2019,43457
9672,695,1722,12089,80.01,5.75,14.24,2019,43612
1664,45,454,2163,76.93,2.08,20.99,2019,43947
19984,815,3516,24315,82.19,3.35,14.46,2019,43055
1385,66,226,1677,82.59,3.94,13.48,2019,43061
466,24,31,521,89.44,4.61,5.95,2019,43066
6855,239,1199,8293,82.66,2.88,14.46,2019,43078
2474,0,0,2474,100.0,0.0,0.0,2019,43002
2622,69,251,2942,89.12,2.35,8.53,2019,43011
1033,0,300,1333,77.49,0.0,22.51,2019,43014
2432,56,599,3087,78.78,1.81,19.4,2019,43019
4392,51,564,5007,87.72,1.02,11.26,2019,43031
8791,131,83,9005,97.62,1.45,0.92,2019,43035
11077,201,1144,12422,89.17,1.62,9.21,2019,43040
6002,87,937,7026,85.43,1.24,13.34,2019,43056
9374,188,713,10275,91.23,1.83,6.94,2019,43062
14407,229,306,14942,96.42,1.53,2.05,2019,43065
1882,71,261,2214,85.0,3.21,11.79,2019,43072
23345,339,1269,24953,93.56,1.36,5.09,2019,43081
13422,430,1139,14991,89.53,2.87,7.6,2019,43110
4637,83,555,5275,87.91,1.57,10.52,2019,43125
272,0,62,334,81.44,0.0,18.56,2019,43136
864,42,50,956,90.38,4.39,5.23,2019,43137
476,11,141,628,75.8,1.75,22.45,2019,43963
835,35,123,993,84.09,3.52,12.39,2019,43001
853,62,179,1094,77.97,5.67,16.36,2019,43008
14946,331,462,15739,94.96,2.1,2.94,2019,43017
3908,47,159,4114,94.99,1.14,3.86,2019,43021
634,16,94,744,85.22,2.15,12.63,2019,43071
1545,60,309,1914,80.72,3.13,16.14,2019,43080
431,25,92,548,78.65,4.56,16.79,2019,45862
52,1,8,61,85.25,1.64,13.11,2019,45866
3748,103,517,4368,85.81,2.36,11.84,2019,45875
4348,135,780,5263,82.61,2.57,14.82,2019,45885
579,10,104,693,83.55,1.44,15.01,2019,45896
295,3,104,402,73.38,0.75,25.87,2019,45898
1403,67,692,2162,64.89,3.1,32.01,2019,45651
1011,14,246,1271,79.54,1.1,19.35,2019,45652
527,13,168,708,74.44,1.84,23.73,2019,45657
630,0,347,977,64.48,0.0,35.52,2019,45659
1872,124,468,2464,75.97,5.03,18.99,2019,45663
769,87,411,1267,60.69,6.87,32.44,2019,45686
721,88,175,984,73.27,8.94,17.78,2019,45724
461,56,90,607,75.95,9.23,14.83,2019,45735
332,2,154,488,68.03,0.41,31.56,2019,45745
309,0,116,425,72.71,0.0,27.29,2019,45775
52,4,0,56,92.86,7.14,0.0,2019,45809
157,10,31,198,79.29,5.05,15.66,2019,45820
190,5,43,238,79.83,2.1,18.07,2019,45003
10475,294,1731,12500,83.8,2.35,13.85,2019,45005
203,4,43,250,81.2,1.6,17.2,2019,45001
15012,428,1861,17301,86.77,2.47,10.76,2019,45014
1409,16,160,1585,88.9,1.01,10.09,2019,45052
1671,0,160,1831,91.26,0.0,8.74,2019,45065
3739,58,483,4280,87.36,1.36,11.29,2019,45068
2988,62,653,3703,80.69,1.67,17.63,2019,45107
913,13,310,1236,73.87,1.05,25.08,2019,45120
391,11,83,485,80.62,2.27,17.11,2019,45146
106,0,18,124,85.48,0.0,14.52,2019,45155
2823,95,621,3539,79.77,2.68,17.55,2019,45157
42,10,6,58,72.41,17.24,10.34,2019,45172
974,74,330,1378,70.68,5.37,23.95,2019,45203
3609,189,2299,6097,59.19,3.1,37.71,2019,45229
8060,171,605,8836,91.22,1.94,6.85,2019,45242
8671,67,750,9488,91.39,0.71,7.9,2019,45247
85,9,47,141,60.28,6.38,33.33,2019,45307
29,0,10,39,74.36,0.0,25.64,2019,45316
159,12,54,225,70.67,5.33,24.0,2019,45328
2264,79,374,2717,83.33,2.91,13.77,2019,45335
82,0,22,104,78.85,0.0,21.15,2019,45351
1576,70,280,1926,81.83,3.63,14.54,2019,45368
5664,195,1007,6866,82.49,2.84,14.67,2019,45377
120,2,15,137,87.59,1.46,10.95,2019,45378
1681,49,259,1989,84.51,2.46,13.02,2019,45380
5924,219,457,6600,89.76,3.32,6.92,2019,45419
1981,67,302,2350,84.3,2.85,12.85,2019,45830
17862,612,2615,21089,84.7,2.9,12.4,2019,45013
8,0,9,17,47.06,0.0,52.94,2019,45838
44,5,35,84,52.38,5.95,41.67,2019,45033
459,0,72,531,86.44,0.0,13.56,2019,45034
9099,112,290,9501,95.77,1.18,3.05,2019,45039
1510,11,136,1657,91.13,0.66,8.21,2019,45113
3252,140,585,3977,81.77,3.52,14.71,2019,45122
169,2,149,320,52.81,0.62,46.56,2019,47859
54,0,71,125,43.2,0.0,56.8,2019,47863
1262,64,282,1608,78.48,3.98,17.54,2019,47320
1249,44,525,1818,68.7,2.42,28.88,2019,47327
1592,105,337,2034,78.27,5.16,16.57,2019,47330
770,58,287,1115,69.06,5.2,25.74,2019,47342
1246,58,220,1524,81.76,3.81,14.44,2019,47346
828,64,262,1154,71.75,5.55,22.7,2019,47355
256,9,59,324,79.01,2.78,18.21,2019,47357
185,0,23,208,88.94,0.0,11.06,2019,46759
410,39,61,510,80.39,7.65,11.96,2019,46764
1933,69,449,2451,78.87,2.82,18.32,2019,46777
227,4,58,289,78.55,1.38,20.07,2019,46781
2211,13,221,2445,90.43,0.53,9.04,2019,46783
724,13,159,896,80.8,1.45,17.75,2019,46784
554,0,145,699,79.26,0.0,20.74,2019,46794
6777,205,658,7640,88.7,2.68,8.61,2019,46818
355,13,84,452,78.54,2.88,18.58,2019,46913
189,0,34,223,84.75,0.0,15.25,2019,46958
480,11,84,575,83.48,1.91,14.61,2019,46985
297,13,65,375,79.2,3.47,17.33,2019,46987
278,7,87,372,74.73,1.88,23.39,2019,46988
184,13,64,261,70.5,4.98,24.52,2019,46990
501,27,154,682,73.46,3.96,22.58,2019,46991
5235,455,1307,6997,74.82,6.5,18.68,2019,46992
2086,60,537,2683,77.75,2.24,20.01,2019,46996
7479,459,5110,13048,57.32,3.52,39.16,2019,46201
1607,82,439,2128,75.52,3.85,20.63,2019,46225
8877,210,555,9642,92.07,2.18,5.76,2019,46234
8001,277,854,9132,87.61,3.03,9.35,2019,46250
4868,50,511,5429,89.67,0.92,9.41,2019,46303
2880,164,952,3996,72.07,4.1,23.82,2019,46327
252,0,66,318,79.25,0.0,20.75,2019,46340
3132,62,527,3721,84.17,1.67,14.16,2019,46341
316,5,120,441,71.66,1.13,27.21,2019,46346
14117,390,3082,17589,80.26,2.22,17.52,2019,46350
13965,392,3596,17953,77.79,2.18,20.03,2019,46360
325,0,14,339,95.87,0.0,4.13,2019,46365
8715,200,2069,10984,79.34,1.82,18.84,2019,46229
8745,438,2947,12130,72.09,3.61,24.3,2019,46235
104,0,0,104,100.0,0.0,0.0,2019,46381
7469,127,548,8144,91.71,1.56,6.73,2019,46311
7755,42,838,8635,89.81,0.49,9.7,2019,46321
56,0,13,69,81.16,0.0,18.84,2019,46379
583,20,78,681,85.61,2.94,11.45,2019,46382
994,17,247,1258,79.01,1.35,19.63,2019,46390
2442,80,393,2915,83.77,2.74,13.48,2019,46392
2940,88,801,3829,76.78,2.3,20.92,2019,46405
34,0,18,52,65.38,0.0,34.62,2019,46508
612,8,243,863,70.92,0.93,28.16,2019,46524
3142,221,810,4173,75.29,5.3,19.41,2019,46534
1567,61,342,1970,79.54,3.1,17.36,2019,46562
6401,259,2097,8757,73.1,2.96,23.95,2019,46563
4363,297,1073,5733,76.1,5.18,18.72,2019,46615
2523,113,989,3625,69.6,3.12,27.28,2019,46506
2932,38,373,3343,87.71,1.14,11.16,2019,46507
7360,416,1235,9011,81.68,4.62,13.71,2019,46517
7238,527,2302,10067,71.9,5.23,22.87,2019,46628
1310,56,305,1671,78.4,3.35,18.25,2019,46710
96,6,37,139,69.06,4.32,26.62,2019,57335
161,1,46,208,77.4,0.48,22.12,2019,57342
36,0,11,47,76.6,0.0,23.4,2019,57344
209,1,14,224,93.3,0.45,6.25,2019,57348
11,0,6,17,64.71,0.0,35.29,2019,57358
16,0,24,40,40.0,0.0,60.0,2019,57361
435,16,67,518,83.98,3.09,12.93,2019,57385
82,15,16,113,72.57,13.27,14.16,2019,57422
153,7,19,179,85.47,3.91,10.61,2019,57468
67,0,68,135,49.63,0.0,50.37,2019,66019
390,13,127,530,73.58,2.45,23.96,2019,66097
5565,111,510,6186,89.96,1.79,8.24,2019,66207
2247,20,331,2598,86.49,0.77,12.74,2019,66436
104,17,27,148,70.27,11.49,18.24,2019,66544
29,3,41,73,39.73,4.11,56.16,2019,66714
1000,32,209,1241,80.58,2.58,16.84,2019,66414
117,2,29,148,79.05,1.35,19.59,2019,66417
148,9,11,168,88.1,5.36,6.55,2019,66419
252,8,89,349,72.21,2.29,25.5,2019,66423
179,2,48,229,78.17,0.87,20.96,2019,66425
175,10,99,284,61.62,3.52,34.86,2019,66024
2648,5,114,2767,95.7,0.18,4.12,2019,66218
473,7,28,508,93.11,1.38,5.51,2019,66514
599,24,100,723,82.85,3.32,13.83,2019,66549
253,9,140,402,62.94,2.24,34.83,2019,66095
1998,16,277,2291,87.21,0.7,12.09,2019,66018
2360,24,287,2671,88.36,0.9,10.75,2019,66006
89,7,20,116,76.72,6.03,17.24,2019,66008
147,1,33,181,81.22,0.55,18.23,2019,66017
6911,475,902,8288,83.39,5.73,10.88,2019,66046
5287,121,441,5849,90.39,2.07,7.54,2019,66205
11039,150,474,11663,94.65,1.29,4.06,2019,66213
2637,61,55,2753,95.79,2.22,2.0,2019,66220
4321,30,179,4530,95.39,0.66,3.95,2019,66226
237,0,59,296,80.07,0.0,19.93,2019,66403
119,0,16,135,88.15,0.0,11.85,2019,66422
1489,30,429,1948,76.44,1.54,22.02,2019,66434
78,0,19,97,80.41,0.0,19.59,2019,66732
69,0,19,88,78.41,0.0,21.59,2019,66734
747,29,166,942,79.3,3.08,17.62,2019,66052
648,45,412,1105,58.64,4.07,37.29,2019,66075
226,33,78,337,67.06,9.79,23.15,2019,66080
2970,101,278,3349,88.68,3.02,8.3,2019,66083
502,47,244,793,63.3,5.93,30.77,2019,66105
13206,152,1062,14420,91.58,1.05,7.36,2019,66212
612,9,121,742,82.48,1.21,16.31,2019,66440
85,6,37,128,66.41,4.69,28.91,2019,66501
15088,929,1498,17515,86.14,5.3,8.55,2019,66502
42,2,7,51,82.35,3.92,13.73,2019,66518
196,10,38,244,80.33,4.1,15.57,2019,66520
1078,29,312,1419,75.97,2.04,21.99,2019,66538
3097,99,270,3466,89.35,2.86,7.79,2019,66547
2646,164,485,3295,80.3,4.98,14.72,2019,66617
146,2,71,219,66.67,0.91,32.42,2019,66710
99,2,47,148,66.89,1.35,31.76,2019,66716
1398,18,175,1591,87.87,1.13,11.0,2019,66839
185,0,49,234,79.06,0.0,20.94,2019,66952
126,0,3,129,97.67,0.0,2.33,2019,66740
131,27,84,242,54.13,11.16,34.71,2019,66851
9610,57,540,10207,94.15,0.56,5.29,2019,43085
77,21,37,135,57.04,15.56,27.41,2019,43101
1410,89,171,1670,84.43,5.33,10.24,2019,43102
989,34,180,1203,82.21,2.83,14.96,2019,43154
43,2,24,69,62.32,2.9,34.78,2019,43156
187,3,45,235,79.57,1.28,19.15,2019,43157
8608,192,1617,10417,82.63,1.84,15.52,2019,43206
4163,89,775,5027,82.81,1.77,15.42,2019,43953
97,122,17,236,41.1,51.69,7.2,2019,43210
361,79,35,475,76.0,16.63,7.37,2019,43356
576,15,76,667,86.36,2.25,11.39,2019,43534
10507,229,754,11490,91.44,1.99,6.56,2019,43537
2609,65,536,3210,81.28,2.02,16.7,2019,43543
4928,203,639,5770,85.41,3.52,11.07,2019,43545
4292,112,929,5333,80.48,2.1,17.42,2019,43558
10773,240,1264,12277,87.75,1.95,10.3,2019,43560
3629,355,1185,5169,70.21,6.87,22.93,2019,43608
11467,691,1815,13973,82.07,4.95,12.99,2019,43613
14919,419,2636,17974,83.0,2.33,14.67,2019,43615
479,5,340,824,58.13,0.61,41.26,2019,43716
1564,85,409,2058,76.0,4.13,19.87,2019,43723
1958,86,853,2897,67.59,2.97,29.44,2019,43724
1555,68,545,2168,71.73,3.14,25.14,2019,43756
477,20,138,635,75.12,3.15,21.73,2019,43766
1302,88,258,1648,79.0,5.34,15.66,2019,43821
307,25,133,465,66.02,5.38,28.6,2019,43840
1799,64,372,2235,80.49,2.86,16.64,2019,43938
32,0,27,59,54.24,0.0,45.76,2019,43905
6919,341,1814,9074,76.25,3.76,19.99,2019,43920
289,29,26,344,84.01,8.43,7.56,2019,43930
86,0,22,108,79.63,0.0,20.37,2019,43940
1085,5,315,1405,77.22,0.36,22.42,2019,43318
290,0,95,385,75.32,0.0,24.68,2019,43319
91,5,37,133,68.42,3.76,27.82,2019,43322
648,91,174,913,70.97,9.97,19.06,2019,43348
964,27,128,1119,86.15,2.41,11.44,2019,43358
11659,965,1067,13691,85.16,7.05,7.79,2019,43402
450,0,72,522,86.21,0.0,13.79,2019,43432
134,0,27,161,83.23,0.0,16.77,2019,43458
421,26,68,515,81.75,5.05,13.2,2019,43524
66,5,17,88,75.0,5.68,19.32,2019,43529
40,0,0,40,100.0,0.0,0.0,2019,43536
470,0,55,525,89.52,0.0,10.48,2019,43549
2848,11,302,3161,90.1,0.35,9.55,2019,43566
2888,290,1245,4423,65.3,6.56,28.15,2019,43604
60,0,16,76,78.95,0.0,21.05,2019,43717
393,35,132,560,70.18,6.25,23.57,2019,43728
80,0,12,92,86.96,0.0,13.04,2019,43740
418,0,178,596,70.13,0.0,29.87,2019,43746
497,24,133,654,75.99,3.67,20.34,2019,43755
6674,250,2523,9447,70.65,2.65,26.71,2019,45133
2808,37,613,3458,81.2,1.07,17.73,2019,45154
18,0,4,22,81.82,0.0,18.18,2019,45156
1191,9,234,1434,83.05,0.63,16.32,2019,45159
1893,52,574,2519,75.15,2.06,22.79,2019,45204
1090,24,149,1263,86.3,1.9,11.8,2019,45850
159,3,67,229,69.43,1.31,29.26,2019,45886
201,5,30,236,85.17,2.12,12.71,2019,45890
3928,132,622,4682,83.9,2.82,13.28,2019,45015
94,19,49,162,58.02,11.73,30.25,2019,45782
449,4,86,539,83.3,0.74,15.96,2019,45881
676,11,108,795,85.03,1.38,13.58,2019,45827
884,54,196,1134,77.95,4.76,17.28,2019,45882
11121,357,1156,12634,88.02,2.83,9.15,2019,45103
6912,200,881,7993,86.48,2.5,11.02,2019,45202
12131,390,1461,13982,86.76,2.79,10.45,2019,45373
9747,231,1833,11811,82.52,1.96,15.52,2019,45420
1213,62,440,1715,70.73,3.62,25.66,2019,45612
4510,138,1160,5808,77.65,2.38,19.97,2019,45690
122,5,21,148,82.43,3.38,14.19,2019,45111
13889,483,2250,16622,83.56,2.91,13.54,2019,45231
96,2,74,172,55.81,1.16,43.02,2019,45360
466,0,210,676,68.93,0.0,31.07,2019,45616
112,0,52,164,68.29,0.0,31.71,2019,45650
1036,17,106,1159,89.39,1.47,9.15,2019,46051
4518,148,404,5070,89.11,2.92,7.97,2019,46064
11336,84,555,11975,94.66,0.7,4.63,2019,46074
2311,96,822,3229,71.57,2.97,25.46,2019,46124
0,31,32,63,0.0,49.21,50.79,2019,46155
821,63,144,1028,79.86,6.13,14.01,2019,46161
1448,48,144,1640,88.29,2.93,8.78,2019,46164
2281,122,155,2558,89.17,4.77,6.06,2019,46167
8382,94,827,9303,90.1,1.01,8.89,2019,46375
4314,150,1444,5908,73.02,2.54,24.44,2019,46403
905,86,341,1332,67.94,6.46,25.6,2019,46504
887,53,149,1089,81.45,4.87,13.68,2019,46539
2043,68,472,2583,79.09,2.63,18.27,2019,46552
3986,63,479,4528,88.03,1.39,10.58,2019,46561
57,0,19,76,75.0,0.0,25.0,2019,46345
2508,104,719,3331,75.29,3.12,21.59,2019,46738
661,0,176,837,78.97,0.0,21.03,2019,46745
4777,132,1119,6028,79.25,2.19,18.56,2019,46755
448,2,339,789,56.78,0.25,42.97,2019,46772
644,33,122,799,80.6,4.13,15.27,2019,46779
8088,336,1308,9732,83.11,3.45,13.44,2019,46725
6019,294,1363,7676,78.41,3.83,17.76,2019,46733
8398,439,1814,10651,78.85,4.12,17.03,2019,46750
680,13,78,771,88.2,1.69,10.12,2019,46763
905,34,218,1157,78.22,2.94,18.84,2019,46770
451,21,78,550,82.0,3.82,14.18,2019,46785
7438,328,1620,9386,79.25,3.49,17.26,2019,46805
772,11,105,888,86.94,1.24,11.82,2019,46058
164,7,29,200,82.0,3.5,14.5,2019,46063
866,44,191,1101,78.66,4.0,17.35,2019,46732
911,28,458,1397,65.21,2.0,32.78,2019,46741
986,57,264,1307,75.44,4.36,20.2,2019,46742
523,9,231,763,68.55,1.18,30.28,2019,46743
1608,64,238,1910,84.19,3.35,12.46,2019,46765
74,9,14,97,76.29,9.28,14.43,2019,46799
3997,54,207,4258,93.87,1.27,4.86,2019,46814
1582,49,159,1790,88.38,2.74,8.88,2019,46347
1004,0,199,1203,83.46,0.0,16.54,2019,46371
2360,13,463,2836,83.22,0.46,16.33,2019,46069
4657,294,2045,6996,66.57,4.2,29.23,2019,46016
20501,431,1894,22826,89.81,1.89,8.3,2019,46307
5348,242,1721,7311,73.15,3.31,23.54,2019,46816
10764,326,1310,12400,86.81,2.63,10.56,2019,46825
452,18,78,548,82.48,3.28,14.23,2019,46911
432,38,92,562,76.87,6.76,16.37,2019,46926
372,11,77,460,80.87,2.39,16.74,2019,46960
1915,63,333,2311,82.86,2.73,14.41,2019,46017
19153,289,771,20213,94.76,1.43,3.81,2019,46032
16309,124,476,16909,96.45,0.73,2.82,2019,46038
126,14,80,220,57.27,6.36,36.36,2019,46039
816,94,231,1141,71.52,8.24,20.25,2019,46068
2988,216,475,3679,81.22,5.87,12.91,2019,46072
40,0,8,48,83.33,0.0,16.67,2019,46103
363,0,56,419,86.63,0.0,13.37,2019,46104
556,0,119,675,82.37,0.0,17.63,2019,46105
1747,35,190,1972,88.59,1.77,9.63,2019,46118
4930,152,701,5783,85.25,2.63,12.12,2019,46122
11721,282,800,12803,91.55,2.2,6.25,2019,46123
13598,594,1783,15975,85.12,3.72,11.16,2019,46140
96,0,83,179,53.63,0.0,46.37,2019,46162
167,9,60,236,70.76,3.81,25.42,2019,46175
3593,29,474,4096,87.72,0.71,11.57,2019,46204
8411,445,1203,10059,83.62,4.42,11.96,2019,46214
1051,0,336,1387,75.78,0.0,24.22,2019,46216
13423,366,1270,15059,89.14,2.43,8.43,2019,46237
9382,161,841,10384,90.35,1.55,8.1,2019,46256
8293,124,1409,9826,84.4,1.26,14.34,2019,46304
7937,193,1244,9374,84.67,2.06,13.27,2019,46322
796,50,273,1119,71.13,4.47,24.4,2019,46929
1013,76,224,1313,77.15,5.79,17.06,2019,46932
45,0,29,74,60.81,0.0,39.19,2019,46943
576,40,164,780,73.85,5.13,21.03,2019,46974
1459,120,162,1741,83.8,6.89,9.3,2019,46979
236,6,33,275,85.82,2.18,12.0,2019,46301
6524,191,1373,8088,80.66,2.36,16.98,2019,46323
325,7,80,412,78.88,1.7,19.42,2019,46348
2405,299,1018,3722,64.62,8.03,27.35,2019,46406
13244,392,1841,15477,85.57,2.53,11.9,2019,46410
8887,357,2112,11356,78.26,3.14,18.6,2019,46516
78,9,86,173,45.09,5.2,49.71,2019,46537
1357,98,143,1598,84.92,6.13,8.95,2019,46538
1938,83,494,2515,77.06,3.3,19.64,2019,46795
3632,164,918,4714,77.05,3.48,19.47,2019,46802
3385,112,622,4119,82.18,2.72,15.1,2019,46809
2138,114,307,2559,83.55,4.45,12.0,2019,46933
584,38,205,827,70.62,4.59,24.79,2019,46939
317,15,32,364,87.09,4.12,8.79,2019,46941
17,0,9,26,65.38,0.0,34.62,2019,46946
142,0,36,178,79.78,0.0,20.22,2019,66780
9451,459,1557,11467,82.42,4.0,13.58,2019,66801
414,5,125,544,76.1,0.92,22.98,2019,66835
603,15,155,773,78.01,1.94,20.05,2019,66856
51,2,0,53,96.23,3.77,0.0,2019,66862
520,24,114,658,79.03,3.65,17.33,2019,66866
1826,154,507,2487,73.42,6.19,20.39,2019,66901
33,0,7,40,82.5,0.0,17.5,2019,66932
49,4,10,63,77.78,6.35,15.87,2019,66964
147,3,16,166,88.55,1.81,9.64,2019,67132
1392,75,187,1654,84.16,4.53,11.31,2019,67026
2978,167,549,3694,80.62,4.52,14.86,2019,67152
3684,85,1257,5026,73.3,1.69,25.01,2019,67337
46,11,33,90,51.11,12.22,36.67,2019,67458
65,2,12,79,82.28,2.53,15.19,2019,67519
393,40,91,524,75.0,7.63,17.37,2019,68733
234,24,71,329,71.12,7.29,21.58,2019,68735
63,3,8,74,85.14,4.05,10.81,2019,68742
41,2,3,46,89.13,4.35,6.52,2019,68747
232,6,72,310,74.84,1.94,23.23,2019,68757
123,3,38,164,75.0,1.83,23.17,2019,68761
303,15,56,374,81.02,4.01,14.97,2019,68764
459,26,164,649,70.72,4.01,25.27,2019,68770
155,3,42,200,77.5,1.5,21.0,2019,68812
179,7,44,230,77.83,3.04,19.13,2019,68813
282,23,74,379,74.41,6.07,19.53,2019,68814
112,6,34,152,73.68,3.95,22.37,2019,68817
22,1,2,25,88.0,4.0,8.0,2019,68821
514,13,59,586,87.71,2.22,10.07,2019,68824
238,14,38,290,82.07,4.83,13.1,2019,68034
184,8,117,309,59.55,2.59,37.86,2019,68039
585,56,174,815,71.78,6.87,21.35,2019,68045
882,24,279,1185,74.43,2.03,23.54,2019,68446
145,4,12,161,90.06,2.48,7.45,2019,68448
28,6,15,49,57.14,12.24,30.61,2019,68452
434,7,121,562,77.22,1.25,21.53,2019,68463
3255,117,448,3820,85.21,3.06,11.73,2019,68467
5892,158,755,6805,86.58,2.32,11.09,2019,68505
5533,91,826,6450,85.78,1.41,12.81,2019,68507
7874,242,1083,9199,85.6,2.63,11.77,2019,68510
267,0,18,285,93.68,0.0,6.32,2019,68527
87,1,23,111,78.38,0.9,20.72,2019,68622
4397,128,463,4988,88.15,2.57,9.28,2019,68008
222,4,60,286,77.62,1.4,20.98,2019,68626
577,3,136,716,80.59,0.42,18.99,2019,68466
6466,97,1206,7769,83.23,1.25,15.52,2019,68504
3992,373,819,5184,77.01,7.2,15.8,2019,68508
388,43,103,534,72.66,8.05,19.29,2019,68633
161,0,41,202,79.7,0.0,20.3,2019,68635
204,10,41,255,80.0,3.92,16.08,2019,68644
248,4,67,319,77.74,1.25,21.0,2019,68658
383,8,121,512,74.8,1.56,23.63,2019,68660
198,4,77,279,70.97,1.43,27.6,2019,68663
317,28,56,401,79.05,6.98,13.97,2019,68665
69,8,40,117,58.97,6.84,34.19,2019,68345
88,3,42,133,66.17,2.26,31.58,2019,68303
218,0,35,253,86.17,0.0,13.83,2019,68336
460,8,116,584,78.77,1.37,19.86,2019,68359
282,0,89,371,76.01,0.0,23.99,2019,68404
280,0,104,384,72.92,0.0,27.08,2019,43779
128,23,63,214,59.81,10.75,29.44,2019,43788
1394,52,499,1945,71.67,2.67,25.66,2019,43822
22128,472,1319,23919,92.51,1.97,5.51,2019,43026
62,0,45,107,57.94,0.0,42.06,2019,43037
782,8,37,827,94.56,0.97,4.47,2019,43045
462,9,46,517,89.36,1.74,8.9,2019,43067
68,6,14,88,77.27,6.82,15.91,2019,43077
93,0,32,125,74.4,0.0,25.6,2019,43111
390,9,146,545,71.56,1.65,26.79,2019,43115
1123,114,394,1631,68.85,6.99,24.16,2019,43135
716,12,117,845,84.73,1.42,13.85,2019,43145
275,0,86,361,76.18,0.0,23.82,2019,43152
784,58,148,990,79.19,5.86,14.95,2019,43155
158,0,0,158,100.0,0.0,0.0,2019,43158
2359,68,340,2767,85.25,2.46,12.29,2019,43162
612,37,136,785,77.96,4.71,17.32,2019,43164
4290,94,1093,5477,78.33,1.72,19.96,2019,43205
9094,318,2429,11841,76.8,2.69,20.51,2019,43219
14200,305,2845,17350,81.84,1.76,16.4,2019,43224
1507,68,473,2048,73.58,3.32,23.1,2019,43731
650,0,227,877,74.12,0.0,25.88,2019,43780
5276,268,1599,7143,73.86,3.75,22.39,2019,43952
18966,420,2741,22127,85.71,1.9,12.39,2019,43228
931,62,173,1166,79.85,5.32,14.84,2019,43521
1550,36,255,1841,84.19,1.96,13.85,2019,43044
13254,251,539,14044,94.37,1.79,3.84,2019,43147
13097,139,490,13726,95.42,1.01,3.57,2019,43221
1401,44,289,1734,80.8,2.54,16.67,2019,43430
627,9,133,769,81.53,1.17,17.3,2019,43527
186,20,71,277,67.15,7.22,25.63,2019,43013
2812,46,608,3466,81.13,1.33,17.54,2019,43076
99,5,15,119,83.19,4.2,12.61,2019,43151
8511,93,492,9096,93.57,1.02,5.41,2019,43202
354,4,128,486,72.84,0.82,26.34,2019,43337
8231,305,1873,10409,79.08,2.93,17.99,2019,44460
10231,400,1438,12069,84.77,3.31,11.91,2019,44515
11169,430,2542,14141,78.98,3.04,17.98,2019,44601
1211,95,196,1502,80.63,6.32,13.05,2019,44609
527,26,144,697,75.61,3.73,20.66,2019,44620
456,43,260,759,60.08,5.67,34.26,2019,44633
705,76,256,1037,67.98,7.33,24.69,2019,44637
76,0,4,80,95.0,0.0,5.0,2019,44640
43,1,11,55,78.18,1.82,20.0,2019,44659
10223,484,2669,13376,76.43,3.62,19.95,2019,44004
