COUNTYFP,cntT,cntBupT,cntMetT,cntNalT,avBupTime,avMetTime,avNalTime,pctBupT,pctMetT,pctNalT
21145,17,17.0,17.0,17.0,4.59,10.78,6.69,1.0,1.0,1.0
21147,4,2.0,0.0,2.0,32.44,48.99,33.12,0.5,0.0,0.5
21149,3,2.0,0.0,0.0,28.29,42.27,37.51,0.67,0.0,0.0
21151,19,19.0,19.0,19.0,4.45,8.76,7.2,1.0,1.0,1.0
21153,4,3.0,0.0,0.0,18.71,36.29,34.49,0.75,0.0,0.0
21155,6,6.0,0.0,6.0,12.43,69.74,13.78,1.0,0.0,1.0
21157,6,6.0,1.0,3.0,23.12,38.79,31.39,1.0,0.17,0.5
21159,3,2.0,0.0,2.0,16.56,35.86,16.56,0.67,0.0,0.67
21161,5,5.0,5.0,5.0,7.93,10.76,12.05,1.0,1.0,1.0
21163,8,7.0,0.0,7.0,19.54,43.34,14.68,0.88,0.0,0.88
21165,2,2.0,0.0,2.0,14.76,81.66,14.76,1.0,0.0,1.0
21167,5,4.0,1.0,5.0,18.65,34.54,19.61,0.8,0.2,1.0
21169,3,2.0,0.0,0.0,27.43,75.56,40.26,0.67,0.0,0.0
21171,4,3.0,0.0,3.0,18.47,85.88,18.47,0.75,0.0,0.75
21173,6,6.0,0.0,6.0,4.77,46.08,2.84,1.0,0.0,1.0
21175,5,5.0,0.0,5.0,17.41,58.48,17.41,1.0,0.0,1.0
21177,9,8.0,0.0,1.0,12.07,60.07,38.84,0.89,0.0,0.11
21179,9,9.0,0.0,9.0,11.31,45.66,7.44,1.0,0.0,1.0
21181,2,2.0,0.0,2.0,8.36,46.54,27.8,1.0,0.0,1.0
21183,7,4.0,0.0,6.0,29.3,41.71,15.44,0.57,0.0,0.86
21185,14,14.0,7.0,14.0,9.13,30.23,20.85,1.0,0.5,1.0
21187,3,0.0,0.0,0.0,42.22,46.14,44.67,0.0,0.0,0.0
21189,2,2.0,0.0,2.0,8.22,71.36,8.22,1.0,0.0,1.0
21191,3,3.0,0.0,3.0,18.11,43.44,8.14,1.0,0.0,1.0
21193,8,7.0,7.0,8.0,15.29,18.64,5.2,0.88,0.88,1.0
21195,19,19.0,12.0,16.0,8.69,24.66,17.23,1.0,0.63,0.84
21197,2,2.0,0.0,2.0,5.04,55.46,0.0,1.0,0.0,1.0
21199,14,13.0,13.0,13.0,11.15,16.21,9.24,0.93,0.93,0.93
21201,1,0.0,0.0,0.0,31.29,35.99,30.32,0.0,0.0,0.0
21203,4,4.0,2.0,4.0,12.05,27.34,12.05,1.0,0.5,1.0
21205,4,4.0,0.0,4.0,4.49,65.57,7.24,1.0,0.0,1.0
21207,5,5.0,0.0,1.0,10.86,39.86,35.55,1.0,0.0,0.2
21209,14,14.0,11.0,14.0,8.28,25.51,9.84,1.0,0.79,1.0
21211,9,9.0,9.0,9.0,10.09,12.59,12.59,1.0,1.0,1.0
21213,4,4.0,4.0,4.0,23.27,8.59,23.27,1.0,1.0,1.0
21215,4,2.0,2.0,4.0,26.04,26.79,14.66,0.5,0.5,1.0
21217,5,5.0,0.0,5.0,5.25,74.59,9.57,1.0,0.0,1.0
21219,4,4.0,2.0,2.0,16.22,34.74,35.34,1.0,0.5,0.5
21221,5,2.0,0.0,0.0,33.83,41.49,55.15,0.4,0.0,0.0
21223,2,1.0,1.0,2.0,30.78,30.78,27.96,0.5,0.5,1.0
21225,4,1.0,0.0,0.0,36.87,55.2,50.51,0.25,0.0,0.0
21227,24,24.0,20.0,23.0,6.72,21.09,8.67,1.0,0.83,0.96
21229,3,3.0,0.0,3.0,12.02,50.16,7.2,1.0,0.0,1.0
21231,5,1.0,0.0,1.0,37.12,43.37,37.12,0.2,0.0,0.2
21233,4,4.0,0.0,0.0,16.97,64.74,63.16,1.0,0.0,0.0
21235,8,7.0,6.0,7.0,8.08,24.84,8.08,0.88,0.75,0.88
21237,2,2.0,0.0,2.0,0.0,50.94,5.58,1.0,0.0,1.0
21239,8,8.0,7.0,8.0,6.2,23.71,10.56,1.0,0.88,1.0
22001,12,12.0,0.0,6.0,15.08,44.58,35.17,1.0,0.0,0.5
22003,5,4.0,0.0,0.0,21.51,61.28,48.66,0.8,0.0,0.0
22005,14,13.0,12.0,12.0,11.58,22.17,22.17,0.93,0.86,0.86
22007,6,3.0,0.0,1.0,29.14,61.17,38.97,0.5,0.0,0.17
22009,9,9.0,0.0,1.0,15.72,68.32,46.7,1.0,0.0,0.11
22011,7,7.0,0.0,5.0,10.26,63.32,17.56,1.0,0.0,0.71
22013,5,2.0,0.0,2.0,39.18,70.03,43.15,0.4,0.0,0.4
22015,22,20.0,20.0,20.0,11.47,18.3,12.35,0.91,0.91,0.91
22017,64,62.0,59.0,60.0,7.07,14.65,11.64,0.97,0.92,0.94
22019,44,44.0,39.0,41.0,6.27,16.05,11.87,1.0,0.89,0.93
22021,3,2.0,0.0,0.0,27.09,45.1,45.1,0.67,0.0,0.0
22023,3,1.0,0.0,0.0,32.04,59.21,57.39,0.33,0.0,0.0
22025,3,0.0,0.0,0.0,38.43,82.24,68.18,0.0,0.0,0.0
22027,5,5.0,0.0,2.0,13.09,79.46,41.98,1.0,0.0,0.4
22029,5,4.0,0.0,0.0,18.6,101.87,85.64,0.8,0.0,0.0
22031,7,1.0,0.0,0.0,41.69,48.77,49.91,0.14,0.0,0.0
22033,92,91.0,78.0,88.0,7.04,21.41,10.12,0.99,0.85,0.96
22035,3,0.0,0.0,0.0,34.53,100.45,58.7,0.0,0.0,0.0
22037,5,5.0,0.0,0.0,9.55,65.87,51.03,1.0,0.0,0.0
22039,8,7.0,0.0,0.0,13.36,66.18,49.0,0.88,0.0,0.0
22041,6,5.0,0.0,2.0,17.08,62.48,39.33,0.83,0.0,0.33
22043,5,3.0,0.0,2.0,27.69,46.1,39.7,0.6,0.0,0.4
22045,16,15.0,0.0,11.0,8.03,47.06,29.61,0.94,0.0,0.69
22047,7,5.0,1.0,3.0,17.6,43.73,34.51,0.71,0.14,0.43
22049,5,3.0,0.0,0.0,29.74,64.08,44.25,0.6,0.0,0.0
22051,127,126.0,124.0,125.0,4.23,17.3,7.91,0.99,0.98,0.98
22053,7,7.0,1.0,1.0,12.29,45.29,45.23,1.0,0.14,0.14
22055,43,43.0,39.0,43.0,4.17,22.28,6.66,1.0,0.91,1.0
22057,24,23.0,0.0,16.0,11.73,89.08,27.16,0.96,0.0,0.67
22059,3,3.0,0.0,0.0,5.9,65.26,59.08,1.0,0.0,0.0
22061,10,10.0,0.0,9.0,7.13,44.71,19.48,1.0,0.0,0.9
22063,17,16.0,4.0,11.0,19.74,34.37,25.85,0.94,0.24,0.65
22065,5,5.0,0.0,3.0,9.73,70.33,31.12,1.0,0.0,0.6
22067,8,8.0,0.0,7.0,12.25,40.13,14.56,1.0,0.0,0.88
22069,9,8.0,0.0,0.0,17.16,68.61,67.9,0.89,0.0,0.0
22071,177,177.0,176.0,177.0,2.98,9.26,5.29,1.0,0.99,1.0
22073,40,40.0,39.0,39.0,7.96,13.09,9.03,1.0,0.98,0.98
22075,9,2.0,2.0,2.0,50.19,61.26,62.23,0.22,0.22,0.22
22077,6,1.0,0.0,0.0,32.59,63.14,52.16,0.17,0.0,0.0
22079,33,32.0,26.0,31.0,8.43,23.41,12.95,0.97,0.79,0.94
22081,2,0.0,0.0,0.0,53.23,72.33,64.26,0.0,0.0,0.0
22083,6,6.0,2.0,6.0,10.35,36.43,8.36,1.0,0.33,1.0
22085,7,4.0,0.0,0.0,23.09,88.73,75.33,0.57,0.0,0.0
22087,18,17.0,14.0,15.0,8.51,23.21,20.21,0.94,0.78,0.83
22089,13,13.0,7.0,13.0,11.98,30.4,15.04,1.0,0.54,1.0
22091,2,0.0,0.0,0.0,35.54,59.85,58.02,0.0,0.0,0.0
22093,7,4.0,2.0,3.0,30.31,37.83,33.0,0.57,0.29,0.43
22095,11,11.0,10.0,11.0,7.56,12.58,9.18,1.0,0.91,1.0
22097,19,18.0,1.0,10.0,9.16,45.51,31.16,0.95,0.05,0.53
22099,11,11.0,10.0,10.0,9.61,23.15,21.9,1.0,0.91,0.91
22101,17,16.0,0.0,9.0,9.8,86.54,28.34,0.94,0.0,0.53
22103,43,42.0,0.0,42.0,8.43,45.33,9.81,0.98,0.0,0.98
22105,20,20.0,16.0,16.0,5.82,21.52,18.51,1.0,0.8,0.8
22107,3,0.0,0.0,0.0,50.76,109.41,77.1,0.0,0.0,0.0
22109,22,19.0,,19.0,11.69,,14.24,0.86,,0.86
22111,6,2.0,0.0,4.0,36.09,54.64,25.59,0.33,0.0,0.67
22113,13,10.0,0.0,10.0,19.35,59.34,22.1,0.77,0.0,0.77
22115,12,6.0,0.0,6.0,26.73,75.7,31.5,0.5,0.0,0.5
22117,11,7.0,0.0,7.0,21.44,81.02,26.24,0.64,0.0,0.64
22119,11,8.0,0.0,7.0,19.25,52.73,23.59,0.73,0.0,0.64
22121,5,5.0,4.0,5.0,14.05,25.62,15.04,1.0,0.8,1.0
22123,3,2.0,0.0,0.0,17.14,80.64,44.77,0.67,0.0,0.0
22125,3,0.0,0.0,0.0,59.44,82.5,68.77,0.0,0.0,0.0
22127,4,4.0,0.0,0.0,10.48,75.42,66.17,1.0,0.0,0.0
23001,28,28.0,0.0,7.0,7.44,46.56,33.06,1.0,0.0,0.25
23003,24,19.0,,18.0,13.49,,17.5,0.79,,0.75
23005,67,65.0,50.0,61.0,22.33,38.2,29.58,0.97,0.75,0.91
23007,9,6.0,0.0,0.0,22.07,83.35,65.66,0.67,0.0,0.0
23009,18,15.0,0.0,6.0,16.65,66.99,33.73,0.83,0.0,0.33
23011,31,31.0,20.0,29.0,5.42,27.17,15.27,1.0,0.65,0.94
23013,11,11.0,10.0,10.0,7.51,19.75,17.66,1.0,0.91,0.91
23015,10,9.0,2.0,9.0,10.98,43.89,20.43,0.9,0.2,0.9
23017,17,8.0,0.0,1.0,27.26,85.51,52.6,0.47,0.0,0.06
23019,46,42.0,29.0,28.0,11.22,31.41,25.72,0.91,0.63,0.61
23021,8,4.0,0.0,0.0,33.16,85.72,82.13,0.5,0.0,0.0
23023,9,8.0,0.0,7.0,15.43,52.44,22.7,0.89,0.0,0.78
23025,17,12.0,,8.0,23.64,,34.82,0.71,,0.47
23027,8,8.0,2.0,2.0,10.96,41.9,30.86,1.0,0.25,0.25
23029,14,13.0,,3.0,7.39,,50.39,0.93,,0.21
23031,41,41.0,11.0,38.0,7.92,38.53,15.76,1.0,0.27,0.93
24001,23,22.0,21.0,22.0,6.47,14.48,11.02,0.96,0.91,0.96
24003,105,105.0,101.0,105.0,4.48,12.1,8.2,1.0,0.96,1.0
24005,214,214.0,213.0,214.0,3.13,10.43,6.61,1.0,1.0,1.0
24009,19,19.0,10.0,19.0,7.34,25.36,8.63,1.0,0.53,1.0
24011,9,9.0,4.0,9.0,18.02,28.96,14.95,1.0,0.44,1.0
24013,38,38.0,37.0,38.0,7.21,15.62,12.94,1.0,0.97,1.0
24015,19,19.0,18.0,19.0,7.3,13.84,8.51,1.0,0.95,1.0
24017,31,29.0,25.0,30.0,10.85,20.25,13.91,0.94,0.81,0.97
24019,10,8.0,5.0,7.0,15.01,37.53,15.86,0.8,0.5,0.7
24021,61,61.0,58.0,61.0,9.34,16.07,11.74,1.0,0.95,1.0
24023,7,6.0,2.0,2.0,12.76,52.16,35.58,0.86,0.29,0.29
24025,57,57.0,54.0,56.0,4.4,13.63,9.3,1.0,0.95,0.98
24027,55,55.0,55.0,55.0,3.5,10.96,7.64,1.0,1.0,1.0
24029,6,6.0,1.0,6.0,14.47,41.96,14.47,1.0,0.17,1.0
24031,215,215.0,215.0,215.0,3.73,10.63,6.93,1.0,1.0,1.0
24033,218,218.0,216.0,218.0,3.28,12.55,8.34,1.0,0.99,1.0
24035,14,12.0,4.0,10.0,12.15,37.0,22.59,0.86,0.29,0.71
24037,18,16.0,1.0,18.0,15.88,50.6,9.64,0.89,0.06,1.0
24039,8,6.0,3.0,6.0,16.63,37.3,14.92,0.75,0.38,0.75
24041,11,10.0,9.0,9.0,9.56,17.88,15.75,0.91,0.82,0.82
24043,32,32.0,30.0,32.0,5.07,11.62,7.5,1.0,0.94,1.0
24045,19,19.0,19.0,19.0,5.68,9.41,7.31,1.0,1.0,1.0
24047,17,16.0,13.0,16.0,13.16,20.98,12.95,0.94,0.76,0.94
24510,200,200.0,200.0,200.0,1.44,3.99,3.25,1.0,1.0,1.0
25001,57,56.0,37.0,46.0,6.94,25.81,16.91,0.98,0.65,0.81
25003,39,37.0,28.0,36.0,8.64,19.9,11.62,0.95,0.72,0.92
25005,126,126.0,126.0,126.0,3.5,8.68,6.07,1.0,1.0,1.0
25007,5,5.0,0.0,5.0,1.09,101.39,10.26,1.0,0.0,1.0
25009,163,163.0,163.0,163.0,2.92,8.61,6.92,1.0,1.0,1.0
25011,18,18.0,12.0,15.0,5.9,21.14,14.49,1.0,0.67,0.83
25013,103,103.0,101.0,102.0,3.69,9.26,5.77,1.0,0.98,0.99
25015,36,36.0,31.0,36.0,3.34,17.78,12.53,1.0,0.86,1.0
25017,318,318.0,317.0,318.0,3.2,9.19,6.47,1.0,1.0,1.0
25019,6,6.0,0.0,0.0,5.62,156.25,146.7,1.0,0.0,0.0
25021,130,130.0,130.0,130.0,2.88,11.24,5.05,1.0,1.0,1.0
25023,101,101.0,85.0,101.0,5.5,17.74,9.54,1.0,0.84,1.0
25025,204,204.0,204.0,204.0,1.89,5.16,3.14,1.0,1.0,1.0
25027,172,172.0,164.0,172.0,3.96,10.55,7.66,1.0,0.95,1.0
26001,6,3.0,,0.0,29.36,,59.41,0.5,,0.0
26003,4,0.0,,1.0,78.15,,36.06,0.0,,0.25
26005,25,22.0,6.0,17.0,16.23,37.79,25.0,0.88,0.24,0.68
26007,10,8.0,0.0,8.0,12.83,113.45,15.73,0.8,0.0,0.8
26009,8,8.0,0.0,5.0,15.55,66.18,31.12,1.0,0.0,0.62
26011,7,3.0,0.0,0.0,26.29,74.27,65.24,0.43,0.0,0.0
26013,3,2.0,,0.0,31.97,,81.08,0.67,,0.0
26015,11,10.0,1.0,3.0,20.26,45.08,36.72,0.91,0.09,0.27
26017,27,26.0,21.0,24.0,9.3,26.86,13.69,0.96,0.78,0.89
26019,6,1.0,,1.0,41.1,,49.03,0.17,,0.17
26021,49,49.0,41.0,48.0,8.25,19.38,11.66,1.0,0.84,0.98
26023,12,12.0,0.0,11.0,11.6,53.42,14.8,1.0,0.0,0.92
26025,39,39.0,30.0,36.0,8.03,19.21,12.27,1.0,0.77,0.92
26027,11,10.0,1.0,8.0,15.33,43.49,22.12,0.91,0.09,0.73
26029,14,11.0,0.0,8.0,39.63,77.57,44.92,0.79,0.0,0.57
26031,9,8.0,1.0,1.0,27.42,64.82,64.82,0.89,0.11,0.11
26033,16,10.0,,11.0,34.43,,29.12,0.62,,0.69
26035,11,1.0,1.0,5.0,40.71,43.83,28.5,0.09,0.09,0.45
26037,22,20.0,11.0,14.0,12.95,30.41,26.91,0.91,0.5,0.64
26039,5,1.0,1.0,1.0,42.17,43.62,42.17,0.2,0.2,0.2
26041,13,9.0,,9.0,32.21,,32.21,0.69,,0.69
26043,7,6.0,,0.0,11.29,,81.71,0.86,,0.0
26045,28,26.0,23.0,23.0,9.36,23.0,20.64,0.93,0.82,0.82
26047,9,7.0,0.0,7.0,10.99,68.32,25.14,0.78,0.0,0.78
26049,131,130.0,124.0,128.0,8.13,14.92,11.79,0.99,0.95,0.98
26051,9,0.0,0.0,7.0,52.15,69.08,21.09,0.0,0.0,0.78
26053,8,7.0,,0.0,15.51,,74.36,0.88,,0.0
26055,17,17.0,0.0,15.0,11.77,102.71,13.51,1.0,0.0,0.88
26057,10,10.0,5.0,5.0,10.37,34.05,33.87,1.0,0.5,0.5
26059,12,6.0,0.0,10.0,29.06,72.45,19.68,0.5,0.0,0.83
26061,12,10.0,,8.0,10.64,,20.14,0.83,,0.67
26063,13,12.0,0.0,7.0,16.16,109.97,27.08,0.92,0.0,0.54
26065,81,80.0,76.0,78.0,5.19,13.91,12.42,0.99,0.94,0.96
26067,13,13.0,1.0,4.0,12.86,49.79,33.94,1.0,0.08,0.31
26069,10,2.0,,0.0,36.9,,87.97,0.2,,0.0
26071,5,0.0,,0.0,67.01,,86.85,0.0,,0.0
26073,15,13.0,13.0,13.0,11.17,14.5,14.5,0.87,0.87,0.87
26075,38,38.0,0.0,36.0,7.12,45.29,11.44,1.0,0.0,0.95
26077,57,56.0,52.0,56.0,6.59,13.83,8.23,0.98,0.91,0.98
26079,5,4.0,0.0,4.0,19.7,68.03,19.7,0.8,0.0,0.8
26081,128,128.0,111.0,126.0,5.54,15.89,8.84,1.0,0.87,0.98
26083,3,1.0,,1.0,44.26,,194.91,0.33,,0.33
26085,4,2.0,0.0,0.0,27.32,114.02,70.43,0.5,0.0,0.0
26087,24,21.0,1.0,18.0,19.27,44.96,22.72,0.88,0.04,0.75
26089,7,5.0,0.0,4.0,22.44,131.22,30.73,0.71,0.0,0.57
26091,23,23.0,0.0,20.0,10.39,51.4,17.69,1.0,0.0,0.87
26093,61,58.0,46.0,50.0,11.87,23.92,21.46,0.95,0.75,0.82
26095,4,0.0,,0.0,115.49,,98.95,0.0,,0.0
26097,6,2.0,,0.0,39.84,,62.25,0.33,,0.0
26099,217,217.0,215.0,217.0,4.53,11.41,8.63,1.0,0.99,1.0
26101,10,6.0,,0.0,20.7,,60.75,0.6,,0.0
26103,25,24.0,,24.0,8.57,,9.42,0.96,,0.96
26105,9,7.0,0.0,7.0,17.02,78.3,18.54,0.78,0.0,0.78
26107,11,9.0,0.0,0.0,16.05,67.15,54.67,0.82,0.0,0.0
26109,8,6.0,,5.0,21.46,,23.97,0.75,,0.62
26111,19,17.0,1.0,17.0,14.23,37.11,13.29,0.89,0.05,0.89
26113,4,2.0,0.0,0.0,35.48,95.92,53.5,0.5,0.0,0.0
26115,39,39.0,38.0,39.0,8.79,16.33,12.13,1.0,0.97,1.0
26117,13,13.0,0.0,4.0,10.08,59.96,31.98,1.0,0.0,0.31
26119,5,1.0,0.0,0.0,36.21,64.11,54.96,0.2,0.0,0.0
26121,43,43.0,40.0,40.0,7.91,13.2,12.16,1.0,0.93,0.93
26123,11,9.0,0.0,7.0,13.72,61.61,24.74,0.82,0.0,0.64
26125,338,338.0,320.0,338.0,3.75,15.7,8.67,1.0,0.95,1.0
26127,8,6.0,0.0,1.0,27.1,55.18,42.23,0.75,0.0,0.12
26129,7,0.0,0.0,0.0,51.79,85.32,61.41,0.0,0.0,0.0
26131,4,0.0,,0.0,71.11,,103.52,0.0,,0.0
26133,6,4.0,0.0,0.0,18.66,76.01,63.17,0.67,0.0,0.0
26135,5,0.0,0.0,0.0,74.96,81.44,79.56,0.0,0.0,0.0
26137,6,5.0,5.0,5.0,16.62,16.62,16.62,0.83,0.83,0.83
26139,54,54.0,39.0,51.0,9.29,24.37,16.49,1.0,0.72,0.94
26141,7,2.0,0.0,0.0,26.76,109.74,64.53,0.29,0.0,0.0
26143,10,6.0,0.0,6.0,27.56,60.04,27.56,0.6,0.0,0.6
26145,56,52.0,46.0,50.0,9.51,18.11,11.67,0.93,0.82,0.89
26147,50,47.0,5.0,46.0,10.3,39.8,14.1,0.94,0.1,0.92
26149,17,6.0,0.0,11.0,34.35,52.43,29.11,0.35,0.0,0.65
26151,13,10.0,0.0,1.0,18.49,84.18,50.7,0.77,0.0,0.08
26153,4,0.0,,1.0,88.59,,53.37,0.0,,0.25
26155,17,16.0,4.0,13.0,13.62,34.3,18.91,0.94,0.24,0.76
26157,14,12.0,1.0,8.0,19.74,57.38,27.6,0.86,0.07,0.57
26159,16,16.0,7.0,13.0,14.89,32.32,23.2,1.0,0.44,0.81
26161,100,100.0,97.0,100.0,4.88,11.96,7.53,1.0,0.97,1.0
26163,611,611.0,596.0,611.0,4.11,11.68,7.58,1.0,0.98,1.0
26165,8,6.0,0.0,0.0,15.12,99.09,50.84,0.75,0.0,0.0
27001,6,3.0,0.0,3.0,20.56,64.81,20.56,0.5,0.0,0.5
27003,83,83.0,70.0,80.0,8.68,19.74,12.55,1.0,0.84,0.96
27005,10,10.0,0.0,0.0,14.0,83.32,73.57,1.0,0.0,0.0
27007,10,7.0,,6.0,12.66,,29.42,0.7,,0.6
27009,9,8.0,8.0,8.0,12.59,16.33,12.89,0.89,0.89,0.89
27011,3,2.0,,0.0,20.25,,108.24,0.67,,0.0
27013,16,15.0,,15.0,10.66,,11.01,0.94,,0.94
27015,8,7.0,,0.0,14.89,,56.52,0.88,,0.0
27017,7,5.0,2.0,5.0,17.83,40.79,14.72,0.71,0.29,0.71
27019,19,14.0,10.0,18.0,22.24,32.95,14.05,0.74,0.53,0.95
27021,10,5.0,1.0,1.0,21.9,71.94,53.26,0.5,0.1,0.1
27023,4,1.0,,2.0,49.76,,30.75,0.25,,0.5
27025,10,9.0,0.0,5.0,9.12,51.38,23.2,0.9,0.0,0.5
27027,13,10.0,10.0,10.0,11.63,19.66,11.8,0.77,0.77,0.77
27029,3,0.0,,0.0,45.52,,46.07,0.0,,0.0
27031,3,3.0,,,12.06,,,1.0,,
27033,4,0.0,,0.0,42.48,,78.94,0.0,,0.0
27035,16,12.0,11.0,11.0,20.58,24.7,22.43,0.75,0.69,0.69
27037,95,95.0,89.0,93.0,6.36,15.53,10.23,1.0,0.94,0.98
27039,5,5.0,2.0,4.0,13.64,37.62,27.77,1.0,0.4,0.8
27041,9,8.0,,0.0,13.52,,66.57,0.89,,0.0
27043,6,0.0,,1.0,45.08,,38.05,0.0,,0.17
27045,6,1.0,0.0,0.0,29.9,61.51,51.84,0.17,0.0,0.0
27047,10,10.0,0.0,9.0,9.58,87.02,13.7,1.0,0.0,0.9
27049,10,7.0,1.0,4.0,20.76,51.89,33.35,0.7,0.1,0.4
27051,2,0.0,,0.0,47.56,,50.84,0.0,,0.0
27053,299,299.0,292.0,299.0,4.16,11.2,7.31,1.0,0.98,1.0
27055,5,2.0,2.0,2.0,23.97,31.5,31.5,0.4,0.4,0.4
27057,7,5.0,0.0,1.0,18.46,115.88,64.33,0.71,0.0,0.14
27059,8,8.0,0.0,7.0,15.64,54.64,17.88,1.0,0.0,0.88
27061,11,6.0,,6.0,24.45,,26.7,0.55,,0.55
27063,4,0.0,,0.0,60.95,,49.68,0.0,,0.0
27065,4,4.0,0.0,4.0,11.84,81.26,11.84,1.0,0.0,1.0
27067,12,10.0,0.0,0.0,15.09,81.93,64.65,0.83,0.0,0.0
27069,2,0.0,,0.0,57.81,,75.57,0.0,,0.0
27071,4,3.0,,0.0,27.71,,154.88,0.75,,0.0
27073,3,0.0,,0.0,56.72,,64.2,0.0,,0.0
27075,4,2.0,0.0,0.0,28.88,65.97,65.99,0.5,0.0,0.0
27077,2,0.0,,0.0,124.22,,147.56,0.0,,0.0
27079,6,5.0,0.0,2.0,20.45,68.34,34.97,0.83,0.0,0.33
27081,2,0.0,,0.0,44.2,,90.44,0.0,,0.0
27083,7,6.0,,0.0,14.71,,55.44,0.86,,0.0
27085,7,5.0,0.0,0.0,16.86,67.89,45.83,0.71,0.0,0.0
27087,2,1.0,0.0,0.0,19.99,130.83,87.66,0.5,0.0,0.0
27089,4,0.0,,0.0,63.47,,94.71,0.0,,0.0
27091,6,0.0,,5.0,52.24,,18.26,0.0,,0.83
27093,6,6.0,0.0,0.0,11.84,61.87,50.7,1.0,0.0,0.0
27095,7,6.0,0.0,3.0,14.32,55.23,27.31,0.86,0.0,0.43
27097,8,5.0,0.0,0.0,21.16,48.1,45.24,0.62,0.0,0.0
27099,11,5.0,0.0,0.0,32.91,57.77,38.25,0.45,0.0,0.0
27101,3,0.0,,0.0,48.62,,91.59,0.0,,0.0
27103,7,7.0,0.0,5.0,9.41,91.32,21.0,1.0,0.0,0.71
27105,6,0.0,,0.0,49.35,,68.54,0.0,,0.0
27107,3,0.0,0.0,0.0,63.51,81.07,65.26,0.0,0.0,0.0
27109,33,33.0,33.0,33.0,5.79,11.54,7.36,1.0,1.0,1.0
27111,17,7.0,0.0,5.0,30.46,91.5,48.03,0.41,0.0,0.29
27113,5,5.0,,0.0,9.44,,69.25,1.0,,0.0
27115,8,5.0,0.0,4.0,22.27,76.89,26.3,0.62,0.0,0.5
27117,5,5.0,,0.0,14.69,,74.76,1.0,,0.0
27119,10,6.0,,6.0,21.8,,21.02,0.6,,0.6
27121,4,1.0,0.0,0.0,39.63,96.63,87.06,0.25,0.0,0.0
27123,137,137.0,137.0,137.0,3.45,8.9,6.37,1.0,1.0,1.0
27125,2,0.0,,0.0,35.9,,49.16,0.0,,0.0
27127,6,4.0,,0.0,20.47,,77.44,0.67,,0.0
27129,6,0.0,,1.0,36.8,,57.93,0.0,,0.17
27131,13,12.0,0.0,12.0,13.81,44.95,15.9,0.92,0.0,0.92
27133,3,0.0,,0.0,39.12,,48.17,0.0,,0.0
27135,5,0.0,,,103.7,,,0.0,,
27137,67,58.0,,48.0,12.7,,22.8,0.87,,0.72
27139,21,21.0,17.0,19.0,9.76,24.48,17.78,1.0,0.81,0.9
27141,11,11.0,2.0,8.0,9.19,36.83,23.95,1.0,0.18,0.73
27143,4,0.0,0.0,0.0,40.84,82.26,57.99,0.0,0.0,0.0
27145,29,28.0,21.0,22.0,9.47,21.72,20.56,0.97,0.72,0.76
27147,8,8.0,0.0,8.0,10.69,61.96,8.64,1.0,0.0,1.0
27149,3,0.0,,0.0,70.0,,86.96,0.0,,0.0
27151,4,0.0,,0.0,47.71,,79.92,0.0,,0.0
27153,8,6.0,0.0,0.0,19.43,75.85,73.19,0.75,0.0,0.0
27155,2,0.0,,0.0,59.16,,110.82,0.0,,0.0
27157,6,3.0,2.0,0.0,32.5,39.11,37.73,0.5,0.33,0.0
27159,3,1.0,0.0,0.0,22.55,84.27,81.6,0.33,0.0,0.0
27161,5,4.0,0.0,4.0,28.02,79.81,27.75,0.8,0.0,0.8
27163,50,50.0,47.0,48.0,7.22,18.83,15.01,1.0,0.94,0.96
27165,3,3.0,,0.0,10.85,,48.73,1.0,,0.0
27167,2,0.0,0.0,0.0,47.24,73.36,47.24,0.0,0.0,0.0
27169,10,9.0,0.0,9.0,13.89,44.38,13.95,0.9,0.0,0.9
27171,17,16.0,2.0,14.0,8.65,42.49,18.17,0.94,0.12,0.82
27173,4,0.0,,2.0,45.17,,35.23,0.0,,0.5
28001,9,9.0,,0.0,8.72,,98.91,1.0,,0.0
28003,7,7.0,0.0,7.0,11.62,53.83,14.05,1.0,0.0,1.0
28005,3,1.0,0.0,0.0,27.31,107.22,96.27,0.33,0.0,0.0
28007,6,0.0,0.0,0.0,69.7,96.22,88.06,0.0,0.0,0.0
28009,2,0.0,0.0,0.0,32.52,72.19,52.5,0.0,0.0,0.0
28011,8,0.0,,0.0,38.38,,79.93,0.0,,0.0
28013,5,0.0,,0.0,45.87,,59.47,0.0,,0.0
28015,2,0.0,,0.0,45.08,,51.62,0.0,,0.0
28017,4,1.0,0.0,0.0,38.39,107.36,51.0,0.25,0.0,0.0
28019,3,1.0,,0.0,30.11,,69.38,0.33,,0.0
28021,3,3.0,0.0,0.0,7.08,90.24,76.43,1.0,0.0,0.0
28023,4,4.0,0.0,0.0,17.87,43.82,47.82,1.0,0.0,0.0
28025,5,4.0,0.0,3.0,22.63,116.91,38.73,0.8,0.0,0.6
28027,7,7.0,,1.0,7.99,,41.13,1.0,,0.14
28029,6,1.0,0.0,4.0,39.3,55.47,24.56,0.17,0.0,0.67
28031,4,2.0,0.0,0.0,33.29,86.77,45.12,0.5,0.0,0.0
28033,33,32.0,24.0,31.0,8.22,26.04,12.38,0.97,0.73,0.94
28035,17,17.0,,17.0,6.11,,10.59,1.0,,1.0
28037,2,1.0,0.0,0.0,42.02,121.0,72.86,0.5,0.0,0.0
