"","NAME","FIPS","year","totUnits","occP","vacantP"
"2447","Davidson County, Tennessee","47037",1980,187400,94.84,5.16
"2448","Decatur County, Tennessee","47039",1980,4814,84.77,15.23
"2449","DeKalb County, Tennessee","47041",1980,5930,83.58,16.42
"2450","Dickson County, Tennessee","47043",1980,11106,94.26,5.74
"2451","Dyer County, Tennessee","47045",1980,13302,95.44,4.56
"2452","Fayette County, Tennessee","47047",1980,8149,91.19,8.81
"2453","Fentress County, Tennessee","47049",1980,5554,90.51,9.49
"2454","Franklin County, Tennessee","47051",1980,11563,93.33,6.67
"2455","Gibson County, Tennessee","47053",1980,19519,93.25,6.75
"2456","Giles County, Tennessee","47055",1980,9543,92.48,7.52
"2457","Grainger County, Tennessee","47057",1980,6522,87.3,12.7
"2458","Greene County, Tennessee","47059",1980,21077,90.89,9.11
"2459","Grundy County, Tennessee","47061",1980,4911,91.83,8.17
"2460","Hamblen County, Tennessee","47063",1980,18398,93.8,6.2
"2461","Hamilton County, Tennessee","47065",1980,110010,93.92,6.08
"2462","Hancock County, Tennessee","47067",1980,2683,87.63,12.37
"2463","Hardeman County, Tennessee","47069",1980,8369,91.09,8.91
"2464","Hardin County, Tennessee","47071",1980,8646,92.18,7.82
"2465","Hawkins County, Tennessee","47073",1980,16857,90.69,9.31
"2466","Haywood County, Tennessee","47075",1980,7043,92.47,7.53
"2467","Henderson County, Tennessee","47077",1980,8255,93.11,6.89
"2468","Henry County, Tennessee","47079",1980,12145,89.86,10.14
"2469","Hickman County, Tennessee","47081",1980,5586,91.19,8.81
"2470","Houston County, Tennessee","47083",1980,2788,86.44,13.56
"2471","Humphreys County, Tennessee","47085",1980,6260,90,10
"2472","Jackson County, Tennessee","47087",1980,3697,90.97,9.03
"2473","Jefferson County, Tennessee","47089",1980,11740,90.49,9.51
"2474","Johnson County, Tennessee","47091",1980,5334,90.74,9.26
"2475","Knox County, Tennessee","47093",1980,125803,93.76,6.24
"2476","Lake County, Tennessee","47095",1980,2868,89.78,10.22
"2477","Lauderdale County, Tennessee","47097",1980,9111,90.89,9.11
"2478","Lawrence County, Tennessee","47099",1980,12528,94.72,5.28
"2479","Lewis County, Tennessee","47101",1980,3231,94.55,5.45
"2480","Lincoln County, Tennessee","47103",1980,10241,93.09,6.91
"2481","Loudon County, Tennessee","47105",1980,10810,95.18,4.82
"2482","McMinn County, Tennessee","47107",1980,15773,93.37,6.63
"2483","McNairy County, Tennessee","47109",1980,9002,90.86,9.14
"2484","Macon County, Tennessee","47111",1980,6070,93,7
"2485","Madison County, Tennessee","47113",1980,28817,92.7,7.3
"2486","Marion County, Tennessee","47115",1980,8981,92.08,7.92
"2487","Marshall County, Tennessee","47117",1980,7633,93.59,6.41
"2488","Maury County, Tennessee","47119",1980,19532,93.08,6.92
"2489","Meigs County, Tennessee","47121",1980,2800,90,10
"2490","Monroe County, Tennessee","47123",1980,10765,89.52,10.48
"2491","Montgomery County, Tennessee","47125",1980,29718,91.52,8.48
"2492","Moore County, Tennessee","47127",1980,1661,92.35,7.65
"2493","Morgan County, Tennessee","47129",1980,5893,91.45,8.55
"2494","Obion County, Tennessee","47131",1980,12984,93.03,6.97
"2495","Overton County, Tennessee","47133",1980,6520,93.9,6.1
"2496","Perry County, Tennessee","47135",1980,2624,85.37,14.63
"2497","Pickett County, Tennessee","47137",1980,1703,90.55,9.45
"2498","Polk County, Tennessee","47139",1980,5042,91.37,8.63
"2499","Putnam County, Tennessee","47141",1980,17783,93.94,6.06
"2500","Rhea County, Tennessee","47143",1980,9085,91.19,8.81
"2501","Roane County, Tennessee","47145",1980,18548,92.07,7.93
"2502","Robertson County, Tennessee","47147",1980,13259,94.52,5.48
"2503","Rutherford County, Tennessee","47149",1980,30432,92.01,7.99
"2504","Scott County, Tennessee","47151",1980,6566,94.43,5.57
"2505","Sequatchie County, Tennessee","47153",1980,3122,92.6,7.4
"2506","Sevier County, Tennessee","47155",1980,16604,88.78,11.22
"2507","Shelby County, Tennessee","47157",1980,286228,94.05,5.95
"2508","Smith County, Tennessee","47159",1980,6038,89.3,10.7
"2509","Stewart County, Tennessee","47161",1980,3472,89.4,10.6
"2510","Sullivan County, Tennessee","47163",1980,54722,95.07,4.93
"2511","Sumner County, Tennessee","47165",1980,30108,94.85,5.15
"2512","Tipton County, Tennessee","47167",1980,11539,93.4,6.6
"2513","Trousdale County, Tennessee","47169",1980,2496,89.22,10.78
"2514","Unicoi County, Tennessee","47171",1980,6348,93.7,6.3
"2515","Union County, Tennessee","47173",1980,4424,89.22,10.78
"2516","Van Buren County, Tennessee","47175",1980,1732,91.8,8.2
"2517","Warren County, Tennessee","47177",1980,12930,91.79,8.21
"2518","Washington County, Tennessee","47179",1980,33552,92.96,7.04
"2519","Wayne County, Tennessee","47181",1980,5166,92.76,7.24
"2520","Weakley County, Tennessee","47183",1980,12441,92.97,7.03
"2521","White County, Tennessee","47185",1980,7546,92.61,7.39
"2522","Williamson County, Tennessee","47187",1980,19707,95.01,4.99
"2523","Wilson County, Tennessee","47189",1980,20068,94,6
"2524","Anderson County, Texas","48001",1980,13849,89.44,10.56
"2525","Andrews County, Texas","48003",1980,4661,94.89,5.11
"2526","Angelina County, Texas","48005",1980,24588,88.58,11.42
"2527","Aransas County, Texas","48007",1980,7892,65.48,34.52
"2528","Archer County, Texas","48009",1980,3049,86.72,13.28
"2529","Armstrong County, Texas","48011",1980,873,85.91,14.09
"2530","Atascosa County, Texas","48013",1980,9235,87.02,12.98
"2531","Austin County, Texas","48015",1980,7839,82.08,17.92
"2532","Bailey County, Texas","48017",1980,3030,88.48,11.52
"2533","Bandera County, Texas","48019",1980,3960,70.76,29.24
"2534","Bastrop County, Texas","48021",1980,10452,83.42,16.58
"2535","Baylor County, Texas","48023",1980,2703,74.99,25.01
"2536","Bee County, Texas","48025",1980,8849,92.45,7.55
"2537","Bell County, Texas","48027",1980,59429,88.61,11.39
"2538","Bexar County, Texas","48029",1980,344839,92.98,7.02
"2539","Blanco County, Texas","48031",1980,2285,79.87,20.13
"2540","Borden County, Texas","48033",1980,384,77.86,22.14
"2541","Bosque County, Texas","48035",1980,7374,74.76,25.24
"2542","Bowie County, Texas","48037",1980,29782,92.17,7.83
"2543","Brazoria County, Texas","48039",1980,58955,91.44,8.56
"2544","Brazos County, Texas","48041",1980,35575,91.32,8.68
"2545","Brewster County, Texas","48043",1980,3149,85.55,14.45
"2546","Briscoe County, Texas","48045",1980,1134,85.27,14.73
"2547","Brooks County, Texas","48047",1980,2855,91.56,8.44
"2548","Brown County, Texas","48049",1980,14892,82.65,17.35
"2549","Burleson County, Texas","48051",1980,5426,82.18,17.82
"2550","Burnet County, Texas","48053",1980,8640,80.45,19.55
"2551","Caldwell County, Texas","48055",1980,8194,89.83,10.17
"2552","Calhoun County, Texas","48057",1980,8053,80.33,19.67
"2553","Callahan County, Texas","48059",1980,4854,85.5,14.5
"2554","Cameron County, Texas","48061",1980,64160,91.05,8.95
"2555","Camp County, Texas","48063",1980,3795,89.7,10.3
"2556","Carson County, Texas","48065",1980,2629,91.1,8.9
"2557","Cass County, Texas","48067",1980,11724,89.69,10.31
"2558","Castro County, Texas","48069",1980,3504,89.5,10.5
"2559","Chambers County, Texas","48071",1980,7118,87.78,12.22
"2560","Cherokee County, Texas","48073",1980,15492,87.96,12.04
"2561","Childress County, Texas","48075",1980,3061,90.69,9.31
"2562","Clay County, Texas","48077",1980,4068,88.67,11.33
"2563","Cochran County, Texas","48079",1980,1834,82.61,17.39
"2564","Coke County, Texas","48081",1980,1666,75.45,24.55
"2565","Coleman County, Texas","48083",1980,5215,81.36,18.64
"2566","Collin County, Texas","48085",1980,51030,90.87,9.13
"2567","Collingsworth County, Texas","48087",1980,2105,85.04,14.96
"2568","Colorado County, Texas","48089",1980,8219,84.41,15.59
"2569","Comal County, Texas","48091",1980,14798,87.57,12.43
"2570","Comanche County, Texas","48093",1980,5800,85.74,14.26
"2571","Concho County, Texas","48095",1980,1318,82.78,17.22
"2572","Cooke County, Texas","48097",1980,11282,89.33,10.67
"2573","Coryell County, Texas","48099",1980,16010,88.01,11.99
"2574","Cottle County, Texas","48101",1980,1306,89.13,10.87
"2575","Crane County, Texas","48103",1980,1687,92,8
"2576","Crockett County, Texas","48105",1980,1838,84.77,15.23
"2577","Crosby County, Texas","48107",1980,3329,87.71,12.29
"2578","Culberson County, Texas","48109",1980,1127,87.58,12.42
"2579","Dallam County, Texas","48111",1980,2792,85.46,14.54
"2580","Dallas County, Texas","48113",1980,624888,92.45,7.55
"2581","Dawson County, Texas","48115",1980,6152,89.13,10.87
"2582","Deaf Smith County, Texas","48117",1980,7108,91.26,8.74
"2583","Delta County, Texas","48119",1980,2247,85.98,14.02
"2584","Denton County, Texas","48121",1980,54662,89.89,10.11
"2585","DeWitt County, Texas","48123",1980,8174,86.32,13.68
"2586","Dickens County, Texas","48125",1980,1576,86.87,13.13
"2587","Dimmit County, Texas","48127",1980,3593,87.25,12.75
"2588","Donley County, Texas","48129",1980,2071,77.64,22.36
"2589","Duval County, Texas","48131",1980,4176,89.51,10.49
"2590","Eastland County, Texas","48133",1980,9075,85.18,14.82
"2591","Ector County, Texas","48135",1980,42610,94.93,5.07
"2592","Edwards County, Texas","48137",1980,1202,57.99,42.01
"2593","Ellis County, Texas","48139",1980,21279,93.36,6.64
"2594","El Paso County, Texas","48141",1980,147771,95.29,4.71
"2595","Erath County, Texas","48143",1980,10051,86.55,13.45
"2596","Falls County, Texas","48145",1980,7825,88.43,11.57
"2597","Fannin County, Texas","48147",1980,10386,89.23,10.77
"2598","Fayette County, Texas","48149",1980,9525,78.6,21.4
"2599","Fisher County, Texas","48151",1980,2619,84.15,15.85
"2600","Floyd County, Texas","48153",1980,3815,86.68,13.32
"2601","Foard County, Texas","48155",1980,1046,82.22,17.78
"2602","Fort Bend County, Texas","48157",1980,43092,92.45,7.55
"2603","Franklin County, Texas","48159",1980,3011,86.88,13.12
"2604","Freestone County, Texas","48161",1980,6710,83.58,16.42
"2605","Frio County, Texas","48163",1980,4751,85.06,14.94
"2606","Gaines County, Texas","48165",1980,4579,91.5,8.5
"2607","Galveston County, Texas","48167",1980,77415,89.5,10.5
"2608","Garza County, Texas","48169",1980,2015,91.41,8.59
"2609","Gillespie County, Texas","48171",1980,5977,87.32,12.68
"2610","Glasscock County, Texas","48173",1980,546,70.88,29.12
"2611","Goliad County, Texas","48175",1980,2036,87.28,12.72
"2612","Gonzales County, Texas","48177",1980,7230,82.28,17.72
"2613","Gray County, Texas","48179",1980,11192,91.35,8.65
"2614","Grayson County, Texas","48181",1980,37384,90.87,9.13
"2615","Gregg County, Texas","48183",1980,39478,90.9,9.1
"2616","Grimes County, Texas","48185",1980,5633,86.22,13.78
"2617","Guadalupe County, Texas","48187",1980,17439,90.22,9.78
"2618","Hale County, Texas","48189",1980,13778,89.89,10.11
"2619","Hall County, Texas","48191",1980,2521,86.28,13.72
"2620","Hamilton County, Texas","48193",1980,4276,80.05,19.95
"2621","Hansford County, Texas","48195",1980,2517,90.15,9.85
"2622","Hardeman County, Texas","48197",1980,2847,86.97,13.03
"2623","Hardin County, Texas","48199",1980,15267,89.91,10.09
"2624","Harris County, Texas","48201",1980,983730,88.43,11.57
"2625","Harrison County, Texas","48203",1980,20033,90.1,9.9
"2626","Hartley County, Texas","48205",1980,1539,88.43,11.57
"2627","Haskell County, Texas","48207",1980,3535,84.33,15.67
"2628","Hays County, Texas","48209",1980,14029,89.69,10.31
"2629","Hemphill County, Texas","48211",1980,2024,90.76,9.24
"2630","Henderson County, Texas","48213",1980,22904,70.24,29.76
"2631","Hidalgo County, Texas","48215",1980,84497,89.73,10.27
"2632","Hill County, Texas","48217",1980,11894,81.41,18.59
"2633","Hockley County, Texas","48219",1980,8157,92.22,7.78
"2634","Hood County, Texas","48221",1980,7973,84.77,15.23
"2635","Hopkins County, Texas","48223",1980,10593,89.95,10.05
"2636","Houston County, Texas","48225",1980,8852,81.38,18.62
"2637","Howard County, Texas","48227",1980,13860,86.33,13.67
"2638","Hudspeth County, Texas","48229",1980,1070,76.82,23.18
"2639","Hunt County, Texas","48231",1980,23902,85.06,14.94
"2640","Hutchinson County, Texas","48233",1980,10703,91.91,8.09
"2641","Irion County, Texas","48235",1980,662,76.59,23.41
"2642","Jack County, Texas","48237",1980,3296,87.8,12.2
"2643","Jackson County, Texas","48239",1980,5213,89.87,10.13
"2644","Jasper County, Texas","48241",1980,12363,86.61,13.39
"2645","Jeff Davis County, Texas","48243",1980,944,62.71,37.29
"2646","Jefferson County, Texas","48245",1980,97686,92.38,7.62
"2647","Jim Hogg County, Texas","48247",1980,1735,90.14,9.86
"2648","Jim Wells County, Texas","48249",1980,11991,93.11,6.89
"2649","Johnson County, Texas","48251",1980,24693,93.64,6.36
"2650","Jones County, Texas","48253",1980,7222,88.16,11.84
"2651","Karnes County, Texas","48255",1980,5233,86.41,13.59
"2652","Kaufman County, Texas","48257",1980,14220,92.5,7.5
"2653","Kendall County, Texas","48259",1980,4578,83.03,16.97
"2654","Kenedy County, Texas","48261",1980,205,82.44,17.56
"2655","Kent County, Texas","48263",1980,514,83.85,16.15
"2656","Kerr County, Texas","48265",1980,12682,88.09,11.91
"2657","Kimble County, Texas","48267",1980,1961,79.76,20.24
"2658","King County, Texas","48269",1980,195,78.97,21.03
"2659","Kinney County, Texas","48271",1980,1068,72.19,27.81
"2660","Kleberg County, Texas","48273",1980,11152,92.18,7.82
"2661","Knox County, Texas","48275",1980,2398,85.15,14.85
"2662","Lamar County, Texas","48277",1980,17537,89.58,10.42
"2663","Lamb County, Texas","48279",1980,6885,93.07,6.93
"2664","Lampasas County, Texas","48281",1980,4977,88.69,11.31
"2665","La Salle County, Texas","48283",1980,2107,81.92,18.08
"2666","Lavaca County, Texas","48285",1980,8726,81.94,18.06
"2667","Lee County, Texas","48287",1980,4331,89.03,10.97
"2668","Leon County, Texas","48289",1980,4733,80.84,19.16
"2669","Liberty County, Texas","48291",1980,18394,88.22,11.78
"2670","Limestone County, Texas","48293",1980,8716,85.14,14.86
"2671","Lipscomb County, Texas","48295",1980,1537,91.22,8.78
"2672","Live Oak County, Texas","48297",1980,4817,68.67,31.33
"2673","Llano County, Texas","48299",1980,5682,77.47,22.53
"2674","Loving County, Texas","48301",1980,45,75.56,24.44
"2675","Lubbock County, Texas","48303",1980,80326,90.42,9.58
"2676","Lynn County, Texas","48305",1980,3075,92,8
"2677","McCulloch County, Texas","48307",1980,3971,85.62,14.38
"2678","McLennan County, Texas","48309",1980,65824,93.51,6.49
"2679","McMullen County, Texas","48311",1980,398,74.62,25.38
"2680","Madison County, Texas","48313",1980,3895,79.77,20.23
"2681","Marion County, Texas","48315",1980,5060,76.56,23.44
"2682","Martin County, Texas","48317",1980,1768,87.5,12.5
"2683","Mason County, Texas","48319",1980,1788,81.71,18.29
"2684","Matagorda County, Texas","48321",1980,15871,82.6,17.4
"2685","Maverick County, Texas","48323",1980,8256,91.85,8.15
"2686","Medina County, Texas","48325",1980,8491,87.82,12.18
"2687","Menard County, Texas","48327",1980,1159,79.12,20.88
"2688","Midland County, Texas","48329",1980,31360,94.55,5.45
"2689","Milam County, Texas","48331",1980,9204,90.17,9.83
"2690","Mills County, Texas","48333",1980,2181,81.25,18.75
"2691","Mitchell County, Texas","48335",1980,3749,88.13,11.87
"2692","Montague County, Texas","48337",1980,8399,81.4,18.6
"2693","Montgomery County, Texas","48339",1980,49595,83.65,16.35
"2694","Moore County, Texas","48341",1980,6055,92.32,7.68
"2695","Morris County, Texas","48343",1980,5646,91.87,8.13
"2696","Motley County, Texas","48345",1980,918,88.45,11.55
"2697","Nacogdoches County, Texas","48347",1980,18203,90.41,9.59
"2698","Navarro County, Texas","48349",1980,14877,89.61,10.39
"2699","Newton County, Texas","48351",1980,5514,81.07,18.93
"2700","Nolan County, Texas","48353",1980,7206,89.45,10.55
"2701","Nueces County, Texas","48355",1980,93688,92.85,7.15
"2702","Ochiltree County, Texas","48357",1980,3829,91.04,8.96
"2703","Oldham County, Texas","48359",1980,797,84.57,15.43
"2704","Orange County, Texas","48361",1980,30610,91.21,8.79
"2705","Palo Pinto County, Texas","48363",1980,10618,84.55,15.45
"2706","Panola County, Texas","48365",1980,8702,85.43,14.57
"2707","Parker County, Texas","48367",1980,17064,91.65,8.35
"2708","Parmer County, Texas","48369",1980,3784,92.2,7.8
"2709","Pecos County, Texas","48371",1980,5195,87.91,12.09
"2710","Polk County, Texas","48373",1980,12897,69.08,30.92
"2711","Potter County, Texas","48375",1980,41003,92.11,7.89
"2712","Presidio County, Texas","48377",1980,2056,81.71,18.29
"2713","Rains County, Texas","48379",1980,2248,85.01,14.99
"2714","Randall County, Texas","48381",1980,28516,93.66,6.34
"2715","Reagan County, Texas","48383",1980,1458,89.51,10.49
"2716","Real County, Texas","48385",1980,1503,59.88,40.12
"2717","Red River County, Texas","48387",1980,6772,89.22,10.78
"2718","Reeves County, Texas","48389",1980,5442,88,12
"2719","Refugio County, Texas","48391",1980,3527,89.82,10.18
"2720","Roberts County, Texas","48393",1980,491,86.76,13.24
"2721","Robertson County, Texas","48395",1980,6697,82.4,17.6
"2722","Rockwall County, Texas","48397",1980,5515,88.21,11.79
"2723","Runnels County, Texas","48399",1980,5483,82,18
"2724","Rusk County, Texas","48401",1980,16898,88.83,11.17
"2725","Sabine County, Texas","48403",1980,6266,53.24,46.76
"2726","San Augustine County, Texas","48405",1980,4169,75.15,24.85
"2727","San Jacinto County, Texas","48407",1980,5364,76.21,23.79
"2728","San Patricio County, Texas","48409",1980,19351,90.7,9.3
"2729","San Saba County, Texas","48411",1980,2841,83.95,16.05
"2730","Schleicher County, Texas","48413",1980,1124,87.9,12.1
"2731","Scurry County, Texas","48415",1980,7136,89.35,10.65
"2732","Shackelford County, Texas","48417",1980,1733,86.15,13.85
"2733","Shelby County, Texas","48419",1980,10329,82.83,17.17
"2734","Sherman County, Texas","48421",1980,1279,87.33,12.67
"2735","Smith County, Texas","48423",1980,50848,90.55,9.45
"2736","Somervell County, Texas","48425",1980,1810,84.59,15.41
"2737","Starr County, Texas","48427",1980,7622,89.98,10.02
"2738","Stephens County, Texas","48429",1980,4715,83.31,16.69
"2739","Sterling County, Texas","48431",1980,533,77.49,22.51
"2740","Stonewall County, Texas","48433",1980,1130,83.27,16.73
"2741","Sutton County, Texas","48435",1980,1932,86.7,13.3
"2742","Swisher County, Texas","48437",1980,3894,84.59,15.41
"2743","Tarrant County, Texas","48439",1980,337540,91.92,8.08
"2744","Taylor County, Texas","48441",1980,41511,92.78,7.22
"2745","Terrell County, Texas","48443",1980,863,66.05,33.95
"2746","Terry County, Texas","48445",1980,5349,90.5,9.5
"2747","Throckmorton County, Texas","48447",1980,1110,76.85,23.15
"2748","Titus County, Texas","48449",1980,8403,92.11,7.89
"2749","Tom Green County, Texas","48451",1980,32585,93.2,6.8
"2750","Travis County, Texas","48453",1980,173806,91.15,8.85
"2751","Trinity County, Texas","48455",1980,4668,78.13,21.87
"2752","Tyler County, Texas","48457",1980,7345,79.92,20.08
"2753","Upshur County, Texas","48459",1980,11361,88.74,11.26
"2754","Upton County, Texas","48461",1980,1855,84.1,15.9
"2755","Uvalde County, Texas","48463",1980,8137,85.54,14.46
"2756","Val Verde County, Texas","48465",1980,11930,86.8,13.2
"2757","Van Zandt County, Texas","48467",1980,13510,86.31,13.69
"2758","Victoria County, Texas","48469",1980,24584,93.51,6.49
"2759","Walker County, Texas","48471",1980,13928,84.81,15.19
"2760","Waller County, Texas","48473",1980,6619,86.51,13.49
"2761","Ward County, Texas","48475",1980,5255,90.68,9.32
"2762","Washington County, Texas","48477",1980,9412,83.05,16.95
"2763","Webb County, Texas","48479",1980,27599,93.83,6.17
"2764","Wharton County, Texas","48481",1980,15180,91.48,8.52
"2765","Wheeler County, Texas","48483",1980,3181,86.14,13.86
"2766","Wichita County, Texas","48485",1980,48345,89.22,10.78
"2767","Wilbarger County, Texas","48487",1980,6511,91.89,8.11
"2768","Willacy County, Texas","48489",1980,5270,90.32,9.68
"2769","Williamson County, Texas","48491",1980,28042,88.91,11.09
"2770","Wilson County, Texas","48493",1980,6175,87.92,12.08
"2771","Winkler County, Texas","48495",1980,3813,89.46,10.54
"2772","Wise County, Texas","48497",1980,10795,87.18,12.82
"2773","Wood County, Texas","48499",1980,10685,86.5,13.5
"2774","Yoakum County, Texas","48501",1980,2949,91.56,8.44
"2775","Young County, Texas","48503",1980,8158,90.23,9.77
"2776","Zapata County, Texas","48505",1980,2593,79.41,20.59
"2777","Zavala County, Texas","48507",1980,3503,87.58,12.42
"2778","Beaver County, Utah","49001",1980,1636,87.29,12.71
"2779","Box Elder County, Utah","49003",1980,10284,95.37,4.63
"2780","Cache County, Utah","49005",1980,18638,94.21,5.79
"2781","Carbon County, Utah","49007",1980,7794,92.92,7.08
"2782","Daggett County, Utah","49009",1980,307,79.48,20.52
"2783","Davis County, Utah","49011",1980,41544,96.27,3.73
"2784","Duchesne County, Utah","49013",1980,3869,90.44,9.56
"2785","Emery County, Utah","49015",1980,3660,89.51,10.49
"2786","Garfield County, Utah","49017",1980,1450,82.48,17.52
"2787","Grand County, Utah","49019",1980,3018,91.42,8.58
"2788","Iron County, Utah","49021",1980,5965,86.64,13.36
"2789","Juab County, Utah","49023",1980,1950,87.54,12.46
"2790","Kane County, Utah","49025",1980,1504,85.51,14.49
"2791","Millard County, Utah","49027",1980,3135,87.02,12.98
"2792","Morgan County, Utah","49029",1980,1381,98.12,1.88
"2793","Piute County, Utah","49031",1980,601,72.38,27.62
"2794","Rich County, Utah","49033",1980,846,77.3,22.7
"2795","Salt Lake County, Utah","49035",1980,214212,94.18,5.82
"2796","San Juan County, Utah","49037",1980,3403,88.69,11.31
"2797","Sanpete County, Utah","49039",1980,5166,86.22,13.78
"2798","Sevier County, Utah","49041",1980,5131,89.4,10.6
"2799","Summit County, Utah","49043",1980,5188,65.17,34.83
"2800","Tooele County, Utah","49045",1980,8543,93.25,6.75
"2801","Uintah County, Utah","49047",1980,6562,90.66,9.34
"2802","Utah County, Utah","49049",1980,62263,93.98,6.02
"2803","Wasatch County, Utah","49051",1980,2886,89.92,10.08
"2804","Washington County, Utah","49053",1980,9042,86.28,13.72
"2805","Wayne County, Utah","49055",1980,789,77.95,22.05
"2806","Weber County, Utah","49057",1980,50299,94.72,5.28
"2807","Addison County, Vermont","50001",1980,10310,90.98,9.02
"2808","Bennington County, Vermont","50003",1980,13868,86.21,13.79
"2809","Caledonia County, Vermont","50005",1980,10169,90.72,9.28
"2810","Chittenden County, Vermont","50007",1980,40105,96.07,3.93
"2811","Essex County, Vermont","50009",1980,2424,89.93,10.07
"2812","Franklin County, Vermont","50011",1980,12640,91.66,8.34
"2813","Grand Isle County, Vermont","50013",1980,1913,83.8,16.2
"2814","Lamoille County, Vermont","50015",1980,6548,90.06,9.94
"2815","Orange County, Vermont","50017",1980,8196,94.7,5.3
"2816","Orleans County, Vermont","50019",1980,8797,92.04,7.96
"2817","Rutland County, Vermont","50021",1980,22617,91.1,8.9
"2818","Washington County, Vermont","50023",1980,19736,94.31,5.69
"2819","Windham County, Vermont","50025",1980,17378,79.64,20.36
"2820","Windsor County, Vermont","50027",1980,21758,87.57,12.43
"2821","Accomack County, Virginia","51001",1980,13149,88.22,11.78
"2822","Albemarle County, Virginia","51003",1980,20249,93.27,6.73
"2823","Alleghany County, Virginia","51005",1980,7366,91.6,8.4
"2824","Amelia County, Virginia","51007",1980,2976,92.67,7.33
"2825","Amherst County, Virginia","51009",1980,9572,93.63,6.37
"2826","Appomattox County, Virginia","51011",1980,4436,91.37,8.63
"2827","Arlington County, Virginia","51013",1980,75175,95.26,4.74
"2828","Augusta County, Virginia","51015",1980,19391,92.71,7.29
"2829","Bath County, Virginia","51017",1980,2367,82.85,17.15
"2830","Bedford County, Virginia","51019",1980,13071.487299535,91.29,8.71
"2831","Bland County, Virginia","51021",1980,2179,95.36,4.64
"2832","Botetourt County, Virginia","51023",1980,8467,94.15,5.85
"2833","Brunswick County, Virginia","51025",1980,5766,87.04,12.96
"2834","Buchanan County, Virginia","51027",1980,12764,92.31,7.69
"2835","Buckingham County, Virginia","51029",1980,4510,85.57,14.43
"2836","Campbell County, Virginia","51031",1980,16234,93.2,6.8
"2837","Caroline County, Virginia","51033",1980,6399,89.4,10.6
"2838","Carroll County, Virginia","51035",1980,11176,87.16,12.84
"2839","Charles City County, Virginia","51036",1980,2133,91.56,8.44
"2840","Charlotte County, Virginia","51037",1980,4513,89.74,10.26
"2841","Chesterfield County, Virginia","51041",1980,48878,93.75,6.25
"2842","Clarke County, Virginia","51043",1980,3859,91.06,8.94
"2843","Craig County, Virginia","51045",1980,1687,86.07,13.93
"2844","Culpeper County, Virginia","51047",1980,8247,92.22,7.78
"2845","Cumberland County, Virginia","51049",1980,3002,85.28,14.72
"2846","Dickenson County, Virginia","51051",1980,6899,92.8,7.2
"2847","Dinwiddie County, Virginia","51053",1980,6759,95,5
"2848","Essex County, Virginia","51057",1980,3531,86.09,13.91
"2849","Fairfax County, Virginia","51059",1980,215565.612581521,95.13,4.87
"2850","Fauquier County, Virginia","51061",1980,12517,92.73,7.27
"2851","Floyd County, Virginia","51063",1980,4779,86.67,13.33
"2852","Fluvanna County, Virginia","51065",1980,3799,89.5,10.5
"2853","Franklin County, Virginia","51067",1980,12906,91.86,8.14
"2854","Frederick County, Virginia","51069",1980,12282,93.36,6.64
"2855","Giles County, Virginia","51071",1980,6640,94.58,5.42
"2856","Gloucester County, Virginia","51073",1980,7878,90.71,9.29
"2857","Goochland County, Virginia","51075",1980,3991,92.16,7.84
"2858","Grayson County, Virginia","51077",1980,6592,90.99,9.01
"2859","Greene County, Virginia","51079",1980,2869,89.02,10.98
"2860","Greensville County, Virginia","51081",1980,3767,91.48,8.52
"2861","Halifax County, Virginia","51083",1980,14067,90.98,9.02
"2862","Hanover County, Virginia","51085",1980,17232,94.4,5.6
"2863","Henrico County, Virginia","51087",1980,70410,95.21,4.79
"2864","Henry County, Virginia","51089",1980,20935,93.48,6.52
"2865","Highland County, Virginia","51091",1980,1439,77.07,22.93
"2866","Isle of Wight County, Virginia","51093",1980,7653,92.07,7.93
"2867","James City County, Virginia","51095",1980,8524,89.62,10.38
"2868","King and Queen County, Virginia","51097",1980,2289,89.82,10.18
"2869","King George County, Virginia","51099",1980,3941,89.14,10.86
"2870","King William County, Virginia","51101",1980,3384,91.34,8.66
"2871","Lancaster County, Virginia","51103",1980,4570,86.19,13.81
"2872","Lee County, Virginia","51105",1980,9652,92.25,7.75
"2873","Loudoun County, Virginia","51107",1980,19666,94.85,5.15
"2874","Louisa County, Virginia","51109",1980,6696,88.99,11.01
"2875","Lunenburg County, Virginia","51111",1980,4791,88.81,11.19
"2876","Madison County, Virginia","51113",1980,3818,89.37,10.63
"2877","Mathews County, Virginia","51115",1980,3621,86.11,13.89
"2878","Mecklenburg County, Virginia","51117",1980,12129,83.72,16.28
"2879","Middlesex County, Virginia","51119",1980,3509,83.27,16.73
"2880","Montgomery County, Virginia","51121",1980,22335,93.27,6.73
"2881","Nelson County, Virginia","51125",1980,4824,88.45,11.55
"2882","New Kent County, Virginia","51127",1980,3176,92.38,7.62
"2883","Northampton County, Virginia","51131",1980,6042,89.28,10.72
"2884","Northumberland County, Virginia","51133",1980,4553,83.75,16.25
"2885","Nottoway County, Virginia","51135",1980,5609,89.45,10.55
"2886","Orange County, Virginia","51137",1980,7327,85.33,14.67
"2887","Page County, Virginia","51139",1980,8062,85.88,14.12
"2888","Patrick County, Virginia","51141",1980,6814,91.27,8.73
"2889","Pittsylvania County, Virginia","51143",1980,23823,92.96,7.04
"2890","Powhatan County, Virginia","51145",1980,3823,93.64,6.36
