ZCTA,year,unempP,povP,pciE
02916,2018,3.3,4.5,38568.0
02917,2018,3.3,5.3,35259.0
02919,2018,6.6,7.0,34320.0
02920,2018,5.3,9.7,30146.0
02921,2018,4.3,3.4,43124.0
03031,2018,3.7,1.3,60706.0
03032,2018,3.4,1.8,46223.0
03033,2018,2.9,1.1,50185.0
03034,2018,2.9,4.2,45929.0
03036,2018,3.3,3.2,51699.0
03037,2018,1.7,5.7,42695.0
03038,2018,5.7,7.8,33990.0
03042,2018,3.8,8.5,35570.0
03043,2018,3.2,3.3,47144.0
03044,2018,4.7,2.6,41070.0
03045,2018,4.1,6.5,39793.0
03046,2018,2.0,1.0,45993.0
03047,2018,3.7,6.4,35038.0
03048,2018,2.5,4.9,35034.0
03049,2018,5.3,1.2,62329.0
03051,2018,4.2,5.0,41972.0
03052,2018,4.8,2.4,42139.0
03053,2018,3.3,2.9,43546.0
03054,2018,3.8,3.7,45836.0
03055,2018,5.0,3.6,37482.0
03057,2018,2.7,4.3,44911.0
03060,2018,4.8,14.7,29096.0
03062,2018,4.1,4.9,46266.0
03063,2018,3.3,6.6,43331.0
03064,2018,8.1,13.8,36712.0
03070,2018,1.6,1.8,42439.0
03071,2018,4.3,3.8,37458.0
03076,2018,2.8,3.9,42718.0
03077,2018,3.8,8.1,34132.0
03079,2018,4.3,4.4,42460.0
03082,2018,4.3,3.7,44774.0
03084,2018,4.8,7.5,39056.0
03086,2018,4.4,2.3,42195.0
03087,2018,3.2,0.7,57419.0
03101,2018,6.5,30.1,33819.0
03102,2018,5.9,14.6,28598.0
03103,2018,6.2,17.8,24752.0
03104,2018,3.6,12.3,34846.0
03106,2018,4.0,4.6,38088.0
03109,2018,3.1,5.3,37140.0
03110,2018,3.4,1.8,57975.0
03215,2018,0.0,0.0,61543.0
03216,2018,3.4,8.0,32187.0
03217,2018,4.7,16.4,23991.0
03218,2018,4.7,4.5,35381.0
03220,2018,3.2,7.9,32365.0
03221,2018,2.3,7.2,31899.0
03222,2018,5.0,12.0,29186.0
03223,2018,0.8,4.6,36762.0
03224,2018,3.1,3.3,40823.0
03225,2018,5.6,5.1,30412.0
03226,2018,0.8,7.5,38649.0
03227,2018,6.0,7.0,48135.0
03229,2018,5.2,4.5,45363.0
03230,2018,4.8,3.2,32485.0
03231,2018,5.7,2.4,33596.0
03233,2018,0.0,0.0,84003.0
03234,2018,2.4,3.3,37259.0
03235,2018,4.1,11.6,28062.0
03237,2018,6.8,5.0,32573.0
03238,2018,9.3,9.6,15208.0
03240,2018,9.4,8.4,29944.0
03241,2018,5.2,10.5,42795.0
03242,2018,2.4,8.1,35142.0
03243,2018,3.2,6.9,36511.0
03244,2018,4.8,4.0,31916.0
03245,2018,2.1,9.9,34305.0
03246,2018,5.2,12.1,33329.0
03249,2018,2.3,7.9,46616.0
03251,2018,0.8,11.5,29922.0
03253,2018,4.4,11.5,40899.0
03254,2018,2.7,6.2,47830.0
03255,2018,0.4,1.4,54425.0
03256,2018,5.0,8.9,31001.0
03257,2018,3.9,6.5,45873.0
03258,2018,2.5,5.8,37287.0
03259,2018,2.3,5.4,44431.0
03260,2018,0.0,0.7,49118.0
03261,2018,2.6,4.3,38694.0
03262,2018,1.1,8.8,30932.0
03263,2018,8.8,16.0,28877.0
03264,2018,6.2,12.5,25577.0
03266,2018,2.8,13.0,28410.0
03268,2018,3.0,5.2,45232.0
03269,2018,7.2,4.5,38770.0
03273,2018,0.0,0.0,38072.0
03275,2018,2.8,7.1,34704.0
03276,2018,3.3,5.0,27523.0
03278,2018,0.8,7.7,35120.0
03279,2018,7.6,19.5,27901.0
03280,2018,2.0,3.0,45745.0
03281,2018,1.4,6.2,37234.0
03282,2018,1.2,11.6,38134.0
03284,2018,7.8,7.5,31673.0
03285,2018,3.8,1.9,30901.0
03287,2018,4.1,5.0,44836.0
03290,2018,2.6,2.9,42849.0
03291,2018,0.0,77.4,10082.0
03293,2018,0.0,5.1,28109.0
03301,2018,4.8,11.6,34168.0
03303,2018,3.1,6.0,32390.0
03304,2018,1.6,2.6,46922.0
03307,2018,10.2,7.3,32748.0
03431,2018,5.1,12.9,32523.0
03440,2018,3.7,8.0,30868.0
03441,2018,13.1,24.9,18624.0
03442,2018,2.2,4.6,32403.0
03443,2018,0.0,0.0,30795.0
03444,2018,3.5,5.0,40205.0
03445,2018,2.5,7.8,33009.0
03446,2018,0.9,6.7,37454.0
03447,2018,3.7,4.9,35619.0
03448,2018,5.7,7.7,32065.0
03449,2018,5.0,1.5,48617.0
03450,2018,3.0,5.9,50484.0
03451,2018,4.5,13.2,28937.0
03452,2018,2.7,12.4,30718.0
03455,2018,0.1,7.8,41404.0
03456,2018,3.4,11.6,28751.0
03457,2018,4.0,10.1,38624.0
03458,2018,3.5,7.0,54508.0
03461,2018,2.5,6.4,28565.0
03462,2018,5.5,2.6,66733.0
03464,2018,5.4,3.4,36677.0
03465,2018,4.6,6.7,33784.0
03466,2018,6.1,0.9,39755.0
03467,2018,2.3,3.6,40982.0
03470,2018,4.8,17.1,24732.0
03561,2018,3.8,18.9,30296.0
03570,2018,8.2,19.8,20807.0
03574,2018,3.5,13.3,31123.0
03575,2018,0.0,50.0,29229.0
03576,2018,4.4,13.6,29948.0
03579,2018,10.2,11.6,36717.0
03580,2018,4.5,5.2,45316.0
03581,2018,2.8,4.1,37379.0
03582,2018,5.1,9.8,23418.0
03583,2018,3.1,4.6,30952.0
03584,2018,5.4,6.6,27552.0
03585,2018,7.4,10.0,30409.0
03586,2018,1.3,3.7,48226.0
03588,2018,3.6,8.6,27476.0
03590,2018,6.0,23.6,23047.0
03592,2018,4.3,7.0,29947.0
03593,2018,3.7,8.8,46407.0
03595,2018,3.0,5.3,30490.0
03597,2018,2.4,9.6,19986.0
03598,2018,7.0,15.7,27519.0
03601,2018,1.4,6.2,32660.0
03602,2018,2.1,17.8,29689.0
03603,2018,6.4,14.8,24910.0
03604,2018,6.1,0.0,43762.0
03605,2018,2.0,7.8,31464.0
03607,2018,0.0,3.4,34607.0
03608,2018,3.1,3.5,49186.0
03609,2018,4.3,3.0,36721.0
03740,2018,6.3,6.6,34645.0
03741,2018,2.7,7.7,34435.0
03743,2018,3.4,14.3,26639.0
03745,2018,2.7,11.5,37840.0
03746,2018,0.0,2.2,49136.0
03748,2018,1.8,3.9,47049.0
03750,2018,0.0,1.1,60644.0
03751,2018,0.0,1.7,29570.0
03752,2018,1.9,9.7,28855.0
03753,2018,1.8,1.4,44043.0
03754,2018,0.0,41.2,38215.0
03755,2018,2.8,9.4,49486.0
03765,2018,0.0,2.8,27798.0
03766,2018,1.7,8.0,42799.0
03768,2018,1.5,2.6,62992.0
03770,2018,2.1,4.2,31029.0
03771,2018,4.6,4.4,30925.0
03773,2018,5.2,12.0,30274.0
03774,2018,1.2,5.1,28794.0
03777,2018,3.4,6.8,41929.0
03779,2018,4.8,3.6,39906.0
03780,2018,1.7,2.1,30499.0
03781,2018,1.4,4.4,46892.0
03782,2018,4.3,4.6,36964.0
03784,2018,2.6,17.8,37417.0
03785,2018,8.0,14.8,25712.0
03801,2018,2.5,6.0,50378.0
03809,2018,5.0,6.3,30972.0
03810,2018,10.5,0.0,43010.0
03811,2018,2.6,1.7,51869.0
03812,2018,0.6,11.6,43740.0
03813,2018,3.2,9.9,39183.0
03814,2018,5.2,14.8,27193.0
03816,2018,7.7,4.2,33369.0
03817,2018,0.0,20.9,26168.0
03818,2018,2.8,18.9,28416.0
03819,2018,5.9,2.1,35634.0
03820,2018,3.9,10.1,38678.0
03823,2018,2.2,2.7,44610.0
03824,2018,4.7,26.8,23988.0
03825,2018,3.0,5.1,42334.0
03826,2018,8.5,3.8,43038.0
03827,2018,3.9,6.0,46942.0
03830,2018,6.6,10.5,29660.0
03832,2018,2.6,6.8,46705.0
03833,2018,3.8,4.7,49410.0
03835,2018,2.8,9.0,31057.0
03836,2018,5.8,9.5,34133.0
03837,2018,6.1,11.2,31231.0
03838,2018,5.7,6.0,33450.0
03839,2018,3.6,9.4,26493.0
03840,2018,2.3,4.7,51193.0
03841,2018,4.2,7.6,46967.0
03842,2018,2.4,4.9,51509.0
03844,2018,1.1,3.5,69734.0
03845,2018,6.4,6.1,56312.0
03846,2018,4.1,11.4,44829.0
03847,2018,0.0,0.0,82617.0
03848,2018,4.0,6.1,43992.0
03849,2018,7.0,11.5,36790.0
03850,2018,0.0,16.0,32400.0
03851,2018,5.8,3.7,30693.0
03852,2018,0.0,0.0,31671.0
03853,2018,6.3,12.0,32391.0
03854,2018,0.9,0.9,105175.0
03855,2018,3.9,5.7,34707.0
03856,2018,1.2,3.0,59001.0
03857,2018,2.8,6.2,39290.0
03858,2018,4.1,4.3,42777.0
03860,2018,1.5,18.6,30208.0
03861,2018,1.4,1.4,48610.0
03862,2018,2.4,5.1,60274.0
03864,2018,5.1,15.0,29391.0
03865,2018,5.9,3.9,38504.0
03867,2018,3.9,11.3,31963.0
03868,2018,7.1,16.4,30406.0
03869,2018,3.3,4.8,38167.0
03870,2018,1.4,3.7,74724.0
03871,2018,0.0,0.0,119209.0
03872,2018,2.4,2.1,32867.0
03873,2018,3.1,2.0,39825.0
03874,2018,5.5,4.6,35855.0
03875,2018,2.6,1.1,48255.0
03878,2018,6.1,8.6,30690.0
03882,2018,6.0,10.1,30039.0
03883,2018,0.0,0.0,34633.0
03884,2018,3.1,2.7,42652.0
03885,2018,2.7,1.1,56711.0
03886,2018,2.8,7.8,28131.0
03887,2018,3.7,10.6,32043.0
03890,2018,0.0,0.0,22640.0
03894,2018,3.5,2.7,40108.0
03901,2018,1.9,4.0,35115.0
03902,2018,4.3,3.5,54603.0
03903,2018,3.3,5.3,35940.0
03904,2018,5.2,5.2,41157.0
03905,2018,1.5,3.3,56081.0
03906,2018,3.2,3.9,33485.0
03907,2018,4.5,5.7,47447.0
03908,2018,1.3,6.4,38325.0
03909,2018,3.6,5.7,49651.0
03910,2018,0.0,9.9,44774.0
03911,2018,,0.0,46769.0
04001,2018,5.5,9.9,28960.0
04002,2018,4.5,5.7,29590.0
04003,2018,0.0,18.2,41139.0
04005,2018,5.4,15.3,28843.0
04006,2018,0.0,37.0,27700.0
04008,2018,5.9,1.9,33802.0
04009,2018,4.7,12.6,25131.0
04010,2018,2.5,9.0,24405.0
04011,2018,4.1,10.2,36343.0
04015,2018,1.9,11.6,30603.0
04017,2018,6.2,7.2,59642.0
04019,2018,0.0,0.0,84296.0
04020,2018,12.8,16.0,37308.0
04021,2018,4.4,3.9,49705.0
04022,2018,5.3,9.7,28013.0
04024,2018,0.0,5.3,23583.0
04027,2018,2.0,8.4,25430.0
04029,2018,2.7,4.5,33747.0
04030,2018,4.0,4.7,29198.0
04032,2018,2.4,6.1,47700.0
04037,2018,1.8,5.6,21657.0
04038,2018,2.5,5.0,32922.0
04039,2018,2.5,8.2,33815.0
04040,2018,2.1,14.0,27128.0
04041,2018,4.1,19.1,22257.0
04042,2018,4.5,4.9,32230.0
04043,2018,4.9,4.5,47591.0
04046,2018,1.8,6.6,38564.0
04047,2018,5.9,16.4,28562.0
04048,2018,3.8,15.6,26075.0
04049,2018,6.0,4.6,27308.0
04050,2018,0.0,10.3,40526.0
04051,2018,3.9,7.7,29819.0
04055,2018,3.7,13.0,31471.0
04056,2018,0.0,11.0,21825.0
04057,2018,26.3,0.0,9524.0
04061,2018,8.2,11.1,27941.0
04062,2018,2.7,6.9,32734.0
04063,2018,0.0,10.9,37909.0
04064,2018,4.3,7.7,45406.0
04066,2018,0.0,4.5,47815.0
04068,2018,3.0,15.6,22501.0
04069,2018,1.7,4.6,36815.0
04071,2018,3.9,5.5,42090.0
04072,2018,3.0,8.9,34819.0
04073,2018,5.6,15.9,24928.0
04074,2018,1.4,5.2,45682.0
04076,2018,3.3,2.9,26748.0
04079,2018,6.6,9.7,48927.0
04083,2018,7.6,15.2,30051.0
04084,2018,4.3,5.5,30985.0
04085,2018,0.2,6.7,30591.0
04086,2018,1.3,7.4,36633.0
04087,2018,3.0,6.3,21725.0
04088,2018,4.4,6.1,29694.0
04090,2018,3.8,6.1,40031.0
04091,2018,1.7,21.5,23229.0
04092,2018,6.6,15.3,31077.0
04093,2018,4.4,3.3,34975.0
04095,2018,2.8,6.6,29887.0
04096,2018,2.4,5.7,51523.0
04097,2018,4.2,5.0,45804.0
04101,2018,3.5,26.9,31004.0
04102,2018,2.2,13.5,35592.0
04103,2018,3.2,11.6,36072.0
04105,2018,2.8,2.6,66817.0
04106,2018,5.1,9.4,36408.0
04107,2018,1.6,4.4,55932.0
04108,2018,2.8,2.6,52059.0
04109,2018,29.2,9.0,42328.0
04110,2018,0.0,2.0,92011.0
04210,2018,3.6,13.1,28264.0
04216,2018,9.3,8.1,26871.0
04217,2018,6.7,22.5,25047.0
04219,2018,6.0,18.5,26036.0
04220,2018,4.4,15.1,27879.0
04221,2018,8.2,17.8,23076.0
04222,2018,1.1,4.4,35678.0
04224,2018,8.5,24.4,20899.0
04226,2018,5.1,7.1,26084.0
04227,2018,0.0,9.2,13648.0
04228,2018,,,
04231,2018,1.4,17.0,21225.0
04234,2018,0.0,0.0,32338.0
04236,2018,2.2,4.9,31499.0
04237,2018,2.2,4.0,37725.0
04238,2018,6.7,20.1,20117.0
04239,2018,4.0,7.5,26922.0
04240,2018,5.4,20.3,24541.0
04250,2018,4.8,11.2,24547.0
04252,2018,2.5,6.2,28622.0
04253,2018,6.1,10.7,29295.0
04254,2018,18.7,17.2,19031.0
04255,2018,1.2,10.7,28437.0
04256,2018,0.0,7.2,27430.0
04257,2018,7.7,10.2,23798.0
04258,2018,2.5,6.5,29818.0
04259,2018,9.7,12.8,27910.0
04260,2018,3.0,9.4,30876.0
04261,2018,0.0,12.6,31461.0
04263,2018,3.1,13.1,25863.0
04265,2018,3.4,1.3,33074.0
04267,2018,0.0,0.0,30203.0
04268,2018,5.2,17.8,21886.0
04270,2018,6.0,23.0,22772.0
04271,2018,,,
04274,2018,3.7,6.7,28819.0
04275,2018,9.7,11.8,23667.0
04276,2018,9.8,14.2,24796.0
04280,2018,6.6,9.2,29057.0
04281,2018,8.0,19.1,21188.0
04282,2018,5.3,7.3,30983.0
04284,2018,3.9,8.8,36321.0
04285,2018,4.9,5.7,30002.0
04286,2018,0.0,0.0,
04287,2018,3.0,10.1,28541.0
04289,2018,9.6,19.4,20045.0
04290,2018,6.6,6.2,27173.0
04292,2018,8.9,15.6,21423.0
04294,2018,6.4,10.3,25309.0
04330,2018,5.3,16.4,26839.0
04342,2018,2.8,5.6,28619.0
04343,2018,0.0,0.0,
04344,2018,9.9,10.8,32228.0
04345,2018,3.3,14.9,28908.0
04346,2018,5.5,18.3,27931.0
04347,2018,4.7,6.1,36636.0
04348,2018,2.2,8.6,24766.0
04349,2018,1.7,8.9,34475.0
04350,2018,4.3,7.4,34329.0
04351,2018,2.5,8.4,39522.0
04352,2018,1.8,11.1,29732.0
04353,2018,5.1,16.0,26091.0
04354,2018,6.0,4.9,38313.0
04355,2018,3.2,5.5,37534.0
04357,2018,3.6,14.4,26636.0
04358,2018,2.3,6.4,29281.0
04359,2018,0.0,26.6,26591.0
04360,2018,4.5,7.9,28677.0
04363,2018,5.2,8.5,25339.0
04364,2018,4.4,9.3,31246.0
04401,2018,5.6,18.2,29436.0
04406,2018,4.0,13.9,28250.0
04408,2018,0.0,0.7,34122.0
04410,2018,10.4,19.5,21430.0
04411,2018,3.5,7.9,28244.0
04412,2018,2.6,8.8,29580.0
04413,2018,34.5,32.2,22047.0
04414,2018,9.1,15.7,21833.0
04415,2018,22.3,18.6,19259.0
04416,2018,3.8,12.4,23855.0
04417,2018,11.9,24.5,17977.0
04418,2018,7.2,19.5,21939.0
04419,2018,4.9,5.0,27563.0
04421,2018,5.3,19.6,20768.0
04422,2018,3.7,11.1,24769.0
04424,2018,9.8,22.9,16119.0
04426,2018,5.1,17.0,26696.0
04427,2018,6.3,14.4,24019.0
04428,2018,6.0,9.7,26327.0
04429,2018,6.0,7.1,32497.0
04430,2018,9.5,19.2,23411.0
04431,2018,,0.0,35798.0
04434,2018,4.7,13.4,24059.0
04435,2018,6.3,12.3,23687.0
04438,2018,6.5,12.5,24762.0
04441,2018,13.2,14.8,28995.0
04442,2018,0.0,0.0,19841.0
04443,2018,5.7,23.6,22999.0
04444,2018,2.8,3.4,39628.0
04448,2018,7.5,21.0,19012.0
04449,2018,3.0,14.8,23579.0
04450,2018,4.6,13.0,25325.0
04451,2018,0.0,12.4,23170.0
04453,2018,13.2,21.2,19856.0
04454,2018,,26.9,10135.0
04455,2018,14.9,24.5,22468.0
04456,2018,2.7,5.8,27286.0
04457,2018,6.5,18.6,24738.0
04459,2018,14.2,18.6,23199.0
04460,2018,13.2,17.3,22123.0
04461,2018,5.4,13.4,25585.0
04462,2018,4.2,11.5,28790.0
04463,2018,11.4,27.4,17224.0
04464,2018,5.1,20.1,29800.0
04468,2018,4.4,19.5,26237.0
04469,2018,15.2,,4798.0
04471,2018,7.0,24.8,24766.0
04472,2018,5.4,9.4,30249.0
04473,2018,5.1,33.7,26891.0
04474,2018,5.0,7.1,30842.0
04475,2018,8.8,15.9,23823.0
04476,2018,5.3,12.3,31821.0
04478,2018,8.6,26.5,26375.0
04479,2018,4.2,14.4,24096.0
04481,2018,2.3,18.3,24068.0
04485,2018,8.4,16.6,29648.0
04487,2018,18.4,31.5,18722.0
04488,2018,8.0,8.9,25635.0
04489,2018,0.0,31.7,14160.0
04490,2018,0.0,9.0,26169.0
04491,2018,7.8,11.6,20860.0
04492,2018,0.0,13.1,16874.0
04493,2018,4.5,13.2,26353.0
04495,2018,9.0,20.6,18948.0
04496,2018,6.5,14.8,27447.0
04497,2018,7.4,23.7,21813.0
04530,2018,1.9,13.3,34082.0
04535,2018,4.3,18.6,34347.0
04537,2018,4.1,9.3,34616.0
04538,2018,0.6,9.2,33801.0
04539,2018,4.8,2.5,37486.0
04541,2018,,14.6,21324.0
04543,2018,3.3,13.1,32794.0
04544,2018,0.0,1.3,54152.0
04547,2018,1.8,9.9,28808.0
04548,2018,4.7,8.5,41662.0
04551,2018,3.9,9.5,31087.0
04553,2018,2.9,6.0,44996.0
04554,2018,3.9,17.8,32195.0
04555,2018,4.9,6.6,30855.0
04556,2018,4.9,12.0,38918.0
04558,2018,0.0,14.9,54141.0
04562,2018,1.1,9.4,47776.0
04563,2018,7.5,4.3,26499.0
04564,2018,3.5,10.6,45030.0
04568,2018,0.0,17.5,51199.0
04570,2018,,,
04571,2018,0.0,4.0,34097.0
04572,2018,4.2,20.0,25909.0
04573,2018,1.6,2.9,42571.0
04574,2018,4.4,13.5,34701.0
04575,2018,0.0,0.0,142594.0
04576,2018,0.5,9.5,41878.0
04578,2018,6.7,15.8,29320.0
04579,2018,4.8,6.5,33294.0
04605,2018,4.0,10.5,32017.0
04606,2018,9.5,22.8,21163.0
04607,2018,3.4,15.4,41356.0
04609,2018,7.5,9.0,30330.0
04611,2018,1.4,10.7,27410.0
04612,2018,10.4,4.9,37027.0
04613,2018,0.0,0.0,47477.0
04614,2018,3.6,13.8,35788.0
04616,2018,3.8,5.7,34053.0
04617,2018,5.0,7.6,40623.0
04619,2018,5.0,20.3,30208.0
04622,2018,4.1,15.8,25743.0
04623,2018,7.0,19.0,22020.0
04624,2018,0.0,32.0,23526.0
04625,2018,5.6,6.5,59078.0
04626,2018,2.2,14.7,28984.0
04627,2018,4.4,14.2,28310.0
04628,2018,2.3,17.3,21150.0
04629,2018,,,
04630,2018,3.3,15.6,23773.0
04631,2018,9.0,17.8,27958.0
04634,2018,7.3,20.6,23192.0
04635,2018,0.0,33.3,7825.0
04637,2018,11.1,2.6,30606.0
04640,2018,4.1,9.6,36762.0
04642,2018,0.0,5.1,48605.0
04643,2018,9.3,9.0,21527.0
04644,2018,,,
04645,2018,0.0,15.4,24158.0
04646,2018,0.0,20.0,40662.0
04648,2018,8.2,16.7,21346.0
04649,2018,13.4,17.6,24811.0
04650,2018,0.0,4.2,108738.0
04652,2018,8.1,16.4,26421.0
04653,2018,1.9,4.6,24518.0
04654,2018,10.4,24.2,22481.0
04655,2018,4.0,10.2,26342.0
04657,2018,9.8,10.6,32730.0
04658,2018,5.6,13.6,24792.0
04660,2018,4.0,3.9,60263.0
04662,2018,0.0,8.5,28102.0
04664,2018,6.5,17.4,26674.0
04666,2018,6.3,15.9,22529.0
04667,2018,9.8,29.8,21146.0
04668,2018,9.8,32.3,18344.0
04669,2018,0.0,2.1,43953.0
04671,2018,4.0,8.9,41426.0
04673,2018,3.8,31.6,19769.0
04674,2018,6.8,7.8,30217.0
04675,2018,19.6,5.4,81602.0
04676,2018,5.9,12.4,30235.0
04677,2018,5.7,19.0,26302.0
04679,2018,5.0,6.2,33782.0
04680,2018,5.1,15.4,25382.0
04681,2018,6.3,21.1,26464.0
04683,2018,0.0,0.0,54103.0
04684,2018,6.2,8.8,43665.0
04685,2018,3.1,19.2,35877.0
04686,2018,3.3,6.2,25796.0
04691,2018,9.6,3.4,27129.0
04693,2018,1.1,18.6,28849.0
04694,2018,3.4,17.2,26780.0
04730,2018,3.9,17.4,23848.0
04732,2018,12.0,12.6,21456.0
04733,2018,0.0,13.8,30083.0
04734,2018,4.7,9.2,25819.0
04735,2018,8.7,15.7,23580.0
04736,2018,3.8,18.3,25616.0
04739,2018,11.3,15.8,23559.0
04740,2018,4.8,9.7,26480.0
04741,2018,,0.0,
04742,2018,2.7,13.3,28323.0
04743,2018,5.7,15.5,24911.0
04745,2018,0.0,13.5,23732.0
04746,2018,6.1,25.9,20036.0
04747,2018,4.6,14.7,22343.0
04750,2018,12.0,22.6,15501.0
04756,2018,1.5,9.2,25749.0
04757,2018,3.8,10.2,29639.0
04758,2018,7.9,14.0,24793.0
04760,2018,8.8,21.7,27886.0
04761,2018,8.0,11.0,27054.0
04762,2018,7.4,19.6,22295.0
04763,2018,8.7,23.0,17083.0
04764,2018,0.0,0.0,23497.0
04765,2018,8.2,21.7,22957.0
04766,2018,8.4,13.9,20724.0
04768,2018,4.2,4.5,29352.0
04769,2018,4.4,22.0,26416.0
04772,2018,6.0,17.3,30152.0
04773,2018,11.7,20.6,24257.0
04774,2018,5.9,15.1,24079.0
04776,2018,10.1,23.9,20643.0
04777,2018,13.6,22.7,18150.0
04779,2018,4.5,10.3,27385.0
04780,2018,7.8,17.5,22378.0
04781,2018,0.0,21.6,20678.0
04783,2018,6.0,9.4,28570.0
04785,2018,4.2,30.5,20279.0
04786,2018,6.6,14.3,21597.0
04787,2018,5.1,24.4,19016.0
04841,2018,6.6,17.4,26837.0
04843,2018,1.8,9.6,40310.0
04847,2018,5.1,12.0,30882.0
04848,2018,0.0,7.4,50482.0
04849,2018,3.6,6.4,38002.0
04851,2018,0.0,30.3,28166.0
04852,2018,0.0,10.5,42153.0
04853,2018,6.5,3.0,38718.0
04854,2018,2.1,11.5,37653.0
04855,2018,10.7,0.0,74514.0
04856,2018,1.7,8.6,39689.0
04858,2018,5.9,4.2,34207.0
04859,2018,0.0,2.7,32545.0
04860,2018,2.7,4.0,36707.0
04861,2018,4.3,17.4,26859.0
04862,2018,3.3,6.9,25112.0
04863,2018,2.2,9.3,35618.0
04864,2018,6.0,12.7,26335.0
04901,2018,4.7,17.1,27311.0
04910,2018,3.4,9.2,23592.0
04911,2018,20.7,29.5,19971.0
04912,2018,14.3,28.7,14743.0
04915,2018,6.4,15.4,31228.0
04917,2018,7.8,11.4,32168.0
04918,2018,0.0,5.5,40580.0
04920,2018,8.8,18.0,20819.0
04921,2018,5.6,22.0,18912.0
04922,2018,4.9,23.7,25696.0
04923,2018,18.4,28.0,20674.0
04924,2018,7.6,18.2,22164.0
04925,2018,0.0,21.3,23085.0
04926,2018,0.0,38.5,28466.0
04927,2018,4.2,14.5,22833.0
04928,2018,1.2,9.0,24895.0
04929,2018,4.2,26.4,24587.0
04930,2018,8.4,19.8,20484.0
04932,2018,3.3,11.9,27142.0
04933,2018,0.0,0.0,
04936,2018,9.5,9.1,27186.0
04937,2018,8.3,26.8,22287.0
04938,2018,7.1,14.7,24670.0
04939,2018,1.8,14.6,24231.0
04940,2018,,,
04941,2018,6.2,11.5,23527.0
04942,2018,13.8,11.2,19617.0
04943,2018,9.8,21.9,20810.0
04944,2018,0.0,0.0,
04945,2018,5.8,12.6,26315.0
04947,2018,3.1,8.9,35252.0
04949,2018,3.6,15.2,25237.0
04950,2018,9.4,23.8,22961.0
04951,2018,7.1,27.1,25914.0
04952,2018,2.0,9.9,28367.0
04953,2018,5.6,18.1,25960.0
04955,2018,2.5,14.6,24916.0
04956,2018,2.0,19.2,24210.0
04957,2018,8.4,13.3,25832.0
04958,2018,4.3,9.0,24732.0
04961,2018,5.0,13.1,30042.0
04962,2018,0.0,24.7,19604.0
04963,2018,6.8,12.2,30378.0
04964,2018,0.0,3.9,34042.0
04965,2018,4.9,11.7,24882.0
04966,2018,6.9,15.3,22507.0
04967,2018,8.1,16.9,21186.0
04969,2018,2.2,14.8,26405.0
04970,2018,3.3,7.4,35777.0
04971,2018,5.6,13.9,30442.0
04973,2018,4.7,12.2,26073.0
04974,2018,8.0,10.2,24072.0
04975,2018,,,
04976,2018,8.7,19.7,24229.0
04978,2018,7.4,5.1,31940.0
04979,2018,4.6,13.3,26098.0
04981,2018,8.8,10.8,33889.0
04982,2018,9.8,14.6,22929.0
04983,2018,7.5,14.1,24209.0
04984,2018,5.1,8.4,27595.0
04985,2018,8.0,21.2,20390.0
04986,2018,5.4,15.2,23648.0
04987,2018,2.0,11.7,22765.0
04988,2018,3.5,26.4,20251.0
04989,2018,6.0,8.7,31128.0
04992,2018,0.0,0.0,
05001,2018,4.6,6.6,38327.0
05031,2018,0.0,0.0,77728.0
05032,2018,6.2,11.6,26497.0
05033,2018,8.5,12.3,26814.0
05034,2018,4.7,10.3,41378.0
05035,2018,5.5,4.8,32207.0
05036,2018,0.0,12.9,29842.0
05037,2018,0.0,5.7,36569.0
05038,2018,2.1,14.7,23503.0
05039,2018,1.6,20.0,30608.0
05040,2018,7.6,5.1,29375.0
05041,2018,0.0,0.0,21425.0
05042,2018,4.5,14.9,30962.0
05043,2018,4.5,2.1,42740.0
05045,2018,2.0,9.9,34182.0
05046,2018,2.7,7.7,24908.0
05048,2018,2.1,4.2,35764.0
05050,2018,0.0,14.9,23332.0
05051,2018,3.3,12.0,27447.0
05052,2018,0.0,0.0,43125.0
05053,2018,1.1,4.2,49672.0
05055,2018,4.0,4.4,59015.0
05056,2018,0.0,13.2,41367.0
05058,2018,0.0,5.0,43140.0
05059,2018,0.0,0.0,41070.0
05060,2018,6.9,11.5,32175.0
05061,2018,5.8,2.3,26681.0
05062,2018,7.1,8.9,27629.0
05065,2018,0.6,15.8,35553.0
05067,2018,3.4,0.0,68125.0
05068,2018,4.1,16.1,28784.0
05069,2018,4.2,20.7,26314.0
05070,2018,3.9,6.7,55066.0
05071,2018,0.0,0.0,37221.0
05072,2018,2.6,4.8,42444.0
05075,2018,1.1,10.8,41053.0
05076,2018,3.1,15.8,23976.0
05077,2018,1.3,7.0,39816.0
05079,2018,4.4,13.3,25802.0
05081,2018,10.6,26.3,16270.0
05083,2018,9.1,17.4,26638.0
05084,2018,29.9,0.0,33265.0
05086,2018,4.2,12.7,26167.0
05089,2018,3.0,10.9,30024.0
05091,2018,1.4,8.7,50469.0
05101,2018,3.0,18.0,25170.0
05141,2018,0.0,27.7,20984.0
05142,2018,5.2,15.9,23977.0
05143,2018,3.1,9.8,30525.0
05146,2018,7.9,10.3,32369.0
05148,2018,5.1,1.4,50396.0
05149,2018,4.1,16.2,33262.0
05150,2018,19.0,31.5,27470.0
05151,2018,4.5,3.3,31257.0
05152,2018,0.0,6.0,39373.0
05153,2018,5.9,10.7,30973.0
