"ZCTA","minDisHosp","timeDrive","countDrive"
61378,16.57,26.7,1
61379,11.33,13.72,1
61401,1.65,0,3
61410,14.58,21.49,2
61411,11.81,20.93,1
61412,14.59,22.67,2
61413,18.73,27.24,2
61414,16.93,27.17,2
61416,8.47,22.62,1
61418,15.5,21.52,2
61419,11.95,29.11,1
61420,16.69,25.48,1
61421,20.88,28.98,1
61422,13.01,23.67,1
61423,11.32,20.42,3
61425,10.54,19.81,1
61427,11.69,26.89,1
61430,4.05,7.65,3
61432,12.31,22.79,1
61433,8.99,17.16,1
61434,7.6,17.92,1
61435,8.97,22.37,1
61436,13.4,21.44,2
61437,13.31,19.24,2
61438,12.38,13.79,1
61439,3.84,13.39,2
61440,13.56,21.18,2
61441,16.86,26.32,1
61443,3.62,0,1
61447,8.3,12.39,1
61448,8.48,9.68,2
61449,12.23,22.94,1
61452,12.59,17.36,1
61453,11.02,21.19,2
61454,14.86,28.96,2
61455,1.27,0,1
61459,17.99,29.65,1
61462,0.73,0,3
61465,20.26,22.58,1
61467,11.54,20.3,2
61469,17.56,29.77,1
61472,10.71,17.44,2
61473,19.77,20.61,2
61475,15.04,22.23,1
61476,11.08,21.69,1
61478,16.61,26.59,1
61482,18.27,27.85,1
61483,13.33,21.16,1
61486,12.7,12.85,1
61488,5.08,14.95,2
61490,19.35,27.29,2
61501,19.41,25.26,2
61516,15.65,27.49,1
61517,18.96,20.62,4
61519,9.11,16.46,1
61520,1.54,0,1
61523,15.63,26.73,2
61524,5.59,9.9,1
61525,10.02,14.07,4
61526,16.29,26.57,1
61528,8.97,10.54,5
61530,1.03,0,4
61531,11.89,18.73,1
61533,14.14,25.68,2
61534,13.72,17.54,2
61535,7.76,10.21,6
61536,12.89,15.59,5
61537,23,29.71,1
61539,9.33,13.39,6
61542,9.22,22.02,2
61547,8.27,22.72,3
61548,12.7,20.76,5
61550,13.28,16.95,7
61552,6.31,15.04,4
61553,6.69,9.06,1
61554,2.24,0,6
61560,16.9,27.7,1
61561,8.91,17.5,1
61562,13.42,21.25,4
61563,5.61,11.09,1
61564,6.5,12.16,3
61568,8.96,15.82,5
61569,15.66,25.74,2
61571,10.36,15.21,6
61602,1.72,4.68,6
61603,1.4,0,6
61604,3.84,4.29,5
61605,2.7,0,5
61606,0.97,0,6
61607,7.11,8.91,5
61610,4.57,10.31,5
61611,3.96,12.27,6
61614,0.74,0,6
61615,3.85,5.72,5
61616,1.88,5.46,6
61625,0.93,1.08,6
61701,1.85,0,2
61704,1.39,6.63,2
61705,3.45,7.96,2
61723,12.9,18.72,2
61724,17.24,25.07,1
61725,13.61,19.34,3
61726,12.34,19.14,2
61727,0.59,0,2
61729,8.91,20.76,2
61732,15.01,22.39,3
61733,9.96,15.83,5
61734,8.57,15.77,1
61735,11.24,20.9,1
61736,10.91,15.43,2
61738,16.57,21.86,3
61740,12.66,24.78,1
61742,8.07,11.72,6
61743,7.08,16.74,1
61744,18.7,29.57,1
61745,14.62,20.32,3
61747,0.96,0,2
61748,10.9,13.59,2
61749,11.18,16.74,1
61750,7.6,13.54,1
61751,8.34,11.87,1
61752,19.05,23.14,2
61753,18.32,20.14,3
61754,18.95,23.54,3
61755,11.45,27.28,1
61756,10.61,13.4,3
61759,6.71,13.85,1
61761,3.71,0,2
61764,3.7,0,1
61769,19.41,22.83,1
61770,11.23,25.14,1
61771,9.09,15.36,1
61772,11.73,12.97,3
61773,8.55,19.72,1
61774,14.82,21.9,2
61775,15.71,27.51,1
61776,9.99,11.14,2
61777,8.66,9.07,2
61778,11.62,26.16,1
61801,0.77,0,3
61802,4.49,4.58,3
61811,14.12,22.41,4
61813,13.44,13.88,1
61814,9.77,24.57,2
61815,8.27,14.6,4
61817,10.29,18.5,2
61818,15.45,27.76,2
61820,1.26,0,4
61821,1.41,5.49,4
61822,3.69,8.88,4
61830,11.71,15.75,2
61832,0.64,0,2
61833,3.6,8.27,2
61834,2.46,4.53,2
61839,8.51,17.86,1
61843,14.84,23.57,1
61844,15.56,18.55,2
61845,9.68,17.67,1
61846,13.4,19.47,2
61848,14,22.47,3
61853,14.48,18.46,4
61854,13.21,26.4,3
61855,14.34,29.64,1
61856,3.35,0,2
61857,13.74,21.19,4
61858,8.49,17.82,2
61859,17.87,19.68,5
61863,19.2,23.43,3
61864,13.29,21.83,3
61865,17.13,29.88,2
61866,18.17,24.82,3
61870,20.5,28.9,2
61871,18.33,28.54,2
61872,16.69,28.81,1
61873,12.3,15.9,3
61874,6.02,11.13,3
61875,10.3,18.76,4
61878,11.99,17.24,3
61880,13.05,16.93,3
61882,14.5,22.56,2
61883,8.63,12.47,2
61884,6.07,10.47,4
61910,16.78,25.7,1
61920,7.66,19.87,1
61924,16.67,22.87,2
61925,11.45,23.25,2
61928,16.33,14.92,1
61931,10.63,22.57,1
61933,17.37,21.5,1
61936,14.13,24.26,2
61938,7.01,0,1
61944,1.71,0,2
61949,13.76,17.66,1
61951,22.77,29.26,1
61955,6.35,15.72,2
61957,13.95,19.42,2
62001,12.35,21.24,2
62002,4.19,0,6
62009,6.78,10.8,3
62010,7.94,14.87,4
62012,12.11,19.79,4
62014,11.45,25.29,1
62015,7.54,14.93,2
62016,0.38,0,2
62017,10.61,20.6,1
62018,5.27,9.27,5
62019,10.73,22.58,2
62021,13.56,28.29,4
62022,9.54,16.32,4
62023,8.5,17.97,3
62024,5.06,11.12,5
62025,8.38,13.59,7
62027,10.79,18.56,1
62028,13.31,24.63,4
62030,12.97,25.14,1
62031,13.34,17.8,1
62033,11.24,15.18,3
62034,2.37,12.5,3
62035,6.84,10.8,4
62037,12.48,28.33,1
62040,3.21,0,24
62044,15.07,24.13,1
62046,11.8,15.34,7
62048,9.26,11.48,19
62049,1.89,0,2
62051,7.05,12.65,2
62052,1.46,0,2
62054,8.09,11.45,2
62056,2.22,0,3
62058,4.41,14.13,1
62059,4.18,10.8,33
62060,2.12,9.14,29
62061,8.35,12.47,3
62062,1.34,0,18
62063,15.59,24.05,1
62067,12.33,23.82,3
62069,7.37,10.16,2
62074,8.91,16.32,2
62075,16.19,20.76,2
62076,9.87,13.8,1
62077,11.24,26.47,2
62079,13.9,17.76,4
62080,14.89,21.65,2
62082,18.74,22.2,1
62083,8.4,11.26,1
62084,8.73,13.34,6
62085,5.68,9.57,3
62087,9.76,16.5,6
62088,0.71,0,2
62089,2.16,7.86,2
62090,3.25,9.03,34
62092,10.68,15.08,1
62093,6.44,16.06,2
62094,12.16,18.93,2
62095,7.04,10.6,6
62097,8.16,22.97,1
62098,10.94,27.62,1
62201,5.14,10.68,29
62203,3.42,9.45,25
62204,5.67,10.24,25
62205,3.6,6.96,27
62206,4.03,13.51,26
62207,1.5,0,25
62208,4.28,9.86,18
62215,11.84,22.96,1
62216,5.46,8.6,3
62217,11,18.17,2
62218,10.05,28.68,1
62219,6.61,12.91,1
62220,3.34,0,16
62221,5.22,9.76,4
62223,2.9,8.58,23
62225,4.26,14.94,3
62226,1.95,0,16
62230,1.27,0,2
62231,13.45,17.18,1
62232,7.41,16.34,20
62233,3.06,0,2
62234,5.32,9.98,17
62236,6.91,15.32,18
62237,10.22,17.04,1
62238,10.97,22.32,2
62239,5.86,17.62,24
62240,5.7,14.95,29
62241,9.97,16.4,2
62242,10.53,16.87,2
62243,10.59,11.23,4
62245,7.5,21.89,1
62246,1.81,0,3
62248,8.41,13.99,3
62249,0.22,0,3
62254,6.54,16.6,4
62255,17.4,29.45,1
62257,14.36,20.23,1
62258,13.48,20.2,3
62260,8.96,14.07,4
62261,5.25,28.12,1
62262,9.99,14.73,2
62263,0.98,0,2
62264,11.3,24.68,3
62265,15.05,20.42,5
62266,16.28,28.32,2
62269,2.73,0,13
62271,12.7,19.24,1
62272,13.52,25.17,1
62273,6.46,8.96,3
62274,1.97,0,3
62275,9.89,18.09,2
62277,12.3,23.37,1
62278,0.31,0,1
62280,12.85,20.8,1
62281,9.07,15.76,3
62282,21.1,29.7,1
62284,6.96,16.01,2
62285,10.92,14,4
62286,1.66,0,1
62288,10.78,18.48,2
62289,10.84,19.64,4
62292,7.83,13.38,1
62293,12.04,14.46,3
62294,6.03,12.08,5
62297,10.65,29.74,1
62298,14,24.34,2
62301,0.99,0,1
62305,3.76,6.11,2
62312,17.32,26.59,2
62313,11.19,29.12,1
62316,16.09,22.46,1
62321,0.65,0,2
62326,10.65,13.39,2
62330,14.95,20.98,2
62334,8.99,11.26,2
62336,6.78,16.15,1
62338,12.12,26.22,1
62340,12.58,17.1,1
62341,6.08,8.19,2
62343,14.42,18.04,1
62345,22.21,27.14,1
62347,22.39,29.63,1
62349,22.63,25.84,1
62351,18.6,25.69,1
62352,12.05,19.41,1
62353,18.79,27.34,1
62354,9.78,23.12,2
62357,7.84,20.4,1
62358,9.65,14.44,1
62359,16.03,24.48,1
62360,14.34,23.18,1
62361,16.14,27.9,1
62362,16.41,27.01,1
62363,3.09,0,1
62366,11.92,29.25,1
62370,8.4,17.09,2
62374,13.92,16.52,2
62376,16.21,26.61,1
62379,10.93,19.57,1
62380,16.16,25.22,1
62401,1.12,0,1
62410,10.33,21.23,2
62411,13.35,17.07,2
62417,5.33,9.49,3
62418,9.92,19.7,1
62419,12.12,23.54,1
62421,9.37,12.06,2
62422,15.81,25.86,1
62424,15,29.17,1
62425,8.23,12.1,1
62426,21.43,24.73,1
62427,12.96,17.08,2
62433,9.26,16.33,2
62438,8.68,17.74,1
62439,4.36,0,2
62440,8.34,22.31,1
62441,18.8,22.86,5
62443,16.21,17.95,1
62444,12.5,29.23,1
62445,16.28,20.76,1
62447,18.45,17.48,2
62449,11.11,14.56,1
62450,2.33,0,1
62451,10.17,13.58,1
62452,13.95,21.54,1
62454,1.51,0,1
62458,17.78,22.35,2
62460,10.65,19.19,1
62461,10.78,15.37,1
62462,11.41,17.08,1
62463,14,23.42,1
62465,12.64,23.36,1
62466,10.78,20.37,2
62467,7.98,9.57,1
62469,13.37,24.38,1
62471,2.59,0,2
62473,9.45,14.54,1
62475,13.47,23.34,1
62476,18.54,29.94,1
62477,19.96,29.61,1
62479,18.31,26.21,1
62480,17.43,25.05,1
62501,12.35,20.69,3
62510,14.17,16.39,1
62512,12.91,20.16,2
62513,17.88,24.31,3
62514,10.1,16.48,2
62515,19.11,23.14,4
62517,10.04,16.29,1
62518,16.42,25.78,1
62519,20.33,29.86,3
62520,13.06,29.18,3
62521,1.2,0,2
62522,7.12,7.84,2
62523,2.07,4.6,2
62526,3.61,0,3
62530,14.78,24.02,4
62531,11.53,14.38,5
62532,7.01,10.67,2
62533,22.2,24.56,1
62534,11.55,20.78,1
62535,5.21,8.88,3
62536,8.61,26.78,1
62537,9.33,17.76,2
62538,17.69,29.26,1
62539,20.08,27.38,1
62540,8.95,15.26,1
62543,16.23,21.19,1
62544,11.17,16.97,2
62546,14.96,20.37,1
62548,17.5,21.57,1
62549,6.86,15.24,2
62550,19.86,25.12,3
62551,13.66,24.35,2
62553,10.27,13.64,1
62554,9.63,14.01,4
62555,9.47,16.37,2
62556,9.41,14.23,1
62557,2.1,0,3
62560,11.12,27.39,2
62561,10.85,15.62,4
62563,9.57,17.25,5
62565,0.56,0,2
62567,10.83,14.39,1
62568,0.57,0,2
62570,11.06,19.25,1
62571,8.53,12.47,2
62573,10.53,11.58,3
62601,15.19,16.77,1
62613,16.44,25.38,3
62617,16.32,20.65,1
62618,16.4,18.66,1
62622,19.31,26.02,1
62625,9.34,18.16,4
62626,1.43,0,1
62628,10.32,18.24,1
62629,6.61,22.39,4
62630,13.94,24.8,1
62633,14.2,27.19,1
62634,13.42,20.62,4
62635,11.66,19.35,2
62638,17.68,27.25,1
62639,8.63,15.38,1
62640,13.18,27.22,1
62643,9.14,15.97,2
62644,1.43,0,1
62649,14.05,28.42,1
62650,2.77,0,1
62655,13.35,21,1
62656,1.78,0,1
62663,19.05,23.95,2
62668,15.69,21.52,1
62670,17,25.26,1
62671,11.79,21.32,1
62672,10.36,17.49,1
62677,15.28,24.15,3
62681,1.69,0,1
62682,18.96,27.84,1
62684,10.16,11.28,5
62690,20.22,29.32,1
62691,19.46,28.49,1
62693,16.33,20.22,5
62694,18.38,29.02,1
62695,10.99,14.13,1
62701,0.53,3.56,4
62702,1.64,0,4
62703,3.35,0,4
62704,3.49,9.79,4
62707,4.06,7.3,4
62711,5.97,15.7,4
62712,4.88,15.6,4
62801,2.29,0,2
62803,12,26.94,2
62806,20.78,26.1,1
62807,9.33,21.98,1
62808,14.46,22.32,4
62809,9.33,9.33,1
62810,15.72,23.87,2
62811,9.98,18.75,1
62812,1.09,0,4
62814,15.36,18.19,2
62816,9.88,20.44,2
62817,12.35,15.75,3
62818,13.95,23.76,1
62819,7.21,11.59,3
62820,15.56,19.85,1
62822,9.98,15.53,3
62823,13,22.71,2
62824,8.78,12.57,2
62825,10.4,20.18,3
62828,10.49,20.85,1
62829,10.39,12.62,2
62830,12.07,18.2,4
62831,15.14,24.84,2
62832,1.47,0,2
62833,14.96,23.82,1
62835,15.34,21.88,2
62836,10.75,22.22,1
62837,1.75,0,1
62839,2.28,0,1
62841,5.42,14.56,4
62842,7.91,12.34,1
62843,12.39,15.5,1
62846,12.43,19.57,3
62848,8.91,11.98,4
62849,13.03,24.22,1
62852,9.18,17.96,1
62853,11.49,17.71,4
62854,14.9,28.25,1
62856,7.31,13.26,1
62858,11.96,19.86,1
62859,1.04,0,1
62860,13.36,28.22,1
62862,15.45,17.5,1
62863,6,0,2
62864,2.94,0,2
62865,11.6,19.38,3
62868,11.46,15.04,2
62869,17,25.62,1
62870,7.11,10.2,2
62871,13.14,24.97,1
62872,9.71,18.23,2
62874,8.9,20.21,4
62875,15.86,28.68,2
62876,14.6,28.85,1
62877,13.14,19.88,4
62878,9.38,24.73,1
62879,10.76,27.11,1
62881,1.49,0,2
62882,9.3,11.61,2
62884,11.47,24.77,2
62885,10.42,21,1
62886,11.39,15.26,1
62887,15.3,21.15,1
62888,9.07,15.55,2
62890,15.45,22.37,1
62891,8.65,21.76,3
62892,14.57,21.43,1
62893,8.08,23.21,1
62894,10.33,25.79,2
62895,14.45,23.55,3
62896,10.45,14.35,4
62897,7.65,12.62,3
62898,9.49,22.51,2
62899,12.71,21.88,1
62901,1.27,0,6
62902,9.07,14.28,2
62903,6.37,12.54,2
62905,12.6,28.48,2
62906,4.12,0,2
62908,15.1,23.88,1
62915,6.64,19.36,5
62917,9.16,12.42,2
62918,4.35,13.98,5
62919,16.45,23,1
62920,7.36,16.13,2
62921,4.01,13.84,5
62922,13.18,23.23,2
62923,19.11,26.87,1
62924,8.51,14.5,3
62926,11.49,13.36,1
62927,7.9,9.53,3
62930,1.99,0,2
62931,10.3,22.06,1
62932,10.8,11.38,3
62933,2.48,3.28,4
62934,11.09,15.27,2
62935,12.31,24.78,2
62938,13.7,28.05,1
62939,15.23,19.52,4
62940,10.83,18,2
62946,2.32,0,2
62947,13.74,18.96,1
62948,1.41,0,5
62949,8.5,17.78,6
62951,7,13.59,4
62952,7.53,11.38,1
62953,8.43,18.87,1
62957,7.83,11.67,3
62958,11.78,16.74,2
62959,3.3,0,5
62960,5.57,0,1
62961,10.88,20.06,1
62965,3.16,8.92,2
62966,1.83,0,2
62967,18.85,23.87,1
62969,18.99,28.79,1
62974,12.65,29.09,2
62977,7.86,21.76,2
62979,17.32,27.54,1
62982,0.75,0,1
62983,11.07,17.62,5
62984,16,25.39,2
62987,13.48,17.16,2
62990,11.54,25.91,1
62992,17.09,24.76,1
62994,11.8,16.44,4
62998,14.65,24.69,1
62999,8.15,12.74,4
63005,6.49,13.14,16
63010,6.85,14.5,19
63011,4.33,12.05,17
63012,12.59,23.64,3
63013,15.95,23.45,1
63014,9.94,26.43,1
63016,19.14,22.76,1
63017,0.28,0,37
63019,3.06,6.56,3
63020,14.07,19.29,1
63021,6.04,14.8,17
63025,10.43,22.78,5
63026,2.49,0,28
63028,4.42,0,3
63031,3.06,0,22
63033,3.05,8.81,33
63034,6.89,8.86,18
63038,11.25,19.28,9
63039,12.41,22.33,1
63040,9.66,17.96,8
63042,3.48,8.97,31
63043,2.72,0,38
63044,1.66,0,36
63045,1.57,6.27,24
63047,6.5,12.62,1
63048,5.47,7.8,5
63049,5.72,8.42,9
63050,13.9,20.32,1
63051,13.42,18.35,3
63052,10.9,20.64,5
63053,12.37,17.55,11
63055,11.76,22.92,1
63057,12.94,15.75,5
63068,16.58,24.04,1
63069,17.89,25.46,2
63070,7.9,10.68,5
63074,2.36,8.46,33
63077,17.21,19.05,2
63079,7.52,12.41,1
63080,5.99,0,1
63084,11.93,14.61,2
63087,10.43,17.02,2
63088,2.55,11,29
63089,11.6,17.51,1
63090,3.73,0,1
63101,2.84,5.86,38
63102,3.16,6.12,37
63103,1.5,4.44,39
63104,1.96,0,35
63105,1.46,4.46,35
63106,1.59,0,34
63107,2.32,6.46,36
63108,0.68,0,37
63109,2.22,3.53,34
63110,0.83,0,37
63111,2.69,6.7,27
63112,0.62,0,35
63113,1.7,4.71,36
63114,3.63,9.91,36
63115,3.51,8.57,27
63116,2.35,4.84,29
63117,1.29,0,35
63118,0.81,0,31
63119,4.78,7.79,34
63120,3.38,8.79,32
63121,2.02,6.27,33
63122,2.24,7.31,31
63123,5.16,5.85,28
63124,4.59,6.51,36
63125,2.22,0,27
63126,3.74,9.74,31
63127,3.25,11.42,31
63128,1.19,0,30
63129,4.32,10.52,21
63130,2.07,7.28,37
63131,1.68,0,36
63132,3.98,6.78,38
63133,0.75,0,36
63134,3.31,10.88,35
63135,3.72,6.25,33
63136,3.24,0,34
63137,3.07,6.33,28
63138,4.51,12.77,26
63139,1.11,0,34
63140,3.8,10.97,30
63141,1.39,0,37
63143,2.02,4,35
63144,2.73,3.89,35
63146,2,9.01,38
63147,4.82,6.49,30
63155,2.2,5.26,38
63301,7.42,0,18
63303,5.38,9.31,24
63304,0.91,0,17
63332,8.68,27.23,1
63334,15.06,17.47,1
63336,12.41,27.11,1
63341,8.69,20.7,5
63343,18.21,25.73,1
63344,18.69,25.92,1
63347,15.67,23.29,1
63348,5,9.83,5
63349,13.11,15.33,1
63351,17.74,29.73,1
63352,17,26.76,1
63353,4,0,1
63357,11.41,21.92,1
63362,7.36,11.75,3
63366,6.33,14.33,10
63367,2.61,0,8
63368,3.81,0,12
63369,12.18,22.19,3
63373,13.88,27.62,2
63376,2.67,0,17
63377,14.89,21.06,1
63379,2.18,0,3
63381,20.12,27.16,1
63383,20.53,21.13,2
63385,2.74,0,6
63386,3.59,16.12,7
63387,18.25,22.3,1
63389,12.93,21.11,1
63390,11.15,16.66,3
63401,1.69,0,1
63430,10.72,18.72,1
63431,9.82,12.09,1
63432,11.94,25.04,1
63436,19.48,28.62,1
63437,16.1,19.98,1
63441,17.27,26.92,1
63448,13.44,22.22,1
63450,23.22,29.92,1
63454,17.18,23.46,1
63456,19.71,28.37,1
63459,12.65,19.44,1
63461,10.81,21.02,2
63467,13.65,21.72,1
63471,7.53,13.21,2
63472,13.65,20.6,1
63501,2.37,0,1
63530,14.24,15.64,2
63531,16.14,26.74,1
63532,7.32,13.19,1
63533,13.49,29.02,1
63534,12.33,15.79,1
63536,13.64,22.33,1
63540,15,28.88,1
63544,18.31,26.08,2
63545,13.21,20.2,1
63546,13.46,18.39,1
63547,20.64,27.9,1
63549,17.38,21.42,2
63551,18.75,23.46,1
63552,1.85,0,1
63555,2.6,0,1
63556,1.6,0,1
63558,19.65,26.83,2
63559,11.1,17.34,1
63560,13.76,19.53,2
63561,20.74,26.54,1
63565,4.19,0,1
63601,7.51,13.62,3
63621,12.15,24.57,1
63624,11.3,27.33,1
63626,13.85,28.15,1
63627,15.5,17.32,2
63628,2.89,0,4
63630,8.69,16.98,2
63631,14.42,23.48,1
63637,7.12,12.38,5
63640,5.07,0,4
63645,2.94,0,3
63650,1.1,5.26,1
63653,6.26,18.11,4
63656,10.99,20.43,1
63660,5.29,10.59,2
63662,17.57,26.62,1
63663,0.19,0,1
63664,10.24,0,1
63670,10.16,0,2
63673,11.99,21.21,2
63701,2.61,0,3
63703,3.21,0,3
63736,17.69,20.53,1
63739,16.19,28.94,2
63740,13.6,23.35,3
63744,14.86,24.98,3
63745,9.99,16.49,3
63755,12.52,18.46,3
63758,10.22,15.95,3
63767,13.67,19.75,1
63769,20.3,29.33,2
63770,16.2,25.41,1
63771,18.03,28.45,1
63775,1.83,0,2
63780,10.67,17.58,3
63783,16.79,27.32,1
63784,11.09,20.9,1
63801,1.67,0,1
63821,17.93,23.75,2
63822,12.57,21.63,1
63823,8.81,12.79,1
63824,10.72,23.86,1
63825,10.46,16.4,1
63826,9.3,17.52,2
63827,10.34,15.24,2
63829,12.86,18.41,2
63830,9.82,12.3,3
63834,21.24,21.37,1
63837,15.64,29.39,1
63839,11.28,19.7,2
63841,3.21,0,1
63846,11.5,14.32,2
63847,12.25,25.74,2
63849,9.67,27.17,1
63851,2.46,0,2
63852,11.99,18.63,2
63853,10.91,16.3,2
63857,1.01,0,2
63860,20.43,28.19,1
63866,27.09,28.7,1
63867,13.4,15.67,1
63868,8.38,13.01,2
63869,26.25,29.66,1
63873,16.73,21.14,1
63876,12.51,15.71,1
63877,12.08,19.42,2
63879,11.38,28.02,1
63880,7.96,13.49,1
63901,0.61,0,4
63902,0.84,0.08,4
63932,13.49,29.73,4
63933,13.58,24.34,1
63935,7.6,0,1
63936,11.49,22.45,5
63939,10.59,14.41,5
63940,13.07,22.38,5
63943,18.06,28.8,1
63945,13.33,18.27,4
63953,13.86,27.18,1
63954,18.54,25.89,4
63955,10.14,20.86,1
63961,16.2,29.63,4
63962,11.21,27.14,4
63967,13.99,20.88,4
64001,14.23,27.24,1
64011,14.51,23.26,1
64012,4.14,0,22
64014,1.8,0,12
64015,3.12,5.88,16
64016,8.85,20.6,3
64017,7.68,24.7,1
64018,12.14,29.23,1
64019,9.84,15.16,1
64020,12.13,15.59,1
64021,18.51,26.17,1
64022,14.15,17.66,2
64024,3.58,0,3
64029,3.82,8.05,7
64030,4.86,9.21,31
64034,5.11,13.2,10
64035,10.5,19.36,2
64036,4.09,11.38,2
64037,15.45,21.04,2
64048,11.5,27.76,2
64050,7.12,11.92,21
64052,4.07,11.86,29
64053,5.91,13.64,27
64054,7.24,15.15,24
64055,3.44,11.46,26
64056,5.88,12.88,8
64057,2.46,0,17
64058,11.77,17.15,4
64060,8.78,17.92,7
64062,9.37,19.59,1
64063,1.49,0,20
64064,3.3,12.94,13
64065,1.94,8.24,26
64066,13.79,23.31,3
64067,4.17,0,2
64068,2.79,0,14
64070,12.83,22.29,2
64071,14.6,29.64,1
64072,9.56,20.06,3
64074,14.18,20.62,2
64075,8.52,14.79,2
64076,19.22,26.43,2
64077,12.5,21.03,2
64078,6.41,13.26,9
64079,9.59,17.02,10
64080,12.41,22.11,3
64081,3.47,7.98,21
64082,6.19,13.8,17
64083,4.11,9.89,15
64084,12.13,24.25,1
64085,6.33,0,3
64086,3.17,0,19
64088,13.01,24.93,2
64089,1.92,0,6
64092,8.28,16.98,10
64093,2.66,0,1
64096,16.34,25.83,1
64097,10.46,11.77,2
64098,13.43,26.36,4
64101,2.38,8.07,28
64102,2.05,5.83,34
64105,2.08,4.96,36
64106,1.79,5.4,35
64108,0.52,0,35
64109,1.64,4.26,37
64110,1.67,5.66,36
64111,0.94,0,36
64112,1.08,4.8,33
64113,1.39,7.61,36
64114,2,0,33
64116,1.59,0,21
64117,2.35,8.36,23
64118,1.02,0,18
64119,4.77,9.77,21
64120,2.96,10.66,25
64123,3.64,8.89,30
64124,3.04,7.91,28
64125,4.34,12.01,31
64126,3.14,7.34,36
64127,2.37,3.13,37
64128,0.58,0,36
64129,2.47,7.72,38
64130,2.37,5.38,37
64131,3,0,35
64132,2.28,0,36
64133,1.61,0,33
64134,0.6,0,32
64136,3.24,10.91,21
64137,4.23,7.33,33
64138,4.03,9.32,32
64139,1.26,0,25
64145,5.13,8.15,33
64146,4.79,10.07,30
64147,4.44,8.01,31
64149,4.9,13.24,21
64150,5.28,10.98,21
64151,3.06,10.26,16
64152,5.94,13.74,14
64153,6.45,7.3,15
64154,2.89,0,15
64155,5.2,8.18,13
64156,6.92,10.92,11
64157,3.33,9.45,12
64158,5.44,8.15,18
64161,7.12,15.89,19
64163,8.35,13.58,6
64164,5.39,10.99,6
64165,4.94,12.82,10
64166,6.33,14.53,12
64167,5.58,17.49,6
64192,4.27,5.33,38
64401,13.03,24.79,3
64402,0.51,0,2
64421,14.77,19.67,3
64423,12.43,20.23,1
64424,0.74,0,2
64427,19.76,25.15,1
64428,18.14,22.57,1
64429,0.79,0,1
64431,18.04,29.9,1
64432,15.46,26.82,1
64433,15.6,27.2,1
64436,9.21,20.65,3
64438,10.32,25.45,1
64439,17.8,29.73,3
64442,21.07,22.35,1
64443,8.5,16.72,4
64444,10.49,18.6,1
64446,2.7,0,1
64448,15.86,20.63,3
64453,13.64,25.92,1
64454,19.43,25.42,4
64459,16.54,27.42,3
64461,18.35,25.66,1
64465,17.11,27.12,1
64468,1.63,0,1
64469,20.46,28.77,1
64471,9.01,12.78,2
64474,11.62,12.29,1
64476,11.63,14.81,1
64477,19.68,28.08,1
64479,14.89,17.64,1
64481,12.54,27.66,1
64482,15.42,27.3,2
64484,7.7,15.34,1
64485,15.61,18.5,3
64487,15.73,22.44,1
64489,16.09,20.8,1
64490,17.92,25.93,4
64491,10.46,17.73,1
64492,9.81,15.57,1
64493,11.02,23.62,1
64496,12.74,20.55,1
64497,17.58,25.58,1
64501,2.58,8.41,3
64503,3.47,10.7,3
64504,10.89,15.93,4
64505,6.13,10.89,3
64506,1.21,0,3
64507,4,9.54,3
64601,1.98,0,1
64620,17.35,22.63,1
64622,11.21,25.92,1
64623,13.85,29.09,1
64628,2.5,0,1
64630,14.8,20.52,1
64631,13.98,20.79,1
64633,1.79,0,1
64635,13.15,24.75,1
64636,14.3,21.43,1
64639,18.75,26.02,1
64641,16.06,28.17,1
64644,16.97,20.42,1
64646,15.59,23.32,2
64648,16.79,21.12,1
64649,9.87,18.94,1
64651,8.18,10.83,2
64652,11.58,26.22,1
64653,15.03,25.17,1
64654,15.41,26.4,1
64655,16.92,28.22,1
64658,13.9,20.99,1
64659,15.95,19.9,2
64664,10.25,21.21,1
64670,21.16,24.28,1
64671,19.89,28.87,1
64676,11.69,23.56,1
64679,15.17,20.12,1
64682,15.56,19.84,2
64683,1.64,0,1
64686,7.87,14.89,1
64688,11.65,23.82,1
64689,13.78,17.37,1
64701,5.12,0,2
64720,13.75,19.42,2
64722,14.58,24.93,1
64724,3.68,0,1
64725,14.85,17.55,2
64728,15.5,26.64,2
64730,3.3,0,1
64733,17.65,27.82,1
64734,13.56,26.96,2
64735,2.64,0,2
64739,23.83,27.29,1
64740,14.95,22.19,1
64741,10.13,19.75,3
64743,10.04,14.42,1
64744,2.78,0,3
64746,9.41,13.86,2
64747,16.09,16.18,1
64750,9.46,28.25,1
64755,14.69,24.36,2
64759,3.12,0,1
64761,12.83,24.94,3
64763,22.08,24.24,1
64765,13.99,29.8,2
64767,13.14,22.6,2
64769,11.97,21.46,1
64770,7.45,21.61,1
64771,9.21,15.08,2
64772,1.99,0,4
64776,27.86,29.91,1
64778,10.07,29.35,2
64779,14.3,22.05,3
64780,11.63,23.16,1
64784,14.81,20.86,3
64788,18.2,27.95,1
64790,12.69,20.82,3
64801,5.2,12.45,6
64804,1.35,0,7
64830,10.31,19.03,1
64831,19.13,24.17,1
64832,8.55,21.43,1
64833,14.14,21.28,1
64834,10.21,26.46,5
64835,8.11,13.67,6
64836,5.01,0,5
64840,10.27,19.43,6
64841,6.69,12.38,7
64843,12.59,14.15,1
64844,9.95,15.8,2
64847,16,28.28,1
64849,13.4,26.94,1
64850,2.06,0,5
64854,11.63,24.17,1
