GEOID,TRACTCE,minDisMH
55059002601,002601,0.96
55055100400,100400,10.28
55055101300,101300,4.75
55105000100,000100,0.16
55105003300,003300,12.07
55117000100,000100,0.38
55131420402,420402,1.41
55133200103,200103,3.38
55133201701,201701,1.44
55139001200,001200,1.06
55009000401,000401,1.26
55009021302,021302,0.34
55079020500,020500,0.92
55079120201,120201,1.15
55087011501,011501,2.33
55071005300,005300,2.73
55071010400,010400,16.31
55073000400,000400,0.85
55073001104,001104,1.01
55073002000,002000,14.27
55075960200,960200,25.66
55079000101,000101,2.85
55079000202,000202,1.07
55079012700,012700,0.51
55087012503,012503,2.4
55087012902,012902,7.61
55009021500,021500,14.73
55011960400,960400,16.79
55011960500,960500,12.86
55079007100,007100,1.07
55079007500,007500,2.59
55079008100,008100,0.52
55079008700,008700,1.66
55079000400,000400,2.23
55079001200,001200,2.0
55079001800,001800,1.16
55079002700,002700,1.22
55079003200,003200,1.12
55079003700,003700,0.95
55079004500,004500,1.52
55079005000,005000,0.17
55079005800,005800,0.85
55079014300,014300,0.47
55079015700,015700,0.92
55079018400,018400,2.24
55079018900,018900,0.32
55079019600,019600,2.34
55079020200,020200,0.86
55005000600,000600,2.62
55007960400,960400,17.34
55079180200,180200,1.76
55079180500,180500,1.66
55079185700,185700,0.2
55087010300,010300,0.9
55087010602,010602,3.21
55087011102,011102,0.08
55019950500,950500,17.04
55023960300,960300,22.13
55023960500,960500,0.12
55017010300,010300,1.02
55039041800,041800,5.14
55043960500,960500,11.23
55043960900,960900,1.85
55049950100,950100,14.07
55051180200,180200,14.97
55025000201,000201,0.83
55025000401,000401,1.49
55025000700,000700,2.43
55025001101,001101,0.58
55025001606,001606,1.11
55025001900,001900,0.86
55025002800,002800,2.16
55139000300,000300,4.7
55139001100,001100,2.28
55139002201,002201,13.93
55139002900,002900,1.46
55139003701,003701,2.05
55141011200,011200,3.5
55009000100,000100,2.7
55009000303,000303,2.49
55009000900,000900,1.87
55009020504,020504,8.28
55025010800,010800,1.69
55025011302,011302,9.4
55025012201,012201,1.27
55025013302,013302,10.37
55079140202,140202,2.88
55079160204,160204,1.37
55079170200,170200,1.99
55027960900,960900,2.97
55027962000,962000,1.27
55079020900,020900,1.1
55079021600,021600,1.03
55079060102,060102,1.93
55079080100,080100,2.11
55079090300,090300,0.59
55079016200,016200,1.44
55079016700,016700,0.42
55079017400,017400,1.0
55079091400,091400,1.24
55079100600,100600,1.18
55079101100,101100,0.43
55079101800,101800,2.24
55071005400,005400,1.29
55079001900,001900,2.15
55079004900,004900,0.39
55079006200,006200,1.24
55079011100,011100,0.28
55079014100,014100,0.35
55133204301,204301,4.91
55035000400,000400,1.14
55035001400,001400,1.78
55059000400,000400,2.32
55059000800,000800,1.52
55059001500,001500,0.39
55059002500,002500,2.21
55063000100,000100,2.5
55069960800,960800,3.49
55135100900,100900,1.4
55087012506,012506,0.82
55097961000,961000,0.21
55101001302,001302,1.89
55079186200,186200,0.61
55087010601,010601,3.04
55133200201,200201,1.41
55079100500,100500,1.71
55035000803,000803,0.59
55025001604,001604,1.17
55133202700,202700,0.14
55073000100,000100,0.11
55079003800,003800,0.69
55079012800,012800,0.91
55101001502,001502,3.51
55003950800,950800,34.7
55079005900,005900,0.23
55079012400,012400,1.28
55105002300,002300,1.95
55139000200,000200,0.53
55025001603,001603,1.4
55059001200,001200,0.92
55009000200,000200,1.83
55009020600,020600,9.1
55025000800,000800,0.58
55025001704,001704,1.19
55025013301,013301,8.45
55101000901,000901,3.65
55105000200,000200,0.76
55117010300,010300,17.33
55131420105,420105,1.55
55133200102,200102,2.38
55133204400,204400,6.56
55097960800,960800,1.77
55007960100,960100,26.71
55009020204,020204,12.38
55133203101,203101,1.63
55105002800,002800,11.9
55117000800,000800,1.15
55133200500,200500,3.92
55133201102,201102,1.27
55075961300,961300,2.79
55011960100,960100,25.64
55079009300,009300,0.49
55079017500,017500,0.87
55139000500,000500,0.27
55141010200,010200,4.37
55013970700,970700,2.33
55073002200,002200,6.37
55079000700,000700,1.63
55079002500,002500,1.75
55079005600,005600,1.36
55079008800,008800,2.09
55101000200,000200,0.04
55101001504,001504,4.51
55087011800,011800,2.51
55089660100,660100,3.76
55031020400,020400,3.24
55039040500,040500,0.1
55039042200,042200,16.77
55059000100,000100,6.23
55071000400,000400,1.06
55079000303,000303,2.0
55079003600,003600,1.04
55079008900,008900,1.75
55079011200,011200,0.92
55079019500,019500,1.91
55079120101,120101,2.71
55079186300,186300,0.39
55079170400,170400,3.05
55087010700,010700,1.7
55087011700,011700,3.64
55039041600,041600,5.45
55055100200,100200,1.63
55059000700,000700,2.15
55073000601,000601,0.65
55079150303,150303,1.1
55133203602,203602,7.33
55009021301,021301,1.17
55025000204,000204,0.96
55025001200,001200,0.51
55079016900,016900,0.73
55079021100,021100,1.04
55079080200,080200,2.7
55131470203,470203,2.08
55139003300,003300,1.02
55025010400,010400,0.68
55029100600,100600,13.37
55037190200,190200,22.57
55087013200,013200,10.82
55079090600,090600,0.83
55079090800,090800,1.65
55089630201,630201,17.0
55089640200,640200,6.7
55139003100,003100,1.26
55139003600,003600,2.05
55141010100,010100,15.88
55141010600,010600,0.35
55141011300,011300,1.35
55079091300,091300,0.84
55079100700,100700,1.35
55079101200,101200,1.15
55079101400,101400,1.21
55079120300,120300,2.21
55079120501,120501,3.24
55079140201,140201,1.86
55079160203,160203,0.96
55079160300,160300,2.91
55079180100,180100,1.58
55079180300,180300,1.99
55079185800,185800,1.15
55065970200,970200,9.0
55103970400,970400,2.84
55105000400,000400,1.16
55105000500,000500,1.61
55105000900,000900,1.01
55105001000,001000,1.59
55105001100,001100,0.96
55079001100,001100,2.54
55079001600,001600,0.45
55041950200,950200,23.21
55051180100,180100,1.8
55031020700,020700,3.7
55021970300,970300,10.94
55043960600,960600,8.97
55023960100,960100,20.13
55025000902,000902,0.51
55025001102,001102,0.88
55025001403,001403,4.02
55029100100,100100,45.99
55029100400,100400,22.0
55015020306,020306,9.14
55121100100,100100,13.61
55083101200,101200,2.7
55111000300,000300,1.67
55111001001,001001,0.85
55115100200,100200,7.13
55115100400,100400,1.45
55117000900,000900,3.35
55109120400,120400,9.3
55073000700,000700,1.24
55073001103,001103,0.23
55073001400,001400,7.08
55073001900,001900,16.72
55075960700,960700,38.0
55109120903,120903,3.6
55085970500,970500,7.49
55085971100,971100,11.61
55087010800,010800,1.07
55087011000,011000,1.48
55133202001,202001,5.81
55137960100,960100,16.38
55079002400,002400,1.78
55007960600,960600,27.23
55009001000,001000,0.23
55075961200,961200,8.26
55077960400,960400,12.57
55079000900,000900,1.59
55079013300,013300,0.4
55127000702,000702,1.58
55127001603,001603,1.86
55127001701,001701,12.62
55137960700,960700,17.88
55139001000,001000,2.61
55139001500,001500,2.14
55139001804,001804,5.9
55139002000,002000,7.9
55139002400,002400,3.69
55079002600,002600,1.06
55079003100,003100,1.34
55079004200,004200,1.34
55079004400,004400,1.94
55117010100,010100,7.23
55117010900,010900,11.05
55117011100,011100,20.16
55119960500,960500,1.33
55131420200,420200,1.61
55131440103,440103,16.09
55131440106,440106,15.48
55079187200,187200,3.76
55079980000,980000,1.47
55133200202,200202,2.08
55027960600,960600,7.38
55027960800,960800,1.68
55027961100,961100,2.1
55133200300,200300,2.23
55133200801,200801,3.38
55133201203,201203,1.25
55133201403,201403,2.59
55133201503,201503,2.35
55133201506,201506,4.19
55115100700,100700,27.06
55087012100,012100,0.4
55087012300,012300,1.28
55087012504,012504,1.27
55087012700,012700,5.54
55073000300,000300,3.2
55031020800,020800,2.33
55031020900,020900,3.87
55031021000,021000,8.09
55063010600,010600,4.78
55063010800,010800,14.49
55063010203,010203,3.66
55063010500,010500,0.09
55013970800,970800,4.59
55013971000,971000,16.34
55021971100,971100,7.06
55133203200,203200,4.87
55133203305,203305,2.22
55133203402,203402,6.98
55133203500,203500,8.56
55133203704,203704,4.47
55133204502,204502,3.76
55135100500,100500,2.67
55081950800,950800,12.91
55105001202,001202,4.95
55005000500,000500,1.44
55011960300,960300,9.06
55015020400,020400,9.22
55015020800,020800,3.84
55017010100,010100,4.4
55017010200,010200,3.89
55025001502,001502,2.52
55025002000,002000,1.72
55025002401,002401,4.43
55025002601,002601,0.76
55085971001,971001,18.72
55099970600,970600,33.59
55123960400,960400,0.91
55127000600,000600,8.48
55029100900,100900,6.02
55031020300,020300,3.23
55081950100,950100,8.09
55081950500,950500,1.16
55081950600,950600,1.62
55133203804,203804,6.98
55133204004,204004,1.56
55127000301,000301,14.39
55135101000,101000,1.39
55047100100,100100,10.49
55047100300,100300,10.35
55005001002,001002,17.5
55079186000,186000,0.19
55133202102,202102,6.02
55133202500,202500,1.62
55131450103,450103,8.21
55131450104,450104,7.82
55047100600,100600,14.12
55033970600,970600,12.4
55033970800,970800,1.63
55035000100,000100,28.54
55035000802,000802,2.53
55025003002,003002,1.78
55025010100,010100,0.85
55025010300,010300,1.47
55009021600,021600,14.76
55025012400,012400,4.8
55025012600,012600,9.29
55025012800,012800,13.87
55035001300,001300,3.15
55131450105,450105,8.97
55131460101,460101,9.31
55027961300,961300,12.95
55009001300,001300,0.57
55009002001,002001,2.74
55009010100,010100,1.85
55043960100,960100,26.46
55031020500,020500,1.85
55071010500,010500,8.84
55105002000,002000,5.4
55003950500,950500,17.52
55095960700,960700,3.22
55097960100,960100,13.35
55097960600,960600,12.52
55101000904,000904,3.4
55101001201,001201,1.46
55101001501,001501,6.39
55039041100,041100,1.9
55079014600,014600,0.27
55079014800,014800,0.94
55079016500,016500,1.17
55079016800,016800,0.19
55079017000,017000,1.38
55079018200,018200,3.56
55079018500,018500,1.47
55079019300,019300,2.31
55079019800,019800,2.37
55079020300,020300,0.86
55079020800,020800,3.13
55079021500,021500,2.35
55067960400,960400,7.86
55069960100,960100,12.44
55071000700,000700,4.8
55071005100,005100,4.34
55071010200,010200,15.21
55083100300,100300,39.32
55039040200,040200,1.43
55039040800,040800,0.75
55105002500,002500,1.13
55017010500,010500,2.83
55009020203,020203,11.55
55009020703,020703,0.85
55009020900,020900,0.69
55009021304,021304,0.73
55105002602,002602,4.54
55105002900,002900,0.62
55107960500,960500,0.94
55109120201,120201,3.73
55079009800,009800,1.4
55079010700,010700,1.07
55079010800,010800,1.39
55079011300,011300,0.25
55079011400,011400,0.59
55079012600,012600,1.17
55017011100,011100,27.12
55019950400,950400,18.31
55019950600,950600,11.08
55015020308,020308,4.95
55001950100,950100,16.72
55001950400,950400,5.58
55015020200,020200,7.88
55031030200,030200,13.75
55031030300,030300,22.94
55081950200,950200,10.7
55039041400,041400,9.07
55039041900,041900,7.59
55017010800,010800,19.5
55101001505,001505,5.05
55101001900,001900,9.47
55121100600,100600,2.69
55079035100,035100,1.7
55079050101,050101,1.44
55079060101,060101,0.94
55131470202,470202,1.52
55131470204,470204,3.19
55133200101,200101,1.45
55021970800,970800,9.36
55101002002,002002,5.84
55101002402,002402,1.21
55101980000,980000,0.14
55025010904,010904,3.28
55025011102,011102,3.08
55025011402,011402,3.89
55025011600,011600,3.37
55025012202,012202,1.07
55079004700,004700,1.14
55079005700,005700,1.59
55079006400,006400,1.85
55079007200,007200,1.45
55079007400,007400,2.89
55079008400,008400,0.55
55079008600,008600,1.34
55079009200,009200,0.91
55079186100,186100,0.85
55079186400,186400,0.69
55079186500,186500,1.44
55079186900,186900,1.21
55033970100,970100,23.58
55033970300,970300,11.57
55079009400,009400,0.45
55079009600,009600,1.06
55075960100,960100,16.76
55093960700,960700,2.68
55097961300,961300,14.72
55099970200,970200,48.82
55125950200,950200,14.41
55095960500,960500,10.62
55067960100,960100,4.85
55053960300,960300,13.99
55059001400,001400,1.05
55059001900,001900,0.8
55059002400,002400,1.1
55103970300,970300,1.49
55069960400,960400,18.92
55141011600,011600,7.43
55129950200,950200,13.45
55055101600,101600,15.71
55059000900,000900,0.89
55065970500,970500,10.54
55113100500,100500,19.06
55089660304,660304,0.98
55091950100,950100,24.03
55093960200,960200,7.74
55067960300,960300,9.93
55103970500,970500,9.62
55107960200,960200,21.6
55045960100,960100,8.62
55053960100,960100,18.56
55057100100,100100,27.35
55083100900,100900,6.78
55059002800,002800,4.39
55059003001,003001,12.61
55061960100,960100,15.81
55063000200,000200,1.96
55063000700,000700,1.21
55063001102,001102,1.04
55055100700,100700,7.64
55055101000,101000,3.33
55055101400,101400,7.16
55077960200,960200,22.67
55063010202,010202,3.86
55065970100,970100,14.12
55111000100,000100,7.11
55025000402,000402,0.97
55079011000,011000,0.56
55129950100,950100,4.74
55009020704,020704,3.15
55105002700,002700,16.3
55089630202,630202,12.46
55089650101,650101,6.32
55089650300,650300,9.58
55089660301,660301,1.16
55105003100,003100,2.85
55105003200,003200,8.4
55093960600,960600,8.56
55093960800,960800,16.04
55123960700,960700,19.87
55105002400,002400,1.61
55105002601,002601,0.81
55075960600,960600,33.1
55075961000,961000,23.19
55075961100,961100,14.36
55039041000,041000,1.47
55039041300,041300,3.85
55039041500,041500,9.6
55039042000,042000,6.49
55059002300,002300,0.9
55117010400,010400,22.18
55117010501,010501,17.31
55115100600,100600,14.76
55125950500,950500,5.72
55003940000,940000,14.76
55119960400,960400,7.24
55003950700,950700,46.2
55005000300,000300,19.17
55005000400,000400,6.59
55117010700,010700,1.54
55117010800,010800,8.33
55117011200,011200,20.42
55119960100,960100,15.91
55121100500,100500,11.55
55121100800,100800,16.66
55123960500,960500,6.82
55135100400,100400,14.49
55001950201,950201,6.12
55137960600,960600,7.84
55137960800,960800,1.68
55139000800,000800,1.81
55005001001,001001,19.24
55009000700,000700,0.67
55009001400,001400,0.41
55009001701,001701,2.16
55115101000,101000,10.41
55115101100,101100,15.16
55117000300,000300,1.43
55117001000,001000,3.86
55117001100,001100,3.58
55091950200,950200,17.62
55093960100,960100,20.23
55093960300,960300,2.32
55009001802,001802,1.59
55009002002,002002,2.02
55009010201,010201,0.1
55009010300,010300,1.6
55009020100,020100,7.52
55009020702,020702,6.05
55135100700,100700,7.18
55005000900,000900,23.47
55137960200,960200,11.62
55141010900,010900,10.87
55001950202,950202,11.35
55113100400,100400,20.79
55113940000,940000,16.95
55115100500,100500,1.0
55073002300,002300,21.84
55041950100,950100,24.7
55073001102,001102,3.54
55073001300,001300,4.52
55073001500,001500,5.0
55073001600,001600,16.36
55049950400,950400,2.16
55073001800,001800,21.18
55073001000,001000,3.1
55059000300,000300,2.16
55059000601,000601,5.91
55059001300,001300,1.4
55059001700,001700,0.6
55059001800,001800,0.58
55043960400,960400,14.89
55041950300,950300,7.18
55007960300,960300,12.98
55009000302,000302,2.23
55009000600,000600,1.1
55039042100,042100,14.25
55139001801,001801,1.79
55001950700,950700,21.49
55111000200,000200,4.71
55133201202,201202,1.34
55133201300,201300,3.96
55133201504,201504,4.16
55133201600,201600,5.07
55133201703,201703,0.45
55133201704,201704,3.88
55111000800,000800,20.22
55133202002,202002,7.03
55133202301,202301,2.81
55133202400,202400,1.74
55133202901,202901,1.6
55099970400,970400,43.84
55127000200,000200,8.21
55127000302,000302,8.23
55127000502,000502,13.48
55127000800,000800,1.77
55127001502,001502,5.69
55131420106,420106,2.45
55095960600,960600,13.23
55095960800,960800,5.08
55133203403,203403,4.64
55133203404,203404,5.88
55133203601,203601,6.64
55133203703,203703,2.01
55131420401,420401,0.17
55133204003,204003,5.42
55099970500,970500,42.61
55099970700,970700,35.75
55101000700,000700,1.9
55101000800,000800,3.25
55101000903,000903,4.3
55133204100,204100,1.35
55133204302,204302,1.93
55133204501,204501,8.41
55095960300,960300,13.12
55097960500,960500,3.24
55097960701,960701,1.76
55097960702,960702,2.55
55101001100,001100,2.64
55101001202,001202,2.01
55071000600,000600,5.37
55071000800,000800,3.43
55071005200,005200,3.69
55071010300,010300,20.55
55071010600,010600,8.0
55073000200,000200,1.06
55133203000,203000,1.36
55133203103,203103,1.06
55133203304,203304,4.81
55095960900,960900,9.18
55101000500,000500,1.14
55073000602,000602,1.46
55073000800,000800,0.71
55109120300,120300,5.94
55131430100,430100,11.47
55131440104,440104,18.78
55133200803,200803,5.43
55135101100,101100,19.5
55137960400,960400,13.41
55115100100,100100,14.33
55139003702,003702,1.87
55111000900,000900,9.38
55111001002,001002,1.38
55129950300,950300,16.84
55107960100,960100,13.86
55113100300,100300,0.12
55101001400,001400,3.4
55101001601,001601,6.2
55101001701,001701,1.63
55101001801,001801,2.39
55101002100,002100,3.41
55109120501,120501,3.19
55107960300,960300,16.66
55109120202,120202,5.42
55003950600,950600,33.67
55109120600,120600,6.25
55109120901,120901,1.68
55109120904,120904,8.24
55111000401,000401,1.02
55105001302,001302,4.99
55105001304,001304,1.42
55105001900,001900,3.95
55105002100,002100,3.73
55089630100,630100,13.09
55097961200,961200,11.64
55129950600,950600,3.64
55131400104,400104,5.74
55029100800,100800,2.01
55039040700,040700,2.4
55027961200,961200,7.24
55079002000,002000,2.49
