originGEOID,minDisBup,minDisMet,minDisNalV,ZIP_CODE,rurality,time_to_nearest_naltrexone/vivitrol,count_in_range_naltrexone/vivitrol,naltrexone/vivitrol_score,count_in_range_buprenorphine,time_to_nearest_buprenorphine,buprenorphine_score,count_in_range_methadone,time_to_nearest_methadone,methadone_score,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
93930,43.50537791,43.50537791,18.2390992,93930,Suburban,30,1,0,0,57,0,0,57,0,0.7664,0.5487,0.9807,0.8462,0.8814
93932,34.38213581,41.40589348,34.01223313,93932,Rural,58,0,0,0,58,0,0,70,0,0.7395,0.259,0.7598,0.857,0.7665
93933,7.42957946,7.42957946,5.352407181,93933,Urban,11,13,1.833333333,8,15,0.5,6,15,0.5,0.716,0.7058,0.887,0.9764,0.9253
93940,2.433220432,13.11020911,1.847475137,93940,Urban,0,10,2.4,6,9,0.522222222,4,25,0.166666667,0.5199,0.0369,0.8192,0.774,0.529
93943,2.758657967,12.59889649,1.341720714,93943,Urban,4,10,2.4,6,9,0.511111111,4,26,0.133333333,0.2566,0.1598,0.6104,0.4806,0.3225
93950,0.434382744,14.88454299,0.434382744,93950,Urban,0,6,2.7,2,0,0.666666667,0,31,0,0.2261,0.5005,0.4598,0.9584,0.574
93953,2.413469797,16.33773738,1.577464757,93953,Urban,8,6,1.933333333,2,8,0.488888889,0,37,0,0.1839,0.2746,0.5124,0.3679,0.2565
93954,41.57627866,49.11526472,26.80779804,93954,Suburban,41,0,0,0,51,0,0,63,0,0.8435,0.3521,0.9857,0.592,0.8113
93955,4.611065517,10.03640502,0.579084612,93955,Urban,0,10,2.733333333,6,14,0.422222222,4,24,0.2,0.771,0.4611,0.959,0.977,0.925
93960,23.08938285,23.08938285,2.47976967,93960,Suburban,0,1,1,0,35,0,0,35,0,0.6958,0.2577,0.9611,0.7619,0.7647
93962,2.565520424,2.565520424,2.565520424,93962,Urban,8,9,2.2,4,8,0.733333333,4,8,0.733333333,0.4889,0.8159,0.8331,0.8334,0.7821
94002,11.53905864,15.3615681,0.979859055,94002,Urban,0,21,2.366666667,8,26,0.111111111,6,28,0.055555556,0.0594,0.2346,0.641,0.7995,0.3695
94005,2.895811995,2.895811995,3.125862047,94005,Urban,9,29,1.766666667,36,9,0.655555556,16,9,0.655555556,0.1941,0.0701,0.7137,0.5743,0.3057
94010,10.51963001,10.51963001,0.850350814,94010,Urban,0,27,3,30,20,0.3,14,20,0.3,0.1625,0.5174,0.8003,0.7717,0.535
94014,3.630391567,3.630391567,1.608341799,94014,Urban,7,27,1.9,36,11,0.633333333,16,11,0.633333333,0.692,0.6127,0.9565,0.8625,0.8608
94015,5.554764532,5.554764532,3.533266375,94015,Urban,7,29,1.933333333,36,11,0.633333333,16,11,0.633333333,0.6755,0.0635,0.899,0.9733,0.7739
94019,17.33275719,17.63174076,8.749682523,94019,Suburban,21,6,0.7,0,35,0,0,38,0,0.2406,0.2251,0.7506,0.8964,0.5466
94020,9.03395532,17.0465133,8.656156264,94020,Rural,39,0,0,0,39,0,0,55,0,0.2505,0.1411,0.613,0.6436,0.37
94021,12.21263878,19.59240766,11.84790923,94021,Rural,47,0,0,0,47,0,0,63,0,0.2505,0.1411,0.613,0.6436,0.37
94022,1.892628856,11.43977617,0.344701742,94022,Urban,0,36,2.4,12,12,0.577777778,6,18,0.4,0.0906,0.5059,0.6063,0.4104,0.3041
94024,4.635616382,8.798296607,2.007045969,94024,Urban,6,38,2.366666667,14,10,0.622222222,6,14,0.533333333,0.0182,0.1945,0.7223,0.1689,0.1284
94025,4.078828924,15.55294728,0.289744435,94025,Urban,0,29,2.5,12,6,0.577777778,6,30,0,0.2061,0.342,0.5952,0.6176,0.396
94027,4.919884248,15.81585325,1.354041467,94027,Urban,4,24,2.4,6,10,0.477777778,0,31,0,0.0635,0.1707,0.5338,0.0985,0.0821
94028,4.166641263,15.7217041,4.166641263,94028,Urban,13,20,1.466666667,8,13,0.444444444,4,28,0.066666667,0.0431,0.5093,0.5107,0.4503,0.2637
94030,8.70704281,8.70704281,0.496882499,94030,Urban,0,27,2.4,28,18,0.366666667,14,18,0.366666667,0.2213,0.3675,0.841,0.6835,0.5085
94037,14.07010969,14.07010969,7.44090753,94037,Suburban,23,8,0.5,8,27,0.1,6,27,0.1,0.047,0.6576,0.6267,0.9442,0.5447
94038,15.30734651,15.30734651,8.284479883,94038,Suburban,25,5,0.4,4,29,0.033333333,4,29,0.033333333,0.047,0.6576,0.6267,0.9442,0.5447
94040,3.062675779,9.970562201,1.607024936,94040,Urban,0,38,2.5,14,12,0.555555556,6,17,0.433333333,0.2947,0.1131,0.8767,0.7766,0.5104
94041,3.53591383,9.581630027,1.656313228,94041,Urban,3,39,2.3,14,12,0.544444444,6,17,0.433333333,0.2841,0.0362,0.8672,0.9496,0.5268
94043,3.389085483,10.15530543,1.864961633,94043,Urban,3,40,2.3,14,13,0.522222222,6,18,0.4,0.0231,0.0156,0.6698,0.7105,0.1535
94044,8.609226073,8.609226073,5.023882709,94044,Urban,13,22,1.533333333,28,17,0.433333333,14,17,0.433333333,0.0673,0.4114,0.5417,0.2995,0.2151
94060,16.52051745,23.46374303,16.2082618,94060,Rural,50,0,0,0,57,0,0,57,0,0.2505,0.1411,0.613,0.6436,0.37
94061,6.575349882,15.96986624,0.327293479,94061,Urban,0,23,2.6,6,14,0.388888889,0,31,0,0.1653,0.1451,0.7545,0.432,0.297
94062,7.521306325,16.95137337,1.727497009,94062,Urban,7,23,2.1,8,16,0.355555556,4,30,0,0.1322,0.056,0.6933,0.7267,0.3085
94063,6.645500761,14.46601195,1.091052348,94063,Urban,0,30,2.766666667,12,15,0.388888889,6,29,0.022222222,0.4649,0.0216,0.8156,0.959,0.5672
94065,9.892268732,12.47493289,2.124869242,94065,Urban,10,20,1.9,8,24,0.155555556,6,28,0.055555556,0.0939,0.0675,0.7177,0.132,0.1071
94066,7.174070722,7.174070722,2.386075361,94066,Urban,6,28,2,30,15,0.488888889,14,15,0.488888889,0.0433,0.0278,0.8114,0.5554,0.1896
94070,9.539934532,15.38221239,1.582127459,94070,Urban,5,25,2.233333333,12,20,0.244444444,6,28,0.055555556,0.0084,0.2247,0.4793,0.7197,0.247
94074,12.66409362,22.55882453,11.88965801,94074,Rural,38,0,0,0,41,0,0,57,0,0.2505,0.1411,0.613,0.6436,0.37
94080,5.331648996,5.331648996,4.243414087,94080,Urban,10,25,1.866666667,28,13,0.544444444,14,13,0.544444444,0.635,0.53,0.9424,0.7849,0.7941
94085,3.770005346,7.109889951,1.833050825,94085,Urban,8,39,2.2,14,14,0.511111111,6,16,0.466666667,0.276,0.0089,0.865,0.9646,0.4462
94086,2.712313937,6.508392306,0.482702814,94086,Urban,5,37,2.5,12,10,0.611111111,6,15,0.5,0.2788,0.0279,0.8668,0.5502,0.3211
94087,1.978133809,6.098505745,0.943988922,94087,Urban,0,39,3,14,6,0.722222222,6,13,0.566666667,0.2579,0.2109,0.8872,0.4611,0.4192
94089,4.363865439,7.224624203,2.769077147,94089,Urban,10,41,1.866666667,16,16,0.466666667,6,16,0.466666667,0.0588,0.0181,0.8724,0.7321,0.2448
94102,0.108037867,0.108037867,0.108037867,94102,Urban,0,40,3,50,0,1,28,0,1,0.7752,0.7298,0.9231,0.9819,0.9534
94103,0.059390393,0.495014258,0.059390393,94103,Urban,0,37,3,48,0,1,26,0,0.977777778,0.3043,0.1191,0.8964,0.9571,0.6268
94104,0.788179447,0.926387012,0.788179447,94104,Urban,3,38,2.7,48,2,0.922222222,26,3,0.9,0.4822,0.1888,0.9201,0.9841,0.7657
94105,1.016675437,1.126769888,1.016675437,94105,Urban,4,38,2.6,48,3,0.888888889,26,4,0.866666667,0.1265,0.0085,0.7267,0.9354,0.2986
94107,0.549192816,0.549192816,0.803168411,94107,Urban,4,37,2.6,48,4,0.866666667,26,4,0.855555556,0.1265,0.0085,0.7267,0.9354,0.2986
94108,0.810650603,0.830047422,0.810650603,94108,Urban,3,37,2.7,48,2,0.922222222,26,3,0.9,0.2048,0.0157,0.7706,0.7159,0.2734
94109,0.651001238,0.651001238,0.651001238,94109,Urban,2,40,2.8,50,2,0.933333333,28,2,0.933333333,0.2631,0.0583,0.7996,0.8129,0.4453
94110,0.159999019,0.159999019,1.105921082,94110,Urban,4,36,2.566666667,46,0,1,24,0,1,0.1076,0.008,0.7456,0.8996,0.2684
94111,0.564064543,1.366181821,1.277634777,94111,Urban,5,37,2.5,48,0,0.944444444,26,5,0.833333333,0.2318,0.2979,0.6828,0.7331,0.4641
94112,2.424415727,2.424415727,0.188214339,94112,Urban,0,33,2.4,42,7,0.766666667,22,7,0.766666667,0.4587,0.4197,0.9212,0.7815,0.6938
94114,0.220188614,1.179571259,0.220188614,94114,Urban,0,40,2.9,48,0,0.966666667,26,4,0.866666667,0.0827,0.0454,0.5423,0.8422,0.2748
94115,0.749492726,1.12993883,0.340056095,94115,Urban,0,39,2.8,48,3,0.9,26,4,0.866666667,0.2139,0.2502,0.865,0.953,0.6162
94116,2.8231493,2.8231493,0.724821446,94116,Urban,0,27,2.333333333,30,10,0.666666667,14,10,0.644444444,0.2793,0.1606,0.8624,0.492,0.4145
94117,0.591846759,1.624597179,0.591846759,94117,Urban,0,39,2.9,48,0,1,26,6,0.8,0.0757,0.0093,0.4757,0.8912,0.1862
94118,1.65151953,2.328344265,0.484703576,94118,Urban,0,32,2.633333333,42,6,0.8,22,6,0.766666667,0.3007,0.0514,0.8371,0.3528,0.2975
94121,0.820605355,0.820605355,0.820605355,94121,Urban,0,29,2.533333333,38,0,0.911111111,18,0,0.866666667,0.2931,0.0648,0.8351,0.8547,0.4991
94122,1.947908627,1.947908627,1.268240108,94122,Urban,4,32,2.4,38,7,0.766666667,18,7,0.711111111,0.2475,0.0879,0.8944,0.4615,0.3627
94123,1.68026836,1.68026836,0.348774699,94123,Urban,0,40,2.7,48,5,0.822222222,26,6,0.8,0.1386,0.0238,0.5373,0.5518,0.1594
94124,0.383923301,0.383923301,2.669310655,94124,Urban,8,34,2.133333333,44,0,0.922222222,22,0,0.922222222,0.8319,0.3358,0.9518,0.8386,0.8627
94127,2.157357382,2.40589582,1.029107738,94127,Urban,6,30,2.366666667,40,7,0.744444444,20,9,0.7,0.0518,0.3349,0.6582,0.0976,0.1289
94128,6.467484505,6.467484505,2.001786627,94128,Urban,11,26,1.766666667,28,14,0.5,14,14,0.5,NA,NA,NA,NA,NA
94129,2.210152236,2.210152236,1.431929785,94129,Urban,4,29,2.466666667,42,7,0.766666667,22,7,0.733333333,0.0074,0.1844,0.4918,0.3537,0.1293
94130,2.189253994,3.75700842,3.520899393,94130,Urban,12,30,1.8,48,12,0.6,26,12,0.588888889,0.8713,0.341,0.8028,0.7855,0.8286
94131,1.235368406,1.239839621,1.235368406,94131,Urban,4,31,2.533333333,40,4,0.844444444,20,6,0.8,0.1003,0.1376,0.7281,0.2838,0.2026
94132,3.585538301,3.766788074,1.570478644,94132,Urban,6,30,2.233333333,36,10,0.666666667,16,10,0.666666667,0.1773,0.1582,0.8143,0.2623,0.2613
94133,0.459224328,1.284019436,1.272382696,94133,Urban,4,40,2.533333333,50,2,0.9,28,5,0.833333333,0.2921,0.0289,0.6813,0.8815,0.4058
94134,0.984046926,0.984046926,1.519785301,94134,Urban,5,33,2.166666667,42,5,0.788888889,22,5,0.788888889,0.6275,0.3355,0.9795,0.837,0.7856
94158,0.627992952,0.627992952,0.986684493,94158,Urban,5,37,2.5,48,5,0.833333333,26,5,0.833333333,0.1192,0.0257,0.8546,0.9543,0.4167
94301,2.7870711,15.07609919,1.533002209,94301,Urban,5,39,2.4,16,7,0.611111111,8,26,0.133333333,0.2735,0.1584,0.7414,0.8378,0.5051
94303,3.432676825,14.75092556,1.544200029,94303,Urban,0,41,2.3,16,12,0.522222222,8,24,0.2,0.5803,0.4999,0.9356,0.845,0.787
94304,2.667743737,15.66599002,1.511520713,94304,Urban,0,25,2.366666667,8,0,0.744444444,4,27,0.1,0.0443,0.262,0.5586,0.92,0.4083
94305,1.768027081,14.74555939,1.768027081,94305,Urban,5,29,2.2,10,5,0.655555556,4,25,0.166666667,0.619,0.0021,0.4993,0.9607,0.4697
94306,1.014553547,13.00070201,1.014553547,94306,Urban,7,35,2.166666667,14,10,0.566666667,6,24,0.2,0.0148,0.1513,0.6253,0.8607,0.3284
94401,11.41931498,11.41931498,1.399319894,94401,Urban,5,36,2.366666667,34,21,0.266666667,16,21,0.266666667,0.2084,0.0448,0.7968,0.9545,0.4872
94402,12.75873763,12.75873763,0.73841905,94402,Urban,0,30,2.466666667,26,22,0.244444444,16,22,0.244444444,0.1784,0.2813,0.8314,0.3409,0.3373
94403,12.57261619,13.99282408,1.232423845,94403,Urban,4,30,2.266666667,26,23,0.211111111,16,23,0.211111111,0.3345,0.2374,0.811,0.8399,0.5835
94404,10.55584859,12.64490788,2.449581148,94404,Urban,8,24,1.9,22,21,0.288888889,14,21,0.288888889,0.0757,0.0847,0.8191,0.7426,0.3455
94501,1.680859797,1.680859797,0.977733231,94501,Urban,0,33,2.733333333,52,8,0.733333333,28,8,0.711111111,0.1603,0.0569,0.7333,0.6869,0.3217
94502,3.746280585,3.746280585,0.298002039,94502,Urban,0,25,2.4,40,10,0.644444444,22,10,0.644444444,0.0775,0.3558,0.7837,0.3342,0.286
94503,2.68035757,2.938940472,0.182569732,94503,Urban,0,15,2.466666667,14,5,0.811111111,6,7,0.611111111,0.467,0.5999,0.8633,0.5729,0.6446
94505,12.02942078,12.02942078,1.137420591,94505,Rural,0,4,1.5,2,28,0.044444444,2,28,0.044444444,0.3387,0.3035,0.404,0.1959,0.2413
94506,3.563872139,13.01635907,0.521401567,94506,Urban,0,19,2.1,8,17,0.433333333,0,31,0,0.0581,0.1637,0.806,0.3632,0.2386
94507,5.988599475,10.62110982,4.923365596,94507,Urban,13,28,1.566666667,20,16,0.444444444,4,28,0.044444444,0.0081,0.4284,0.3388,0.0868,0.0618
94508,8.327101418,17.05293845,8.327101418,94508,Rural,28,1,0.066666667,2,28,0.044444444,0,55,0,0.4157,0.0693,0.7091,0.7092,0.4592
94509,0.99207223,0.99207223,0.99207223,94509,Urban,0,15,2.366666667,6,0,0.766666667,2,0,0.666666667,0.8775,0.9266,0.8838,0.7755,0.9458
94510,5.825538608,6.202851021,2.823909215,94510,Urban,8,18,1.9,16,9,0.666666667,8,9,0.511111111,0.2871,0.6675,0.2059,0.7373,0.4473
94511,9.61503282,9.61503282,8.407486785,94511,Urban,25,3,0.266666667,2,28,0.044444444,2,28,0.044444444,0.4725,0.3383,0.5915,0.2988,0.4076
94512,10.37471405,10.37471405,9.492291452,94512,Rural,34,0,0,0,34,0,0,34,0,0.5226,0.6384,0.5418,0.3963,0.5277
94513,6.035175081,6.035175081,0.98859264,94513,Urban,0,5,2,2,16,0.311111111,2,16,0.311111111,0.5306,0.4817,0.7391,0.6188,0.6294
94514,12.68875301,12.68875301,1.985315175,94514,Rural,11,6,1.4,2,23,0.155555556,2,23,0.155555556,0.6665,0.7394,0.7742,0.8833,0.8395
94515,0.90065725,11.61203394,0.90065725,94515,Rural,0,1,1,2,0,0.666666667,0,37,0,0.4551,0.787,0.8307,0.9723,0.8357
94516,5.358998175,5.384425989,4.18342994,94516,Urban,25,5,0.233333333,6,29,0.022222222,2,29,0.022222222,0.0448,0.3477,0.3642,0.2241,0.1273
94517,6.813590957,7.23203516,2.215917585,94517,Urban,0,13,2.333333333,6,17,0.4,2,20,0.222222222,0.0132,0.2874,0.293,0.1838,0.0751
94518,2.067681043,12.2759035,1.670015332,94518,Urban,6,26,2.333333333,22,6,0.722222222,6,24,0.177777778,0.5415,0.2661,0.8025,0.9491,0.7437
94519,1.015615671,11.34133869,0.876986831,94519,Urban,0,19,2.666666667,16,5,0.766666667,4,18,0.311111111,0.5798,0.3903,0.7721,0.7454,0.6853
94520,0.566785659,12.78822938,0.611016051,94520,Urban,0,29,2.833333333,26,0,0.9,8,20,0.3,0.8128,0.7888,0.9416,0.8895,0.9373
94521,3.456964966,9.483534428,1.023052783,94521,Urban,0,14,2.5,6,11,0.566666667,2,18,0.266666667,0.4356,0.5986,0.7345,0.7018,0.6354
94523,2.928525637,12.96118329,0.91584056,94523,Urban,0,29,2.766666667,26,7,0.733333333,8,23,0.211111111,0.1334,0.0454,0.6096,0.5387,0.2121
94525,5.342747375,5.342747375,2.218644121,94525,Urban,9,22,1.833333333,26,8,0.7,10,8,0.622222222,0.312,0.1627,0.6598,0.2398,0.2719
94526,2.788342512,10.22409981,2.754792223,94526,Urban,10,30,1.8,18,13,0.566666667,2,26,0.088888889,0.0174,0.6869,0.3816,0.6362,0.3126
94528,4.893079895,12.3107445,3.573338238,94528,Urban,14,19,1.233333333,8,21,0.3,0,34,0,0.0237,0.3206,0.2234,0.1843,0.0751
94530,2.911748805,2.911748805,0.754656225,94530,Urban,0,37,2.433333333,54,5,0.755555556,28,5,0.744444444,0.5521,0.3215,0.8755,0.8071,0.7103
94531,1.875492104,1.875492104,1.404363762,94531,Urban,0,11,2.266666667,6,8,0.522222222,2,8,0.488888889,0.4057,0.7409,0.7936,0.4713,0.595
94533,1.011000281,1.803999895,1.412593982,94533,Urban,0,9,2.166666667,8,0,1,4,0,0.733333333,0.3019,0.436,0.8017,0.17,0.3481
94534,3.079565482,3.079565482,3.079565482,94534,Urban,0,10,2.166666667,10,9,0.7,4,9,0.588888889,0.0714,0.1554,0.6683,0.0883,0.0995
94535,5.582377818,6.166100854,6.012535517,94535,Urban,9,5,1.566666667,6,9,0.7,2,9,0.466666667,0.2929,0.3447,0.4866,0.0249,0.1222
94536,5.532095439,8.555235829,2.15298851,94536,Urban,8,24,2,16,11,0.588888889,14,15,0.455555556,0.2795,0.1597,0.8927,0.7884,0.535
94538,7.946021954,11.01335898,0.821104501,94538,Urban,0,34,2.3,16,14,0.488888889,12,18,0.355555556,0.0608,0.0111,0.8424,0.6113,0.1763
94539,10.65695606,11.71945724,1.725910513,94539,Urban,0,48,2.433333333,24,16,0.433333333,12,19,0.355555556,0.0119,0.1138,0.8804,0.0985,0.1043
94541,0.841238083,0.841238083,0.576337366,94541,Urban,0,30,2.766666667,28,0,0.9,14,0,0.9,0.6536,0.5778,0.9341,0.9263,0.8624
94542,1.888137492,1.888137492,1.888137492,94542,Urban,9,26,2.066666667,24,9,0.688888889,12,9,0.688888889,0.3554,0.0396,0.78,0.5767,0.367
94544,2.03710395,2.03710395,2.03710395,94544,Urban,0,35,2.4,24,0,0.9,12,0,0.9,0.5776,0.1518,0.943,0.9378,0.7571
94545,2.051234051,2.538291562,2.051234051,94545,Urban,7,37,2.166666667,24,7,0.744444444,12,7,0.744444444,0.4247,0.2834,0.8902,0.9432,0.7194
94546,1.553743137,1.553743137,0.412099861,94546,Urban,0,31,2.533333333,30,7,0.7,14,7,0.7,0.7184,0.7935,0.8052,0.9744,0.9233
94547,7.528679895,7.528679895,5.946826478,94547,Urban,16,19,1.366666667,24,16,0.466666667,10,16,0.466666667,0.1526,0.1806,0.808,0.6071,0.3811
94548,7.795393419,7.795393419,4.71497671,94548,Urban,14,5,1.233333333,2,21,0.2,2,21,0.2,0.5381,0.5876,0.764,0.5002,0.6229
94549,6.82010781,9.423871263,0.434201521,94549,Urban,0,35,2.2,40,13,0.544444444,18,18,0.377777778,0.025,0.1553,0.5295,0.5146,0.19
94550,3.131636382,17.46165862,1.915233567,94550,Suburban,0,18,2.3,8,0,0.722222222,2,30,0,0.1611,0.6286,0.5538,0.7709,0.4852
94551,5.259675158,17.42237112,1.140687756,94551,Suburban,0,17,2.266666667,8,8,0.577777778,2,27,0.066666667,0.1371,0.1501,0.6368,0.6876,0.339
94552,3.68004099,3.68004099,2.183760098,94552,Urban,8,28,2.066666667,26,10,0.6,12,10,0.6,0.1422,0.1095,0.8247,0.0713,0.1316
94553,0.486383469,12.06488732,2.628081797,94553,Urban,0,22,2.2,16,0,0.866666667,6,21,0.277777778,0.2929,0.1882,0.5678,0.6369,0.3928
94555,3.010927001,6.724775127,1.875908445,94555,Urban,7,28,2.166666667,24,7,0.722222222,18,11,0.588888889,0.2331,0.0976,0.8672,0.6708,0.4277
94556,7.090335782,7.090335782,3.543171314,94556,Urban,14,16,1,18,24,0.188888889,6,28,0.044444444,0.0069,0.3061,0.5745,0.1422,0.1023
94558,13.98520986,14.24985681,0.245612997,94558,Urban,0,8,2.466666667,8,21,0.277777778,4,23,0.155555556,0.4799,0.5692,0.8261,0.9858,0.8192
94559,11.39222859,11.65569722,1.331100957,94559,Urban,7,8,2.1,8,18,0.377777778,4,20,0.266666667,0.7492,0.8029,0.8836,0.976,0.9463
94560,5.636117127,9.434912412,3.660751447,94560,Urban,10,29,2,20,10,0.622222222,16,14,0.488888889,0.3608,0.3313,0.8827,0.6304,0.5632
94561,5.002274109,5.002274109,3.938475974,94561,Urban,11,11,1.833333333,6,12,0.411111111,2,12,0.4,0.6462,0.533,0.7954,0.6211,0.711
94563,4.740100723,5.871166807,3.131094922,94563,Urban,9,41,1.933333333,50,12,0.6,24,15,0.477777778,0.0195,0.284,0.4548,0.4068,0.1725
94564,6.08164175,6.08164175,5.351035993,94564,Urban,11,28,1.7,36,11,0.577777778,16,11,0.577777778,0.3399,0.1916,0.8104,0.3375,0.3809
94565,6.439368737,6.439368737,1.488520849,94565,Urban,0,15,2.233333333,6,10,0.6,2,10,0.444444444,0.8348,0.916,0.8701,0.9554,0.9714
94566,6.487007402,11.34201393,1.53618297,94566,Urban,0,21,2.133333333,16,13,0.511111111,8,24,0.133333333,0.068,0.6419,0.604,0.2582,0.2624
94567,11.70932177,23.06074864,11.70932177,94567,Rural,67,0,0,0,67,0,0,94,0,0.4066,0.5012,0.6348,0.5372,0.5154
94568,4.897546634,10.169377,1.419975393,94568,Urban,0,23,2.633333333,16,15,0.5,8,20,0.266666667,0.0989,0.0626,0.8688,0.0848,0.1126
94569,5.243015083,6.615159074,3.019467299,94569,Urban,15,16,1.433333333,10,15,0.5,4,15,0.4,0.312,0.1627,0.6598,0.2398,0.2719
94571,13.91581823,13.91581823,13.36285485,94571,Rural,28,1,0.066666667,2,28,0.044444444,2,28,0.044444444,0.5226,0.6384,0.5418,0.3963,0.5277
94572,6.697996442,6.697996442,4.593555929,94572,Urban,13,20,1.566666667,24,13,0.555555556,10,13,0.555555556,0.6457,0.7226,0.8458,0.826,0.8232
94573,13.71623236,16.41299464,11.51345836,94573,Rural,18,4,1,2,24,0.133333333,0,36,0,0.2202,0.3317,0.656,0.8068,0.4911
94574,9.532702124,14.59146258,9.532702124,94574,Rural,19,3,0.7,2,19,0.244444444,0,44,0,0.2202,0.3317,0.656,0.8068,0.4911
94575,7.197435953,7.197435953,3.661231392,94575,Urban,13,16,1.166666667,20,22,0.244444444,8,28,0.044444444,0.0302,0.112,0.6064,0.2829,0.1284
94576,7.405182791,14.88325581,7.405182791,94576,Rural,21,1,0.3,2,21,0.2,0,48,0,0.4157,0.0693,0.7091,0.7092,0.4592
94577,1.300670983,1.300670983,4.009789547,94577,Urban,10,36,1.933333333,44,4,0.822222222,22,4,0.822222222,0.589,0.2331,0.8885,0.9498,0.778
94578,1.667628297,1.667628297,1.667628297,94578,Urban,7,32,2.233333333,30,7,0.755555556,16,7,0.755555556,0.5723,0.5838,0.9094,0.8975,0.8131
94579,2.763582284,2.763582284,2.763582284,94579,Urban,9,28,2.066666667,28,9,0.677777778,14,9,0.677777778,0.4874,0.3147,0.9133,0.4764,0.5755
94580,1.619802249,1.619802249,1.619802249,94580,Urban,7,30,2.266666667,28,7,0.733333333,14,7,0.733333333,0.3368,0.1321,0.9064,0.4756,0.44
94582,2.346924422,11.2337488,0.602153656,94582,Urban,0,21,2.233333333,10,13,0.566666667,2,27,0.066666667,0.2332,0.2265,0.8409,0.3523,0.3559
94583,1.096983487,8.872717812,1.096983487,94583,Urban,0,26,3,16,0,1,6,24,0.133333333,0.0551,0.0788,0.6341,0.3049,0.1392
94585,2.042639338,2.27407393,2.27407393,94585,Urban,6,9,1.766666667,8,6,0.8,4,6,0.6,0.6383,0.2989,0.8475,0.7161,0.7029
94586,6.955647285,11.56603901,4.019399441,94586,Urban,12,24,1.666666667,14,21,0.3,6,25,0.122222222,0.0437,0.0653,0.6861,0.0686,0.0544
94587,2.187314249,5.536675639,1.590537505,94587,Urban,0,24,2.7,20,0,0.9,12,9,0.655555556,0.3331,0.0468,0.8905,0.9735,0.602
94588,6.786003751,10.28513286,1.728197269,94588,Urban,8,25,2.2,16,14,0.533333333,8,20,0.266666667,0.0883,0.1924,0.8221,0.4444,0.2988
94589,1.016773863,1.256651884,1.016773863,94589,Urban,0,16,2.566666667,16,0,0.933333333,6,6,0.622222222,0.7765,0.8348,0.8616,0.8977,0.9228
94590,1.391471812,1.391471812,1.652193973,94590,Urban,5,17,2.333333333,14,0,0.911111111,6,0,0.755555556,0.9354,0.8405,0.8632,0.5859,0.9072
94591,2.592045074,2.592045074,1.452069131,94591,Urban,0,19,2.333333333,14,5,0.8,6,5,0.633333333,0.6336,0.8084,0.8272,0.6319,0.7742
94592,2.465408267,2.465408267,2.64591049,94592,Urban,10,13,1.966666667,12,7,0.733333333,6,7,0.544444444,0.6077,0.3189,0.7378,0.7837,0.6869
94595,7.545847561,10.17298169,2.873857256,94595,Urban,8,32,1.933333333,28,13,0.544444444,12,24,0.177777778,0.1703,0.4831,0.3367,0.546,0.3174
94596,6.179820729,11.7549617,2.847298658,94596,Urban,8,32,2,28,13,0.533333333,12,24,0.177777778,0.2997,0.2076,0.7181,0.7284,0.4802
94597,4.4625527,12.3274521,1.946994899,94597,Urban,7,33,2.233333333,32,8,0.7,14,23,0.222222222,0.0878,0.0317,0.7228,0.6045,0.2143
94598,4.304401975,12.8312455,0.728699501,94598,Urban,0,27,2.233333333,26,12,0.566666667,10,26,0.122222222,0.0893,0.0854,0.7095,0.373,0.1988
94599,18.80388796,20.06251726,6.447153476,94599,Rural,11,4,1.5,4,28,0.044444444,2,30,0,0.2308,0.5555,0.4616,0.8592,0.5222
94601,1.83232984,1.83232984,0.719097591,94601,Urban,0,38,2.466666667,54,4,0.844444444,28,4,0.844444444,0.9399,0.5537,0.9731,0.9948,0.9878
94602,2.127144062,2.127144062,0.896351985,94602,Urban,4,40,2.333333333,56,4,0.822222222,28,4,0.822222222,0.2932,0.4048,0.8157,0.3768,0.4347
94603,0.302924482,0.302924482,3.610773418,94603,Urban,7,31,2.066666667,40,0,0.944444444,22,0,0.944444444,0.9002,0.8369,0.9643,0.9295,0.9772
94605,1.783140096,1.783140096,3.516966809,94605,Urban,6,33,1.966666667,50,0,0.944444444,26,0,0.944444444,0.7838,0.5979,0.9255,0.7372,0.8476
94606,0.394718476,0.394718476,1.310285744,94606,Urban,4,34,2.366666667,52,0,0.933333333,28,0,0.933333333,0.7628,0.0648,0.9546,0.9893,0.8479
94607,0.69868774,0.69868774,0.823145638,94607,Urban,0,42,2.666666667,58,0,0.966666667,30,3,0.866666667,0.7345,0.4866,0.9391,0.9163,0.8757
94608,1.237598866,1.237598866,0.481512898,94608,Urban,0,41,2.666666667,56,5,0.833333333,30,6,0.788888889,0.127,0.0091,0.7723,0.5894,0.1747
94609,0.738997758,1.505030707,0.738997758,94609,Urban,0,43,2.833333333,58,0,1,32,6,0.788888889,0.3058,0.0173,0.7097,0.8862,0.3859
94610,1.162024076,1.40269566,1.162024076,94610,Urban,5,40,2.466666667,58,5,0.833333333,30,5,0.822222222,0.2296,0.0262,0.8168,0.9937,0.5304
94611,1.823441592,2.646313377,1.823441592,94611,Urban,7,38,2.2,54,7,0.766666667,28,10,0.655555556,0.003,0.1354,0.4296,0.157,0.0526
