"","GEOID","count_in_range_buprenorphine","time_to_nearest_buprenorphine","buprenorphine_score"
"837","03856",4,22,0.233333333333333
"838","03857",4,26,0.133333333333333
"839","03858",10,11,0.455555555555556
"840","03860",0,62,0
"841","03861",6,24,0.166666666666667
"842","03862",6,9,0.622222222222222
"843","03864",2,15,0.333333333333333
"844","03865",10,7,0.633333333333333
"845","03867",6,0,0.833333333333333
"846","03868",8,7,0.633333333333333
"847","03869",8,10,0.544444444444444
"848","03870",6,15,0.444444444444444
"849","03871",6,13,0.511111111111111
"850","03872",2,23,0.155555555555556
"851","03873",2,25,0.111111111111111
"852","03874",10,12,0.511111111111111
"853","03875",0,42,0
"854","03878",6,0,0.844444444444444
"855","03882",0,36,0
"856","03883",0,39,0
"857","03884",2,29,0.0222222222222222
"858","03885",6,18,0.388888888888889
"859","03886",0,40,0
"860","03887",4,27,0.0888888888888889
"861","03890",2,29,0.0222222222222222
"862","03894",2,0,0.666666666666667
"863","03901",4,11,0.522222222222222
"864","03902",4,12,0.433333333333333
"865","03903",8,15,0.477777777777778
"866","03904",6,9,0.677777777777778
"867","03905",4,13,0.466666666666667
"868","03906",6,19,0.344444444444444
"869","03907",4,13,0.411111111111111
"870","03908",6,19,0.322222222222222
"871","03909",6,0,0.844444444444444
"872","03910",4,7,0.6
"873","03911",4,4,0.711111111111111
"874","04001",4,17,0.311111111111111
"875","04002",8,17,0.411111111111111
"876","04003",0,31,0
"877","04005",24,0,1
"878","04006",4,16,0.466666666666667
"879","04008",2,21,0.2
"880","04009",0,56,0
"881","04010",0,64,0
"882","04011",4,0,0.744444444444444
"883","04015",0,38,0
"884","04017",0,75,0
"885","04019",0,89,0
"886","04020",0,54,0
"887","04021",18,12,0.522222222222222
"888","04022",0,70,0
"889","04024",0,41,0
"890","04027",8,16,0.422222222222222
"891","04029",0,49,0
"892","04030",4,29,0.0222222222222222
"893","04032",20,11,0.555555555555555
"894","04037",0,72,0
"895","04038",16,12,0.533333333333333
"896","04039",32,20,0.333333333333333
"897","04040",0,56,0
"898","04041",0,62,0
"899","04042",4,27,0.1
"900","04043",8,14,0.533333333333333
"901","04046",4,16,0.466666666666667
"902","04047",0,50,0
"903","04048",0,40,0
"904","04049",0,38,0
"905","04050",0,58,0
"906","04051",0,74,0
"907","04055",0,42,0
"908","04056",0,35,0
"909","04057",0,56,0
"910","04061",0,35,0
"911","04062",16,16,0.444444444444444
"912","04063",20,9,0.7
"913","04064",20,9,0.7
"914","04066",2,24,0.133333333333333
"915","04068",0,53,0
"916","04069",4,17,0.333333333333333
"917","04071",0,38,0
"918","04072",20,5,0.833333333333333
"919","04073",8,0,0.877777777777778
"920","04074",22,11,0.622222222222222
"921","04076",4,16,0.344444444444444
"922","04079",2,20,0.222222222222222
"923","04083",10,0,0.877777777777778
"924","04084",2,29,0.0222222222222222
"925","04085",0,32,0
"926","04086",4,7,0.6
"927","04087",4,22,0.244444444444444
"928","04088",0,50,0
"929","04090",14,17,0.422222222222222
"930","04091",0,49,0
"931","04092",22,0,0.911111111111111
"932","04093",20,20,0.277777777777778
"933","04095",2,26,0.0888888888888889
"934","04096",20,0,0.822222222222222
"935","04097",16,11,0.466666666666667
"936","04101",22,0,1
"937","04102",22,0,0.944444444444445
"938","04103",22,0,0.933333333333333
"939","04105",18,15,0.5
"940","04106",22,0,0.933333333333333
"941","04107",18,7,0.733333333333333
"942","04108",0,1207,0
"943","04109",0,48,0
"944","04110",20,6,0.7
"945","04210",14,0,1
"946","04216",0,86,0
"947","04217",0,48,0
"948","04219",0,58,0
"949","04220",0,36,0
"950","04221",0,42,0
"951","04222",18,22,0.255555555555556
"952","04224",0,63,0
"953","04226",0,86,0
"954","04227",0,47,0
"955","04228",0,31,0
"956","04231",0,63,0
"957","04234",0,47,0
"958","04236",18,12,0.6
"959","04237",0,70,0
"960","04238",14,27,0.1
"961","04239",0,42,0
"962","04240",14,0,1
"963","04250",16,15,0.5
"964","04252",18,16,0.411111111111111
"965","04253",0,36,0
"966","04254",4,29,0.0333333333333333
"967","04255",0,67,0
"968","04256",14,19,0.366666666666667
"969","04257",0,69,0
"970","04258",14,17,0.433333333333333
"971","04259",14,17,0.433333333333333
"972","04260",20,16,0.466666666666667
"973","04261",0,69,0
"974","04263",18,22,0.266666666666667
"975","04265",28,10,0.666666666666667
"976","04267",0,60,0
"977","04268",0,37,0
"978","04270",4,27,0.1
"979","04271",0,41,0
"980","04274",14,23,0.233333333333333
"981","04275",0,83,0
"982","04276",0,68,0
"983","04280",16,12,0.6
"984","04281",0,36,0
"985","04282",14,24,0.2
"986","04284",4,15,0.5
"987","04285",0,73,0
"988","04286",0,41,0
"989","04287",2,22,0.177777777777778
"990","04289",0,45,0
"991","04290",0,60,0
"992","04292",0,49,0
"993","04294",0,53,0
"994","04330",22,0,1
"995","04342",12,29,0.0222222222222222
"996","04343",14,8,0.733333333333333
"997","04344",14,13,0.566666666666667
"998","04345",14,16,0.466666666666667
"999","04346",14,14,0.533333333333333
"1000","04347",14,8,0.733333333333333
"1001","04348",12,30,0
"1002","04349",4,25,0.166666666666667
"1003","04350",0,31,0
"1004","04351",14,10,0.666666666666667
"1005","04352",0,36,0
"1006","04353",10,24,0.2
"1007","04354",10,29,0.0333333333333333
"1008","04355",14,16,0.466666666666667
"1009","04357",0,31,0
"1010","04358",18,17,0.433333333333333
"1011","04359",10,20,0.333333333333333
"1012","04360",0,36,0
"1013","04363",10,18,0.4
"1014","04364",14,0,1
"1015","04401",16,0,1
"1016","04406",2,29,0.0222222222222222
"1017","04408",0,57,0
"1018","04410",0,38,0
"1019","04411",4,16,0.322222222222222
"1020","04412",18,0,0.877777777777778
"1021","04413",0,75,0
"1022","04414",0,41,0
"1023","04415",0,39,0
"1024","04416",0,34,0
"1025","04417",0,55,0
"1026","04418",0,32,0
"1027","04419",16,24,0.188888888888889
"1028","04421",0,54,0
"1029","04422",2,24,0.133333333333333
"1030","04424",0,56,0
"1031","04426",2,0,0.666666666666667
"1032","04427",16,26,0.133333333333333
"1033","04428",14,18,0.322222222222222
"1034","04429",18,14,0.433333333333333
"1035","04430",0,59,0
"1036","04431",4,29,0.0333333333333333
"1037","04434",16,29,0.0333333333333333
"1038","04435",0,43,0
"1039","04438",2,20,0.222222222222222
"1040","04441",0,61,0
"1041","04442",0,63,0
"1042","04443",2,18,0.266666666666667
"1043","04444",16,17,0.422222222222222
"1044","04448",2,28,0.0444444444444444
"1045","04449",14,26,0.122222222222222
"1046","04450",14,18,0.4
"1047","04451",0,74,0
"1048","04453",0,36,0
"1049","04454",0,78,0
"1050","04455",0,62,0
"1051","04456",14,19,0.366666666666667
"1052","04457",0,46,0
"1053","04459",0,77,0
"1054","04460",0,52,0
"1055","04461",16,9,0.533333333333333
"1056","04462",0,77,0
"1057","04463",2,27,0.0666666666666667
"1058","04464",0,37,0
"1059","04468",16,0,0.755555555555556
"1060","04469",16,13,0.477777777777778
"1061","04471",2,28,0.0444444444444444
"1062","04472",4,29,0.0333333333333333
"1063","04473",16,11,0.555555555555555
"1064","04474",14,16,0.4
"1065","04475",0,34,0
"1066","04476",0,45,0
"1067","04478",0,109,0
"1068","04479",2,23,0.155555555555556
"1069","04481",2,20,0.222222222222222
"1070","04485",0,47,0
"1071","04487",0,76,0
"1072","04488",0,40,0
"1073","04489",16,8,0.655555555555556
"1074","04490",0,59,0
"1075","04491",0,91,0
"1076","04492",0,49,0
"1077","04493",0,33,0
"1078","04495",0,66,0
"1079","04496",4,0,0.677777777777778
"1080","04497",0,68,0
"1081","04530",6,12,0.411111111111111
"1082","04535",2,24,0.133333333333333
"1083","04537",2,23,0.155555555555556
"1084","04538",2,28,0.0444444444444444
"1085","04539",2,13,0.377777777777778
"1086","04541",2,27,0.0666666666666667
"1087","04543",2,0,0.666666666666667
"1088","04544",0,33,0
"1089","04547",4,23,0.233333333333333
"1090","04548",2,29,0.0222222222222222
"1091","04551",2,21,0.2
"1092","04553",2,9,0.466666666666667
"1093","04554",2,25,0.111111111111111
"1094","04555",6,13,0.4
"1095","04556",2,15,0.333333333333333
"1096","04558",2,25,0.111111111111111
"1097","04562",2,26,0.0888888888888889
"1098","04563",4,21,0.3
"1099","04564",2,24,0.133333333333333
"1100","04568",2,25,0.111111111111111
"1101","04570",0,38,0
"1102","04571",0,41,0
"1103","04572",8,15,0.444444444444444
"1104","04573",2,14,0.355555555555556
"1105","04574",0,34,0
"1106","04575",0,31,0
"1107","04576",0,35,0
"1108","04578",4,16,0.344444444444444
"1109","04579",4,25,0.122222222222222
"1110","04605",4,0,1
"1111","04606",0,43,0
"1112","04607",0,37,0
"1113","04609",0,33,0
"1114","04611",0,42,0
"1115","04612",2,7,0.511111111111111
"1116","04613",0,52,0
"1117","04614",0,31,0
"1118","04616",0,51,0
"1119","04617",0,58,0
"1120","04619",2,0,0.666666666666667
"1121","04622",0,48,0
"1122","04623",0,35,0
"1123","04624",0,50,0
"1124","04625",2,5,0.555555555555556
"1125","04626",2,29,0.0222222222222222
"1126","04627",0,65,0
"1127","04628",0,33,0
"1128","04629",0,37,0
"1129","04630",2,12,0.4
"1130","04631",2,0,0.666666666666667
"1131","04634",0,34,0
"1132","04635",0,60,0
"1133","04637",0,73,0
"1134","04640",4,21,0.3
"1135","04642",0,71,0
"1136","04643",0,33,0
"1137","04644",0,31,0
"1138","04645",0,75,0
"1139","04646",2,29,0.0222222222222222
"1140","04648",2,13,0.377777777777778
"1141","04649",0,39,0
"1142","04650",0,55,0
"1143","04652",2,0,0.666666666666667
"1144","04653",2,5,0.555555555555556
"1145","04654",2,0,0.666666666666667
"1146","04655",2,23,0.155555555555556
"1147","04657",0,38,0
"1148","04658",0,43,0
"1149","04660",2,10,0.444444444444444
"1150","04662",2,23,0.155555555555556
"1151","04664",0,33,0
"1152","04666",2,24,0.133333333333333
"1153","04667",2,11,0.422222222222222
"1154","04668",0,34,0
"1155","04669",0,46,0
"1156","04671",4,29,0.0222222222222222
"1157","04673",0,48,0
"1158","04674",2,12,0.4
"1159","04675",2,28,0.0444444444444444
"1160","04676",0,44,0
"1161","04677",0,31,0
"1162","04679",2,0,0.666666666666667
"1163","04680",0,51,0
"1164","04681",0,73,0
"1165","04683",0,71,0
"1166","04684",4,18,0.4
"1167","04685",0,57,0
"1168","04686",0,38,0
"1169","04691",4,24,0.144444444444444
"1170","04693",0,46,0
"1171","04694",2,17,0.288888888888889
"1172","04730",2,0,0.666666666666667
"1173","04732",0,46,0
"1174","04733",0,69,0
"1175","04734",2,26,0.0888888888888889
"1176","04735",0,34,0
"1177","04736",6,0,0.733333333333333
"1178","04739",2,26,0.0888888888888889
"1179","04740",2,16,0.311111111111111
"1180","04741",0,457,0
"1181","04742",6,17,0.377777777777778
"1182","04743",2,0,0.666666666666667
"1183","04745",4,15,0.377777777777778
"1184","04746",2,18,0.266666666666667
"1185","04747",0,35,0
"1186","04750",4,0,0.733333333333333
"1187","04756",2,0,0.666666666666667
"1188","04757",2,13,0.377777777777778
"1189","04758",2,25,0.111111111111111
"1190","04760",2,24,0.133333333333333
"1191","04761",2,19,0.244444444444444
"1192","04762",2,30,0
"1193","04763",2,29,0.0222222222222222
"1194","04764",0,85,0
"1195","04765",0,60,0
"1196","04766",2,22,0.177777777777778
"1197","04768",0,78,0
"1198","04769",4,0,0.733333333333333
"1199","04772",4,23,0.166666666666667
"1200","04773",2,26,0.0888888888888889
"1201","04774",0,43,0
"1202","04776",0,49,0
"1203","04777",0,53,0
"1204","04779",2,28,0.0444444444444444
"1205","04780",0,45,0
"1206","04781",2,10,0.444444444444444
"1207","04783",2,28,0.0444444444444444
"1208","04785",0,34,0
"1209","04786",4,20,0.288888888888889
"1210","04787",2,15,0.333333333333333
"1211","04841",6,0,1
"1212","04843",6,10,0.644444444444444
"1213","04847",6,20,0.277777777777778
"1214","04848",0,42,0
"1215","04849",6,25,0.144444444444444
"1216","04851",0,139,0
"1217","04852",2,30,0
"1218","04853",0,78,0
"1219","04854",6,8,0.733333333333333
"1220","04855",4,30,0
"1221","04856",6,0,0.877777777777778
"1222","04858",6,12,0.6
"1223","04859",6,18,0.4
"1224","04860",4,21,0.3
"1225","04861",8,7,0.766666666666667
"1226","04862",6,23,0.177777777777778
"1227","04863",0,83,0
"1228","04864",8,14,0.533333333333333
"1229","04901",18,0,1
"1230","04910",18,21,0.3
"1231","04911",2,27,0.0666666666666667
"1232","04912",2,26,0.0888888888888889
"1233","04915",2,19,0.244444444444444
"1234","04917",18,19,0.366666666666667
"1235","04918",10,21,0.3
"1236","04920",0,41,0
"1237","04921",2,29,0.0222222222222222
"1238","04922",0,37,0
"1239","04923",0,41,0
"1240","04924",2,16,0.311111111111111
"1241","04925",0,76,0
"1242","04926",18,14,0.533333333333333
"1243","04927",8,22,0.266666666666667
"1244","04928",0,34,0
"1245","04929",0,36,0
"1246","04930",2,24,0.133333333333333
"1247","04932",2,28,0.0444444444444444
"1248","04933",0,33,0
"1249","04936",0,111,0
"1250","04937",20,12,0.6
"1251","04938",0,39,0
"1252","04939",0,31,0
"1253","04940",0,31,0
"1254","04941",0,42,0
"1255","04942",0,47,0
"1256","04943",0,31,0
"1257","04944",10,19,0.344444444444444
"1258","04945",0,111,0
"1259","04947",0,74,0
"1260","04949",0,37,0
"1261","04950",2,20,0.222222222222222
"1262","04951",2,18,0.266666666666667
"1263","04952",2,25,0.111111111111111
"1264","04953",0,36,0
"1265","04955",2,27,0.0666666666666667
"1266","04956",0,53,0
"1267","04957",2,15,0.333333333333333
"1268","04958",0,39,0
"1269","04961",0,59,0
"1270","04962",18,8,0.733333333333333
"1271","04963",18,15,0.5
"1272","04964",0,118,0
"1273","04965",2,26,0.0888888888888889
"1274","04966",0,72,0
"1275","04967",8,30,0
"1276","04969",0,35,0
"1277","04970",0,102,0
"1278","04971",0,41,0
"1279","04973",0,32,0
"1280","04974",2,0,0.666666666666667
"1281","04975",20,13,0.566666666666667
"1282","04976",2,0,0.666666666666667
"1283","04978",10,27,0.1
"1284","04979",0,40,0
"1285","04981",4,16,0.4
"1286","04982",0,91,0
"1287","04983",0,63,0
"1288","04984",0,48,0
"1289","04985",0,79,0
"1290","04986",0,39,0
"1291","04987",0,40,0
"1292","04988",0,33,0
"1293","04989",18,21,0.3
"1294","04992",0,38,0
"1295","05001",12,0,1
"1296","05031",0,42,0
"1297","05032",2,20,0.222222222222222
"1298","05033",4,0,1
"1299","05034",0,41,0
"1300","05035",0,33,0
"1301","05036",4,26,0.0888888888888889
"1302","05037",2,21,0.2
"1303","05038",0,32,0
"1304","05039",4,29,0.0333333333333333
"1305","05040",4,27,0.1
"1306","05041",2,19,0.244444444444444
"1307","05042",0,34,0
"1308","05043",16,21,0.277777777777778
"1309","05045",4,21,0.3
"1310","05046",0,31,0
"1311","05048",6,26,0.133333333333333
"1312","05050",2,17,0.288888888888889
"1313","05051",4,26,0.133333333333333
"1314","05052",14,11,0.622222222222222
"1315","05053",6,23,0.233333333333333
"1316","05055",12,13,0.544444444444444
"1317","05056",0,44,0
"1318","05058",12,27,0.1
"1319","05059",12,14,0.533333333333333
"1320","05060",2,0,0.666666666666667
"1321","05061",2,13,0.377777777777778
"1322","05062",0,43,0
"1323","05065",6,28,0.0666666666666667
"1324","05067",0,35,0
"1325","05068",10,24,0.2
"1326","05069",4,27,0.1
"1327","05070",0,31,0
"1328","05071",0,37,0
"1329","05072",0,40,0
"1330","05075",8,27,0.0777777777777778
"1331","05076",0,38,0
"1332","05077",0,39,0
"1333","05079",0,43,0
"1334","05081",4,28,0.0666666666666667
"1335","05083",0,31,0
"1336","05084",12,15,0.5
"1337","05086",6,28,0.0666666666666667
"1338","05089",2,15,0.333333333333333
"1339","05091",0,31,0
"1340","05101",2,30,0
"1341","05141",2,19,0.244444444444444
"1342","05142",2,29,0.0222222222222222
"1343","05143",0,39,0
"1344","05146",2,22,0.177777777777778
"1345","05148",0,39,0
"1346","05149",0,33,0
"1347","05150",2,29,0.0222222222222222
"1348","05151",2,24,0.133333333333333
"1349","05152",0,49,0
"1350","05153",0,37,0
"1351","05154",2,22,0.177777777777778
"1352","05155",0,32,0
"1353","05156",2,23,0.155555555555556
"1354","05158",4,28,0.0666666666666667
"1355","05161",0,42,0
"1356","05201",0,35,0
"1357","05250",0,55,0
"1358","05251",0,49,0
"1359","05252",0,56,0
"1360","05253",2,26,0.0888888888888889
"1361","05254",0,39,0
"1362","05255",0,36,0
"1363","05257",0,44,0
"1364","05260",4,24,0.2
"1365","05261",4,26,0.133333333333333
"1366","05262",0,46,0
"1367","05301",10,0,1
"1368","05340",0,35,0
"1369","05341",0,48,0
"1370","05342",0,38,0
"1371","05343",2,18,0.266666666666667
"1372","05345",6,11,0.455555555555556
"1373","05346",4,20,0.333333333333333
"1374","05350",4,27,0.1
"1375","05352",4,14,0.533333333333333
"1376","05353",2,0,0.666666666666667
"1377","05354",4,21,0.3
"1378","05355",2,22,0.177777777777778
"1379","05356",0,40,0
"1380","05358",0,42,0
"1381","05359",2,24,0.133333333333333
"1382","05360",0,34,0
"1383","05361",0,41,0
"1384","05362",6,21,0.233333333333333
"1385","05363",0,31,0
"1386","05401",12,0,1
"1387","05403",12,0,1
"1388","05404",12,0,0.933333333333333
"1389","05405",12,3,0.9
"1390","05408",12,9,0.7
"1391","05439",12,4,0.811111111111111
"1392","05440",2,28,0.0444444444444444
"1393","05441",0,32,0
"1394","05442",0,61,0
"1395","05443",0,52,0
"1396","05444",0,43,0
"1397","05445",12,25,0.166666666666667
"1398","05446",12,8,0.666666666666667
"1399","05447",0,43,0
"1400","05448",0,35,0
"1401","05450",0,35,0
"1402","05452",12,17,0.411111111111111
"1403","05454",2,23,0.155555555555556
"1404","05455",2,14,0.355555555555556
"1405","05456",0,33,0
"1406","05457",0,31,0
"1407","05458",0,32,0
"1408","05459",2,22,0.177777777777778
"1409","05461",12,24,0.2
"1410","05462",0,42,0
"1411","05463",0,47,0
"1412","05464",0,40,0
"1413","05465",12,26,0.0888888888888889
"1414","05468",10,23,0.222222222222222
"1415","05471",0,51,0
"1416","05472",0,49,0
"1417","05473",0,33,0
"1418","05474",0,42,0
"1419","05476",0,55,0
"1420","05477",0,37,0
"1421","05478",2,0,0.666666666666667
"1422","05481",2,18,0.266666666666667
"1423","05482",12,13,0.566666666666667
"1424","05483",2,22,0.177777777777778
"1425","05485",2,18,0.266666666666667
"1426","05486",12,21,0.244444444444444
"1427","05487",0,42,0
"1428","05488",2,13,0.377777777777778
"1429","05489",0,39,0
"1430","05491",0,45,0
"1431","05492",0,52,0
"1432","05494",4,29,0.0333333333333333
"1433","05495",12,10,0.666666666666667
"1434","05602",2,13,0.377777777777778
"1435","05640",0,32,0
"1436","05641",2,0,0.666666666666667
"1437","05647",0,33,0
"1438","05648",0,39,0
"1439","05649",2,8,0.488888888888889
"1440","05650",0,35,0
"1441","05651",2,11,0.422222222222222
"1442","05652",0,55,0
"1443","05653",0,47,0
