ID,STATE,ADDRESS,city,zip,Longitude,Latitude,total_beds,pit_count,year_round_beds
10292,NM,10300 CONSTITUTION AVE NE,ALBUQUERQUE,87112,-106.531821699999995,  35.094464070000001,12,15,12
10306,NM, , ,87125,-106.642844999999994,  35.092945000000000,17,17,17
10316,NM, , ,87106,-106.626390000000001,  35.081265000000002,40,40,40
10321,NM, , ,87123,-106.501040000000003,  35.079374600000001,32,4,32
10327,NM,715 CANDELARIA RD NW,ALBUQUERQUE,87107,-106.649375599999999,  35.121264400000001,30,11,30
10493,NM,6301 CENTRAL AVE NW,ALBUQUERQUE,87105,-106.707122900000002,  35.080802960000000,12,8,12
10499,NM,5601 DOMINGO RD NE,ALBUQUERQUE,87108,-106.583134900000005,  35.078752659999999,17,12,17
10500,NM,5601 DOMINGO RD NE,ALBUQUERQUE,87108,-106.583134900000005,  35.078752659999999,8,4,8
10501,NM,625 SILVER AVE SW,ALBUQUERQUE,87102,-106.655071100000001,  35.082975800000000,75,57,75
10502,NM,700 2ND ST NW,ALBUQUERQUE,87102,-106.648023100000003,  35.090459539999998,10,10,10
10503,NM, , ,87106,-106.626390000000001,  35.081265000000002,60,48,60
10504,NM, , ,,-106.108403800000005,  34.421326530000002,60,60,60
10505,NM, , ,,-106.108403800000005,  34.421326530000002,46,46,46
10524,NM,13023 Central Ave SE,Albuquerque,87123,-106.502341200000004,  35.068739200000003,48,26,48
10525,NM, , ,87106,-106.626390000000001,  35.081265000000002,15,15,15
10527,NM,2820 RIDGECREST DR SE,ALBUQUERQUE,87108,-106.569987200000000,  35.052799559999997,19,15,19
10528,NM,2820 RIDGECREST DR SE,ALBUQUERQUE,87108,-106.569987200000000,  35.052799559999997,16,9,16
10529,NM,2820 RIDGECREST DR SE,ALBUQUERQUE,87108,-106.569987200000000,  35.052799559999997,16,3,16
10530,NM,1201 3RD ST NW,ALBUQUERQUE,87102,-106.648261500000004,  35.095857520000003,10,12,10
10531,NM,1201 3RD ST NW,ALBUQUERQUE,87102,-106.648261500000004,  35.095857520000003,75,91,75
10533,NM, , ,87102,-106.655310000000000,  35.086075000000001,8,7,8
10534,NM,1201 3RD ST NW,ALBUQUERQUE,87102,-106.648261500000004,  35.095857520000003,180,54,180
10536,NM,528 SAN PABLO ST SE,ALBUQUERQUE,87108,-106.563241800000000,  35.069610519999998,31,22,31
10537,NM, , ,87102,-106.655310000000000,  35.086075000000001,0,,0
10538,NM, , ,87112,-106.532764999999998,  35.098619999999997,0,,0
10540,NM, , ,87102,-106.655310000000000,  35.086075000000001,0,,0
10544,NM, , ,87102,-106.655310000000000,  35.086075000000001,60,62,60
10547,NM,6500 LOS VOLCANES RD NW,Albuquerque,87121,-106.713670800000003,  35.091106789999998,455,496,300
10548,NM, , ,87107,-106.644874999999999,  35.136204999999997,80,62,80
10549,NM, , ,87102,-106.655310000000000,  35.086075000000001,36,27,36
10550,NM,715 CANDELARIA RD NE,ALBUQUERQUE,87107,-106.631630700000002,  35.115976019999998,71,69,56
10551,NM, , ,87112,-106.532764999999998,  35.098619999999997,28,28,28
10553,NM,218 IRON AVE SW,ALBUQUERQUE,87102,-106.651010299999996,  35.079414790000001,99,93,77
10554,NM, , ,87108,-106.598039999999997,  35.074185000000000,25,8,25
10555,NM,2801 LOMAS BLVD NE,ALBUQUERQUE,87106,-106.613720999999998,  35.087572979999997,15,12,15
10557,NM, , ,,-106.108403800000005,  34.421326530000002,24,24,24
10559,NM,1500 WALTER ST SE,ALBUQUERQUE,87102,-106.641816300000002,  35.068496809999999,5,5,5
10560,NM,1500 WALTER ST SE,ALBUQUERQUE,87102,-106.641816300000002,  35.068496809999999,33,33,33
10562,NM,1000 EUBANK BLVD NE,ALBUQUERQUE,87112,-106.532513600000001,  35.089365030000003,90,50,90
10563,NM, , ,87105,-106.697728900000001,  35.087491999999997,12,12,12
10564,NM, , ,87105,-106.697728900000001,  35.087491999999997,47,47,47
10566,NM,2010 BRIDGE BLVD SW,ALBUQUERQUE,87105,-106.687755600000003,  35.065505190000003,66,66,66
10567,NM, , ,87105,-106.697728900000001,  35.087491999999997,34,30,34
10568,NM,7509 EUCLID AVE NE,ALBUQUERQUE,87110,-106.561908500000001,  35.103580899999997,10,2,10
10569,NM, , ,87105,-106.697728900000001,  35.087491999999997,67,72,67
10573,NM, , ,87112,-106.532764999999998,  35.098619999999997,3,0,3
10584,NM,10300 CONSTITUTION AVE NE,ALBUQUERQUE,87112,-106.531821699999995,  35.094464070000001,9,13,9
10593,NM,10300 CONSTITUTION AVE NE,ALBUQUERQUE,87112,-106.531821699999995,  35.094464070000001,5,2,5
10594,NM, , ,87112,-106.532764999999998,  35.098619999999997,26,26,26
10600,NM,10300 CONSTITUTION AVE NE,ALBUQUERQUE,87112,-106.531821699999995,  35.094464070000001,32,32,32
10601,NM, , ,87106,-106.626390000000001,  35.081265000000002,59,54,59
10753,NM,1217 1ST ST NW,ALBUQUERQUE,87102,-106.645971000000003,  35.095086389999999,99,33,99
10814,NM,1217 1ST ST NW,ALBUQUERQUE,87102,-106.645971000000003,  35.095086389999999,12,0,12
11084,NM, , ,87123,-106.501040000000003,  35.079374600000001,1,1,1
18697,NM,1000 E 18TH ST,ROSWELL,88201,-104.509755600000005,  33.414133130000003,6,7,6
20372,NM,13023 CENTRAL AVE. SE,ALBUQUERQUE,87123,-106.502341200000004,  35.068739200000003,7,0,7
20660,NM,221 BERNALILLO ST.,LAS VEGAS,87701,-105.228337300000007,  35.595304669999997,4,0,4
20661,NM,128 lA POSTA RD.,TAOS,87571,-105.583179500000000,  36.394624450000002,6,0,6
20662,NM,128 LA POSTA RD,TAOS,87571,-105.583179500000000,  36.394624450000002,3,0,3
20663,NM,926 S SAN PEDRO ST,LAS CRUCES,88001,-106.773083700000001,  32.302728180000003,96,0,96
20940,NM,1302 W PIERCE ST,CARLSBAD,88220,-104.244632400000000,  32.435987789999999,20,16,20
21055,NM,315 W BRONSON ST,CARLSBAD,88220,-104.230101000000005,  32.415592519999997,48,21,28
21413,NM,5000 SAN MATEO BLVD NE,ALBUQUERQUE,87109,-106.586331599999994,  35.137835099999997,22,22,22
21419,NM, , ,,-106.108403800000005,  34.421326530000002,15,15,15
21420,NM, , ,87031,-106.736059999999995,  34.806635000000000,0,0,0
21422,NM, , ,,-106.108403800000005,  34.421326530000002,11,11,11
21764,NM,4500 2ND ST SW,ALBUQUERQUE,87105,-106.663815999999997,  35.012338980000003,285,245,285
21775,NM,102 WEST ELM STREET,FARMINGTON,87401,-108.205747500000001,  36.725569309999997,1,1,1
21776,NM,221 BERNALILLO ST.,LAS VEGAS,87701,-105.228337300000007,  35.595304669999997,1,1,1
21778,NM,5688 AGUA FRIA ST.,SANTA FE,87507,-106.051034400000006,  35.640292109999997,38,38,38
21818,NM,131 LA POSTA RD.,TAOS,87571,-105.583076399999996,  36.394647710000001,0,0,0
21803,NM,716 GRAND AVE,LAS VEGAS,87701,-105.213629800000007,  35.597423610000000,12,7,0
21811,NM,13023 CENTRAL AVE. SE,ALBUQUERQUE,87123,-106.502341200000004,  35.068739200000003,0,0,0
21834,NM, , ,,-106.108403800000005,  34.421326530000002,61,61,61
21835,NM, , ,,-106.108403800000005,  34.421326530000002,14,14,14
21836,NM, , ,87532,-106.082220000000007,  35.993090000000002,6,6,6
21837,NM,128 LA POSTA RD,TAOS,87571,-105.583179500000000,  36.394624450000002,17,17,17
21927,NM,3301 CANDELARIA RD NE,ALBUQUERQUE,87107,-106.608723299999994,  35.116556969999998,19,19,19
21933,NM,5686 AGUA FRIA ST,SANTA FE,87507,-106.050997699999996,  35.640347920000004,19,19,19
21934,NM,2545 N SILVER ST,SILVER CITY,88061,-108.267805199999998,  32.790593880000003,2,2,2
21935,NM, , ,,-106.108403800000005,  34.421326530000002,32,32,32
21964,NM,405 W COLLEGE AVE,LAS CRUCES,88005,-106.771085700000000,  32.278554149999998,7,7,7
21969,NM,2330 CERRILLOS RD,SANTA FE,87505,-105.980637900000005,  35.660724549999998,1,1,1
21971,NM,100 W ELM ST,FARMINGTON,87401,-108.206299200000004,  36.725550370000001,32,32,32
21975,NM,999 W AMADOR AVE,LAS CRUCES,88005,-106.788522000000000,  32.302665990000001,15,15,15
22003,NM,1905 Siringo Rd,Santa Fe,87505,-105.964990000000000,  35.652167499999997,4,4,4
22006,NM,1905 SIRINGO RD,SANTA FE,87505,-105.964990000000000,  35.652167499999997,4,3,4
22007,NM,3811 1/2 Cerrillos Rd,Santa Fe,87507,-106.011721300000005,  35.643058459999999,12,12,12
22011,NM,520 Hydro Plant Road,Farmington,87401,-108.200184699999994,  36.720701900000002,9,2,9
22053,NM,100 WEST ELM STREET,FARMINGTON,87401,-108.206299200000004,  36.725550370000001,22,16,22
22055,NM,1720 S TELSHOR BLVD,LAS CRUCES,88011,-106.737196400000002,  32.301147149999998,30,17,30
22056,NM, , ,87507,-105.991779899999997,  35.650654299999999,44,33,44
22058,NM, , ,87402,-108.144180000000006,  36.769064999999998,25,24,25
22061,NM,405 W COLLEGE AVE,LAS CRUCES,88005,-106.771085700000000,  32.278554149999998,4,4,4
22062,NM,999 W AMADOR AVE,LAS CRUCES,88005,-106.788522000000000,  32.302665990000001,44,36,44
22064,NM,2330 CERRILLOS RD,SANTA FE,87505,-105.980637900000005,  35.660724549999998,15,14,15
22065,NM,2320 CERRILLOS RD,SANTA FE,87505,-105.980621099999993,  35.660733520000001,70,56,70
22066,NM,711 S CAMINO DEL PUEBLO,BERNALILLO,87004,-106.548244900000000,  35.306143050000003,15,21,15
22114,NM,711 S CAMINO DEL PUEBLO,BERNALILLO,87004,-106.548244900000000,  35.306143050000003,32,36,32
22115,NM,1111 AGUA FRIA ST,SANTA FE,87501,-105.961153199999998,  35.682272570000002,19,17,19
22117,NM,2325 CERRILLOS RD,SANTA FE,87505,-105.981399400000001,  35.660617960000003,79,74,79
22118,NM,2325 CERRILLOS RD,SANTA FE,87505,-105.981399400000001,  35.660617960000003,28,21,28
22122,NM,999 W AMADOR AVE,LAS CRUCES,88005,-106.788522000000000,  32.302665990000001,51,57,51
22125,NM,3811 1/2 Cerrillos Rd,Santa Fe,87507,-106.011721300000005,  35.643058459999999,12,11,12
22126,NM,2534 E AZTEC AVE,GALLUP,87301,-108.702116000000004,  35.527807209999999,20,20,20
22127,NM,49 CAMINO BAJO,SANTA FE,87508,-106.044781000000000,  35.584801140000003,12,12,12
22690,NM,5868 AGUA FRIA ST.,SANTA FE,87507,-106.053928299999995,  35.638769109999998,10,9,10
22693,NM, , ,,-106.108403800000005,  34.421326530000002,29,29,29
22694,NM, , ,,-106.108403800000005,  34.421326530000002,16,13,16
22695,NM,128 La Posta Rd.,Taos,87571,-105.583179500000000,  36.394624450000002,7,8,7
22696,NM,128 LA POSTA RD,TAOS,87571,-105.583179500000000,  36.394624450000002,9,11,9
22697,NM, , ,,-106.108403800000005,  34.421326530000002,5,2,5
22698,NM, , ,87571,-105.575379999999996,  36.406334999999999,10,15,10
22699,NM,119 W BROADWAY,FARMINGTON,87401,-108.206471100000002,  36.728102950000000,16,10,16
22700,NM,5686 Agua Fria St.,Santa Fe,87507,-106.050997699999996,  35.640347920000004,8,4,0
22701,NM,5686 Agua Fria St.,Santa Fe,87507,-106.050997699999996,  35.640347920000004,12,3,12
22702,NM,5686 AGUA FRIA ST,SANTA FE,87507,-106.050997699999996,  35.640347920000004,12,4,12
22708,NM,804 ALARID ST,SANTA FE,87505,-105.952818600000001,  35.679545390000001,28,23,28
22709,NM,1604 BERRY AVE,SANTA FE,87505,-105.968410199999994,  35.666544809999998,34,19,34
22713,NM, , ,,-106.108403800000005,  34.421326530000002,19,8,19
22965,NM, , ,,-106.108403800000005,  34.421326530000002,10,6,10
22966,NM, , ,,-106.108403800000005,  34.421326530000002,19,6,19
22967,NM, , ,,-106.108403800000005,  34.421326530000002,26,18,20
22968,NM,520 HYDRO PLANT RD,FARMINGTON,87401,-108.200184699999994,  36.720701900000002,60,28,60
22969,NM,2205 BOYD AVE,GALLUP,87301,-108.707441599999996,  35.524106430000003,150,185,150
22970,NM, , ,,-106.108403800000005,  34.421326530000002,58,43,58
23075,NM,2801 CERRILLOS RD,SANTA FE,87507,-105.987415799999994,  35.657609149999999,123,93,0
23078,NM, , ,88346,-105.587964999999997,  33.331235000000000,22,22,22
23079,NM, , ,,-106.108403800000005,  34.421326530000002,32,24,32
23081,NM, , ,88101,-103.203479999999999,  34.404705000000000,15,4,15
23084,NM, , ,,-106.108403800000005,  34.421326530000002,64,24,64
23085,NM, , ,,-106.108403800000005,  34.421326530000002,16,2,16
23086,NM,128 LA POSTA RD,TAOS,87571,-105.583179500000000,  36.394624450000002,5,5,5
23087,NM, , ,,-106.108403800000005,  34.421326530000002,3,1,3
23088,NM, , ,,-106.108403800000005,  34.421326530000002,16,21,16
23091,NM, , ,,-106.108403800000005,  34.421326530000002,24,11,24
23092,NM, , ,,-106.108403800000005,  34.421326530000002,19,11,19
23169,NM, , ,87301,-108.741484999999997,  35.524360000000001,23,24,23
10297,NV,test,test,89509,-119.815230000000000,  39.513309999999997,14,14,14
10299,NV,test,test,89509,-119.815230000000000,  39.513309999999997,14,14,14
10311,NV,test,test,89509,-119.815230000000000,  39.513309999999997,4,4,4
10335,NV,test,test,89509,-119.815230000000000,  39.513309999999997,3,3,3
12597,NV,817,Reno,89501,-119.812939999999998,  39.525804999999998,3,1,3
12942,NV,817,Reno,89501,-119.812939999999998,  39.525804999999998,7,2,7
3298,NV,525 E Bonanza,LAS VEGAS,89107,-115.135716400000007,  36.174321509999999,78,78,78
7218,NV,525 E. Bonanza,LAS VEGAS,89107,-115.135716400000007,  36.174321509999999,27,25,27
7535,NV,3852 Palos Verde St,LAS VEGAS,89119,-115.150587799999997,  36.119238109999998,14,11,14
7536,NV,8936 Spanish Ridge,Las Vegas,89148,-115.287816000000007,  36.091971989999998,10,10,10
9129,NV,504 calcaterra,LAS VEGAS,89119,-115.151813300000001,  36.118274990000003,2,0,2
2983,NV,1343 Hancock Rd,Bullhead City,86442,-114.600998000000004,  35.107967490000000,1,1,1
7541,NV,47 W OWENS AVE,LAS VEGAS,89101,-115.140000000000001,  36.188299049999998,56,40,56
12605,NV,315 RECORD ST,Reno,89502,-119.808683299999998,  39.529772110000003,18,13,18
3301,NV,931 W OWENS AVE,N LAS VEGAS,89106,-115.153993099999994,  36.188330350000001,154,154,154
3299,NV,37 W OWENS AVE,N LAS VEGAS,89030,-115.139871200000002,  36.188300939999998,81,81,81
7527,NV,13 W OWENS AVE,N LAS VEGAS,89030,-115.139153699999994,  36.188308030000002,12,11,12
840,NV, , ,,-116.655436399999999,  39.356482040000003,51,24,51
841,NV,138 E LONG ST,CARSON CITY,89706,-119.766052999999999,  39.174374219999997,32,30,32
843,NV,917 WHEELER AVE,RENO,89502,-119.804877500000003,  39.516883010000001,15,9,15
845,NV,704 Mill Street,Reno,89502,-119.802675600000001,  39.525578650000000,7,6,7
846,NV,704 Mill Street,Reno,89502,-119.802675600000001,  39.525578650000000,4,3,4
969,NV,1660 E Flamingo Road,Las Vegas,89119,-115.131161399999996,  36.114707070000001,5,4,5
1666,NV,340 N 11TH ST,LAS VEGAS,89101,-115.131782700000002,  36.169264990000002,1369,1369,1369
3006,NV,480 W BONANZA RD,LAS VEGAS,89106,-115.147925999999998,  36.177287489999998,139,15,139
3313,NV,5005 MCLEOD DR,LAS VEGAS,89120,-115.109985499999993,  36.098270610000000,48,48,48
3322,NV,2685 S Rainbow Blvd,LAS VEGAS,89146,-115.243037500000000,  36.140939990000000,12,12,12
3326,NV,2685 S Rainbow Blvd,Las Vegas,89146,-115.243037500000000,  36.140939990000000,31,31,31
3330,NV,73 Spectrum Blvd,Las Vegas,89101,-115.102135200000006,  36.162373060000000,28,28,28
3340,NV,4323 Boulder Highway,LAS VEGAS,89121,-115.079617799999994,  36.126560499999997,44,44,44
3344,NV,1640 E FLAMINGO RD,LAS VEGAS,89119,-115.131543699999995,  36.114698519999997,65,67,65
3356,NV,1660 E FLAMINGO RD,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,29,29,29
3358,NV,178 WESTMINSTER WAY,HENDERSON,89015,-114.969077600000006,  36.037230749999999,60,60,60
3366,NV,178 WESTMINSTER WAY,HENDERSON,89015,-114.969077600000006,  36.037230749999999,69,69,69
3368,NV,178 Westminster Way,Henderson,89015,-114.969077600000006,  36.037230749999999,53,53,53
3370,NV,1640 E FLAMINGO RD,LAS VEGAS,89119,-115.131543699999995,  36.114698519999997,2,2,2
3371,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,10,10,10
3372,NV,6161 W CHARLESTON BLVD,LAS VEGAS,89146,-115.227894000000006,  36.155572990000003,187,187,187
3375,NV,525 E BONANZA RD,LAS VEGAS,89101,-115.135716400000007,  36.174321509999999,125,125,125
3378,NV,35 W OWENS AVE,N LAS VEGAS,89030,-115.140376000000003,  36.188323269999998,42,42,42
3380,NV,2685 S Rainbow Blvd,Las Vegas,89146,-115.243037500000000,  36.140939990000000,14,13,14
3383,NV,4981 SHIRLEY ST,LAS VEGAS,89119,-115.142538299999998,  36.099411730000000,2,2,2
3386,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,121,121,121
3387,NV,1600 Pinto Lane,Las Vegas,89106,-115.163866400000003,  36.164365060000002,26,26,26
3392,NV, , ,89106,-115.174674699999997,  36.186520000000002,28,28,28
3879,NV, , ,89503,-119.824124999999995,  39.534815000000002,19,14,19
3900,NV,704 MILL ST,RENO,89502,-119.802675600000001,  39.525578650000000,12,11,12
3904,NV, , ,,-116.655436399999999,  39.356482040000003,11,24,11
4712,NV,35 W OWENS AVE,N LAS VEGAS,89030,-115.140376000000003,  36.188323269999998,111,26,0
6007,NV,210 MARSH AVE,RENO,89509,-119.813190000000006,  39.519034939999997,13,9,13
6008,NV,1835 MONTELLO ST,RENO,89512,-119.795157000000003,  39.546759549999997,20,21,20
6012,NV,316 MAINE ST,RENO,89502,-119.793097599999996,  39.525691760000001,15,19,15
6289,NV,888 Willow st,Reno,89502,-119.800870900000007,  39.524690210000003,5,5,5
7204,NV,4323 Boulder Highway,LAS VEGAS,89121,-115.079617799999994,  36.126560499999997,45,45,45
7212,NV,178 Westminster Way,Henderson,89015,-114.969077600000006,  36.037230749999999,67,67,67
7223,NV, , ,,-116.655436399999999,  39.356482040000003,83,83,83
7230,NV,35 W OWENS AVE,N. Las Vegas,89030,-115.140376000000003,  36.188323269999998,26,26,26
7313,NV,73 Spectrum Blvd,LAS VEGAS,89101,-115.102135200000006,  36.162373060000000,12,12,12
7316,NV,1650 E FLAMINGO RD,LAS VEGAS,89119,-115.131273600000000,  36.114704510000003,6,4,6
7338,NV,1660 E FLAMINGO RD,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,15,15,15
7372,NV,1660 E FLAMINGO RD,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,24,24,24
7383,NV,1660 E Flamingo Road,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,21,21,21
7392,NV,1660 E Flamingo Road,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,5,5,5
7401,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,8,8,8
7518,NV,1640 E Flamingo Road,LAS VEGAS,89119,-115.131543699999995,  36.114698519999997,20,3,20
7519,NV,4323 Boulder Highway,Las Vegas,89121,-115.079617799999994,  36.126560499999997,20,0,20
7520,NV,1640 E Flamingo Road,LAS VEGAS,89119,-115.131543699999995,  36.114698519999997,24,11,24
7522,NV,525 E BONANZA RD,LAS VEGAS,89101,-115.135716400000007,  36.174321509999999,9,9,9
7523,NV,2566 SHERWOOD ST,LAS VEGAS,89109,-115.147164799999999,  36.142583680000001,77,81,77
7525,NV,2566 SHERWOOD ST,LAS VEGAS,89109,-115.147164799999999,  36.142583680000001,14,12,14
7526,NV,525 E BONANZA RD,LAS VEGAS,89101,-115.135716400000007,  36.174321509999999,10,10,10
7528,NV,6161 W CHARLESTON BLVD,LAS VEGAS,89146,-115.227894000000006,  36.155572990000003,38,21,38
7529,NV,1660 E FLAMINGO RD,LAS VEGAS,89119,-115.131161399999996,  36.114707070000001,50,54,50
7530,NV, , ,89119,-115.134950000000003,  36.100900000000003,44,32,44
7531,NV,1640 E FLAMINGO RD,LAS VEGAS,89119,-115.131543699999995,  36.114698519999997,45,43,45
7532,NV, ,Las Vegas,89106,-115.174674699999997,  36.186520000000002,120,111,120
7533,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,137,122,137
7534,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,43,39,43
7538,NV,2121 W Charleston Blvd,Las Vegas,89102,-115.170776000000004,  36.158792480000002,100,47,100
7539,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,9,9,9
7542,NV,5005 MCLEOD DR,LAS VEGAS,89120,-115.109985499999993,  36.098270610000000,15,11,15
7544,NV,4981 SHIRLEY ST,LAS VEGAS,89119,-115.142538299999998,  36.099411730000000,5,4,5
7545,NV,4981 SHIRLEY ST,LAS VEGAS,89119,-115.142538299999998,  36.099411730000000,16,14,16
7546,NV,640 MCKNIGHT ST,LAS VEGAS,89101,-115.112098099999997,  36.174899990000000,75,57,75
7549,NV,640 MCKNIGHT ST,LAS VEGAS,89101,-115.112098099999997,  36.174899990000000,75,72,75
7553,NV,3852 PALOS VERDES ST,LAS VEGAS,89119,-115.150587799999997,  36.119238109999998,63,45,63
7555,NV,400 Shadow Lane,Las Vegas,89106,-115.165477499999994,  36.166975989999997,27,3,27
7564,NV,5659 DUNCAN DR,LAS VEGAS,89130,-115.220412800000005,  36.227978600000000,12,4,12
7565,NV,930 N 4th Street,LAS VEGAS,89101,-115.135367599999995,  36.181998999999998,13,3,13
7577,NV,480 W BONANZA RD,LAS VEGAS,89106,-115.147925999999998,  36.177287489999998,175,120,175
7766,NV,5959 DUNCAN DR,LAS VEGAS,89108,-115.224753500000006,  36.226046599999997,8,6,8
7767,NV,1 W OWENS AVE,N LAS VEGAS,89030,-115.136107999999993,  36.188362540000000,214,145,152
7772,NV,1 W OWENS AVE,N LAS VEGAS,89030,-115.136107999999993,  36.188362540000000,25,16,25
7813,NV,35 W OWENS AVE,N LAS VEGAS,89030,-115.140376000000003,  36.188323269999998,75,30,75
7818,NV,35 W OWENS AVE,N LAS VEGAS,89030,-115.140376000000003,  36.188323269999998,53,50,53
7862,NV,3275 S JONES BLVD,LAS VEGAS,89146,-115.225076500000000,  36.129641980000002,16,2,16
7864,NV,6161 W CHARLESTON BLVD,LAS VEGAS,89146,-115.227894000000006,  36.155572990000003,15,21,15
7866,NV, , ,,-116.655436399999999,  39.356482040000003,71,70,71
7868,NV, , ,,-116.655436399999999,  39.356482040000003,31,21,31
7869,NV,4981 SHIRLEY ST,LAS VEGAS,89119,-115.142538299999998,  36.099411730000000,2,0,2
7879,NV,1150 LAS VEGAS BLVD S,LAS VEGAS,89104,-115.148831799999996,  36.156940120000002,3,3,3
7923,NV,1650 E FLAMINGO RD,LAS VEGAS,89119,-115.131273600000000,  36.114704510000003,8,9,8
7930,NV,1650 E Flamingo Road,LAS VEGAS,89119,-115.131273600000000,  36.114704510000003,106,57,76
8503,NV,1650 E Flamingo Road,Las Vegas,89119,-115.131273600000000,  36.114704510000003,4,4,4
8510,NV, , ,89502,-119.800560000000004,  39.519714999999998,15,15,15
8533,NV, , ,,-116.655436399999999,  39.356482040000003,11,12,11
8994,NV,1135 TERMINAL WAY,RENO,89502,-119.777490999999998,  39.513985009999999,28,23,28
9121,NV, , ,89121,-115.098135900000003,  36.120637799999997,14,14,14
9122,NV,1806 SOMERSBY WAY,HENDERSON,89014,-115.065213000000000,  36.063252869999999,16,16,16
9123,NV,1600 PINTO LN,LAS VEGAS,89106,-115.163866400000003,  36.164365060000002,3,3,3
9124,NV,1650 E FLAMINGO RD,LAS VEGAS,89119,-115.131273600000000,  36.114704510000003,12,12,12
9125,NV,1640 E FLAMINGO RD,las vegas,89119,-115.131543699999995,  36.114698519999997,2,2,2
9126,NV,178 WESTMINSTER WAY,HENDERSON,89015,-114.969077600000006,  36.037230749999999,25,25,0
9127,NV,1640 E Flamingo Road,Las Vegas,89119,-115.131543699999995,  36.114698519999997,48,48,48
9128,NV,178 Westminster Way,Henderson,89015,-114.969077600000006,  36.037230749999999,2,2,2
9130,NV,320 S 9TH ST,LAS VEGAS,89101,-115.138076600000005,  36.164240890000002,14,12,14
9131,NV,2121 W Charleston Boulevard,Las Vegas,89102,-115.170776000000004,  36.158792480000002,63,,63
9132,NV, , ,89106,-115.174674699999997,  36.186520000000002,2,2,2
9133,NV,1600 Pinto Ln,Las Vegas,89106,-115.163866400000003,  36.164365060000002,17,17,17
9134,NV,1600 PINTO LN,Las Vegas,89106,-115.163866400000003,  36.164365060000002,3,3,3
9135,NV,1501 LAS VEGAS BLVD N,LAS VEGAS,89101,-115.134077500000004,  36.187033000000000,680,294,340
9136,NV,1501 LAS VEGAS BLVD N,LAS VEGAS,89101,-115.134077500000004,  36.187033000000000,65,59,65
9140,NV,1650 E FLAMINGO RD,LAS VEGAS,89119,-115.131273600000000,  36.114704510000003,28,26,28
10206,NV,3695 DESATOYA DR,CARSON CITY,89701,-119.724735699999997,  39.168348180000002,17,17,17
10233,NV,430 Jeanell Drive,CARSON CITY,89703,-119.769451200000006,  39.180472979999998,32,29,32
10237,NV,1133 SPRUCE ST,GARDNERVILLE,89410,-119.758798799999994,  38.947098619999998,3,2,3
10238,NV,485 W B ST,FALLON,89406,-118.782214999999994,  39.477422519999998,6,6,6
10301,NV,657 ANDERSON ST,WINNEMUCCA,89445,-117.737824300000000,  40.963553480000002,1,1,1
10303,NV,821 Water St,Elko,89801,-115.756272999999993,  40.831690430000002,0,0,0
10308,NV,"485 West B Street, Suite #105",Fallon,89406,-118.782214999999994,  39.477422519999998,5,1,5
10314,NV,3695 DESATOYA DR,CARSON CITY,89701,-119.724735699999997,  39.168348180000002,17,17,17
10318,NV,3740 E IDAHO ST,ELKO,89801,-115.734486000000004,  40.860274019999999,6,6,6
10319,NV,419 W Plumb Ln,Reno,89509,-119.810721700000002,  39.505783899999997,39,39,39
10320,NV,3695 DESATOYA DR,CARSON CITY,89701,-119.724735699999997,  39.168348180000002,90,90,90
10323,NV,640 Melarkey St. #3,Winnemucca,89445,-117.732357600000000,  40.970580699999999,2,2,2
10324,NV,900 E LONG ST,CARSON CITY,89706,-119.758981700000007,  39.174396520000002,5,3,5
10325,NV,900 E LONG ST,CARSON CITY,89706,-119.758981700000007,  39.174396520000002,3,3,3
10328,NV,821 WATER ST,ELKO,89801,-115.756272999999993,  40.831690430000002,15,3,15
10330,NV,900 E. Long St.,Carson City,89706,-119.758981700000007,  39.174396520000002,20,8,20
10331,NV,96 N BROADWAY ST,FALLON,89406,-118.773994900000005,  39.476031120000002,7,7,7
10336,NV,821 WATER ST,ELKO,89801,-115.756272999999993,  40.831690430000002,20,6,20
10337,NV, , ,,-116.655436399999999,  39.356482040000003,6,1,6
12014,NV, , ,89106,-115.174674699999997,  36.186520000000002,1,1,1
12948,NV,1290 MILL ST,RENO,89502,-119.793992200000005,  39.523605340000003,3,3,3
12574,NV,335 Record Street,Reno,89512,-119.808777199999994,  39.530172890000003,7,6,7
12602,NV,315 RECORD ST,RENO,89512,-119.808683299999998,  39.529772110000003,6,3,6
12603,NV,1135 TERMINAL WAY,RENO,89502,-119.777490999999998,  39.513985009999999,38,21,38
12928,NV,315 RECORD ST.,RENO,89512,-119.808683299999998,  39.529772110000003,50,47,0
12929,NV,790 SUTRO ST,RENO,89512,-119.798534099999998,  39.537039559999997,150,140,0
