"","GEOID","ICPSRSTI","ICPSRCTYI","ICPSRFIP","PID","X_CENTROID","Y_CENTROID","STATEA","COUNTYA","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","hispPop","amIndPop","asianPop","pacIsPop","totPop","whitePop","blackPop","NoHSPop","edSampl"
"2835","180133",0,0,0,832,777122.546319,280242.013909,18,133,17942,1748,4184,3611,3267,14005,1382,1229,3585,142,36,65,3,29163,28579,434,4900,16353
"2836","180009",0,0,0,2902,895516.400352,383585.584287,18,9,8956,1083,2681,1443,1126,6674,818,737,1955,74,21,6,0,15570,15524,4,3404,9237
"2837","470113",0,0,0,1539,642494.183062,-187708.148978,47,113,43598,5675,11523,7066,7050,33537,3610,3286,9738,543,29,132,16,74546,51955,22322,18321,43221
"2838","280047",0,0,0,2683,658680.31861,-756663.241758,28,47,95967,13202,25689,17627,17474,77246,7226,5802,13671,3037,375,1801,100,157665,124036,30406,27000,83659
"2839","280065",0,0,0,2256,583609.676625,-643967.190146,28,65,7156,1229,2778,1377,1026,5535,656,680,1791,73,5,10,3,13846,6401,7421,4147,7436
"2840","220033",0,0,0,226,469395.724659,-765537.332047,22,33,230315,30893,59087,39596,44966,192328,15084,11870,25382,6306,516,2368,54,366191,246341,114741,53066,191725
"2841","220023",0,0,0,222,273108.247314,-847277.41404,22,23,5448,855,1568,1029,968,4263,434,339,851,177,7,3,0,9336,8782,524,2731,4916
"2842","220035",0,0,0,227,443819.464713,-522218.613418,22,35,5694,1279,2444,1293,962,4593,515,475,1513,275,1,40,0,11772,4460,7201,3535,5794
"2843","220017",0,0,0,219,197721.524616,-548190.074062,22,17,146590,21050,41419,22847,23168,112334,12389,10874,29205,3378,387,801,43,252358,155187,95242,55199,143876
"2844","510091",0,0,0,2752,1415132.84592,219287.318884,51,91,1786,212,348,214,261,1252,155,204,464,20,3,3,3,2937,2919,6,889,1902
"2845","510029",0,0,0,2726,1519891.67286,148192.879587,51,29,6560,756,2022,1200,908,4976,610,601,1629,133,2,16,0,11751,6749,4979,4411,6865
"2846","510113",0,0,0,1744,1523873.30014,244893.09092,51,113,5881,685,1594,982,731,4408,539,494,1451,119,7,6,1,10232,8368,1831,3405,6240
"2847","510085",0,0,0,2749,1605020.55475,185950.35697,51,85,31355,3158,8172,5243,3814,24017,2711,2042,4511,260,63,93,1,50398,43615,6558,12091,30026
"2848","510105",0,0,0,2758,1135724.52688,-11992.5257565,51,105,14484,1935,4510,2217,1971,10828,1330,1296,3619,123,44,16,1,25956,25804,89,10070,15323
"2849","510009",0,0,0,2718,1466207.90736,142104.093917,51,9,18148,1841,4498,2903,2623,14074,1377,1242,3028,213,157,45,3,29122,22925,5963,9949,17286
"2850","510135",0,0,0,1752,1569978.25736,108701.022769,51,135,8265,958,2155,1262,1097,5715,863,889,2458,142,6,18,4,14666,8900,5725,5621,9194
"2851","510077",0,0,0,2745,1303285.22822,7025.32458556,51,77,9796,978,2462,1493,1221,7051,924,928,2370,73,10,10,0,16579,16002,550,6436,10424
"2852","510087",0,0,0,2750,1617131.49092,162966.13762,51,87,115958,11091,26385,14865,16620,86740,10482,8218,17897,1415,436,1446,22,180735,151187,27096,34368,111928
"2853","510007",0,0,0,2717,1572404.54024,131177.539782,51,7,4889,581,1344,838,669,3758,414,393,1050,90,4,22,0,8405,5144,3215,2951,4973
"2854","510590",0,0,0,1787,1462850.54055,25527.2383279,51,590,27576,2633,6113,3812,3994,19013,3001,2643,7028,305,37,127,5,45642,31846,13573,15287,29113
"2855","510157",0,0,0,1761,1528384.12353,276644.444616,51,157,3671,361,905,535,418,2706,362,303,807,54,0,9,0,6093,5388,689,2066,3874
"2856","510550",0,0,0,1783,1731578.61891,87955.0835942,51,550,69839,9189,20019,11472,10217,55801,5602,4162,8088,1059,248,908,50,114486,81351,31600,25008,63671
"2857","510670",0,0,0,1794,1631722.49858,137689.371813,51,670,14105,1772,3650,2138,2239,10736,1239,1031,2554,230,31,145,17,23397,18427,4661,6141,13598
"2858","510800",0,0,0,1810,1701823.84662,83476.9716631,51,800,28082,3376,7746,4660,3752,20684,2744,2439,5467,349,57,100,9,47621,24735,22682,14955,28087
"2859","510121",0,0,0,1747,1367001.80881,75969.3927599,51,121,46175,3102,7498,9399,14686,40083,2013,1798,4368,511,73,707,4,63516,60540,1897,10958,28802
"2860","480021",0,0,0,2977,-126308.285307,-825049.669185,48,21,13560,1925,3830,2235,1858,9997,1302,1227,4001,3402,63,24,4,24726,18518,4259,7582,14878
"2861","480015",0,0,0,1649,-26806.7070291,-849909.757406,48,15,9424,1295,2744,1469,1156,6836,876,914,3329,989,40,11,3,17726,14449,2580,6011,11046
"2862","480003",0,0,0,2211,-621354.128478,-559287.379764,48,3,7820,1345,2411,1240,1285,5961,661,482,1004,2904,63,124,1,13323,11420,282,3153,7037
"2863","480001",0,0,0,1644,32774.42016,-635744.486432,48,1,22534,2750,5428,2964,4453,17305,1811,1865,5833,1796,87,65,19,38381,29399,8164,11066,22767
"2864","480031",0,0,0,1656,-230536.517015,-804944.427994,48,31,2559,265,691,348,277,1655,310,344,944,432,3,1,1,4681,4391,77,1426,3119
"2865","510021",0,0,0,2722,1303229.33166,61146.7348686,51,21,3923,389,961,498,552,2969,309,277,761,21,10,1,0,6349,6131,198,2087,3933
"2866","510163",0,0,0,1763,1436135.68252,160576.179514,51,163,10977,1098,2624,1709,1459,8059,1075,906,2042,108,10,16,0,17911,17294,581,5687,11021
"2867","510115",0,0,0,2218,1710525.06836,170374.157471,51,115,4436,376,1010,651,500,2933,482,557,1756,35,1,5,0,7995,6551,1432,2532,5477
"2868","480123",0,0,0,1696,-132237.156206,-938219.710599,48,123,9817,1326,2712,1618,1237,6712,1110,1150,3992,4363,9,7,1,18903,15250,2054,7279,12025
"2869","510131",0,0,0,1750,1750315.03267,169342.83452,51,131,8292,1015,2108,1354,1201,5672,919,848,2381,194,9,15,1,14625,7267,7289,5373,8947
"2870","510017",0,0,0,2720,1406209.91387,183197.15496,51,17,3552,337,868,503,473,2645,287,266,793,37,1,9,1,5860,5284,553,1928,3679
"2871","510830",0,0,0,1813,1683101.80358,146094.603009,51,830,7952,218,448,2066,3196,6962,366,314,1025,106,12,133,2,9870,8624,1031,887,3942
"2872","510191",0,0,0,1505.35364725622,1049769.69818246,3974.95192268189,43.2524146535591,161.984533310388,23701.4751435885,2555.28481080732,6320.78914535246,3704.44210209306,3264.28517650096,18008.2700539936,1961.62421752318,1814.90524232581,4592.38873233377,157.744100501215,16.1136446748553,54.2775399574074,4.24043280917246,39425,38634.5833243703,676.773076343924,13154.6706606148,23624.2992664616
"2873","510137",0,0,0,2986,1549962.73276,230762.398092,51,137,10557,1174,2846,1667,1324,7719,1019,999,2410,83,13,27,1,18063,14775,3235,5487,11052
"2874","480019",0,0,0,1651,-313770.643155,-860081.601714,48,19,4026,400,935,599,357,2499,536,483,1311,863,20,10,0,7084,6906,20,1683,4793
"2875","480027",0,0,0,1654,-140678.623743,-721032.510571,48,27,99418,15506,23015,16541,24381,83706,5875,4920,12395,17407,590,2817,535,157889,117710,25873,25900,78610
"2876","480007",0,0,0,1646,-98152.4056393,-1042995.52994,48,7,8047,1052,2173,1278,937,5361,952,967,2160,2722,49,238,1,14260,12526,277,3694,8799
"2877","480009",0,0,0,2976,-247628.171224,-431293.490234,48,9,4140,542,1118,718,528,3057,385,354,1007,138,38,4,2,7266,7123,18,1885,4360
"2878","480011",0,0,0,1647,-484902.521784,-270246.629136,48,11,1108,136,286,146,101,711,126,130,377,53,6,5,2,1994,1968,4,448,1325
"2879","480025",0,0,0,1653,-170995.255162,-1011148.74053,48,25,14879,2604,4480,2613,2813,12081,1065,878,2632,11914,91,276,4,26030,21211,673,6727,13528
"2880","480005",0,0,0,1645,131784.219263,-697009.791108,48,5,36332,5535,11320,5755,5516,28289,2877,2757,7462,4047,84,127,10,64172,51806,9625,16737,36081
"2881","510640",0,0,0,1791,1329978.81418,12249.8611362,51,640,3868,350,847,476,518,2606,422,352,1159,59,11,5,0,6524,6197,307,2677,4333
"2882","480017",0,0,0,1650,-625167.332324,-361695.220706,48,17,4413,761,1452,903,620,3382,370,348,973,2770,5,9,0,8168,6301,181,2263,4432
"2883","480245",0,0,0,1944,176522.084229,-848647.28345,48,245,151670,19693,37742,23597,24366,112892,13985,11245,28061,10279,449,2614,38,250938,173821,70810,53218,145625
"2884","480163",0,0,0,1713,-303632.696081,-957918.604313,48,163,6980,1523,2979,1347,1087,5562,583,499,1444,9427,23,16,1,13785,11151,62,4060,6849
"2885","480147",0,0,0,1707,-9841.01394145,-437185.515067,48,147,12788,1468,3341,1950,1488,8595,1475,1550,5419,324,61,20,6,24285,22220,1824,8498,16043
"2886","480175",0,0,0,1719,-139716.312739,-985155.084411,48,175,2818,361,910,483,353,1991,314,284,798,1849,4,4,0,5193,3857,475,1713,3080
"2887","480301",0,0,0,1967,-713414.886883,-603332.956129,48,301,63,0,8,9,5,37,6,9,16,16,0,0,0,91,80,0,31,69
"2888","480067",0,0,0,1672,153668.95875,-493499.403864,48,67,15916,2324,4733,2700,2073,11812,1458,1529,4689,336,51,12,3,29430,22795,6460,8363,17600
"2889","480157",0,0,0,1710,22224.9252395,-889805.276143,48,157,78788,12986,25494,10943,10301,68116,4055,2950,6487,26656,276,3694,31,130846,92729,20420,20225,71297
"2890","480035",0,0,0,1658,-153867.482463,-624785.592585,48,35,6885,734,1617,925,745,4361,857,1029,3546,701,37,32,1,13401,12714,296,4855,9380
"2891","480219",0,0,0,1737,-584123.87309,-416153.804577,48,219,13116,2392,4064,2578,2303,10564,916,885,2287,6279,72,7,5,23230,19488,929,5751,11893
"2892","480411",0,0,0,1600,-267707.12124,-705099.536409,48,411,3087,389,953,460,296,2039,350,411,1456,968,13,10,0,6204,5434,44,2067,4106
"2893","480265",0,0,0,1952,-322556.625144,-824881.227352,48,265,15370,1695,3519,2205,1816,9894,1916,2012,6836,3878,62,63,3,28780,26441,757,7005,19545
"2894","480333",0,0,0,1567,-245585.745704,-667872.248428,48,333,2246,267,545,291,232,1372,298,321,1237,326,9,18,0,4477,4222,5,1718,3142
"2895","480097",0,0,0,1685,-111701.627816,-431407.480252,48,97,15656,2143,4087,2797,2362,11867,1452,1398,4003,559,146,68,8,27656,25846,1204,6806,16260
"2896","480487",0,0,0,1633,-296796.728616,-377747.604894,48,487,8554,1141,2249,1367,1145,6045,876,899,3164,1491,71,44,2,15931,13483,1398,5014,10076
"2897","480235",0,0,0,1939,-472406.570231,-680127.431749,48,235,744,98,237,135,90,567,50,77,217,257,2,0,0,1386,1303,0,338,826
"2898","480055",0,0,0,1667,-156443.161923,-854147.108713,48,55,12841,1700,3621,3569,2232,10920,980,1012,3415,7790,57,164,3,23637,17017,3867,6608,12515
"2899","480247",0,0,0,1945,-269214.040328,-1160507.61156,48,247,2677,506,989,498,395,2078,221,207,667,4679,0,1,0,5168,4785,0,1813,2780
"2900","480109",0,0,0,1690,-805482.997187,-640538.619366,48,109,1787,330,736,351,281,1476,137,102,237,2101,6,8,0,3315,2787,0,901,1617
"2901","480459",0,0,0,1621,98638.0144917,-532366.497154,48,459,15776,2307,4671,2474,2099,11628,1493,1366,4274,215,86,11,5,28595,24015,4403,7845,17037
"2902","480073",0,0,0,2979,78691.0804441,-632848.536062,48,73,20906,2711,5762,3361,2814,15131,2031,2094,6723,1294,65,127,4,38127,29887,7039,11821,23473
"2903","480121",0,0,0,2214,-103474.974222,-480086.776802,48,121,92228,11465,23420,13411,16946,79596,4618,3653,9222,6402,586,1481,26,143126,131531,6173,17973,77927
"2904","480095",0,0,0,1684,-366322.318722,-682560.692845,48,95,1475,215,446,215,162,1000,172,196,636,806,3,2,0,2915,2411,0,964,1877
"2905","480381",0,0,0,1587,-533670.136846,-267251.666774,48,381,48272,5963,11766,7267,7792,37963,3421,2616,5229,3359,207,315,17,75062,72338,634,7723,42227
"2906","480267",0,0,0,3002,-359078.121017,-776267.119094,48,267,2167,249,604,371,208,1463,276,233,801,707,2,1,0,4063,3700,2,1266,2631
"2907","480275",0,0,0,1956,-344706.619646,-429037.830642,48,275,2699,358,781,434,340,1783,285,358,1187,943,6,3,1,5329,4204,385,1855,3416
"2908","480373",0,0,0,1584,111686.328187,-748690.248159,48,373,13238,1915,3763,2011,1564,8880,1555,1608,4207,903,603,9,1,24407,19429,3861,8195,15163
"2909","480221",0,0,0,1738,-171376.6563,-565431.813714,48,221,10681,1194,2422,1347,1349,7065,1252,1198,2550,475,61,33,3,17714,17426,18,4293,11421
"2910","480407",0,0,0,1598,79742.4163907,-772719.849151,48,407,6264,841,1985,1025,696,4485,604,666,1668,111,41,3,2,11434,8952,2402,3863,6887
"2911","480395",0,0,0,1594,-48815.3761026,-723197.494462,48,395,7272,1112,2385,1287,925,5031,843,891,3064,1372,12,7,6,14653,9112,4699,5367,8952
"2912","480493",0,0,0,1404,-203117.226442,-926751.505791,48,493,9114,1307,3061,1629,1188,6951,847,769,2213,6112,22,14,0,16756,14791,157,5243,9571
"2913","480353",0,0,0,1575,-412640.589536,-571621.137968,48,353,9449,1395,2809,1416,1224,6824,904,817,2811,3394,22,21,1,17359,14676,810,5321,10517
"2914","480101",0,0,0,2980,-391813.959508,-374324.17745,48,101,1499,217,420,219,186,1028,172,159,667,420,2,6,0,2947,2658,201,1107,1905
"2915","480057",0,0,0,2212,-63515.2638234,-1004452.66565,48,57,11600,1676,3440,2103,1656,8772,1026,770,1568,6651,46,143,4,19574,16553,629,4951,10699
"2916","480397",0,0,0,1595,-37912.6039302,-514821.562398,48,397,8668,1068,2626,1370,863,6846,605,520,1246,488,21,46,1,14528,13498,731,2560,8618
"2917","480297",0,0,0,1965,-208848.414619,-1017693.22668,48,297,5427,843,1526,862,739,3932,546,481,1288,3077,20,12,0,9606,9055,5,2962,5636
"2918","480345",0,0,0,1572,-437680.828381,-372531.660643,48,345,1001,133,242,149,101,639,139,118,470,154,3,1,0,1950,1769,99,640,1329
"2919","480421",0,0,0,1605,-524254.93683,-120697.166377,48,421,1820,243,517,308,213,1345,159,143,386,364,1,0,0,3174,3000,4,675,1893
"2920","480357",0,0,0,1577,-428463.121355,-126024.262994,48,357,5749,927,1529,800,986,4401,485,352,870,897,102,15,0,9588,9201,2,1789,5346
"2921","480091",0,0,0,1682,-220064.18555,-856050.239092,48,91,21028,2402,5621,3081,2485,14810,2155,2055,5399,8728,79,30,3,36446,33862,383,9169,22917
"2922","340027",0,0,0,2424,1778616.32814,578385.284492,34,27,256125,24081,66852,38533,31268,194218,21847,16150,35796,10952,222,6762,20,407630,388099,10017,48894,246933
"2923","340005",0,0,0,2415,1793266.50851,468469.625002,34,5,226518,24781,59697,38485,33556,177736,18116,14004,28682,8658,516,4367,146,362542,306987,45471,52871,206050
"2924","340023",0,0,0,2422,1800019.111,534616.639356,34,23,388825,34797,86173,59639,60704,289020,35697,28606,52732,34138,554,12219,56,595893,533974,35768,106372,354978
"2925","040009",0,0,0,504,-1286206.15748,-416923.466454,4,9,12413,2357,4429,2349,1943,9989,894,909,2254,5457,2744,42,18,22862,17085,474,4649,11784
"2926","040013",0,0,0,505,-1517301.28089,-332611.832766,4,13,910446,113284,230726,137374,147384,708125,73407,68438,174732,199003,22903,12426,693,1509052,1307455,48113,220040,880920
"2927","040003",0,0,0,501,-1290621.6718,-534911.28432,4,3,49766,7236,14807,8115,7438,38210,4157,3995,8797,22846,496,1281,152,85686,73261,3224,15005,48096
"2928","040015",0,0,0,506,-1583935.48624,-53388.4005689,4,15,32752,3718,7999,4399,3508,20836,4221,4480,8548,2148,1469,197,20,55865,53477,99,11210,36262
"2929","040001",0,0,0,2877,-1210748.47047,-150858.252076,4,1,25996,6792,12424,6288,4438,23395,1536,1207,2810,1983,39035,56,9,52108,11902,271,11294,22275
"2930","500017",0,0,0,1443,1868311.39665,961566.725736,50,17,13167,1867,3695,2125,1869,10394,1008,951,2727,117,29,42,0,22739,22602,36,4073,13183
"2931","230007",0,0,0,97,1989069.32101,1105011.91415,23,7,15894,1858,4461,2945,2448,12471,1269,1166,3221,110,36,27,5,27098,26979,13,4576,15386
"2932","230025",0,0,0,105,2009785.73748,1172658.08945,23,25,25331,3340,7907,4177,3151,19211,2251,2048,5678,135,97,32,1,45028,44823,31,9580,26453
"2933","230017",0,0,0,3066,1979189.76271,1047435.5058,23,17,27843,3327,7896,4569,3436,20422,2736,2449,6867,220,50,83,7,48968,48748,23,9555,29740
"2934","500003",0,0,0,1437,1838653.24364,842502.458081,50,3,19324,2266,5204,3078,2812,14705,1636,1470,4691,158,38,88,5,33345,33064,92,6348,19985
"2935","500019",0,0,0,1444,1855928.9388,1053054.69407,50,19,13225,1922,4012,2139,1729,10099,1197,1105,2887,75,22,26,0,23440,23350,13,5447,13638
"2936","230027",0,0,0,2870,2101805.99916,1082598.40162,23,27,16379,2213,4801,2587,2163,12550,1456,1228,3362,95,28,38,4,28414,28275,26,5455,16650
"2937","230015",0,0,0,101,2084873.71765,1028035.89059,23,15,14535,1756,3965,2036,1662,10569,1338,1355,4056,66,26,16,6,25691,25624,9,4031,16272
"2938","230031",0,0,0,416,2012136.54334,938769.446229,23,31,81592,9896,22503,12365,11248,62112,7254,6458,17770,658,237,337,9,139666,138471,280,26877,83654
"2939","500007",0,0,0,1439,1801622.1267,997193.02543,50,7,74954,7423,17806,14132,15172,63585,4373,3350,8788,882,156,616,12,115534,113901,466,13226,61001
"2940","230013",0,0,0,100,2110578.68352,1044185.19229,23,13,18948,2037,4916,2632,2343,13738,1883,1751,5280,131,72,43,2,32941,32736,33,5996,21013
"2941","230023",0,0,0,104,2063540.07966,1009905.4519,23,23,16832,2184,4855,2545,2451,13463,1326,1185,3288,244,47,95,4,28795,28404,176,5127,16760
"2942","230001",0,0,0,94,2031140.12719,1023337.45612,23,1,57806,7213,16001,9963,8785,44238,5145,4510,12758,525,118,230,3,99657,98785,238,23932,57695
"2943","230011",0,0,0,99,2057434.41233,1058896.11089,23,11,64889,7720,17598,10637,9335,49403,5769,4874,13411,432,202,301,7,109889,109053,122,20555,64599
"2944","230005",0,0,0,96,2024795.57681,984954.63603,23,5,130520,13840,32185,19961,19815,99945,10979,9949,27498,1111,340,857,44,215789,212967,1003,32517,129988
"2945","230021",0,0,0,103,2050337.05207,1221772.69663,23,21,9948,1277,2880,1517,1335,7308,934,891,2532,80,63,32,0,17634,17512,7,3680,10625
"2946","290159",0,0,0,2369,233777.689064,140990.743776,29,159,20645,2628,5269,3291,2964,15037,1924,1802,5865,223,87,81,7,36378,34754,1382,8568,22226
"2947","290103",0,0,0,2344,325286.615169,301142.570508,29,103,2868,349,829,500,329,2012,305,309,1154,8,5,8,0,5508,5482,6,1326,3501
"2948","290145",0,0,0,2362,146591.616863,-65334.6519249,29,145,23371,2747,6508,3884,2988,17278,2128,2038,5558,222,452,79,8,40555,39803,132,8962,24428
"2949","290171",0,0,0,2373,250781.97918,337793.533305,29,171,3166,369,887,525,362,2172,362,379,1323,38,12,3,0,6092,6073,0,1889,3949
"2950","290041",0,0,0,2688,258736.154394,229916.000781,29,41,5630,713,1386,904,711,3906,598,641,2179,30,12,7,0,10489,9945,517,2791,6775
"2951","290113",0,0,0,2348,431892.845242,186078.461985,29,113,12283,1717,3593,2096,1699,9300,1069,983,3255,136,35,11,6,22193,21549,548,6191,13088
"2952","290131",0,0,0,2691,309698.599104,85895.2264316,29,131,10212,1428,2896,1607,1384,7508,992,960,2936,117,67,22,3,18532,18401,8,5185,11217
"2953","290123",0,0,0,2353,495065.174249,12272.2557092,29,123,5807,713,1512,955,729,4057,614,663,2090,47,14,26,0,10725,10664,5,3939,6816
"2954","290005",0,0,0,2302,48209.9068839,328584.310965,29,5,4754,541,1208,760,651,3396,470,477,1648,56,2,6,0,8605,8514,44,1815,5445
"2955","290221",0,0,0,2394,445588.19685,63738.0949168,29,221,9821,1563,3348,1835,1367,7699,847,782,2074,75,33,21,1,17983,17807,107,6028,9870
"2956","290211",0,0,0,2390,243676.489475,307488.936942,29,211,3953,468,989,580,466,2656,429,473,1650,41,20,4,1,7434,7398,5,2237,4931
"2957","290023",0,0,0,2309,494714.481766,-73252.9753102,29,23,21385,2640,5849,3397,2713,15380,2230,1895,5643,215,82,98,2,37693,35564,1891,11983,23149
"2958","290061",0,0,0,2326,170556.102107,277588.18706,29,61,4691,661,1310,725,587,3199,523,540,1778,46,10,5,0,8905,8877,6,2278,5622
"2959","290043",0,0,0,2318,247907.087877,-55768.0760414,29,43,12913,1732,3856,1992,1745,10000,993,957,2631,115,131,21,2,22402,22206,10,4678,13077
"2960","290167",0,0,0,2371,227254.364185,16152.7405152,29,167,10639,1215,2711,1972,1761,7918,1003,980,3238,108,83,18,3,18822,18634,33,4700,11163
"2961","290057",0,0,0,2324,188409.958388,-5486.53301435,29,57,3857,466,937,601,438,2588,427,483,1728,32,32,5,1,7383,7313,15,2077,4941
"2962","290003",0,0,0,2301,101399.256627,278966.254585,29,3,7789,1114,2192,1253,979,5783,723,689,2081,70,16,19,2,13980,13916,9,2905,8442
"2963","290201",0,0,0,2385,566163.737378,-30935.5429644,29,201,22368,3362,6734,3866,3198,17416,1940,1819,4795,213,47,51,0,39647,36306,3176,10920,22487
"2964","290147",0,0,0,2363,94018.1874399,321144.585901,29,147,13192,1578,2750,2606,3145,10574,982,944,3390,112,32,83,7,21996,21719,89,3384,11917
"2965","290143",0,0,0,2361,562280.587637,-82719.2460341,29,143,12232,1964,4119,2252,1666,9277,1225,1080,3157,150,19,25,7,22945,19260,3612,7535,12944
"2966","290027",0,0,0,2311,350230.812072,157177.280013,29,27,19238,2407,4923,3402,3315,15397,1387,1279,3907,178,94,87,3,32252,30302,1689,7376,18215
"2967","290157",0,0,0,2368,538921.292947,40731.3828377,29,157,8932,1424,2637,1553,1316,6752,838,846,2799,55,5,35,12,16784,16695,21,5625,9854
"2968","290029",0,0,0,2312,281158.029659,63857.5895604,29,29,11830,1149,2599,1548,1341,7525,1499,1521,3417,131,61,36,0,20017,19864,30,5209,13380
"2969","290051",0,0,0,2321,321135.18103,118971.940922,29,51,35240,4131,8366,4971,6115,27850,2524,2277,6097,298,77,171,16,56663,51997,4223,9905,33085
"2970","290227",0,0,0,2396,132625.839377,334969.734341,29,227,1482,205,385,248,164,1030,151,172,763,5,0,2,0,3008,3004,1,784,2006
"2971","290077",0,0,0,2172,233494.428455,-23846.6795176,29,77,115866,12796,25944,18143,21886,90629,8665,7589,22067,1255,932,781,30,185302,180103,3004,30766,106532
