GEOID,Y,X,POP,state
83526,46.15121903743347,-116.40052057207473,278,16
83525,45.808841662240155,-115.4769974737866,376,16
83524,46.388255933220435,-116.66767676888658,989,16
83523,46.244119649641284,-116.4631850865953,759,16
83522,46.04460891190102,-116.38221306711408,2215,16
83520,46.51369113042653,-116.32660204585943,194,16
83501,46.38766866663679,-116.98667176229894,34230,16
83469,45.33287912441946,-114.29763994285072,32,16
83468,44.953324554997046,-113.61150305530563,170,16
83467,45.12989087226097,-113.88593498914172,6270,16
83466,45.41794620770386,-113.99783703826037,273,16
83465,44.80974318775788,-113.63757422055878,109,16
83464,44.589362666184165,-113.30943313326988,345,16
83463,45.55148238949084,-113.96073624718872,130,16
83462,45.28475193543081,-113.85779921147447,464,16
83460,43.818439113828624,-111.78245286433555,860,16
83455,43.61796789727541,-111.11910104918111,4970,16
83454,43.59302917738802,-111.9555029305225,531,16
83452,43.82297378090657,-111.16856509740586,1484,16
83451,43.88399866847429,-111.661274571725,791,16
83450,43.839848977772405,-112.43167950372136,1104,16
83449,43.39135948776498,-111.37224247983991,249,16
83448,43.8687313987271,-111.73415229550278,2451,16
83446,44.39855297099221,-112.200718175329,48,16
83445,43.95869256118063,-111.69635120926004,7406,16
83444,43.710889927035396,-112.14504958323784,1381,16
83443,43.605476082712784,-111.69791749797008,1107,16
83442,43.6661654152266,-111.90273664688728,19250,16
83440,43.81758565328521,-111.79855000832407,34610,16
83436,43.87572691989339,-111.53516869459179,491,16
83435,43.981240936319246,-112.55358694493728,653,16
83434,43.73611945774974,-111.99901777022566,1741,16
83433,44.494757324131925,-111.33088779542669,44,16
83431,43.693487763275954,-112.01794048901144,876,16
83429,44.47317232144767,-111.3936590258795,1048,16
83428,43.38131463180461,-111.22653051571696,416,16
83427,43.52521482846007,-111.9321362743212,1372,16
83425,43.913958835298736,-112.24799855781687,581,16
83424,43.89131515525426,-111.19035875046468,290,16
83423,44.197204921488115,-112.25966171745769,860,16
83422,43.72787783364055,-111.11898922510996,3392,16
83421,44.000172995486736,-111.55507874302788,319,16
83420,44.06467886453249,-111.41307638153744,2539,16
83414,43.811735279263935,-111.01362883014437,544,56
83406,43.471511464040326,-111.95796792517851,15902,16
83404,43.470140071288185,-112.01444039981705,21606,16
83402,43.49509137395571,-112.06856624970452,26069,16
83401,43.51852213825323,-111.97970103252922,37966,16
83355,42.76107312174778,-114.71699245378744,5405,16
83354,43.67018829999999,-114.3222635,18,16
83353,43.68117151216893,-114.33128773084616,1335,16
83352,42.99235684496868,-114.41349460730696,3330,16
83350,42.63949584840004,-113.65421105962444,12268,16
83349,43.06837221693889,-114.17342438374241,1062,16
83348,43.28280719349635,-114.09530689788635,132,16
83347,42.65170094895889,-113.8265803833012,3258,16
83346,42.253666237967714,-113.88826485078422,1442,16
83344,42.47132453219332,-114.13263551467371,1128,16
83342,42.237539699101426,-113.32918663598083,1298,16
83341,42.527513587205256,-114.3685793052365,6491,16
83340,43.69052785589562,-114.40219601846798,4682,16
83338,42.71513808886899,-114.51013584686687,19782,16
83337,43.273574373381656,-115.08979087986029,33,16
83336,42.55990541527122,-113.77225716494858,4951,16
83335,42.58370814232892,-114.09362184616985,1840,16
83334,42.50324445694572,-114.29382056340044,2060,16
83333,43.52506976431945,-114.30499082390092,10472,16
83332,42.80665807936713,-114.88655155697386,2361,16
83330,42.939019470565036,-114.71599683643998,6599,16
83328,42.567728533206015,-114.60966422167436,5347,16
83327,43.37255684446517,-114.77851249962085,970,16
83325,42.59254908514085,-114.23096628044024,918,16
83324,42.896775717535206,-114.26211026737612,788,16
83323,42.5153689075004,-113.5301040562183,1951,16
83322,43.34797689756972,-114.95926565774192,42,16
83321,42.49398194499393,-114.89192027699579,550,16
83320,43.335171005296964,-113.93748778751831,1006,16
83318,42.516798881267796,-113.78932650141206,17226,16
83316,42.596854416795075,-114.77740421109941,9626,16
83314,42.92675360756672,-114.93173489741116,898,16
83313,43.43516450156209,-114.25112459822887,3625,16
83312,42.089051419146976,-113.618773309787,143,16
83311,42.3978499085355,-113.57370745148752,562,16
83302,42.1551306375084,-114.93407546577944,196,16
83301,42.557615515422455,-114.46934809914907,52010,16
83287,42.02627476781388,-111.42538853715463,299,16
83286,42.05383786201829,-111.9762819163548,1241,16
83285,43.064141674217545,-111.26605053790331,131,16
83283,42.36711041367228,-111.70111344335196,147,16
83281,42.31302208447707,-111.98357684693323,93,16
83278,44.27450064128546,-114.90700530188565,186,16
83277,43.07670231938077,-112.68216412963993,111,16
83276,42.66794380519891,-111.58504788972441,4097,16
83274,43.37410697331912,-112.11401416428806,9246,16
83272,42.12353112348446,-111.37608753642508,313,16
83271,42.54235603357313,-112.86357056178605,531,16
83263,42.110677734512464,-111.85231055619656,9258,16
83262,43.12577557434022,-112.59220380822563,1386,16
83261,42.226348426263755,-111.40292632934849,536,16
83255,43.76062362232884,-113.40913384764221,1213,16
83254,42.323089225500496,-111.30925221647436,3617,16
83253,44.47315678085586,-113.78444257697373,165,16
83252,42.18232742877916,-112.30367623996875,4154,16
83251,43.93507673070889,-113.70206279573269,1097,16
83250,42.6565148317174,-112.20104453369579,1637,16
83246,42.616036221779645,-112.02756652487423,1069,16
83245,42.79724930777789,-112.23876061920969,2257,16
83244,43.90865687077446,-113.0591025534328,358,16
83243,42.17839401279882,-112.65422907887144,80,16
83241,42.545684915521996,-111.73923287254354,1980,16
83239,42.48252763134389,-111.35814963394829,572,16
83238,42.333298126886746,-111.08103688411957,109,16
83237,42.02321658878592,-111.79196392130659,1146,16
83236,43.29611789472492,-112.15017083991293,2275,16
83235,44.63140381703996,-113.94739902574354,99,16
83234,42.43817105692664,-112.13350438413842,1213,16
83233,42.19892688863082,-111.24949024219278,109,16
83232,42.12582509710968,-111.98402668282702,467,16
83228,42.20052825482754,-112.01554961145223,522,16
83227,44.23528042435693,-114.49280483609085,142,16
83226,44.534381735519524,-114.23441326462627,2504,16
83223,42.191929757660226,-111.40382055968914,139,16
83221,43.20413648563604,-112.37898683261957,27021,16
83220,42.343042453688994,-111.38210175524445,137,16
83218,43.31516764549277,-112.16596923172196,338,16
83217,42.741044571356674,-111.89531121412712,843,16
83215,43.44360995857277,-112.81298073003454,26,16
83214,42.55754821154125,-112.21514178559809,671,16
83213,43.63113124488964,-113.3030113645233,1644,16
83212,42.55347107523926,-112.52525233437821,137,16
83211,42.77438669229756,-112.87676456015792,6374,16
83210,42.959162466363296,-112.83662422981087,3449,16
83209,42.860390535195705,-112.42772305982874,1175,16
83204,42.84665352295809,-112.44988714097366,18026,16
83203,43.035837602835464,-112.45561365445715,309,16
83202,42.93814974791186,-112.46864304500606,21608,16
83201,42.88831449601052,-112.43729731209568,37199,16
83128,43.15638594043986,-111.01102971743065,1601,56
83127,42.95284103021519,-110.97438519271246,3041,56
83126,42.6018662866712,-110.90823319169519,334,56
83124,41.76976544695353,-110.28113732809868,137,56
83123,42.25401254554465,-110.21618397737025,711,56
83122,42.80436684723459,-110.94345413544123,494,56
83121,41.81512628680144,-110.53459670303243,14,56
83120,42.990397509269016,-111.02904481970354,359,56
83119,42.66864629792599,-110.99446264521832,172,56
83118,43.058980174116236,-111.00323251764576,1139,56
83116,41.77508474735111,-110.53779000661318,728,56
83115,42.9353930030964,-110.1548515235211,830,56
83114,42.09199409138505,-110.95672278753959,828,56
83113,42.55812231521317,-110.12536323083496,3278,56
83112,42.88619944285557,-110.9145220538547,666,56
83111,42.798709806683796,-111.00905852307116,465,56
83110,42.71201625496724,-110.94410244227468,4307,56
83101,41.82333690774863,-110.533585076931,3104,56
83025,43.59205435624117,-110.83511902107048,400,56
83014,43.50209877892585,-110.8596106563029,3595,56
83013,43.91493382631132,-110.47056247205116,395,56
83012,43.711337003961106,-110.68776673285194,180,56
83011,43.60127777503214,-110.52727872647458,240,56
83001,43.460751149058396,-110.76589151595532,15851,56
82945,41.76094257128025,-108.97130344434208,351,56
82944,41.135259648246944,-110.4850824360454,216,56
82943,41.67552256744424,-109.19187535997773,301,56
82942,41.69751459272121,-108.81933313223213,123,56
82941,42.86515154770968,-109.85033990983514,5028,56
82939,41.26029162287757,-110.33711583180494,1861,56
82938,41.04775080811368,-109.8515558645821,227,56
82937,41.33109742775704,-110.30171411456232,3654,56
82936,41.049507585710934,-110.17716185799348,49,56
82935,41.51498771673985,-109.47045326326463,13121,56
82934,41.59566318369673,-109.97860484044182,185,56
82933,41.29326196166907,-110.4140917855578,759,56
82932,42.12359775398068,-109.40780780493526,836,56
82930,41.25809832352598,-110.96181145142643,14579,56
82929,41.54912207684118,-109.84983089510835,70,56
82925,43.138174386882156,-109.97778547031156,304,56
82923,42.70511810200411,-109.629013141967,558,56
82922,43.16306552531499,-110.36280520773745,257,56
82901,41.59243403079092,-109.23622277905079,27971,56
82845,44.75554497293853,-106.686323158337,37,56
82844,44.79108050485417,-107.22241116570902,35,56
82842,44.573099651294434,-106.90212824003171,843,56
82839,44.91033995180002,-107.16390117961089,1153,56
82838,44.956774739334506,-107.37903708087698,268,56
82837,44.75941651021484,-106.26496918376141,29,56
82836,44.850283236973,-107.31670952432907,1073,56
82835,44.670067789819356,-106.40344663183157,318,56
82834,44.33698215474379,-106.70014225764574,7585,56
82833,44.636545386254646,-107.05760838002027,225,56
82832,44.60400407481353,-106.8177230432635,618,56
82831,44.62338069249379,-106.0742548400366,216,56
82801,44.78470535610418,-106.96366300830631,24546,56
82732,43.74481110493826,-105.50041897385596,2154,56
82731,44.80453763950585,-105.29609366555886,135,56
82730,44.08337573484467,-104.63662951665043,1566,56
82729,44.38875224783551,-104.3833365747719,2251,56
82727,44.3198586328502,-105.23017758003502,1838,56
82725,44.86417134973749,-105.7095351373912,207,56
82723,43.986307587244326,-104.43229990735756,278,56
82721,44.35587384636322,-104.89313889800181,3078,56
82720,44.75003339560276,-104.64567924282784,955,56
82718,44.22433076058049,-105.50625165564956,23003,56
82716,44.3096971545393,-105.50994812369808,18747,56
82715,44.120003639801524,-104.13083975030241,0,56
82714,44.562262184972255,-104.6902727493842,95,56
82712,44.51717551673545,-104.1140647354372,264,56
82711,44.709994547245685,-104.46851520853212,110,56
82710,44.67539365922821,-104.2506673306125,243,56
82701,43.82694680671584,-104.26386215409794,5425,56
82649,43.23411217002384,-108.16684884269606,1120,56
82648,43.17736474802508,-107.05451429109695,56,56
82646,43.01379761126668,-106.78988367702999,20,56
82644,42.843026449512614,-106.37653118033016,1480,56
82643,43.40962696814633,-106.2768493310261,469,56
82642,43.28916353176562,-107.62566902260927,94,56
82640,43.56772571979013,-106.16945029781787,29,56
82639,43.71440396496748,-106.5855338183875,805,56
82638,43.098380766000005,-107.3379171516913,17,56
82637,42.85744019381281,-105.8655917540701,4136,56
82636,42.87619787344175,-106.21572146776244,3981,56
82635,43.41046246897073,-106.24493060685472,207,56
82633,42.78436330313379,-105.39384822696684,9592,56
82630,43.17130606872977,-107.29071618788376,10,56
82620,42.49187665905541,-106.95281312679407,210,56
82609,42.83879288466602,-106.27791289728741,15730,56
82604,42.824787646330925,-106.40451424913205,25882,56
82601,42.847165773110596,-106.32337486819708,27400,56
82523,43.288758648471024,-108.70188160266451,868,56
82520,42.84291358096966,-108.72874971405668,13535,56
82516,43.17819450511647,-108.81670534864344,496,56
82515,42.90473164440283,-108.57947858901207,446,56
82514,43.006263263370336,-108.89922792271172,1645,56
82513,43.54475834118413,-109.65468460626712,1879,56
82512,43.345119044648,-109.22455301888172,210,56
82510,42.98269311448274,-108.5370086448535,423,56
82501,43.04675714087661,-108.41089929216969,19408,56
82450,44.48426055377933,-109.45289432088131,177,56
82443,43.6689711988335,-108.25491397066601,4697,56
82442,43.99044234201696,-107.39300429281721,732,56
82441,44.58378254035251,-107.7747711346807,250,56
82440,44.71838888937707,-108.86523239732188,145,56
82435,44.76588740631378,-108.79482382567434,11738,56
82434,44.38674706811595,-108.28854794472427,156,56
82433,44.15045799253755,-108.92115649655243,789,56
82432,44.25087839094722,-107.92495699535549,315,56
82431,44.83323713540759,-108.36738231965336,3552,56
82430,43.807162452700034,-108.1832209450858,100,56
82428,44.28253345511711,-107.57569334827788,139,56
82426,44.498844988558226,-108.01382268392182,2644,56
82423,44.97051728159824,-108.61165145557035,233,56
82422,44.5006007500815,-108.38474495633082,105,56
82421,44.898466490577015,-108.59495174898669,448,56
82420,44.8851873431649,-108.46544573813776,783,56
82414,44.520435613075406,-109.09692307930095,15011,56
82412,44.79658762241082,-108.51364959580788,626,56
82411,44.43717724081036,-108.43446062083538,664,56
82410,44.376661835052786,-108.0522005574387,1760,56
82401,44.011872364925146,-107.97055848990699,7866,56
82336,41.68002571333981,-108.02298778470023,498,56
82335,41.77315898402631,-106.83786606313512,21,56
82334,41.82689026358188,-107.07104306719744,501,56
82332,41.04265242886456,-107.34077921593679,97,56
82331,41.44015126166564,-106.79701595398241,2286,56
82329,41.980706076932336,-106.14931718746807,359,56
82327,41.97238094575694,-106.6089264893487,929,56
82325,41.201659763441945,-106.78632315983288,878,56
82324,41.66739419651096,-106.4272524197624,268,56
82323,41.03652529230217,-107.52304186527452,186,56
82322,42.23821941726061,-107.56022380153931,106,56
82321,41.04633212344504,-107.65934844664,717,56
82301,41.79705535974861,-107.24419987755238,9584,56
82244,41.881106695237456,-104.32988161415359,478,56
82243,41.981305411593496,-104.3916941409137,187,56
82242,42.66988911197636,-104.10924505473915,39,56
82240,42.06697516245104,-104.1843601489056,10235,56
82229,42.80747924386787,-104.96917074668531,74,56
82227,42.77059358658581,-104.7009730656422,241,56
82225,42.809652442767906,-104.42493260477605,2067,56
82224,43.04016366922742,-104.80073122509349,23,56
82223,42.13266606310317,-104.3610502983746,996,56
82222,43.121921966046685,-104.64579910065714,107,56
82221,41.64155668618197,-104.2043329702586,635,56
82219,42.49037377549222,-104.50835480008163,48,56
82217,41.771704257315996,-104.21137787659175,107,56
82215,42.3550465186694,-104.74647446223021,132,56
82214,42.26888648298315,-104.74690245593908,1302,56
82213,42.4930807558381,-104.98670827025707,513,56
82212,42.24956374120856,-104.53017829719252,474,56
82210,41.74996926478667,-104.81703118244292,399,56
82201,42.050198003307436,-104.98731054756615,6467,56
82190,44.64590255360584,-110.64915962266636,369,56
82084,41.034940605782104,-105.55178701068077,16,56
82083,41.671528646910794,-106.06337528899135,373,56
82082,41.18532844695654,-104.08636768542496,1587,56
82081,41.53181179578985,-104.34901182514764,60,56
82073,41.356763799999996,-105.5875416,72,56
82072,41.325543927925956,-105.57815095349241,15533,56
82070,41.28920620506235,-105.61088085427826,19766,56
82063,41.07080112315367,-106.01187610624636,71,56
82061,41.41561574612442,-105.1680659868668,39,56
82060,41.2016540895983,-104.51528288153528,372,56
82059,41.05729981300252,-105.20208351848343,135,56
82058,42.03299298527108,-105.579895229548,52,56
82055,41.30624109292435,-106.13616589715164,285,56
