"ZCTA","minDisOTP","countDrive","timeDrive"
"89019",46.7963046267495,0,65.94
"32420",41.1937924292425,0,65.94
"63072",41.8180675906119,0,65.96
"85347",55.743943626883,0,65.97
"54475",47.7256965908179,0,65.97
"39846",37.9387919310638,0,65.97
"68378",50.5644772773149,0,65.97
"38849",56.6341253575151,0,65.97
"42743",46.6034895176634,0,65.98
"26430",43.6619011194206,0,65.98
"87832",71.7474369332251,0,65.99
"36765",47.1731886740973,0,65.99
"14752",44.0394510812562,0,66
"87554",41.3344315327084,0,66.01
"64489",44.1619841840954,0,66.01
"54412",37.3193293942281,0,66.01
"64479",52.2976033093152,0,66.02
"54761",52.7880716445411,0,66.02
"63828",47.5458532086256,0,66.03
"73553",31.5756624007574,0,66.03
"93622",43.4371389245966,0,66.03
"65708",42.5282949556899,0,66.03
"65040",54.2559159654344,0,66.03
"73759",45.3482775183525,0,66.04
"51023",55.1400688973939,0,66.05
"53965",61.3054406578263,0,66.05
"95606",44.8159709616476,0,66.06
"47551",46.272268076712,0,66.06
"79036",40.6795260733134,0,66.06
"42450",52.5126619835638,0,66.06
"43531",56.7849655076415,0,66.07
"59024",73.8839605755741,0,66.08
"43837",44.8534654186151,0,66.08
"62610",52.5351241825988,0,66.09
"61331",49.5988130198925,0,66.1
"88254",63.7499893687219,0,66.11
"66023",47.9517494621048,0,66.12
"24938",51.911365060213,0,66.12
"34449",38.5290126778339,0,66.13
"70464",35.5691871755738,0,66.14
"33493",39.0631834303572,0,66.14
"62821",38.669551508641,0,66.14
"47917",45.5879638504067,0,66.15
"57311",70.0011680414094,0,66.15
"63468",48.0305868909131,0,66.15
"64723",50.5935199679612,0,66.16
"43805",39.8325732427763,0,66.17
"31024",41.593952205061,0,66.17
"54921",63.9936984142384,0,66.17
"93285",44.1840164443299,0,66.18
"04294",42.0168859141022,0,66.18
"42321",41.2870971343659,0,66.19
"04068",44.672391470674,0,66.19
"52217",53.878112694968,0,66.19
"65682",45.4641871848309,0,66.21
"56312",53.8036235910651,0,66.21
"37851",34.7694141564565,0,66.21
"99174",66.8036687600024,0,66.22
"65739",55.3964327335161,0,66.22
"16214",50.2219355396316,0,66.24
"36511",34.9450216838016,0,66.24
"62818",38.8053512319125,0,66.25
"62419",31.5324222356508,0,66.26
"58487",82.6521967160069,0,66.26
"50107",53.724396711708,0,66.27
"59837",60.0253616921163,0,66.27
"50849",53.8347347429196,0,66.27
"26412",36.8695543411869,0,66.27
"66432",50.1108755585351,0,66.28
"76641",46.8538238989985,0,66.28
"61920",51.7792260980428,0,66.29
"75558",56.549306148639,0,66.29
"32323",45.7724937901404,0,66.29
"67342",37.6921686951693,0,66.29
"41397",42.0130825344346,0,66.31
"38473",37.0631095907603,0,66.31
"71968",55.6557370642626,0,66.32
"13345",46.1022739313423,0,66.33
"63387",48.3541886152256,0,66.33
"47244",44.5049602217329,0,66.34
"63763",29.773336376235,0,66.34
"14572",50.5707284932662,0,66.35
"73730",49.577286975594,0,66.35
"47260",38.0639598501691,0,66.36
"13437",37.7578852904623,0,66.37
"52066",42.6435536814326,0,66.37
"76448",62.5159873528093,0,66.38
"55084",51.4257758727534,0,66.38
"78102",50.183357849491,0,66.39
"53577",53.8548536413601,0,66.41
"87070",53.8022176281777,0,66.43
"49349",45.7190618503005,0,66.43
"48416",35.6241979785507,0,66.44
"18435",24.819319880023,0,66.44
"76429",58.8829369070554,0,66.44
"55954",43.0246849799643,0,66.45
"98376",29.7515202882076,0,66.45
"65067",45.9171705741172,0,66.46
"50149",47.4452742163314,0,66.46
"96065",43.9546223338746,0,66.47
"61062",44.5156676862251,0,66.47
"54458",50.2900164177194,0,66.48
"42715",55.0568694838985,0,66.48
"37018",53.6178886104371,0,66.49
"53939",48.1117195911477,0,66.49
"71956",45.1953625582862,0,66.5
"63077",51.3515125407299,0,66.5
"29932",42.662566322783,0,66.52
"65638",33.0652810616452,0,66.52
"95607",42.7662146296019,0,66.52
"62806",44.9696259682703,0,66.52
"25187",40.4722255348537,0,66.53
"47916",42.4764974947093,0,66.53
"23486",50.58096580791,0,66.54
"24831",39.561092971634,0,66.54
"54950",50.759891693048,0,66.55
"68351",55.0848030440746,0,66.55
"04010",46.994907549208,0,66.56
"58761",56.1089759813619,0,66.57
"47118",49.2318507625743,0,66.57
"25149",39.7741362136272,0,66.59
"74956",30.611747573138,0,66.59
"35464",50.6119163605115,0,66.6
"54424",44.6672502857426,0,66.6
"56325",52.4922261479157,0,66.6
"13635",55.5101312525316,0,66.6
"64434",43.6676198561596,0,66.61
"42339",38.0524279628784,0,66.62
"37095",48.8454354068247,0,66.62
"74470",46.3964488388136,0,66.62
"50264",55.7232816663696,0,66.63
"78143",38.5328216786466,0,66.63
"77448",46.3670244225648,0,66.64
"47585",39.6415329810693,0,66.64
"38603",56.3009741164557,0,66.65
"37888",36.3261244722132,0,66.65
"37016",40.6992097126634,0,66.66
"12454",33.1302627225025,0,66.67
"27306",36.0201186540347,0,66.68
"40863",47.5139711225368,0,66.69
"88330",63.377515226757,0,66.69
"63848",45.3074687768962,0,66.69
"72330",39.4390189961172,0,66.7
"96097",53.166713547482,0,66.71
"61419",40.7021531919528,0,66.71
"52621",67.1200404220067,0,66.71
"75494",44.8656580272118,0,66.71
"78005",40.1254626409315,0,66.72
"25048",25.7635966682435,0,66.72
"17723",35.3779663162492,0,66.72
"55395",49.2112835390579,0,66.76
"47467",37.29199281238,0,66.76
"25173",26.2426492125125,0,66.77
"97118",41.4124785361204,0,66.77
"29039",46.4259135309644,0,66.78
"12845",53.7929982368647,0,66.78
"46510",49.1621469652569,0,66.78
"43747",42.203705414585,0,66.79
"25511",31.3227623061019,0,66.79
"62452",34.1840923764231,0,66.8
"72372",55.3551908481847,0,66.8
"64671",53.4458416730554,0,66.81
"50122",57.8623858757687,0,66.81
"24747",35.9787723589591,0,66.82
"40819",44.4451470962255,0,66.82
"04571",42.1261948649035,0,66.82
"86326",23.3463115186631,0,66.82
"61361",56.9764583837274,0,66.83
"23938",44.9669876380348,0,66.83
"17813",33.836699701634,0,66.83
"61462",50.3451852584415,0,66.84
"25617",35.7792347585515,0,66.84
"61427",43.3876363662847,0,66.84
"24102",38.2291194654227,0,66.85
"47220",43.6279894367155,0,66.86
"38639",58.9275462674793,0,66.86
"77418",42.7395173063306,0,66.86
"63020",52.5150079322426,0,66.86
"04979",39.9924122036806,0,66.86
"48032",25.609922877446,0,66.87
"55355",51.7815271124212,0,66.87
"14880",51.7812030562056,0,66.88
"74452",54.2497300544706,0,66.89
"03850",32.4862374388484,0,66.89
"66550",58.9256891146379,0,66.9
"61453",43.8499853931762,0,66.9
"25063",47.1750632803858,0,66.9
"85609",43.4625557412737,0,66.91
"66552",52.6646274428464,0,66.92
"64874",40.4732694246309,0,66.92
"16623",21.0942430264385,0,66.92
"12873",44.2122599442788,0,66.93
"13040",41.1473236855485,0,66.93
"60963",44.6937158008759,0,66.94
"13342",41.5701429540573,0,66.95
"43716",36.6355221946079,0,66.96
"78959",52.5571484441539,0,66.96
"72928",40.9466988143254,0,66.96
"93643",43.7975766280776,0,66.97
"80701",66.5606741784045,0,66.97
"46539",50.4843342509959,0,66.97
"62627",39.4558408984147,0,66.97
"13630",64.7993421621548,0,66.97
"79330",60.8437694337934,0,66.98
"38548",58.3046896296864,0,66.99
"63090",42.1371516137624,0,67.01
"62292",48.9764521002693,0,67.01
"39063",63.6286160443105,0,67.01
"37829",47.9651660243455,0,67.02
"79511",67.6920677542432,0,67.02
"76652",46.1382028373133,0,67.02
"13832",47.4364992725612,0,67.03
"50242",36.8673810047794,0,67.03
"04460",85.295865820184,0,67.03
"37096",40.7909867411998,0,67.04
"26178",37.0063852273713,0,67.04
"72125",42.01713673889,0,67.04
"37342",44.6469691095169,0,67.05
"81067",63.9591785199518,0,67.05
"68367",54.9472888202764,0,67.05
"67038",39.0911163120212,0,67.06
"83804",45.6017554439649,0,67.07
"62898",55.2048423810809,0,67.07
"79532",65.2422825518532,0,67.07
"49091",43.0266080381532,0,67.08
"60924",44.8947278979305,0,67.08
"78144",54.5517891957951,0,67.09
"95224",32.348950704766,0,67.09
"74872",51.5945767884124,0,67.1
"26812",41.6508618915498,0,67.11
"50239",48.2223780215342,0,67.11
"12942",47.1019982731797,0,67.12
"74423",52.4706762848344,0,67.13
"77835",37.8020383175225,0,67.14
"62091",36.0141454604782,0,67.15
"42084",44.6627656362593,0,67.16
"26384",35.0094490042556,0,67.16
"32431",37.5501761072448,0,67.16
"72126",38.9396376605802,0,67.16
"50707",67.0642758032801,0,67.17
"71851",36.4474191326355,0,67.18
"51578",53.5502447509787,0,67.18
"78609",48.4961077828187,0,67.2
"26285",43.5169043680181,0,67.2
"48450",38.0079668966182,0,67.2
"95941",41.5633604610189,0,67.21
"65258",50.8753439045935,0,67.22
"40161",44.0684203609281,0,67.22
"54734",55.8011367068996,0,67.22
"58008",57.2715406036736,0,67.23
"61053",42.9330286961857,0,67.23
"65588",47.0686397256763,0,67.24
"72321",44.287429682428,0,67.24
"57332",61.3836014187668,0,67.26
"59733",82.8396915442618,0,67.26
"37825",41.0796703946598,0,67.27
"46922",48.0148190589162,0,67.27
"53526",52.3747010891761,0,67.27
"38453",33.5629705263839,0,67.27
"56046",56.9815715760336,0,67.28
"17228",37.940918710982,0,67.28
"73425",35.1010340529415,0,67.29
"26405",32.7819555505326,0,67.29
"24945",37.0942765567661,0,67.3
"25243",27.899193218335,0,67.3
"65785",53.0349931865467,0,67.3
"50078",53.8410589617291,0,67.31
"72632",36.5416177162459,0,67.31
"73038",44.6504972388321,0,67.31
"58570",43.0753359597567,0,67.31
"62468",61.3948794104766,0,67.32
"24076",34.443267468649,0,67.32
"62633",41.635107357032,0,67.33
"53947",46.2714574007647,0,67.33
"39601",66.7099187409363,0,67.34
"74523",57.9142731796417,0,67.34
"12492",31.1175210455645,0,67.34
"76692",35.9499988618594,0,67.34
"40988",38.7184627502106,0,67.34
"40178",34.9062751566075,0,67.35
"65085",53.2620866415679,0,67.36
"29048",46.6524630805423,0,67.36
"24836",29.3316467211812,0,67.36
"52569",30.3411485289565,0,67.36
"24986",54.7043824937413,0,67.37
"24991",46.0229586820406,0,67.37
"75105",44.4400368539024,0,67.38
"59872",66.4131087290066,0,67.38
"54024",57.0071114624148,0,67.39
"25270",35.5854385898186,0,67.42
"72425",33.0535435384774,0,67.42
"55950",45.5226267443585,0,67.44
"83228",43.5430190341361,0,67.45
"24270",32.8277604946705,0,67.46
"62363",53.3198916096168,0,67.48
"95461",27.7805506480374,0,67.48
"42459",47.3582551395721,0,67.49
"67333",26.3576259901989,0,67.5
"24534",52.0800613832121,0,67.5
"75844",38.9668237429842,0,67.51
"05152",33.2663245782991,0,67.52
"29564",49.8104638895331,0,67.53
"68061",54.1429193671952,0,67.53
"52224",49.6812786919628,0,67.53
"39338",41.5635012339394,0,67.53
"68348",49.9609707423584,0,67.54
"58788",57.1128566628664,0,67.54
"39119",57.1785974378556,0,67.54
"70438",34.2412718692822,0,67.55
"54009",48.5669018470359,0,67.56
"17260",25.8014939444327,0,67.57
"24598",34.9327034358996,0,67.58
"66502",59.9052945953426,0,67.58
"31806",44.5595899429983,0,67.58
"95728",45.5644693965609,0,67.59
"65624",41.7553225725789,0,67.59
"63377",48.5277004352117,0,67.6
"24726",29.5270615734293,0,67.6
"78953",41.5196232753847,0,67.6
"05251",32.873679665092,0,67.61
"75455",56.1106007215998,0,67.62
"67105",46.8072873241004,0,67.62
"93239",45.8921707611896,0,67.62
"23909",53.7413819736675,0,67.63
"54013",53.6026727129935,0,67.64
"74941",27.364898026824,0,67.64
"78654",28.2654754952058,0,67.64
"16370",35.5217073557609,0,67.64
"25059",27.7938315507217,0,67.64
"70656",44.9627277815365,0,67.65
"73437",22.775974694738,0,67.65
"83281",52.4108378385003,0,67.66
"38042",48.9576121572595,0,67.67
"12752",35.9721354471443,0,67.68
"24719",30.8620301816312,0,67.68
"62284",52.1960656040539,0,67.68
"38486",35.286608411083,0,67.68
"62665",56.7147162702989,0,67.69
"71356",43.3208840167267,0,67.7
"25845",29.7736398364128,0,67.7
"38865",44.8792298317226,0,67.7
"99156",54.1296971144647,0,67.71
"32432",37.6027164910869,0,67.71
"32447",43.5619116437747,0,67.73
"49431",72.4121531250013,0,67.74
"61434",46.3931669105133,0,67.74
"32625",54.558067322745,0,67.75
"39152",40.0024917899492,0,67.75
"42758",46.9271408361678,0,67.77
"24236",35.1055106868696,0,67.78
"77617",33.5627589029373,0,67.78
"70789",44.8019090432064,0,67.79
"61441",57.2351305056032,0,67.8
"26443",31.8874630699314,0,67.8
"98647",40.2117768364321,0,67.81
"92314",32.4903756057745,0,67.81
"70580",47.3707992522312,0,67.81
"39162",39.6288628315365,0,67.81
"45767",35.4646707700145,0,67.81
"61057",47.4000623445949,0,67.82
"53599",45.5156109404248,0,67.82
"25524",32.207703675831,0,67.83
"72070",34.7117144711971,0,67.84
"04920",59.7135499060257,0,67.84
"22652",33.2399065928205,0,67.85
"97439",64.4187677205586,0,67.85
"78353",49.5847344020916,0,67.86
"71454",40.1343954065741,0,67.86
"50060",53.2166247133895,0,67.89
"41819",27.5123594113557,0,67.91
"17262",43.0842133795293,0,67.92
"88348",59.0045659617808,0,67.92
"62336",50.7971205466159,0,67.92
"27962",45.8726640229541,0,67.92
"36916",46.5501638502398,0,67.93
"61443",48.4250131998402,0,67.95
"95715",62.4903839794128,0,67.95
"24273",44.7304908860994,0,67.95
"72010",65.2951431586161,0,67.96
"72440",40.9956717609343,0,67.97
"61064",46.5061350350764,0,67.98
"23901",52.2412213436874,0,67.98
"78011",48.1624484420361,0,67.99
"04231",49.5742222277791,0,68
"04630",35.4132165797868,0,68
"62809",58.3749061351742,0,68
"86336",32.4849323260257,0,68.01
"32464",39.6310756276845,0,68.02
"77660",44.9582567919012,0,68.03
"62861",30.9257249497639,0,68.04
"54480",45.8972570505313,0,68.04
"61775",42.4646959447736,0,68.05
"52563",58.5331130133482,0,68.06
"81126",44.9013282450553,0,68.07
"65280",46.8332979974365,0,68.08
"64788",57.4416459493728,0,68.08
"75493",53.2736916475265,0,68.09
"95338",39.7121080722828,0,68.09
"49320",37.9434160924123,0,68.09
"38582",61.1120327695781,0,68.1
"24880",32.2627211007108,0,68.1
"17051",27.5957859403137,0,68.1
"23966",50.2234525811286,0,68.1
"56288",61.6418441892782,0,68.12
"13353",49.9433674857812,0,68.13
"80827",45.3311037298919,0,68.13
"55757",65.8740163120198,0,68.14
"50141",45.579321232941,0,68.14
"66743",46.1408809328233,0,68.14
"85539",46.7932685673479,0,68.14
"32321",47.4291795146161,0,68.16
"41421",31.721388844886,0,68.16
"24137",29.2042332553209,0,68.16
"22437",40.4436557929351,0,68.16
"51235",44.6346506898365,0,68.16
"42409",39.0694339033817,0,68.17
"38577",51.956719902093,0,68.18
"03259",43.6585243530024,0,68.19
"87931",71.0934590754188,0,68.19
"54977",56.9928738101321,0,68.2
"68632",51.4500417046826,0,68.2
"62907",40.5086186088446,0,68.2
"62233",59.6425381740045,0,68.23
"50027",46.5025422994437,0,68.24
"62824",56.2849231132515,0,68.24
"53553",46.6814139263065,0,68.24
"62872",48.0141255914702,0,68.25
"98237",56.2139552444211,0,68.25
"30477",45.1457182463916,0,68.25
"23923",44.1209003605075,0,68.25
"72320",28.3619400504201,0,68.26
"85621",54.1320589758588,0,68.26
"39328",30.9867930604964,0,68.27
"54740",49.569950046777,0,68.28
"12093",53.0878008911114,0,68.28
"65634",61.0124413306513,0,68.29
"04276",49.0759375693726,0,68.29
"89444",49.3787130098376,0,68.3
"79105",40.9238430625259,0,68.3
"59643",46.5496796917864,0,68.31
"25022",36.8974242650223,0,68.31
"75862",49.3574039913143,0,68.33
"98610",42.8506607884856,0,68.33
"61037",60.4397367541493,0,68.34
"96025",59.2522985073495,0,68.35
"37355",56.4969542934626,0,68.35
"75853",38.9390648822177,0,68.36
"76470",61.7310094651727,0,68.36
"55736",61.5770952795272,0,68.37
"59066",41.878328593654,0,68.37
"72426",45.1575209781476,0,68.37
"05250",43.1925556318666,0,68.39
"40972",26.0807268636508,0,68.39
"58477",45.8499498267185,0,68.4
"60953",46.2764599262958,0,68.4
"71457",54.8040213519111,0,68.41
"70450",35.2980263085563,0,68.41
"74023",57.950622565941,0,68.44
"43786",42.875233484947,0,68.44
"63941",51.1364944790975,0,68.44
"75979",51.4557163469927,0,68.45
"97522",32.4920258897577,0,68.46
"65074",44.9908223530671,0,68.47
"87012",41.3246920192882,0,68.47
"72342",56.5810117525753,0,68.47
"62217",45.0016285435227,0,68.48
"46761",49.6702703743876,0,68.48
"62938",29.090332830937,0,68.48
"61850",37.7876530847566,0,68.49
"26267",37.8225348992156,0,68.49
"61050",49.0311812144866,0,68.51
"24736",32.9085659836774,0,68.52
"21550",43.2239641901525,0,68.52
"58531",72.1100555332927,0,68.53
"77855",46.5042891052641,0,68.53
"40826",36.7636440466722,0,68.53
"76626",47.9680588850295,0,68.54
"75460",56.3076541670442,0,68.55
"76882",51.6187127110937,0,68.55
"23350",47.43980646163,0,68.55
"56481",52.5945829629496,0,68.55
"31519",45.9348529097852,0,68.55
"14842",35.0698642902414,0,68.56
"65717",47.9021773493496,0,68.56
"78076",52.8138583271615,0,68.57
"65735",61.265092968917,0,68.57
"24808",35.6257118137701,0,68.57
"50702",67.0534356183552,0,68.58
"40808",25.1963303053694,0,68.58
"54652",46.2749352883132,0,68.6
"40371",54.3962675771831,0,68.6
"14810",46.0109281986331,0,68.61
"65727",44.9118944526005,0,68.61
"44637",41.4317878347544,0,68.61
"36255",37.0766046492683,0,68.61
"26615",46.380580593419,0,68.61
"99122",53.948203407412,0,68.63
"72729",32.2246013435051,0,68.63
"81425",51.9082998812106,0,68.63
"54637",62.4106903598175,0,68.64
"78947",44.989547137919,0,68.65
"74962",32.5928886519454,0,68.66
"24256",27.5700793135706,0,68.66
"04443",58.9518427378996,0,68.66
"63381",52.5840411247246,0,68.66
"35447",42.3829607732631,0,68.67
"97345",45.6298963646227,0,68.68
"18405",35.7629555908104,0,68.69
"50034",75.6001324414191,0,68.69
"54418",53.8029387127962,0,68.69
"51648",47.5484872330175,0,68.7
"18845",33.5084945819098,0,68.7
"30413",40.5656083882026,0,68.7
"52065",48.3151091177118,0,68.7
"13843",54.2869737898667,0,68.71
"26055",31.2652309012098,0,68.71
"56386",51.9355827770108,0,68.72
"54666",57.5998084047383,0,68.72
"75163",56.9345501463086,0,68.72
"22482",36.7534735319882,0,68.72
"24599",37.3353966982887,0,68.74
"54664",50.7691290606908,0,68.74
"51247",44.7846293849176,0,68.74
"70775",44.6587742697013,0,68.76
"72544",34.2211602973494,0,68.77
"57073",55.7082116594642,0,68.77
"62618",51.7064791857907,0,68.77
"47108",45.5792611358137,0,68.78
"55017",53.4353390165348,0,68.78
"85942",42.9633814156279,0,68.78
"66042",46.5700687663379,0,68.79
"56382",45.819586579916,0,68.79
"17006",40.6545565533446,0,68.79
"67340",32.4476981240992,0,68.8
"31316",41.12507339745,0,68.8
"53961",53.3808707739797,0,68.8
"26807",37.8822106968359,0,68.8
"52591",63.4011470899153,0,68.81
"30631",49.0117446221225,0,68.82
"29038",49.4267413462299,0,68.84
"62883",39.9247659123151,0,68.84
"70463",37.6691309428755,0,68.84
"23924",41.6126320539684,0,68.84
"46508",53.2141970511366,0,68.85
"66835",57.605683964753,0,68.86
"83670",39.7213568893052,0,68.86
"92333",25.3958956854866,0,68.87
"52347",47.8937914063001,0,68.88
"39443",59.1915953916252,0,68.89
"62436",63.2145098713293,0,68.89
"87557",36.3929596947578,0,68.89
"56453",66.415668962603,0,68.89
"24375",33.2562561811062,0,68.9
"51530",57.0783437160747,0,68.91
"41360",44.555409702998,0,68.92
"79331",57.7982460818574,0,68.92
"62447",59.0473129040608,0,68.92
"62438",47.153844844248,0,68.92
"70082",34.3156075211374,0,68.92
"65679",52.2249019670403,0,68.93
"13859",53.1151447598039,0,68.93
"37731",37.9672004257932,0,68.93
"16331",45.9606201273444,0,68.94
"28733",28.1637198417058,0,68.94
"87581",44.9196630663553,0,68.94
"24854",31.6925139966862,0,68.95
"12855",61.4124860589596,0,68.96
"17223",39.9094487608121,0,68.97
"96133",51.142767258737,0,68.97
"58041",82.1240734429268,0,68.98
"14846",45.0349561884151,0,68.99
"32427",42.9190876262982,0,68.99
"74438",47.0812312280132,0,69
"81084",44.3213107811039,0,69.01
"67364",28.3901667867097,0,69.02
"54406",57.8114991457023,0,69.02
"23358",42.0313419644434,0,69.02
"49307",51.0059834434702,0,69.03
"05340",37.9658826898804,0,69.03
"14856",49.068309973773,0,69.03
"93516",43.0873418908068,0,69.06
"72539",34.6534339522755,0,69.06
"57057",54.7358139840801,0,69.07
"40856",43.0339089530208,0,69.1
"12776",57.6379891356686,0,69.11
"50132",63.5261241465292,0,69.11
"85540",26.9612856577363,0,69.11
"58544",41.7913451762843,0,69.11
"70395",41.8760042933184,0,69.12
"85626",51.2689205056157,0,69.12
"72934",29.1121451589663,0,69.12
"54639",45.373274525519,0,69.14
"14723",46.5286628862671,0,69.14
"57069",68.9307209643451,0,69.14
"81418",41.1750677010872,0,69.16
"61917",39.996267960541,0,69.16
"78344",42.9395627751249,0,69.16
"62006",25.3693363825475,0,69.16
"24422",48.4880594271396,0,69.17
"75855",52.8547989854973,0,69.17
"58007",47.3211338782567,0,69.17
"62432",58.0896630029692,0,69.19
"71752",58.4470303506379,0,69.19
"54812",67.3938000641292,0,69.19
"26218",38.1914025556194,0,69.2
"32424",42.4444212765709,0,69.21
"98548",51.7056052748734,0,69.21
"65731",45.2504536993737,0,69.21
"73736",55.2177909482056,0,69.22
"16232",41.5058620872937,0,69.22
"83809",67.0374691913021,0,69.23
"66767",75.6265646074913,0,69.24
"61368",47.8930817508018,0,69.25
"55601",66.4388740132906,0,69.27
"28444",44.529588852825,0,69.27
"50020",72.4915837675608,0,69.27
"86325",32.4914291965193,0,69.28
"30731",33.2725194634517,0,69.28
"70586",46.7062396204073,0,69.28
"40816",24.6889569336579,0,69.28
"97450",49.1625226811232,0,69.28
"23964",41.3345036707458,0,69.29
"64730",64.0126375293861,0,69.29
"73542",40.2092333711479,0,69.29
"62242",48.4073858139603,0,69.3
"14812",30.2404324041983,0,69.3
"14898",37.5187557454066,0,69.3
"38620",64.0502680758279,0,69.3
"26739",44.998621344951,0,69.31
"24577",41.1323141586549,0,69.32
"63464",47.2910787477639,0,69.32
"55381",58.0465136933271,0,69.32
"48612",34.0038766868371,0,69.33
"64670",51.4581173662037,0,69.33
"71251",46.5721670951007,0,69.34
"79739",44.509157761245,0,69.34
"98564",45.586735324078,0,69.34
"52232",48.4773561141665,0,69.35
"79226",65.3173925064509,0,69.36
"53964",64.8597745044677,0,69.36
"78012",48.616571405129,0,69.37
"37398",34.8380789511997,0,69.37
"12036",51.96761633117,0,69.37
"72013",57.7166565155172,0,69.37
"03886",46.1595893943971,0,69.37
"77454",51.5115178947264,0,69.38
"46746",54.0017585633945,0,69.39
"18616",36.218525599622,0,69.39
"98640",46.3519661172334,0,69.4
"71327",41.1419920510591,0,69.4
"27915",51.0771796904522,0,69.43
"46985",51.6873775849091,0,69.44
"25047",42.3839205114947,0,69.45
"12861",33.9165913410657,0,69.46
"72565",42.7488673817833,0,69.46
"64487",52.1046440344768,0,69.46
"04417",46.3468938768835,0,69.47
"12131",49.4508257658145,0,69.48
"53950",71.6877049391213,0,69.51
"72156",51.4606388154066,0,69.51
"46931",53.4383281741235,0,69.52
"57071",70.9178342735174,0,69.52
"39341",61.1210833478136,0,69.52
"14836",48.4948232419571,0,69.53
"04257",48.615303276831,0,69.53
"56360",71.8935690104095,0,69.54
"72152",39.7755525757678,0,69.54
"12469",38.2968695626033,0,69.55
"63087",56.9400266722703,0,69.55
"26627",48.2646402614596,0,69.56
"22576",31.7785006838896,0,69.56
"64021",43.7178380013033,0,69.56
"76566",55.4327021641417,0,69.57
"59933",58.383524954877,0,69.57
"17941",33.2466451597339,0,69.59
"66094",40.8645820378714,0,69.6
"66506",64.2411823479693,0,69.6
"54643",47.0952497041895,0,69.62
"64722",58.1151542639628,0,69.63
"74462",45.9212561163926,0,69.63
"14740",39.9221326099257,0,69.64
"71909",34.4842031814145,0,69.64
"48888",37.2972216719359,0,69.64
"46988",47.7448199651112,0,69.65
"74869",48.3192404881553,0,69.65
"39854",49.7505412662682,0,69.66
"63352",52.4146968948804,0,69.66
"70514",43.4301393393164,0,69.67
"68445",45.9410583912575,0,69.68
"61071",62.3802359075909,0,69.68
"61272",35.6661490913976,0,69.7
"24898",38.3995631015151,0,69.7
"63473",38.7298331119344,0,69.71
"73491",41.567060823327,0,69.71
"59018",43.4833981900171,0,69.72
"50277",46.7741716887821,0,69.72
"54962",48.5188177196372,0,69.72
"51650",58.7626051176556,0,69.72
"24319",27.5265161059424,0,69.76
"75555",39.5156998172215,0,69.76
"50026",56.2055517424636,0,69.76
"72542",44.9018085861303,0,69.76
"47282",53.3120663363223,0,69.76
"14782",39.5392953037881,0,69.78
"56057",50.6843685380261,0,69.78
"38821",33.1495227112671,0,69.79
"47043",32.5242211403141,0,69.79
"80448",47.5101312609156,0,69.79
"57025",78.0481223523854,0,69.79
"26146",35.9059934793843,0,69.8
"95310",35.6975064017855,0,69.81
"87518",54.3214632972398,0,69.81
"62975",31.4190093119585,0,69.83
"18437",45.6927406828807,0,69.83
"24171",42.6279950986282,0,69.83
"50223",52.4286264040297,0,69.84
"25209",32.2239382085682,0,69.84
"51544",52.8587656986884,0,69.85
"16255",40.1767301445963,0,69.86
"54756",46.1454111377697,0,69.86
"71071",40.2461952254654,0,69.87
"72515",39.5596769528303,0,69.87
"84069",45.3563895913489,0,69.88
"33825",44.4016121904179,0,69.88
"37151",43.3546085317707,0,69.9
"49346",45.8466113506416,0,69.9
"39477",52.1844653923937,0,69.9
"81131",40.4189393108438,0,69.91
"83839",81.610038073352,0,69.91
"52653",48.4013593014069,0,69.91
"58784",78.492358496337,0,69.92
"66517",71.2733442401102,0,69.93
"62098",44.5941813698259,0,69.94
"62888",40.5147866047292,0,69.95
"51566",49.6258081500179,0,69.95
"63344",51.3396093658825,0,69.95
"47515",43.3846788099501,0,69.96
"53951",45.8012551453024,0,69.96
"36439",36.9003609271798,0,69.96
"72139",69.1092705678223,0,69.97
"77364",39.2339504468812,0,69.98
"56164",56.684145602549,0,69.98
"96103",62.3531998479686,0,69.98
"72459",54.0362491885178,0,69.99
"62950",40.746057655055,0,69.99
"95554",53.5515709784009,0,70
"54654",53.930707872473,0,70
"42157",45.5341459905902,0,70.01
"67510",65.5565970065344,0,70.01
"93932",51.2508561129211,0,70.01
"87701",71.985636378719,0,70.01
"41425",43.6655771322963,0,70.02
"62280",48.2540288223612,0,70.02
"76251",52.8454107219198,0,70.02
"54422",57.3160011858797,0,70.02
"98538",37.365746354315,0,70.02
"02539",18.4011956405662,0,70.03
"66026",49.3389198723734,0,70.05
"70372",44.4374425032749,0,70.05
"13460",40.864977057369,0,70.05
"62859",41.302632570056,0,70.08
"61435",43.8707409427301,0,70.08
"12823",45.6926552469819,0,70.08
"64640",60.0043416405009,0,70.09
"56336",47.3066834805043,0,70.09
"41365",44.4293828708714,0,70.1
"63434",37.8915872076883,0,70.11
"79032",58.6156807158756,0,70.12
"03254",31.6434570471268,0,70.13
"26327",41.0969449422581,0,70.13
"59069",71.5110487980634,0,70.13
"81650",64.9911801393246,0,70.14
"71339",45.1492139552884,0,70.18
"17841",36.6308410770301,0,70.2
"59759",70.0880700082507,0,70.2
"64432",44.5180609383754,0,70.21
"53569",52.6435052837729,0,70.21
"54610",47.9724962947028,0,70.21
"25183",39.2948797898797,0,70.22
"18829",29.4015916449575,0,70.23
"55734",62.759094861633,0,70.24
