G_COUNTYFP,COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
G39113,39113,153,153,6.07666666666667,1
G39115,39115,4,0,46.36,0
G39117,39117,6,6,15.1616666666667,1
G39119,39119,19,19,9.09,1
G39121,39121,3,3,12.7333333333333,1
G39123,39123,13,11,18.1384615384615,0.85
G39125,39125,5,5,16.706,1
G39127,39127,6,3,31.0066666666667,0.5
G39129,39129,13,13,14.3884615384615,1
G39131,39131,6,5,15.4083333333333,0.83
G39133,39133,35,35,10.8114285714286,1
G39135,39135,12,12,14.51,1
G39137,39137,7,7,16.4414285714286,1
G39139,39139,30,30,8.15366666666667,1
G39141,39141,17,15,12.4523529411765,0.88
G39143,39143,15,15,13.684,1
G39145,39145,20,17,17.004,0.85
G39147,39147,14,12,17.2078571428571,0.86
G39149,39149,10,10,13.212,1
G39151,39151,86,86,7.40325581395349,1
G39153,39153,135,135,5.71059259259259,1
G39155,39155,55,55,7.89545454545455,1
G39157,39157,21,20,15.0338095238095,0.95
G39159,39159,10,9,13.466,0.9
G39161,39161,9,9,10.3977777777778,1
G39163,39163,3,2,17.8133333333333,0.67
G39165,39165,33,33,8.96090909090909,1
G39167,39167,16,16,9.995,1
G39169,39169,32,32,9.0409375,1
G39171,39171,9,9,10.5011111111111,1
G39173,39173,28,28,10.995,1
G39175,39175,6,4,26.865,0.67
G40001,40001,5,4,17.26,0.8
G40003,40003,3,1,33.97,0.33
G40005,40005,4,0,40.68,0
G40007,40007,3,0,46.18,0
G40009,40009,4,3,13.88,0.75
G40011,40011,5,5,16.54,1
G40013,40013,11,9,16.49,0.82
G40015,40015,8,3,36.2125,0.38
G40017,40017,29,29,8.58310344827586,1
G40019,40019,11,9,17.4681818181818,0.82
G40021,40021,9,9,11.1944444444444,1
G40023,40023,5,5,11.118,1
G40025,40025,2,0,67.275,0
G40027,40027,62,60,10.3527419354839,0.97
G40029,40029,2,0,40.425,0
G40031,40031,32,31,8.53875,0.97
G40033,40033,2,1,43.055,0.5
G40035,40035,5,5,8.84,1
G40037,40037,21,16,17.4447619047619,0.76
G40039,40039,5,4,20.932,0.8
G40041,40041,9,8,14.3688888888889,0.89
G40043,40043,3,0,66.91,0
G40045,40045,2,0,58.34,0
G40047,40047,12,12,7.8825,1
G40049,40049,9,5,25.7988888888889,0.56
G40051,40051,10,7,18.243,0.7
G40053,40053,2,1,37.26,0.5
G40055,40055,2,0,35.41,0
G40057,40057,1,0,52.9,0
G40059,40059,2,0,58.095,0
G40061,40061,4,2,24.165,0.5
G40063,40063,5,4,15.982,0.8
G40065,40065,8,7,10.72375,0.88
G40067,40067,3,0,39.9466666666667,0
G40069,40069,3,2,26.8866666666667,0.67
G40071,40071,11,9,11.52,0.82
G40073,40073,4,3,19.095,0.75
G40075,40075,3,1,29.2366666666667,0.33
G40077,40077,3,2,21.02,0.67
G40079,40079,12,11,16.1175,0.92
G40081,40081,7,6,19.6971428571429,0.86
G40083,40083,8,8,12.53625,1
G40085,40085,3,2,31.1033333333333,0.67
G40087,40087,6,6,23.5433333333333,1
G40089,40089,8,5,27.345,0.62
G40091,40091,6,6,9.95333333333333,1
G40093,40093,3,2,20.6633333333333,0.67
G40095,40095,4,2,38.1275,0.5
G40097,40097,9,9,10.7944444444444,1
G40099,40099,3,0,33.2366666666667,0
G40101,40101,16,16,8.51875,1
G40103,40103,4,1,30.94,0.25
G40105,40105,4,4,10.695,1
G40107,40107,4,0,46.28,0
G40109,40109,241,241,6.47551867219917,1
G40111,40111,10,10,12.648,1
G40113,40113,11,6,24.9109090909091,0.55
G40115,40115,9,9,7.15111111111111,1
G40117,40117,5,1,34.256,0.2
G40119,40119,17,17,6.45411764705882,1
G40121,40121,13,11,13.6484615384615,0.85
G40123,40123,10,9,10.415,0.9
G40125,40125,16,14,14.998125,0.88
G40127,40127,3,1,52.8933333333333,0.33
G40129,40129,1,0,45.56,0
G40131,40131,28,28,14.1535714285714,1
G40133,40133,9,8,15.0055555555556,0.89
G40135,40135,9,7,16.6133333333333,0.78
G40137,40137,11,11,9.70090909090909,1
G40139,40139,5,3,15.83,0.6
G40141,40141,5,0,47.614,0
G40143,40143,175,175,9.40274285714286,1
G40145,40145,22,22,15.0281818181818,1
G40147,40147,13,13,6.79307692307692,1
G40149,40149,4,0,35.5875,0
G40151,40151,3,2,15.4766666666667,0.67
G40153,40153,5,5,2.606,1
G41001,41001,6,0,81.66,0
G41003,41003,18,18,5.95111111111111,1
G41005,41005,80,76,12.83125,0.95
G41007,41007,12,10,16.7416666666667,0.83
G41009,41009,10,9,15.166,0.9
G41011,41011,14,10,19.7357142857143,0.71
G41013,41013,4,1,41.8075,0.25
G41015,41015,6,5,15.2683333333333,0.83
G41017,41017,24,21,10.9758333333333,0.88
G41019,41019,23,13,27.3930434782609,0.57
G41021,41021,1,1,0,1
G41023,41023,2,1,31.32,0.5
G41025,41025,2,1,25.695,0.5
G41027,41027,4,4,11.7175,1
G41029,41029,41,36,12.1090243902439,0.88
G41031,41031,6,0,44.6566666666667,0
G41033,41033,16,13,17.245,0.81
G41035,41035,20,14,21.6865,0.7
G41037,41037,2,0,140.3,0
G41039,41039,87,75,14.7173563218391,0.86
G41041,41041,18,16,13.7794444444444,0.89
G41043,41043,21,16,20.6261904761905,0.76
G41045,41045,8,NA,NA,NA
G41047,41047,58,55,13.2087931034483,0.95
G41049,41049,2,2,0,1
G41051,41051,171,171,5.61836257309942,1
G41053,41053,12,11,20.92,0.92
G41055,41055,1,0,56.7,0
G41057,41057,9,6,22.0177777777778,0.67
G41059,41059,15,13,19.46,0.87
G41061,41061,8,6,17.5825,0.75
G41063,41063,3,2,22.14,0.67
G41065,41065,8,7,15.03,0.88
G41067,41067,104,104,10.0564423076923,1
G41069,41069,1,1,0,1
G41071,41071,17,15,14.9252941176471,0.88
G42001,42001,23,22,13.0473913043478,0.96
G42003,42003,402,402,6.24350746268657,1
G42005,42005,19,16,16.3305263157895,0.84
G42007,42007,51,50,12.0792156862745,0.98
G42009,42009,11,5,25.6536363636364,0.45
G42011,42011,90,90,7.415,1
G42013,42013,34,34,9.46411764705882,1
G42015,42015,14,13,16.81,0.93
G42017,42017,143,142,8.33489510489511,0.99
G42019,42019,44,42,11.0436363636364,0.95
G42021,42021,42,35,15.7488095238095,0.83
G42023,42023,2,0,44.405,0
G42025,42025,12,10,17.1691666666667,0.83
G42027,42027,31,31,9.45,1
G42029,42029,116,116,9.69189655172414,1
G42031,42031,10,8,15.977,0.8
G42033,42033,20,15,16.4565,0.75
G42035,42035,9,8,14.8466666666667,0.89
G42037,42037,15,14,12.194,0.93
G42039,42039,23,23,15.7995652173913,1
G42041,42041,49,49,8.48979591836735,1
G42043,42043,65,58,10.0656923076923,0.89
G42045,42045,144,144,5.32611111111111,1
G42047,42047,9,9,11.9977777777778,1
G42049,42049,72,72,7.48027777777778,1
G42051,42051,36,36,10.7763888888889,1
G42053,42053,3,1,25.0066666666667,0.33
G42055,42055,27,26,12.507037037037,0.96
G42057,42057,3,3,16.4133333333333,1
G42059,42059,9,8,9.74444444444444,0.89
G42061,42061,12,7,28.29,0.58
G42063,42063,23,21,15.065652173913,0.91
G42065,42065,13,13,10.9038461538462,1
G42067,42067,5,0,52.19,0
G42069,42069,59,59,8.9471186440678,1
G42071,42071,98,97,11.054387755102,0.99
G42073,42073,28,28,9.53607142857143,1
G42075,42075,31,31,9.40516129032258,1
G42077,42077,76,75,7.71855263157895,0.99
G42079,42079,104,98,11.3363461538462,0.94
G42081,42081,29,26,12.0503448275862,0.9
G42083,42083,12,10,17.9158333333333,0.83
G42085,42085,30,30,7.45066666666667,1
G42087,42087,12,3,34.7641666666667,0.25
G42089,42089,33,31,16.5312121212121,0.94
G42091,42091,211,211,6.3681990521327,1
G42093,42093,4,4,7.3025,1
G42095,42095,68,68,6.90808823529412,1
G42097,42097,24,23,9.79083333333333,0.96
G42099,42099,10,7,23.204,0.7
G42101,42101,384,384,2.82661458333333,1
G42103,42103,18,8,27.1411111111111,0.44
G42105,42105,5,2,29.506,0.4
G42107,42107,40,35,15.2065,0.88
G42109,42109,8,5,27.33,0.62
G42111,42111,21,16,18.6952380952381,0.76
G42113,42113,2,0,53.475,0
G42115,42115,11,1,36.6418181818182,0.09
G42117,42117,10,7,17.854,0.7
G42119,42119,10,10,12.064,1
G42121,42121,16,14,12.47375,0.88
G42123,42123,13,12,12.9807692307692,0.92
G42125,42125,59,58,10.238813559322,0.98
G42127,42127,14,4,38.7935714285714,0.29
G42129,42129,100,98,11.3953,0.98
G42131,42131,7,7,14.4714285714286,1
G42133,42133,90,87,9.54677777777778,0.97
G44001,44001,11,11,4.22636363636364,1
G44003,44003,39,39,10.7684615384615,1
G44005,44005,23,23,5.92782608695652,1
G44007,44007,141,141,4.68808510638298,1
G44009,44009,30,27,22.5236666666667,0.9
G45001,45001,6,4,23.7733333333333,0.67
G45003,45003,33,30,16.5954545454545,0.91
G45005,45005,3,3,12.03,1
G45007,45007,39,37,16.1876923076923,0.95
G45009,45009,4,3,17.9125,0.75
G45011,45011,6,5,18.3466666666667,0.83
G45013,45013,41,36,21.1241463414634,0.88
G45015,45015,45,40,14.6451111111111,0.89
G45017,45017,3,3,15.84,1
G45019,45019,86,78,13.4510465116279,0.91
G45021,45021,13,13,12.8361538461538,1
G45023,45023,11,8,20.4354545454545,0.73
G45025,45025,10,8,20.511,0.8
G45027,45027,12,12,18.7925,1
G45029,45029,10,6,26.955,0.6
G45031,45031,16,16,12.931875,1
G45033,45033,6,6,10.7683333333333,1
G45035,45035,25,23,15.0028,0.92
G45037,45037,6,6,18.005,1
G45039,45039,5,4,19.28,0.8
G45041,45041,33,31,13.2039393939394,0.94
G45043,45043,15,13,20.1846666666667,0.87
G45045,45045,111,109,11.2573873873874,0.98
G45047,45047,14,13,17.9028571428571,0.93
G45049,45049,5,3,21.644,0.6
G45051,45051,72,56,19.3797222222222,0.78
G45053,45053,5,3,23.394,0.6
G45055,45055,15,12,20.38,0.8
G45057,45057,14,14,17.1728571428571,1
G45059,45059,17,13,21.6335294117647,0.76
G45061,45061,7,5,21.1085714285714,0.71
G45063,45063,74,68,16.1724324324324,0.92
G45065,45065,3,3,14.8033333333333,1
G45067,45067,8,7,16.80875,0.88
G45069,45069,7,7,11.4157142857143,1
G45071,45071,8,7,19.30125,0.88
G45073,45073,15,13,18.9826666666667,0.87
G45075,45075,20,18,14.452,0.9
G45077,45077,28,27,17.6146428571429,0.96
G45079,45079,89,88,10.5774157303371,0.99
G45081,45081,5,3,27.176,0.6
G45083,45083,69,65,15.1328985507246,0.94
G45085,45085,23,22,12.3769565217391,0.96
G45087,45087,9,9,10.8433333333333,1
G45089,45089,11,7,23.8036363636364,0.64
G45091,45091,46,44,14.8589130434783,0.96
G46003,46003,1,1,0,1
G46005,46005,6,6,10.2933333333333,1
G46007,46007,2,0,96.945,0
G46009,46009,2,0,53.34,0
G46011,46011,6,6,7.935,1
G46013,46013,8,6,13.44375,0.75
G46015,46015,2,0,56.62,0
G46017,46017,1,0,84.03,0
G46019,46019,2,1,35.245,0.5
G46021,46021,1,0,138.49,0
G46023,46023,3,0,78.59,0
G46025,46025,1,0,58.52,0
G46027,46027,3,0,38.5033333333333,0
G46029,46029,7,7,7.18714285714286,1
G46031,46031,2,0,153.1,0
G46033,46033,2,0,48.175,0
G46035,46035,4,4,5.9525,1
G46037,46037,3,3,15.0766666666667,1
G46039,46039,2,0,34.85,0
G46041,46041,2,0,178.89,0
G46043,46043,1,0,49.63,0
G46045,46045,2,0,51.88,0
G46047,46047,2,2,10.235,1
G46049,46049,1,0,70.73,0
G46051,46051,2,0,59.955,0
G46053,46053,2,0,56.145,0
G46055,46055,1,0,123.24,0
G46057,46057,2,0,52.04,0
G46059,46059,2,2,2.265,1
G46061,46061,1,1,17.41,1
G46063,46063,1,0,104.86,0
G46065,46065,4,4,5.7025,1
G46067,46067,3,0,56.08,0
G46069,46069,1,0,39.6,0
G46071,46071,2,0,108.355,0
G46073,46073,1,0,54.37,0
G46075,46075,1,0,71.56,0
G46077,46077,2,0,40.31,0
G46079,46079,3,3,10.8266666666667,1
G46081,46081,5,4,11.23,0.8
G46083,46083,11,9,16.7509090909091,0.82
G46085,46085,2,0,89.875,0
G46087,46087,2,0,49.295,0
G46089,46089,1,0,80.25,0
G46091,46091,1,0,79.37,0
G46093,46093,5,4,29.11,0.8
G46095,46095,1,0,49.93,0
G46097,46097,1,1,0,1
G46099,46099,42,39,8.43047619047619,0.93
G46101,46101,2,2,11.07,1
G46102,46102,3,NA,NA,NA
G46103,46103,23,21,8.56826086956522,0.91
G46105,46105,1,1,0,1
G46107,46107,1,0,99.27,0
G46109,46109,4,0,58.85,0
G46111,46111,1,0,37.33,0
G46113,46113,3,0,107.613333333333,0
G46115,46115,3,2,20.7133333333333,0.67
G46117,46117,1,1,10.29,1
G46119,46119,1,0,51.59,0
G46121,46121,2,2,0,1
G46123,46123,2,2,7.48,1
G46125,46125,2,0,47.345,0
G46127,46127,3,1,30.8666666666667,0.33
G46129,46129,2,NA,NA,NA
G46135,46135,5,5,8.198,1
G46137,46137,1,0,185.3,0
G47001,47001,18,17,15.4155555555556,0.94
G47003,47003,9,9,12.93,1
G47005,47005,5,5,14.86,1
G47007,47007,3,2,27.6366666666667,0.67
G47009,47009,28,27,12.8378571428571,0.96
G47011,47011,19,19,11.3421052631579,1
G47013,47013,11,10,14.61,0.91
G47015,47015,3,1,21.73,0.33
G47017,47017,8,8,18.735,1
G47019,47019,17,16,11.2211764705882,0.94
G47021,47021,9,6,28.4988888888889,0.67
G47023,47023,3,3,7.25333333333333,1
G47025,47025,9,8,19.7922222222222,0.89
G47027,47027,2,1,26.635,0.5
G47029,47029,9,7,16.9711111111111,0.78
G47031,47031,12,9,22.4966666666667,0.75
G47033,47033,5,4,24.446,0.8
G47035,47035,14,7,32.9814285714286,0.5
G47037,47037,161,161,8.55987577639752,1
G47039,47039,4,4,9.8125,1
G47041,47041,4,3,29.3525,0.75
G47043,47043,10,8,19.632,0.8
G47045,47045,8,8,9.47375,1
G47047,47047,11,10,21.0281818181818,0.91
G47049,47049,4,1,38.2475,0.25
G47051,47051,9,9,11.6222222222222,1
G47053,47053,14,12,13.8985714285714,0.86
G47055,47055,8,6,17.60875,0.75
G47057,47057,5,4,13.054,0.8
G47059,47059,15,15,15.2673333333333,1
G47061,47061,4,1,39.6025,0.25
G47063,47063,12,12,7.46,1
G47065,47065,82,77,11.7462195121951,0.94
G47067,47067,2,1,16.315,0.5
G47069,47069,6,5,16.8883333333333,0.83
G47071,47071,6,6,13.0266666666667,1
G47073,47073,13,12,14.8538461538462,0.92
G47075,47075,6,6,10.3283333333333,1
G47077,47077,6,5,16.1933333333333,0.83
G47079,47079,9,8,12.2322222222222,0.89
G47081,47081,6,3,29.6333333333333,0.5
G47083,47083,3,0,50.5633333333333,0
G47085,47085,5,3,20.006,0.6
G47087,47087,4,1,36.21,0.25
G47089,47089,9,9,21.6366666666667,1
G47091,47091,5,5,11.938,1
G47093,47093,112,112,9.4875,1
G47095,47095,2,2,7.965,1
G47097,47097,9,8,11.9444444444444,0.89
G47099,47099,11,10,18.3954545454545,0.91
G47101,47101,2,1,32.54,0.5
G47103,47103,9,7,21.3688888888889,0.78
G47105,47105,10,10,14.304,1
G47107,47107,10,10,5.964,1
G47109,47109,7,7,16.5242857142857,1
G47111,47111,4,4,12.51,1
G47113,47113,27,26,9.4262962962963,0.96
G47115,47115,6,4,27.1216666666667,0.67
G47117,47117,6,4,16.98,0.67
G47119,47119,17,17,12.0488235294118,1
G47121,47121,3,1,27.8666666666667,0.33
G47123,47123,7,4,23.3185714285714,0.57
G47125,47125,39,39,10.4774358974359,1
G47127,47127,2,2,22.88,1
G47129,47129,5,4,19.686,0.8
G47131,47131,10,10,12.138,1
G47133,47133,7,6,15.47,0.86
G47135,47135,2,2,13.135,1
G47137,47137,1,1,17.15,1
G47139,47139,5,3,28.746,0.6
G47141,47141,15,15,7.85933333333333,1
G47143,47143,6,6,12.6683333333333,1
G47145,47145,11,10,15.1,0.91
G47147,47147,14,14,14.6514285714286,1
G47149,47149,49,48,12.1240816326531,0.98
G47151,47151,5,5,16.97,1
G47153,47153,3,0,50.9266666666667,0
G47155,47155,18,13,19.9133333333333,0.72
G47157,47157,221,221,6.85371040723982,1
G47159,47159,5,5,14.392,1
G47161,47161,5,0,50.346,0
G47163,47163,39,39,8.62871794871795,1
G47165,47165,42,39,15.1178571428571,0.93
G47167,47167,13,13,15.6746153846154,1
G47169,47169,2,2,26.665,1
G47171,47171,4,4,8.6,1
G47173,47173,4,3,15.7575,0.75
G47175,47175,2,1,32.84,0.5
G47177,47177,9,9,9.18222222222222,1
G47179,47179,23,23,8.27739130434783,1
G47181,47181,4,2,24.0775,0.5
G47183,47183,11,9,16.6854545454545,0.82
G47185,47185,6,6,12.3566666666667,1
G47187,47187,37,34,14.9864864864865,0.92
G47189,47189,21,21,15.0714285714286,1
G48001,48001,11,9,17.0536363636364,0.82
G48003,48003,4,4,8.53,1
G48005,48005,17,16,14.4323529411765,0.94
G48007,48007,6,3,28.93,0.5
G48009,48009,3,1,31.7666666666667,0.33
G48011,48011,1,0,46.76,0
G48013,48013,8,7,20.04625,0.88
G48015,48015,6,1,46.4833333333333,0.17
G48017,48017,1,0,43.24,0
G48019,48019,5,0,57.426,0
G48021,48021,10,1,42.334,0.1
G48023,48023,1,1,0,1
G48025,48025,7,1,35.8057142857143,0.14
G48027,48027,65,64,9.20338461538462,0.98
G48029,48029,366,365,10.8177595628415,1
G48031,48031,2,1,35.685,0.5
G48033,48033,1,0,60.84,0
G48035,48035,7,6,23.6971428571429,0.86
G48037,48037,18,14,15.685,0.78
G48039,48039,51,48,16.9513725490196,0.94
G48041,48041,42,41,10.6885714285714,0.98
G48043,48043,3,2,18.7333333333333,0.67
G48045,48045,1,0,72.99,0
G48047,48047,2,0,68.895,0
G48049,48049,12,0,46.7883333333333,0
G48051,48051,5,1,34.654,0.2
G48053,48053,8,6,20.66125,0.75
G48055,48055,8,8,12.72875,1
G48057,48057,6,0,55.25,0
G48059,48059,3,0,72.4766666666667,0
G48061,48061,87,82,10.8957471264368,0.94
G48063,48063,3,3,22.6,1
G48065,48065,2,1,31.75,0.5
G48067,48067,7,0,41.3042857142857,0
G48069,48069,3,1,39.2833333333333,0.33
G48071,48071,7,0,41.19,0
G48073,48073,12,10,17.6033333333333,0.83
G48075,48075,2,2,5.755,1
G48077,48077,3,2,30.8766666666667,0.67
G48079,48079,1,0,44.59,0
G48081,48081,2,0,51.705,0
G48083,48083,3,0,60.38,0
G48085,48085,152,151,9.01368421052632,0.99
G48087,48087,1,0,50.99,0
G48089,48089,5,0,63.608,0
G48091,48091,24,21,23.6704166666667,0.88
G48093,48093,4,0,60.985,0
G48095,48095,1,0,57.47,0
G48097,48097,8,8,12.98875,1
G48099,48099,19,12,24.6663157894737,0.63
G48101,48101,1,0,57.1,0
G48103,48103,1,0,34.82,0
G48105,48105,1,0,102.77,0
G48107,48107,3,1,36.5566666666667,0.33
G48109,48109,1,1,0,1
G48111,48111,2,1,38.495,0.5
G48113,48113,529,529,9.51461247637051,1
G48115,48115,4,4,3.4,1
G48117,48117,4,4,5.99,1
G48119,48119,2,2,21.295,1
G48121,48121,137,136,10.260802919708,0.99
G48123,48123,5,0,40.832,0
G48125,48125,1,0,75.05,0
G48127,48127,2,0,85.95,0
G48129,48129,2,2,10.05,1
G48131,48131,3,0,60.6866666666667,0
G48133,48133,5,0,77.97,0
G48135,48135,28,28,6.88678571428571,1
G48137,48137,1,0,106,0
G48139,48139,31,30,18.378064516129,0.97
G48141,48141,161,158,9.07596273291925,0.98
G48143,48143,8,0,53.96375,0
G48145,48145,6,5,14.6966666666667,0.83
G48147,48147,9,9,17.8822222222222,1
G48149,48149,7,0,67.9,0
G48151,48151,2,1,37.485,0.5
G48153,48153,2,0,32.97,0
G48155,48155,1,0,34.72,0
G48157,48157,76,74,11.8653947368421,0.97
G48159,48159,3,2,26.5133333333333,0.67
G48161,48161,7,6,14.9671428571429,0.86
G48163,48163,3,2,18.2666666666667,0.67
G48165,48165,3,3,9.92666666666667,1
G48167,48167,67,66,8.66641791044776,0.99
G48169,48169,1,1,0,1
G48171,48171,5,0,74.088,0
G48173,48173,1,0,46.25,0
G48175,48175,2,0,40.41,0
G48177,48177,6,4,18.2983333333333,0.67
G48179,48179,7,7,3.62142857142857,1
G48181,48181,26,23,14.9273076923077,0.88
G48183,48183,25,25,10.2892,1
G48185,48185,6,1,40.1383333333333,0.17
G48187,48187,29,29,16.5668965517241,1
G48189,48189,9,7,12.2988888888889,0.78
G48191,48191,1,0,50.4,0
G48193,48193,3,0,52.1533333333333,0
G48195,48195,2,0,50.48,0
G48197,48197,1,1,0,1
G48199,48199,11,6,29.5745454545455,0.55
G48201,48201,786,771,9.54699745547074,0.98
G48203,48203,14,13,14.8092857142857,0.93
G48205,48205,1,1,0,1
G48207,48207,2,2,14.285,1
G48209,48209,25,20,20.8936,0.8
G48211,48211,1,0,71.95,0
G48213,48213,17,11,22.1835294117647,0.65
G48215,48215,113,110,12.300796460177,0.97
G48217,48217,11,9,19.3763636363636,0.82
G48219,48219,7,5,16.8142857142857,0.71
G48221,48221,10,0,45.149,0
G48223,48223,9,2,34.1888888888889,0.22
G48225,48225,7,6,15.04,0.86
G48227,48227,10,10,7.093,1
G48229,48229,1,0,154.48,0
G48231,48231,19,17,13.7836842105263,0.89
G48233,48233,7,7,8.66285714285714,1
G48235,48235,1,0,48.06,0
G48237,48237,3,0,48.34,0
G48239,48239,3,3,14.1366666666667,1
G48241,48241,8,7,11.58375,0.88
G48243,48243,1,0,51.78,0
G48245,48245,73,71,10.3123287671233,0.97
G48247,48247,2,2,9.805,1
G48249,48249,7,1,38.16,0.14
G48251,48251,28,28,14.92,1
G48253,48253,6,1,50.2966666666667,0.17
G48255,48255,4,4,14.5075,1
G48257,48257,18,18,10.8466666666667,1
G48259,48259,6,1,39.2016666666667,0.17
G48261,48261,2,0,112.215,0
G48263,48263,1,0,66.45,0
G48265,48265,10,0,68.581,0
G48267,48267,2,NA,NA,NA
G48269,48269,1,0,74.22,0
G48271,48271,1,0,39.33,0
G48273,48273,6,1,34.9883333333333,0.17
G48275,48275,2,0,36.75,0
G48277,48277,12,12,11.8458333333333,1
G48279,48279,5,0,47.222,0
G48281,48281,5,1,36.71,0.2
G48283,48283,1,0,68.75,0
G48285,48285,6,1,46.6133333333333,0.17
G48287,48287,4,0,61.1675,0
G48289,48289,3,0,49.4733333333333,0
G48291,48291,14,12,18.275,0.86
G48293,48293,8,6,16.70125,0.75
G48295,48295,2,0,57.005,0
G48297,48297,4,0,55.6675,0
G48299,48299,6,2,39.4533333333333,0.33
G48301,48301,1,0,47.91,0
G48303,48303,68,68,10.6157352941176,1
G48305,48305,3,3,26.6366666666667,1
G48307,48307,3,0,100.92,0
G48309,48309,51,49,9.81392156862745,0.96
G48311,48311,1,0,55.83,0
G48313,48313,4,0,41.6475,0
G48315,48315,4,1,36.83,0.25
G48317,48317,2,1,28.37,0.5
G48319,48319,2,0,88.255,0
G48321,48321,11,8,20.1127272727273,0.73
G48323,48323,9,8,21.3377777777778,0.89
G48325,48325,8,1,41.71,0.12
G48327,48327,1,0,86.4,0
G48329,48329,27,27,6.26074074074074,1
G48331,48331,7,6,21.6342857142857,0.86
G48333,48333,2,2,6.48,1
G48335,48335,2,2,3.63,1
G48337,48337,6,3,24.56,0.5
G48339,48339,59,57,13.1342372881356,0.97
G48341,48341,4,3,11.85,0.75
G48343,48343,3,1,28.1233333333333,0.33
G48345,48345,1,0,85.46,0
G48347,48347,13,12,13.6815384615385,0.92
G48349,48349,10,9,14.252,0.9
G48351,48351,4,3,28.16,0.75
G48353,48353,5,4,10.078,0.8
G48355,48355,82,80,11.6113414634146,0.98
G48357,48357,3,3,5.01666666666667,1
G48359,48359,1,0,75.93,0
G48361,48361,21,21,16.2557142857143,1
G48363,48363,9,7,14.5977777777778,0.78
G48365,48365,6,5,14.12,0.83
G48367,48367,19,17,17.8484210526316,0.89
G48369,48369,2,2,26.61,1
G48371,48371,4,3,10.225,0.75
G48373,48373,10,7,23.689,0.7
G48375,48375,34,34,7.90470588235294,1
G48377,48377,2,1,21.765,0.5
G48379,48379,2,2,8.7,1
G48381,48381,29,28,11.37,0.97
G48383,48383,1,0,85.27,0
G48385,48385,1,0,76.8,0
G48387,48387,4,2,23.0575,0.5
G48389,48389,5,4,14.994,0.8
G48391,48391,2,0,53.2,0
G48393,48393,1,0,55.54,0
G48395,48395,5,1,38.502,0.2
G48397,48397,11,11,23.0427272727273,1
G48399,48399,4,4,13.73,1
G48401,48401,13,11,16.7130769230769,0.85
G48403,48403,3,0,38.2366666666667,0
G48405,48405,3,2,17.4133333333333,0.67
G48407,48407,4,1,35.3625,0.25
G48409,48409,16,13,15.60125,0.81
G48411,48411,2,0,49.64,0
G48413,48413,1,0,63.11,0
G48415,48415,4,4,13.1675,1
G48417,48417,1,0,74.21,0
G48419,48419,6,3,33.195,0.5
G48421,48421,1,0,47.74,0
G48423,48423,41,39,10.7165853658537,0.95
G48425,48425,2,0,32.185,0
G48427,48427,15,14,16.43,0.93
G48429,48429,3,0,40.91,0
G48431,48431,1,0,50.39,0
G48433,48433,1,0,41.8,0
G48435,48435,1,0,80.55,0
G48437,48437,3,1,32.66,0.33
G48439,48439,357,357,9.11232492997199,1
G48441,48441,38,0,47.3765789473684,0
G48443,48443,1,0,126.56,0
G48445,48445,3,3,4.09333333333333,1
G48447,48447,1,0,47.39,0
G48449,48449,8,8,10.0775,1
G48451,48451,25,25,6.984,1
G48453,48453,218,209,10.6754128440367,0.96
G48455,48455,5,0,47.422,0
G48457,48457,5,0,47.458,0
G48459,48459,7,7,16.3828571428571,1
G48461,48461,2,1,24.165,0.5
G48463,48463,5,4,11.51,0.8
G48465,48465,10,10,7.411,1
G48467,48467,10,10,19.002,1
G48469,48469,23,21,13.4386956521739,0.91
G48471,48471,10,6,27.032,0.6
G48473,48473,6,3,28.37,0.5
G48475,48475,3,3,17.7133333333333,1
G48477,48477,6,0,58,0
G48479,48479,61,58,12.507868852459,0.95
G48481,48481,11,0,43.0818181818182,0
G48483,48483,2,0,61.185,0
G48485,48485,37,36,9.58945945945946,0.97
G48487,48487,4,4,5.665,1
G48489,48489,6,5,32.1933333333333,0.83
G48491,48491,89,87,14.6956179775281,0.98
G48493,48493,11,1,37.5972727272727,0.09
G48495,48495,3,3,2.70333333333333,1
G48497,48497,11,9,20.8172727272727,0.82
G48499,48499,10,8,21.333,0.8
G48501,48501,2,2,13.27,1
G48503,48503,4,3,13.0025,0.75
G48505,48505,3,3,3.74666666666667,1
G48507,48507,4,0,48.64,0
G49001,49001,2,1,28.485,0.5
G49003,49003,11,10,11.5163636363636,0.91
G49005,49005,26,24,7.52615384615385,0.92
G49007,49007,5,5,8.13,1
G49009,49009,1,0,92.11,0
G49011,49011,54,54,4.22722222222222,1
G49013,49013,3,3,0,1
G49015,49015,3,2,47.23,0.67
G49017,49017,2,2,0,1
G49019,49019,2,2,5.6,1
G49021,49021,8,7,14.31125,0.88
G49023,49023,2,1,44.36,0.5
G49025,49025,2,1,36.105,0.5
G49027,49027,3,0,94.82,0
G49029,49029,2,0,31.145,0
G49031,49031,1,0,48.67,0
G49033,49033,1,1,0,1
G49035,49035,212,212,4.6477358490566,1
G49037,49037,4,2,39.485,0.5
G49039,49039,5,0,60.048,0
G49041,49041,5,4,16.264,0.8
G49043,49043,13,11,20.4753846153846,0.85
G49045,49045,11,10,11.5681818181818,0.91
G49047,49047,6,6,8.625,1
G49049,49049,128,128,5.08109375,1
G49051,49051,4,4,3.7,1
