G_COUNTYFP,COUNTYFP,countyArea,parkArea,cover
G29109,29109,1588248937.89894,19919229.7148728,0.0125416294886515
G29111,29111,1321622809.50326,32715649.633763,0.0247541502753417
G29113,29113,1657399019.59428,26799467.4049887,0.0161695928911247
G29115,29115,1607387868.18672,1355494.44415258,8.43290204548889e-4
G29117,29117,1393270770.71674,32073440.3226257,0.0230202491839588
G29119,29119,1397167677.96591,2885961.7937869,0.00206558012993005
G29121,29121,2102466898.26303,1701845.21730257,8.09451610728598e-4
G29123,29123,1288071983.36188,17876353.668117,0.0138783809437882
G29125,29125,1371718060.48088,51863279.2197395,0.0378089934906579
G29127,29127,1148801436.47598,6193737.21954943,0.00539147760691273
G29129,29129,1177389510.80837,602393.591949919,5.11634923209339e-4
G29131,29131,1553191222.34816,499301205.447779,0.321467954662351
G29133,29133,1110621027.70193,18769894.5470392,0.01690035941952
G29135,29135,1083990181.95167,19723685.9870274,0.0181954470763896
G29137,29137,1733900476.45402,108061025.264726,0.0623225073942657
G29139,29139,1398625064.06074,68185179.5851641,0.0487515784875157
G29141,29141,1589103267.67924,644557639.779336,0.405610920881599
G29143,29143,1804455581.28984,4724182.65676355,0.00261806536317545
G29145,29145,1622367657.74659,5498102.80763151,0.00338893763160207
G29147,29147,2271179024.46722,23973397.2865447,0.0105554855113936
G29149,29149,2049459422.8326,74532267.6329325,0.0363667935078803
G29151,29151,1587663241.97113,9551963.84134259,0.00601636643642614
G29153,29153,1955409864.81551,27179570.548858,0.0138996795699516
G29155,29155,1329892299.62899,4151769.63214093,0.00312188410542656
G29157,29157,1253423715.26807,51460006.3522568,0.0410555550572545
G29159,29159,1776284501.53201,45552044.918970004,0.0256445658787668
G29161,29161,1745239651.73652,647323862.276554,0.37090829424627503
G29163,29163,1771842900.58005,22968492.6237116,0.0129630525461329
G29165,29165,1104069202.83619,81274935.3811943,0.0736139864896247
G29167,29167,1662951026.97982,984178.509678023,5.91826514257274e-4
G29169,29169,1427621376.82059,563384458.829008,0.394631565467102
G29171,29171,1344319577.80337,1427570.86069465,0.00106192819346372
G29173,29173,1252123169.70949,22273281.5832211,0.0177884110142206
G29175,29175,1262177463.94245,13513366.2521965,0.0107063916432061
G29177,29177,1485026849.77676,4858369.02058536,0.00327156981795696
G29179,29179,2108700856.61583,1195509427.56641,0.566941215874988
G29181,29181,1635284323.58906,9743680.46681116,0.00595840143897797
G29183,29183,1533628064.25662,142034215.693269,0.0926132085109668
G29185,29185,1817093959.0648,445696.997984863,2.45280105501121e-4
G29186,29186,1311715465.82061,20959286.5217551,0.01597853121953
G29187,29187,1176893317.24033,48357939.2268841,0.041089484083636
G29189,29189,1354499358.61837,208227679.634081,0.153730364144638
G29195,29195,1984484354.52383,57499814.304723,0.0289746876429871
G29197,29197,797415623.367492,820125.088132586,0.00102847883098802
G29199,29199,1136427701.89072,17164979.7952265,0.0151043306729222
G29201,29201,1102634136.42513,3172763.23878304,0.00287743970005275
G29203,29203,2599347486.88245,1284859240.44823,0.494300683895571
G29205,29205,1299787070.6281,1705142.45369565,0.00131186291372453
G29207,29207,2146247139.51261,50620986.8593412,0.0235858144793319
G29209,29209,1322568996.27309,10780275.3897252,0.00815101172044961
G29211,29211,1685556113.0493,26575809.5645537,0.0157667901761372
G29213,29213,1687008633.07286,71081259.1662903,0.042134496393665
G29215,29215,3052738144.43778,544908703.219473,0.178498343925214
G29217,29217,2166178029.54558,53179910.2578003,0.0245501106245437
G29219,29219,1133152146.05939,138493074.982341,0.122219311381935
G29221,29221,1973510596.89341,1030896526.66782,0.522366856448909
G29223,29223,2003989890.31773,77960688.1241681,0.0389027352387529
G29225,29225,1537356771.76797,50543212.9013536,0.0328766970878391
G29227,29227,690228160.617964,419192.659709552,6.07324771180369e-4
G29229,29229,1768587535.80191,16814888.1554961,0.0095075238375871
G29510,29510,171341957.066108,10464999.7408414,0.0610766908469696
G30001,30001,14400594894.5703,1429976719.96864,0.0992998365996535
G30003,30003,12960208619.4679,95388621.2509527,0.00736011464411669
G30005,30005,10945197028.6711,1686772233.18063,0.154110723522117
G30007,30007,3198533644.2614,26228774.4036815,0.00820024965213027
G30009,30009,5328097704.7469,700693068.054535,0.131509050111876
G30011,30011,8651408441.19958,1484514612.61942,0.171592246824216
G30013,30013,7003513167.87285,805062625.143697,0.114951254584164
G30015,30015,10321455678.3144,562130344.605365,0.0544623124998164
G30017,30017,9799523601.44985,627164572.685814,0.0639994961176505
G30019,30019,3682676327.60803,134056370.400765,0.0364018877781303
G30021,30021,6155162883.22765,127828226.905415,0.0207676432501466
G30023,30023,1915174786.56614,489695214.411681,0.255692179035884
G30025,30025,4192064542.96732,101361183.109282,0.0241792992618226
G30027,30027,11235279313.1228,1928034960.33961,0.171605432015176
G30029,30029,13572424349.7829,5796283510.77126,0.427063239506212
G30031,30031,6804999827.8117,1080834415.02445,0.158829455161355
G30033,30033,12523515753.279,2348831768.04127,0.187553704112703
G30035,30035,7843180381.97983,1625734697.60398,0.207280034173281
G30037,30037,3036384710.82763,161377749.305871,0.0531479916660115
G30039,30039,4476465754.03354,519180791.242292,0.115980065473411
G30041,30041,7530806073.307,42302012.4403448,0.00561719582586048
G30043,30043,4287106173.58867,38933741.7966634,0.00908159028962713
G30045,30045,4831646906.54766,1257603653.74294,0.260284676853907
G30047,30047,4272052062.81078,461377554.206202,0.107999047629265
G30049,30049,9033652493.02528,2729895776.2217,0.302191807613742
G30051,30051,3735590887.4259,6430665.78054492,0.00172145879308966
G30053,30053,9489875323.70513,8609029994.39929,0.907180516154354
G30055,30055,6926751651.85821,766803520.918986,0.110701748735755
G30057,30057,9311997479.5431,941198206.847984,0.101073717955319
G30059,30059,6186654107.24723,1635000985.00019,0.264278712961324
G30061,30061,3159468775.97877,146309303.459056,0.046308197305647
G30063,30063,6762040798.15645,1132599553.99527,0.1674937474947
G30065,30065,4836251683.04834,223418844.628572,0.0461966951413389
G30067,30067,7268432425.62058,2698570338.52678,0.37127267346045
G30069,30069,4324553805.98128,601657707.869414,0.139125961859293
G30071,30071,13458855323.2068,2998932705.82931,0.222822270825537
G30073,30073,4240823762.84007,441951427.86026,0.104213580326735
G30075,30075,8524139909.66391,499849129.368012,0.0586392450927897
G30077,30077,6024825342.00416,1429613739.65481,0.237287167428368
G30079,30079,4501820029.12313,1136682631.80662,0.252494018964152
G30081,30081,6201410233.47125,628597239.152983,0.101363595615755
G30083,30083,5431961755.96164,150039943.36514,0.0276216862536762
G30085,30085,6118746911.35376,12506826.5064403,0.00204401762119512
G30087,30087,12981208367.5126,298201841.73406,0.0229718091946167
G30089,30089,7204889844.51751,1942331429.97236,0.269585166725395
G30091,30091,4405748483.00363,175370604.223196,0.0398049513946916
G30093,30093,1856501747.75514,117733434.43518,0.063416818528473
G30095,30095,4665976180.3088,592766467.392124,0.127040182908283
G30097,30097,4812287659.11716,413805704.631111,0.0859893950535421
G30099,30099,5916818967.78676,1054239376.95203,0.178176716693832
G30101,30101,5023636068.10757,37042326.7392958,0.00737360872425814
G30103,30103,2544530650.08753,24422868.5203312,0.00959818209283156
G30105,30105,13069845450.2794,1720115369.21919,0.131609465143478
G30107,30107,3687526435.23374,300841019.771534,0.0815834205002694
G30109,30109,2299213347.96901,39786906.0439828,0.0173045733572869
G30111,30111,6844133423.64693,41892782.972382,0.00612097695635793
G31001,31001,1459597167.76467,2127937.01372809,0.00145789335627923
G31003,31003,2220216103.22152,11138359.0180835,0.00501679048355778
G31005,31005,1857399538.4312,235126.098795252,1.2658886466282e-4
G31007,31007,1929648304.80271,13606158.1497979,0.00705110776711668
G31009,31009,1846941690.43414,4358740.11364512,0.00235997711038758
G31011,31011,1777419453.2549,452475.115854995,2.54568562882779e-4
G31013,31013,2787455748.78244,3816.84807657794,1.36929458996619e-6
G31015,31015,1408172978.99118,147495.141407468,1.04742203982024e-4
G31017,31017,3168070345.71451,23253926.1028995,0.00734009146430583
G31019,31019,2523201864.51624,6447569.62920587,0.00255531264457195
G31021,31021,1285349057.9271,1098904.22062326,8.54946143886765e-4
G31023,31023,1528245955.38838,2669559.33319815,0.00174681262776169
G31025,31025,1463709310.21984,21328731.3086707,0.0145716988747358
G31027,31027,1928757867.57161,2753081.50385667,0.00142738575439898
G31029,31029,2321374228.44514,18150313.1654171,0.00781877947252574
G31031,31031,15537554427.1583,47296234.2915534,0.00304399476206394
G31033,31033,3094650604.11103,4736239.81151657,0.0015304602740047
G31035,31035,1483683075.32726,17937319.4866429,0.0120897244060605
G31037,31037,1077184064.51761,1456587.26926065,0.00135221761743472
G31039,31039,1486131662.74986,1809148.96881363,0.0012173544337694
G31041,31041,6662343503.00388,14544498.2539514,0.00218309041666699
G31043,31043,691246579.853756,5484365.47779408,0.00793402186373838
G31045,31045,3622528888.73701,86166922.3927195,0.0237864003405536
G31047,31047,2637043760.22402,81831398.6240009,0.0310314905874179
G31049,31049,1140070942.96904,664631.141319367,5.82973494253344e-4
G31051,31051,1248678896.32727,7693530.5972276,0.00616133628898233
G31053,31053,1404312983.76259,1103188.60082156,7.85571744744374e-4
G31055,31055,878493199.626568,38243358.936689,0.043532902648473
G31057,31057,2383237160.76336,2444866.82167956,0.00102585964247741
G31059,31059,1491457318.17612,13319921.9622819,0.00893081002047759
G31061,31061,1490341031.19363,9040686.40071524,0.00606618633687784
G31063,31063,2535378547.39647,17859880.6029054,0.00704426588339059
G31065,31065,1864745121.15162,2018157.97016223,0.00108227014366224
G31067,31067,2225211037.16173,5736036.07923659,0.00257774924869731
G31069,31069,4477755281.11444,5154985.70308169,0.00115124328585431
G31071,31071,1477832843.60889,81235.8877185534,5.49696050333906e-5
G31073,31073,1196932259.8027,16121591.9671669,0.0134690930377499
G31075,31075,2025325252.21544,3292267.81904909,0.00162555017543369
G31077,31077,1475823678.41679,2930453.7960013,0.0019856395034568
G31079,31079,1428293969.69975,5881439.38015465,0.00411780733163148
G31081,31081,1409013561.54366,3185617.00276521,0.00226088455761574
G31083,31083,1485185115.91996,2222554.05169451,0.00149648284774105
G31085,31085,1845588197.74607,693603.025008614,3.75816786136626e-4
G31087,31087,1858726355.45773,31684135.3730628,0.0170461538246496
G31089,31089,6250924812.02378,9020653.68446564,0.00144309105544099
G31091,31091,1865900184.17228,899925.117537912,4.82300781773664e-4
G31093,31093,1488751167.1704,2595804.80860472,0.00174361227439939
G31095,31095,1489748056.44679,1472368.6494084,9.88333995830246e-4
G31097,31097,974702607.837392,546818.608977018,5.61010717094791e-4
G31099,31099,1335699964.70158,11608282.3085468,0.0086907858166638
G31101,31101,2870134290.56069,20530386.0243755,0.00715310990565702
G31103,31103,2001613331.19565,5644035.6608212,0.00281974324054375
G31105,31105,2463421679.60783,114213.431845093,4.63637357706763e-5
G31107,31107,2947276162.78609,9990499.12928182,0.00338973973848371
G31109,31109,2189439516.89545,31190069.007658,0.0142456865179288
G31111,31111,6661620024.81819,95318996.6367861,0.0143086811138538
G31113,31113,1477212307.46535,319617.002421504,2.16364973948743e-4
G31115,31115,1476745512.37555,6941828.0027394,0.00470076119721704
G31117,31117,2225264191.92523,914324.173761964,4.10883425473593e-4
G31119,31119,1488018496.03849,5815719.06872234,0.00390836477114053
G31121,31121,1285114119.27384,579979.488642345,4.51305825641433e-4
G31123,31123,3697386585.06421,40658428.0435535,0.0109965314981656
G31125,31125,1159200498.92527,6598797.60802597,0.00569254207028369
G31127,31127,1059507973.21081,6084154.43838856,0.00574243383931383
G31129,31129,1489685687.37173,1722206.22020919,0.00115608697513077
G31131,31131,1601230744.00628,3873167.48976666,0.0024188690507378
G31133,31133,1120709747.04606,673395.73313124,6.00865420244772e-4
G31135,31135,2287578610.72782,199963.678966408,8.74128119701149e-5
G31137,31137,1398174161.65188,20843469.4558478,0.0149076345619363
G31139,31139,1485890779.52267,325426.198570222,2.19010847267498e-4
G31141,31141,1770431080.07213,9180392.49508419,0.00518539953258737
G31143,31143,1139838490.62054,679406.943194736,5.96055448895095e-4
G31145,31145,1857666717.95541,3546991.69135464,0.00190938000722678
G31147,31147,1434872004.25477,7121745.56619862,0.00496333160385093
G31149,31149,2616084600.42846,1041824.83746889,3.98238205789775e-4
G31151,31151,1490745765.0859,2185105.8157812,0.00146578032750962
G31153,31153,640333314.602992,44547481.0279778,0.0695692071801657
G31155,31155,1965282921.35433,11858975.0375577,0.00603423298940862
G31157,31157,1927465862.28486,65447192.8974391,0.0339550464566239
G31159,31159,1489692941.34655,7402571.03401042,0.00496919252857514
G31161,31161,6385929485.2907,17060092.9106668,0.00267151288625452
G31163,31163,1478599750.02116,101848.626754876,6.8881809802429e-5
G31165,31165,5345885058.89621,51.4333906369196,9.62111793842782e-9
G31167,31167,1114661110.3919,7753025.49546153,0.0069555001275102
G31169,31169,1487811768.84779,5022210.65683183,0.00337556857795337
G31171,31171,1846470122.99069,89493013.1020055,0.0484670788807866
G31173,31173,1024599456.7342,812089.059556132,7.92591733500011e-4
G31175,31175,1475379250.50927,11972722.9853218,0.00811501380488376
G31177,31177,1017331039.26338,6458730.45199447,0.00634870086798005
G31179,31179,1146418037.0459,853579.265000597,7.44561963801709e-4
G31181,31181,1487717446.01982,2559498.55511015,0.00172041980280444
G31183,31183,1488534086.69331,92050.1740698359,6.18394801252553e-5
G31185,31185,1489493170.57424,9021466.4870416,0.00605673571740083
G32001,32001,13003030298.8041,2671224041.34882,0.205430886490705
G32003,32003,20872559966.196,8275891343.97951,0.396496230332199
G32005,32005,1909521673.92777,673201701.995512,0.352549914037256
G32007,32007,44495313655.4149,3775439551.90642,0.0848502739219811
G32009,32009,9288582736.17002,1274482922.24528,0.137209621580094
G32011,32011,10816048322.349,1749481371.84589,0.161748664549784
G32013,32013,24977944530.8321,5737141962.99515,0.229688313860789
G32015,32015,14283154696.4345,1536685996.18733,0.107587296283428
G32017,32017,27537265267.1561,12860221164.3309,0.467011558321638
G32019,32019,5239610648.94084,761012183.438816,0.14524212473548
G32021,32021,9867584707.42879,1888630659.9583,0.191397461076412
G32023,32023,47099171845.4686,10506525793.9239,0.223072410453322
G32027,32027,15695612783.7777,1607724433.43074,0.102431453653878
G32029,32029,685138210.923743,75736867.9913825,0.110542466883097
G32031,32031,16917105195.774,4014567671.23931,0.237308193380637
G32033,32033,23020422425.6378,8056759489.35174,0.349983129778667
G32510,32510,406931300.940282,71926663.0665951,0.176753822820699
G33001,33001,1214908285.41641,62620816.6062082,0.0515436575401614
G33003,33003,2568713214.1594,249293648.090453,0.0970500119344903
G33005,33005,1885037925.31842,233327446.578145,0.12377864839973
G33007,33007,4731470721.28546,1936150529.46346,0.409206913350071
G33009,33009,4521738824.21117,1135732395.52403,0.251171604481636
G33011,33011,2307035049.21795,193889604.92858,0.0840427651908911
G33013,33013,2468472503.42745,283627626.139006,0.114900054890298
G33015,33015,1878669720.03701,559644578.655576,0.297894075092961
G33017,33017,988910408.815555,223071673.433588,0.225573187869229
G33019,33019,1427693587.6495,144285152.583108,0.10106170808027
G34001,34001,1578401839.21995,984496840.538198,0.623730165586186
G34003,34003,637240028.536624,158049223.591222,0.248021493493073
G34005,34005,2122055148.99216,1208150777.69782,0.569330527659288
G34007,34007,588271722.478134,212754809.625258,0.361660779357224
G34009,34009,739724238.858205,348948612.61639,0.471727968729275
G34011,34011,1297362064.67014,495301729.683922,0.38177602318737
G34013,34013,334854418.018145,71574323.4915353,0.213747585936455
G34015,34015,871397814.157152,280662378.148081,0.322082949473023
G34017,34017,149753326.580043,9987625.29752986,0.0666938459773811
G34019,34019,1131514043.06272,479232896.694145,0.423532433938674
G34021,34021,592045447.135256,174147671.613016,0.294145782989581
G34023,34023,821023622.909502,218460627.71643,0.266083242455632
G34025,34025,1260791743.26926,404805613.38466,0.321072544728911
G34027,34027,1245460827.09966,716821772.236505,0.5755474252095
G34029,34029,1958715430.81677,1065538468.86333,0.54399860852631
G34031,34031,513582867.924926,301204228.997514,0.586476395161886
G34033,34033,902409272.299142,231378794.671844,0.256401171590737
G34035,34035,788781527.20119,272628488.002667,0.345632445234901
G34037,34037,1384444803.8552,896661860.28578,0.647668912324196
G34039,34039,272149960.487702,40811960.4570867,0.149961294809488
G34041,34041,937910980.554411,494262276.546924,0.526982076971483
G35001,35001,3024016599.19623,376211448.189896,0.12440786478814
G35003,35003,17956439107.8338,3571687813.31373,0.198908469093714
G35005,35005,15741843924.4135,402332598.694496,0.0255581620950092
G35006,35006,11766869500.1899,3129801349.02944,0.265984198174283
G35007,35007,9756351964.62038,1575199912.20725,0.161453780872136
G35009,35009,3649446625.80047,2246044.57865149,6.15447986763977e-4
G35011,35011,6046455740.20229,14247685.2834021,0.00235636973056308
G35013,35013,9889285681.8881,3319068925.21677,0.33562271654216
G35015,35015,10875874724.6434,378797845.684982,0.0348291843438278
G35017,35017,10279003891.0314,1363559884.36515,0.132654866057097
G35019,35019,7850602652.68127,1813251.54471466,2.30969726138842e-4
G35021,35021,5504163964.30785,601407200.242252,0.109264041576908
G35023,35023,8929742741.23548,650894103.599147,0.0728905773056002
G35025,35025,11388260198.7343,17546630.9749135,0.00154076484631635
G35027,35027,12516824767.5615,763924326.763788,0.0610317984752466
G35028,35028,283038451.951803,146544778.940243,0.517755725166268
G35029,35029,7685512490.40673,322154670.005684,0.0419171357027663
G35031,35031,14128555455.4648,1167406395.63633,0.0826274419431027
G35033,35033,4998985988.99402,555779484.946987,0.111178444222611
G35035,35035,17174637592.2677,641906501.959486,0.0373752574696821
G35037,35037,7462227584.86408,9910438.77486972,0.00132808047760047
G35039,35039,15267731990.7957,7476782497.10853,0.489711405833948
G35041,35041,6357358288.9102,115243768.959511,0.0181276190081253
G35043,35043,9618997599.98693,2529063646.48327,0.262923825502015
G35045,35045,14340283321.8836,1913755133.29359,0.13345309087256
G35047,35047,12274974239.3064,1701676122.72783,0.138629710299415
G35049,35049,4950584241.90693,1055997107.55568,0.213307572592466
G35051,35051,10979981448.0479,649834321.516051,0.0591835536872957
G35053,35053,17220275306.0346,5335327255.85104,0.309828220573301
G35055,35055,5707911569.40514,3490130488.71395,0.611454898394244
G35057,35057,8667577503.85953,752910694.37339,0.0868651816540586
G35059,35059,9921055790.67033,236833634.120839,0.023871817588563
G35061,35061,2765148125.37588,97292727.1769953,0.0351853581673025
G36001,36001,1378937620.80796,135736683.987174,0.0984356956681197
G36003,36003,2674475147.12216,678684751.711658,0.253763716010579
G36005,36005,124813959.82302,11378475.6440182,0.0911634857202859
G36007,36007,1849872717.06655,377164250.775853,0.203886595708025
G36009,36009,3420184116.07479,563696241.424691,0.164814589593388
G36011,36011,1901331992.49284,65693850.8931685,0.0345514887208295
G36013,36013,2805347588.22226,165534338.939537,0.0590067126207469
G36015,36015,1062285304.69364,12658801.3255914,0.0119165738899515
G36017,36017,2323717667.38588,321233477.271832,0.138241182128297
G36019,36019,2887727811.24852,324628346.578438,0.112416532234762
G36021,36021,1677112368.78281,64503911.2229237,0.0384612936041599
G36023,36023,1296797336.53884,148960487.457957,0.114867977640618
G36025,36025,3794840595.89558,504789754.470707,0.133020015390548
G36027,36027,2134521067.47806,91788445.3479957,0.0430018924369033
G36029,36029,2725679637.2611,133851290.409758,0.0491074917902893
G36031,36031,4953262813.12265,2441865869.62271,0.492981285619147
G36033,36033,4389428582.56118,1191411444.96861,0.271427458622287
G36035,36035,1377603302.05781,352465906.579355,0.255854429248867
G36037,36037,1280737260.02409,46125134.2360934,0.0360145173220196
G36039,36039,1701682508.51433,424459361.407035,0.249435108654678
G36041,36041,4673504774.06196,3379249463.13613,0.723065370959077
G36043,36043,3769269042.2101,1477956371.33535,0.392106892552503
G36045,36045,3479791821.41457,151290295.382076,0.0434768236568172
G36047,36047,213650042.774826,26737524.0679089,0.125146354855115
G36049,36049,3334467302.16658,619242623.036474,0.185709610237929
G36051,36051,1655543537.39044,54035393.6678516,0.0326390653265604
G36053,36053,1709811034.26914,125232407.76446301,0.0732434200355911
G36055,36055,1723554556.54387,68983083.1634858,0.0400237305524074
G36057,36057,1060953461.67485,34542720.4395687,0.0325581862799512
G36059,36059,815711535.959228,106555733.539305,0.130629185492641
G36061,36061,82853579.7713697,2899194.70630388,0.0349917856814886
G36063,36063,1375529090.41109,173159495.243018,0.125885738404317
G36065,36065,3251458925.87014,262196474.75039,0.0806396392290955
G36067,36067,2082895767.85988,99478493.0355678,0.0477597076966454
G36069,36069,1712951761.0944,49878383.0581372,0.0291183816094564
G36071,36071,2169233773.95976,422669606.843997,0.194847421203686
G36073,36073,1015568020.41368,27450985.8479109,0.0270301794622569
G36075,36075,2632772516.22244,214449466.906311,0.0814538535270067
G36077,36077,2626322313.02412,89628843.2395434,0.0341271300917894
G36079,36079,637011560.113821,133476679.896067,0.209535726278213
G36081,36081,323932044.179413,46103335.745153,0.142324097209778
G36083,36083,1720159615.06829,86273244.8479849,0.0501542090002849
G36085,36085,153170846.313775,40413431.2150215,0.263845452235952
G36087,36087,515686627.214637,153056734.073691,0.296801828855621
G36089,36089,7290095952.72285,1330122180.95212,0.182456059505681
G36091,36091,2181651419.09667,128134860.000383,0.0587329666319648
G36093,36093,541494861.016381,25413146.3771634,0.0469314636328462
G36095,36095,1619516346.63572,150744747.967654,0.0930801027608036
G36097,36097,885164861.014366,139955192.81824,0.158112007132611
G36099,36099,1009609022.3812,131841366.43856,0.130586557286906
G36101,36101,3630872118.38422,129737233.05693,0.035731699940637
G36103,36103,2982908919.83768,779165093.508659,0.261209817144218
G36105,36105,2577823065.02144,319415265.906739,0.123908917660368
G36107,36107,1351792819.53449,62021292.7938778,0.0458807680419812
G36109,36109,1270948518.37286,135489671.45345,0.106605161023289
G36111,36111,3001432737.44347,869669872.849281,0.289751578304579
G36113,36113,2408324099.32057,894617294.492951,0.371468812999604
G36115,36115,2186802818.15435,144794617.462384,0.0662129279605511
G36117,36117,1583287750.98046,115967446.946686,0.0732447067027914
G36119,36119,1234185134.63445,61444041.252082,0.0497851088364316
G36121,36121,1541859708.13856,53246685.5945863,0.0345340664351814
G36123,36123,971540410.252505,36171686.5864995,0.0372312733518706
G37001,37001,1124401540.39553,54439323.3702784,0.0484162653771609
G37003,37003,682706218.412529,156408.361497049,2.29100537359597e-4
G37005,37005,610724903.04524,2474039.48068594,0.00405098837193262
G37007,37007,1390927501.59929,44421553.6737541,0.0319366420051931
G37009,37009,1109066674.4042,25784408.5139685,0.0232487451918255
G37011,37011,641148508.946091,133873299.322973,0.208802324976207
G37013,37013,2229927214.95204,35217024.8326548,0.0157929032824564
G37015,37015,1837344708.03811,34621242.0857403,0.0188430847702544
G37017,37017,2299122512.73668,43368757.6847913,0.018863178210181
G37019,37019,2311124722.30206,135812019.594901,0.0587644700800143
G37021,37021,1709170530.84044,162960237.911553,0.0953446335348537
G37023,37023,1331810156.92314,253594140.612151,0.190413130050025
G37025,37025,942527269.74611,17043670.7921987,0.018082947135089
G37027,37027,1228928601.81411,266515937.389015,0.216868528404003
G37029,37029,636263467.001721,115379324.369901,0.181338911243176
G37031,37031,1463859536.29877,269919142.965316,0.184388690494022
G37033,37033,1109319865.66225,67249768.822451,0.0606225227764255
G37035,37035,1077376715.53885,7131991.73205773,0.00661977526448644
G37037,37037,1836209712.25389,155122819.361142,0.0844799035349474
G37039,37039,1208881236.28545,386709084.436481,0.319890054398335
G37041,37041,457968956.231412,591341.259810612,0.00129122564262152
G37043,37043,571537803.427797,270795258.769508,0.473801132917917
G37045,37045,1213061612.12464,22368229.3922803,0.0184394833442162
G37047,37047,2473931249.17682,27356291.164699,0.0110578219074607
G37049,37049,1892043154.13141,299301604.530404,0.158189628961082
G37051,37051,1705504136.245,70802879.3493431,0.041514340449053
G37053,37053,757532392.465664,121824455.90873,0.16081748730534
G37055,37055,1073026724.02366,555945296.700714,0.518109460140956
G37057,37057,1470025200.25738,17270842.4496978,0.0117486710069147
G37059,37059,690261117.702354,2373680.00419399,0.00343881459250547
G37061,37061,2124693718.31753,42824398.0424034,0.0201555629751259
G37063,37063,771164943.524664,173191426.82405,0.224584154503272
G37065,37065,1312654572.41645,21910855.6741544,0.016692019465425
G37067,37067,1067727957.46289,14694785.262933,0.0137626678782958
G37069,37069,1280740269.13552,13479242.7869656,0.0105245716963861
G37071,37071,941665834.977793,5569002.28377195,0.00591398994942116
G37073,37073,895030243.859981,57062705.9790765,0.0637550589720669
G37075,37075,780856750.749668,461274094.689361,0.59072818957704
G37077,37077,1391743739.79038,63808356.4817675,0.0458477768984815
G37079,37079,692018708.85054,2512296.71421359,0.00363038843037435
G37081,37081,1703002416.59663,14784100.5975406,0.00868119766211835
G37083,37083,1891002638.55841,6373060.05918511,0.00337020156885849
G37085,37085,1557353254.09796,4237358.019254,0.00272087145809982
G37087,37087,1435998267.1866,571455954.005876,0.397950308899376
G37089,37089,971040005.721193,120633752.564814,0.124231495977572
G37091,37091,928795454.763474,3890147.57618633,0.00418837921335111
G37093,37093,1014394426.46999,14178377.6692056,0.0139771841201309
G37095,37095,1829213578.66871,566921871.431931,0.309926559721108
G37097,37097,1547181165.52289,11857448.5626443,0.00766390441331213
G37099,37099,1281914865.12846,320537190.854446,0.250045615020094
G37101,37101,2060736168.63974,205254002.135201,0.0996022709062685
G37103,37103,1226880226.88232,289648594.063157,0.236085469238669
G37105,37105,671262435.884245,1984503.86393711,0.00295637556617175
G37107,37107,1039530173.97776,12468656.4618451,0.0119945113417283
G37109,37109,789721167.629415,2617074.94089489,0.00331392274662059
G37111,37111,1153348100.7507,298383692.769427,0.258710871917344
G37113,37113,1345801750.28863,635675145.895047,0.472339366298724
G37115,37115,1169257483.03864,234861942.242363,0.200864177180213
G37117,37117,1182763331.94666,11841548.6684432,0.010011765116994
G37119,37119,1414835239.51414,99749630.7315054,0.0705026479024937
G37121,37121,574684265.637768,81077623.2396434,0.141082030755907
G37123,37123,1298948965.33814,167681799.854987,0.129090367927839
G37125,37125,1827793326.89546,47848637.4625555,0.0261783631434016
G37127,37127,1405551346.9367,11182866.9404307,0.00795621374117922
G37129,37129,568744692.056618,24864049.2225533,0.0437174176213289
G37131,37131,1425860493.12604,5809932.43962239,0.00407468505343377
G37133,37133,2076948799.05737,237518818.269397,0.114359496188445
G37135,37135,1038324236.087,262856741.644759,0.253154778160003
G37137,37137,945089786.173187,33454878.894977,0.0353986249607468
G37139,37139,601136612.81689,24226285.861079,0.0403007990938301
G37141,37141,2286007331.8944,264453465.161785,0.115683559484752
G37143,37143,652098966.429546,70203.4348054845,1.07657638517465e-4
G37145,37145,1046757441.23286,21614912.7738397,0.0206493996817276
G37147,37147,1697743418.33184,20124388.4241875,0.0118536100372348
G37149,37149,617621307.315552,53120155.0195253,0.0860076464175247
G37151,37151,2045757594.98567,44243720.217834,0.0216270590055632
G37153,37153,1243066700.58471,149273583.801746,0.120084934888474
G37155,37155,2459851661.49681,16547215.200491,0.00672691587850548
G37157,37157,1483062637.17427,10579130.528948,0.00713329987808521
G37159,37159,1356822272.33476,7426115.84861808,0.0054731677096069
G37161,37161,1469016017.80485,1455159.33344388,9.90567370135501e-4
G37163,37163,2454508053.90671,39459438.8644915,0.0160763126450883
G37165,37165,830374560.813439,91692212.1900801,0.110422713456272
G37167,37167,1048818468.26721,21652934.4255083,0.0206450735571828
G37169,37169,1180140827.98394,2760129.78357974,0.00233881390943396
G37171,37171,1391897716.89521,46446854.1634045,0.0333694448949953
G37173,37173,1398868830.83819,1023885687.89599,0.731938309957546
G37175,37175,985520753.205503,421081113.003402,0.427267626413542
G37177,37177,1060670215.78057,404551343.002012,0.381411052166004
G37179,37179,1656288668.94344,171191529.938208,0.103358510595507
G37181,37181,695688651.5341,18711913.6825872,0.0268969655338268
G37183,37183,2220228770.87946,232727808.752208,0.104821544430316
G37185,37185,1150715860.40185,3989613.52517367,0.00346707094467303
G37187,37187,971129578.87388,219711091.65648,0.226242817061814
