"","NAME","FIPS","year","totUnits","occP","vacantP"
"448","Gilmer County, Georgia","13123",1990,6986,72.6,27.4
"449","Glascock County, Georgia","13125",1990,1036,83.69,16.31
"450","Glynn County, Georgia","13127",1990,27724,86.38,13.62
"451","Gordon County, Georgia","13129",1990,13777,92.75,7.25
"452","Grady County, Georgia","13131",1990,8129,90.47,9.53
"453","Greene County, Georgia","13133",1990,4699,86.89,13.11
"454","Gwinnett County, Georgia","13135",1990,137608,92.27,7.73
"455","Habersham County, Georgia","13137",1990,11076,89.98,10.02
"456","Hall County, Georgia","13139",1990,38315,90.62,9.38
"457","Hancock County, Georgia","13141",1990,3396,87.43,12.57
"458","Haralson County, Georgia","13143",1990,9016,91.48,8.52
"459","Harris County, Georgia","13145",1990,7814,82.6,17.4
"460","Hart County, Georgia","13147",1990,8942,83.42,16.58
"461","Heard County, Georgia","13149",1990,3536,87.47,12.53
"462","Henry County, Georgia","13151",1990,21275,94.06,5.94
"463","Houston County, Georgia","13153",1990,34785,93.24,6.76
"464","Irwin County, Georgia","13155",1990,3479,90.31,9.69
"465","Jackson County, Georgia","13157",1990,11775,91.05,8.95
"466","Jasper County, Georgia","13159",1990,3637,83.48,16.52
"467","Jeff Davis County, Georgia","13161",1990,4792,90.92,9.08
"468","Jefferson County, Georgia","13163",1990,7065,86.24,13.76
"469","Jenkins County, Georgia","13165",1990,3365,87.7,12.3
"470","Johnson County, Georgia","13167",1990,3389,88.82,11.18
"471","Jones County, Georgia","13169",1990,7722,94.54,5.46
"472","Lamar County, Georgia","13171",1990,5066,92.16,7.84
"473","Lanier County, Georgia","13173",1990,2202,89.24,10.76
"474","Laurens County, Georgia","13175",1990,16504,87.94,12.06
"475","Lee County, Georgia","13177",1990,5537,93.9,6.1
"476","Liberty County, Georgia","13179",1990,16776,90.22,9.78
"477","Lincoln County, Georgia","13181",1990,3870,69.82,30.18
"478","Long County, Georgia","13183",1990,2638,83.24,16.76
"479","Lowndes County, Georgia","13185",1990,28906,91.02,8.98
"480","Lumpkin County, Georgia","13187",1990,5729,86.86,13.14
"481","McDuffie County, Georgia","13189",1990,8043,90.39,9.61
"482","McIntosh County, Georgia","13191",1990,4276,74.51,25.49
"483","Macon County, Georgia","13193",1990,4848,90.51,9.49
"484","Madison County, Georgia","13195",1990,8428,91.84,8.16
"485","Marion County, Georgia","13197",1990,2152,91.17,8.83
"486","Meriwether County, Georgia","13199",1990,8409,90.82,9.18
"487","Miller County, Georgia","13201",1990,2602,89.78,10.22
"488","Mitchell County, Georgia","13205",1990,7443,91.33,8.67
"489","Monroe County, Georgia","13207",1990,6401,91.2,8.8
"490","Montgomery County, Georgia","13209",1990,2885,86.41,13.59
"491","Morgan County, Georgia","13211",1990,4814,91.38,8.62
"492","Murray County, Georgia","13213",1990,10207,91.73,8.27
"493","Muscogee County, Georgia","13215",1990,70902,92.89,7.11
"494","Newton County, Georgia","13217",1990,15494,92.95,7.05
"495","Oconee County, Georgia","13219",1990,6561,93.83,6.17
"496","Oglethorpe County, Georgia","13221",1990,3936,90.98,9.02
"497","Paulding County, Georgia","13223",1990,15237,94.02,5.98
"498","Peach County, Georgia","13225",1990,7537,94.76,5.24
"499","Pickens County, Georgia","13227",1990,6403,84.12,15.88
"500","Pierce County, Georgia","13229",1990,5271,91.2,8.8
"501","Pike County, Georgia","13231",1990,3797,92.86,7.14
"502","Polk County, Georgia","13233",1990,13585,92.15,7.85
"503","Pulaski County, Georgia","13235",1990,3470,89.28,10.72
"504","Putnam County, Georgia","13237",1990,7113,73.51,26.49
"505","Quitman County, Georgia","13239",1990,1346,63.67,36.33
"506","Rabun County, Georgia","13241",1990,7883,58.73,41.27
"507","Randolph County, Georgia","13243",1990,3225,87.29,12.71
"508","Richmond County, Georgia","13245",1990,77288,88.86,11.14
"509","Rockdale County, Georgia","13247",1990,19963,91.85,8.15
"510","Schley County, Georgia","13249",1990,1447,90.88,9.12
"511","Screven County, Georgia","13251",1990,5861,86.13,13.87
"512","Seminole County, Georgia","13253",1990,3962,79.18,20.82
"513","Spalding County, Georgia","13255",1990,20702,93.84,6.16
"514","Stephens County, Georgia","13257",1990,10254,87.27,12.73
"515","Stewart County, Georgia","13259",1990,2156,91.93,8.07
"516","Sumter County, Georgia","13261",1990,11726,89.41,10.59
"517","Talbot County, Georgia","13263",1990,2645,88.66,11.34
"518","Taliaferro County, Georgia","13265",1990,886,82.05,17.95
"519","Tattnall County, Georgia","13267",1990,6756,86.52,13.48
"520","Taylor County, Georgia","13269",1990,3162,88.68,11.32
"521","Telfair County, Georgia","13271",1990,4756,84.46,15.54
"522","Terrell County, Georgia","13273",1990,4069,91.87,8.13
"523","Thomas County, Georgia","13275",1990,15936,89.88,10.12
"524","Tift County, Georgia","13277",1990,13359,91.2,8.8
"525","Toombs County, Georgia","13279",1990,9952,88.46,11.54
"526","Towns County, Georgia","13281",1990,4577,61.44,38.56
"527","Treutlen County, Georgia","13283",1990,2437,88.55,11.45
"528","Troup County, Georgia","13285",1990,22426,90.84,9.16
"529","Turner County, Georgia","13287",1990,3426,88.82,11.18
"530","Twiggs County, Georgia","13289",1990,3648,90.35,9.65
"531","Union County, Georgia","13291",1990,6624,71.09,28.91
"532","Upson County, Georgia","13293",1990,10667,92.91,7.09
"533","Walker County, Georgia","13295",1990,23347,92.93,7.07
"534","Walton County, Georgia","13297",1990,14514,92.55,7.45
"535","Ware County, Georgia","13299",1990,14628,89.19,10.81
"536","Warren County, Georgia","13301",1990,2443,87.19,12.81
"537","Washington County, Georgia","13303",1990,7416,90.87,9.13
"538","Wayne County, Georgia","13305",1990,8812,89.9,10.1
"539","Webster County, Georgia","13307",1990,898,88.86,11.14
"540","Wheeler County, Georgia","13309",1990,2148,83.15,16.85
"541","White County, Georgia","13311",1990,6082,80.68,19.32
"542","Whitfield County, Georgia","13313",1990,28832,93.16,6.84
"543","Wilcox County, Georgia","13315",1990,2865,87.64,12.36
"544","Wilkes County, Georgia","13317",1990,4548,88.43,11.57
"545","Wilkinson County, Georgia","13319",1990,4151,87.18,12.82
"546","Worth County, Georgia","13321",1990,7597,90.76,9.24
"547","Hawaii County, Hawaii","15001",1990,48253,85.92,14.08
"548","Honolulu County, Hawaii","15003",1990,281683,94.19,5.81
"549","Kalawao County, Hawaii","15005",1990,101,61.39,38.61
"550","Kauai County, Hawaii","15007",1990,17613,92.52,7.48
"551","Maui County, Hawaii","15009",1990,42160,78.62,21.38
"552","Ada County, Idaho","16001",1990,80849,95.82,4.18
"553","Adams County, Idaho","16003",1990,1778,70.36,29.64
"554","Bannock County, Idaho","16005",1990,25694,91.12,8.88
"555","Bear Lake County, Idaho","16007",1990,2934,68.34,31.66
"556","Benewah County, Idaho","16009",1990,3731,80.17,19.83
"557","Bingham County, Idaho","16011",1990,12664,90.91,9.09
"558","Blaine County, Idaho","16013",1990,9500,57.96,42.04
"559","Boise County, Idaho","16015",1990,2894,46.89,53.11
"560","Bonner County, Idaho","16017",1990,15152,67.77,32.23
"561","Bonneville County, Idaho","16019",1990,26049,93.24,6.76
"562","Boundary County, Idaho","16021",1990,3242,88.12,11.88
"563","Butte County, Idaho","16023",1990,1265,78.81,21.19
"564","Camas County, Idaho","16025",1990,481,57.17,42.83
"565","Canyon County, Idaho","16027",1990,33137,94.42,5.58
"566","Caribou County, Idaho","16029",1990,2867,78.9,21.1
"567","Cassia County, Idaho","16031",1990,7212,88.37,11.63
"568","Clark County, Idaho","16033",1990,502,55.18,44.82
"569","Clearwater County, Idaho","16035",1990,3805,84.44,15.56
"570","Custer County, Idaho","16037",1990,2437,64.05,35.95
"571","Elmore County, Idaho","16039",1990,8430,84.65,15.35
"572","Franklin County, Idaho","16041",1990,3240,87.16,12.84
"573","Fremont County, Idaho","16043",1990,5961,57.93,42.07
"574","Gem County, Idaho","16045",1990,4725,93.63,6.37
"575","Gooding County, Idaho","16047",1990,4800,90,10
"576","Idaho County, Idaho","16049",1990,6346,81.74,18.26
"577","Jefferson County, Idaho","16051",1990,5353,91,9
"578","Jerome County, Idaho","16053",1990,5886,90.47,9.53
"579","Kootenai County, Idaho","16055",1990,31964,84.29,15.71
"580","Latah County, Idaho","16057",1990,11870,94.6,5.4
"581","Lemhi County, Idaho","16059",1990,3752,73.8,26.2
"582","Lewis County, Idaho","16061",1990,1681,82.87,17.13
"583","Lincoln County, Idaho","16063",1990,1386,85.93,14.07
"584","Madison County, Idaho","16065",1990,6133,94.59,5.41
"585","Minidoka County, Idaho","16067",1990,7044,91.88,8.12
"586","Nez Perce County, Idaho","16069",1990,14463,94.16,5.84
"587","Oneida County, Idaho","16071",1990,1496,77.47,22.53
"588","Owyhee County, Idaho","16073",1990,3332,84.63,15.37
"589","Payette County, Idaho","16075",1990,6520,92.64,7.36
"590","Power County, Idaho","16077",1990,2701,87.75,12.25
"591","Shoshone County, Idaho","16079",1990,6923,82.2,17.8
"592","Teton County, Idaho","16081",1990,1645,68.27,31.73
"593","Twin Falls County, Idaho","16083",1990,21158,93.28,6.72
"594","Valley County, Idaho","16085",1990,6640,36.2,63.8
"595","Washington County, Idaho","16087",1990,3685,88.39,11.61
"596","Adams County, Illinois","17001",1990,28021,91.06,8.94
"597","Alexander County, Illinois","17003",1990,4902,86.37,13.63
"598","Bond County, Illinois","17005",1990,6136,92.11,7.89
"599","Boone County, Illinois","17007",1990,11477,95.41,4.59
"600","Brown County, Illinois","17009",1990,2357,84.47,15.53
"601","Bureau County, Illinois","17011",1990,14762,93.42,6.58
"602","Calhoun County, Illinois","17013",1990,2951,69.4,30.6
"603","Carroll County, Illinois","17015",1990,7481,88.73,11.27
"604","Cass County, Illinois","17017",1990,5698,91.17,8.83
"605","Champaign County, Illinois","17019",1990,68416,93.4,6.6
"606","Christian County, Illinois","17021",1990,14640,92.83,7.17
"607","Clark County, Illinois","17023",1990,7115,89.87,10.13
"608","Clay County, Illinois","17025",1990,6270,91.04,8.96
"609","Clinton County, Illinois","17027",1990,12746,90.88,9.12
"610","Coles County, Illinois","17029",1990,20329,93.25,6.75
"611","Cook County, Illinois","17031",1990,2021833,92.96,7.04
"612","Crawford County, Illinois","17033",1990,8464,92.06,7.94
"613","Cumberland County, Illinois","17035",1990,4448,90.58,9.42
"614","DeKalb County, Illinois","17037",1990,27351,96.57,3.43
"615","De Witt County, Illinois","17039",1990,6942,93.46,6.54
"616","Douglas County, Illinois","17041",1990,7607,94.73,5.27
"617","DuPage County, Illinois","17043",1990,292537,95.49,4.51
"618","Edgar County, Illinois","17045",1990,8733,89.99,10.01
"619","Edwards County, Illinois","17047",1990,3260,92.52,7.48
"620","Effingham County, Illinois","17049",1990,12189,94.06,5.94
"621","Fayette County, Illinois","17051",1990,8551,90.27,9.73
"622","Ford County, Illinois","17053",1990,6118,91.57,8.43
"623","Franklin County, Illinois","17055",1990,18430,89.88,10.12
"624","Fulton County, Illinois","17057",1990,16480,90.37,9.63
"625","Gallatin County, Illinois","17059",1990,3197,87.08,12.92
"626","Greene County, Illinois","17061",1990,6575,89.89,10.11
"627","Grundy County, Illinois","17063",1990,12652,94.68,5.32
"628","Hamilton County, Illinois","17065",1990,4013,86.62,13.38
"629","Hancock County, Illinois","17067",1990,9692,86.76,13.24
"630","Hardin County, Illinois","17069",1990,2403,85.27,14.73
"631","Henderson County, Illinois","17071",1990,4089,79.16,20.84
"632","Henry County, Illinois","17073",1990,20881,93.45,6.55
"633","Iroquois County, Illinois","17075",1990,12819,91.96,8.04
"634","Jackson County, Illinois","17077",1990,25539,91.88,8.12
"635","Jasper County, Illinois","17079",1990,4297,92.2,7.8
"636","Jefferson County, Illinois","17081",1990,16075,90.86,9.14
"637","Jersey County, Illinois","17083",1990,8216,89.39,10.61
"638","Jo Daviess County, Illinois","17085",1990,10757,77.82,22.18
"639","Johnson County, Illinois","17087",1990,4671,79.75,20.25
"640","Kane County, Illinois","17089",1990,111496,96.13,3.87
"641","Kankakee County, Illinois","17091",1990,37001,93.57,6.43
"642","Kendall County, Illinois","17093",1990,13747,96.76,3.24
"643","Knox County, Illinois","17095",1990,23722,92.36,7.64
"644","Lake County, Illinois","17097",1990,183283,94.92,5.08
"645","LaSalle County, Illinois","17099",1990,43827,94.2,5.8
"646","Lawrence County, Illinois","17101",1990,6980,90.54,9.46
"647","Lee County, Illinois","17103",1990,13314,93.7,6.3
"648","Livingston County, Illinois","17105",1990,14365,95.63,4.37
"649","Logan County, Illinois","17107",1990,11638,94.8,5.2
"650","McDonough County, Illinois","17109",1990,13257,92.44,7.56
"651","McHenry County, Illinois","17111",1990,65985,95.39,4.61
"652","McLean County, Illinois","17113",1990,49164,95.18,4.82
"653","Macon County, Illinois","17115",1990,50049,91.9,8.1
"654","Macoupin County, Illinois","17117",1990,20068,90.57,9.43
"655","Madison County, Illinois","17119",1990,101098,93.83,6.17
"656","Marion County, Illinois","17121",1990,18123,89.79,10.21
"657","Marshall County, Illinois","17123",1990,5317,92.16,7.84
"658","Mason County, Illinois","17125",1990,7684,82.54,17.46
"659","Massac County, Illinois","17127",1990,6446,91.65,8.35
"660","Menard County, Illinois","17129",1990,4650,90.3,9.7
"661","Mercer County, Illinois","17131",1990,7244,90.72,9.28
"662","Monroe County, Illinois","17133",1990,8774,93.33,6.67
"663","Montgomery County, Illinois","17135",1990,12456,92.16,7.84
"664","Morgan County, Illinois","17137",1990,14724,92.9,7.1
"665","Moultrie County, Illinois","17139",1990,5384,95.13,4.87
"666","Ogle County, Illinois","17141",1990,18052,94.9,5.1
"667","Peoria County, Illinois","17143",1990,75211,94.13,5.87
"668","Perry County, Illinois","17145",1990,9235,89.94,10.06
"669","Piatt County, Illinois","17147",1990,6227,95.29,4.71
"670","Pike County, Illinois","17149",1990,8057,87.08,12.92
"671","Pope County, Illinois","17151",1990,2154,74.79,25.21
"672","Pulaski County, Illinois","17153",1990,3410,86.72,13.28
"673","Putnam County, Illinois","17155",1990,2600,84.77,15.23
"674","Randolph County, Illinois","17157",1990,13179,90.67,9.33
"675","Richland County, Illinois","17159",1990,7142,91.05,8.95
"676","Rock Island County, Illinois","17161",1990,63327,93.67,6.33
"677","St. Clair County, Illinois","17163",1990,103432,92.17,7.83
"678","Saline County, Illinois","17165",1990,12350,87.77,12.23
"679","Sangamon County, Illinois","17167",1990,76873,93.85,6.15
"680","Schuyler County, Illinois","17169",1990,3329,90.18,9.82
"681","Scott County, Illinois","17171",1990,2442,89.68,10.32
"682","Shelby County, Illinois","17173",1990,9329,91.79,8.21
"683","Stark County, Illinois","17175",1990,2716,92.49,7.51
"684","Stephenson County, Illinois","17177",1990,20378,92.85,7.15
"685","Tazewell County, Illinois","17179",1990,49315,95.65,4.35
"686","Union County, Illinois","17181",1990,7408,92.31,7.69
"687","Vermilion County, Illinois","17183",1990,37061,91.93,8.07
"688","Wabash County, Illinois","17185",1990,5572,90.31,9.69
"689","Warren County, Illinois","17187",1990,8229,89.84,10.16
"690","Washington County, Illinois","17189",1990,6261,90.37,9.63
"691","Wayne County, Illinois","17191",1990,7622,90.99,9.01
"692","White County, Illinois","17193",1990,7797,87.79,12.21
"693","Whiteside County, Illinois","17195",1990,24000,94.75,5.25
"694","Will County, Illinois","17197",1990,122870,95.17,4.83
"695","Williamson County, Illinois","17199",1990,25183,91.81,8.19
"696","Winnebago County, Illinois","17201",1990,101666,95.14,4.86
"697","Woodford County, Illinois","17203",1990,11932,95.5,4.5
"698","Adams County, Indiana","18001",1990,10931,95.78,4.22
"699","Allen County, Indiana","18003",1990,122923,92.2,7.8
"700","Bartholomew County, Indiana","18005",1990,25432,95.12,4.88
"701","Benton County, Indiana","18007",1990,3833,91.94,8.06
"702","Blackford County, Indiana","18009",1990,5856,92.83,7.17
"703","Boone County, Indiana","18011",1990,14516,95.91,4.09
"704","Brown County, Indiana","18013",1990,6997,76.75,23.25
"705","Carroll County, Indiana","18015",1990,8431,83.82,16.18
"706","Cass County, Indiana","18017",1990,15633,93.77,6.23
"707","Clark County, Indiana","18019",1990,35313,94.28,5.72
"708","Clay County, Indiana","18021",1990,10606,88.46,11.54
"709","Clinton County, Indiana","18023",1990,12100,94.63,5.37
"710","Crawford County, Indiana","18025",1990,4374,83.68,16.32
"711","Daviess County, Indiana","18027",1990,10985,91.14,8.86
"712","Dearborn County, Indiana","18029",1990,14532,93.88,6.12
"713","Decatur County, Indiana","18031",1990,9098,92.62,7.38
"714","DeKalb County, Indiana","18033",1990,13601,93.56,6.44
"715","Delaware County, Indiana","18035",1990,48793,92.59,7.41
"716","Dubois County, Indiana","18037",1990,13964,93.26,6.74
"717","Elkhart County, Indiana","18039",1990,60182,94.24,5.76
"718","Fayette County, Indiana","18041",1990,10525,94.49,5.51
