G_COUNTYFP,COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
G39133,39133,35,33,17.8951428571429,0.94
G39135,39135,12,11,26.295,0.92
G39137,39137,7,3,30.9542857142857,0.43
G39139,39139,30,30,7.74466666666667,1
G39141,39141,17,17,12.2017647058824,1
G39143,39143,15,15,9.31333333333333,1
G39145,39145,20,18,15.166,0.9
G39147,39147,14,14,12.3828571428571,1
G39149,39149,10,2,35.823,0.2
G39151,39151,86,86,9.20127906976744,1
G39153,39153,135,135,10.1924444444444,1
G39155,39155,55,54,9.28381818181818,0.98
G39157,39157,21,21,15.3547619047619,1
G39159,39159,10,9,14.169,0.9
G39161,39161,9,9,11.1777777777778,1
G39163,39163,3,2,17.6433333333333,0.67
G39165,39165,33,33,12.0439393939394,1
G39167,39167,16,13,21.003125,0.81
G39169,39169,32,20,27.0940625,0.62
G39171,39171,9,8,14.6222222222222,0.89
G39173,39173,28,28,13.7192857142857,1
G39175,39175,6,4,27.135,0.67
G40001,40001,5,3,25.63,0.6
G40003,40003,3,2,15.7666666666667,0.67
G40005,40005,4,4,13.1775,1
G40007,40007,3,0,51.29,0
G40009,40009,4,0,46.8175,0
G40011,40011,5,4,25.38,0.8
G40013,40013,11,0,39.4618181818182,0
G40015,40015,8,6,20.07125,0.75
G40017,40017,29,27,15.0568965517241,0.93
G40019,40019,11,9,15.6254545454545,0.82
G40021,40021,9,9,9.60555555555556,1
G40023,40023,5,5,5.694,1
G40025,40025,2,0,74.81,0
G40027,40027,62,59,11.5766129032258,0.95
G40029,40029,2,2,10.465,1
G40031,40031,32,30,7.20125,0.94
G40033,40033,2,0,43.74,0
G40035,40035,5,5,5.028,1
G40037,40037,21,13,30.7214285714286,0.62
G40039,40039,5,0,44.13,0
G40041,40041,9,6,25.8322222222222,0.67
G40043,40043,3,1,65.08,0.33
G40045,40045,2,0,105.42,0
G40047,40047,12,12,12.4341666666667,1
G40049,40049,9,7,18.3822222222222,0.78
G40051,40051,10,6,21.363,0.6
G40053,40053,2,2,12.48,1
G40055,40055,2,0,69.835,0
G40057,40057,1,1,0,1
G40059,40059,2,0,114.125,0
G40061,40061,4,2,24.165,0.5
G40063,40063,5,4,16.39,0.8
G40065,40065,8,0,56.8,0
G40067,40067,3,1,35.8666666666667,0.33
G40069,40069,3,2,26.8866666666667,0.67
G40071,40071,11,5,31.4690909090909,0.45
G40073,40073,4,0,53.0225,0
G40075,40075,3,0,60.3466666666667,0
G40077,40077,3,2,21.02,0.67
G40079,40079,12,11,20.0458333333333,0.92
G40081,40081,7,4,30.2314285714286,0.57
G40083,40083,8,7,19.92375,0.88
G40085,40085,3,2,31.1033333333333,0.67
G40087,40087,6,6,24.1533333333333,1
G40089,40089,8,6,14.7925,0.75
G40091,40091,6,6,9.95333333333333,1
G40093,40093,3,1,39.3366666666667,0.33
G40095,40095,4,3,19.4175,0.75
G40097,40097,9,9,20.3211111111111,1
G40099,40099,3,2,27.3366666666667,0.67
G40101,40101,16,16,7.12375,1
G40103,40103,4,0,45.405,0
G40105,40105,4,4,7.5575,1
G40107,40107,4,2,35.77,0.5
G40109,40109,241,240,7.48846473029046,1
G40111,40111,10,9,16.431,0.9
G40113,40113,11,8,23.7527272727273,0.73
G40115,40115,9,9,4.48333333333333,1
G40117,40117,5,2,31.504,0.4
G40119,40119,17,2,34.97,0.12
G40121,40121,13,11,11.4415384615385,0.85
G40123,40123,10,9,12.299,0.9
G40125,40125,16,14,15.15875,0.88
G40127,40127,3,2,29.99,0.67
G40129,40129,1,0,77.04,0
G40131,40131,28,22,26.355,0.79
G40133,40133,9,6,21.1611111111111,0.67
G40135,40135,9,7,17.8188888888889,0.78
G40137,40137,11,10,16.9454545454545,0.91
G40139,40139,5,3,15.218,0.6
G40141,40141,5,1,42.022,0.2
G40143,40143,175,175,10.2500571428571,1
G40145,40145,22,21,14.1390909090909,0.95
G40147,40147,13,8,27.5784615384615,0.62
G40149,40149,4,1,34.94,0.25
G40151,40151,3,0,45.41,0
G40153,40153,5,0,89.09,0
G41001,41001,6,0,108.98,0
G41003,41003,18,18,5.02944444444444,1
G41005,41005,80,78,10.815875,0.98
G41007,41007,12,9,21.875,0.75
G41009,41009,10,7,21.916,0.7
G41011,41011,14,12,11.4078571428571,0.86
G41013,41013,4,3,18.925,0.75
G41015,41015,6,1,40.3933333333333,0.17
G41017,41017,24,21,11.82125,0.88
G41019,41019,23,20,13.9782608695652,0.87
G41021,41021,1,0,76.2,0
G41023,41023,2,0,143.85,0
G41025,41025,2,0,205.385,0
G41027,41027,4,4,9.0725,1
G41029,41029,41,38,6.46243902439024,0.93
G41031,41031,6,3,19.6566666666667,0.5
G41033,41033,16,14,14.03,0.88
G41035,41035,20,16,14.17,0.8
G41037,41037,2,1,66.745,0.5
G41039,41039,87,73,15.8719540229885,0.84
G41041,41041,18,17,8.51,0.94
G41043,41043,21,18,17.3542857142857,0.86
G41045,41045,8,6,61.84375,0.75
G41047,41047,58,56,10.8389655172414,0.97
G41049,41049,2,1,34.445,0.5
G41051,41051,171,171,4.51198830409357,1
G41053,41053,12,11,12.7475,0.92
G41055,41055,1,0,57.64,0
G41057,41057,9,8,13.0533333333333,0.89
G41059,41059,15,8,30.3006666666667,0.53
G41061,41061,8,0,98.9975,0
G41063,41063,3,2,15.2166666666667,0.67
G41065,41065,8,7,15.03,0.88
G41067,41067,104,104,5.99778846153846,1
G41069,41069,1,1,0,1
G41071,41071,17,17,7.89882352941177,1
G42001,42001,23,22,14.7986956521739,0.96
G42003,42003,402,401,8.37718905472637,1
G42005,42005,19,11,25.1836842105263,0.58
G42007,42007,51,50,11.1274509803922,0.98
G42009,42009,11,6,20.7072727272727,0.55
G42011,42011,90,88,10.0661111111111,0.98
G42013,42013,34,33,10.9502941176471,0.97
G42015,42015,14,1,51.5828571428571,0.07
G42017,42017,143,119,21.2722377622378,0.83
G42019,42019,44,15,31.5990909090909,0.34
G42021,42021,42,42,14.4269047619048,1
G42023,42023,2,2,7.8,1
G42025,42025,12,10,19.1016666666667,0.83
G42027,42027,31,2,42.171935483871,0.06
G42029,42029,116,116,15.3406896551724,1
G42031,42031,10,6,25.364,0.6
G42033,42033,20,2,37.365,0.1
G42035,42035,9,1,41.1688888888889,0.11
G42037,42037,15,4,33.8686666666667,0.27
G42039,42039,23,16,26.4286956521739,0.7
G42041,42041,49,49,13.1075510204082,1
G42043,42043,65,64,10.5218461538462,0.98
G42045,42045,144,144,7.37472222222222,1
G42047,42047,9,8,14.0222222222222,0.89
G42049,42049,72,67,10.3719444444444,0.93
G42051,42051,36,35,10.1505555555556,0.97
G42053,42053,3,1,35.4666666666667,0.33
G42055,42055,27,26,10.9040740740741,0.96
G42057,42057,3,3,13.4866666666667,1
G42059,42059,9,9,2.25666666666667,1
G42061,42061,12,11,13.54,0.92
G42063,42063,23,23,14.7704347826087,1
G42065,42065,13,8,24.8153846153846,0.62
G42067,42067,5,3,33.6,0.6
G42069,42069,59,59,6.48830508474576,1
G42071,42071,98,98,10.9497959183673,1
G42073,42073,28,28,8.30535714285714,1
G42075,42075,31,31,10.7458064516129,1
G42077,42077,76,75,9.99815789473684,0.99
G42079,42079,104,104,10.3051923076923,1
G42081,42081,29,26,14.2972413793103,0.9
G42083,42083,12,10,14.015,0.83
G42085,42085,30,30,7.18733333333333,1
G42087,42087,12,12,12.3783333333333,1
G42089,42089,33,4,38.9412121212121,0.12
G42091,42091,211,206,12.8600947867299,0.98
G42093,42093,4,3,30.7925,0.75
G42095,42095,68,66,11.2416176470588,0.97
G42097,42097,24,17,19.6445833333333,0.71
G42099,42099,10,10,15.793,1
G42101,42101,384,384,3.678125,1
G42103,42103,18,11,25.3777777777778,0.61
G42105,42105,5,1,44.138,0.2
G42107,42107,40,37,16.52475,0.92
G42109,42109,8,0,44.0875,0
G42111,42111,21,9,31.5728571428571,0.43
G42113,42113,2,0,66.905,0
G42115,42115,11,10,14.7536363636364,0.91
G42117,42117,10,10,6.918,1
G42119,42119,10,1,42.879,0.1
G42121,42121,16,15,17.264375,0.94
G42123,42123,13,3,31.8792307692308,0.23
G42125,42125,59,58,8.12677966101695,0.98
G42127,42127,14,12,9.83428571428571,0.86
G42129,42129,100,98,12.5432,0.98
G42131,42131,7,5,19.43,0.71
G42133,42133,90,84,12.7286666666667,0.93
G44001,44001,11,11,8.09545454545455,1
G44003,44003,39,39,7.40641025641026,1
G44005,44005,23,23,6.91652173913043,1
G44007,44007,141,141,4.20191489361702,1
G44009,44009,30,28,13.7023333333333,0.93
G45001,45001,6,5,21.5383333333333,0.83
G45003,45003,33,31,14.1190909090909,0.94
G45005,45005,3,3,11.4366666666667,1
G45007,45007,39,39,14.6030769230769,1
G45009,45009,4,4,11.245,1
G45011,45011,6,5,8.49166666666667,0.83
G45013,45013,41,25,29.4575609756098,0.61
G45015,45015,45,43,18.2051111111111,0.96
G45017,45017,3,3,6.77,1
G45019,45019,86,83,10.0241860465116,0.97
G45021,45021,13,13,12.3369230769231,1
G45023,45023,11,10,15.3136363636364,0.91
G45025,45025,10,10,8.23,1
G45027,45027,12,12,19.345,1
G45029,45029,10,7,19.963,0.7
G45031,45031,16,16,6.00875,1
G45033,45033,6,6,4.835,1
G45035,45035,25,24,18.2792,0.96
G45037,45037,6,4,29.0733333333333,0.67
G45039,45039,5,5,3.948,1
G45041,45041,33,32,8.67151515151515,0.97
G45043,45043,15,14,11.2093333333333,0.93
G45045,45045,111,107,13.7493693693694,0.96
G45047,45047,14,14,10.4057142857143,1
G45049,45049,5,5,12.302,1
G45051,45051,72,70,11.5820833333333,0.97
G45053,45053,5,4,10.984,0.8
G45055,45055,15,14,14.0573333333333,0.93
G45057,45057,14,14,10.3671428571429,1
G45059,45059,17,15,16.0905882352941,0.88
G45061,45061,7,7,13.6342857142857,1
G45063,45063,74,71,17.3222972972973,0.96
G45065,45065,3,3,14.8033333333333,1
G45067,45067,8,8,16.32625,1
G45069,45069,7,7,8.00142857142857,1
G45071,45071,8,8,14.4625,1
G45073,45073,15,13,17.3506666666667,0.87
G45075,45075,20,20,10.373,1
G45077,45077,28,26,13.7378571428571,0.93
G45079,45079,89,87,11.8121348314607,0.98
G45081,45081,5,5,9.958,1
G45083,45083,69,68,12.4665217391304,0.99
G45085,45085,23,22,11.02,0.96
G45087,45087,9,9,10.81,1
G45089,45089,11,11,16.1663636363636,1
G45091,45091,46,46,10.2973913043478,1
G46003,46003,1,1,0,1
G46005,46005,6,5,12.008333333333301,0.83
G46007,46007,2,2,11.88,1
G46009,46009,2,0,54.175,0
G46011,46011,6,0,41.7533333333333,0
G46013,46013,8,6,14.8275,0.75
G46015,46015,2,1,17.735,0.5
G46017,46017,1,1,0,1
G46019,46019,2,0,72.2,0
G46021,46021,1,0,138.24,0
G46023,46023,3,0,77.99,0
G46025,46025,1,0,93.45,0
G46027,46027,3,2,26.4666666666667,0.67
G46029,46029,7,0,61.0342857142857,0
G46031,46031,2,1,63.51,0.5
G46033,46033,2,0,68.47,0
G46035,46035,4,4,7.73,1
G46037,46037,3,0,64.98,0
G46039,46039,2,0,71.04,0
G46041,46041,2,1,36.51,0.5
G46043,46043,1,0,49.63,0
G46045,46045,2,0,56.825,0
G46047,46047,2,0,74.98,0
G46049,46049,1,0,103.68,0
G46051,46051,2,0,114.92,0
G46053,46053,2,0,90.485,0
G46055,46055,1,0,103.12,0
G46057,46057,2,1,29.045,0.5
G46059,46059,2,0,38.92,0
G46061,46061,1,1,19.88,1
G46063,46063,1,0,124.59,0
G46065,46065,4,4,15.4925,1
G46067,46067,3,0,58.54,0
G46069,46069,1,1,0,1
G46071,46071,2,0,70.35,0
G46073,46073,1,1,0,1
G46075,46075,1,1,0,1
G46077,46077,2,2,0,1
G46079,46079,3,0,44.9133333333333,0
G46081,46081,5,0,53.086,0
G46083,46083,11,10,19.1336363636364,0.91
G46085,46085,2,1,20.325,0.5
G46087,46087,2,0,51.765,0
G46089,46089,1,0,85.38,0
G46091,46091,1,0,105.06,0
G46093,46093,5,3,20.666,0.6
G46095,46095,1,1,0,1
G46097,46097,1,1,0,1
G46099,46099,42,40,9.14309523809524,0.95
G46101,46101,2,0,46.96,0
G46102,46102,3,NA,NA,NA
G46103,46103,23,21,12.0952173913043,0.91
G46105,46105,1,1,0,1
G46107,46107,1,0,61.39,0
G46109,46109,4,0,107.1925,0
G46111,46111,1,1,0,1
G46113,46113,3,0,95.63,0
G46115,46115,3,0,70.4933333333333,0
G46117,46117,1,1,0,1
G46119,46119,1,1,0,1
G46121,46121,2,1,20.325,0.5
G46123,46123,2,0,83.5,0
G46125,46125,2,0,47.73,0
G46127,46127,3,3,7.11666666666667,1
G46129,46129,2,0,104.745,0
G46135,46135,5,5,8.144,1
G46137,46137,1,0,134.52,0
G47001,47001,18,16,18.4972222222222,0.89
G47003,47003,9,9,15.0688888888889,1
G47005,47005,5,0,62.762,0
G47007,47007,3,3,10.2166666666667,1
G47009,47009,28,25,17.7946428571429,0.89
G47011,47011,19,19,15.1173684210526,1
G47013,47013,11,11,12.0781818181818,1
G47015,47015,3,1,21.73,0.33
G47017,47017,8,0,48.4675,0
G47019,47019,17,16,15.1582352941176,0.94
G47021,47021,9,2,33.4166666666667,0.22
G47023,47023,3,3,7.25333333333333,1
G47025,47025,9,9,15.7066666666667,1
G47027,47027,2,2,13.43,1
G47029,47029,9,8,12.92,0.89
G47031,47031,12,2,37.7016666666667,0.17
G47033,47033,5,2,31.69,0.4
G47035,47035,14,12,20.4528571428571,0.86
G47037,47037,161,161,8.70795031055901,1
G47039,47039,4,1,35.0525,0.25
G47041,47041,4,4,10.6425,1
G47043,47043,10,5,33.839,0.5
G47045,47045,8,4,29.78375,0.5
G47047,47047,11,6,26.6963636363636,0.55
G47049,47049,4,4,11.3525,1
G47051,47051,9,0,44.9611111111111,0
G47053,47053,14,12,20.2678571428571,0.86
G47055,47055,8,1,38.93625,0.12
G47057,47057,5,4,8.85,0.8
G47059,47059,15,15,17.8233333333333,1
G47061,47061,4,3,20.82,0.75
G47063,47063,12,12,8.91583333333333,1
G47065,47065,82,77,12.8232926829268,0.94
G47067,47067,2,1,16.315,0.5
G47069,47069,6,5,16.15,0.83
G47071,47071,6,6,11.8216666666667,1
G47073,47073,13,13,9.67076923076923,1
G47075,47075,6,6,17.1633333333333,1
G47077,47077,6,0,38.9583333333333,0
G47079,47079,9,2,38.1088888888889,0.22
G47081,47081,6,3,30.065,0.5
G47083,47083,3,0,43.8866666666667,0
G47085,47085,5,0,62.728,0
G47087,47087,4,2,26.095,0.5
G47089,47089,9,9,16.1577777777778,1
G47091,47091,5,5,13.826,1
G47093,47093,112,112,13.1014285714286,1
G47095,47095,2,2,0,1
G47097,47097,9,8,12.1711111111111,0.89
G47099,47099,11,1,43.6863636363636,0.09
G47101,47101,2,2,7.18,1
G47103,47103,9,2,38.2011111111111,0.22
G47105,47105,10,10,14.421,1
G47107,47107,10,10,15.254,1
G47109,47109,7,7,13.0771428571429,1
G47111,47111,4,4,6.6475,1
G47113,47113,27,26,12.9140740740741,0.96
G47115,47115,6,3,35.6483333333333,0.5
G47117,47117,6,6,3.67333333333333,1
G47119,47119,17,17,13.1317647058824,1
G47121,47121,3,3,15.29,1
G47123,47123,7,7,1.03857142857143,1
G47125,47125,39,39,13.5584615384615,1
G47127,47127,2,0,36.985,0
G47129,47129,5,3,20.944,0.6
G47131,47131,10,8,19.747,0.8
G47133,47133,7,6,17.5328571428571,0.86
G47135,47135,2,2,13.135,1
G47137,47137,1,1,0,1
G47139,47139,5,4,19.564,0.8
G47141,47141,15,15,11.8526666666667,1
G47143,47143,6,6,12.6683333333333,1
G47145,47145,11,5,29.7463636363636,0.45
G47147,47147,14,4,33.8485714285714,0.29
G47149,47149,49,48,10.6755102040816,0.98
G47151,47151,5,5,0,1
G47153,47153,3,1,38.6333333333333,0.33
G47155,47155,18,18,5.84055555555556,1
G47157,47157,221,221,7.12036199095023,1
G47159,47159,5,4,18.61,0.8
G47161,47161,5,4,27.128,0.8
G47163,47163,39,39,10.3315384615385,1
G47165,47165,42,30,25.8142857142857,0.71
G47167,47167,13,5,31.0884615384615,0.38
G47169,47169,2,2,26.805,1
G47171,47171,4,4,9.41,1
G47173,47173,4,3,15.7575,0.75
G47175,47175,2,2,14.955,1
G47177,47177,9,9,12.69,1
G47179,47179,23,23,10.120434782608701,1
G47181,47181,4,1,30.5725,0.25
G47183,47183,11,1,38.9572727272727,0.09
G47185,47185,6,6,12.6633333333333,1
G47187,47187,37,37,9.45243243243243,1
G47189,47189,21,20,18.9766666666667,0.95
G48001,48001,11,9,17.0536363636364,0.82
G48003,48003,4,0,49.5175,0
G48005,48005,17,16,12.1464705882353,0.94
G48007,48007,6,0,41.7633333333333,0
G48009,48009,3,1,27.6866666666667,0.33
G48011,48011,1,0,48.23,0
G48013,48013,8,7,15.73125,0.88
G48015,48015,6,3,32.2583333333333,0.5
G48017,48017,1,0,43.71,0
G48019,48019,5,0,44.828,0
G48021,48021,10,10,11.901,1
G48023,48023,1,0,60.46,0
G48025,48025,7,6,10.2271428571429,0.86
G48027,48027,65,63,10.3307692307692,0.97
G48029,48029,366,366,7.98991803278689,1
G48031,48031,2,1,37.24,0.5
G48033,48033,1,0,59.49,0
G48035,48035,7,1,53.3585714285714,0.14
G48037,48037,18,14,14.4727777777778,0.78
G48039,48039,51,51,8.87549019607843,1
G48041,48041,42,41,8.30142857142857,0.98
G48043,48043,3,2,18.7333333333333,0.67
G48045,48045,1,0,77.44,0
G48047,48047,2,2,8.01,1
G48049,48049,12,11,14.29,0.92
G48051,48051,5,5,8.328,1
G48053,48053,8,6,21.40625,0.75
G48055,48055,8,8,9.75125,1
G48057,48057,6,0,48.52,0
G48059,48059,3,3,6.09666666666667,1
G48061,48061,87,84,9.4767816091954,0.97
G48063,48063,3,3,22.6,1
G48065,48065,2,0,51.01,0
G48067,48067,7,5,19.6885714285714,0.71
G48069,48069,3,1,39.2833333333333,0.33
G48071,48071,7,6,15.64,0.86
G48073,48073,12,11,14.5191666666667,0.92
G48075,48075,2,0,57.6,0
G48077,48077,3,2,30.51,0.67
G48079,48079,1,0,48.07,0
G48081,48081,2,0,59.02,0
G48083,48083,3,0,53.0466666666667,0
G48085,48085,152,152,17.0082236842105,1
G48087,48087,1,0,49.92,0
G48089,48089,5,1,42.49,0.2
G48091,48091,24,18,18.4570833333333,0.75
G48093,48093,4,3,25.3025,0.75
G48095,48095,1,1,0,1
G48097,48097,8,1,36.81,0.12
G48099,48099,19,15,19.8121052631579,0.79
G48101,48101,1,0,99.49,0
G48103,48103,1,0,41.14,0
G48105,48105,1,0,105.11,0
G48107,48107,3,1,33.8066666666667,0.33
G48109,48109,1,0,115.9,0
G48111,48111,2,0,143.12,0
G48113,48113,529,529,11.3103213610586,1
G48115,48115,4,4,1.5775,1
G48117,48117,4,4,5.99,1
G48119,48119,2,2,1.77,1
G48121,48121,137,128,20.541897810219,0.93
G48123,48123,5,0,42.482,0
G48125,48125,1,0,72.3,0
G48127,48127,2,2,0,1
G48129,48129,2,0,76.91,0
G48131,48131,3,2,18.5233333333333,0.67
G48133,48133,5,1,43.996,0.2
G48135,48135,28,28,7.80928571428571,1
G48137,48137,1,0,76.38,0
G48139,48139,31,31,15.1767741935484,1
G48141,48141,161,161,5.63484472049689,1
G48143,48143,8,8,11.57375,1
G48145,48145,6,1,33.2033333333333,0.17
G48147,48147,9,9,17.8822222222222,1
G48149,48149,7,5,21.2485714285714,0.71
G48151,48151,2,0,61.965,0
G48153,48153,2,0,37.2,0
G48155,48155,1,0,103.05,0
G48157,48157,76,74,11.1756578947368,0.97
G48159,48159,3,2,26.5133333333333,0.67
G48161,48161,7,0,50.6571428571429,0
G48163,48163,3,3,6.55666666666667,1
G48165,48165,3,0,41.6866666666667,0
G48167,48167,67,66,9.35985074626866,0.99
G48169,48169,1,0,44.04,0
G48171,48171,5,0,55.584,0
G48173,48173,1,0,46.73,0
G48175,48175,2,0,41.82,0
G48177,48177,6,4,17.7933333333333,0.67
G48179,48179,7,0,68.1171428571429,0
G48181,48181,26,2,36.9065384615385,0.08
G48183,48183,25,25,5.8756,1
G48185,48185,6,3,28.5066666666667,0.5
G48187,48187,29,29,10.1055172413793,1
G48189,48189,9,8,12.9022222222222,0.89
G48191,48191,1,0,80.96,0
G48193,48193,3,0,50.4933333333333,0
G48195,48195,2,0,68.695,0
G48197,48197,1,0,76.39,0
G48199,48199,11,9,19.4463636363636,0.82
G48201,48201,786,782,7.53891857506361,0.99
G48203,48203,14,13,14.67,0.93
G48205,48205,1,0,104.02,0
G48207,48207,2,0,77.575,0
G48209,48209,25,21,16.328,0.84
G48211,48211,1,0,158.39,0
G48213,48213,17,14,20.9535294117647,0.82
G48215,48215,113,111,9.78699115044248,0.98
G48217,48217,11,0,46.3245454545455,0
G48219,48219,7,6,15.3928571428571,0.86
G48221,48221,10,0,50.106,0
G48223,48223,9,8,12.6811111111111,0.89
G48225,48225,7,0,39.2242857142857,0
G48227,48227,10,10,7.513,1
G48229,48229,1,1,0,1
G48231,48231,19,16,13.9510526315789,0.84
G48233,48233,7,0,72.0142857142857,0
G48235,48235,1,0,50.7,0
G48237,48237,3,0,77.6633333333333,0
G48239,48239,3,0,40.73,0
G48241,48241,8,7,15.68125,0.88
G48243,48243,1,0,51.78,0
G48245,48245,73,69,10.1576712328767,0.95
G48247,48247,2,2,9.805,1
G48249,48249,7,7,11.4757142857143,1
G48251,48251,28,9,36.415,0.32
G48253,48253,6,4,32.8766666666667,0.67
G48255,48255,4,4,13.74,1
G48257,48257,18,17,19.065,0.94
G48259,48259,6,5,17.3483333333333,0.83
G48261,48261,2,0,87.89,0
G48263,48263,1,0,110.49,0
G48265,48265,10,0,48.45,0
G48267,48267,2,2,3.785,1
G48269,48269,1,0,134.44,0
G48271,48271,1,1,0,1
G48273,48273,6,5,11.1683333333333,0.83
G48275,48275,2,0,95,0
G48277,48277,12,11,12.5533333333333,0.92
G48279,48279,5,0,47.552,0
G48281,48281,5,1,39.812,0.2
G48283,48283,1,1,0,1
G48285,48285,6,1,46.6133333333333,0.17
G48287,48287,4,3,13.745,0.75
G48289,48289,3,1,26.67,0.33
G48291,48291,14,12,16.5257142857143,0.86
G48293,48293,8,0,55.2925,0
G48295,48295,2,0,107.82,0
G48297,48297,4,4,13.515,1
G48299,48299,6,2,35.2316666666667,0.33
G48301,48301,1,0,98.31,0
G48303,48303,68,68,6.18647058823529,1
G48305,48305,3,2,26.7033333333333,0.67
G48307,48307,3,3,10.66,1
G48309,48309,51,51,7.64235294117647,1
G48311,48311,1,1,0,1
G48313,48313,4,4,9.47,1
G48315,48315,4,1,37.405,0.25
G48317,48317,2,1,29.695,0.5
G48319,48319,2,2,1.42,1
G48321,48321,11,9,21.8281818181818,0.82
G48323,48323,9,9,3.45888888888889,1
G48325,48325,8,7,15.25875,0.88
G48327,48327,1,1,0,1
G48329,48329,27,27,5.82259259259259,1
G48331,48331,7,6,22.5928571428571,0.86
G48333,48333,2,0,47.49,0
G48335,48335,2,0,45.785,0
G48337,48337,6,0,62.71,0
G48339,48339,59,52,17.0774576271186,0.88
G48341,48341,4,0,64.6675,0
G48343,48343,3,1,28.1233333333333,0.33
G48345,48345,1,0,89.69,0
G48347,48347,13,12,10.6938461538462,0.92
G48349,48349,10,4,34.168,0.4
G48351,48351,4,2,30.1175,0.5
G48353,48353,5,0,39.814,0
G48355,48355,82,80,8.75475609756097,0.98
G48357,48357,3,0,67.9633333333333,0
G48359,48359,1,0,83.6,0
G48361,48361,21,21,13.2133333333333,1
G48363,48363,9,0,56.2622222222222,0
G48365,48365,6,5,14.12,0.83
G48367,48367,19,4,37.9626315789474,0.21
G48369,48369,2,2,26.845,1
G48371,48371,4,3,15.06,0.75
G48373,48373,10,6,24.303,0.6
G48375,48375,34,34,8.45088235294118,1
G48377,48377,2,2,0,1
G48379,48379,2,0,35.55,0
G48381,48381,29,28,13.6024137931034,0.97
G48383,48383,1,0,100.14,0
G48385,48385,1,1,0,1
G48387,48387,4,0,41.9325,0
G48389,48389,5,0,63.78,0
G48391,48391,2,0,39.675,0
G48393,48393,1,0,116.45,0
G48395,48395,5,4,11.184,0.8
G48397,48397,11,11,22.1745454545455,1
G48399,48399,4,0,50.0325,0
G48401,48401,13,12,11.7846153846154,0.92
G48403,48403,3,0,38.2366666666667,0
G48405,48405,3,2,17.4133333333333,0.67
G48407,48407,4,3,22.9225,0.75
G48409,48409,16,14,16.21375,0.88
G48411,48411,2,0,63.93,0
G48413,48413,1,0,63.11,0
G48415,48415,4,0,73.58,0
G48417,48417,1,1,0,1
G48419,48419,6,5,14.27,0.83
G48421,48421,1,0,65.46,0
G48423,48423,41,41,9.69024390243902,1
G48425,48425,2,0,37.61,0
G48427,48427,15,14,11.762,0.93
G48429,48429,3,3,4.38,1
G48431,48431,1,0,52.24,0
G48433,48433,1,0,71.45,0
G48435,48435,1,0,62.98,0
G48437,48437,3,1,34.0666666666667,0.33
G48439,48439,357,351,14.5280952380952,0.98
G48441,48441,38,37,9.31263157894737,0.97
G48443,48443,1,0,126.56,0
G48445,48445,3,0,45.6733333333333,0
G48447,48447,1,0,53.83,0
G48449,48449,8,8,10.0775,1
G48451,48451,25,25,8.9384,1
G48453,48453,218,216,7.34146788990826,0.99
G48455,48455,5,3,19.826,0.6
G48457,48457,5,0,44.376,0
G48459,48459,7,7,15.8714285714286,1
G48461,48461,2,0,62.585,0
G48463,48463,5,4,10.054,0.8
G48465,48465,10,10,4.678,1
G48467,48467,10,0,41.915,0
G48469,48469,23,22,10.7204347826087,0.96
G48471,48471,10,10,12.695,1
G48473,48473,6,6,10.7416666666667,1
G48475,48475,3,0,47.8633333333333,0
G48477,48477,6,2,32.3666666666667,0.33
G48479,48479,61,59,8.61131147540984,0.97
G48481,48481,11,9,19.8318181818182,0.82
G48483,48483,2,0,94.89,0
G48485,48485,37,36,7.63108108108108,0.97
G48487,48487,4,0,60.9925,0
G48489,48489,6,5,13.67,0.83
G48491,48491,89,88,9.20123595505618,0.99
G48493,48493,11,4,29.2518181818182,0.36
G48495,48495,3,0,48.1266666666667,0
G48497,48497,11,0,46.3836363636364,0
G48499,48499,10,1,37.403,0.1
G48501,48501,2,0,63.975,0
G48503,48503,4,0,47.9575,0
G48505,48505,3,3,3.74666666666667,1
G48507,48507,4,4,5.28,1
G49001,49001,2,0,74.845,0
G49003,49003,11,10,12.7363636363636,0.91
G49005,49005,26,24,9.73307692307692,0.92
G49007,49007,5,5,8.01,1
G49009,49009,1,0,92.11,0
G49011,49011,54,54,11.8098148148148,1
G49013,49013,3,0,70.7966666666667,0
G49015,49015,3,1,31.63,0.33
G49017,49017,2,2,0,1
G49019,49019,2,0,56.89,0
G49021,49021,8,7,16.61375,0.88
G49023,49023,2,1,44.72,0.5
G49025,49025,2,0,99.21,0
G49027,49027,3,1,46.1566666666667,0.33
G49029,49029,2,0,34.51,0
G49031,49031,1,0,48.67,0
G49033,49033,1,1,0,1
G49035,49035,212,212,7.99693396226415,1
G49037,49037,4,4,0,1
G49039,49039,5,0,61.664,0
G49041,49041,5,4,16.264,0.8
G49043,49043,13,1,41.38,0.08
G49045,49045,11,0,71.8363636363636,0
G49047,49047,6,5,10.05,0.83
G49049,49049,128,120,14.750234375,0.94
G49051,49051,4,0,38.695,0
G49053,49053,21,21,9.54714285714286,1
G49055,49055,1,1,0,1
G49057,49057,50,50,7.7982,1
G50001,50001,10,9,18.1,0.9
G50003,50003,12,8,26.335,0.67
G50005,50005,10,9,15.567,0.9
G50007,50007,35,32,10.7922857142857,0.91
G50009,50009,3,3,0,1
G50011,50011,10,10,6.235,1
G50013,50013,2,2,0,1
G50015,50015,7,6,16.6128571428571,0.86
